65d725c88d4628303005583fd0811aeb78a7ca8d575a380455b56e6cde3b7d7e,8525ac04a7a6695953f7b48e9c89dcc21e47b664ba6b08416490c13c4366cbcf,918732cedd5e7c88a1e7daaf101add5d8f9115f11cec2b0496c04e6793687274,ee9d4bffe79e29b4a4cae54927229fedd389fdafce6ae6e5c3f8deea3dd577c0,0f80a4a35d9d825fc602e2d1b7820d67cfa2b408e66b92f001f3b22ebc944367,794083b815fd8d8590ef259a42acf483431d1ed0605687c6cdb8aacae8ea8f80,a6501665fffdf81bc22845b7071e1b5056009f2f8b5ae929092a4e685132e5c4,37f42f7c187599b7ee8bdccc62255043570387ca3a630d68c180498a1eee183d,54945d4533f7f7e1bfc46ae622ce530951de6bf329a87e058226ed02d27d6601,38f8a899a578d7758da51f2a3cbaa6084100fce098f585e06e8e31d2e506da4f,20dec54a825d1e7f888b6bb362b8b730186a0a568d9fe00fcd3d4370601bc5a0,ae0ffc4c9b33b13b2a5703976ac01679250fe593a694314486d3fe743ef3645f,2c84315fde2e05b6fe6d8ae26d95bc1f984beb48156770b4725bf0b8e4877d79,ff6641a022e4614fde522d7cbe7e09bbbef4241510de18cab380d793169ba39a,9123034424c19f96478e875241fe2affcf09868f19a38f2e6bbba10b87bc5050,5b7266bbbe5cabbf26b7d015e6874adff0e47c006762603c41ac6e1b7a26213a,c814f3c6e1694da139f7aead48489acac091091700c5390fbab1ab9283da08aa,21834574cdfe0fd7d45a391f0c5b370e9c3bb76fa175a06c09c8f96d47fad620,16b61dd95f55735133ea8e10e2c230052bf33eb697c054ab0fc599902d4b80da,a20f911971dd45a576d32559060faa2b4f7a8740b46767dc22098d371dde49eb,3ced10b76d262a5b144ffd19adfc03ac9698088b7945bd7a71fd5024c5b1e8e9
"8","3001","1500","2","0","0","0","31022","90006","91002","10","21","2","1","1500","0","1002","5000","0","0","0"
"8","5001","1000","2","0","0","0","31022","90006","91002","8","22","2","1","1000","0","1002","10000","0","0","0"
"8","10001","500","2","0","0","0","31022","90006","91002","5","23","2","1","500","0","1002","-1","0","0","0"
"8","1","5000","2","0","0","0","31042","90006","91002","30","24","2","1","20000","0","1003","1","0","0","0"
"8","2","5000","2","0","0","0","31042","90006","91002","30","25","2","1","15000","0","1003","2","0","0","0"
"8","3","5000","2","0","0","0","31042","90006","91002","30","26","2","1","12000","0","1003","3","0","0","0"
"8","4","5000","2","0","0","0","31042","90006","91002","30","27","2","1","10000","0","1003","20","0","0","0"
"8","21","4500","2","0","0","0","31042","90006","91002","25","28","2","1","8000","0","1003","50","0","0","0"
"8","51","4500","2","0","0","0","31042","90006","91002","25","29","2","1","6000","0","1003","100","0","0","0"
"8","101","4000","2","0","0","0","31042","90006","91002","20","30","2","1","4000","0","1003","250","0","0","0"
"8","251","3500","2","0","0","0","31042","90006","91002","18","31","2","1","3500","0","1003","500","0","0","0"
"8","501","3000","2","0","0","0","31042","90006","91002","16","32","2","1","3000","0","1003","1000","0","0","0"
"8","1001","2500","2","0","0","0","31042","90006","91002","14","33","2","1","2500","0","1003","2000","0","0","0"
"8","2001","2000","2","0","0","0","31042","90006","91002","12","34","2","1","2000","0","1003","3000","0","0","0"
"8","3001","1500","2","0","0","0","31042","90006","91002","10","35","2","1","1500","0","1003","5000","0","0","0"
"8","5001","1000","2","0","0","0","31042","90006","91002","8","36","2","1","1000","0","1003","10000","0","0","0"
"8","10001","500","2","0","0","0","31042","90006","91002","5","37","2","1","500","0","1003","-1","0","0","0"
"8","1","5000","2","0","0","0","31018","90006","91002","30","38","2","1","20000","0","1004","1","0","0","0"
"8","2","5000","2","0","0","0","31018","90006","91002","30","39","2","1","15000","0","1004","2","0","0","0"
"8","3","5000","2","0","0","0","31018","90006","91002","30","40","2","1","12000","0","1004","3","0","0","0"
"8","4","5000","2","0","0","0","31018","90006","91002","30","41","2","1","10000","0","1004","20","0","0","0"
"8","21","4500","2","0","0","0","31018","90006","91002","25","42","2","1","8000","0","1004","50","0","0","0"
"8","51","4500","2","0","0","0","31018","90006","91002","25","43","2","1","6000","0","1004","100","0","0","0"
"8","101","4000","2","0","0","0","31018","90006","91002","20","44","2","1","4000","0","1004","250","0","0","0"
"8","251","3500","2","0","0","0","31018","90006","91002","18","45","2","1","3500","0","1004","500","0","0","0"
"8","501","3000","2","0","0","0","31018","90006","91002","16","46","2","1","3000","0","1004","1000","0","0","0"
"8","1001","2500","2","0","0","0","31018","90006","91002","14","47","2","1","2500","0","1004","2000","0","0","0"
"8","2001","2000","2","0","0","0","31018","90006","91002","12","48","2","1","2000","0","1004","3000","0","0","0"
"8","3001","1500","2","0","0","0","31018","90006","91002","10","49","2","1","1500","0","1004","5000","0","0","0"
"8","5001","1000","2","0","0","0","31018","90006","91002","8","50","2","1","1000","0","1004","10000","0","0","0"
"8","10001","500","2","0","0","0","31018","90006","91002","5","51","2","1","500","0","1004","-1","0","0","0"
"8","1","5000","2","0","0","0","31025","90006","91002","30","52","2","1","20000","0","1005","1","0","0","0"
"8","2","5000","2","0","0","0","31025","90006","91002","30","53","2","1","15000","0","1005","2","0","0","0"
"8","3","5000","2","0","0","0","31025","90006","91002","30","54","2","1","12000","0","1005","3","0","0","0"
"8","4","5000","2","0","0","0","31025","90006","91002","30","55","2","1","10000","0","1005","20","0","0","0"
"8","21","4500","2","0","0","0","31025","90006","91002","25","56","2","1","8000","0","1005","50","0","0","0"
"8","51","4500","2","0","0","0","31025","90006","91002","25","57","2","1","6000","0","1005","100","0","0","0"
"8","101","4000","2","0","0","0","31025","90006","91002","20","58","2","1","4000","0","1005","250","0","0","0"
"8","251","3500","2","0","0","0","31025","90006","91002","18","59","2","1","3500","0","1005","500","0","0","0"
"8","501","3000","2","0","0","0","31025","90006","91002","16","60","2","1","3000","0","1005","1000","0","0","0"
"8","1001","2500","2","0","0","0","31025","90006","91002","14","61","2","1","2500","0","1005","2000","0","0","0"
"8","2001","2000","2","0","0","0","31025","90006","91002","12","62","2","1","2000","0","1005","3000","0","0","0"
"8","3001","1500","2","0","0","0","31025","90006","91002","10","63","2","1","1500","0","1005","5000","0","0","0"
"8","5001","1000","2","0","0","0","31025","90006","91002","8","64","2","1","1000","0","1005","10000","0","0","0"
"8","10001","500","2","0","0","0","31025","90006","91002","5","65","2","1","500","0","1005","-1","0","0","0"
"8","1","5000","2","0","0","0","31043","90006","91002","30","66","2","1","20000","0","1006","1","0","0","0"
"8","2","5000","2","0","0","0","31043","90006","91002","30","67","2","1","15000","0","1006","2","0","0","0"
"8","3","5000","2","0","0","0","31043","90006","91002","30","68","2","1","12000","0","1006","3","0","0","0"
"8","4","5000","2","0","0","0","31043","90006","91002","30","69","2","1","10000","0","1006","20","0","0","0"
"8","21","4500","2","0","0","0","31043","90006","91002","25","70","2","1","8000","0","1006","50","0","0","0"
"8","51","4500","2","0","0","0","31043","90006","91002","25","71","2","1","6000","0","1006","100","0","0","0"
"8","101","4000","2","0","0","0","31043","90006","91002","20","72","2","1","4000","0","1006","250","0","0","0"
"8","251","3500","2","0","0","0","31043","90006","91002","18","73","2","1","3500","0","1006","500","0","0","0"
"8","501","3000","2","0","0","0","31043","90006","91002","16","74","2","1","3000","0","1006","1000","0","0","0"
"8","1001","2500","2","0","0","0","31043","90006","91002","14","75","2","1","2500","0","1006","2000","0","0","0"
"8","2001","2000","2","0","0","0","31043","90006","91002","12","76","2","1","2000","0","1006","3000","0","0","0"
"8","3001","1500","2","0","0","0","31043","90006","91002","10","77","2","1","1500","0","1006","5000","0","0","0"
"8","5001","1000","2","0","0","0","31043","90006","91002","8","78","2","1","1000","0","1006","10000","0","0","0"
"8","10001","500","2","0","0","0","31043","90006","91002","5","79","2","1","500","0","1006","-1","0","0","0"
"8","1","5000","2","0","0","0","31022","90006","91002","30","80","2","1","20000","0","1007","1","0","0","0"
"8","2","5000","2","0","0","0","31022","90006","91002","30","81","2","1","15000","0","1007","2","0","0","0"
"8","3","5000","2","0","0","0","31022","90006","91002","30","82","2","1","12000","0","1007","3","0","0","0"
"8","4","5000","2","0","0","0","31022","90006","91002","30","83","2","1","10000","0","1007","20","0","0","0"
"8","21","4500","2","0","0","0","31022","90006","91002","25","84","2","1","8000","0","1007","50","0","0","0"
"8","51","4500","2","0","0","0","31022","90006","91002","25","85","2","1","6000","0","1007","100","0","0","0"
"8","101","4000","2","0","0","0","31022","90006","91002","20","86","2","1","4000","0","1007","250","0","0","0"
"8","251","3500","2","0","0","0","31022","90006","91002","18","87","2","1","3500","0","1007","500","0","0","0"
"8","501","3000","2","0","0","0","31022","90006","91002","16","88","2","1","3000","0","1007","1000","0","0","0"
"8","1001","2500","2","0","0","0","31022","90006","91002","14","89","2","1","2500","0","1007","2000","0","0","0"
"8","2001","2000","2","0","0","0","31022","90006","91002","12","90","2","1","2000","0","1007","3000","0","0","0"
"8","3001","1500","2","0","0","0","31022","90006","91002","10","91","2","1","1500","0","1007","5000","0","0","0"
"8","5001","1000","2","0","0","0","31022","90006","91002","8","92","2","1","1000","0","1007","10000","0","0","0"
"8","10001","500","2","0","0","0","31022","90006","91002","5","93","2","1","500","0","1007","-1","0","0","0"
"8","1","5000","2","0","0","0","31042","90006","91002","30","94","2","1","20000","0","1008","1","0","0","0"
"8","2","5000","2","0","0","0","31042","90006","91002","30","95","2","1","15000","0","1008","2","0","0","0"
"8","3","5000","2","0","0","0","31042","90006","91002","30","96","2","1","12000","0","1008","3","0","0","0"
"8","4","5000","2","0","0","0","31042","90006","91002","30","97","2","1","10000","0","1008","20","0","0","0"
"8","21","4500","2","0","0","0","31042","90006","91002","25","98","2","1","8000","0","1008","50","0","0","0"
"8","51","4500","2","0","0","0","31042","90006","91002","25","99","2","1","6000","0","1008","100","0","0","0"
"8","101","4000","2","0","0","0","31042","90006","91002","20","100","2","1","4000","0","1008","250","0","0","0"
"8","251","3500","2","0","0","0","31042","90006","91002","18","101","2","1","3500","0","1008","500","0","0","0"
"8","501","3000","2","0","0","0","31042","90006","91002","16","102","2","1","3000","0","1008","1000","0","0","0"
"8","1001","2500","2","0","0","0","31042","90006","91002","14","103","2","1","2500","0","1008","2000","0","0","0"
"8","2001","2000","2","0","0","0","31042","90006","91002","12","104","2","1","2000","0","1008","3000","0","0","0"
"8","3001","1500","2","0","0","0","31042","90006","91002","10","105","2","1","1500","0","1008","5000","0","0","0"
"8","5001","1000","2","0","0","0","31042","90006","91002","8","106","2","1","1000","0","1008","10000","0","0","0"
"8","10001","500","2","0","0","0","31042","90006","91002","5","107","2","1","500","0","1008","-1","0","0","0"
"8","1","5000","2","0","0","0","31018","90006","91002","30","108","2","1","20000","0","1009","1","0","0","0"
"8","2","5000","2","0","0","0","31018","90006","91002","30","109","2","1","15000","0","1009","2","0","0","0"
"8","3","5000","2","0","0","0","31018","90006","91002","30","110","2","1","12000","0","1009","3","0","0","0"
"8","4","5000","2","0","0","0","31018","90006","91002","30","111","2","1","10000","0","1009","20","0","0","0"
"8","21","4500","2","0","0","0","31018","90006","91002","25","112","2","1","8000","0","1009","50","0","0","0"
"8","51","4500","2","0","0","0","31018","90006","91002","25","113","2","1","6000","0","1009","100","0","0","0"
"8","101","4000","2","0","0","0","31018","90006","91002","20","114","2","1","4000","0","1009","250","0","0","0"
"8","251","3500","2","0","0","0","31018","90006","91002","18","115","2","1","3500","0","1009","500","0","0","0"
"8","501","3000","2","0","0","0","31018","90006","91002","16","116","2","1","3000","0","1009","1000","0","0","0"
"8","1001","2500","2","0","0","0","31018","90006","91002","14","117","2","1","2500","0","1009","2000","0","0","0"
"8","2001","2000","2","0","0","0","31018","90006","91002","12","118","2","1","2000","0","1009","3000","0","0","0"
"8","3001","1500","2","0","0","0","31018","90006","91002","10","119","2","1","1500","0","1009","5000","0","0","0"
"8","5001","1000","2","0","0","0","31018","90006","91002","8","120","2","1","1000","0","1009","10000","0","0","0"
"8","10001","500","2","0","0","0","31018","90006","91002","5","121","2","1","500","0","1009","-1","0","0","0"
"8","1","5000","2","0","0","0","31025","90006","91002","30","122","2","1","20000","0","1010","1","0","0","0"
"8","2","5000","2","0","0","0","31025","90006","91002","30","123","2","1","15000","0","1010","2","0","0","0"
"8","3","5000","2","0","0","0","31025","90006","91002","30","124","2","1","12000","0","1010","3","0","0","0"
"8","4","5000","2","0","0","0","31025","90006","91002","30","125","2","1","10000","0","1010","20","0","0","0"
"8","21","4500","2","0","0","0","31025","90006","91002","25","126","2","1","8000","0","1010","50","0","0","0"
"8","51","4500","2","0","0","0","31025","90006","91002","25","127","2","1","6000","0","1010","100","0","0","0"
"8","101","4000","2","0","0","0","31025","90006","91002","20","128","2","1","4000","0","1010","250","0","0","0"
"8","251","3500","2","0","0","0","31025","90006","91002","18","129","2","1","3500","0","1010","500","0","0","0"
"8","501","3000","2","0","0","0","31025","90006","91002","16","130","2","1","3000","0","1010","1000","0","0","0"
"8","1001","2500","2","0","0","0","31025","90006","91002","14","131","2","1","2500","0","1010","2000","0","0","0"
"8","2001","2000","2","0","0","0","31025","90006","91002","12","132","2","1","2000","0","1010","3000","0","0","0"
"8","3001","1500","2","0","0","0","31025","90006","91002","10","133","2","1","1500","0","1010","5000","0","0","0"
"8","5001","1000","2","0","0","0","31025","90006","91002","8","134","2","1","1000","0","1010","10000","0","0","0"
"8","10001","500","2","0","0","0","31025","90006","91002","5","135","2","1","500","0","1010","-1","0","0","0"
"8","1","5000","2","0","0","0","31043","90006","91002","30","136","2","1","20000","0","1011","1","0","0","0"
"8","2","5000","2","0","0","0","31043","90006","91002","30","137","2","1","15000","0","1011","2","0","0","0"
"8","3","5000","2","0","0","0","31043","90006","91002","30","138","2","1","12000","0","1011","3","0","0","0"
"8","4","5000","2","0","0","0","31043","90006","91002","30","139","2","1","10000","0","1011","20","0","0","0"
"8","21","4500","2","0","0","0","31043","90006","91002","25","140","2","1","8000","0","1011","50","0","0","0"
"8","51","4500","2","0","0","0","31043","90006","91002","25","141","2","1","6000","0","1011","100","0","0","0"
"8","101","4000","2","0","0","0","31043","90006","91002","20","142","2","1","4000","0","1011","250","0","0","0"
"8","251","3500","2","0","0","0","31043","90006","91002","18","143","2","1","3500","0","1011","500","0","0","0"
"8","501","3000","2","0","0","0","31043","90006","91002","16","144","2","1","3000","0","1011","1000","0","0","0"
"8","1001","2500","2","0","0","0","31043","90006","91002","14","145","2","1","2500","0","1011","2000","0","0","0"
"8","2001","2000","2","0","0","0","31043","90006","91002","12","146","2","1","2000","0","1011","3000","0","0","0"
"8","3001","1500","2","0","0","0","31043","90006","91002","10","147","2","1","1500","0","1011","5000","0","0","0"
"8","5001","1000","2","0","0","0","31043","90006","91002","8","148","2","1","1000","0","1011","10000","0","0","0"
"8","10001","500","2","0","0","0","31043","90006","91002","5","149","2","1","500","0","1011","-1","0","0","0"
"8","1","5000","2","0","0","0","31022","90006","91002","30","150","2","1","20000","0","1012","1","0","0","0"
"8","2","5000","2","0","0","0","31022","90006","91002","30","151","2","1","15000","0","1012","2","0","0","0"
"8","3","5000","2","0","0","0","31022","90006","91002","30","152","2","1","12000","0","1012","3","0","0","0"
"8","4","5000","2","0","0","0","31022","90006","91002","30","153","2","1","10000","0","1012","20","0","0","0"
"8","21","4500","2","0","0","0","31022","90006","91002","25","154","2","1","8000","0","1012","50","0","0","0"
"8","51","4500","2","0","0","0","31022","90006","91002","25","155","2","1","6000","0","1012","100","0","0","0"
"8","101","4000","2","0","0","0","31022","90006","91002","20","156","2","1","4000","0","1012","250","0","0","0"
"8","251","3500","2","0","0","0","31022","90006","91002","18","157","2","1","3500","0","1012","500","0","0","0"
"8","501","3000","2","0","0","0","31022","90006","91002","16","158","2","1","3000","0","1012","1000","0","0","0"
"8","1001","2500","2","0","0","0","31022","90006","91002","14","159","2","1","2500","0","1012","2000","0","0","0"
"8","2001","2000","2","0","0","0","31022","90006","91002","12","160","2","1","2000","0","1012","3000","0","0","0"
"8","3001","1500","2","0","0","0","31022","90006","91002","10","161","2","1","1500","0","1012","5000","0","0","0"
"8","5001","1000","2","0","0","0","31022","90006","91002","8","162","2","1","1000","0","1012","10000","0","0","0"
"8","10001","500","2","0","0","0","31022","90006","91002","5","163","2","1","500","0","1012","-1","0","0","0"
"8","1","5000","2","0","0","0","31042","90006","91002","30","164","2","1","20000","0","1013","1","0","0","0"
"8","2","5000","2","0","0","0","31042","90006","91002","30","165","2","1","15000","0","1013","2","0","0","0"
"8","3","5000","2","0","0","0","31042","90006","91002","30","166","2","1","12000","0","1013","3","0","0","0"
"8","4","5000","2","0","0","0","31042","90006","91002","30","167","2","1","10000","0","1013","20","0","0","0"
"8","21","4500","2","0","0","0","31042","90006","91002","25","168","2","1","8000","0","1013","50","0","0","0"
"8","51","4500","2","0","0","0","31042","90006","91002","25","169","2","1","6000","0","1013","100","0","0","0"
"8","101","4000","2","0","0","0","31042","90006","91002","20","170","2","1","4000","0","1013","250","0","0","0"
"8","251","3500","2","0","0","0","31042","90006","91002","18","171","2","1","3500","0","1013","500","0","0","0"
"8","501","3000","2","0","0","0","31042","90006","91002","16","172","2","1","3000","0","1013","1000","0","0","0"
"8","1001","2500","2","0","0","0","31042","90006","91002","14","173","2","1","2500","0","1013","2000","0","0","0"
"8","2001","2000","2","0","0","0","31042","90006","91002","12","174","2","1","2000","0","1013","3000","0","0","0"
"8","3001","1500","2","0","0","0","31042","90006","91002","10","175","2","1","1500","0","1013","5000","0","0","0"
"8","5001","1000","2","0","0","0","31042","90006","91002","8","176","2","1","1000","0","1013","10000","0","0","0"
"8","10001","500","2","0","0","0","31042","90006","91002","5","177","2","1","500","0","1013","-1","0","0","0"
"8","1","5000","2","0","0","0","31018","90006","91002","30","178","2","1","20000","0","1014","1","0","0","0"
"8","2","5000","2","0","0","0","31018","90006","91002","30","179","2","1","15000","0","1014","2","0","0","0"
"8","3","5000","2","0","0","0","31018","90006","91002","30","180","2","1","12000","0","1014","3","0","0","0"
"8","4","5000","2","0","0","0","31018","90006","91002","30","181","2","1","10000","0","1014","20","0","0","0"
"8","21","4500","2","0","0","0","31018","90006","91002","25","182","2","1","8000","0","1014","50","0","0","0"
"8","51","4500","2","0","0","0","31018","90006","91002","25","183","2","1","6000","0","1014","100","0","0","0"
"8","101","4000","2","0","0","0","31018","90006","91002","20","184","2","1","4000","0","1014","250","0","0","0"
"8","251","3500","2","0","0","0","31018","90006","91002","18","185","2","1","3500","0","1014","500","0","0","0"
"8","501","3000","2","0","0","0","31018","90006","91002","16","186","2","1","3000","0","1014","1000","0","0","0"
"8","1001","2500","2","0","0","0","31018","90006","91002","14","187","2","1","2500","0","1014","2000","0","0","0"
"8","2001","2000","2","0","0","0","31018","90006","91002","12","188","2","1","2000","0","1014","3000","0","0","0"
"8","3001","1500","2","0","0","0","31018","90006","91002","10","189","2","1","1500","0","1014","5000","0","0","0"
"8","5001","1000","2","0","0","0","31018","90006","91002","8","190","2","1","1000","0","1014","10000","0","0","0"
"8","10001","500","2","0","0","0","31018","90006","91002","5","191","2","1","500","0","1014","-1","0","0","0"
"8","1","5000","2","0","0","0","31042","90006","91002","30","192","2","1","20000","0","1015","1","0","0","0"
"8","2","5000","2","0","0","0","31042","90006","91002","30","193","2","1","15000","0","1015","2","0","0","0"
"8","3","5000","2","0","0","0","31042","90006","91002","30","194","2","1","12000","0","1015","3","0","0","0"
"8","4","5000","2","0","0","0","31042","90006","91002","30","195","2","1","10000","0","1015","20","0","0","0"
"8","21","4500","2","0","0","0","31042","90006","91002","25","196","2","1","8000","0","1015","50","0","0","0"
"8","51","4500","2","0","0","0","31042","90006","91002","25","197","2","1","6000","0","1015","100","0","0","0"
"8","101","4000","2","0","0","0","31042","90006","91002","20","198","2","1","4000","0","1015","250","0","0","0"
"8","251","3500","2","0","0","0","31042","90006","91002","18","199","2","1","3500","0","1015","500","0","0","0"
"8","501","3000","2","0","0","0","31042","90006","91002","16","200","2","1","3000","0","1015","1000","0","0","0"
"8","1001","2500","2","0","0","0","31042","90006","91002","14","201","2","1","2500","0","1015","2000","0","0","0"
"8","2001","2000","2","0","0","0","31042","90006","91002","12","202","2","1","2000","0","1015","3000","0","0","0"
"8","3001","1500","2","0","0","0","31042","90006","91002","10","203","2","1","1500","0","1015","5000","0","0","0"
"8","5001","1000","2","0","0","0","31042","90006","91002","8","204","2","1","1000","0","1015","10000","0","0","0"
"8","10001","500","2","0","0","0","31042","90006","91002","5","205","2","1","500","0","1015","-1","0","0","0"
"8","1","5000","2","0","0","0","31025","90006","91002","30","206","2","1","20000","0","1016","1","0","0","0"
"8","2","5000","2","0","0","0","31025","90006","91002","30","207","2","1","15000","0","1016","2","0","0","0"
"8","3","5000","2","0","0","0","31025","90006","91002","30","208","2","1","12000","0","1016","3","0","0","0"
"8","4","5000","2","0","0","0","31025","90006","91002","30","209","2","1","10000","0","1016","20","0","0","0"
"8","21","5000","2","0","0","0","31025","90006","91002","30","210","2","1","8000","0","1016","50","0","0","0"
"8","51","4500","2","0","0","0","31025","90006","91002","25","211","2","1","6000","0","1016","150","0","0","0"
"8","151","4000","2","0","0","0","31025","90006","91002","20","212","2","1","4000","0","1016","300","0","0","0"
"8","301","3500","2","0","0","0","31025","90006","91002","18","213","2","1","3500","0","1016","700","0","0","0"
"8","701","3000","2","0","0","0","31025","90006","91002","16","214","2","1","3000","0","1016","1300","0","0","0"
"8","1301","2500","2","0","0","0","31025","90006","91002","14","215","2","1","2500","0","1016","2500","0","0","0"
"8","2501","2000","2","0","0","0","31025","90006","91002","12","216","2","1","2000","0","1016","4000","0","0","0"
"8","4001","1500","2","0","0","0","31025","90006","91002","10","217","2","1","1500","0","1016","6000","0","0","0"
"8","6001","1000","2","0","0","0","31025","90006","91002","8","218","2","1","1000","0","1016","10000","0","0","0"
"8","10001","750","2","0","0","0","31025","90006","91002","7","219","2","1","750","0","1016","-1","0","0","0"
"8","1","5000","2","0","0","0","31043","90006","91002","30","220","2","1","20000","0","1017","1","0","0","0"
"8","2","5000","2","0","0","0","31043","90006","91002","30","221","2","1","15000","0","1017","2","0","0","0"
"8","3","5000","2","0","0","0","31043","90006","91002","30","222","2","1","12000","0","1017","3","0","0","0"
"8","4","5000","2","0","0","0","31043","90006","91002","30","223","2","1","10000","0","1017","20","0","0","0"
"8","21","5000","2","0","0","0","31043","90006","91002","30","224","2","1","8000","0","1017","50","0","0","0"
"8","51","4500","2","0","0","0","31043","90006","91002","25","225","2","1","6000","0","1017","150","0","0","0"
"8","151","4000","2","0","0","0","31043","90006","91002","20","226","2","1","4000","0","1017","300","0","0","0"
"8","301","3500","2","0","0","0","31043","90006","91002","18","227","2","1","3500","0","1017","700","0","0","0"
"8","701","3000","2","0","0","0","31043","90006","91002","16","228","2","1","3000","0","1017","1300","0","0","0"
"8","1301","2500","2","0","0","0","31043","90006","91002","14","229","2","1","2500","0","1017","2500","0","0","0"
"8","2501","2000","2","0","0","0","31043","90006","91002","12","230","2","1","2000","0","1017","4000","0","0","0"
"8","4001","1500","2","0","0","0","31043","90006","91002","10","231","2","1","1500","0","1017","6000","0","0","0"
"8","6001","1000","2","0","0","0","31043","90006","91002","8","232","2","1","1000","0","1017","10000","0","0","0"
"8","10001","750","2","0","0","0","31043","90006","91002","7","233","2","1","750","0","1017","-1","0","0","0"
"8","1","5000","2","0","0","0","31022","90006","91002","30","234","2","1","20000","0","1018","1","0","0","0"
"8","2","5000","2","0","0","0","31022","90006","91002","30","235","2","1","15000","0","1018","2","0","0","0"
"8","3","5000","2","0","0","0","31022","90006","91002","30","236","2","1","12000","0","1018","3","0","0","0"
"8","4","5000","2","0","0","0","31022","90006","91002","30","237","2","1","10000","0","1018","20","0","0","0"
"8","21","5000","2","0","0","0","31022","90006","91002","30","238","2","1","8000","0","1018","50","0","0","0"
"8","51","4500","2","0","0","0","31022","90006","91002","25","239","2","1","6000","0","1018","150","0","0","0"
"8","151","4000","2","0","0","0","31022","90006","91002","20","240","2","1","4000","0","1018","300","0","0","0"
"8","301","3500","2","0","0","0","31022","90006","91002","18","241","2","1","3500","0","1018","700","0","0","0"
