ced3ff2865fe6c52156c1bc7aa650f0f6fbe4d8597cf2382cc3cdc602a77a006,2fbfbe7da31be7f13afadeb554a7aa96a3c4c86f17935c9d7c4f360b3e7dd80d,0a402a4f4d2b084863eaa97f853456a89b23bb6512169b66da78226264344bb6,b164d613336b82afc69f1e587f3d52ad781cc55782d22ff8e15e20ff69f97799,055922e0d5d07292fb6131bd3743f2bb779bdc33a626bba0ead90de74dad00dd,a8002a1a555f3c132bce92d5207e346fd1f0dbe77a437916f5a8f2772dc9e1dc,91815e4855e0e4fe3c20dca9c246952651cb16da5a5a9b1749ad0c418609f6c3,6e5126dc204a33b7ca68832e366f93f14c3df72447deedfe0f33cde103ee8b5e,a057006125c80add37e14687b9157ff42cefef8ae8284930ea79717fefe4b9db,cffc73377dfac584b90ca346e6e140d942fa2cf1a8e2a9aff29f99bf707aaf23,3f5a035fd5ebddbaa861a86a5da039b319e968b6bb6c5829887b69c72998bba8,5243f69ce53fc5aea251da9810f2cdf3968cb450910173bb4f67bb968b0f2741,5155c5adc88da9fab88575c98cecaf4a8fc286ec5c74d12f8689684819f29d0c,bcd833da42475f1aacdc14aefb6137e6b06d39956f216c57b066ff37123365c4,d63410fc531c6858dc5fcf983567220ad9db2d90505e1c12cd8f485dff728b64,50e477a2720675e5b3cd11099453e99fa1ecf2395c5b416da39a6f484f413a50,4c9c059da8cb7eba234e45123039bf6b2610cf53a0767e37a18439758b43d433,7c0b5906e38589d104302d8cebc0336d08ee9e516a96ae97c22d01a4ae22b4b9,ff4079cc567979195792e3ac37326afa903794bc85ada47e276f806ef535d2d8,d2ceaeac36a1eba504a49a55778c84439bb8eeca031e3a271780fb9f603d57f9,87444eae589681bede5279a9c663acd0f36d2ec9b41cb3bb77464ee3b9f7a8d5,b8a8abd6ad2001fbbad13a92109f37ef521446d30989ffb2bb4b59164d0bf7fe,d9f16e4afdd740c36c87deec82f1e2c72df50cd60573269261cd7273b2b01b0f,673f3cce148e85be17529265e3471a290e39811146d081e889dd8c2efa4e28a6,e1423d06700d408891ab956ea5e12b39d7cd6510f61ba079aacce8f70f601cd9,983e548f26d4132c14d63620bf4df9882ec164ce33ac993798af2cf3a43ac04f,65c06d026dd9730df351ed1a3c029a4f9cc72ffb5069c3ecbc773fbaa7c8be0e,df1fa3ac5209dec2167790bb983e31cd6c7f49874776a301a11a74b2ca82ea0d,1419f40411c8d28cc4b99a06a6d607a5afbd7720c9669f7b16fb026256b30957,dd7c91b1c452e28df7a5db5e71e771914d433aefffbee5ad3b805717b951bf65,dbafc1f526ce01722ecbb102c76b190a0ab4ca665ac33349bcc2666a58609dfe,267b7e861dbad04a36e3d1ca06d15d0ccfdcc229586289bf3ab6274c3f7e5e7b,7a001df8ab7332406b2e05f49a40e671fb1782beada6f44e2c40860c3e4dc1e6,a8429b1f29bcb7a272b9aa56fa4a82de011a025e9541027b67335a093ba60293,4b9a32c08d030864ad1f2a0059b656aaac53713fa1e152bd0e552301d242ac04,e1d0bd31aef9e62416682a83015c352fdfe79b9bb0f123c5366cc448c13d15af,4282cbf4bc042b0d67524b73a61d6f3edd12dd1d4a32552ef9fa17ae7fffa241,86e1732f754b9a453ec378c1b595fe1c1ba4c7ce9e1fa8119df00a86b649a18c,56fe44df135f6ef7e41f98c84c0a130574f8639f66a016643b29a43291e622d8,ba87eabe2c45117165e5cec03471970744e47ce378029e7912d3d14a7a8c5253,a9b226f0a3eac434035d514dc8b0f711494f23385c0797f9a77e608d665665c1
"0","0","0","0","0","600000078","18","1","0","7001","1","0","61001005","36","620300004","0","0","0","281","30","620090104","600110071","0","0","7001","0","0","0","1","0","0","620110004","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000079","18","1","0","8001","1","0","61001005","36","620300005","0","0","0","288","30","620090105","600110081","0","0","8001","0","0","0","1","0","0","620110005","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000080","18","1","0","9001","1","0","61001005","36","620300006","0","0","0","298","30","620090106","600110091","0","0","9001","0","0","0","1","0","0","620110006","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000081","18","1","0","10001","1","0","61001005","36","620300007","0","0","0","309","30","620090107","600110101","0","0","10001","0","0","0","1","0","0","620110007","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000082","18","1","0","11001","1","0","61001005","36","620300008","0","0","0","313","30","620090108","600110111","0","0","11001","0","0","0","1","0","0","620110008","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000083","18","1","0","12001","1","0","61001005","36","620300009","0","0","0","321","30","620090109","600110121","0","0","12001","0","0","0","1","0","0","620110009","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000084","18","1","0","13001","1","0","61001005","36","620300010","0","0","0","326","30","620090110","600110131","0","0","13001","0","0","0","1","0","0","620110010","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000085","18","1","0","14001","1","0","61001005","36","620300011","0","0","0","336","30","620090111","600110141","0","0","14001","0","0","0","1","0","0","620110011","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000086","18","1","0","15001","1","0","61001005","36","620300012","0","0","0","341","30","620090112","600110151","0","0","15001","0","0","0","1","0","0","620110012","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000087","18","1","0","16001","1","0","61001005","36","620300013","0","0","0","351","30","620090113","600110161","0","0","16001","0","0","0","1","0","0","620110013","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000088","18","1","0","17001","1","0","61001005","36","620300014","0","0","0","356","30","620090114","600110171","0","0","17001","0","0","0","1","0","0","620110014","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000089","18","1","0","18001","1","0","61001005","36","620300015","0","0","0","366","30","620090115","600110181","0","0","18001","0","0","0","1","0","0","620110015","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000090","18","1","0","19001","1","0","61001005","36","620300016","0","0","0","371","30","620090116","600110191","0","0","19001","0","0","0","1","0","0","620110016","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000091","18","1","0","20001","1","0","61001005","36","620300017","0","0","0","375","30","620090117","600110201","0","0","20001","0","0","0","1","0","0","620110017","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000092","18","1","0","21001","1","0","61001005","36","620300018","0","0","0","381","30","620090118","600110211","0","0","21001","0","0","0","1","0","0","620110018","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000093","18","1","0","22001","1","0","61001005","36","620300019","0","0","0","386","30","620090119","600110221","0","0","22001","0","0","0","1","0","0","620110019","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000094","18","1","0","23001","1","0","61001005","36","620300020","0","0","0","390","30","620090120","600110231","0","0","23001","0","0","0","1","0","0","620110020","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000095","18","1","0","24001","1","0","61001005","36","620300021","0","0","0","396","30","620090121","600110241","0","0","24001","0","0","0","1","0","0","620110021","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000096","18","1","0","25001","1","0","61001005","36","620300022","0","0","0","401","30","620090122","600110251","0","0","25001","0","0","0","1","0","0","620110022","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000097","18","1","0","26001","1","0","61001005","36","620300023","0","0","0","405","30","620090123","600110261","0","0","26001","0","0","0","1","0","0","620110023","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000098","18","1","0","27001","1","0","61001005","36","620300024","0","0","0","411","30","620090124","600110271","0","0","27001","0","0","0","1","0","0","620110024","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000099","18","1","0","28001","1","0","61001005","36","620300025","0","0","0","417","30","620090125","600110281","0","0","28001","0","0","0","1","0","0","620110025","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000100","18","1","0","29001","1","0","61001005","36","620300026","0","0","0","422","30","620090126","600110291","0","0","29001","0","0","0","1","0","0","620110026","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000101","18","1","0","30001","1","0","61001005","36","620300027","0","0","0","427","30","620090127","600110301","0","0","30001","0","0","0","1","0","0","620110027","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000102","18","1","0","31001","1","0","61001005","36","620300028","0","0","0","433","30","620090128","600110311","0","0","31001","0","0","0","1","0","0","620110028","0","0","61001004","0","61001007","1","0","0","1"
