c213662c81310ddc7790284df42daead8c0fcf5d7c89ac486da73fb9b644d098,d7cd7c39b4f4844d5eeb435c3ca3a1efa022e965ca74a1fd4a4affdae9c9e691,aa2cc09883698072dc667eaf4ce2cb970771dabb4beea1be898f2470a51333b4,386d90574983a332aac978692414d7432564da7e4ba03da1282f422ad60af968,b65363e085f6bcc6451d01eb66dc8cbfb9142c83f9bb308e9ce8ba87761e977f,d81379a89b719d767b47233f77b2bb27354c3f46d4314056b0a6caff4faef3aa,c53379782038932f133e9397ed57ceb0ed862fa41fd42640de1abe65d7ac8872,6169f8ad7a2356fad2bc2aa86daab835cd02abacd03316419ffedb04ec651df8,1442a2f5ddb9c60d97e78863679727b3ad653b911c76d4cc319b6623b3f28b26,f573781e3d275138901df411470fb7a9dde776351f92fdf4db83168a5ab81740,3c0cdf51a6269f21a5c2f4c619a838fb5c705e95dbe8e64efba212fc3cebfe2c,bfbf784ccb297eb6ef2d45705faf91737e265e04c03c5960f31245c9e5974d42,e6a049ef188eb59b36fa1a6d7c4c0a61898f6a6bc52a9b14de4ddc2600f72df5,821479dd3a41d3b0214c2925ac832dca1a4826cea4f45b1bb00cecac001645f8,d5efcceef7db27960b00c7facab55c5cd61369cf3136569edb4f1e40bc209808,e892245d58dcaf8d6583adc1d5997a4890da9a7b70d87f0723aa1eeac8349cfd,dc8b54c5b798139a8f1216b1eaf1392bec883bc3200c068c8af53f2e3990a1a2,97f571039c677bbcc8412091bec5f99ae2b0490b551c1b9de3db2cb02b7ace4d,7877e8f33518e5a8acc3663e1385f7c951ccf11bc4c8c0b12988602f9e42dc39,4b50e43e66d090809fc38e7bdc219ddd946659cdb285da077f54f611e95a3040,7fa54705ea8da6884b38755986b50cc7e2963fb75d6c8c9dba16701198845a16,3aa50e5587d31d219e405fd160e79c62204617b0586d2ddbceb2c1feb4de5036,02f6f6cb93c483d239cc0373b1f0b32b770ba430a96574c9d40654a846ddc898,4bcd72ee7dda7757826d4fbbd49aba299ff21ba19ffe5b51b418a27ec2e25ceb,2b14d05fecf3dcfa2b1e964e2a612091d341b8cdd0bf04f1beaf744510734cdb,009362cbed28877e5863877c1fbb862177520f97f661ddbe050b510d33851e2a,a8f1a43328c89774ab825c54fa4b6dbd07ffcf6b091bb2e4e7215c4fe1d55413,11840906b469075ab156832899836e30c60a2749f2333dfee7aa1dcfa891c8cc,55d9fc305af234b4303efa68802994a7ba7b4e027d842fdcc312cc22aae88ac6,2cec61e6fad8a5c7903b186c9ed99e31cdb75fca5f3e3db48e8d996b295d40b8,599cb6644ba2bb268b4c5f9bda68410fd640a32103eec1e82e7ef1eb3c6b96b3,937633a8eb4e735280cf08f07a5cb518f1d4a667ef36cdf94cc4e288773eb2ee,f5f3d9974df9435e2c5fa515a445e5b5659c3993b591ea51af1e9afcc813ba83,b6bfc9e3af079c8ef09f18b1deb223b5737c18f6a713ee4dd78cbdf4be5e4434,1817c37e1510acad5bdb858eba82927794153c7417b66d786c7cfa801a89b3fa,0d0b5b320424e928d7f0e08bd8c6d598ac1cc78f1ce1fbb5612c9594e2ad03ab,2b73d0193371f49ad4f26ddb0330542ac1b36c7716d4ae188e27d351a919c328,85f23eeccb977ac8a96180a7697c15f78b4b86e3be456a8d3f439736ae1588e6,6e2922296cf20a9caba72973859c3c5511e61c07319ae16076c93344192787b8,90f39742996e3f876edd902ca873fc5ddeca69313c87d150a4065c3c7aab0e16,692e77de33c7939f56054c7eaf5321aee7135665f681fc5be75b50dbbe276d8e,d24068c9995ec5ea7a9572ba2b59ef5d58e5b7aae57cb6c350b4018f5b806ba5,29f3876ad3a7d32df4b2ea4e8fbf027d3b0ca9d01d7cffcd518d0301c95d0d63,bd7f203f2ed7f05c906431271e1875e5c31721f4b7ddd68021a517a96ac5196f,7bf375e4805016b5ca16a51b0574e22eba96994e5c66da585a6d67dbd81b3589,add1d1bcebade2380e6ada765a8d65b92c8964fdb28c9efa709ea9c0f85bdcfb,fc2c3cb08f8ca715f8a47a745353596794b9ca233047e9353eb96893c1d62a85
"0","0","1.5","10009","0","0","100","610009001","1000901","0","0","bgm_M172","0.8","885","1","0","610009011","100000","0.03","10009101","0","20","90","0","0","-56","-50","0","0","1","5009301","81000905","2019/05/19 15:59:59","10009101","2019/05/02 16:00:00","0.8","0","510091","-40","1","BOSS戰(NORMAL)","0","0","bgm_M172","770","1.1","81000905"
"0","0","1.5","10009","0","0","100","610009002","1000902","0","0","bgm_M172","0.8","-404","2","0","610009021","100000","0.03","10009201","0","30","90","0","0","37","-50","0","0","1","5009302","81000906","2019/05/19 15:59:59","10009201","2019/05/02 16:00:00","0.8","0","510092","-40","1","BOSS戰(HARD)","0","0","bgm_M172","450","1.1","81000906"
"0","0","1.5","10009","0","0","100","610009003","1000903","0","0","bgm_M172","0.8","442","3","0","610009031","100000","0.03","10009201","0","30","90","0","0","-104","-50","0","0","1","5009308","81000906","2019/05/19 15:59:59","10009301","2019/05/02 16:00:00","0.8","0","510092","-40","1","Boss戰(VERYHARD)","1","0","bgm_M172","450","1.1","81000906"
"0","0","1.5","10010","0","0","200","610010001","1001001","0","0","bgm_M183","0.6","450","1","0","610010011","100000","0.03","10010101","0","20","90","0","0","770","-50","0","0","1","5010301","81001005","2019/06/21 15:59:59","10010101","2019/06/03 16:00:00","1","0","510101","770","1","BOSS戰(NORMAL)","0","0","bgm_M183","450","1","81001005"
"0","0","1.5","10010","0","0","200","610010002","1001002","0","0","bgm_M183","0.6","-173","2","0","610010021","100000","0.03","10010201","0","30","90","0","0","12","-50","0","0","1","5010302","81001006","2019/06/21 15:59:59","10010201","2019/06/03 16:00:00","1","0","510102","12","1","BOSS戰(HARD)","0","0","bgm_M183","-173","1.4","81001006"
"0","0","1.5","10010","0","0","200","610010003","1001003","0","0","bgm_M183","0.6","213","3","0","610010031","100000","0.03","10010201","0","30","90","0","0","85","-50","0","0","1","5010308","81001006","2019/06/21 15:59:59","10010301","2019/06/03 16:00:00","1","0","510102","85","1","Boss戰(VERYHARD)","1","0","bgm_M183","213","1.4","81001006"
"0","0","1.5","10010","0","0","200","610010004","1001004","0","0","bgm_M183","0","0","4","0","610010041","100000","0.03","0","0","0","90","0","0","0","-50","0","0","1","0","81001006","2019/06/21 15:59:59","10010401","2019/06/03 16:00:00","0","0","0","0","1","0","0","0","bgm_M183","0","0","81001006"
"0","0","1.4","10011","0","0","100","610011001","1001101","0","0","bgm_M192","0.8","885","1","0","610011011","100000","0.03","10011102","0","20","90","0","0","-56","0","1","0","1","5011301","81001105","2019/07/18 15:59:59","10011101","2019/07/01 16:00:00","0.8","3","510111","-40","1","BOSS戰(NORMAL)","0","0","bgm_M192","770","1.1","81001105"
"0","0","1.4","10011","0","0","100","610011002","1001102","0","0","bgm_M192","0.8","-67","2","0","610011021","100000","0.03","10011201","0","30","90","0","0","49","0","1","0","1","5011302","81001106","2019/07/18 15:59:59","10011201","2019/07/01 16:00:00","0.8","3","510112","-40","1","BOSS戰(HARD)","0","0","bgm_M192","450","1.1","81001106"
"0","0","1.4","10011","0","0","100","610011003","1001103","0","0","bgm_M192","0.8","470","3","0","610011031","100000","0.03","10011201","0","30","90","0","0","-84","0","0","0","1","5011308","81001106","2019/07/18 15:59:59","10011301","2019/07/01 16:00:00","0.8","0","510112","-40","1","Boss戰(VERYHARD)","1","0","bgm_M192","450","1.1","81001106"
"0","0","1.4","10011","0","0","100","610011004","1001104","0","0","bgm_M192","0","0","4","0","610011041","100000","0.03","0","0","0","90","0","0","0","0","0","0","1","0","81001106","2019/07/18 15:59:59","10011401","2019/07/01 16:00:00","0","0","0","0","1","0","0","0","bgm_M192","0","0","81001106"
"0","0","1.5","10012","0","0","100","610012001","1001201","0","0","bgm_M209","0.8","1060","1","0","610012011","100000","0.03","10012101","0","20","90","0","0","20","-50","1","0","1","5012301","81001205","2019/08/03 15:59:59","10012101","2019/07/17 16:00:00","0.8","3","510121","0","1","BOSS戰(NORMAL)","0","0","bgm_M209","1270","1.1","81001205"
"0","0","1.5","10012","0","0","100","610012002","1001202","0","0","bgm_M209","0.8","-2","2","0","610012021","100000","0.03","10012201","0","30","90","0","0","-175","-50","1","0","1","5012302","81001206","2019/08/03 15:59:59","10012201","2019/07/17 16:00:00","0.8","3","510122","-175","1","BOSS戰(HARD)","0","0","bgm_M209","-2","1.1","81001206"
"0","0","1.5","10012","0","0","100","610012003","1001203","0","0","bgm_M209","0.8","500","3","0","610012031","100000","0.03","10012201","0","30","90","0","0","30","-50","0","0","1","5012308","81001206","2019/08/03 15:59:59","10012301","2019/07/17 16:00:00","0.8","0","510122","47","1","Boss戰(VERYHARD)","1","0","bgm_M209_02","510","1.1","81001206"
"0","0","1.5","10012","1","0","100","610012004","1001204","0","0","bgm_M209","0","0","4","0","610012041","100000","0.03","0","0","0","90","0","0","0","-50","0","0","1","0","81001206","2019/08/03 15:59:59","10012401","2019/07/17 16:00:00","0","0","0","0","1","0","0","0","bgm_M209_02","0","0","81001206"
"0","0","1","10013","0","205","120","610013001","1001301","-48","0","bgm_M218","0.2","313","1","0","610013011","100000","0.03","10013102","1","20","90","0","0","29","84","1","0","1","5013301","81001305","2019/08/19 15:59:59","10013101","2019/08/01 16:00:00","1","3","0","-40","1","BOSS戰(NORMAL)","0","0","bgm_M218","450","1.1","81001305"
"0","0","1","10013","0","73","120","610013002","1001302","-41","0","bgm_M218","-0.18","-384","2","0","610013021","100000","0.03","10013201","1","30","90","0","0","41","84","1","0","1","5013302","81001306","2019/08/19 15:59:59","10013201","2019/08/01 16:00:00","1","3","0","-40","1","BOSS戰(HARD)","0","0","bgm_M218","450","1.1","81001306"
"0","0","1","10013","0","178","120","610013003","1001303","-40","0","bgm_M218","0.2","220","3","0","610013031","100000","0.03","10013201","1","30","90","0","0","52","84","0","0","1","5013308","81001306","2019/08/19 15:59:59","10013301","2019/08/01 16:00:00","1","0","0","-40","1","Boss戰(VERYHARD)","1","0","bgm_M218","450","1.1","81001306"
"0","0","1","10013","1","0","120","610013004","1001304","0","0","bgm_M218","0","0","4","0","610013041","100000","0.03","0","0","0","90","0","0","0","84","0","0","1","0","81001306","2019/08/19 15:59:59","10013401","2019/08/01 16:00:00","0","0","0","0","1","0","0","0","bgm_M218","0","0","81001306"
"0","0","1.5","10014","0","0","270","610014001","1001401","0","0","bgm_M47","0.6","796","1","0","610014011","100000","0.03","10014101","0","20","90","0","0","-76","-50","1","0","1","340","81000105","2019/08/26 15:59:59","10014101","2019/08/16 16:00:00","1","3","200010","-40","1","BOSS戰(NORMAL)","0","0","bgm_M47","770","1","81000105"
"0","0","1.5","10014","0","0","270","610014002","1001402","0","0","bgm_M47","0.6","70","2","0","610014021","100000","0.03","10014201","0","30","90","0","0","-180","-50","1","0","1","341","81000106","2019/08/26 15:59:59","10014201","2019/08/16 16:00:00","1","3","200010","-210","1","BOSS戰(HARD)","0","0","bgm_M47","60","1","81000106"
"0","0","1.5","10014","0","0","270","610014003","1001403","0","0","bgm_M47","0.6","520","3","0","610014031","100000","0.03","10014201","0","30","90","0","0","10","-50","0","0","1","344","81000106","2019/08/26 15:59:59","10014301","2019/08/16 16:00:00","1","0","200010","-40","1","Boss戰(VERYHARD)","1","0","bgm_M47","470","1","81000106"
"0","0","1.3","10015","0","0","100","610015001","1001501","0","0","bgm_M226","0.7","963","1","0","610015011","100000","0.03","10015101","0","20","90","0","0","-95","-50","1","0","1","5015301","81001505","2019/09/18 15:59:59","10015101","2019/09/03 16:00:00","0.7","3","510141","-95","1","BOSS戰(NORMAL)","0","0","bgm_M226","963","1","81001505"
"0","0","1.3","10015","0","0","100","610015002","1001502","0","0","bgm_M226","0.7","121","2","0","610015021","100000","0.03","10015201","0","30","90","0","0","-4","-50","1","0","1","5015302","81001506","2019/09/18 15:59:59","10015201","2019/09/03 16:00:00","0.7","3","510142","-4","1","BOSS戰(HARD)","0","0","bgm_M226","121","1","81001506"
"0","0","1.3","10015","0","0","100","610015003","1001503","0","0","bgm_M226","0.7","500","3","0","610015031","100000","0.03","10015201","0","30","90","0","0","23","-50","0","0","1","5015308","81001506","2019/09/18 15:59:59","10015301","2019/09/03 16:00:00","0.7","0","510142","23","1","Boss戰(VERYHARD)","1","0","bgm_M226_02","500","1","81001506"
"0","0","1.5","10015","1","0","100","610015004","1001504","0","0","bgm_M226","0","0","4","0","610015041","100000","0.03","0","0","0","90","0","0","0","-50","0","0","1","0","81001506","2019/09/18 15:59:59","10015401","2019/09/03 16:00:00","0","0","0","0","1","0","0","0","bgm_M226_02","0","0","81001506"
"0","0","1.3","10016","0","0","40","610016001","1001601","0","0","bgm_M102","0.6","850","1","0","610016011","100000","0.03","10016101","0","20","90","0","0","20","0","1","0","1","5002301","81000205","2019/09/27 15:59:59","10016101","2019/09/17 16:00:00","1","3","510021","-30","1","BOSS戰(NORMAL)","0","0","bgm_M102","750","1","81000205"
"0","0","1.3","10016","0","0","40","610016002","1001602","0","0","bgm_M102","0.6","150","2","0","610016021","100000","0.03","10016201","0","30","90","0","0","50","0","1","0","1","5002302","81000207","2019/09/27 15:59:59","10016201","2019/09/17 16:00:00","1","3","510022","20","1","BOSS戰(HARD)","0","0","bgm_M102","140","1","81000207"
"0","0","1.3","10016","0","0","40","610016003","1001603","0","0","bgm_M102","0.6","500","3","0","610016031","100000","0.03","10016201","0","30","90","345","0","10","0","0","0","1","344","81000207","2019/09/27 15:59:59","10016301","2019/09/17 16:00:00","1","0","510022","-40","1","Boss戰(VERYHARD)","1","0","bgm_M102","450","1","81000207"
"0","0","1","10017","0","0","120","610017001","1001701","0","0","bgm_M999","0.6","380","1","0","610017011","100000","0.03","10017102","0","20","90","0","0","25","30","1","0","1","5017301","81001705","2019/10/18 15:59:59","10017101","2019/10/01 16:00:00","1","3","510171","-40","1","BOSS戰(NORMAL)","0","0","bgm_M999_Redo","450","1","81001705"
"0","0","1","10017","0","0","120","610017002","1001702","0","0","bgm_M999","0.6","-245","2","0","610017021","100000","0.03","10017201","0","30","90","0","0","35","30","1","0","1","5017302","81001706","2019/10/18 15:59:59","10017201","2019/10/01 16:00:00","1","3","510172","-40","1","BOSS戰(HARD)","0","0","bgm_M999_Redo","450","1","81001706"
"0","0","1","10017","0","0","120","610017003","1001703","0","0","bgm_M231","0.6","445","3","0","610017031","100000","0.03","10017201","0","30","90","0","0","37","30","0","0","1","5017308","81001706","2019/10/18 15:59:59","10017301","2019/10/01 16:00:00","1","0","510172","-40","1","Boss戰(VERYHARD)","1","0","bgm_M231","450","1","81001706"
"0","0","1","10017","1","0","120","610017004","1001704","0","0","bgm_M231","0","0","4","0","610017041","100000","0.03","0","0","0","90","0","0","0","30","0","0","1","0","81001706","2019/10/18 15:59:59","10017401","2019/10/01 16:00:00","0","0","0","0","1","0","0","0","bgm_M231","0","0","81001706"
"0","0","1","10017","1","0","120","610017004","1001705","0","0","bgm_M231","0","0","5","0","610017041","100000","0.03","0","0","0","90","0","0","0","30","0","0","1","0","81001706","2019/10/18 15:59:59","10017401","2019/10/01 16:00:00","0","0","0","0","1","0","0","0","bgm_M231","0","0","81001706"
"0","0","1.1","10018","0","0","20","610018001","1001801","0","0","bgm_M109","0.6","830","1","0","610018011","100000","0.03","10018101","0","20","90","0","0","10","30","1","0","1","5003302","81000305","2019/10/27 15:59:59","10018101","2019/10/17 16:00:00","1","3","510031","-40","1","BOSS戰(NORMAL)","0","0","bgm_M109","730","1","81000305"
"0","0","1.1","10018","0","0","20","610018002","1001802","0","0","bgm_M109","0.6","190","2","0","610018021","100000","0.03","10018201","0","30","90","0","0","50","30","1","0","1","5003301","81000306","2019/10/27 15:59:59","10018201","2019/10/17 16:00:00","1","3","510032","20","1","BOSS戰(HARD)","0","0","bgm_M109","180","1","81000306"
"0","0","1.1","10018","0","0","20","610018003","1001803","0","0","bgm_M109","0.6","500","3","0","610018031","100000","0.03","10018201","0","30","90","345","0","10","30","0","0","1","344","81000306","2019/10/27 15:59:59","10018301","2019/10/17 16:00:00","1","0","510032","-40","1","Boss戰(VERYHARD)","1","0","bgm_M109","450","1","81000306"
"0","0","1.25","10019","0","0","370","610019001","1001901","0","0","bgm_M240","0.6","900","1","0","610019011","100000","0.03","10019101","0","20","90","0","0","-35","-50","1","0","1","5019301","81001905","2019/11/18 15:59:59","10019101","2019/11/01 16:00:00","1","3","510181","-85","1","BOSS戰(NORMAL)","0","0","bgm_M240_02","800","1","81001905"
"0","0","1.25","10019","0","0","370","610019002","1001902","0","0","bgm_M240","0.6","205","2","0","610019021","100000","0.03","10019201","0","30","90","0","0","40","-50","1","0","1","5019302","81001906","2019/11/18 15:59:59","10019201","2019/11/01 16:00:00","1","3","510182","-10","1","BOSS戰(HARD)","0","0","bgm_M240_02","145","1","81001906"
