0863c11bca4939871ca822d85f6ce60b3b3f041be5df7be9fda7027c61154253,4bc50405e94aedd8244a843e98a58ac9e89d833b04b92e9de1a3cb5d2f282e95,800853aa2fe9648011bf9682f20227dbabb4fc5e5abbcbe4080425df2ffa839e,bc6e0783143373d3dd114175820416b76dff130e898ea4a55ed84d1072f61799,2da82eaaeca18de4b3320ebde59ade467ab956b317d186f8db41f398ab901977,51a0a8167194556e9e2830fbae573b2be76ca3dcd9da085bba10b44c2ba498fa,b9d22eab457a1a5c469c9fec0473fdc12baa3d93d9fabeb08e50789a4477171c,049fd9bf33a02baeced6ffb13612b13fec5e011d4e3879fd3a5534fd4a124dd8,d0f40e91086142c4ac54d8ebfc1389a2382d3ad8ba3d9f43a93997fe16abd9f6,1935c34d74b42df14b2a32a354e0fb7b3f14395017219c6ca425e0b0ce1c526c,031a232ab7bc22374ac5c68547b40d2a4dec6365b180c757a2b9f8a6de0f5c05
"0","0","0","105801","105901","0","0","0","106001","5107","106401"
"0","0","0","106801","0","0","0","0","0","5112","0"
"0","0","0","105901","0","0","0","0","0","5116","0"
"0","0","0","118001","0","0","0","0","0","5209","0"
"0","0","0","105901","0","0","0","0","0","5220","0"
"0","0","0","105801","105901","0","0","0","106001","5221","0"
"0","0","0","107101","104401","0","0","0","102901","5223","0"
"0","0","0","103601","0","0","0","0","0","6003","0"
"0","0","0","111001","0","0","0","0","0","6004","0"
"0","0","0","110901","0","0","0","0","0","6005","0"
"0","0","0","110801","0","0","0","0","0","6006","0"
"0","0","0","118001","0","0","0","0","105801","6020","0"
"0","0","0","102201","0","0","0","0","0","6021","0"
"0","0","0","110901","0","0","0","0","0","6024","0"
"0","0","0","100901","0","0","0","0","0","6025","0"
"0","0","0","101501","0","0","0","0","0","6028","0"
"0","0","0","106001","0","0","0","0","0","6041","0"
"0","0","0","101401","105501","0","0","0","104301","6042","0"
"0","0","0","101101","0","0","0","0","0","6043","0"
"0","0","0","105601","101301","0","0","0","100901","6044","0"
"0","0","0","105901","106001","0","0","0","105801","6045","0"
"0","0","0","102901","105401","0","0","0","104201","6046","0"
"0","0","0","104501","104901","0","0","0","101801","6047","0"
"0","0","0","105001","0","0","0","0","0","6048","0"
"0","0","0","105301","0","0","0","0","0","6055","0"
"0","0","0","105101","0","0","0","0","0","6056","0"
"0","0","0","101301","0","0","0","0","0","6057","0"
"0","0","0","105701","0","0","0","0","0","6058","0"
"0","0","0","106101","0","0","0","0","0","6065","0"
"0","0","0","100901","0","0","0","0","0","6066","0"
"0","0","0","105801","0","0","0","0","0","6067","0"
"0","0","0","101801","0","0","0","0","0","6070","0"
"0","0","0","118001","0","0","0","0","0","6071","0"
"0","0","0","106001","0","0","0","0","0","6074","0"
"0","0","0","106401","0","0","0","0","0","6080","0"
"0","0","0","102901","0","0","0","0","0","6085","0"
"0","0","0","104201","0","0","0","0","0","6086","0"
"0","0","0","100501","0","0","0","0","0","6088","0"
"0","0","0","107001","0","0","0","0","0","6091","0"
"0","0","0","106501","0","0","0","0","0","6092","0"
"0","0","0","103201","0","0","0","0","0","6094","0"
"0","0","0","106101","0","0","0","0","0","6095","0"
"0","0","0","118001","0","0","0","0","0","6096","0"
"0","0","0","107101","0","0","0","0","107001","6097","0"
"0","0","0","106601","0","0","0","0","0","6100","0"
"0","0","0","104401","0","0","0","0","0","6102","0"
"0","0","0","102001","103601","0","0","0","100401","6104","0"
"0","0","0","102701","0","0","0","0","0","6105","0"
"0","0","0","105801","0","0","0","0","0","6112","0"
"0","0","0","106801","0","0","0","0","0","6114","0"
"0","0","0","106801","0","0","0","0","0","6115","0"
"0","0","0","104401","0","0","0","0","0","6117","0"
"0","0","0","101101","0","0","0","0","0","6132","0"
"0","0","0","102201","0","0","0","0","100601","6135","0"
"0","0","0","104601","0","0","0","0","0","6136","0"
"0","0","0","104001","0","0","0","0","0","6138","0"
"0","0","0","101001","0","0","0","0","0","6139","0"
"0","0","0","105001","0","0","0","0","0","6140","0"
"0","0","0","101001","0","0","0","0","0","6141","0"
"0","0","0","105901","0","0","0","0","0","6142","0"
"0","0","0","104501","0","0","0","0","0","6143","0"
"0","0","0","111001","0","0","0","0","0","6144","0"
"0","0","0","103801","0","0","0","0","0","6151","0"
"0","0","0","103701","0","0","0","0","0","6153","0"
"0","0","0","101401","0","0","0","0","0","6161","0"
"0","0","0","100101","0","0","0","0","0","6165","0"
"0","0","0","106001","0","0","0","0","0","6166","0"
"0","0","0","103601","0","0","0","0","0","6169","0"
"0","0","0","101201","0","0","0","0","0","6173","0"
"0","0","0","100301","0","0","0","0","0","6176","0"
"0","0","0","104301","0","0","0","0","0","6184","0"
"0","0","0","101401","0","0","0","0","0","6185","0"
"0","0","0","103301","0","0","0","0","0","6186","0"
"0","0","0","100301","0","0","0","0","0","6187","0"
"0","0","0","105201","0","0","0","0","0","6188","0"
"0","0","0","105601","0","0","0","0","0","6189","0"
"0","0","0","104501","0","0","0","0","0","6224","0"
"0","0","0","106501","0","0","0","0","106601","6230","0"
"0","0","0","100801","0","0","0","0","0","6234","0"
"0","0","0","102101","0","0","0","0","0","6235","0"
"0","0","0","104401","0","0","0","0","0","6252","0"
"0","0","0","100701","0","0","0","0","0","6253","0"
"0","0","0","104701","0","0","0","0","0","6254","0"
"0","0","0","100201","0","0","0","0","106101","6255","0"
"0","0","0","102801","0","0","0","0","0","6256","0"
