e01c23535a4fb42759045f4ddff17fb72917d4803325cd0a60e0777b25283c4a,b5698f3df295ee55be12c7faad70031da3b193d73608477910d54f37de1e743c,c07211f87f6f30209e28f223160146ccafd99f813910d19f7a0ce6ec9269a1fd,8cb2ae7d89d7350c15cd6493feba435f65802a9275775f217dc713d113ee704d,cd7d44ff6ff9ac8ed35ac415ad1c69bdafcce6780c15d1368559f7430c9a1dc4,c693608856cffa9b5ef383351b9d156f1f01f640c812f3b3324cdc9d92135e72,dc97112a5df64bb30526f8913ee23ca4b05a3b8985948ca82df1bef413da174e,a6cd22e76629e72ae9680384e3cdfc9443a6cb79745e4a0245748e3e0210f9f2,eae98be5bd897dcd8370218143722237c5b9db641868299b82d86cd9b1133618,090dbd234c8acf7c5c30983ea8e36cccd42981d10dc909e8a66b2888a0dca6f8,61950a12235b4c56c0ce97c53806eeacb51676ca6be4eec7fb024cded8af3e19,0654bcaa4b2849ba57864815853882a389d25bf49b42a7801a5e802c4772ecad,66792862f8ef941b1b9380fc1b9ff16b36932f8df6eb51407e877c4616e11973,89d7950a64c84537edc59d81c1f76efbb9d21879b7755b11c4bc6469e32b2bfd,aa41b4a73a7323e8255827641d53cd07215f8d48363c85fbb9860b286ea875d2,8b8ec8f009701e4c4498b7daec0c3c3a411af8ec935ecad29e557d9f2b351dca,451154f0158b04377d198b32324b49602a8183bb063d8bc485fb04d8beb614bd,2b2e0637cb28eb67fc19032a0f7ec9c36dec1319bf5de33865c1668800125ce7,c85514bb7e4259e0f5dd6bfab69f03862f2c845c3d7c5ca1b771759f265898f0,7b6069799e68c3c673b998cb83b64753a9699893967b0f1451c2288b777eb0cf,a7db11d3c7feee22f5b98b1ece07afd0b658ada69982b793909889e8b4548db3,a97d0f979322965bcad3fc54a7274d2ba6eff6dcb35e5c6f3b40abecb94308eb,4bfa9485d871286a722e0cb39b69bf3c4e2394d56ba77721fc1bb4da8db2436b,51e9c0302b8cb05fcc73ef5f5302f5d4a2fbe8961fd478ef608c10de9e777474,d26f0e0299b9c6bc13d159c0187b6bec92f49619c4674c9d1feee8b314b3e4fc,3bb8d7eebecfc8e59bde6bfd417462c1861b097700624bdb3d2111192bc717d9,598165cd1ca2dc053d25210ca813385dc033d8c471945d1df72a19d38c1b0f32,c691756d956981e9bc93fa1ba261c7918cab99170bf859328834b35b3185768e,69be6ea4597d639c1302a6baf1d41ec5f89b8d162de14496f10f6417ccb0f26a,41765f9ee4f271ce23ecd37e0ae2c8c550a794d4d25592b67b894ce4e72397a9,88aa0b893d5f65bc62d75322f1086e2e121c99363526086c95db665e9618ef3a,bd59c091e14c3b8c16b16f9fdeabb626f6b547a1443fee8166e4a895e7c1a5cb,3054890437bc01de0893b58b3622a08894294d6303bfa1168950d6d880879cea,d01800f7a57261a7b850d50fdc864aa2b1e7c7a6c4cbf3789d4c83cb48a92eae,fa4b5a6cccb25505cffabfd2e010d3da99caad23174f2dd7294fd7c3fc91859b,44fefae575a2729427b763df82a77b631eb3a4173044e8b2b8cfb5089ec3cf2c,3e3202aa084f0d666d2bf6f90cacda08b94ce001f0809968bd68b0dc66424e33,4f2d337b5ecf8bad4e74a017a21c56c50b5bea1bb73d740ed305b08a3e51a5bd,b57255d88fda82ed6073adb51380c88369099b1b543edb0fab9f47ec11e1ac22,4b560fddf707074c4e23d9b1f61daaff58556ee5cc32c428cfa6ba98c8039f07
"0","0","20","20","20","20","0","13","20","1","20","20","186","670010020","16","30","20","200100","0","0","10","20","200000006","10","20","0","20","20","20","20","20","20","0","1","20","0","0","0","1","1563"
"0","0","21","21","21","21","0","15","21","1","21","21","206","670010021","18","30","21","200100","0","0","10","21","200000006","10","21","0","21","21","21","21","21","21","0","1","21","0","0","0","1","1784"
"0","0","22","22","22","22","0","17","22","1","22","22","225","670010022","20","30","22","200100","0","0","10","22","200000006","10","22","0","22","22","22","22","22","22","0","1","22","0","0","0","1","2005"
"0","0","23","23","23","23","0","18","23","1","23","23","245","670010023","21","30","23","200100","0","0","10","23","200000006","10","23","0","23","23","23","23","23","23","0","1","23","0","0","0","1","2225"
"0","0","24","24","24","24","0","20","24","1","24","24","264","670010024","23","30","24","200100","0","0","10","24","200000006","10","24","0","24","24","24","24","24","24","0","1","24","0","0","0","1","2446"
"0","0","25","25","25","25","0","21","25","1","25","25","267","670010025","24","30","25","200100","0","0","10","25","200000006","10","25","0","25","25","25","25","25","25","0","1","25","0","0","0","1","2701"
"0","0","26","26","26","26","0","21","26","1","26","26","269","670010026","24","30","26","200100","0","0","10","26","200000006","10","26","0","26","26","26","26","26","26","0","1","26","0","0","0","1","2956"
"0","0","27","27","27","27","0","21","27","1","27","27","289","670010027","24","30","27","200100","0","0","10","27","200000006","10","27","0","27","27","27","27","27","27","0","1","27","0","0","0","1","3211"
"0","0","28","28","28","28","0","21","28","1","28","28","309","670010028","25","30","28","200100","0","0","10","28","200000006","10","28","0","28","28","28","28","28","28","0","1","28","0","0","0","1","3466"
"0","0","29","29","29","29","0","22","29","1","29","29","330","670010029","25","30","29","200100","0","0","10","29","200000006","10","29","0","29","29","29","29","29","29","0","1","29","0","0","0","1","3721"
"0","0","30","30","30","30","0","22","30","1","30","30","350","670010030","25","30","30","200100","0","0","10","30","200000006","10","30","0","30","30","30","30","30","30","0","1","30","0","0","0","1","3976"
"0","0","31","31","31","31","0","22","31","1","31","31","370","670010031","26","30","31","200100","0","0","10","31","200000006","10","31","0","31","31","31","31","31","31","0","1","31","0","0","0","1","4232"
"0","0","32","32","32","32","0","22","32","1","32","32","390","670010032","26","30","32","200100","0","0","10","32","200000006","10","32","0","32","32","32","32","32","32","0","1","32","0","0","0","1","4487"
"0","0","33","33","33","33","0","22","33","1","33","33","410","670010033","26","30","33","200100","0","0","10","33","200000006","10","33","0","33","33","33","33","33","33","0","1","33","0","0","0","1","4742"
"0","0","34","34","34","34","0","23","34","1","34","34","431","670010034","26","30","34","200100","0","0","10","34","200000006","10","34","0","34","34","34","34","34","34","0","1","34","0","0","0","1","4997"
"0","0","35","35","35","35","0","23","35","1","35","35","451","670010035","27","30","35","200100","0","0","10","35","200000006","10","35","0","35","35","35","35","35","35","0","1","35","0","0","0","1","5252"
"0","0","36","36","36","36","0","23","36","1","36","36","471","670010036","27","30","36","200100","0","0","10","36","200000006","10","36","0","36","36","36","36","36","36","0","1","36","0","0","0","1","5507"
"0","0","37","37","37","37","0","27","37","1","37","37","516","670010037","31","30","37","200100","0","0","10","37","200000006","10","37","0","37","37","37","37","37","37","0","1","37","0","0","0","1","5667"
"0","0","38","38","38","38","0","31","38","1","38","38","562","670010038","35","30","38","200100","0","0","10","38","200000006","10","38","0","38","38","38","38","38","38","0","1","38","0","0","0","1","5826"
"0","0","39","39","39","39","0","35","39","1","39","39","607","670010039","39","30","39","200100","0","0","10","39","200000006","10","39","0","39","39","39","39","39","39","0","1","39","0","0","0","1","5986"
"0","0","40","40","40","40","0","36","40","1","40","40","712","670010040","40","30","40","200100","0","0","10","40","200000006","10","40","0","40","40","40","40","40","40","0","1","40","0","0","0","1","7437"
"0","0","41","41","41","41","0","36","41","1","41","41","816","670010041","40","30","41","200100","0","0","10","41","200000006","10","41","0","41","41","41","41","41","41","0","1","41","0","0","0","1","8888"
"0","0","42","42","42","42","0","36","42","1","42","42","913","670010042","41","30","42","200100","0","0","10","42","200000006","10","42","0","42","42","42","42","42","42","0","1","42","0","0","0","1","9321"
"0","0","43","43","43","43","0","36","43","1","43","43","1010","670010043","41","30","43","200100","0","0","10","43","200000006","10","43","0","43","43","43","43","43","43","0","1","43","0","0","0","1","9754"
"0","0","44","44","44","44","0","38","44","1","44","44","1079","670010044","45","30","44","200100","0","0","10","44","200000006","10","44","0","44","44","44","44","44","44","0","1","44","0","0","0","1","10008"
"0","0","45","45","45","45","0","41","45","1","45","45","1148","670010045","49","30","45","200100","0","0","10","45","200000006","10","45","0","45","45","45","45","45","45","0","1","45","0","0","0","1","10263"
"0","0","46","46","46","46","0","43","46","1","46","46","1217","670010046","53","30","46","200100","0","0","10","46","200000006","10","46","0","46","46","46","46","46","46","0","1","46","0","0","0","1","10517"
"0","0","47","47","47","47","0","45","47","1","47","47","1286","670010047","57","30","47","200100","0","0","10","47","200000006","10","47","0","47","47","47","47","47","47","0","1","47","0","0","0","1","10771"
"0","0","48","48","48","48","0","48","48","1","48","48","1355","670010048","61","30","48","200100","0","0","10","48","200000006","10","48","0","48","48","48","48","48","48","0","1","48","0","0","0","1","11026"
"0","0","49","49","49","49","0","50","49","1","49","49","1424","670010049","65","30","49","200100","0","0","10","49","200000006","10","49","0","49","49","49","49","49","49","0","1","49","0","0","0","1","11280"
"0","0","50","50","50","50","0","52","50","1","50","50","1493","670010050","69","30","50","200100","0","0","10","50","200000006","10","50","0","50","50","50","50","50","50","0","1","50","0","0","0","1","11534"
"0","0","51","51","51","51","0","55","51","1","51","51","1562","670010051","73","30","51","200100","0","0","10","51","200000006","10","51","0","51","51","51","51","51","51","0","1","51","0","0","0","1","11789"
"0","0","52","52","52","52","0","57","52","1","52","52","1632","670010052","77","30","52","200100","0","0","10","52","200000006","10","52","0","52","52","52","52","52","52","0","1","52","0","0","0","1","12043"
"0","0","53","53","53","53","0","59","53","1","53","53","1701","670010053","81","30","53","200100","0","0","10","53","200000006","10","53","0","53","53","53","53","53","53","0","1","53","0","0","0","1","12297"
"0","0","54","54","54","54","0","62","54","1","54","54","1770","670010054","85","30","54","200100","0","0","10","54","200000006","10","54","0","54","54","54","54","54","54","0","1","54","0","0","0","1","12552"
"0","0","55","55","55","55","0","64","55","1","55","55","1839","670010055","89","30","55","200100","0","0","10","55","200000006","10","55","0","55","55","55","55","55","55","0","1","55","0","0","0","1","12806"
"0","0","56","56","56","56","0","66","56","1","56","56","1908","670010056","93","30","56","200100","0","0","10","56","200000006","10","56","0","56","56","56","56","56","56","0","1","56","0","0","0","1","13060"
"0","0","57","57","57","57","0","69","57","1","57","57","1977","670010057","97","30","57","200100","0","0","10","57","200000006","10","57","0","57","57","57","57","57","57","0","1","57","0","0","0","1","13315"
"0","0","58","58","58","58","0","71","58","1","58","58","2046","670010058","101","30","58","200100","0","0","10","58","200000006","10","58","0","58","58","58","58","58","58","0","1","58","0","0","0","1","13569"
"0","0","59","59","59","59","0","73","59","1","59","59","2115","670010059","105","30","59","200100","0","0","10","59","200000006","10","59","0","59","59","59","59","59","59","0","1","59","0","0","0","1","13823"
"0","0","60","60","60","60","0","76","60","1","60","60","2184","670010060","109","30","60","200100","0","0","10","60","200000006","10","60","0","60","60","60","60","60","60","0","1","60","0","0","0","1","14078"
"0","0","61","61","61","61","0","78","61","1","61","61","2253","670010061","113","30","61","200100","0","0","10","61","200000006","10","61","0","61","61","61","61","61","61","0","1","61","0","0","0","1","14332"
"0","0","62","62","62","62","0","79","62","1","62","62","2280","670010062","113","30","62","200100","0","0","10","62","200000006","10","62","0","62","62","62","62","62","62","0","1","62","0","0","0","1","15514"
"0","0","63","63","63","63","0","79","63","1","63","63","2306","670010063","114","30","63","200100","0","0","10","63","200000006","10","63","0","63","63","63","63","63","63","0","1","63","0","0","0","1","16696"
"0","0","64","64","64","64","0","80","64","1","64","64","2333","670010064","114","30","64","200100","0","0","10","64","200000006","10","64","0","64","64","64","64","64","64","0","1","64","0","0","0","1","17878"
"0","0","65","65","65","65","0","81","65","1","65","65","2359","670010065","114","30","65","200100","0","0","10","65","200000006","10","65","0","65","65","65","65","65","65","0","1","65","0","0","0","1","19060"
"0","0","66","66","66","66","0","82","66","1","66","66","2386","670010066","115","30","66","200100","0","0","10","66","200000006","10","66","0","66","66","66","66","66","66","0","1","66","0","0","0","1","20242"
"0","0","67","67","67","67","0","82","67","1","67","67","2412","670010067","115","30","67","200100","0","0","10","67","200000006","10","67","0","67","67","67","67","67","67","0","1","67","0","0","0","1","21425"
"0","0","68","68","68","68","0","83","68","1","68","68","2439","670010068","115","30","68","200100","0","0","10","68","200000006","10","68","0","68","68","68","68","68","68","0","1","68","0","0","0","1","22607"
"0","0","69","69","69","69","0","84","69","1","69","69","2466","670010069","116","30","69","200100","0","0","10","69","200000006","10","69","0","69","69","69","69","69","69","0","1","69","0","0","0","1","23789"
"0","0","70","70","70","70","0","85","70","1","70","70","2492","670010070","116","30","70","200100","0","0","10","70","200000006","10","70","0","70","70","70","70","70","70","0","1","70","0","0","0","1","24971"
"0","0","71","71","71","71","0","85","71","1","71","71","2519","670010071","116","30","71","200100","0","0","10","71","200000006","10","71","0","71","71","71","71","71","71","0","1","71","0","0","0","1","26153"
"0","0","1","1","1","1","0","10","1","1","1","1","108","670020001","8","30","1","200200","0","0","10","1","200000001","10","1","0","1","1","1","1","1","1","0","1","1","0","0","0","1","924"
"0","0","2","2","2","2","0","10","2","1","2","2","111","670020002","8","30","2","200200","0","0","10","2","200000001","10","2","0","2","2","2","2","2","2","0","1","2","0","0","0","1","927"
"0","0","3","3","3","3","0","10","3","1","3","3","114","670020003","8","30","3","200200","0","0","10","3","200000001","10","3","0","3","3","3","3","3","3","0","1","3","0","0","0","1","930"
"0","0","4","4","4","4","0","11","4","1","4","4","117","670020004","9","30","4","200200","0","0","10","4","200000001","10","4","0","4","4","4","4","4","4","0","1","4","0","0","0","1","933"
"0","0","5","5","5","5","0","11","5","1","5","5","120","670020005","9","30","5","200200","0","0","10","5","200000001","10","5","0","5","5","5","5","5","5","0","1","5","0","0","0","1","936"
"0","0","6","6","6","6","0","11","6","1","6","6","123","670020006","9","30","6","200200","0","0","10","6","200000001","10","6","0","6","6","6","6","6","6","0","1","6","0","0","0","1","939"
"0","0","7","7","7","7","0","12","7","1","7","7","126","670020007","10","30","7","200200","0","0","10","7","200000001","10","7","0","7","7","7","7","7","7","0","1","7","0","0","0","1","942"
"0","0","8","8","8","8","0","12","8","1","8","8","129","670020008","10","30","8","200200","0","0","10","8","200000001","10","8","0","8","8","8","8","8","8","0","1","8","0","0","0","1","945"
"0","0","9","9","9","9","0","12","9","1","9","9","132","670020009","10","30","9","200200","0","0","10","9","200000001","10","9","0","9","9","9","9","9","9","0","1","9","0","0","0","1","948"
"0","0","10","10","10","10","0","13","10","1","10","10","135","670020010","11","30","10","200200","0","0","10","10","200000001","10","10","0","10","10","10","10","10","10","0","1","10","0","0","0","1","951"
"0","0","11","11","11","11","0","13","11","1","11","11","138","670020011","11","30","11","200200","0","0","10","11","200000001","10","11","0","11","11","11","11","11","11","0","1","11","0","0","0","1","954"
"0","0","12","12","12","12","0","13","12","1","12","12","141","670020012","11","30","12","200200","0","0","10","12","200000001","10","12","0","12","12","12","12","12","12","0","1","12","0","0","0","1","957"
"0","0","13","13","13","13","0","14","13","1","13","13","144","670020013","12","30","13","200200","0","0","10","13","200000001","10","13","0","13","13","13","13","13","13","0","1","13","0","0","0","1","960"
"0","0","14","14","14","14","0","14","14","1","14","14","147","670020014","12","30","14","200200","0","0","10","14","200000001","10","14","0","14","14","14","14","14","14","0","1","14","0","0","0","1","963"
"0","0","15","15","15","15","0","15","15","1","15","15","151","670020015","13","30","15","200200","0","0","10","15","200000001","10","15","0","15","15","15","15","15","15","0","1","15","0","0","0","1","966"
"0","0","16","16","16","16","0","15","16","1","16","16","175","670020016","13","30","16","200200","0","0","10","16","200000001","10","16","0","16","16","16","16","16","16","0","1","16","0","0","0","1","1322"
"0","0","17","17","17","17","0","15","17","1","17","17","199","670020017","13","30","17","200200","0","0","10","17","200000001","10","17","0","17","17","17","17","17","17","0","1","17","0","0","0","1","1678"
"0","0","18","18","18","18","0","15","18","1","18","18","207","670020018","13","30","18","200200","0","0","10","18","200000001","10","18","0","18","18","18","18","18","18","0","1","18","0","0","0","1","1884"
"0","0","19","19","19","19","0","16","19","1","19","19","215","670020019","14","30","19","200200","0","0","10","19","200000001","10","19","0","19","19","19","19","19","19","0","1","19","0","0","0","1","2090"
"0","0","20","20","20","20","0","16","20","1","20","20","223","670020020","14","30","20","200200","0","0","10","20","200000001","10","20","0","20","20","20","20","20","20","0","1","20","0","0","0","1","2296"
"0","0","21","21","21","21","0","17","21","1","21","21","237","670020021","14","30","21","200200","0","0","10","21","200000001","10","21","0","21","21","21","21","21","21","0","1","21","0","0","0","1","2377"
"0","0","22","22","22","22","0","17","22","1","22","22","251","670020022","14","30","22","200200","0","0","10","22","200000001","10","22","0","22","22","22","22","22","22","0","1","22","0","0","0","1","2458"
"0","0","23","23","23","23","0","17","23","1","23","23","251","670020023","14","30","23","200200","0","0","10","23","200000001","10","23","0","23","23","23","23","23","23","0","1","23","0","0","0","1","2658"
"0","0","24","24","24","24","0","19","24","1","24","24","268","670020024","16","30","24","200200","0","0","10","24","200000001","10","24","0","24","24","24","24","24","24","0","1","24","0","0","0","1","2829"
"0","0","25","25","25","25","0","21","25","1","25","25","285","670020025","18","30","25","200200","0","0","10","25","200000001","10","25","0","25","25","25","25","25","25","0","1","25","0","0","0","1","2999"
"0","0","26","26","26","26","0","24","26","1","26","26","302","670020026","19","30","26","200200","0","0","10","26","200000001","10","26","0","26","26","26","26","26","26","0","1","26","0","0","0","1","3170"
"0","0","27","27","27","27","0","26","27","1","27","27","319","670020027","21","30","27","200200","0","0","10","27","200000001","10","27","0","27","27","27","27","27","27","0","1","27","0","0","0","1","3340"
"0","0","28","28","28","28","0","28","28","1","28","28","336","670020028","23","30","28","200200","0","0","10","28","200000001","10","28","0","28","28","28","28","28","28","0","1","28","0","0","0","1","3511"
"0","0","29","29","29","29","0","29","29","1","29","29","380","670020029","23","30","29","200200","0","0","10","29","200000001","10","29","0","29","29","29","29","29","29","0","1","29","0","0","0","1","4632"
"0","0","30","30","30","30","0","29","30","1","30","30","412","670020030","23","30","30","200200","0","0","10","30","200000001","10","30","0","30","30","30","30","30","30","0","1","30","0","0","0","1","4717"
"0","0","31","31","31","31","0","28","31","1","31","31","443","670020031","23","30","31","200200","0","0","10","31","200000001","10","31","0","31","31","31","31","31","31","0","1","31","0","0","0","1","4802"
"0","0","32","32","32","32","0","28","32","1","32","32","432","670020032","23","30","32","200200","0","0","10","32","200000001","10","32","0","32","32","32","32","32","32","0","1","32","0","0","0","1","4887"
"0","0","33","33","33","33","0","28","33","1","33","33","420","670020033","23","30","33","200200","0","0","10","33","200000001","10","33","0","33","33","33","33","33","33","0","1","33","0","0","0","1","4972"
"0","0","34","34","34","34","0","28","34","1","34","34","499","670020034","24","30","34","200200","0","0","10","34","200000001","10","34","0","34","34","34","34","34","34","0","1","34","0","0","0","1","5985"
"0","0","35","35","35","35","0","32","35","1","35","35","525","670020035","27","30","35","200200","0","0","10","35","200000001","10","35","0","35","35","35","35","35","35","0","1","35","0","0","0","1","6241"
"0","0","36","36","36","36","0","36","36","1","36","36","550","670020036","30","30","36","200200","0","0","10","36","200000001","10","36","0","36","36","36","36","36","36","0","1","36","0","0","0","1","6497"
"0","0","37","37","37","37","0","39","37","1","37","37","576","670020037","32","30","37","200200","0","0","10","37","200000001","10","37","0","37","37","37","37","37","37","0","1","37","0","0","0","1","6752"
"0","0","38","38","38","38","0","43","38","1","38","38","601","670020038","35","30","38","200200","0","0","10","38","200000001","10","38","0","38","38","38","38","38","38","0","1","38","0","0","0","1","7008"
"0","0","39","39","39","39","0","42","39","1","39","39","671","670020039","33","30","39","200200","0","0","10","39","200000001","10","39","0","39","39","39","39","39","39","0","1","39","0","0","0","1","7387"
"0","0","40","40","40","40","0","44","40","1","40","40","679","670020040","35","30","40","200200","0","0","10","40","200000001","10","40","0","40","40","40","40","40","40","0","1","40","0","0","0","1","8119"
"0","0","41","41","41","41","0","46","41","1","41","41","729","670020041","37","30","41","200200","0","0","10","41","200000001","10","41","0","41","41","41","41","41","41","0","1","41","0","0","0","1","9635"
"0","0","42","42","42","42","0","47","42","1","42","42","778","670020042","38","30","42","200200","0","0","10","42","200000001","10","42","0","42","42","42","42","42","42","0","1","42","0","0","0","1","11151"
"0","0","43","43","43","43","0","47","43","1","43","43","790","670020043","38","30","43","200200","0","0","10","43","200000001","10","43","0","43","43","43","43","43","43","0","1","43","0","0","0","1","11476"
"0","0","44","44","44","44","0","47","44","1","44","44","802","670020044","39","30","44","200200","0","0","10","44","200000001","10","44","0","44","44","44","44","44","44","0","1","44","0","0","0","1","11802"
"0","0","45","45","45","45","0","47","45","1","45","45","814","670020045","39","30","45","200200","0","0","10","45","200000001","10","45","0","45","45","45","45","45","45","0","1","45","0","0","0","1","12127"
"0","0","46","46","46","46","0","48","46","1","46","46","971","670020046","40","30","46","200200","0","0","10","46","200000001","10","46","0","46","46","46","46","46","46","0","1","46","0","0","0","1","13833"
"0","0","47","47","47","47","0","49","47","1","47","47","1128","670020047","40","30","47","200200","0","0","10","47","200000001","10","47","0","47","47","47","47","47","47","0","1","47","0","0","0","1","15539"
"0","0","48","48","48","48","0","50","48","1","48","48","1284","670020048","41","30","48","200200","0","0","10","48","200000001","10","48","0","48","48","48","48","48","48","0","1","48","0","0","0","1","17245"
"0","0","49","49","49","49","0","51","49","1","49","49","1441","670020049","41","30","49","200200","0","0","10","49","200000001","10","49","0","49","49","49","49","49","49","0","1","49","0","0","0","1","18951"
