c1ac904c2940f8ddec627139f7de69896eb0b03dd30c2930ae2ebaadb3a5329e,cb8f9ad2d994b07ffc3720cd7eaa6135d162c3ea1050616c76394d4b2a673003,d782b8d241497e6094d976ac3860a22fb82b0d9e1ad2a2182ee5d442ff68a14c,d157514dedea01184b14f733b94a7504cbfbea34e728ef3d96ff2f595f8199d5,2e0bc023c2321dd168ce87d3df21681e21f5473b68809a68d282d5646b334af6,d70621eab77b04538390a2398c0d68ec087ba92c278e12c25e1beeae21dd96a9,70b6782f16fedaf2d14b31f41175ce0c5d8cd823dc8db52ff5dca4f18f0906c0,3ead792faade0974b5e9b83b7dd2b7e434a0ff74f6d9abe4adf9b84806af1c1d,a91b8c2491de3b166386cde0ff0b567b9c4f743461ebb3ebd6538e32b76cf67c,06cbcd57aaac4937e88cab2abec4125ff0c538487896e199273d53e6d60e7737,146ce779c99c314a873ca5821f11d6f6a202f0f0deb551174d56a303f521b485,56b9f6f4d7232b21664cc79ccba7625314d6256d89c4eb959b5e9aadffecaed4,3414fe573ae6d02de091f56b5705115b5f46060a4b48f135b1e4ae58e1751b92,e595aa5b6c7bde45ab5838bffa729a011eac5dd99f3731e2f202566fcd7d475d,e87f82ea072078a0259f8b7915fcfd3208a56c5e48586163d0a2d1a3f7af6fcf,a3a2f4136e26a4d0fb016c40b61973dcf28cdec5ca910277b1e69242acc23946,e05e7902565e7e6485a833d383d7434356d0c430f2a5f620316219cf692df1a2,6189f79d79f01fbf069304524fee107ff223794ed591ce48b24b950710759642,8cf5ed7b67696b7081e840307f0383eb4b4114b2061e30bb0150c354768f35be,75523ab9febd1951359c709077072f9dabcd12bf39e0b092ce18430d70729c35,c53a92d124a009cbb5cdfc2e274458acbdd5df248447df685fec07e858a5c3a9,dbae5edb9ad0cc81a5daee0d53bcddd3226ad2ace0b9049857e9213201c5cf11,afc6f73ead3e174c39865cda1e0b460d44d524434845b436442e3d15b095c0ff,1e280fe1b81f259ab573463ee10df22b771cfc46d9296c5a75bccebcf7addfdb
"0","450","2015/04/01 15:00:00","8","101101","1","101101","101101","0","【物理】能從後衛降下箭雨，是一名妹妹屬性的弓箭手。\n擁有能提高自己的暴擊率的一般技能，\n還能使傷害次數較高的必殺技，擁有更顯著的效果。","0","2030/12/31 15:00:00","101101","700","0","3","璃乃","0","璃乃","1.97","0","6","8","0"
"0","450","2015/04/01 15:00:00","7","101201","2","101201","101201","0","【魔法】位於後衛，擅長對付物理攻擊型敵軍，\n是一位超能力少女。\n因為能對物理攻擊型的敵軍發揮真正的價值，\n因此可將物理攻擊型的敵軍給一網打盡。","0","2030/12/31 15:00:00","101201","755","0","3","初音","0","初音","2.07","0","9","7","0"
"0","450","2019/03/27 16:00:00","7","101301","2","101301","101301","0","【魔法】從後衛位置施放多采多姿的魔法，是一名魔法宅少女。\n針對體力最多的對象所使用的必殺技或技能，\n是會依敵人的 HP 狀況改變攻擊目標的高威力魔法攻擊。","0","2030/12/31 15:00:00","101301","740","0","2","七七香","0","七七香","2.07","0","9","7","0"
"0","450","2019/07/15 16:00:00","7","101401","2","101401","101401","0","【魔法】位於後衛，特別強化於妨礙對手行動的名偵探。\n能以造成束縛與混亂的技能來使對手的行動遭受妨礙，\n並展開降低魔法防禦力的領域來解決對手。","0","2030/12/31 15:00:00","101401","730","0","3","霞","0","霞","2.27","0","9","21","0"
"0","450","2015/04/01 15:00:00","7","101501","2","101501","101501","0","【魔法】位於後衛支援使用魔法的角色，是大家的老師。\n負責必殺技的 HP 恢復及提升魔法防禦，持續恢復前方角色 HP，大幅提升己方的持久度。","0","2030/12/31 15:00:00","101501","735","0","2","美里","0","美里","2.27","0","9","9","0"
"0","450","2015/04/01 15:00:00","8","101601","1","101601","101601","0","【物理】會從後衛進行暴擊攻擊的超級名模。\n暴擊的傷害不僅能使傷害增倍，\n再加上還能靠技能提升攻擊力，使破壞力更甚。","0","2030/12/31 15:00:00","101601","705","0","2","鈴奈","0","鈴奈","1.97","0","15","8","0"
"0","450","2015/04/01 15:00:00","1","101701","1","101701","101701","0","【物理】在最前線利用累積技能賺傷害的南國少女。\n一旦發動「精神統一」技能，香織的攻擊會隨次數\n對敵人累積效果，後續的攻擊會逐漸增加。","0","2030/12/31 15:00:00","101701","145","0","2","香織","0","香織","2.17","0","4","1","0"
"0","450","2015/04/01 15:00:00","5","101801","2","101801","101801","0","【魔法】在後方誘惑全體敵人的性感老師。\n以奪取敵人ＴＰ技能使其必殺技延遲發動，\n或施放誘惑的必殺技，使戰場陷入大混亂。","0","2030/12/31 15:00:00","101801","715","0","3","伊緒","0","伊緒","2.6","0","15","5","0"
"0","450","2015/04/01 15:00:00","5","102001","1","102001","102001","0","【物理】位於中衛，崩毀敵方前衛，是一隻小兔兔女孩。\n必殺技為，在給予離自己最近的敵人大幅傷害後，\n能順便攻擊到該對象旁邊的敵軍，能有效早期攻略敵人的前衛。","0","2030/12/31 15:00:00","102001","360","0","2","美美","0","美美","2.125","0","13","5","0"
"0","450","2015/04/01 15:00:00","3","102101","1","102101","102101","0","【物理】位於前衛，能守護己方，是一名極度害羞的女孩子。\n技能能提高自己周圍的物理、魔法防禦力，\n並且能使接近的敵方暈眩難以靠近。","0","2030/12/31 15:00:00","102101","240","0","1","胡桃","0","胡桃","1.675","0","3","3","0"
"0","450","2015/04/01 15:00:00","6","102201","2","102201","102201","0","【魔法】位於中衛，發散強力的魔法，是雙胞胎中的姊姊。\n可以犧牲自身的 HP，來增強魔法攻擊力，\n能使得必殺技與技能的威力更上一層樓。","0","2030/12/31 15:00:00","102201","575","0","1","依里","0","依里","2.19","0","14","6","0"
"0","450","2015/04/01 15:00:00","3","102301","1","102301","102301","0","【物理】位於前衛，能使戰場混亂，是一個熊孩子。\n在以必殺技將對手吹飛的同時，以暈眩及給予大幅度的傷害使敵方陣形大亂。","0","2030/12/31 15:00:00","102301","210","0","2","綾音","0","綾音","1.425","0","3","3","0"
"0","450","2015/04/01 15:00:00","7","102501","2","102501","102501","0","【魔法】位於後衛，同時擅長恢復擊攻擊的冒失女僕。\n可一邊恢復己方 HP 一邊提高物理攻擊力的技能，適合與負責攻擊的中衛、後衛搭配。","0","2030/12/31 15:00:00","102501","720","0","1","鈴莓","0","鈴莓","2.27","0","3","7","0"
"0","450","2015/04/01 15:00:00","6","102601","1","102601","102601","0","【物理】中衛，能加強物理攻擊的怕麻煩的少女。\n能同時提升己方的物理攻擊力及魔法防禦，能同時支援隊伍的攻守兩方。","0","2030/12/31 15:00:00","102601","550","0","2","鈴","0","鈴","2.34","0","3","6","0"
"0","450","2015/04/01 15:00:00","3","102701","1","102701","102701","0","【物理】位於前衛，以毒技能粉碎敵人，通稱破壞者。\n擁有最頂級的攻擊力，用必殺技給予敵人致命一擊時，\n攻擊力會一次次地向上提升。","0","2030/12/31 15:00:00","102701","230","0","2","惠理子","0","惠理子","1.425","0","11","3","0"
"0","450","2015/04/01 15:00:00","4","102801","1","102801","102801","0","【物理】位於中衛，能瞬間翻轉局勢，大家的咲戀媽媽。\n有著ＨＰ越低，傷害力就越高的必殺技，\n和可以恢復己方的技能，一口氣逆轉局勢。","0","2030/12/31 15:00:00","102801","430","0","3","咲戀","0","咲戀","2.09","0","3","4","0"
"0","450","2015/04/01 15:00:00","4","102901","1","102901","102901","0","【物理】位於前衛，成為大家的防護的偶像望望。\n當她立於舞台上時，能夠大大提升己方的物理攻擊力，\n並且還可以一人擔下敵方的注意。","0","2030/12/31 15:00:00","102901","160","0","3","望","0","望","1.965","0","10","4","0"
"0","450","2015/04/01 15:00:00","5","103001","1","103001","103001","0","【物理】位於中衛，能反覆操作強力的範圍攻擊，是擅用忍法的熟手。\n當範圍攻擊的技能將敵人擊敗時，可大幅地累積 TP，\n發動強力必殺技的頻率也隨之提高。","0","2030/12/31 15:00:00","103001","415","0","3","妮諾","0","妮諾","2.25","0","12","5","0"
"0","450","2015/04/01 15:00:00","5","103101","1","103101","103101","0","【物理】位於中衛，能召喚父親的骷髏頭戰鬥的通靈少女。\n召喚來的父親除了能和自己分開攻擊之外，\n還能夠替自己抵擋傷害。","0","2030/12/31 15:00:00","103101","365","0","2","忍","0","忍","2.25","0","14","5","0"
"0","450","2015/04/01 15:00:00","5","103201","1","103201","103201","0","【物理】位於前衛，能大鬧攻擊，是一名千金小姐劍士。\n能夠在自身周遭創造出能使夥伴恢復的領域。而挺身佇立前線的無畏身影，更不負身為名家之名。","0","2030/12/31 15:00:00","103201","180","0","3","秋乃","0","秋乃","2.125","0","8","5","0"
"0","450","2015/04/01 15:00:00","6","103301","1","103301","103301","0","【物理】位於中衛，可擾亂敵人動作的牧場主人。\n能將敵方的前衛擊退，進而崩壞敵方陣形，逼迫其他敵人成為對象攻擊範圍。","0","2030/12/31 15:00:00","103301","395","0","2","真陽","0","真陽","2.34","0","5","6","0"
"0","450","2015/04/01 15:00:00","5","103401","1","103401","103401","0","【物理】位於中衛，能以屏障和恢復守護己方的曾經的聖戰士。\n能夠操作受傷的己方角色恢復 HP 與 TP 的技能，進而在你來我往的消耗戰中，給出相當關鍵的支援。","0","2030/12/31 15:00:00","103401","405","0","1","優花梨","0","優花梨","2.4","0","8","5","0"
"0","450","2015/04/01 15:00:00","7","103601","2","103601","103601","0","【魔法】位於後衛，能施以強力魔法攻擊的小小優等生。\n藉由技能，能瞬間提高魔法攻擊力後施放必殺技，\n對敵方單體的威力卓越。","0","2030/12/31 15:00:00","103601","810","0","3","鏡華","0","鏡華","2.07","0","0","7","0"
"0","450","2019/01/09 16:00:00","4","103701","1","103701","103701","0","【物理】在前線施展快速斬擊屠殺敵人的劍術少女。\n必殺技則是使自己的攻擊力和行動速度上升，\n將其他攻擊技能的殲滅能力提高到極限來輾壓敵人。","0","2030/12/31 15:00:00","103701","220","0","3","智","0","智","1.965","0","2","4","0"
"0","450","2015/04/01 15:00:00","8","103801","1","103801","103801","0","【物理】從最後方連續施展高火力技能的狙擊手。\n擁有造成傷害後接著恢復ＴＰ的技能，\n可以快速發動強力的必殺技。","0","2030/12/31 15:00:00","103801","710","0","2","栞","0","栞","1.97","0","5","8","0"
"0","450","2015/04/01 15:00:00","8","104001","1","104001","104001","0","【物理】從最後方射出異常狀態之箭，孤獨的射手。\n透過和傷害共同施加的毒或麻痺等追加效果，\n就算是防御力高的敵人也能確實地削減其ＨＰ。","0","2030/12/31 15:00:00","104001","785","0","1","碧","0","碧","1.97","0","9","8","0"
"0","450","2015/04/01 15:00:00","7","104201","2","104201","104201","0","【魔法】位於後衛，能支持前衛戰鬥的唱喚士。\n能以必殺技，唱喚能幫助夥伴恢復，\n以及攻擊敵人的精靈到最前線。","0","2030/12/31 15:00:00","104201","790","0","2","千歌","0","千歌","2.27","0","10","7","0"
"0","450","2015/04/01 15:00:00","5","104301","1","104301","104301","0","【物理】位於前衛，能削弱對手的防禦力，是一名正義的獸人。\n能夠降低敵方的防禦力，並且確確實實地給予傷害，\n以便盡早突破敵方防守。","0","2030/12/31 15:00:00","104301","165","0","3","真琴","0","真琴","2.125","0","4","5","0"
"0","450","2018/10/22 16:00:00","3","104401","2","104401","104401","0","【魔法】位於中衛，削弱生命來攻擊的「統御黑夜之人」。\n以自己 HP 交換而發出的技能擁有高度殲滅能力，範圍攻擊的威力無人能及。","0","2030/12/31 15:00:00","104401","425","0","3","伊莉亞","0","伊莉亞","1.425","0","12","3","0"
"0","450","2015/04/01 15:00:00","2","104501","1","104501","104501","0","【物理】在前方擔任誘餌，吸收攻擊後瘋狂爆發的超Ｍ少女。\n透過必殺技對自己張開魔法屏障，\n吸收敵人的魔法攻擊來恢復ＨＰ。","0","2030/12/31 15:00:00","104501","130","0","2","空花","0","空花","2.375","0","12","2","0"
"0","450","2015/04/01 15:00:00","2","104601","1","104601","104601","0","【物理】位於前衛，擅長魔法隊伍的隨心所欲的貓娘。\n專門攻擊「魔法攻擊力最高」的敵人，\n以降低傷害及魔法攻擊力，並吸收 TP。","0","2030/12/31 15:00:00","104601","215","0","2","珠希","0","珠希","2.25","0","8","2","0"
"0","450","2015/04/01 15:00:00","5","104701","1","104701","104701","0","【物理】在最前方施展完全防禦技能的騎士團長。\n必殺技則可展開任何傷害都能吸收的屏障。\n尤其以長期戰中的壓倒性防禦能力自豪。","0","2030/12/31 15:00:00","104701","135","0","3","純","0","純","2.125","0","2","5","0"
"0","450","2015/04/01 15:00:00","6","104801","1","104801","104801","0","【物理】位於中衛，擁有暈眩與恢復的技能的傭兵戰士。\n擁有高度防禦能力及自我恢復能力，\n能使中衛的防守更為堅固，支撐整個隊伍。","0","2030/12/31 15:00:00","104801","420","0","2","美冬","0","美冬","2.19","0","8","6","0"
"0","450","2015/04/01 15:00:00","5","104901","1","104901","104901","0","【物理】位於前衛，可守護己方免於物理攻擊，\n是一位姊姊。\n一般技能可以展開物理無效的屏障，不僅能夠保護同伴全員\n還能再於自身添加物理吸收屏障，進而挺身討伐敵方前衛。","0","2030/12/31 15:00:00","104901","285","0","3","靜流","0","靜流","2.375","0","6","5","0"
"0","450","2015/04/01 15:00:00","7","105001","2","105001","105001","0","【魔法】位於後衛，能施放範圍攻擊的淑女小魔女。\n擁有能多次範圍攻擊的技能，\n以及能攻擊敵方全體的必殺技，擅長範圍殲滅。","0","2030/12/31 15:00:00","105001","760","0","1","美咲","0","美咲","2.07","0","15","7","0"
"0","450","2015/04/01 15:00:00","5","105101","1","105101","105101","0","【物理】位於中衛，能弱化敵方領域，是一位獨眼惡魔。\n領域的持續時間雖然不長，\n但卻能大幅度減少範圍內的敵方之物理防禦力。","0","2030/12/31 15:00:00","105101","565","0","2","深月","0","深月","2.25","0","11","5","0"
"0","450","2015/04/01 15:00:00","4","105201","1","105201","105201","0","【物理】在最前方守護夥伴的戀愛少女。\n戰鬥開始後不久就會朝最前線突進，\n挺身擋在敵人眼前。","0","2030/12/31 15:00:00","105201","105","0","1","莉瑪","0","莉瑪","2.215","0","5","4","0"
"0","450","2015/04/01 15:00:00","4","105301","1","105301","105301","0","【物理】位於中衛，能鼓舞己方進攻，是一位女軍人。\n不僅能大幅度增加全體的物理、魔法攻擊力，\n就連攻擊速度都能提升，使戰鬥得以盡早結束。","0","2030/12/31 15:00:00","105301","410","0","3","莫妮卡","0","莫妮卡","2.24","0","12","4","0"
"0","450","2018/11/08 16:00:00","1","105401","1","105401","105401","0","【物理】位於前衛，特化妨礙敵人技能的裁縫師女孩。\n除了可強制移動敵人使敵方陣形瓦解，\n還可降低對手的移動速度、行動速度，使其反擊變得遲緩。","0","2030/12/31 15:00:00","105401","195","0","2","紡希","0","紡希","2.42","0","10","1","0"
"0","450","2019/07/26 16:00:00","48","105501","1","105501","105501","0","【物理】位於中衛，竄來竄去地對敵人來干擾的純情少女。\n除了能造成敵人暈眩的技能以外，必殺技更是能夠使對方\n造成黑暗與混亂狀態，進而來造成敵人的麻煩。","0","2030/12/31 15:00:00","105501","510","0","1","步未","0","步未","2.34","0","12","48","0"
"0","450","2019/03/13 16:00:00","4","105601","1","105601","105601","0","【物理】在前方為夥伴揮劍的豪氣大姊。\n擁有能夠反擊對手的挑釁招數，\n降低敵人防禦力的必殺技，在攻防兩面都能發揮實力。","0","2030/12/31 15:00:00","105601","158","0","3","流夏","0","流夏","1.965","0","2","4","0"
"0","450","2015/04/01 15:00:00","4","170101","1","105701","105701","0","【物理】位於前衛，可先發制人施展大招的騎空士。\n藉由技能可回復ＴＰ，加快必殺技的發動。\n從戰鬥初期就能對敵方前衛造成大傷害。","0","2030/12/31 15:00:00","105701","245","0","3","吉塔","0","吉塔","1.965","0","4","4","0"
"0","450","2015/04/01 15:00:00","5","105801","1","105801","105801","0","【物理】位於前衛，全力保護同伴，是一位貪吃的劍士。\n能夠增加 HP，也能恢復自己的 HP，\n擔任己方的保護牆的角色。","0","2030/12/31 15:00:00","105801","155","0","1","貪吃佩可","0","貪吃佩可","2.25","0","1","5","0"
"0","450","2015/04/01 15:00:00","6","105901","1","105901","105901","0","【物理】位於中衛，無論是輔助還是攻擊皆能支援，是一位負責指引迷津的巫女。\n必殺技能增加己方全體的攻擊力，\n且有使自己恢復的功能，因此能持續支援。","0","2030/12/31 15:00:00","105901","500","0","1","可可蘿","0","可可蘿","2.34","0","1","6","0"
"0","450","2015/04/01 15:00:00","7","106001","2","106001","106001","0","【魔法】位於後衛，能施以強力的全體攻擊，是一隻頑強的貓娘。\n技能可以使敵人的物理、魔法防禦力雙雙減弱，\n對於綜合編成隊伍的戰鬥中有著奇效。","0","2030/12/31 15:00:00","106001","750","0","1","凱留","0","凱留","2.07","0","1","7","0"
"0","450","2024/12/24 16:00:00","2","106101","1","106101","106101","0","【物理】位於前衛，揮舞著傳說之劍「天樓霸斷劍」的少女。\n使著那輕攻擊的通常戰鬥風格於轉眼之間，在必殺技發動\n後所執起的那把「天樓霸斷劍」，能將敵人一掃而空。","0","2024/12/27 15:59:59","106101","162","1","3","矛依未","0","矛依未","1.8","0","7","2","0"
"0","450","2015/04/01 15:00:00","8","106301","1","106301","106301","0","【物理】位於後衛，擅長長期戰的森林守護者見習生。\n能藉由恢復 TP 迅速發動必殺技。\n並且由於使用後技能效果會上升，具有高度的殲滅能力。","0","2030/12/31 15:00:00","106301","625","0","3","亞里莎","0","亞里莎","1.97","0","1","8","0"
"0","450","2021/06/19 16:00:00","4","106401","1","106401","106401","0","【物理】位於中衛，操縱冰雪冰凍消滅敵人的冰龍少女。\n消耗發動必殺技所獲得的【冰龍之印】，\n增幅技能的效果，以清廉的劍技斬殺敵人。","0","2030/12/31 15:00:00","106401","368","0","3","雪菲","0","雪菲","1.84","0","1","4","0"
"0","450","2020/03/19 16:00:00","1","106501","1","106501","106501","0","【物理】位於前衛，用拳頭痛毆敵人的龍人族打手。\n先以技能提升自己的物理攻擊力，再全神貫注所釋放\n而出的第一發必殺技，擁有著引以為傲的超大破壞力。","0","2030/12/31 15:00:00","106501","168","0","3","嘉夜","0","嘉夜","2.17","0","17","1","0"
"0","450","2020/09/16 16:00:00","3","106601","1","106601","106601","0","【物理】位於前衛，擅長範圍攻擊與嘴上功夫的龍人少女。\n必殺技能夠將範圍內的敵人一同擊飛，\n打亂敵人陣型後將敵人一口氣燒之殆盡。","0","2030/12/31 15:00:00","106601","197","0","3","祈梨","0","祈梨","1.55","0","17","3","0"
"0","450","2024/12/24 16:00:00","7","106701","2","106701","106701","0","【魔法】位於後衛，以無窮魔力支配一切的龍之首領。\n能以龍眼掌握阻擋的敵人，使用多樣的技能來降低敵人\n對魔法攻擊的耐力，並使出雷霆，一擊將敵人化為灰燼。","0","2024/12/27 15:59:59","106701","727","1","3","帆稀","0","帆稀","2.27","0","17","21","0"
"0","450","2024/12/24 16:00:00","4","106801","1","106801","106801","0","【物理】位於中衛，能自在創造萬物的「迷宮女王」。\n解放七冠權能的必殺技能夠極大幅度強化自身，\n釋放無以比擬的攻擊力殲滅敵對之人。","0","2024/12/27 15:59:59","106801","560","1","3","拉比林斯達","0","拉比林斯達","1.55","0","6","4","0"
"0","450","2023/03/15 16:00:00","45","106901","1","106901","106901","0","【物理】位於後衛，眼裡寄宿著天上明星，朝霸道前進的\n霸皇。能解放權能來解除敵方全體的護盾與所有能力提升\n效果，然後以降低耐力的技能、涵蓋複數敵人的\n廣範圍攻擊來殲滅敵方。","0","2030/12/31 15:00:00","106901","660","1","3","霸瞳皇帝","0","霸瞳皇帝","2","0","1","0","0"
"0","450","2024/12/24 16:00:00","0","107001","2","107001","107001","0","【魔法】位於後衛，創造分身來凌駕敵人的變貌大妃。\n分身將施展出與似似花本人相同的技能對敵人進行攻擊。\n那攻擊次數的密度與壓制力的高度，使人望塵莫及。","0","2024/12/27 15:59:59","107001","660","1","3","似似花","0","似似花","2","0","1","0","0"
"0","450","2024/12/24 16:00:00","4","107101","1","107101","107101","0","【物理】在前方擁有絕對壓制力的『誓約女君』。\n同時擁有攻防一體超大破壞力的必殺技，\n以及可將其加速發動的ＴＰ上升技能。","0","2024/12/27 15:59:59","107101","290","1","3","克莉絲提娜","0","克莉絲提娜","2","0","2","10","0"
"0","450","2024/10/22 16:00:00","5","107501","1","107501","107501","0","【物理】位於前衛，可施展強烈的範圍攻擊，是海岸邊的公主。\n吃了刨冰一口氣提升物理攻擊力後，\n可施展必殺技消滅前方的敵人。","0","2024/10/27 15:59:59","107501","235","1","3","貪吃佩可（夏日）","0","貪吃佩可（夏日）","2.125","0","1","5","0"
"0","450","2018/12/03 16:00:00","6","107601","1","107601","107601","0","【物理】位於中衛，是位可為物理角色進行輔助的治癒巫女。\n擁有為ＨＰ最少的我方單體進行特大幅度恢復的技能，\n可瞬間治癒我方瀕死的角色。","0","2030/12/31 15:00:00","107601","535","1","1","可可蘿（夏日）","0","可可蘿（夏日）","2.34","0","1","6","0"
"0","450","2024/10/22 16:00:00","7","107701","2","107701","107701","0","【魔法】位於後衛擁有優秀的防衛能力，夏天的冒失女僕。\n除可提升我方全體的防禦力及施加持續恢復HP的狀態外，\n更可呼叫如城牆般的魔像，替戰線帶來支援。","0","2024/10/27 15:59:59","107701","775","1","3","鈴莓（夏日）","0","鈴莓（夏日）","2.07","0","3","7","0"
"0","450","2024/10/22 16:00:00","7","107801","2","107801","107801","0","【魔法】位於後衛，可施展強力單體攻擊的盛夏貓娘。\n以技能降低敵人的魔法防禦力後，\n不斷對敵方單體施放魔法攻擊，能夠帶來大量的傷害。","0","2024/10/27 15:59:59","107801","780","1","3","凱留（夏日）","0","凱留（夏日）","1.92","0","1","7","0"
"0","450","2024/10/22 16:00:00","2","107901","1","107901","107901","0","【物理】位於前衛施放連續攻擊，是海邊的隨性貓娘。\n可隨機對敵方造成總計４次單體攻擊的必殺技，\n雖然目標是隨機的但威力卻相當出色。","0","2024/10/27 15:59:59","107901","225","1","3","珠希（夏日）","0","珠希（夏日）","2","0","8","2","0"
"0","450","2019/01/03 16:00:00","6","108001","1","108001","108001","0","【物理】位於中衛，熟稔攻擊與輔助的海之傭兵。\n必殺技的效果能夠提升我方全體的物理攻擊力，\n在物理攻擊隊伍的能力提升上可出一份力。","0","2030/12/31 15:00:00","108001","495","1","1","美冬（夏日）","0","美冬（夏日）","2.19","0","8","6","0"
