66ed8ac2417b90925090979489b394c2ed959d218deff845091fa383739eb2ce,1f0eec03de3be596efff424aab233a48f66b25550da789690617ed032877d935,f5bdcb607fd31d0a01abc4aa3a3750bfc492048273b76eaa1fef370048a50ee7,3f142b30e1c4f33ee40ac7d278d109ebc4643dfafd73ca3fef8b32e8ba741a11,d1c5e8183f4de13eb477f2e329e594100cddf98000d04477ff0df927d4323ab5,e4f8563dc71495a32b8a49ec1c0e4940da15e98c179bd360450ecda122753749,913375b954b49d8650d56914bf4297925864bec47ae8249d4de0071c5e1620d9,fdd1be28e37ecab033408996fb82e86ab45c09391567878935ec0a803e2cbb93,f422eab2ffa9f0ad18e7ba4c10e0a313799d49fea405c511df3868a60b834b03,90996c7bd373385050215882fa2bbedf635426cdaa1869fdb0ef269844608c19,9d4962364e5f199cde6fc63fd2a90be21a8085a2de2c3508c9a4e4ff7df4911a,4595300dd73aadbfcaa14ccd5911490013251754484e9e49b783f608f2a32b54,d3c2ae309c9f820c2982f53c7b6b914815143f511e6bd1e77897b4d6257079bb,88703261b7297b42bc55dca932aa6c97ba26f349135e697d86622169d1b90e64,f04701536c5deb249cb14572d7007e0ebdd8c498d79651b0df69b3cd29ba7b5d,87e2970380bfa669f4396d7cbe6f8cbf12b259b993c7355037850c3d1cb276ae,88fab4a3b35915d3bf6dc1ad029fb2b9a8d875933ec2cb284649b321b82e9f9a,f7cad4de3e25265199717d7a2f9519bc33e449672790f74875a3322e360d6601,9fcad1669a81fcfc20f4932e945426a554000b56582e827404f36f97711b5bee,2864a396faac70406a4d3d0374e3a97d6e017204fb67e3e717723c10ebc14898,2319320d3c3feaa2cbf175fbba57d71c84c17117ad606e30a6de1d524191e162,df150403b594f95dd9409edef53c9f80f642391924fd306f231954c4952ae764,1b3ef1a501cb78ee426d301a61673df646feeb757aa1f3c6879556e4e51cb129,4604739f95220324f89668555b8811635773353a02fe97752277c1a464f40c9e,3dfdfcec050cd22e3c391b8a07fe01275df2c593ce628136781ec505fec6ee48,0f7671d640b7e949c61f3b01f2b02070b92946a3547ad20dcfdf7d87c183bf11,4417b7aea28093fdd2c0af4374a7b29cbaf9ca00a835ecf38e9e3788d58cc6ee,502a84a4c291090819a98790c56a67f02f5d7b3c674c694fe17e0b1717eb0889
"100400201","0","0","0","0","0","0","0","1004002","黑墨射手","1.55","0","0","0","0","0","0","0","對離自己第 2 近的 1 名敵人造成小幅度的物理傷害，並且使其陷入黑暗狀態。","0","0","0","100400201","0","0","0","100400202","2010"
"100400301","0","0","0","0","100400303","0","0","1004003","水球","1.18","0","0","0","0","0","0","0","對物理攻擊力最高的 1 名敵人造成小幅度的物理傷害，且小幅度降低其物理攻擊力。並且小幅度的提升自己的物理攻擊力。","0","0","0","100400301","0","0","0","100400302","2004"
"100401101","0","0","0","0","100401103","0","0","1004011","搗蛋真心","0","100401101","0","0","0","0","0","0","對敵方全體造成大幅度的物理傷害，特大幅度降低物理攻擊力與物理暴擊。並且中幅度降低物理攻擊暴擊時的傷害。","0","100401101","0","100401101","0","100401104","0","100401102","1001"
"100401201","0","0","0","0","100401203","0","0","1004012","黑墨射手+","1.55","100401203","0","0","0","0","0","0","對離自己第 2 近的 1 名敵人造成中幅度的物理傷害，使其陷入黑暗狀態。並且小幅度降低範圍內所有敵人的物理攻擊力。","0","0","0","100401201","0","100401204","0","100401202","2010"
"0","0","0","0","0","0","0","0","1004501","陷阱專家","0","0","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理防禦力。","0","0","0","100450101","0","0","0","0","3002"
"0","0","0","0","0","0","0","0","1004511","陷阱專家+","0","0","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理防禦力，並小幅度提升自己的物理攻擊力。","0","0","0","100451101","0","0","0","100451102","3002"
"0","0","0","0","0","100500103","0","0","1005001","猛虎英雄轟炸","0","0","0","0","0","0","0","0","飛到前方第三名敵人眼前，以該名敵人為中心，對範圍內所有敵人造成大幅度的物理傷害。","0","100500102","0","100500101","0","0","0","100500102","1001"
"100500201","0","0","0","0","0","0","0","1005002","猛虎衝擊","0.76","0","0","0","0","0","0","0","對自己前後範圍內的敵人造成小幅度物理傷害，再使其暈眩。","0","0","0","100500201","0","0","0","100500202","2018"
"0","0","0","0","0","0","0","0","1005003","猛虎旋","1.5","0","0","0","0","0","0","0","對自己前後範圍內的敵人造成小幅度的物理傷害。","0","0","0","100500301","0","0","0","0","2001"
"0","0","100501106","0","0","100501103","0","0","1005011","英勇王宮騎士團","0","0","0","0","0","0","0","0","飛到前方第3名敵人面前，以該名敵人為中心，對範圍內所有敵人造成大幅度的物理傷害。同時，對自身展開物理/魔法無效的護盾。自身的HP越低，傷害與護盾的無效傷害量也會隨之提升。","0","100501102","100501105","100501101","0","100501104","0","100501102","1001"
"100501201","0","0","0","0","100501203","0","0","1005012","猛虎衝擊+","0.76","0","0","0","0","0","0","0","對自己前後範圍內的敵人造成小幅度物理傷害，使其暈眩。並且大幅度提升自己的物理防禦力與魔法防禦力。","0","0","0","100501201","0","100501204","0","100501202","2018"
"0","0","0","0","0","0","0","0","1005501","英雄的心得","0","0","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理攻擊力。","0","0","0","100550101","0","0","0","0","3001"
"0","0","0","0","0","0","0","0","1005511","英雄的心得+","0","0","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理攻擊力，並小幅度提升自己的物理防禦力。","0","0","0","100551101","0","0","0","100551102","3001"
"0","0","0","0","0","0","0","0","1006001","甜蜜惡魔的聲援","0","0","1","0","0","0","0","0","小幅度提升己方全體的魔法攻擊力，並且於下次攻擊時，依照攻擊的傷害比例，追加恢復 HP。","0","0","0","100600101","0","0","0","100600102","1003"
"0","0","0","0","0","0","0","0","1006002","闇影箭","1.18","0","0","0","0","0","0","0","對面前的 1 名敵人造成中幅度的魔法傷害。","0","0","0","100600201","0","0","0","0","2002"
"0","0","0","0","0","0","0","0","1006003","小惡魔的親吻","1.25","0","1","0","0","0","0","0","對面前的１名敵人造成大幅度的魔法防禦力下降。","0","0","0","100600301","0","0","0","0","2004"
"0","0","0","0","0","100601103","0","0","1006011","融心惡魔的魅惑","0","0","1","0","0","0","0","0","特大幅度提升我方全體的魔法攻擊力，大幅度提升魔法暴擊，並且於下次攻擊時，依照攻擊的傷害比例，追加恢復HP。同時小幅度降低敵方全體魔法防禦力。","0","0","0","100601101","0","100601104","0","100601102","1003"
"100601201","0","0","0","0","0","0","0","1006012","闇影箭+","1.18","0","0","0","0","0","0","0","對面前的１名敵人造成大幅度的魔法傷害，並小幅度降低其魔法防禦力。","0","0","0","100601201","0","0","0","100601202","2002"
"0","0","0","0","0","0","0","0","1006201","甜蜜惡魔的聲援","0","0","1","0","0","0","0","0","中幅度提升我方全體的魔法攻擊力，並且於下次攻擊時，依照攻擊的傷害比例，追加恢復HP。","0","0","0","100620101","0","0","0","100620102","1003"
"0","0","0","0","0","100621103","0","0","1006211","融心惡魔的魅惑","0","0","1","0","0","0","0","0","特大幅度提升我方全體的魔法攻擊力，大幅度提升魔法暴擊，並且於下次攻擊時，依照攻擊的傷害比例，追加恢復HP。同時小幅度降低敵方全體魔法防禦力。","0","0","0","100621101","0","100621104","0","100621102","1003"
"0","0","0","0","0","0","0","0","1006501","甜美燃燒","0","0","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","0","0","100650101","0","0","0","0","3003"
"0","0","0","0","0","0","0","0","1006511","甜美燃燒+","0","0","0","0","0","0","0","0","戰鬥開始時，大幅度提升自己的魔法攻擊力。","0","0","0","100651101","0","0","0","0","3003"
"0","0","0","0","0","0","0","0","1007001","把你變成布丁喲","0","0","1","0","0","0","0","0","對面前的１名敵人造成大幅度的物理傷害，並中幅度恢復自身的ＨＰ。","0","0","0","100700101","0","0","0","100700102","1001"
"0","0","0","0","0","100700203","0","0","1007002","我～好～恨～好～恨～喲","0","0","0","0","0","0","0","0","【變身】變身成幽靈，短時間內呈現無敵狀態。","0","100700202","0","100700201","0","0","0","100700202","2017"
"0","0","0","0","0","0","0","0","1007003","點心的時間喲","0.27","0","1","0","0","0","0","0","中幅度恢復自己的 HP。","0","0","0","100700301","0","0","0","0","2005"
"0","0","0","0","0","100701103","0","0","1007011","把你們全～都變成布丁喲","0","0","1","0","0","0","0","0","對面前的1名敵人造成特大幅度的物理傷害，並且中幅度恢復自身的HP，同時中幅度提升迴避。","0","0","0","100701101","0","0","0","100701102","1001"
"0","0","0","0","0","100701203","0","0","1007012","我～好～恨～好～恨～喲+","0","0","0","0","0","0","0","0","【變身】變身成幽靈，短時間內呈現無敵狀態。同時，中幅度提升自己的迴避，並且大幅度提升物理防禦力。","0","100701202","100701205","100701201","0","100701204","0","100701202","2017"
"0","0","0","0","0","100720203","0","0","1007202","我～好～恨～好～恨～喲","0","0","0","0","0","0","0","0","【變身】變身成幽靈，短時間內呈現無敵狀態，並小幅度提升物理防禦力。","0","100720202","0","100720201","0","100720204","0","100720202","2017"
"0","0","0","0","0","100721103","0","0","1007211","把你們全～都變成布丁喲","0","0","1","0","0","0","0","0","對面前的1名敵人造成特大幅度的物理傷害，並且中幅度恢復自身的HP，同時中幅度提升迴避。","0","0","0","100721101","0","0","0","100721102","1001"
"0","0","0","0","0","100721203","0","0","1007212","我～好～恨～好～恨～喲+","0","0","0","0","0","0","0","0","【變身】變身成幽靈，短時間內呈現無敵狀態。同時，中幅度提升自己的迴避，並且大幅度提升物理防禦力。","0","100721202","100721205","100721201","0","100721204","0","100721202","2017"
"0","0","0","0","0","0","0","0","1007501","透明的幽靈喲～","0","0","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理防禦力。","0","0","0","100750101","0","0","0","0","3002"
"0","0","0","0","0","0","0","0","1007511","透明的幽靈喲～+","0","0","0","0","0","0","0","0","戰鬥開始時，大幅度提升自己的物理防禦力。","0","0","0","100751101","0","0","0","0","3002"
"100800101","0","0","0","0","0","0","0","1008001","臣服於我的美之下吧！","0","0","1","0","0","0","0","0","對全體敵人造成小幅度的魔法傷害，並且造成小幅度的物理防禦力下降。","0","0","0","100800101","0","0","0","100800102","1002"
"100800201","0","0","0","0","0","0","0","1008002","我這雙眸美到令人眩目♪","1.93","0","1","0","0","0","0","0","對離自己第２近的１名敵人造成中幅度的魔法傷害，並使其陷入黑暗狀態。","0","0","0","100800201","0","0","0","100800202","2010"
"0","0","0","0","0","0","0","0","1008003","可愛的我來聲援囉♪","1.6","0","1","0","0","0","0","0","使己方中 TP 最多的 1 名角色恢復中幅度的 TP。","0","0","0","100800301","0","0","0","0","2006"
"100801101","0","0","0","0","100801103","0","0","1008011","欣賞美麗之神降臨吧！","0","0","1","0","0","0","0","0","在敵方全體中，目標的物理防禦力低於魔法防禦力時，給予視為物理傷害的中幅度的魔法傷害，中幅度降低其物理防禦力，並且使其陷入誘惑狀態。","0","100801101","0","100801101","0","0","0","100801102","1002"
"100801201","0","0","0","0","100801203","0","0","1008012","我這雙眸美到令人眩目♪+","1.93","0","1","0","0","0","0","0","對離自己第２近的１名敵人造成中幅度的魔法傷害，並使其陷入黑暗及誘惑狀態。","0","100801201","0","100801201","0","0","0","100801202","2010"
"100820301","0","0","0","0","0","0","0","1008203","可愛的我來聲援囉♪","1.6","0","1","0","0","0","0","0","使己方中TP最多的1名角色恢復中幅度的TP，並且小幅度提升物理攻擊力。","0","0","0","100820301","0","0","0","100820302","2006"
"0","0","0","0","0","0","0","0","1008501","可愛的我會加油的唷","0","0","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","0","0","100850101","0","0","0","0","3003"
"0","0","0","0","0","0","0","0","1008511","可愛的我會加油的唷+","0","0","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的魔法攻擊力，並小幅度提升自己的物理防禦力。","0","0","0","100851101","0","0","0","100851102","3003"
"0","0","0","0","0","100900103","0","0","1009001","羅剎涅槃・極光終天冥壞破","0","0","1","0","0","0","0","0","對全體敵人造成中幅度的魔法傷害，但使用此招後，杏奈的物理防禦力及魔法防禦力會極大幅降低。","0","0","0","100900101","0","0","0","100900102","1002"
"0","0","0","0","0","0","0","0","1009002","羅剎涅槃・無式","1.58","0","1","0","0","0","0","0","對面前的 1 名敵人造成中幅度的魔法傷害。","0","0","0","100900201","0","0","0","0","2002"
"0","0","0","0","0","100900303","0","0","1009003","冥空天昇","1.25","0","1","0","0","0","0","0","【自爆】當杏奈的HP降於10%以下時便會發動，能對自己周圍的所有敵人造成大幅度的魔法傷害，但自己則無法繼續戰鬥。","2160","0","0","100900301","0","100900304","0","100900302","2017"
"0","0","0","0","0","100901103","0","0","1009011","羅剎涅槃‧《霸極》萬象無盡冥壞破","0","0","1","0","0","0","0","0","短時間內特大幅度提升自身的魔法攻擊力，對敵方全體造成特大幅度的魔法傷害，但使用此招後，杏奈的物理防禦力及魔法防禦力會特大幅度降低。","0","0","0","100901101","0","100901104","0","100901102","1002"
"100901201","0","0","0","0","0","0","0","1009012","羅剎涅槃‧無式+","1.58","0","1","0","0","0","0","0","對面前的 1 名敵人造成中幅度的魔法傷害，並小幅度降低其魔法防禦力。","0","0","0","100901201","0","0","0","100901202","2002"
"0","0","0","0","0","0","0","0","1009501","霸叉冥滅獄炎咒","0","0","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","0","0","100950101","0","0","0","0","3003"
"0","0","0","0","0","0","0","0","1009511","霸叉冥滅獄炎咒+","0","0","0","0","0","0","0","0","戰鬥開始時，大幅度提升自己的魔法攻擊力。","0","0","0","100951101","0","0","0","0","3003"
"0","0","0","0","0","101000103","0","0","1010001","童話之庭","0","0","1","0","0","0","0","0","大幅度提升我方全體的魔法攻擊力，中幅度提升物理防禦力，同時小幅度恢復固定量的TP。","0","0","0","101000101","0","0","0","101000102","1003"
"0","0","0","0","0","0","0","0","1010002","真步真步恢復","1.53","0","1","0","0","0","0","0","中幅度恢復HP比例最低的1名我方角色的HP。","0","0","0","101000201","0","0","0","0","2005"
"0","0","0","0","0","0","0","0","1010003","真步真步黑暗","2.13","0","1","0","0","0","0","0","使最前方數來第 2 位的 1 名敵人陷入黑暗狀態。","0","0","0","101000301","0","0","0","0","2010"
"0","0","101001106","0","0","101001103","0","0","1010011","童話王國","0","0","1","0","0","0","0","0","特大幅度提升我方全體的魔法攻擊力，大幅度提升魔法暴擊率，小幅度提升魔法攻擊暴擊時的傷害，大幅度提升物理防禦力，同時中幅度恢復固定量的TP，並施加持續恢復TP的狀態。","0","0","101001105","101001101","0","101001104","0","101001102","1003"
"101001201","0","0","0","0","101001203","0","0","1010012","真步真步恢復+","1.53","0","1","0","0","0","0","0","大幅度恢復HP比例最低的1名我方角色的HP，並中幅度提升其物理防禦力、賦予HP持續恢復狀態。","0","0","0","101001201","0","0","0","101001202","2005"
"0","0","0","0","0","0","0","0","1010501","童話蓄力","0","0","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理防禦力。","0","0","0","101050101","0","0","0","0","3002"
"0","0","0","0","0","0","0","0","1010511","童話蓄力+","0","0","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理防禦力，並小幅度提升自己的魔法攻擊力。","0","0","0","101051101","0","0","0","101051102","3002"
"0","0","0","0","0","0","0","0","1011001","箭雨","0","0","0","0","0","0","0","0","對前方範圍內的全體敵人造成中幅度的物理傷害。","0","0","0","101100101","0","0","0","0","1001"
"0","0","0","0","0","0","0","0","1011002","精神集中","1.07","0","0","0","0","0","0","0","中幅提升自己的物理攻擊力，以及物理暴擊。","0","0","0","101100202","0","0","0","101100201","2003"
"0","0","0","0","0","0","0","0","1011003","破甲箭","1.5","0","0","0","0","0","0","0","對面前的 1 名敵人造成中幅度的物理傷害。","0","0","0","101100301","0","0","0","0","2001"
"0","0","0","0","0","0","0","0","1011011","日冕箭雨","0","0","0","0","0","0","0","0","對前方範圍內的全體敵人造成大幅度的物理傷害。此技能造成暴擊時的傷害，從 2 倍變成 3.5 倍。","0","0","0","101101101","0","0","0","0","1001"
"0","0","0","0","0","101101203","0","0","1011012","精神集中+","1.07","0","0","0","0","0","0","0","大幅度提升自己的物理攻擊力，中幅度提升物理暴擊，以及大幅度提升行動速度。","0","0","0","101101202","0","0","0","101101201","2003"
"0","0","0","0","0","101101303","0","0","1011013","破甲箭+","1.5","0","0","0","0","0","0","0","特大幅度提升自身的物理攻擊力，小幅度提升物理攻擊暴擊時的傷害，並對前方範圍內的全體敵人造成大幅度的物理傷害。同時特大幅度恢復自身的TP。","0","0","0","101101301","0","101101304","0","101101302","2001"
"0","0","0","0","0","0","0","0","1011501","侵入集中","0","0","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理攻擊力。","0","0","0","101150101","0","0","0","0","3001"
"0","0","0","0","0","0","0","0","1011511","侵入集中+","0","0","0","0","0","0","0","0","戰鬥開始時，大幅度提升自己的物理攻擊力。","0","0","0","101151101","0","0","0","0","3001"
"0","0","0","0","0","0","0","0","1012001","流星☆","0","0","1","0","0","0","0","0","對使用物理攻擊的敵人造成小幅度的魔法傷害，以及對全體敵人造成中幅度的魔法傷害。","0","0","0","101200101","0","0","0","101200102","1002"
"0","0","0","0","0","0","0","0","1012002","精神☆炸裂","1.4","0","1","0","0","0","0","0","對物理攻擊力最高的 1 名敵人造成中幅度的魔法傷害。","0","0","0","101200201","0","0","0","0","2002"
"101200301","0","0","0","0","0","0","0","1012003","星光☆","1.4","0","1","0","0","0","0","0","對物理攻擊力最高的 1 名敵人造成小幅度的魔法傷害，並且使敵人暈眩。","0","0","0","101200301","0","0","0","101200302","2002"
"101201101","0","0","0","0","101201103","0","0","1012011","流星☆隕星","0","0","1","0","0","0","0","0","對使用物理攻擊的全體敵人造成大幅度的魔法傷害，小幅度降低魔法防禦力並使敵人長時間暈眩。並且再對全體敵人造成中幅度的魔法傷害。","0","101201101","0","101201101","0","101201104","0","101201102","1002"
"101201201","0","0","0","0","0","0","0","1012012","精神☆炸裂+","1.4","0","1","0","0","0","0","0","對物理攻擊力最高的 1 名敵人造成中幅度的魔法傷害，並小幅度降低其魔法防禦力。","0","0","0","101201201","0","0","0","101201202","2002"
"0","0","0","0","0","0","0","0","1012501","歡樂☆能量","0","0","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","0","0","101250101","0","0","0","0","3003"
"0","0","0","0","0","0","0","0","1012511","歡樂☆能量+","0","0","0","0","0","0","0","0","戰鬥開始時，大幅度提升自己的魔法攻擊力。","0","0","0","101251101","0","0","0","0","3003"
"0","0","0","0","0","0","0","0","1013001","七七香‧∞‧爆轟","0","0","1","0","0","0","0","0","對HP比例最高的1名敵人角色造成特大幅度魔法傷害。","0","0","0","101300101","0","0","0","0","1002"
"101300201","0","0","0","0","0","0","0","1013002","星塵魔法","1.4","0","1","0","0","0","0","0","以面前的1名敵人為中心，對範圍內所有敵人造成小幅度的魔法防禦力下降。","0","0","0","101300201","0","0","0","101300202","2004"
"101300301","0","0","0","0","0","0","0","1013003","能量衝擊","1.4","0","1","0","0","0","0","0","對HP比例最高的1名敵人角色造成中幅度魔法傷害，再使其暈眩。","0","0","0","101300301","0","0","0","101300302","2002"
"101301101","0","0","0","0","0","0","0","1013011","七七香‧∞‧閃亮","0","0","1","0","0","0","0","0","對HP比例最高的1名敵人角色造成特大幅度的魔法傷害，並小幅度降低其魔法防禦力。","0","0","0","101301101","0","0","0","101301102","1002"
"101301201","0","0","0","0","0","0","0","1013012","星塵魔法+","1.4","0","1","0","0","0","0","0","以面前的1名敵人為中心，對範圍內所有敵人造成中幅度的魔法防禦力下降。","0","0","0","101301201","0","0","0","101301202","2004"
"101301301","0","0","0","0","101301303","0","0","1013013","能量衝擊+","1.4","0","1","0","0","0","0","0","對ＨＰ比例最高的１名敵人造成特大幅度的魔法傷害，並使其暈眩，同時特大幅度降低ＨＰ恢復量。","0","101301301","0","101301301","0","0","0","101301302","2002"
"0","0","0","0","0","0","0","0","1013501","覺醒模式","0","0","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","0","0","101350101","0","0","0","0","3003"
"0","0","0","0","0","0","0","0","1013511","覺醒模式+","0","0","0","0","0","0","0","0","戰鬥開始時，大幅度提升自己的魔法攻擊力。","0","0","0","101351101","0","0","0","0","3003"
"0","0","0","0","0","101400103","0","0","1014001","罪惡牢籠","0","0","1","0","0","101400104","0","0","以前方第3名敵人為中心，展開使範圍內的敵人大幅度降低魔法防禦力，並小幅度降低ＴＰ上升的領域，且小幅度降低行動速度。","0","0","101400105","101400101","0","101400104","0","101400102","1015"
