353b66f934ba9d79bfce23fa7ee06070af2fd532fc31f1a067c202a31c826c2a,a9123e852d909eb26f2a8ba55ad401b1494598e8e3dbad57a076d8a2747556f9,a9df74ab3c228eccee904f8051fbb1a73cd180ba8629c522e9865d5477ec9c96,6073013ec2f1dd858bd7d9184e4b1ac702f9f4021ec817ccb0160007462de0f7,0022cbd2f6e8261e2beec5ec133844cb760da65da23bf2243702b6d19f6fcfa4,c18922286be691fe2f7f2184e8b95e2ad33a3032ec8c8f423119f746afa1b42c,ef6d3d2ced6e3d383bfd5b53d2c273251b6b0b77b8969c121c8a4cd09cdb0487,ab83a31ff1673cb123433ab1099e238d73656304d77f3876c57389bca8f1cd08,2f58332f1625d82a0963248dc02c4ad9ed92fa2a125f55b8e599432022834363,4e56896054851d84dee6fc780a8170a8fd75035fd770b259a3538e9f70d213e7,0b7f9d922b4c3e79cd381de0372ff2deb950cb728d5a474b9d79de0ae40da634,5339f4382330adacc88ac325d05ad6865bd7c32866b56e6655e3b4f979930f30,f2f58659200e24977e9f546725d59a29819022d13d0a2c5872255a93dbd60ed0,af05d0af192adc67ce6b20f2245cde4f8d2b86d6f575ea451bb07e2d4e254381,eb0db6746d5d5a7d69af31bb1e264e07c5f430b5abffc34a733a4a0c5292e28b,4ee83400cb2d86ac0527842df9509f885dae13d92f61faf3040844becb48660a,d89af47075b8d7ad4ba611502a792fbd8084a4cb19ff435522bfeed432267746,67ebeb943caf40ae9a6d58d02d5394864c25ba88da2139cf5d934692f7bc04e6,ce243bec049099d852ced2a2d5de640f534c27d696a92cae322c728b6c7ffb89,d1d74862ba801e46c3e79936187f70081923a4320ab58f16a465f483172c2577,37a6233a06552ef832c027da0e5757612f5076ffa5ee19efdabfe847d3835f4c,290e3a749655ab499e3f035dc62108e909476a0cb10f161425ed374a7e3a9c96,30612a0734873c78edb2302f73b2a74c05de36dd7476fa2bfb2721ba3758e244,d3b9122cf6257ca8b9987db551ff7975e92f25bfc1fb405008401077b2f9bfb7,88390f31c87d7535b868ba026c0b08284f62a2d055be9d1ab023d9e9c2494ba1,f8863eb78554e0f0e8e354e5389ea71c253574728bde0abf52fd4e4ee289d69e,1f6d71292be0250c34d9abb17e7ce3bb4e9e2f39a6c466219792e3d3ee742c71,dff73e466d41c5bec912abd098b203ff7645b0502ba4282eb25f02300597e488,084f4313b015aacc7a156f8741928528483659cf5dee5db451c813df06a11848,7eec619c45521cb48e75f971e8a63f2c6536c608a023180ca4a6b1255ea665a1,f95d5a1b69822a2ec9b477066928d22d152ae109dd974bee48c1edcc7b6372e9,6512e71cef84437924bc666d4d1a44525c1770d0f7b8b867b932e720f1db2030
"4","0","0","0","0","31044","1000000","0","0","130441","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31045","1000000","0","0","130451","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31046","1000000","0","0","130461","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31047","1000000","0","0","130471","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31048","1000000","0","0","130481","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31049","1000000","0","0","130491","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31050","1000000","0","0","130501","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31051","1000000","0","0","130511","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31052","1000000","0","0","130521","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31053","1000000","0","0","130531","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31054","1000000","0","0","130541","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31055","1000000","0","0","130551","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31056","1000000","0","0","130561","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31057","1000000","0","0","130571","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31058","1000000","0","0","130581","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31059","1000000","0","0","130591","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31060","1000000","0","0","130601","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31061","1000000","0","0","130611","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31063","1000000","0","0","130631","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31064","1000000","0","0","130641","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31065","1000000","0","0","130651","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31066","1000000","0","0","130661","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31068","1000000","0","0","130681","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31070","1000000","0","0","130701","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31071","1000000","0","0","130711","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31075","1000000","0","0","130751","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31076","1000000","0","0","130761","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31077","1000000","0","0","130771","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31078","1000000","0","0","130781","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31079","1000000","0","0","130791","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31080","1000000","0","0","130801","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31081","1000000","0","0","130811","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31082","1000000","0","0","130821","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31083","1000000","0","0","130831","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31084","1000000","0","0","130841","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31085","1000000","0","0","130851","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31086","1000000","0","0","130861","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31087","1000000","0","0","130871","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31088","1000000","0","0","130881","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31089","1000000","0","0","130891","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31090","1000000","0","0","130901","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31091","1000000","0","0","130911","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31092","1000000","0","0","130921","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31093","1000000","0","0","130931","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31094","1000000","0","0","130941","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31095","1000000","0","0","130951","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31096","1000000","0","0","130961","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31097","1000000","0","0","130971","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31098","1000000","0","0","130981","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31099","1000000","0","0","130991","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31100","1000000","0","0","131001","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31101","1000000","0","0","131011","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31103","1000000","0","0","131031","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31104","1000000","0","0","131041","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31105","1000000","0","0","131051","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31106","1000000","0","0","131061","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31107","1000000","0","0","131071","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31108","1000000","0","0","131081","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31109","1000000","0","0","131091","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31110","1000000","0","0","131101","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31111","1000000","0","0","131111","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31112","1000000","0","0","131121","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31113","1000000","0","0","131131","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31114","1000000","0","0","131141","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31115","1000000","0","0","131151","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31116","1000000","0","0","131161","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31117","1000000","0","0","131171","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31118","1000000","0","0","131181","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31119","1000000","0","0","131191","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31120","1000000","0","0","131201","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31121","1000000","0","0","131211","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31122","1000000","0","0","131221","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31123","1000000","0","0","131231","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31124","1000000","0","0","131241","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31125","1000000","0","0","131251","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31126","1000000","0","0","131261","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31127","1000000","0","0","131271","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31128","1000000","0","0","131281","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31129","1000000","0","0","131291","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31130","1000000","0","0","131301","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31131","1000000","0","0","131311","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31132","1000000","0","0","131321","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31133","1000000","0","0","131331","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31134","1000000","0","0","131341","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31135","1000000","0","0","131351","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31136","1000000","0","0","131361","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31137","1000000","0","0","131371","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31138","1000000","0","0","131381","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31139","1000000","0","0","131391","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31140","1000000","0","0","131401","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31141","1000000","0","0","131411","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31142","1000000","0","0","131421","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31143","1000000","0","0","131431","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31144","1000000","0","0","131441","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31145","1000000","0","0","131451","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31146","1000000","0","0","131461","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31147","1000000","0","0","131471","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31150","1000000","0","0","131501","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31155","1000000","0","0","131551","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31156","1000000","0","0","131561","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31157","1000000","0","0","131571","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31158","1000000","0","0","131581","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31159","1000000","0","0","131591","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31160","1000000","0","0","131601","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31162","1000000","0","0","131621","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31163","1000000","0","0","131631","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31164","1000000","0","0","131641","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31165","1000000","0","0","131651","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31166","1000000","0","0","131661","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31167","1000000","0","0","131671","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31168","1000000","0","0","131681","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31169","1000000","0","0","131691","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31170","1000000","0","0","131701","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31171","1000000","0","0","131711","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31172","1000000","0","0","131721","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31173","1000000","0","0","131731","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31174","1000000","0","0","131741","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31175","1000000","0","0","131751","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31176","1000000","0","0","131761","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31177","1000000","0","0","131771","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
"4","0","0","0","0","31178","1000000","0","0","131781","0","0","0","0","0","0","0","0","0","0","140000","50","0","0","0","0","0","3","2","0","0","0"
