bc97b53814f48a85b2fa38838679b0aa8a2f46558c22813d2dc54a3564e1dbb3,8b1c6a6eb8a82768b09f3d5cc5fdf7ed81a069cb057f14eae8802f2102ba5777,667900f90096da3c4236974952f8a8a9922ebad0b921987ff65d57ba03617b2d,7b06d4553abeca3bd22e997da51ed8ef5118c23622bd68caeff340f6d9b644c7,a804789d932e04655174d5f28f33872e408318f35a6afa3c921f79706853b7ed,cf4307ba29ffe923624ec61c2a228dd26582e17b4b959ee910430be1ee98ed2f,dd99fa183d0da18d05606e6d8fcb173f69f43516f46a20c046a14a40278de85a,d9a5f85b1380a286433080fbd0403b9f802668c174774864994c5524f62a64ae,66e626e709ea56a30a7085ef62a7c6da43f22166ac286a9c805a4c4a1557c7c5,79f6870163462dc4a4e7d3b6a7081393a0cd071fcee3538b65f29f49e27ea270,ff7a77f3b4e61fbd5e7ef6a64df6e3682e272a9646fece504e954b95701efb1b,34b34240c266f2867d0abf80656f98993a9e5f57ad6ce2b39b1e961ba4f398ab,6988f7465e38466aec54b1ecc33ab09c9ec8c677169b9037467ed656b994fe21,f1388a9e4a54326ef0db40d9d16e3e70864629686b25768bd350606802d16607,2062890cb0232baa533b51f9a9646a00ca44b19235daf8b5fc4f1aef186f9ea1,df9a36544a72faf69e160d3af3e0b8509f9fe6a413bb1fe70dae8b1c73685850,0c7c0388443dd91a5200e9611768cbdd1da43f3493ba41c1256aa82c9cd6771d,d1432c6906d539d5ad4fccea1fea24b936b507fa85137ef63f40a96234c8d8d5,a752c0adc2a369888fe8932fb8f5d75dfdf078ac64e456a4e78fe1f656fb6e3d,fc9025f0d68f7793fda6f3e983680c608fcb83c2a582b1b7ec651e3eca928216,69792201074a5133ff4347a6d4cef6d08628f7ce87fb3b316db6a41756fef0b2
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2019/09/05 16:00:00","101011","2019/09/23 04:59:59","90","0","1","40004","1013","1","101011","0","0","2019/08/23 05:00:00","戰隊競賽開始！\n培育角色挑戰怪獸吧！","0","2019/09/23 04:59:59","2019/09/01","25","2019/08/31 23:59:59","2019/09/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2019/10/03 16:00:00","101021","2019/10/24 04:59:59","90","0","1","40004","1014","1","101021","0","0","2019/09/23 05:00:00","戰隊競賽開始！\n培育角色挑戰怪獸吧！","0","2019/10/24 04:59:59","2019/10/01","25","2019/09/30 23:59:59","2019/10/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2019/11/05 16:00:00","101042","2019/11/23 04:59:59","90","0","1","40004","1015","1","101042","0","0","2019/10/24 05:00:00","戰隊競賽開始！\n培育角色挑戰怪獸吧！","0","2019/11/23 04:59:59","2019/11/01","25","2019/10/31 23:59:59","2019/11/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2019/12/04 16:00:00","101162","2019/12/23 04:59:59","90","0","1","40004","1016","1","101162","0","0","2019/11/23 05:00:00","戰隊競賽開始！\n培育角色挑戰怪獸吧！","0","2019/12/23 04:59:59","2019/12/01","25","2019/11/30 23:59:59","2019/12/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2020/01/02 16:00:00","101172","2020/01/23 04:59:59","90","0","1","40004","1017","1","101172","0","0","2019/12/23 05:00:00","戰隊競賽開始！\n培育角色挑戰怪獸吧！","0","2020/01/23 04:59:59","2019/12/31","25","2019/12/30 23:59:59","2019/12/31"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2020/02/04 16:00:00","101192","2020/02/24 04:59:59","90","0","1","40004","1018","1","101192","0","0","2020/01/23 05:00:00","戰隊競賽開始！\n培育角色挑戰怪獸吧！","0","2020/02/24 04:59:59","2020/01/31","25","2020/01/30 23:59:59","2020/01/31"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2020/03/04 16:00:00","101202","2020/03/25 04:59:59","90","0","1","40004","1019","1","101202","0","0","2020/02/24 05:00:00","戰隊競賽開始！\n培育角色挑戰怪獸吧！","0","2020/03/25 04:59:59","2020/03/01","25","2020/02/29 23:59:59","2020/03/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2020/04/06 16:00:00","101292","2020/04/24 04:59:59","90","0","1","40004","1020","1","101292","0","0","2020/03/25 05:00:00","戰隊競賽開始！\n培育角色挑戰怪獸吧！","0","2020/04/24 04:59:59","2020/04/01","25","2020/03/31 23:59:59","2020/04/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2020/05/05 16:00:00","101302","2020/05/25 04:59:59","90","0","1","40004","1021","1","101302","0","0","2020/04/24 05:00:00","戰隊競賽開始！\n培育角色挑戰怪獸吧！","0","2020/05/25 04:59:59","2020/05/01","25","2020/04/30 23:59:59","2020/05/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2020/06/03 16:00:00","101441","2020/06/24 04:59:59","90","0","1","40004","1022","1","101441","0","0","2020/05/25 05:00:00","戰隊競賽開始！\n培育角色挑戰怪獸吧！","0","2020/06/24 04:59:59","2020/06/01","25","2020/05/31 23:59:59","2020/06/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2020/07/03 16:00:00","101452","2020/07/25 04:59:59","90","0","1","40004","1023","1","101452","0","0","2020/06/24 05:00:00","戰隊競賽開始！\n培育角色挑戰怪獸吧！","0","2020/07/25 04:59:59","2020/06/30","25","2020/06/29 23:59:59","2020/06/30"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2020/08/06 16:00:00","101562","2020/08/25 04:59:59","90","0","1","40004","1024","1","101562","0","0","2020/07/25 05:00:00","戰隊競賽開始！\n培育角色挑戰怪獸吧！","0","2020/08/25 04:59:59","2020/07/31","25","2020/07/30 23:59:59","2020/07/31"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2020/09/03 16:00:00","101011","2020/09/25 04:59:59","90","0","1","40004","1025","1","101011","0","0","2020/08/25 05:00:00","戰隊競賽開始！\n培育角色挑戰怪獸吧！","0","2020/09/25 04:59:59","2020/08/31","25","2020/08/30 23:59:59","2020/08/31"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2020/10/08 16:00:00","101021","2020/10/26 04:59:59","90","0","1","40004","1026","1","101021","0","0","2020/09/25 05:00:00","戰隊競賽開始！\n培育角色挑戰怪獸吧！","0","2020/10/26 04:59:59","2020/09/30","25","2020/09/29 23:59:59","2020/09/30"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2020/11/06 16:00:00","101042","2020/11/26 04:59:59","90","0","1","40004","1027","1","101042","0","0","2020/10/26 05:00:00","戰隊競賽開始！\n培育角色挑戰怪獸吧！","0","2020/11/26 04:59:59","2020/10/31","25","2020/10/30 23:59:59","2020/10/31"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2020/12/04 16:00:00","101162","2020/12/26 04:59:59","90","0","1","40004","1028","1","101162","0","0","2020/11/26 05:00:00","戰隊競賽開始！\n培育角色挑戰怪獸吧！","0","2020/12/26 04:59:59","2020/12/01","25","2020/11/30 23:59:59","2020/12/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2021/01/08 16:00:00","101172","2021/01/26 04:59:59","90","0","1","40004","1029","1","101172","0","0","2020/12/26 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2021/01/26 04:59:59","2020/12/31","25","2020/12/30 23:59:59","2020/12/31"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2021/02/09 16:00:00","101192","2021/02/24 04:59:59","90","0","1","40004","1030","1","101192","0","0","2021/01/26 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2021/02/24 04:59:59","2021/01/31","25","2021/01/30 23:59:59","2021/01/31"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2021/03/08 16:00:00","101202","2021/03/26 04:59:59","90","0","1","40004","1031","1","101202","0","0","2021/02/24 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2021/03/26 04:59:59","2021/03/01","25","2021/02/28 23:59:59","2021/03/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2021/04/09 16:00:00","101292","2021/04/26 04:59:59","90","0","1","40004","1032","1","101292","0","0","2021/03/26 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2021/04/26 04:59:59","2021/03/31","25","2021/03/30 23:59:59","2021/03/31"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2021/05/11 16:00:00","101302","2021/05/27 04:59:59","90","0","1","40004","1033","1","101302","0","0","2021/04/26 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2021/05/27 04:59:59","2021/05/01","25","2021/04/30 23:59:59","2021/05/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2021/06/09 16:00:00","101441","2021/06/26 04:59:59","90","0","1","40004","1034","1","101441","0","0","2021/05/27 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2021/06/26 04:59:59","2021/06/01","25","2021/05/31 23:59:59","2021/06/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2021/07/09 16:00:00","101452","2021/07/27 04:59:59","90","0","1","40004","1035","1","101452","0","0","2021/06/26 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2021/07/27 04:59:59","2021/07/01","25","2021/06/30 23:59:59","2021/07/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2021/08/10 16:00:00","101562","2021/08/27 04:59:59","90","0","1","40004","1036","1","101562","0","0","2021/07/27 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2021/08/27 04:59:59","2021/08/01","25","2021/07/31 23:59:59","2021/08/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2021/09/10 16:00:00","101011","2021/09/26 04:59:59","90","0","1","40004","1037","1","101011","0","0","2021/08/27 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2021/09/26 04:59:59","2021/09/01","25","2021/08/31 23:59:59","2021/09/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2021/10/08 16:00:00","101021","2021/10/27 04:59:59","90","0","1","40004","1038","1","101021","0","0","2021/09/26 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2021/10/27 04:59:59","2021/10/01","25","2021/09/30 23:59:59","2021/10/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2021/11/10 16:00:00","101042","2021/11/26 04:59:59","90","0","1","40004","1039","1","101042","0","0","2021/10/27 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2021/11/26 04:59:59","2021/11/01","25","2021/10/31 23:59:59","2021/11/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2021/12/09 16:00:00","101162","2021/12/27 04:59:59","90","0","1","40004","1040","1","101162","0","0","2021/11/26 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2021/12/27 04:59:59","2021/12/01","25","2021/11/30 23:59:59","2021/12/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2022/01/11 16:00:00","101172","2022/01/27 04:59:59","90","0","1","40004","1041","1","101172","0","0","2021/12/27 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2022/01/27 04:59:59","2022/01/01","25","2021/12/31 23:59:59","2022/01/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2022/02/11 16:00:00","101192","2022/02/24 04:59:59","90","0","1","40004","1042","1","101192","0","0","2022/01/27 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2022/02/24 04:59:59","2022/02/01","25","2022/01/31 23:59:59","2022/02/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2022/03/09 16:00:00","101202","2022/03/27 04:59:59","90","0","1","40004","1043","1","101202","0","0","2022/02/24 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2022/03/27 04:59:59","2022/03/01","25","2022/02/28 23:59:59","2022/03/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2022/04/11 16:00:00","101292","2022/04/26 04:59:59","90","0","1","40004","1044","1","101292","0","0","2022/03/27 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2022/04/26 04:59:59","2022/04/01","25","2022/03/31 23:59:59","2022/04/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2022/05/09 16:00:00","101302","2022/05/27 04:59:59","90","0","1","40004","1045","1","101302","0","0","2022/04/26 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2022/05/27 04:59:59","2022/05/01","25","2022/04/30 23:59:59","2022/05/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2022/06/10 16:00:00","101441","2022/06/26 04:59:59","90","0","1","40004","1046","1","101441","0","0","2022/05/27 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2022/06/26 04:59:59","2022/06/01","25","2022/05/31 23:59:59","2022/06/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2022/07/08 16:00:00","101452","2022/07/27 04:59:59","90","0","1","40004","1047","1","101452","0","0","2022/06/26 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2022/07/27 04:59:59","2022/07/01","25","2022/06/30 23:59:59","2022/07/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2022/08/09 16:00:00","101562","2022/08/27 04:59:59","90","0","1","40004","1048","1","101562","0","0","2022/07/27 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2022/08/27 04:59:59","2022/08/01","25","2022/07/31 23:59:59","2022/08/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2022/09/08 16:00:00","101011","2022/09/26 04:59:59","90","0","1","40004","1049","1","101011","0","0","2022/08/27 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2022/09/26 04:59:59","2022/09/01","25","2022/08/31 23:59:59","2022/09/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2022/10/07 16:00:00","101021","2022/10/27 04:59:59","90","0","1","40004","1050","1","101021","0","0","2022/09/26 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2022/10/27 04:59:59","2022/10/01","25","2022/09/30 23:59:59","2022/10/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2022/11/08 16:00:00","101042","2022/11/26 04:59:59","90","0","1","40004","1051","1","101042","0","0","2022/10/27 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2022/11/26 04:59:59","2022/11/01","25","2022/10/31 23:59:59","2022/11/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2022/12/09 16:00:00","101162","2022/12/26 04:59:59","90","0","1","40004","1052","1","101162","0","0","2022/11/26 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2022/12/26 04:59:59","2022/12/01","25","2022/11/30 23:59:59","2022/12/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2023/01/10 16:00:00","101172","2023/01/27 04:59:59","90","0","1","40004","1053","1","101172","0","0","2022/12/26 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2023/01/27 04:59:59","2022/12/31","25","2022/12/30 23:59:59","2022/12/31"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2023/02/10 16:00:00","101192","2023/02/24 04:59:59","90","0","1","40004","1054","1","101192","0","0","2023/01/27 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2023/02/24 04:59:59","2023/02/01","25","2023/01/31 23:59:59","2023/02/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2023/03/10 16:00:00","101202","2023/03/27 04:59:59","90","0","1","40004","1055","1","101202","0","0","2023/02/24 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2023/03/27 04:59:59","2023/03/01","25","2023/02/28 23:59:59","2023/03/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2023/04/13 16:00:00","101292","2023/04/26 04:59:59","90","0","1","40004","1056","1","101292","0","0","2023/03/27 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2023/04/26 04:59:59","2023/04/01","25","2023/03/31 23:59:59","2023/04/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2023/05/08 16:00:00","101302","2023/05/27 04:59:59","90","0","1","40004","1057","1","101302","0","0","2023/04/26 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2023/05/27 04:59:59","2023/05/01","25","2023/04/30 23:59:59","2023/05/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2023/06/09 16:00:00","101441","2023/06/26 04:59:59","90","0","1","40004","1058","1","101441","0","0","2023/05/27 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2023/06/26 04:59:59","2023/06/01","25","2023/05/31 23:59:59","2023/06/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2023/07/10 16:00:00","101452","2023/07/27 04:59:59","90","0","1","40004","1059","1","101452","0","0","2023/06/26 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2023/07/27 04:59:59","2023/07/01","25","2023/06/30 23:59:59","2023/07/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2023/08/10 16:00:00","101562","2023/08/27 04:59:59","90","0","1","40004","1060","1","101562","0","0","2023/07/27 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2023/08/27 04:59:59","2023/08/01","25","2023/07/31 23:59:59","2023/08/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2023/09/08 16:00:00","101011","2023/09/26 04:59:59","90","0","1","40004","1061","1","101011","0","0","2023/08/27 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2023/09/26 04:59:59","2023/09/01","25","2023/08/31 23:59:59","2023/09/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2023/10/12 16:00:00","101021","2023/10/27 04:59:59","90","0","1","40004","1063","1","101021","0","0","2023/09/26 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2023/10/27 04:59:59","2023/10/01","25","2023/09/30 23:59:59","2023/10/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2023/11/10 16:00:00","101042","2023/11/26 04:59:59","90","0","1","40004","1064","1","101042","0","0","2023/10/27 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2023/11/26 04:59:59","2023/11/01","25","2023/10/31 23:59:59","2023/11/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2023/12/08 16:00:00","101162","2023/12/26 04:59:59","90","0","1","40004","1065","1","101162","0","0","2023/11/26 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2023/12/26 04:59:59","2023/12/01","25","2023/11/30 23:59:59","2023/12/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2024/01/10 16:00:00","101172","2024/01/27 04:59:59","90","0","1","40004","1066","1","101172","0","0","2023/12/26 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2024/01/27 04:59:59","2023/12/31","25","2023/12/30 23:59:59","2023/12/31"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2024/02/07 16:00:00","101192","2024/02/25 04:59:59","90","0","1","40004","1067","1","101192","0","0","2024/01/27 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2024/02/25 04:59:59","2024/02/01","25","2024/01/31 23:59:59","2024/02/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2024/03/12 16:00:00","101202","2024/03/27 04:59:59","90","0","1","40004","1068","1","101202","0","0","2024/02/25 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2024/03/27 04:59:59","2024/03/01","25","2024/02/29 23:59:59","2024/03/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2024/04/12 16:00:00","101292","2024/04/26 04:59:59","90","0","1","40004","1069","1","101292","0","0","2024/03/27 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2024/04/26 04:59:59","2024/04/01","25","2024/03/31 23:59:59","2024/04/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2024/05/10 16:00:00","101302","2024/05/27 04:59:59","90","0","1","40004","1070","1","101302","0","0","2024/04/26 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2024/05/27 04:59:59","2024/05/01","25","2024/04/30 23:59:59","2024/05/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2024/06/10 16:00:00","101441","2024/06/26 04:59:59","90","0","1","40004","1071","1","101441","0","0","2024/05/27 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2024/06/26 04:59:59","2024/06/01","25","2024/05/31 23:59:59","2024/06/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2024/07/10 16:00:00","101452","2024/07/27 04:59:59","90","0","1","40004","1072","1","101452","0","0","2024/06/26 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2024/07/27 04:59:59","2024/07/01","25","2024/06/30 23:59:59","2024/07/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2024/08/10 16:00:00","101562","2024/08/27 04:59:59","90","0","1","40004","1073","1","101562","0","0","2024/07/27 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2024/08/27 04:59:59","2024/08/01","25","2024/07/31 23:59:59","2024/08/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2024/09/10 16:00:00","101011","2024/09/26 04:59:59","90","0","1","40004","1074","1","101011","0","0","2024/08/27 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2024/09/26 04:59:59","2024/09/01","25","2024/08/31 23:59:59","2024/09/01"
"和戰隊夥伴們一起\n討伐強力的怪物吧！","2024/10/11 16:00:00","101021","2024/10/27 04:59:59","90","0","1","40004","1075","1","101021","0","0","2024/09/26 05:00:00","戰隊競賽開始！培育決策\n挑戰怪獸吧！","0","2024/10/27 04:59:59","2024/10/01","25","2024/09/30 23:59:59","2024/10/01"
