73ffe546a14543b1e6cafea55cfbcf0c6387472cdf15c76d4f624af077a0b865,9c07a1d5c28ac5f639fa123a760f90e078edb4a488a3f4f08f19edae81af9d09,d1d0518ed37a4735ee3a71510a01c5432d975a677aa2ef8869d4288228b7c22d,ecb392df258e54ce161695d02423308ac23bd45c30b2d9e1d7a70187d49305aa,76b5639f3e6859f6a85952afb969c6ddf3f124294679b6a2061432f8281a6c3a,b73b4ee2f6880f8c2e54e6fbaccb5b090444f034ce850507db6f7edfa2f430e7,54761ae4f064b1c8debb9730bf7ff7b3ec1b68fc5aed924f4f42925766dfc918,8674dc32297b97c8434075e08a6f87deddc521942e362f3ece306d3fd66d624c,78bafd168460cb393f35518bdf257d4b2ff17a62749052cd6164470418d017e7,02e2bb6577b3dc4f94d0c44e920fa7ad637601e233dc9bba5cc738c023114c75,82f9539f7dbbc7da47aa544730dc06885b9ecea00475f25b495ca3ac9e82a95c,10896e2036d9325905fd95778f7da4a99c2b07a6ed3b37dab6845355fe1f8c78,1c22849bb477ef8c5d6d4ca2787645be4876406f5d3bfdc9c2e9f01a2f10101a,2e2750e0421e065fa658385e0e5bb7ccae88943d97a85748bcf6c72c18898626,0c193e884a6d4eb00aa377c38b78c78889f78a339b73c128fff50b3bbbc19c90,2d1fb02d252cf9abbe7456259ae0a708bf700a3d328582aed9d2fa51a528b9d0,67307801f91b47fde958a267e57ade111247cb9904f66682059bec5492d85639,62ecb185672f8c077322ba5652f1381d371bb4dddf0b5b06ad7cf44daf0035d2
"30","0","0","0","0","19","9000","8","0","0","0","91002","0","0","0","0","0","9000"
"30","0","0","0","0","20","9100","8","0","0","0","91002","0","0","0","0","0","9100"
"30","0","0","0","0","21","9200","8","0","0","0","91002","0","0","0","0","0","9200"
"30","0","0","0","0","22","9300","8","0","0","0","91002","0","0","0","0","0","9300"
"30","0","0","0","0","23","9400","8","0","0","0","91002","0","0","0","0","0","9400"
"30","0","0","0","0","24","9500","8","0","0","0","91002","0","0","0","0","0","9500"
"30","0","0","0","0","25","9600","8","0","0","0","91002","0","0","0","0","0","9600"
"30","0","0","0","0","26","9700","8","0","0","0","91002","0","0","0","0","0","9700"
"30","0","0","0","0","27","9800","8","0","0","0","91002","0","0","0","0","0","9800"
"30","0","0","0","0","28","9900","8","0","0","0","91002","0","0","0","0","0","9900"
"30","0","0","0","0","29","10000","8","0","0","0","91002","0","0","0","0","0","10000"
"30","0","0","0","0","30","10100","8","0","0","0","91002","0","0","0","0","0","10100"
"30","0","0","0","0","31","10200","8","0","0","0","91002","0","0","0","0","0","10200"
"30","0","0","0","0","32","10300","8","0","0","0","91002","0","0","0","0","0","10300"
"30","0","0","0","0","33","10400","8","0","0","0","91002","0","0","0","0","0","10400"
"30","0","0","0","0","34","10500","8","0","0","0","91002","0","0","0","0","0","10500"
"30","0","0","0","0","35","10600","8","0","0","0","91002","0","0","0","0","0","10600"
"30","0","0","0","0","36","10700","8","0","0","0","91002","0","0","0","0","0","10700"
"30","0","0","0","0","37","10800","8","0","0","0","91002","0","0","0","0","0","10800"
"30","0","0","0","0","38","10900","8","0","0","0","91002","0","0","0","0","0","10900"
"30","0","0","0","0","39","11000","8","0","0","0","91002","0","0","0","0","0","11000"
"30","0","0","0","0","40","11100","8","0","0","0","91002","0","0","0","0","0","11100"
"30","0","0","0","0","41","11200","8","0","0","0","91002","0","0","0","0","0","11200"
"30","0","0","0","0","42","11300","8","0","0","0","91002","0","0","0","0","0","11300"
"30","0","0","0","0","43","11400","8","0","0","0","91002","0","0","0","0","0","11400"
"30","0","0","0","0","44","11500","8","0","0","0","91002","0","0","0","0","0","11500"
"30","0","0","0","0","45","11600","8","0","0","0","91002","0","0","0","0","0","11600"
"30","0","0","0","0","46","11700","8","0","0","0","91002","0","0","0","0","0","11700"
"30","0","0","0","0","47","11800","8","0","0","0","91002","0","0","0","0","0","11800"
"30","0","0","0","0","48","11900","8","0","0","0","91002","0","0","0","0","0","11900"
"30","0","0","0","0","49","12000","8","0","0","0","91002","0","0","0","0","0","12000"
"30","0","0","0","0","50","12100","8","0","0","0","91002","0","0","0","0","0","12100"
"30","0","0","0","0","51","12200","8","0","0","0","91002","0","0","0","0","0","12200"
"30","0","0","0","0","52","12300","8","0","0","0","91002","0","0","0","0","0","12300"
"30","0","0","0","0","53","12400","8","0","0","0","91002","0","0","0","0","0","12400"
"30","0","0","0","0","54","12500","8","0","0","0","91002","0","0","0","0","0","12500"
"30","0","0","0","0","55","12600","8","0","0","0","91002","0","0","0","0","0","12600"
"30","0","0","0","0","56","12700","8","0","0","0","91002","0","0","0","0","0","12700"
"30","0","0","0","0","57","12800","8","0","0","0","91002","0","0","0","0","0","12800"
"30","0","0","0","0","58","12900","8","0","0","0","91002","0","0","0","0","0","12900"
"30","0","0","0","0","59","13000","8","0","0","0","91002","0","0","0","0","0","13000"
"30","0","0","0","0","60","13100","8","0","0","0","91002","0","0","0","0","0","13100"
"30","0","0","0","0","61","13200","8","0","0","0","91002","0","0","0","0","0","13200"
"30","0","0","0","0","62","13300","8","0","0","0","91002","0","0","0","0","0","13300"
"30","0","0","0","0","63","13400","8","0","0","0","91002","0","0","0","0","0","13400"
"30","0","0","0","0","64","13500","8","0","0","0","91002","0","0","0","0","0","13500"
"30","0","0","0","0","65","13600","8","0","0","0","91002","0","0","0","0","0","13600"
"30","0","0","0","0","66","13700","8","0","0","0","91002","0","0","0","0","0","13700"
"30","0","0","0","0","67","13800","8","0","0","0","91002","0","0","0","0","0","13800"
"30","0","0","0","0","68","13900","8","0","0","0","91002","0","0","0","0","0","13900"
"30","0","0","0","0","69","14000","8","0","0","0","91002","0","0","0","0","0","14000"
"30","0","0","0","0","70","14100","8","0","0","0","91002","0","0","0","0","0","14100"
"30","0","0","0","0","71","14200","8","0","0","0","91002","0","0","0","0","0","14200"
"30","0","0","0","0","72","14300","8","0","0","0","91002","0","0","0","0","0","14300"
"30","0","0","0","0","73","14400","8","0","0","0","91002","0","0","0","0","0","14400"
"30","0","0","0","0","74","14500","8","0","0","0","91002","0","0","0","0","0","14500"
"30","0","0","0","0","75","14600","8","0","0","0","91002","0","0","0","0","0","14600"
"30","0","0","0","0","76","14700","8","0","0","0","91002","0","0","0","0","0","14700"
"30","0","0","0","0","77","14800","8","0","0","0","91002","0","0","0","0","0","14800"
"30","0","0","0","0","78","14900","8","0","0","0","91002","0","0","0","0","0","14900"
"30","0","0","0","0","79","15000","8","0","0","0","91002","0","0","0","0","0","15000"
