d98eeb85fe9a08ff204e1618d36bd4787a2d01db66ab89d994722442e3dd27c9,de9cbb8dbfbc6a5193a18dbfe700017997b0d173723deebbabd3c7a0837ab88a,e405bac24879294904e8227828665148f18ec08b54fd4139ffa9c68f97216581,c883af84bd372d403a2d12e382e725c7e2e235952ef19f8e4b96a24dbc2f052a,74fd8565255990ea1a17678126824bf45c236cfa46d056dd8688118ae79e4ec9,62a15e5e03ca3b08600370c79008e5270f4beb3820aafc9465498c4b21ca5ef6,d19358a318064c050b3ba21cf10e0dc7761dadc239c14857366ee843dbe8c44f,21f7009c22120be83bb42e59b9ea29bf830dbbcf0872f8e9c7ff9d2ecd6a47b0,9a19289e84f94d5074c33df9c779786a57e23b09dd94e848f04513a1ea17d9db,811f870a686f01fea50401d8e706a1e7115bd582a03bd591b81e98e300ad567a,e615c9e10a6a40f8db2869b8fb28e0430c81357874e1ac229a9a0c6b2976daf2,603f78102b9174db277ee59b0b332a955d02bb9925031ae7b70432c506e1a739,c860bde5815167974806653cd0107d64da42ed37b2416590d96d1ba004bf195d,31eab143211e8c09ac514edd0f793a1b22f91035be728888e46fa95744fe984d
"1","-1","1","80","0","0","0","0","2019/05/16 15:59:59","152","67","2019/05/02 16:00:00","1500","6005"
"1","-1","1","40","0","0","0","0","2019/05/21 04:59:59","45","68","2019/05/11 05:00:00","2000","104"
"1","-1","1","30","0","0","0","0","2019/05/27 04:59:59","31","69","2019/05/21 05:00:00","2000","101"
"1","-1","1","40","0","0","0","0","2019/05/27 04:59:59","41","70","2019/05/21 05:00:00","2000","101"
"1","-1","1","30","0","0","0","0","2019/06/01 04:59:59","32","71","2019/05/27 05:00:00","2000","102"
"1","-1","1","40","0","0","0","0","2019/06/01 04:59:59","42","72","2019/05/27 05:00:00","2000","102"
"1","-1","1","30","0","0","0","0","2019/06/13 04:59:59","34","73","2019/06/01 05:00:00","2000","103"
"1","-1","1","40","0","0","0","0","2019/06/13 04:59:59","44","74","2019/06/01 05:00:00","2000","103"
"1","-1","1","80","0","0","0","0","2019/06/17 15:59:59","151","75","2019/06/03 16:00:00","1500","6004"
"1","-1","1","80","0","0","0","0","2019/06/17 15:59:59","152","76","2019/06/03 16:00:00","1500","6005"
"1","-1","1","40","0","0","0","0","2019/06/23 04:59:59","45","77","2019/06/13 05:00:00","2000","104"
"1","-1","1","30","0","0","0","0","2019/06/25 04:59:59","31","78","2019/06/13 05:00:00","2000","101"
"1","-1","1","40","0","0","0","0","2019/06/25 04:59:59","41","79","2019/06/13 05:00:00","2000","101"
"1","-1","1","30","0","0","0","0","2019/07/01 04:59:59","32","80","2019/06/25 05:00:00","2000","102"
"1","-1","1","40","0","0","0","0","2019/07/01 04:59:59","42","81","2019/06/25 05:00:00","2000","102"
"1","-1","1","30","0","0","0","0","2019/07/13 04:59:59","34","82","2019/07/01 05:00:00","2000","103"
"1","-1","1","40","0","0","0","0","2019/07/13 04:59:59","44","83","2019/07/01 05:00:00","2000","103"
"1","-1","1","80","0","0","0","0","2019/07/15 15:59:59","151","84","2019/07/01 16:00:00","1500","6004"
"1","-1","1","80","0","0","0","0","2019/07/15 15:59:59","152","85","2019/07/01 16:00:00","1500","6005"
"1","-1","1","40","0","0","0","0","2019/07/22 04:59:59","45","86","2019/07/08 05:00:00","2000","104"
"1","-1","1","30","0","0","0","0","2019/07/26 04:59:59","31","87","2019/07/13 05:00:00","2000","101"
"1","-1","1","40","0","0","0","0","2019/07/26 04:59:59","41","88","2019/07/13 05:00:00","2000","101"
"1","-1","1","80","0","0","0","0","2019/07/31 15:59:59","151","89","2019/07/17 16:00:00","1500","6004"
"1","-1","1","80","0","0","0","0","2019/07/31 15:59:59","152","90","2019/07/17 16:00:00","1500","6005"
"1","-1","1","30","0","0","0","0","2019/07/27 04:59:59","37","91","2019/07/22 05:00:00","2000","109"
"1","-1","1","30","0","0","0","0","2019/08/01 04:59:59","32","92","2019/07/26 05:00:00","2000","102"
"1","-1","1","40","0","0","0","0","2019/08/01 04:59:59","42","93","2019/07/26 05:00:00","2000","102"
"1","-1","1","30","0","0","0","0","2019/08/14 04:59:59","34","94","2019/08/01 05:00:00","3000","103"
"1","-1","1","40","0","0","0","0","2019/08/14 04:59:59","44","95","2019/08/01 05:00:00","3000","103"
"1","-1","1","80","0","0","0","0","2019/08/15 15:59:59","151","96","2019/08/01 16:00:00","1500","6004"
"1","-1","1","80","0","0","0","0","2019/08/15 15:59:59","152","97","2019/08/01 16:00:00","1500","6005"
"1","-1","1","40","0","0","0","0","2019/08/22 04:59:59","45","98","2019/08/08 05:00:00","2000","104"
"1","-1","1","30","0","0","0","0","2019/08/26 04:59:59","31","99","2019/08/14 05:00:00","3000","101"
"1","-1","1","40","0","0","0","0","2019/08/26 04:59:59","41","100","2019/08/14 05:00:00","3000","101"
"1","-1","1","30","0","0","0","0","2019/08/27 04:59:59","37","101","2019/08/22 05:00:00","2000","109"
"1","-1","1","30","0","0","0","0","2019/09/01 04:59:59","32","102","2019/08/26 05:00:00","3000","102"
"1","-1","1","40","0","0","0","0","2019/09/01 04:59:59","42","103","2019/08/26 05:00:00","3000","102"
"1","-1","1","30","0","0","0","0","2019/09/13 04:59:59","34","104","2019/09/01 05:00:00","2000","103"
"1","-1","1","40","0","0","0","0","2019/09/13 04:59:59","44","105","2019/09/01 05:00:00","2000","103"
"1","-1","1","80","0","0","0","0","2019/09/18 15:59:59","151","106","2019/09/03 16:00:00","1500","6004"
"1","-1","1","80","0","0","0","0","2019/09/18 15:59:59","152","107","2019/09/03 16:00:00","1500","6005"
"1","-1","1","40","0","0","0","0","2019/09/20 04:59:59","45","108","2019/09/05 05:00:00","2000","104"
"1","-1","1","30","0","0","0","0","2019/09/26 04:59:59","31","109","2019/09/13 05:00:00","2000","101"
"1","-1","1","40","0","0","0","0","2019/09/26 04:59:59","41","110","2019/09/13 05:00:00","2000","101"
"1","-1","1","30","0","0","0","0","2019/09/26 04:59:59","34","111","2019/09/20 05:00:00","2000","103"
"1","-1","1","40","0","0","0","0","2019/09/26 04:59:59","44","112","2019/09/20 05:00:00","2000","103"
"1","-1","1","30","0","0","0","0","2019/10/01 04:59:59","37","113","2019/09/26 05:00:00","2000","109"
"1","-1","1","30","0","0","0","0","2019/10/01 04:59:59","32","114","2019/09/26 05:00:00","2000","102"
"1","-1","1","40","0","0","0","0","2019/10/01 04:59:59","42","115","2019/09/26 05:00:00","2000","102"
"1","-1","1","30","0","0","0","0","2019/10/13 04:59:59","34","116","2019/10/01 05:00:00","2000","103"
"1","-1","1","40","0","0","0","0","2019/10/13 04:59:59","44","117","2019/10/01 05:00:00","2000","103"
"1","-1","1","80","0","0","0","0","2019/10/15 15:59:59","151","118","2019/10/01 16:00:00","1500","6004"
"1","-1","1","80","0","0","0","0","2019/10/15 15:59:59","152","119","2019/10/01 16:00:00","1500","6005"
"1","-1","1","40","0","0","0","0","2019/10/20 04:59:59","45","120","2019/10/07 05:00:00","2000","104"
"1","-1","1","30","0","0","0","0","2019/10/26 04:59:59","31","121","2019/10/13 05:00:00","2000","101"
"1","-1","1","40","0","0","0","0","2019/10/26 04:59:59","41","122","2019/10/13 05:00:00","2000","101"
"1","-1","1","80","0","0","0","0","2019/10/24 15:59:59","251","123","2019/10/17 16:00:00","1500","7004"
"1","-1","1","80","0","0","0","0","2019/10/24 15:59:59","252","124","2019/10/17 16:00:00","1500","7005"
"1","-1","1","30","0","0","0","0","2019/10/27 04:59:59","37","125","2019/10/22 05:00:00","2000","109"
"1","-1","1","30","0","0","0","0","2019/11/01 04:59:59","32","126","2019/10/26 05:00:00","2000","102"
"1","-1","1","40","0","0","0","0","2019/11/01 04:59:59","42","127","2019/10/26 05:00:00","2000","102"
"1","-1","1","30","0","0","0","0","2019/11/13 04:59:59","34","128","2019/11/01 05:00:00","2000","103"
"1","-1","1","40","0","0","0","0","2019/11/13 04:59:59","44","129","2019/11/01 05:00:00","2000","103"
"1","-1","1","80","0","0","0","0","2019/11/15 15:59:59","151","130","2019/11/01 16:00:00","1500","6004"
"1","-1","1","80","0","0","0","0","2019/11/15 15:59:59","152","131","2019/11/01 16:00:00","1500","6005"
"1","-1","1","40","0","0","0","0","2019/11/20 04:59:59","45","132","2019/11/07 05:00:00","2000","104"
"1","-1","1","30","0","0","0","0","2019/11/26 04:59:59","31","133","2019/11/13 05:00:00","2000","101"
"1","-1","1","40","0","0","0","0","2019/11/26 04:59:59","41","134","2019/11/13 05:00:00","2000","101"
"1","-1","1","80","0","0","0","0","2019/11/24 15:59:59","251","135","2019/11/17 16:00:00","1500","7004"
"1","-1","1","80","0","0","0","0","2019/11/24 15:59:59","252","136","2019/11/17 16:00:00","1500","7005"
"1","-1","1","30","0","0","0","0","2019/11/26 04:59:59","37","137","2019/11/20 05:00:00","2000","109"
"1","-1","1","30","0","0","0","0","2019/12/01 04:59:59","32","138","2019/11/26 05:00:00","2000","102"
"1","-1","1","40","0","0","0","0","2019/12/01 04:59:59","42","139","2019/11/26 05:00:00","2000","102"
"1","-1","1","30","0","0","0","0","2019/12/13 04:59:59","34","140","2019/12/01 05:00:00","2000","103"
"1","-1","1","40","0","0","0","0","2019/12/13 04:59:59","44","141","2019/12/01 05:00:00","2000","103"
"1","-1","1","80","0","0","0","0","2019/12/15 15:59:59","151","142","2019/12/02 16:00:00","1500","6004"
"1","-1","1","80","0","0","0","0","2019/12/15 15:59:59","152","143","2019/12/02 16:00:00","1500","6005"
"1","-1","1","40","0","0","0","0","2019/12/20 04:59:59","45","144","2019/12/07 05:00:00","2000","104"
"1","-1","1","30","0","0","0","0","2019/12/26 04:59:59","31","145","2019/12/13 05:00:00","2000","101"
"1","-1","1","40","0","0","0","0","2019/12/26 04:59:59","41","146","2019/12/13 05:00:00","2000","101"
"1","-1","1","80","0","0","0","0","2019/12/24 15:59:59","251","147","2019/12/17 16:00:00","1500","7004"
"1","-1","1","80","0","0","0","0","2019/12/24 15:59:59","252","148","2019/12/17 16:00:00","1500","7005"
"1","-1","1","30","0","0","0","0","2019/12/26 04:59:59","37","149","2019/12/20 05:00:00","2000","109"
"1","-1","1","30","0","0","0","0","2020/01/01 04:59:59","32","150","2019/12/26 05:00:00","2000","102"
"1","-1","1","40","0","0","0","0","2020/01/01 04:59:59","42","151","2019/12/26 05:00:00","2000","102"
"1","-1","1","30","0","0","0","0","2020/01/10 04:59:59","34","152","2020/01/01 05:00:00","2000","103"
"1","-1","1","40","0","0","0","0","2020/01/10 04:59:59","44","153","2020/01/01 05:00:00","2000","103"
"1","-1","1","30","0","0","0","0","2020/01/08 04:59:59","37","154","2020/01/02 05:00:00","2000","109"
"1","-1","1","30","0","0","0","0","2020/01/08 04:59:59","38","155","2020/01/02 05:00:00","2000","112"
"1","-1","1","80","0","0","0","0","2020/01/16 15:59:59","151","156","2020/01/02 16:00:00","1500","6004"
"1","-1","1","80","0","0","0","0","2020/01/16 15:59:59","152","157","2020/01/02 16:00:00","1500","6005"
"1","-1","1","40","0","0","0","0","2020/01/23 04:59:59","45","158","2020/01/10 05:00:00","2000","104"
"1","-1","1","30","0","0","0","0","2020/01/23 04:59:59","31","159","2020/01/10 05:00:00","2000","101"
"1","-1","1","40","0","0","0","0","2020/01/23 04:59:59","41","160","2020/01/10 05:00:00","2000","101"
"1","-1","1","80","0","0","0","0","2020/01/23 15:59:59","251","161","2020/01/16 16:00:00","1500","7004"
"1","-1","1","80","0","0","0","0","2020/01/23 15:59:59","252","162","2020/01/16 16:00:00","1500","7005"
"1","-1","1","30","0","0","0","0","2020/01/26 04:59:59","34","163","2020/01/21 05:00:00","2000","103"
"1","-1","1","40","0","0","0","0","2020/01/26 04:59:59","44","164","2020/01/21 05:00:00","2000","103"
"1","-1","1","30","0","0","0","0","2020/02/01 04:59:59","32","165","2020/01/26 05:00:00","2000","102"
"1","-1","1","40","0","0","0","0","2020/02/01 04:59:59","42","166","2020/01/26 05:00:00","2000","102"
"1","-1","1","40","0","0","0","0","2020/02/14 04:59:59","45","167","2020/02/01 05:00:00","2000","104"
"1","-1","1","30","0","0","0","0","2020/02/14 04:59:59","34","168","2020/02/01 05:00:00","2000","103"
"1","-1","1","40","0","0","0","0","2020/02/14 04:59:59","44","169","2020/02/01 05:00:00","2000","103"
"1","-1","1","80","0","0","0","0","2020/02/18 15:59:59","151","170","2020/02/04 16:00:00","1500","6004"
"1","-1","1","80","0","0","0","0","2020/02/18 15:59:59","152","171","2020/02/04 16:00:00","1500","6005"
"1","-1","1","30","0","0","0","0","2020/02/24 04:59:59","37","172","2020/02/14 05:00:00","2000","109"
"1","-1","1","30","0","0","0","0","2020/02/24 04:59:59","38","173","2020/02/14 05:00:00","2000","112"
"1","-1","1","30","0","0","0","0","2020/02/24 04:59:59","31","174","2020/02/14 05:00:00","3000","101"
"1","-1","1","40","0","0","0","0","2020/02/24 04:59:59","41","175","2020/02/14 05:00:00","3000","101"
"1","-1","1","80","0","0","0","0","2020/02/25 15:59:59","251","176","2020/02/18 16:00:00","1500","7004"
"1","-1","1","80","0","0","0","0","2020/02/25 15:59:59","252","177","2020/02/18 16:00:00","1500","7005"
"1","-1","1","30","0","0","0","0","2020/03/01 04:59:59","31","178","2020/02/24 05:00:00","2000","101"
"1","-1","1","40","0","0","0","0","2020/03/01 04:59:59","41","179","2020/02/24 05:00:00","2000","101"
"1","-1","1","30","0","0","0","0","2020/03/01 04:59:59","32","180","2020/02/24 05:00:00","3000","102"
"1","-1","1","40","0","0","0","0","2020/03/01 04:59:59","42","181","2020/02/24 05:00:00","3000","102"
"1","-1","1","40","0","0","0","0","2020/03/13 04:59:59","45","182","2020/03/01 05:00:00","2000","104"
"1","-1","1","30","0","0","0","0","2020/03/15 04:59:59","34","183","2020/03/01 05:00:00","2000","103"
"1","-1","1","40","0","0","0","0","2020/03/15 04:59:59","44","184","2020/03/01 05:00:00","2000","103"
"1","-1","1","100","0","0","0","0","2020/03/09 04:59:59","91","185","2020/03/02 05:00:00","1500","101"
"1","-1","1","100","0","0","0","0","2020/03/09 04:59:59","92","186","2020/03/02 05:00:00","1500","102"
"1","-1","1","100","0","0","0","0","2020/03/09 04:59:59","93","187","2020/03/02 05:00:00","1500","111"
"1","-1","1","100","0","0","0","0","2020/03/09 04:59:59","94","188","2020/03/02 05:00:00","1500","109"
"1","-1","1","100","0","0","0","0","2020/03/09 04:59:59","95","189","2020/03/02 05:00:00","1500","112"
"1","-1","1","100","0","0","0","0","2020/03/09 04:59:59","96","190","2020/03/02 05:00:00","1500","6004"
"1","-1","1","100","0","0","0","0","2020/03/09 04:59:59","97","191","2020/03/02 05:00:00","1500","6005"
"1","-1","1","80","0","0","0","0","2020/03/16 15:59:59","151","192","2020/03/02 16:00:00","1500","6004"
"1","-1","1","80","0","0","0","0","2020/03/16 15:59:59","152","193","2020/03/02 16:00:00","1500","6005"
"1","-1","1","30","0","0","0","0","2020/04/01 04:59:59","31","194","2020/03/13 05:00:00","2000","101"
"1","-1","1","40","0","0","0","0","2020/04/01 04:59:59","41","195","2020/03/13 05:00:00","2000","101"
"1","-1","1","30","0","0","0","0","2020/03/25 04:59:59","37","196","2020/03/15 05:00:00","2000","109"
"1","-1","1","30","0","0","0","0","2020/03/25 04:59:59","38","197","2020/03/15 05:00:00","2000","112"
"1","-1","1","80","0","0","0","0","2020/03/23 15:59:59","251","198","2020/03/16 16:00:00","1500","7004"
"1","-1","1","80","0","0","0","0","2020/03/23 15:59:59","252","199","2020/03/16 16:00:00","1500","7005"
"1","-1","1","30","0","0","0","0","2020/04/01 04:59:59","32","200","2020/03/25 05:00:00","2000","102"
"1","-1","1","40","0","0","0","0","2020/04/01 04:59:59","42","201","2020/03/25 05:00:00","2000","102"
"1","-1","1","40","0","0","0","0","2020/04/14 04:59:59","45","202","2020/04/01 05:00:00","2000","104"
"1","-1","1","30","0","0","0","0","2020/04/14 04:59:59","34","203","2020/04/01 05:00:00","2000","103"
"1","-1","1","40","0","0","0","0","2020/04/14 04:59:59","44","204","2020/04/01 05:00:00","2000","103"
"1","-1","1","80","0","0","0","0","2020/04/15 15:59:59","151","205","2020/04/01 16:00:00","1500","6004"
"1","-1","1","80","0","0","0","0","2020/04/15 15:59:59","152","206","2020/04/01 16:00:00","1500","6005"
"1","-1","1","80","0","0","0","0","2020/05/05 04:59:59","81","207","2020/04/01 05:00:00","1500","101"
"1","-1","1","80","0","0","0","0","2020/05/05 04:59:59","82","208","2020/04/01 05:00:00","1500","102"
"1","-1","1","80","0","0","0","0","2020/05/05 04:59:59","83","209","2020/04/01 05:00:00","1500","111"
"1","-1","1","80","0","0","0","0","2020/05/05 04:59:59","84","210","2020/04/01 05:00:00","1500","109"
"1","-1","1","80","0","0","0","0","2020/05/05 04:59:59","85","211","2020/04/01 05:00:00","1500","112"
"1","-1","1","30","0","0","0","0","2020/04/25 04:59:59","37","212","2020/04/14 05:00:00","2000","109"
"1","-1","1","30","0","0","0","0","2020/04/25 04:59:59","38","213","2020/04/14 05:00:00","2000","112"
"1","-1","1","30","0","0","0","0","2020/05/01 04:59:59","31","214","2020/04/14 05:00:00","2000","101"
"1","-1","1","40","0","0","0","0","2020/05/01 04:59:59","41","215","2020/04/14 05:00:00","2000","101"
"1","-1","1","80","0","0","0","0","2020/04/22 15:59:59","251","216","2020/04/15 16:00:00","1500","7004"
"1","-1","1","80","0","0","0","0","2020/04/22 15:59:59","252","217","2020/04/15 16:00:00","1500","7005"
"1","-1","1","30","0","0","0","0","2020/05/01 04:59:59","32","218","2020/04/25 05:00:00","2000","102"
"1","-1","1","40","0","0","0","0","2020/05/01 04:59:59","42","219","2020/04/25 05:00:00","2000","102"
"1","-1","1","40","0","0","0","0","2020/05/15 04:59:59","45","220","2020/05/01 05:00:00","2000","104"
"1","-1","1","30","0","0","0","0","2020/05/15 04:59:59","34","221","2020/05/01 05:00:00","2000","103"
"1","-1","1","40","0","0","0","0","2020/05/15 04:59:59","44","222","2020/05/01 05:00:00","2000","103"
"1","-1","1","80","0","0","0","0","2020/05/19 15:59:59","151","223","2020/05/05 16:00:00","1500","6004"
"1","-1","1","80","0","0","0","0","2020/05/19 15:59:59","152","224","2020/05/05 16:00:00","1500","6005"
"1","-1","1","30","0","0","0","0","2020/05/25 04:59:59","37","225","2020/05/15 05:00:00","2000","109"
"1","-1","1","30","0","0","0","0","2020/05/25 04:59:59","38","226","2020/05/15 05:00:00","2000","112"
"1","-1","1","30","0","0","0","0","2020/06/01 04:59:59","31","227","2020/05/15 05:00:00","2000","101"
"1","-1","1","40","0","0","0","0","2020/06/01 04:59:59","41","228","2020/05/15 05:00:00","2000","101"
"1","-1","1","80","0","0","0","0","2020/05/26 15:59:59","251","229","2020/05/19 16:00:00","1500","7004"
"1","-1","1","80","0","0","0","0","2020/05/26 15:59:59","252","230","2020/05/19 16:00:00","1500","7005"
"1","-1","1","30","0","0","0","0","2020/06/01 04:59:59","32","231","2020/05/25 05:00:00","2000","102"
"1","-1","1","40","0","0","0","0","2020/06/01 04:59:59","42","232","2020/05/25 05:00:00","2000","102"
"1","-1","1","40","0","0","0","0","2020/06/15 04:59:59","45","233","2020/06/01 05:00:00","2000","104"
"1","-1","1","30","0","0","0","0","2020/06/15 04:59:59","34","234","2020/06/01 05:00:00","2000","103"
"1","-1","1","40","0","0","0","0","2020/06/15 04:59:59","44","235","2020/06/01 05:00:00","2000","103"
"1","-1","1","80","0","0","0","0","2020/06/17 15:59:59","151","236","2020/06/03 16:00:00","1500","6004"
