a2843b5bc6376e3d07c70d1b4f4139e54df645c2649df952a8428007ef9b3794,c17f614a7c2971a305cd0c77a7f3ef336d8929c56e177c076549cc7e4a94fed9,5c76aaa8c3cb88991897a5f548e8865a6e51094cfb967687cf88ae41d96b9641,ff41b8322f658f2c52d46f7f1eab29d1265159cb644cc9adebcd3f6b9d92ca44,b581234df95087148717932828189f00217db5397d40553738bed5314007c76c,083837d054dd8b8938062bb929d01aacafcb9a2b1bbf7716e13980e98157a06a,5f6fa782a123dbd5baca5407f5431176938a57dee02beb3bf8cb4cd5998c72db,8f69f473e954b1eae40ce62e4df5770675c445a3d5dd63bbdac16b563bc52600,d436e12a6317eb925faabf3994753868f403f579d454061db31a1dde488afee1,e3a2530bce1129ce86bb935cd849b6792724b2ced711e6400213072c1d854621,02621e0fbbe3dbf0997fd58131fd980d4f63f9fb30fb12087307516324cde477,dca4cf8171a46bc789819bc37cb966a58b1d06538a2c735c16cda4cda88cb895,52907e2b0172188c8450e46476d3115d6a472382d8fbed5b43540725feb9c447,a420413b1fb9de8406c1f4016b983d0106ca632c4d96f7a9b99652a9bfcdaef0,2844297575f3f959732f402eed0827a37caaa49430bc1f61de7dcd03646f54e5,a3ce6e0b598aef2613cd765cdbc15fee7e962394811707bee8dc22500c3da24f,f88f96c364cb20326ee78288b0a8e6a310dc2f7779b87dd3ae24c16a4b60bf93,2e7b2380df59936d055098f9ec46bf845834213675fab3a49461ae525acc2f9e,ad3505c56ce84296115b7f6e2d870dbe1136590634f3d4ab372bd595e86118dd,a1b48b13222245f54cce984eb3884e53fa006e73a667d500615a59517752c82f,3bc40a4626ae8eeef9bcd913abb580dba916f2b462aa62a0f893f6e6eb76322f,85b036d0e3d885f0e1b3d8a692081dace936f470dd211f2878025b6207d988e6,efd4ff43039434f6836be3d5ab770e801dcafca3f9e4d260b7b891c172c3e0f2,4e7f8a79c68565f42862790139c3604a251362a308f43a8d3ce02ebc41ababfa,9bd978c17a3ab0f981356f34210bfa026afedb9c27541e837dd55697920d314e,1ec175faee60334635d403e29945c2584e8af6daca48a07540c36863ed88d2c4,4e3b6f55402eaff7c15239a650c83b74ce3993c9c62bf3f68f4fe3965d40a160,2ac4c9c2dfff56e28b5c746ead1b33c4b223c284732e7604864f93135490789a,a273edd4e18b60d29e7d9fd619db442fecb52a287049bd6dcd0bad8ef5d91bad,90bc463b098051d27e5f78d66be9359b51169dbe552d96171673e5205aa4b6ee,ae9d1d0402e9337d9d2d8e2adf2ae00c043a767e8f92aee446812da54f38dd6b,76fa8c4c06fbe7916877a6a14046274f4a23657e1f00a7a414b8507ef752ed0a,df33fa2e17f7a67b93fd92b3f97ea1e510f80c5c9e91f34ead201766d1ec30c1,6ff84f3baf0de1b9b0786182c01148db91a0cf9fc718487eb012926577b9f193,f0921356d73a53be5941fa4bf6d5d952af60ab9463b9b4fafecc463a9e1d7a01,f0c5bce8cf92a85b01da812833c71ff40688a91baeff1876fe81e1b6fe9cbb26,09f323d44031396abb6cc8d5102d17832a34850ad3399d303ea085c4ddf00cc6,d350f000c579cb510f28e370a522d5cc485a0e6185a848ecb3171d96b4c82d64,683c3f51bd71bea410f9cdf225be6e706cde649a5a826130ba9b212929bffaec,5f72f610939e3e9bc075412effa71cbaf6177856c557d324b06bd1d8fbcbd208
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2019/02/13 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10015","0","2019/01/22 16:00:00","3","10015","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2019/02/27 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10016","0","2019/02/13 16:00:00","3","10016","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2019/03/13 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10017","0","2019/02/27 16:00:00","3","10017","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2019/03/27 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10019","0","2019/03/13 16:00:00","3","10019","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2019/04/03 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10020","0","2019/03/27 16:00:00","3","10020","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2019/04/19 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10021","0","2019/04/03 16:00:00","3","10021","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2019/05/07 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10022","0","2019/04/19 16:00:00","3","10022","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2019/05/14 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10023","0","2019/05/07 16:00:00","3","10023","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2019/06/03 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10024","0","2019/05/14 16:00:00","3","10024","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2019/06/17 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10025","0","2019/06/03 16:00:00","3","10025","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2019/07/01 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10026","0","2019/06/17 16:00:00","3","10026","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2019/07/15 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10027","0","2019/07/01 16:00:00","3","10027","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2019/07/26 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10028","0","2019/07/15 16:00:00","3","10028","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2019/08/01 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10029","0","2019/07/26 16:00:00","3","10029","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2019/09/02 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10030","0","2019/08/28 16:00:00","3","10030","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2019/08/15 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10031","0","2019/08/01 16:00:00","3","10031","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2019/08/28 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10032","0","2019/08/15 16:00:00","3","10032","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2019/09/09 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10033","0","2019/09/02 16:00:00","3","10033","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2019/09/17 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10034","0","2019/09/09 16:00:00","3","10034","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2019/09/20 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10035","0","2019/09/17 16:00:00","3","10035","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2019/10/01 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10036","0","2019/09/20 16:00:00","3","10036","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2019/10/15 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10037","0","2019/10/01 16:00:00","3","10037","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2019/10/18 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10038","0","2019/10/15 16:00:00","3","10038","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2019/11/01 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10039","0","2019/10/18 16:00:00","3","10039","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2019/11/15 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10040","0","2019/11/01 16:00:00","3","10040","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2019/11/19 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10041","0","2019/11/15 16:00:00","3","10041","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2019/12/02 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10042","0","2019/11/19 16:00:00","3","10042","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2019/12/13 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10043","0","2019/12/02 16:00:00","3","10043","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2019/12/16 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10044","0","2019/12/13 16:00:00","3","10044","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2019/12/30 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10045","0","2019/12/16 16:00:00","3","10045","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/01/02 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10046","0","2019/12/30 16:00:00","3","10046","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/01/10 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10047","0","2020/01/02 16:00:00","3","10047","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/01/21 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10048","0","2020/01/10 16:00:00","3","10048","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/01/28 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10049","0","2020/01/21 16:00:00","3","10049","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/02/04 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10050","0","2020/01/28 16:00:00","3","10050","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/02/14 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10052","0","2020/02/04 16:00:00","3","10052","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/02/19 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10053","0","2020/02/14 16:00:00","3","10053","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/03/04 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10054","0","2020/02/19 16:00:00","3","10054","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/03/13 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10055","0","2020/03/04 16:00:00","3","10055","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/03/19 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10056","0","2020/03/13 16:00:00","3","10056","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/04/01 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10057","0","2020/03/19 16:00:00","3","10057","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/04/14 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10058","0","2020/04/01 16:00:00","3","10058","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/04/22 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10059","0","2020/04/14 16:00:00","3","10059","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/05/05 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10060","0","2020/04/22 16:00:00","3","10060","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/05/08 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10061","0","2020/05/05 16:00:00","3","10061","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/05/15 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10062","0","2020/05/08 16:00:00","3","10062","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/05/22 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10063","0","2020/05/15 16:00:00","3","10063","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/06/03 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10064","0","2020/05/22 16:00:00","3","10064","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/06/15 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10065","0","2020/06/03 16:00:00","3","10065","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/06/22 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10066","0","2020/06/15 16:00:00","3","10066","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/07/02 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10067","0","2020/06/22 16:00:00","3","10067","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/08/06 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10068","0","2020/08/03 16:00:00","3","10068","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/10/13 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10069","0","2020/09/30 16:00:00","3","10069","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/10/26 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10070","0","2020/10/13 16:00:00","3","10070","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/08/21 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10071","0","2020/08/17 16:00:00","3","10071","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/07/13 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10072","0","2020/07/02 16:00:00","3","10072","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/07/20 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10073","0","2020/07/13 16:00:00","3","10073","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/07/30 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10074","0","2020/07/20 16:00:00","3","10074","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/08/03 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10075","0","2020/07/30 16:00:00","3","10075","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/08/17 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10076","0","2020/08/06 16:00:00","3","10076","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/09/16 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10077","0","2020/09/11 16:00:00","3","10077","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/09/01 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10078","0","2020/08/21 16:00:00","3","10078","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/09/04 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10079","0","2020/09/01 16:00:00","3","10079","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/09/11 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10080","0","2020/09/04 16:00:00","3","10080","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/11/02 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10081","0","2020/10/26 16:00:00","3","10081","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/09/24 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10082","0","2020/09/16 16:00:00","3","10082","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/09/30 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10083","0","2020/09/24 16:00:00","3","10083","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/11/05 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10084","0","2020/11/02 16:00:00","3","10084","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/11/13 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10085","0","2020/11/05 16:00:00","3","10085","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/11/18 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10086","0","2020/11/13 16:00:00","3","10086","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/11/26 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10087","0","2020/11/18 16:00:00","3","10087","1","0","","0","0","0","","0",""
"0","","0","0","","0","0","0","0","0","0","10","0","取得道具獎勵或記憶碎片吧！","2020/12/01 15:59:59","0","0","0","1","0","0","一般轉蛋","0","0","0","0","10088","0","2020/11/26 16:00:00","3","10088","1","0","","0","0","0","","0",""
