cf39c11c0de9515148cd16c336a298191d2d4a49ea2b84e4e1699565bcaf3883,bccccc434b2e9b1db031bc372ff79ec5563f3e4f8e983e3a704abd02f4902cd6,d85b98b1aea5ebe5a32131825184685c1c3092caaba2c939fca4fb803240be6a,3d4694ba7476980f1096965d306508015e63f1d681c06fe52c7f0e2093eedfbd,56cc6526c08d370a20d941d34d4b212171ab4eb50eeefd9a8d30c86cd1a732d5,76f793e24ac81860648b1223f880cfd9a398beaf201cc4d37bfa6801c0cfff75,163a1ad63ed9423db4b0a8f68d7ef6b1592a961a48cc6ab4d22d7a8ae2afd192,58798a0a68cdaf6b135d406364f74d88c1b851187dd193719738080449f0ceb2,379916c61bccfe6f5efae67f8055b6a8e92c81fa4b3a72989570f29d03bacdc0,f271e5da3231d85809a40f6b86263b27e959d655d0081c5b0538dfd923e01fe0,ec4510be0d28f545aec8abab72adef84efc41cdefbd388ea2bec980dc626bacb,ac2b769024e909105b76ac8a5e8d4c9d132cc6e9f73a072890a9cdd62074ad6b,ff0a0fb9e0e91c14332cd8bd72054d04d8173db395314454499993e90420db64,4a54e1fdfe0a132756cc315346cc154c7b1076d0c24496f23dd385db5856b903
"0","252","124","0","7005","1500","0","0","-1","1","2019/10/17 16:00:00","1","80","2019/10/24 15:59:59"
"0","37","125","0","109","2000","0","0","-1","1","2019/10/22 05:00:00","1","30","2019/10/27 04:59:59"
"0","32","126","0","102","2000","0","0","-1","1","2019/10/26 05:00:00","1","30","2019/11/01 04:59:59"
"0","42","127","0","102","2000","0","0","-1","1","2019/10/26 05:00:00","1","40","2019/11/01 04:59:59"
"0","34","128","0","103","2000","0","0","-1","1","2019/11/01 05:00:00","1","30","2019/11/13 04:59:59"
"0","44","129","0","103","2000","0","0","-1","1","2019/11/01 05:00:00","1","40","2019/11/13 04:59:59"
"0","151","130","0","6004","1500","0","0","-1","1","2019/11/01 16:00:00","1","80","2019/11/15 15:59:59"
"0","152","131","0","6005","1500","0","0","-1","1","2019/11/01 16:00:00","1","80","2019/11/15 15:59:59"
"0","45","132","0","104","2000","0","0","-1","1","2019/11/07 05:00:00","1","40","2019/11/20 04:59:59"
"0","31","133","0","101","2000","0","0","-1","1","2019/11/13 05:00:00","1","30","2019/11/26 04:59:59"
"0","41","134","0","101","2000","0","0","-1","1","2019/11/13 05:00:00","1","40","2019/11/26 04:59:59"
"0","251","135","0","7004","1500","0","0","-1","1","2019/11/17 16:00:00","1","80","2019/11/24 15:59:59"
"0","252","136","0","7005","1500","0","0","-1","1","2019/11/17 16:00:00","1","80","2019/11/24 15:59:59"
"0","37","137","0","109","2000","0","0","-1","1","2019/11/20 05:00:00","1","30","2019/11/26 04:59:59"
"0","32","138","0","102","2000","0","0","-1","1","2019/11/26 05:00:00","1","30","2019/12/01 04:59:59"
"0","42","139","0","102","2000","0","0","-1","1","2019/11/26 05:00:00","1","40","2019/12/01 04:59:59"
"0","34","140","0","103","2000","0","0","-1","1","2019/12/01 05:00:00","1","30","2019/12/13 04:59:59"
"0","44","141","0","103","2000","0","0","-1","1","2019/12/01 05:00:00","1","40","2019/12/13 04:59:59"
"0","151","142","0","6004","1500","0","0","-1","1","2019/12/02 16:00:00","1","80","2019/12/15 15:59:59"
"0","152","143","0","6005","1500","0","0","-1","1","2019/12/02 16:00:00","1","80","2019/12/15 15:59:59"
"0","45","144","0","104","2000","0","0","-1","1","2019/12/07 05:00:00","1","40","2019/12/20 04:59:59"
"0","31","145","0","101","2000","0","0","-1","1","2019/12/13 05:00:00","1","30","2019/12/26 04:59:59"
"0","41","146","0","101","2000","0","0","-1","1","2019/12/13 05:00:00","1","40","2019/12/26 04:59:59"
"0","251","147","0","7004","1500","0","0","-1","1","2019/12/17 16:00:00","1","80","2019/12/24 15:59:59"
"0","252","148","0","7005","1500","0","0","-1","1","2019/12/17 16:00:00","1","80","2019/12/24 15:59:59"
"0","37","149","0","109","2000","0","0","-1","1","2019/12/20 05:00:00","1","30","2019/12/26 04:59:59"
"0","32","150","0","102","2000","0","0","-1","1","2019/12/26 05:00:00","1","30","2020/01/01 04:59:59"
"0","42","151","0","102","2000","0","0","-1","1","2019/12/26 05:00:00","1","40","2020/01/01 04:59:59"
"0","34","152","0","103","2000","0","0","-1","1","2020/01/01 05:00:00","1","30","2020/01/10 04:59:59"
"0","44","153","0","103","2000","0","0","-1","1","2020/01/01 05:00:00","1","40","2020/01/10 04:59:59"
"0","37","154","0","109","2000","0","0","-1","1","2020/01/02 05:00:00","1","30","2020/01/08 04:59:59"
"0","38","155","0","112","2000","0","0","-1","1","2020/01/02 05:00:00","1","30","2020/01/08 04:59:59"
"0","151","156","0","6004","1500","0","0","-1","1","2020/01/02 16:00:00","1","80","2020/01/16 15:59:59"
"0","152","157","0","6005","1500","0","0","-1","1","2020/01/02 16:00:00","1","80","2020/01/16 15:59:59"
"0","45","158","0","104","2000","0","0","-1","1","2020/01/10 05:00:00","1","40","2020/01/23 04:59:59"
"0","31","159","0","101","2000","0","0","-1","1","2020/01/10 05:00:00","1","30","2020/01/23 04:59:59"
"0","41","160","0","101","2000","0","0","-1","1","2020/01/10 05:00:00","1","40","2020/01/23 04:59:59"
"0","251","161","0","7004","1500","0","0","-1","1","2020/01/16 16:00:00","1","80","2020/01/23 15:59:59"
"0","252","162","0","7005","1500","0","0","-1","1","2020/01/16 16:00:00","1","80","2020/01/23 15:59:59"
"0","34","163","0","103","2000","0","0","-1","1","2020/01/21 05:00:00","1","30","2020/01/26 04:59:59"
"0","44","164","0","103","2000","0","0","-1","1","2020/01/21 05:00:00","1","40","2020/01/26 04:59:59"
"0","32","165","0","102","2000","0","0","-1","1","2020/01/26 05:00:00","1","30","2020/02/01 04:59:59"
"0","42","166","0","102","2000","0","0","-1","1","2020/01/26 05:00:00","1","40","2020/02/01 04:59:59"
"0","45","167","0","104","2000","0","0","-1","1","2020/02/01 05:00:00","1","40","2020/02/14 04:59:59"
"0","34","168","0","103","2000","0","0","-1","1","2020/02/01 05:00:00","1","30","2020/02/14 04:59:59"
"0","44","169","0","103","2000","0","0","-1","1","2020/02/01 05:00:00","1","40","2020/02/14 04:59:59"
"0","151","170","0","6004","1500","0","0","-1","1","2020/02/04 16:00:00","1","80","2020/02/18 15:59:59"
"0","152","171","0","6005","1500","0","0","-1","1","2020/02/04 16:00:00","1","80","2020/02/18 15:59:59"
"0","37","172","0","109","2000","0","0","-1","1","2020/02/14 05:00:00","1","30","2020/02/24 04:59:59"
"0","38","173","0","112","2000","0","0","-1","1","2020/02/14 05:00:00","1","30","2020/02/24 04:59:59"
"0","31","174","0","101","3000","0","0","-1","1","2020/02/14 05:00:00","1","30","2020/02/24 04:59:59"
"0","41","175","0","101","3000","0","0","-1","1","2020/02/14 05:00:00","1","40","2020/02/24 04:59:59"
"0","251","176","0","7004","1500","0","0","-1","1","2020/02/18 16:00:00","1","80","2020/02/25 15:59:59"
"0","252","177","0","7005","1500","0","0","-1","1","2020/02/18 16:00:00","1","80","2020/02/25 15:59:59"
"0","31","178","0","101","2000","0","0","-1","1","2020/02/24 05:00:00","1","30","2020/03/01 04:59:59"
"0","41","179","0","101","2000","0","0","-1","1","2020/02/24 05:00:00","1","40","2020/03/01 04:59:59"
"0","32","180","0","102","3000","0","0","-1","1","2020/02/24 05:00:00","1","30","2020/03/01 04:59:59"
"0","42","181","0","102","3000","0","0","-1","1","2020/02/24 05:00:00","1","40","2020/03/01 04:59:59"
"0","45","182","0","104","2000","0","0","-1","1","2020/03/01 05:00:00","1","40","2020/03/13 04:59:59"
"0","34","183","0","103","2000","0","0","-1","1","2020/03/01 05:00:00","1","30","2020/03/15 04:59:59"
"0","44","184","0","103","2000","0","0","-1","1","2020/03/01 05:00:00","1","40","2020/03/15 04:59:59"
"0","91","185","0","101","1500","0","0","-1","1","2020/03/02 05:00:00","1","100","2020/03/09 04:59:59"
"0","92","186","0","102","1500","0","0","-1","1","2020/03/02 05:00:00","1","100","2020/03/09 04:59:59"
"0","93","187","0","111","1500","0","0","-1","1","2020/03/02 05:00:00","1","100","2020/03/09 04:59:59"
"0","94","188","0","109","1500","0","0","-1","1","2020/03/02 05:00:00","1","100","2020/03/09 04:59:59"
"0","95","189","0","112","1500","0","0","-1","1","2020/03/02 05:00:00","1","100","2020/03/09 04:59:59"
"0","96","190","0","6004","1500","0","0","-1","1","2020/03/02 05:00:00","1","100","2020/03/09 04:59:59"
"0","97","191","0","6005","1500","0","0","-1","1","2020/03/02 05:00:00","1","100","2020/03/09 04:59:59"
"0","151","192","0","6004","1500","0","0","-1","1","2020/03/02 16:00:00","1","80","2020/03/16 15:59:59"
"0","152","193","0","6005","1500","0","0","-1","1","2020/03/02 16:00:00","1","80","2020/03/16 15:59:59"
"0","31","194","0","101","2000","0","0","-1","1","2020/03/13 05:00:00","1","30","2020/04/01 04:59:59"
"0","41","195","0","101","2000","0","0","-1","1","2020/03/13 05:00:00","1","40","2020/04/01 04:59:59"
"0","37","196","0","109","2000","0","0","-1","1","2020/03/15 05:00:00","1","30","2020/03/25 04:59:59"
"0","38","197","0","112","2000","0","0","-1","1","2020/03/15 05:00:00","1","30","2020/03/25 04:59:59"
"0","251","198","0","7004","1500","0","0","-1","1","2020/03/16 16:00:00","1","80","2020/03/23 15:59:59"
"0","252","199","0","7005","1500","0","0","-1","1","2020/03/16 16:00:00","1","80","2020/03/23 15:59:59"
"0","32","200","0","102","2000","0","0","-1","1","2020/03/25 05:00:00","1","30","2020/04/01 04:59:59"
"0","42","201","0","102","2000","0","0","-1","1","2020/03/25 05:00:00","1","40","2020/04/01 04:59:59"
"0","45","202","0","104","2000","0","0","-1","1","2020/04/01 05:00:00","1","40","2020/04/14 04:59:59"
"0","34","203","0","103","2000","0","0","-1","1","2020/04/01 05:00:00","1","30","2020/04/14 04:59:59"
"0","44","204","0","103","2000","0","0","-1","1","2020/04/01 05:00:00","1","40","2020/04/14 04:59:59"
"0","151","205","0","6004","1500","0","0","-1","1","2020/04/01 16:00:00","1","80","2020/04/15 15:59:59"
"0","152","206","0","6005","1500","0","0","-1","1","2020/04/01 16:00:00","1","80","2020/04/15 15:59:59"
"0","81","207","0","101","1500","0","0","-1","1","2020/04/01 05:00:00","1","80","2020/05/05 04:59:59"
"0","82","208","0","102","1500","0","0","-1","1","2020/04/01 05:00:00","1","80","2020/05/05 04:59:59"
"0","83","209","0","111","1500","0","0","-1","1","2020/04/01 05:00:00","1","80","2020/05/05 04:59:59"
"0","84","210","0","109","1500","0","0","-1","1","2020/04/01 05:00:00","1","80","2020/05/05 04:59:59"
"0","85","211","0","112","1500","0","0","-1","1","2020/04/01 05:00:00","1","80","2020/05/05 04:59:59"
"0","37","212","0","109","2000","0","0","-1","1","2020/04/14 05:00:00","1","30","2020/04/25 04:59:59"
"0","38","213","0","112","2000","0","0","-1","1","2020/04/14 05:00:00","1","30","2020/04/25 04:59:59"
"0","31","214","0","101","2000","0","0","-1","1","2020/04/14 05:00:00","1","30","2020/05/01 04:59:59"
"0","41","215","0","101","2000","0","0","-1","1","2020/04/14 05:00:00","1","40","2020/05/01 04:59:59"
"0","251","216","0","7004","1500","0","0","-1","1","2020/04/15 16:00:00","1","80","2020/04/22 15:59:59"
"0","252","217","0","7005","1500","0","0","-1","1","2020/04/15 16:00:00","1","80","2020/04/22 15:59:59"
"0","32","218","0","102","2000","0","0","-1","1","2020/04/25 05:00:00","1","30","2020/05/01 04:59:59"
"0","42","219","0","102","2000","0","0","-1","1","2020/04/25 05:00:00","1","40","2020/05/01 04:59:59"
"0","45","220","0","104","2000","0","0","-1","1","2020/05/01 05:00:00","1","40","2020/05/15 04:59:59"
"0","34","221","0","103","2000","0","0","-1","1","2020/05/01 05:00:00","1","30","2020/05/15 04:59:59"
"0","44","222","0","103","2000","0","0","-1","1","2020/05/01 05:00:00","1","40","2020/05/15 04:59:59"
"0","151","223","0","6004","1500","0","0","-1","1","2020/05/05 16:00:00","1","80","2020/05/19 15:59:59"
"0","152","224","0","6005","1500","0","0","-1","1","2020/05/05 16:00:00","1","80","2020/05/19 15:59:59"
"0","37","225","0","109","2000","0","0","-1","1","2020/05/15 05:00:00","1","30","2020/05/25 04:59:59"
"0","38","226","0","112","2000","0","0","-1","1","2020/05/15 05:00:00","1","30","2020/05/25 04:59:59"
"0","31","227","0","101","2000","0","0","-1","1","2020/05/15 05:00:00","1","30","2020/06/01 04:59:59"
"0","41","228","0","101","2000","0","0","-1","1","2020/05/15 05:00:00","1","40","2020/06/01 04:59:59"
"0","251","229","0","7004","1500","0","0","-1","1","2020/05/19 16:00:00","1","80","2020/05/26 15:59:59"
"0","252","230","0","7005","1500","0","0","-1","1","2020/05/19 16:00:00","1","80","2020/05/26 15:59:59"
"0","32","231","0","102","2000","0","0","-1","1","2020/05/25 05:00:00","1","30","2020/06/01 04:59:59"
"0","42","232","0","102","2000","0","0","-1","1","2020/05/25 05:00:00","1","40","2020/06/01 04:59:59"
"0","45","233","0","104","2000","0","0","-1","1","2020/06/01 05:00:00","1","40","2020/06/15 04:59:59"
"0","34","234","0","103","2000","0","0","-1","1","2020/06/01 05:00:00","1","30","2020/06/15 04:59:59"
"0","44","235","0","103","2000","0","0","-1","1","2020/06/01 05:00:00","1","40","2020/06/15 04:59:59"
"0","151","236","0","6004","1500","0","0","-1","1","2020/06/03 16:00:00","1","80","2020/06/17 15:59:59"
