de12131e402936e135919d6178a3320e1c616d9a59d24cd2dd48ff8528785bb4,7dd49d92422661d20a28712da9ca9f58dd068f472db7858eaf84e43de722efd4,862b1bbb00e23ca6ad748d5d47e4f6cebce3c23cf30f121ef1e215cdb03f1977,9fda22c74d9bc4910cf5fad0d94de71d5455098fcee636d2be6ec7143d55668e,1722c7103ca5d8669be9d634d81e3ad196218cd091c6d762601579142eee4dbf,877dcc20f28252879e968c7e08ea119e637fc2278a6caa1c8a067519503fbde2,04ffe5f09ea415c95b0cc035c26afa9de951b8393f1563526ebf1917a59c6dac,a38e34a2eeb11b35a6ea4d814912f0f87e5f4028534ed53670492040d287de23,162ba13eb5cedd75b04cfad927dda0c1e48039fa09a96c179b618bf59c8cc0e4,346289a187e17bb489c9c74e11fe87aa49740baa2a0dc3f539f45516757b950e,8bff6cfe00aaabc029f075236750c46e3bea4bab4e57e554bd0c3cb3e472b029,812bbb4e0d4f52dd70a84e0910b148ca0d7c9dd53e5efd8e4009e5c570a4f0bf,4631039dab095542f78ee461bfc5729612c78174a3d708fa5fbd8b5d74abc2ce,5a4ebed144ea4d25b67c25ecb2a00d55b018dffcbe5b0eb8337c13d110d72be4,9c34d4c323361baaff3612e61af532a067f5a6723749170da033f5682431c114,9e18eefa8e113f7d50826a3ddbf5bd83f71641a540bf450ba0b31bccb5714aaa,23449668b47be2dcfe1a45e9d8fb843b4071a1bca5a41223a2864825a8e662f0,f04b30e90bda5dbdff590ca951fcc034aaf9ce39faf84b834625b79d824e6eff,7a1daecf46445df771f52a6a5cc38e0a2ab06115ea93b9d47865597c1559c092,5fcad2b2b3606de6dfa16f9b06a8a7ee6a3cbc39873fe48584bd3e7c805e3d10,9b6fe5d3c761f512dfff1401ed0fa86de49b99c10fbd3579b34adf1d8f8cf2be,2359b9cf28e28e9b6d36d87ea0ac7cccd31a7157e8a0c59a7ae9e80c1406c290,0df0c09c2cecf7f994ba4cb9d4a430abc0d6c31f5f58237cfa63f594dfaf1875,36a22002536e4583bf482b17c2ed8e778d6ebb2b7fcf460e4b46ade2ec102d02,2ecfac6af16d45cdb89eac80ed73539a26a199e12d129c368475840b0b7b8156,46b9f9c11f994c83ad831c8251c566f89d7ddb178fa15da863f411bbb647beef,6f136fefa646eeeb0c62509e57c92d13cc0133c2fe35ac70c580131b2ba7b0d1,e3dff71173f673332f5e76e8ca304ffba8283bd07d3bb6a10b4c6147ad223b44,9ae92869986f0f9253726b156ccdc04d8847450534801b10cd7e6ff985d96e65,18c18855715bb3d97c17ae343da047996275a048519ca37518fc1f7b019994c9,6297a1fe4620f76001b0875ebbda726512991aa65e5abcdfab55d643c7b350f2,067acd3837366d46acfdd5252ec8336115a427775bec401f5b44d7d43344a321,ac8906501453353b3d7b8da5df357a7400fba7e293cf230c010d46998bb75fc1,c76316395318165012bf9ddc46c3a08d025a15c17b5a9b00968024d49f7e3884,c21ae931d5fd0a53ad78eb67e9cecea990789a92608b42f3e22ebcfcf232f9d8,ab06b8d411a84974e91540981313432c59522d5ed668bd51c755a384ae58b1c3,ba983e9470123208db254a35d064775fa5925942fd84d49d2baf76874562b030,d343bae09c345437ae99e1eefbb96d342b55404676a8c84502d0861543f082e2
"670030015","0","670100015","1","4","101011","10011004","313","650002063","66","0","66","0","66","0","0","0","0","670210115","0","0","0","0","0","10011006","0","0","670040014","0","1","10011005","1","0","0","3","0","1","0"
"670090016","0","670130016","1","0","0","61001007","321","650002071","18","0","30","0","36","0","0","0","0","0","0","0","0","0","0","61001005","0","0","670060016","0","1","61001004","1","0","0","1","0","1","0"
"670300116","0","670070016","1","0","0","10011001","321","650002072","66","0","66","0","66","0","4","0","0","0","0","0","0","0","0","10011003","0","0","670090016","0","1","10011002","1","0","0","2","0","1","101011"
"670380115","0","670160016","1","4","101011","10011004","321","650002073","66","0","66","0","66","0","0","0","0","670340016","0","0","0","0","0","10011006","0","0","670290116","0","1","10011005","1","0","0","3","0","1","0"
"670300017","0","670110017","1","0","0","61001007","321","650002081","18","0","30","0","36","0","0","0","0","0","0","0","0","0","0","61001005","0","0","670090117","0","1","61001004","1","0","0","1","0","1","0"
"670300017","0","670390017","1","0","0","10011001","321","650002082","66","0","66","0","66","0","4","0","0","0","0","0","0","0","0","10011003","0","0","670120015","0","1","10011002","1","0","0","2","0","1","101011"
"670050016","0","670420017","1","4","101011","10011004","321","650002083","66","0","66","0","66","0","0","0","0","670230017","0","0","0","0","0","10011006","0","0","670380016","0","1","10011005","1","0","0","3","0","1","0"
"670280018","0","670020018","1","0","0","61001007","321","650002091","18","0","30","0","36","0","0","0","0","0","0","0","0","0","0","61001005","0","0","670030018","0","1","61001004","1","0","0","1","0","1","0"
"670010018","0","670280018","1","0","0","10011001","321","650002092","66","0","66","0","66","0","4","0","0","0","0","0","0","0","0","10011003","0","0","670210118","0","1","10011002","1","0","0","2","0","1","101011"
"670380117","0","670420018","1","4","101011","10011004","321","650002093","66","0","66","0","66","0","0","0","0","670160018","0","0","0","0","0","10011006","0","0","670270018","0","1","10011005","1","0","0","3","0","1","0"
"670320019","0","670340019","1","0","0","61001007","321","650002101","18","0","30","0","36","0","0","0","0","0","0","0","0","0","0","61001005","0","0","670380018","0","1","61001004","1","0","0","1","0","1","0"
"670210119","0","670080019","1","0","0","10011001","321","650002102","66","0","66","0","66","0","4","0","0","0","0","0","0","0","0","10011003","0","0","670330017","0","1","10011002","1","0","0","2","0","1","101011"
"670380118","0","670160019","1","4","101011","10011004","321","650002103","66","0","66","0","66","0","0","0","0","670340019","0","0","0","0","0","10011006","0","0","670290119","0","1","10011005","1","0","0","3","0","1","0"
"670300020","0","670110020","1","0","0","61001007","321","650002111","18","0","30","0","36","0","0","0","0","0","0","0","0","0","0","61001005","0","0","670090120","0","1","61001004","1","0","0","1","0","1","0"
"670010020","0","670280020","1","0","0","10011001","321","650002112","66","0","66","0","66","0","4","0","0","0","0","0","0","0","0","10011003","0","0","670210120","0","1","10011002","1","0","0","2","0","1","101011"
"670030020","0","670100020","1","4","101011","10011004","321","650002113","66","0","66","0","66","0","0","0","0","670210120","0","0","0","0","0","10011006","0","0","670040019","0","1","10011005","1","0","0","3","0","1","0"
"670060021","0","670440021","1","0","0","61001007","321","650002121","18","0","30","0","36","0","0","0","0","0","0","0","0","0","0","61001005","0","0","670370021","0","1","61001004","1","0","0","1","0","1","0"
"670300121","0","670070021","1","0","0","10011001","321","650002122","66","0","66","0","66","0","4","0","0","0","0","0","0","0","0","10011003","0","0","670090021","0","1","10011002","1","0","0","2","0","1","101011"
"670380120","0","670420021","1","4","101011","10011004","321","650002123","66","0","66","0","66","0","0","0","0","670160021","0","0","0","0","0","10011006","0","0","670270021","0","1","10011005","1","0","0","3","0","1","0"
"670090022","0","670130022","1","0","0","61001007","326","650002131","18","0","30","0","36","0","0","0","0","0","0","0","0","0","0","61001005","0","0","670060022","0","1","61001004","1","0","0","1","0","1","0"
"670210122","0","670080022","1","0","0","10011001","326","650002132","66","0","66","0","66","0","4","0","0","0","0","0","0","0","0","10011003","0","0","670330020","0","1","10011002","1","0","0","2","0","1","101011"
"670050021","0","670420022","1","4","101011","10011004","326","650002133","66","0","66","0","66","0","0","0","0","670230022","0","0","0","0","0","10011006","0","0","670380021","0","1","10011005","1","0","0","3","0","1","0"
"670280023","0","670020023","1","0","0","61001007","336","650002141","18","0","30","0","36","0","0","0","0","0","0","0","0","0","0","61001005","0","0","670030023","0","1","61001004","1","0","0","1","0","1","0"
"670300023","0","670390023","1","0","0","10011001","336","650002142","66","0","66","0","66","0","4","0","0","0","0","0","0","0","0","10011003","0","0","670120021","0","1","10011002","1","0","0","2","0","1","101011"
"670380122","0","670420023","1","4","101011","10011004","336","650002143","66","0","66","0","66","0","0","0","0","670160023","0","0","0","0","0","10011006","0","0","670270023","0","1","10011005","1","0","0","3","0","1","0"
"670280025","0","670020025","1","0","0","61001007","341","650002151","18","0","30","0","36","0","0","0","0","0","0","0","0","0","0","61001005","0","0","670030025","0","1","61001004","1","0","0","1","0","1","0"
"670300025","0","670140025","1","0","0","10011001","341","650002152","66","0","66","0","66","0","4","0","0","0","0","0","0","0","0","10011003","0","0","670050024","0","1","10011002","1","0","0","2","0","1","101011"
"670290225","0","670250025","1","4","101011","10011004","341","650002153","66","0","66","0","66","0","0","0","0","670130125","0","0","0","0","0","10011006","0","0","670330023","0","1","10011005","1","0","0","3","0","1","0"
"670090127","0","670430027","1","0","0","10011001","356","650002161","86","0","86","0","86","4","4","101011","0","0","0","0","0","0","0","10011003","0","0","670070027","0","1","10011002","1","0","0","1","0","2","101011"
"670270027","0","670010025","1","0","0","62001007","356","650002162","36","0","60","0","36","0","0","0","0","0","0","0","0","0","0","62001005","0","0","670280026","0","1","61001004","1","0","0","2","0","2","0"
"670380127","0","670220027","1","4","101011","10011004","356","650002163","86","0","86","0","86","0","0","0","0","670150027","0","0","0","0","0","10011006","0","0","670240027","0","1","10011005","1","0","0","3","0","2","0"
"670400029","0","670110029","1","0","0","62001007","356","650002171","36","0","60","0","36","0","0","0","0","0","0","0","0","0","0","62001005","0","0","670090029","0","1","61001004","1","0","0","1","0","2","0"
"670190027","0","670380029","1","0","0","10011001","356","650002172","86","0","86","0","86","4","4","101011","0","0","0","0","0","0","0","10011003","0","0","670050029","0","1","10011002","1","0","0","2","0","2","101011"
"670040029","0","670050029","1","4","101011","10011004","356","650002173","86","0","86","0","86","0","0","0","0","670020029","0","0","0","0","0","10011006","0","0","670130129","0","1","10011005","1","0","0","3","0","2","0"
"670090132","0","670430032","1","0","0","10011001","356","650002181","86","0","86","0","86","4","4","101011","0","0","0","0","0","0","0","10011003","0","0","670070032","0","1","10011002","1","0","0","1","0","2","101011"
"670230030","0","670300132","1","0","0","62001007","356","650002182","36","0","60","0","36","0","0","0","0","0","0","0","0","0","0","62001005","0","0","670060032","0","1","61001004","1","0","0","2","0","2","0"
"670380132","0","670420032","1","4","101011","10011004","356","650002183","86","0","86","0","86","0","0","0","0","670140032","0","0","0","0","0","10011006","0","0","670120032","0","1","10011005","1","0","0","3","0","2","0"
"670290134","0","670390034","1","0","0","62001007","371","650002191","36","0","60","0","36","0","0","0","0","0","0","0","0","0","0","62001005","0","0","670030034","0","1","61001004","1","0","0","1","0","2","0"
"670270034","0","670010032","1","0","0","10011001","371","650002192","86","0","86","0","86","4","4","101011","0","0","0","0","0","0","0","10011003","0","0","670280033","0","1","10011002","1","0","0","2","0","2","101011"
"670040034","0","670050034","1","4","101011","10011004","371","650002193","86","0","86","0","86","0","0","0","0","670020034","0","0","0","0","0","10011006","0","0","670130134","0","1","10011005","1","0","0","3","0","2","0"
"670400037","0","670110037","1","0","0","62001007","386","650002201","36","0","60","0","36","0","0","0","0","0","0","0","0","0","0","62001005","0","0","670090037","0","1","61001004","1","0","0","1","0","2","0"
"670190035","0","670380037","1","0","0","10011001","386","650002202","86","0","86","0","86","4","4","101011","0","0","0","0","0","0","0","10011003","0","0","670050037","0","1","10011002","1","0","0","2","0","2","101011"
"670380137","0","670220037","1","4","101011","10011004","386","650002203","86","0","86","0","86","0","0","0","0","670150037","0","0","0","0","0","10011006","0","0","670240037","0","1","10011005","1","0","0","3","0","2","0"
"670060010","0","670440010","1","0","0","61001007","273","650003011","18","0","30","0","36","0","0","0","0","0","0","0","0","0","0","61001005","0","0","670370010","0","1","61001004","1","0","0","1","0","1","0"
"670300110","0","670070010","1","0","0","10011001","273","650003012","66","0","66","0","66","0","4","0","0","0","0","0","0","0","0","10011003","0","0","670090010","0","1","10011002","1","0","0","2","0","1","101011"
"670380109","0","670420010","1","4","101011","10011004","273","650003013","66","0","66","0","66","0","0","0","0","670160010","0","0","0","0","0","10011006","0","0","670270010","0","1","10011005","1","0","0","3","0","1","0"
"670300011","0","670110011","1","0","0","61001007","281","650003021","18","0","30","0","36","0","0","0","0","0","0","0","0","0","0","61001005","0","0","670090111","0","1","61001004","1","0","0","1","0","1","0"
"670010011","0","670280011","1","0","0","10011001","281","650003022","66","0","66","0","66","0","4","0","0","0","0","0","0","0","0","10011003","0","0","670210111","0","1","10011002","1","0","0","2","0","1","101011"
"670050010","0","670420011","1","4","101011","10011004","281","650003023","66","0","66","0","66","0","0","0","0","670230011","0","0","0","0","0","10011006","0","0","670380010","0","1","10011005","1","0","0","3","0","1","0"
"670320012","0","670340012","1","0","0","61001007","288","650003031","18","0","30","0","36","0","0","0","0","0","0","0","0","0","0","61001005","0","0","670380011","0","1","61001004","1","0","0","1","0","1","0"
"670210112","0","670080012","1","0","0","10011001","288","650003032","66","0","66","0","66","0","4","0","0","0","0","0","0","0","0","10011003","0","0","670330010","0","1","10011002","1","0","0","2","0","1","101011"
"670380111","0","670160012","1","4","101011","10011004","288","650003033","66","0","66","0","66","0","0","0","0","670340012","0","0","0","0","0","10011006","0","0","670290112","0","1","10011005","1","0","0","3","0","1","0"
"670090013","0","670130013","1","0","0","61001007","298","650003041","18","0","30","0","36","0","0","0","0","0","0","0","0","0","0","61001005","0","0","670060013","0","1","61001004","1","0","0","1","0","1","0"
"670300113","0","670070013","1","0","0","10011001","298","650003042","66","0","66","0","66","0","4","0","0","0","0","0","0","0","0","10011003","0","0","670090013","0","1","10011002","1","0","0","2","0","1","101011"
"670030013","0","670100013","1","4","101011","10011004","298","650003043","66","0","66","0","66","0","0","0","0","670210113","0","0","0","0","0","10011006","0","0","670040012","0","1","10011005","1","0","0","3","0","1","0"
"670280014","0","670020014","1","0","0","61001007","309","650003051","18","0","30","0","36","0","0","0","0","0","0","0","0","0","0","61001005","0","0","670030014","0","1","61001004","1","0","0","1","0","1","0"
"670010014","0","670280014","1","0","0","10011001","309","650003052","66","0","66","0","66","0","4","0","0","0","0","0","0","0","0","10011003","0","0","670210114","0","1","10011002","1","0","0","2","0","1","101011"
"670380113","0","670420014","1","4","101011","10011004","309","650003053","66","0","66","0","66","0","0","0","0","670160014","0","0","0","0","0","10011006","0","0","670270014","0","1","10011005","1","0","0","3","0","1","0"
"670090015","0","670130015","1","0","0","61001007","313","650003061","18","0","30","0","36","0","0","0","0","0","0","0","0","0","0","61001005","0","0","670060015","0","1","61001004","1","0","0","1","0","1","0"
"670300015","0","670390015","1","0","0","10011001","313","650003062","66","0","66","0","66","0","4","0","0","0","0","0","0","0","0","10011003","0","0","670120013","0","1","10011002","1","0","0","2","0","1","101011"
"670290215","0","670250015","1","4","101011","10011004","313","650003063","66","0","66","0","66","0","0","0","0","670130115","0","0","0","0","0","10011006","0","0","670330013","0","1","10011005","1","0","0","3","0","1","0"
"670300016","0","670110016","1","0","0","61001007","321","650003071","18","0","30","0","36","0","0","0","0","0","0","0","0","0","0","61001005","0","0","670090116","0","1","61001004","1","0","0","1","0","1","0"
"670300016","0","670140016","1","0","0","10011001","321","650003072","66","0","66","0","66","0","4","0","0","0","0","0","0","0","0","10011003","0","0","670050015","0","1","10011002","1","0","0","2","0","1","101011"
"670050015","0","670420016","1","4","101011","10011004","321","650003073","66","0","66","0","66","0","0","0","0","670230016","0","0","0","0","0","10011006","0","0","670380015","0","1","10011005","1","0","0","3","0","1","0"
"670090017","0","670130017","1","0","0","61001007","321","650003081","18","0","30","0","36","0","0","0","0","0","0","0","0","0","0","61001005","0","0","670060017","0","1","61001004","1","0","0","1","0","1","0"
"670300117","0","670070017","1","0","0","10011001","321","650003082","66","0","66","0","66","0","4","0","0","0","0","0","0","0","0","10011003","0","0","670090017","0","1","10011002","1","0","0","2","0","1","101011"
"670380116","0","670160017","1","4","101011","10011004","321","650003083","66","0","66","0","66","0","0","0","0","670340017","0","0","0","0","0","10011006","0","0","670290117","0","1","10011005","1","0","0","3","0","1","0"
"670300018","0","670110018","1","0","0","61001007","321","650003091","18","0","30","0","36","0","0","0","0","0","0","0","0","0","0","61001005","0","0","670090118","0","1","61001004","1","0","0","1","0","1","0"
"670300018","0","670390018","1","0","0","10011001","321","650003092","66","0","66","0","66","0","4","0","0","0","0","0","0","0","0","10011003","0","0","670120016","0","1","10011002","1","0","0","2","0","1","101011"
"670030018","0","670100018","1","4","101011","10011004","321","650003093","66","0","66","0","66","0","0","0","0","670210118","0","0","0","0","0","10011006","0","0","670040017","0","1","10011005","1","0","0","3","0","1","0"
"670060019","0","670440019","1","0","0","61001007","321","650003101","18","0","30","0","36","0","0","0","0","0","0","0","0","0","0","61001005","0","0","670370019","0","1","61001004","1","0","0","1","0","1","0"
"670010019","0","670280019","1","0","0","10011001","321","650003102","66","0","66","0","66","0","4","0","0","0","0","0","0","0","0","10011003","0","0","670210119","0","1","10011002","1","0","0","2","0","1","101011"
"670380118","0","670420019","1","4","101011","10011004","321","650003103","66","0","66","0","66","0","0","0","0","670160019","0","0","0","0","0","10011006","0","0","670270019","0","1","10011005","1","0","0","3","0","1","0"
"670320020","0","670340020","1","0","0","61001007","321","650003111","18","0","30","0","36","0","0","0","0","0","0","0","0","0","0","61001005","0","0","670380019","0","1","61001004","1","0","0","1","0","1","0"
"670300020","0","670140020","1","0","0","10011001","321","650003112","66","0","66","0","66","0","4","0","0","0","0","0","0","0","0","10011003","0","0","670050019","0","1","10011002","1","0","0","2","0","1","101011"
"670290220","0","670250020","1","4","101011","10011004","321","650003113","66","0","66","0","66","0","0","0","0","670130120","0","0","0","0","0","10011006","0","0","670330018","0","1","10011005","1","0","0","3","0","1","0"
"670280021","0","670020021","1","0","0","61001007","321","650003121","18","0","30","0","36","0","0","0","0","0","0","0","0","0","0","61001005","0","0","670030021","0","1","61001004","1","0","0","1","0","1","0"
"670300021","0","670390021","1","0","0","10011001","321","650003122","66","0","66","0","66","0","4","0","0","0","0","0","0","0","0","10011003","0","0","670120019","0","1","10011002","1","0","0","2","0","1","101011"
"670380120","0","670160021","1","4","101011","10011004","321","650003123","66","0","66","0","66","0","0","0","0","670340021","0","0","0","0","0","10011006","0","0","670290121","0","1","10011005","1","0","0","3","0","1","0"
"670280022","0","670020022","1","0","0","61001007","326","650003131","18","0","30","0","36","0","0","0","0","0","0","0","0","0","0","61001005","0","0","670030022","0","1","61001004","1","0","0","1","0","1","0"
"670300122","0","670070022","1","0","0","10011001","326","650003132","66","0","66","0","66","0","4","0","0","0","0","0","0","0","0","10011003","0","0","670090022","0","1","10011002","1","0","0","2","0","1","101011"
"670030022","0","670100022","1","4","101011","10011004","326","650003133","66","0","66","0","66","0","0","0","0","670210122","0","0","0","0","0","10011006","0","0","670040021","0","1","10011005","1","0","0","3","0","1","0"
"670060023","0","670440023","1","0","0","61001007","336","650003141","18","0","30","0","36","0","0","0","0","0","0","0","0","0","0","61001005","0","0","670370023","0","1","61001004","1","0","0","1","0","1","0"
"670300023","0","670140023","1","0","0","10011001","336","650003142","66","0","66","0","66","0","4","0","0","0","0","0","0","0","0","10011003","0","0","670050022","0","1","10011002","1","0","0","2","0","1","101011"
"670050022","0","670420023","1","4","101011","10011004","336","650003143","66","0","66","0","66","0","0","0","0","670230023","0","0","0","0","0","10011006","0","0","670380022","0","1","10011005","1","0","0","3","0","1","0"
"670300025","0","670110025","1","0","0","61001007","341","650003151","18","0","30","0","36","0","0","0","0","0","0","0","0","0","0","61001005","0","0","670090125","0","1","61001004","1","0","0","1","0","1","0"
"670210125","0","670080025","1","0","0","10011001","341","650003152","66","0","66","0","66","0","4","0","0","0","0","0","0","0","0","10011003","0","0","670330023","0","1","10011002","1","0","0","2","0","1","101011"
"670380124","0","670420025","1","4","101011","10011004","341","650003153","66","0","66","0","66","0","0","0","0","670160025","0","0","0","0","0","10011006","0","0","670270025","0","1","10011005","1","0","0","3","0","1","0"
"670290129","0","670390029","1","0","0","10011001","356","650003161","86","0","86","0","86","4","4","101011","0","0","0","0","0","0","0","10011003","0","0","670030029","0","1","10011002","1","0","0","1","0","2","101011"
"670230027","0","670300129","1","0","0","62001007","356","650003162","36","0","60","0","36","0","0","0","0","0","0","0","0","0","0","62001005","0","0","670060029","0","1","61001004","1","0","0","2","0","2","0"
"670040029","0","670050029","1","4","101011","10011004","356","650003163","86","0","86","0","86","0","0","0","0","670020029","0","0","0","0","0","10011006","0","0","670130129","0","1","10011005","1","0","0","3","0","2","0"
"670090131","0","670430031","1","0","0","62001007","356","650003171","36","0","60","0","36","0","0","0","0","0","0","0","0","0","0","62001005","0","0","670070031","0","1","61001004","1","0","0","1","0","2","0"
"670270031","0","670010029","1","0","0","10011001","356","650003172","86","0","86","0","86","4","4","101011","0","0","0","0","0","0","0","10011003","0","0","670280030","0","1","10011002","1","0","0","2","0","2","101011"
"670380131","0","670420031","1","4","101011","10011004","356","650003173","86","0","86","0","86","0","0","0","0","670140031","0","0","0","0","0","10011006","0","0","670120031","0","1","10011005","1","0","0","3","0","2","0"
"670400034","0","670110034","1","0","0","10011001","371","650003181","86","0","86","0","86","4","4","101011","0","0","0","0","0","0","0","10011003","0","0","670090034","0","1","10011002","1","0","0","1","0","2","101011"
"670190032","0","670380034","1","0","0","62001007","371","650003182","36","0","60","0","36","0","0","0","0","0","0","0","0","0","0","62001005","0","0","670050034","0","1","61001004","1","0","0","2","0","2","0"
"670380134","0","670220034","1","4","101011","10011004","371","650003183","86","0","86","0","86","0","0","0","0","670150034","0","0","0","0","0","10011006","0","0","670240034","0","1","10011005","1","0","0","3","0","2","0"
"670090136","0","670430036","1","0","0","62001007","381","650003191","36","0","60","0","36","0","0","0","0","0","0","0","0","0","0","62001005","0","0","670070036","0","1","61001004","1","0","0","1","0","2","0"
