288d6c10b00f362c84ff19292b57d540c22c53458a861d2e24b85b36e937411c,35dd2b4b4846c02dc78c1c86d567c0ca846a4234928b4f58b4038acfa77cb07d,cc28ac81ee206a4363dd18777cca4277bb0440827588d0cc5f07ea2ecf5919a9,5824b0ba1a5310bbdb8fea40abadee9fb4c0d3647b9d5d8a6521434afd3c020b,3f3de66b68fc98a48d0372f823aa458cb78b6e4c69aba20b60e7f5a8d5d14c27,e20df3f8f317f4d37be7a6b9ea53d48685893cf351310765e696d00ebaef347d,b087d6d47b06ddf66cb8d90f69899038abea53205f7c7c4af1419a71e50a787b,1a95fcf4e615313a8314e88bd6bfbe486f84d59d910117bd3eef84ee5d86d6a6,edc75ffb3dd509476b287ddf9be2b2c9f81a5fe1043178d198cb74789315b3f3,7e5f848e2a9d9709c6bd60d3f84a4abdba356a6b6829a8267255e6d8b134482d,da0f6c2dc3bcb4947387cb3bd619da3aebc25ac26bd74abe0bcba6025501f10a,40764066af41b5b1b2e15b0a2d5f11502689ed468660632e9eb555d88e2dbd99,e84f1d6553354201e2f7d483bbd7fa869a1d97b69fca01cce9ca0b9420d305cf,7a861afafe8479aa539ab231808486ddd51dfec78aa28b336be03cbd6393c6b7,3374136e41b10d5e5d9c5e449b671dae9c9b925d5c73fe4fd431df3ec28c642c,4f60c7b15587013c25d5a6229e4276419faab5a40f2c3b9b77a084e0bc51332e,37235bca0148475362a7de4b33abeb5cd20bfb6d38b09854ac9a0eba4f60dd8b,0a0c9785e915b7f9a1ae2dfdeff3d03bac0bf40f290964a45d0dbd8d39fd0518,169dfec6c9457827dca5767304b7c5b94da274d4eb1937b3ee101e87edf66e94,933f8057570937ba52970e9fc6453ebb9002c34821c4de0385752b09978c212f,8495b564e131508432cedd9ea16f7845994f986aa83c5fd3c7d53dcc22646409,c39fcb5093aa7c023de47da22aa66bc07360e6b1444cc068f368e34597da6837,5cccb5fa8afff01e127cccf508596c81f217f504eca677436e482d870d24d06c,44254037adb66dbf43332f4f2118a0e7a6ea3609e973f2403274972fe75e9ccb,42de3b43d2e2849a1032af9c337e1442d8afb83e2257bddfb9ae4915a9fa0008,149813387e33bd5c8e467d79d9ea770fdfe672bd49197f0462837bf57d4cb945,883e3700c58880e10f2e4592dafed0363b4b416ae744f27469045d7cd4a08c7f,920b6fa65ff5912f08d593e53a6c477b3550ad3e414eaa492fcf96087ba30960,4b1c52d21690e18d328b2e93188838586e85d7ec0e1ad5139e8c00bb0a365d63,7160c9796ba7062f4c6123f6fc23da27052b13ffa28303cffbb2cec939261da2,be0f633d097df32633dbb5a6726a87fd045a6af578820f3f83b44e13796a49a2,79642eaeb3a9cf6c742d6263eef94589bab8b16953e2e7d376292f022cc25679,6e95a7af25fb9ac9cf4771fb6e02e9b8fd1066426e68bb866164bcc85d9701d2,251515ecfc0a56e39215d20d80405fba660691c95e0a473a92e97591d70113f9,6be4b91c504106848675d635bc78e1cdfb4cc944c151e6d19dd0bbab904bbfc1,077cf62c4a74382b7cd487a48edd259e92a32b0b82b78b4d83b1fa8121e591c2,522f337571eea0ce18151145b025b68aa24d511d1f878eeeb1969e364a3cad55,111139b68f330893a7cdf8e9d5b301219e7940e57b4eb12d79136f3ef2abcc8b,c2addfcc4eba299af0d19ec33c00ecbff36c4195976448601239d1509126d780,7ce9b71599852d3832ea6165c5e06d583bbc648c652d1cb2a3831e42ab13dace,1a5079c85debc466f15c8f17016791800ab5f0599c63859da16bafaf72b87b06,ebf56f2e54312439f25cc777ab160f2cc928ed14b0adccc5fa4bf500a9a9912f,50e8c889c511c56d08dfdf5c743b6a299a4ffeb5d89876a685ff27fe55a566e8,ea1805ac35327acc6cda651e9e31c9b00f24946f3b1b6f33cd308b8bcc8706bc
"0","0","bgm_M41","20","650250012","0","470","100043","0","0","0","650001113","100040","10","1","0","bgm_M41","塔爾格姆地區 1-13","bgm_M41","0","100042","20001","150","650250013","10","0","bgm_M41","650250011","10","bgm_M41","0","20001113","0","0","bgm_M41","1","0","90","100041","650001126","100041","0","13","20001101"
"0","0","bgm_M41","-100","650260012","0","570","100093","0","0","0","650001114","100030","10","1","0","bgm_M41","塔爾格姆地區 1-14","bgm_M41","0","100092","20001","150","650260013","10","0","bgm_M41","650260011","10","bgm_M41","0","20001114","0","0","bgm_M41","1","0","90","100091","650001127","100091","0","14","20001101"
"0","0","bgm_M41","74","650280012","0","649","100093","0","0","0","650001115","100030","10","1","0","bgm_M41","塔爾格姆地區 1-15","bgm_M41","0","100092","20001","150","650280013","10","0","bgm_M41","650280011","10","bgm_M41","0","20001115","0","0","bgm_M41","1","0","90","100091","650001123","100091","0","15","20001101"
"0","0","bgm_M41","-12","650280022","54","-571","100369","0","0","0","650001116","100020","10","1","1","bgm_M41","塔爾格姆地區 1-1","bgm_M41","0","100368","20001","240","650280023","16","0","bgm_M41","650280021","16","bgm_M41","0","20001201","2","5","bgm_M41","2","0","90","100367","650001121","100367","31012","16","20001201"
"0","0","bgm_M41","-148","650300012","54","-319","100773","0","0","0","650001117","100060","10","1","1","bgm_M41","塔爾格姆地區 1-2","bgm_M41","0","100772","20001","240","650300013","16","0","bgm_M41","650300011","16","bgm_M41","0","20001202","2","5","bgm_M41","2","0","90","100771","650001121","100771","31038","17","20001201"
"0","0","bgm_M41","34","650330012","54","-107","100453","0","0","0","650001118","100090","10","1","1","bgm_M41","塔爾格姆地區 1-3","bgm_M41","0","100452","20001","270","650330013","18","0","bgm_M41","650330011","18","bgm_M41","0","20001203","2","5","bgm_M41","2","0","90","100451","650001121","100451","31012","18","20001201"
"0","0","bgm_M41","110","650350012","54","140","100733","0","0","0","650001119","100070","10","1","1","bgm_M41","塔爾格姆地區 1-4","bgm_M41","0","100732","20001","270","650350013","18","0","bgm_M41","650350011","18","bgm_M41","0","20001204","2","5","bgm_M41","2","0","90","100731","650001121","100731","31038","19","20001201"
"0","0","bgm_M41","-90","650380012","54","310","100383","0","0","0","650001120","100030","10","1","1","bgm_M41","塔爾格姆地區 1-5","bgm_M41","0","100382","20001","300","650380013","20","0","bgm_M41","650380011","20","bgm_M41","0","20001205","2","5","bgm_M41","2","0","90","100381","650001121","100381","31012","20","20001201"
"0","0","bgm_M41","-120","650002012","0","-820","100063","0","0","0","650002101","100010","8","1","0","bgm_M41","馬席納地區 1-1","bgm_M41","0","100062","20002","120","650002013","8","0","bgm_M41","650002011","8","bgm_M41","0","20002101","0","0","bgm_M41","1","0","90","100061","650002124","100061","0","1","20002101"
"0","0","bgm_M41","20","650002022","0","-710","100016","0","0","0","650002102","100020","8","1","0","bgm_M41","馬席納地區 1-2","bgm_M41","0","100015","20002","120","650002023","8","0","bgm_M41","650002021","8","bgm_M41","0","20002102","0","0","bgm_M41","1","0","90","100014","650002125","100014","0","2","20002101"
"0","0","bgm_M41","-120","650002032","0","-580","100063","0","0","0","650002103","100010","8","1","0","bgm_M41","馬席納地區 1-3","bgm_M41","0","100062","20002","120","650002033","8","0","bgm_M41","650002031","8","bgm_M41","0","20002103","0","0","bgm_M41","1","0","90","100061","650002126","100061","0","3","20002101"
"0","0","bgm_M41","50","650002042","0","-510","100016","0","0","0","650002104","100020","8","1","0","bgm_M41","馬席納地區 1-4","bgm_M41","0","100015","20002","120","650002043","8","0","bgm_M41","650002041","8","bgm_M41","0","20002104","0","0","bgm_M41","1","0","90","100014","650002127","100014","0","4","20002101"
"0","0","bgm_M41","-60","650002052","0","-430","100043","0","0","0","650002105","100040","8","1","0","bgm_M41","馬席納地區 1-5","bgm_M41","0","100042","20002","120","650002053","8","0","bgm_M41","650002051","8","bgm_M41","0","20002105","0","0","bgm_M41","1","0","90","100041","650002123","100041","0","5","20002101"
"0","0","bgm_M41","-150","650002062","0","-340","100023","0","0","0","650002106","100050","9","1","0","bgm_M41","馬席納地區 1-6","bgm_M41","0","100022","20002","135","650002063","9","0","bgm_M41","650002061","9","bgm_M41","0","20002106","0","0","bgm_M41","1","0","90","100021","650002124","100021","0","6","20002101"
"0","0","bgm_M41","-80","650002072","0","-215","100203","0","0","0","650002107","100110","9","1","0","bgm_M41","馬席納地區 1-7","bgm_M41","0","100202","20002","135","650002073","9","0","bgm_M41","650002071","9","bgm_M41","0","20002107","0","0","bgm_M41","1","0","90","100201","650002125","100201","0","7","20002101"
"0","0","bgm_M41","-110","650002082","0","-75","100203","0","0","0","650002108","100110","9","1","0","bgm_M41","馬席納地區 1-8","bgm_M41","0","100202","20002","135","650002083","9","0","bgm_M41","650002081","9","bgm_M41","0","20002108","0","0","bgm_M41","1","0","90","100201","650002126","100201","0","8","20002101"
"0","0","bgm_M41","-50","650002092","0","45","100203","0","0","0","650002109","100110","9","1","0","bgm_M41","馬席納地區 1-9","bgm_M41","0","100202","20002","135","650002093","9","0","bgm_M41","650002091","9","bgm_M41","0","20002109","0","0","bgm_M41","1","0","90","100201","650002127","100201","0","9","20002101"
"0","0","bgm_M41","40","650002102","0","150","100063","0","0","0","650002110","100010","9","1","0","bgm_M41","馬席納地區 1-10","bgm_M41","0","100062","20002","135","650002103","9","0","bgm_M41","650002101","9","bgm_M41","0","20002110","0","0","bgm_M41","1","0","90","100061","650002122","100061","0","10","20002101"
"0","0","bgm_M41","-70","650002112","0","260","100173","0","0","0","650002111","100070","10","1","0","bgm_M41","馬席納地區 1-11","bgm_M41","0","100172","20002","150","650002113","10","0","bgm_M41","650002111","10","bgm_M41","0","20002111","0","0","bgm_M41","1","0","90","100171","650002124","100171","0","11","20002101"
"0","0","bgm_M41","30","650002122","0","380","100153","0","0","0","650002112","100120","10","1","0","bgm_M41","馬席納地區 1-12","bgm_M41","0","100152","20002","150","650002123","10","0","bgm_M41","650002121","10","bgm_M41","0","20002112","0","0","bgm_M41","1","0","90","100151","650002125","100151","0","12","20002101"
"0","0","bgm_M41","-100","650002132","0","470","101143","0","0","0","650002113","100080","10","1","0","bgm_M41","馬席納地區 1-13","bgm_M41","0","101142","20002","150","650002133","10","0","bgm_M41","650002131","10","bgm_M41","0","20002113","0","0","bgm_M41","1","0","90","101141","650002126","101141","0","13","20002101"
"0","0","bgm_M41","40","650002142","0","570","101143","0","0","0","650002114","100080","10","1","0","bgm_M41","馬席納地區 1-14","bgm_M41","0","101142","20002","150","650002143","10","0","bgm_M41","650002141","10","bgm_M41","0","20002114","0","0","bgm_M41","1","0","90","101141","650002127","101141","0","14","20002101"
"0","0","bgm_M41","-70","650002152","0","680","101143","0","0","0","650002115","100080","10","1","0","bgm_M41","馬席納地區 1-15","bgm_M41","0","101142","20002","150","650002153","10","0","bgm_M41","650002151","10","bgm_M41","0","20002115","0","0","bgm_M41","1","0","90","101141","650002123","101141","0","15","20002101"
"0","0","bgm_M41","-10","650002162","54","-450","100473","0","0","0","650002116","100110","10","1","1","bgm_M41","馬席納地區 1-1","bgm_M41","0","100472","20002","240","650002163","16","0","bgm_M41","650002161","16","bgm_M41","0","20002201","2","5","bgm_M41","2","0","90","100471","650002121","100471","31020","16","20002201"
"0","0","bgm_M41","-100","650002172","54","-250","100813","0","0","0","650002117","100070","10","1","1","bgm_M41","馬席納地區 1-2","bgm_M41","0","100812","20002","240","650002173","16","0","bgm_M41","650002171","16","bgm_M41","0","20002202","2","5","bgm_M41","2","0","90","100811","650002121","100811","31004","17","20002201"
"0","0","bgm_M41","20","650002182","54","-50","100793","0","0","0","650002118","100120","10","1","1","bgm_M41","馬席納地區 1-3","bgm_M41","0","100792","20002","270","650002183","18","0","bgm_M41","650002181","18","bgm_M41","0","20002203","2","5","bgm_M41","2","0","90","100791","650002121","100791","31020","18","20002201"
"0","0","bgm_M41","-110","650002192","54","110","101153","0","0","0","650002119","100080","10","1","1","bgm_M41","馬席納地區 1-4","bgm_M41","0","101152","20002","270","650002193","18","0","bgm_M41","650002191","18","bgm_M41","0","20002204","2","5","bgm_M41","2","0","90","101151","650002121","101151","31004","19","20002201"
"0","0","bgm_M41","-10","650002202","54","290","101153","0","0","0","650002120","100080","10","1","1","bgm_M41","馬席納地區 1-5","bgm_M41","0","101152","20002","300","650002203","20","0","bgm_M41","650002201","20","bgm_M41","0","20002205","2","5","bgm_M41","2","0","90","101151","650002121","101151","31020","20","20002201"
"0","0","bgm_M41","-90","650003012","0","-820","100066","0","0","0","650003101","100010","8","1","0","bgm_M41","蘭德索爾郊外 1-1","bgm_M41","0","100065","20003","120","650003013","8","0","bgm_M41","650003011","8","bgm_M41","0","20003101","0","0","bgm_M41","1","0","90","100064","650003124","100064","0","1","20003101"
"0","0","bgm_M41","20","650003022","0","-700","100023","0","0","0","650003102","100020","8","1","0","bgm_M41","蘭德索爾郊外 1-2","bgm_M41","0","100022","20003","120","650003023","8","0","bgm_M41","650003021","8","bgm_M41","0","20003102","0","0","bgm_M41","1","0","90","100021","650003125","100021","0","2","20003101"
"0","0","bgm_M41","-120","650003032","0","-600","100069","0","0","0","650003103","100010","8","1","0","bgm_M41","蘭德索爾郊外 1-3","bgm_M41","0","100068","20003","120","650003033","8","0","bgm_M41","650003031","8","bgm_M41","0","20003103","0","0","bgm_M41","1","0","90","100067","650003126","100067","0","3","20003101"
"0","0","bgm_M41","40","650003042","0","-500","100127","0","0","0","650003104","100040","8","1","0","bgm_M41","蘭德索爾郊外 1-4","bgm_M41","0","100126","20003","120","650003043","8","0","bgm_M41","650003041","8","bgm_M41","0","20003104","0","0","bgm_M41","1","0","90","100125","650003127","100125","0","4","20003101"
"0","0","bgm_M41","-70","650003052","0","-400","100083","0","0","0","650003105","100050","8","1","0","bgm_M41","蘭德索爾郊外 1-5","bgm_M41","0","100082","20003","120","650003053","8","0","bgm_M41","650003051","8","bgm_M41","0","20003105","0","0","bgm_M41","1","0","90","100081","650003123","100081","0","5","20003101"
"0","0","bgm_M41","-110","650003062","0","-260","100076","0","0","0","650003106","100010","9","1","0","bgm_M41","蘭德索爾郊外 1-6","bgm_M41","0","100075","20003","135","650003063","9","0","bgm_M41","650003061","9","bgm_M41","0","20003106","0","0","bgm_M41","1","0","90","100074","650003124","100074","0","6","20003101"
"0","0","bgm_M41","25","650003072","0","-180","100113","0","0","0","650003107","100040","9","1","0","bgm_M41","蘭德索爾郊外 1-7","bgm_M41","0","100112","20003","135","650003073","9","0","bgm_M41","650003071","9","bgm_M41","0","20003107","0","0","bgm_M41","1","0","90","100111","650003125","100111","0","7","20003101"
"0","0","bgm_M41","-110","650003082","0","-75","100079","0","0","0","650003108","100010","9","1","0","bgm_M41","蘭德索爾郊外 1-8","bgm_M41","0","100078","20003","135","650003083","9","0","bgm_M41","650003081","9","bgm_M41","0","20003108","0","0","bgm_M41","1","0","90","100077","650003126","100077","0","8","20003101"
"0","0","bgm_M41","-50","650003092","0","50","100053","0","0","0","650003109","100080","9","1","0","bgm_M41","蘭德索爾郊外 1-9","bgm_M41","0","100052","20003","135","650003093","9","0","bgm_M41","650003091","9","bgm_M41","0","20003109","0","0","bgm_M41","1","0","90","100051","650003127","100051","0","9","20003101"
"0","0","bgm_M41","20","650003102","0","180","100053","0","0","0","650003110","100080","9","1","0","bgm_M41","蘭德索爾郊外 1-10","bgm_M41","0","100052","20003","135","650003103","9","0","bgm_M41","650003101","9","bgm_M41","0","20003110","0","0","bgm_M41","1","0","90","100051","650003122","100051","0","10","20003101"
"0","0","bgm_M41","-100","650003112","0","270","100033","0","0","0","650003111","100050","10","1","0","bgm_M41","蘭德索爾郊外 1-11","bgm_M41","0","100032","20003","150","650003113","10","0","bgm_M41","650003111","10","bgm_M41","0","20003111","0","0","bgm_M41","1","0","90","100031","650003124","100031","0","11","20003101"
"0","0","bgm_M41","40","650003122","0","390","100153","0","0","0","650003112","100120","10","1","0","bgm_M41","蘭德索爾郊外 1-12","bgm_M41","0","100152","20003","150","650003123","10","0","bgm_M41","650003121","10","bgm_M41","0","20003112","0","0","bgm_M41","1","0","90","100151","650003125","100151","0","12","20003101"
"0","0","bgm_M41","-110","650003132","0","490","100013","0","0","0","650003113","100020","10","1","0","bgm_M41","蘭德索爾郊外 1-13","bgm_M41","0","100012","20003","150","650003133","10","0","bgm_M41","650003131","10","bgm_M41","0","20003113","0","0","bgm_M41","1","0","90","100011","650003126","100011","0","13","20003101"
"0","0","bgm_M41","40","650003142","0","570","100016","0","0","0","650003114","100020","10","1","0","bgm_M41","蘭德索爾郊外 1-14","bgm_M41","0","100015","20003","150","650003143","10","0","bgm_M41","650003141","10","bgm_M41","0","20003114","0","0","bgm_M41","1","0","90","100014","650003127","100014","0","14","20003101"
"0","0","bgm_M41","-80","650003152","0","670","100019","0","0","0","650003115","100020","10","1","0","bgm_M41","蘭德索爾郊外 1-15","bgm_M41","0","100018","20003","150","650003153","10","0","bgm_M41","650003151","10","bgm_M41","0","20003115","0","0","bgm_M41","1","0","90","100017","650003123","100017","0","15","20003101"
"0","0","bgm_M41","-10","650003162","54","-450","100793","0","0","0","650003116","100120","10","1","1","bgm_M41","蘭德索爾郊外 1-1","bgm_M41","0","100792","20003","240","650003163","16","0","bgm_M41","650003161","16","bgm_M41","0","20003201","2","5","bgm_M41","2","0","90","100791","650003121","100791","31010","16","20003201"
"0","0","bgm_M41","-100","650003172","54","-250","100773","0","0","0","650003117","100040","10","1","1","bgm_M41","蘭德索爾郊外 1-2","bgm_M41","0","100772","20003","240","650003173","16","0","bgm_M41","650003171","16","bgm_M41","0","20003202","2","5","bgm_M41","2","0","90","100771","650003121","100771","31017","17","20003201"
"0","0","bgm_M41","20","650003182","54","-40","100759","0","0","0","650003118","100050","10","1","1","bgm_M41","蘭德索爾郊外 1-3","bgm_M41","0","100758","20003","270","650003183","18","0","bgm_M41","650003181","18","bgm_M41","0","20003203","2","5","bgm_M41","2","0","90","100757","650003121","100757","31010","18","20003201"
"0","0","bgm_M41","-130","650003192","54","100","100363","0","0","0","650003119","100020","10","1","1","bgm_M41","蘭德索爾郊外 1-4","bgm_M41","0","100362","20003","270","650003193","18","0","bgm_M41","650003191","18","bgm_M41","0","20003204","2","5","bgm_M41","2","0","90","100361","650003121","100361","31017","19","20003201"
"0","0","bgm_M41","-70","650003202","54","290","100366","0","0","0","650003120","100020","10","1","1","bgm_M41","蘭德索爾郊外 1-5","bgm_M41","0","100365","20003","300","650003203","20","0","bgm_M41","650003201","20","bgm_M41","0","20003205","2","5","bgm_M41","2","0","90","100364","650003121","100364","31010","20","20003201"
"0","0","bgm_M41","-70","650004012","0","-820","100203","0","0","0","650004101","100110","8","1","0","bgm_M41","塔帕斯海灘 周邊 1-1","bgm_M41","0","100202","20004","120","650004013","8","0","bgm_M41","650004011","8","bgm_M41","0","20004101","0","0","bgm_M41","1","0","90","100201","650004124","100201","0","1","20004101"
"0","0","bgm_M41","50","650004022","0","-700","100203","0","0","0","650004102","100110","8","1","0","bgm_M41","塔帕斯海灘 周邊 1-2","bgm_M41","0","100202","20004","120","650004023","8","0","bgm_M41","650004021","8","bgm_M41","0","20004102","0","0","bgm_M41","1","0","90","100201","650004125","100201","0","2","20004101"
"0","0","bgm_M41","-120","650004032","0","-600","100203","0","0","0","650004103","100180","8","1","0","bgm_M41","塔帕斯海灘 周邊 1-3","bgm_M41","0","100202","20004","120","650004033","8","0","bgm_M41","650004031","8","bgm_M41","0","20004103","0","0","bgm_M41","1","0","90","100201","650004126","100201","0","3","20004101"
"0","0","bgm_M41","40","650004042","0","-500","100203","0","0","0","650004104","100110","8","1","0","bgm_M41","塔帕斯海灘 周邊 1-4","bgm_M41","0","100202","20004","120","650004043","8","0","bgm_M41","650004041","8","bgm_M41","0","20004104","0","0","bgm_M41","1","0","90","100201","650004127","100201","0","4","20004101"
"0","0","bgm_M41","-70","650004052","0","-400","100203","0","0","0","650004105","100180","8","1","0","bgm_M41","塔帕斯海灘 周邊 1-5","bgm_M41","0","100202","20004","120","650004053","8","0","bgm_M41","650004051","8","bgm_M41","0","20004105","0","0","bgm_M41","1","0","90","100201","650004123","100201","0","5","20004101"
"0","0","bgm_M41","-110","650004062","0","-260","100053","0","0","0","650004106","100080","9","1","0","bgm_M41","塔帕斯海灘 周邊 1-6","bgm_M41","0","100052","20004","135","650004063","9","0","bgm_M41","650004061","9","bgm_M41","0","20004106","0","0","bgm_M41","1","0","90","100051","650004124","100051","0","6","20004101"
