7be83e134dfaf6c850e83c369d5a10f11fc0354bb9d635caa14b123891d27879,683c084a7d82be5334af3549eb4b124f8432fa5368627f73cf8fca0e41dc7330,2c91b8aff5910d090ece010ac254e2d715eff7a1b07fb8aa0e5aeccb4e213bdb,517380012855babaed73189a78c3d54987f806a6ff4bc4066722c3518725895d,f97f4c08088d65304039230cf637cdc03210cab42c0ad52c597edf72de9092f7,056fbde23af32ac586d463ebcee680816e9bfb18232782e395b5fdf4c2cd7cc2,b51840d77b429f8bb72c2150a75055d352a4e3c4d460ae4990e2758747380bf8,3be39494c2939f9cc6aa4ad132d3f0bcb14c9787f0a4b398534557745a20b530,7717797f16b06a5302d80dbe7f13f77c0ce1faabfd7053f104ce336388751aa1
"1","90007","1500","2030/12/31 23:59:59","2","61","-1","28002002","2018/01/01 05:00:00"
"1","91002","100","2030/12/31 23:59:59","8","62","-1","28002003","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","63","-1","28002003","2018/01/01 05:00:00"
"1","91002","100","2030/12/31 23:59:59","8","64","-1","28002004","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","65","-1","28002004","2018/01/01 05:00:00"
"1","91002","100","2030/12/31 23:59:59","8","66","-1","28002005","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","67","-1","28002005","2018/01/01 05:00:00"
"1","91002","100","2030/12/31 23:59:59","8","68","-1","28002006","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","69","-1","28002006","2018/01/01 05:00:00"
"1","91002","100","2030/12/31 23:59:59","8","70","-1","28002007","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","71","-1","28002007","2018/01/01 05:00:00"
"1","91002","100","2030/12/31 23:59:59","8","72","-1","28002008","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","73","-1","28002008","2018/01/01 05:00:00"
"1","91002","100","2030/12/31 23:59:59","8","74","-1","28002009","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","75","-1","28002009","2018/01/01 05:00:00"
"1","91002","100","2030/12/31 23:59:59","8","76","-1","28002010","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","77","-1","28002010","2018/01/01 05:00:00"
"1","91002","100","2030/12/31 23:59:59","8","78","-1","28002011","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","79","-1","28002011","2018/01/01 05:00:00"
"1","91002","100","2030/12/31 23:59:59","8","80","-1","28002012","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","81","-1","28002012","2018/01/01 05:00:00"
"1","91002","100","2030/12/31 23:59:59","8","82","-1","28002013","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","83","-1","28002013","2018/01/01 05:00:00"
"1","91002","100","2030/12/31 23:59:59","8","84","-1","28002014","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","85","-1","28002014","2018/01/01 05:00:00"
"1","91002","30","2030/12/31 23:59:59","8","86","-1","26001001","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","87","-1","26003001","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","88","-1","26008001","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","89","-1","24002001","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","90","-1","24004001","2018/01/01 05:00:00"
"1","91002","100","2030/12/31 23:59:59","8","91","-1","21005001","2018/01/01 05:00:00"
"1","91002","100","2030/12/31 23:59:59","8","92","-1","21005002","2018/01/01 05:00:00"
"1","91002","100","2030/12/31 23:59:59","8","93","-1","21005003","2018/01/01 05:00:00"
"1","91002","100","2030/12/31 23:59:59","8","94","-1","21005004","2018/01/01 05:00:00"
"1","91002","100","2030/12/31 23:59:59","8","95","-1","21005005","2018/01/01 05:00:00"
"1","91002","100","2030/12/31 23:59:59","8","96","-1","21005006","2018/01/01 05:00:00"
"1","91002","100","2030/12/31 23:59:59","8","97","-1","21005007","2018/01/01 05:00:00"
"1","91002","30","2030/12/31 23:59:59","8","98","-1","21005018","2018/01/01 05:00:00"
"1","91002","30","2030/12/31 23:59:59","8","99","-1","21005028","2018/01/01 05:00:00"
"1","91002","40","2030/12/31 23:59:59","8","100","-1","21005038","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","101","-1","26002001","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","102","-1","26002002","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","103","-1","26002003","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","104","-1","26002004","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","105","-1","26002005","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","106","-1","26002006","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","107","-1","26002007","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","108","-1","26002008","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","109","-1","26002009","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","110","-1","26002010","2018/01/01 05:00:00"
"1","91002","100","2030/12/31 23:59:59","8","111","-1","26005001","2018/01/01 05:00:00"
"1","91002","100","2030/12/31 23:59:59","8","112","-1","26005002","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","113","-1","21007001","2018/01/01 05:00:00"
"1","91002","1000","2030/12/31 23:59:59","8","115","-1","28006001","2018/01/01 05:00:00"
"1","0","20","2030/12/31 23:59:59","5","116","-1","28005001","2018/01/01 05:00:00"
"1","20001","10","2030/12/31 23:59:59","2","117","-1","28005001","2018/01/01 05:00:00"
"1","94002","1500","2030/12/31 23:59:59","12","118","-1","15005001","2018/01/01 05:00:00"
"1","93001","200","2030/12/31 23:59:59","6","119","-1","18001003","2018/01/01 05:00:00"
"1","93001","200","2030/12/31 23:59:59","6","120","-1","18001004","2018/01/01 05:00:00"
"1","0","20","2021/02/09 04:59:59","5","121","-1","11101001","2018/01/01 05:00:00"
"1","20003","2","2021/02/09 04:59:59","2","122","-1","11101001","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","123","-1","21102001","2018/01/01 05:00:00"
"1","91002","100","2030/12/31 23:59:59","8","124","-1","21103001","2018/01/01 05:00:00"
"1","0","30","2021/02/09 04:59:59","5","128","-1","11001002","2018/01/01 05:00:00"
"1","94002","30000","2021/02/09 04:59:59","12","129","-1","11001002","2018/01/01 05:00:00"
"1","23001","6","2021/02/09 04:59:59","2","130","-1","11001002","2018/01/01 05:00:00"
"1","93001","100","2030/12/31 23:59:59","6","131","-1","28007001","2018/01/01 05:00:00"
"1","93001","100","2030/12/31 23:59:59","6","132","-1","28007002","2018/01/01 05:00:00"
"1","93001","100","2030/12/31 23:59:59","6","133","-1","28007003","2018/01/01 05:00:00"
"1","91002","30","2030/12/31 23:59:59","8","134","-1","26013001","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","135","-1","26014001","2018/01/01 05:00:00"
"1","91002","80","2030/12/31 23:59:59","8","136","-1","21011001","2018/01/01 05:00:00"
"1","22003","2","2030/12/31 23:59:59","2","137","-1","21011001","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","138","-1","26015001","2018/01/01 05:00:00"
"1","91002","10","2030/12/31 23:59:59","8","139","-1","26015002","2018/01/01 05:00:00"
"1","91002","100","2030/12/31 23:59:59","8","140","-1","21102002","2018/01/01 05:00:00"
"1","91002","400","2030/12/31 23:59:59","8","141","-1","28002015","2018/01/01 05:00:00"
"1","94002","500000","2030/12/31 23:59:59","12","142","-1","28002015","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","143","-1","28002015","2018/01/01 05:00:00"
"1","91002","400","2030/12/31 23:59:59","8","144","-1","28002016","2018/01/01 05:00:00"
"1","94002","500000","2030/12/31 23:59:59","12","145","-1","28002016","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","146","-1","28002016","2018/01/01 05:00:00"
"1","91002","400","2030/12/31 23:59:59","8","147","-1","28002017","2018/01/01 05:00:00"
"1","94002","3000000","2030/12/31 23:59:59","12","148","-1","28002017","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","149","-1","28002017","2018/01/01 05:00:00"
"1","91002","600","2030/12/31 23:59:59","8","150","-1","28002018","2018/01/01 05:00:00"
"1","94002","3000000","2030/12/31 23:59:59","12","151","-1","28002018","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","152","-1","28002018","2018/01/01 05:00:00"
"1","91002","600","2030/12/31 23:59:59","8","153","-1","28002019","2018/01/01 05:00:00"
"1","94002","3000000","2030/12/31 23:59:59","12","154","-1","28002019","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","155","-1","28002019","2018/01/01 05:00:00"
"1","91002","600","2030/12/31 23:59:59","8","156","-1","28002020","2018/01/01 05:00:00"
"1","94002","5000000","2030/12/31 23:59:59","12","157","-1","28002020","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","158","-1","28002020","2018/01/01 05:00:00"
"1","91002","600","2030/12/31 23:59:59","8","159","-1","28002021","2018/01/01 05:00:00"
"1","94002","5000000","2030/12/31 23:59:59","12","160","-1","28002021","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","161","-1","28002021","2018/01/01 05:00:00"
"1","91002","600","2030/12/31 23:59:59","8","162","-1","28002022","2018/01/01 05:00:00"
"1","94002","5000000","2030/12/31 23:59:59","12","163","-1","28002022","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","164","-1","28002022","2018/01/01 05:00:00"
"1","91002","600","2030/12/31 23:59:59","8","165","-1","28002023","2018/01/01 05:00:00"
"1","94002","5000000","2030/12/31 23:59:59","12","166","-1","28002023","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","167","-1","28002023","2018/01/01 05:00:00"
"1","91002","600","2030/12/31 23:59:59","8","168","-1","28002024","2018/01/01 05:00:00"
"1","94002","5000000","2030/12/31 23:59:59","12","169","-1","28002024","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","170","-1","28002024","2018/01/01 05:00:00"
"1","91002","1100","2030/12/31 23:59:59","8","171","-1","28002025","2018/01/01 05:00:00"
"1","94002","7500000","2030/12/31 23:59:59","12","172","-1","28002025","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","173","-1","28002025","2018/01/01 05:00:00"
"1","91002","1100","2030/12/31 23:59:59","8","174","-1","28002026","2018/01/01 05:00:00"
"1","94002","7500000","2030/12/31 23:59:59","12","175","-1","28002026","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","176","-1","28002026","2018/01/01 05:00:00"
"1","91002","1100","2030/12/31 23:59:59","8","177","-1","28002027","2018/01/01 05:00:00"
"1","94002","7500000","2030/12/31 23:59:59","12","178","-1","28002027","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","179","-1","28002027","2018/01/01 05:00:00"
"1","91002","1100","2030/12/31 23:59:59","8","180","-1","28002028","2018/01/01 05:00:00"
"1","94002","10000000","2030/12/31 23:59:59","12","181","-1","28002028","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","182","-1","28002028","2018/01/01 05:00:00"
"1","91002","1100","2030/12/31 23:59:59","8","183","-1","28002029","2018/01/01 05:00:00"
"1","94002","10000000","2030/12/31 23:59:59","12","184","-1","28002029","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","185","-1","28002029","2018/01/01 05:00:00"
"1","91002","1100","2030/12/31 23:59:59","8","186","-1","28002030","2018/01/01 05:00:00"
"1","94002","10000000","2030/12/31 23:59:59","12","187","-1","28002030","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","188","-1","28002030","2018/01/01 05:00:00"
"1","91002","1100","2030/12/31 23:59:59","8","189","-1","28002031","2018/01/01 05:00:00"
"1","94002","10000000","2030/12/31 23:59:59","12","190","-1","28002031","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","191","-1","28002031","2018/01/01 05:00:00"
"1","91002","1100","2030/12/31 23:59:59","8","192","-1","28002032","2018/01/01 05:00:00"
"1","94002","10000000","2030/12/31 23:59:59","12","193","-1","28002032","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","194","-1","28002032","2018/01/01 05:00:00"
"1","91002","1100","2030/12/31 23:59:59","8","195","-1","28002033","2018/01/01 05:00:00"
"1","94002","15000000","2030/12/31 23:59:59","12","196","-1","28002033","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","197","-1","28002033","2018/01/01 05:00:00"
"1","91002","1100","2030/12/31 23:59:59","8","198","-1","28002034","2018/01/01 05:00:00"
"1","94002","15000000","2030/12/31 23:59:59","12","199","-1","28002034","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","200","-1","28002034","2018/01/01 05:00:00"
"1","91002","1100","2030/12/31 23:59:59","8","201","-1","28002035","2018/01/01 05:00:00"
"1","94002","15000000","2030/12/31 23:59:59","12","202","-1","28002035","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","203","-1","28002035","2018/01/01 05:00:00"
"1","91002","1100","2030/12/31 23:59:59","8","204","-1","28002036","2018/01/01 05:00:00"
"1","94002","15000000","2030/12/31 23:59:59","12","205","-1","28002036","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","206","-1","28002036","2018/01/01 05:00:00"
"1","91002","1100","2030/12/31 23:59:59","8","207","-1","28002037","2018/01/01 05:00:00"
"1","94002","15000000","2030/12/31 23:59:59","12","208","-1","28002037","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","209","-1","28002037","2018/01/01 05:00:00"
"1","91002","1100","2030/12/31 23:59:59","8","210","-1","28002038","2018/01/01 05:00:00"
"1","94002","15000000","2030/12/31 23:59:59","12","211","-1","28002038","2018/01/01 05:00:00"
"1","90007","1500","2030/12/31 23:59:59","2","212","-1","28002038","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","213","-1","26003002","2018/01/01 05:00:00"
"1","94002","10000","2030/12/31 23:59:59","12","214","-1","26003002","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","215","-1","26003003","2018/01/01 05:00:00"
"1","94002","10000","2030/12/31 23:59:59","12","216","-1","26003003","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","217","-1","26003004","2018/01/01 05:00:00"
"1","94002","10000","2030/12/31 23:59:59","12","218","-1","26003004","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","219","-1","26003005","2018/01/01 05:00:00"
"1","94002","50000","2030/12/31 23:59:59","12","220","-1","26003005","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","221","-1","26003006","2018/01/01 05:00:00"
"1","94002","50000","2030/12/31 23:59:59","12","222","-1","26003006","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","223","-1","26003007","2018/01/01 05:00:00"
"1","94002","100000","2030/12/31 23:59:59","12","224","-1","26003007","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","225","-1","26003008","2018/01/01 05:00:00"
"1","94002","100000","2030/12/31 23:59:59","12","226","-1","26003008","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","227","-1","26003009","2018/01/01 05:00:00"
"1","94002","100000","2030/12/31 23:59:59","12","228","-1","26003009","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","229","-1","26003010","2018/01/01 05:00:00"
"1","94002","100000","2030/12/31 23:59:59","12","230","-1","26003010","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","231","-1","26003011","2018/01/01 05:00:00"
"1","94002","200000","2030/12/31 23:59:59","12","232","-1","26003011","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","233","-1","26003012","2018/01/01 05:00:00"
"1","94002","200000","2030/12/31 23:59:59","12","234","-1","26003012","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","235","-1","26003013","2018/01/01 05:00:00"
"1","94002","200000","2030/12/31 23:59:59","12","236","-1","26003013","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","237","-1","26003014","2018/01/01 05:00:00"
"1","94002","500000","2030/12/31 23:59:59","12","238","-1","26003014","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","239","-1","26003015","2018/01/01 05:00:00"
"1","94002","500000","2030/12/31 23:59:59","12","240","-1","26003015","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","241","-1","26003016","2018/01/01 05:00:00"
"1","94002","500000","2030/12/31 23:59:59","12","242","-1","26003016","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","243","-1","26003017","2018/01/01 05:00:00"
"1","94002","500000","2030/12/31 23:59:59","12","244","-1","26003017","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","245","-1","26003018","2018/01/01 05:00:00"
"1","94002","500000","2030/12/31 23:59:59","12","246","-1","26003018","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","247","-1","26003019","2018/01/01 05:00:00"
"1","94002","500000","2030/12/31 23:59:59","12","248","-1","26003019","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","249","-1","26003020","2018/01/01 05:00:00"
"1","94002","500000","2030/12/31 23:59:59","12","250","-1","26003020","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","251","-1","26003021","2018/01/01 05:00:00"
"1","94002","750000","2030/12/31 23:59:59","12","252","-1","26003021","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","253","-1","26003022","2018/01/01 05:00:00"
"1","94002","750000","2030/12/31 23:59:59","12","254","-1","26003022","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","255","-1","26003023","2018/01/01 05:00:00"
"1","94002","750000","2030/12/31 23:59:59","12","256","-1","26003023","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","257","-1","26003024","2018/01/01 05:00:00"
"1","94002","750000","2030/12/31 23:59:59","12","258","-1","26003024","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","259","-1","26003025","2018/01/01 05:00:00"
"1","94002","750000","2030/12/31 23:59:59","12","260","-1","26003025","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","261","-1","26003026","2018/01/01 05:00:00"
"1","94002","750000","2030/12/31 23:59:59","12","262","-1","26003026","2018/01/01 05:00:00"
"1","91002","50","2030/12/31 23:59:59","8","263","-1","26003027","2018/01/01 05:00:00"
"1","94002","750000","2030/12/31 23:59:59","12","264","-1","26003027","2018/01/01 05:00:00"
"1","91002","350","2030/12/31 23:59:59","8","265","-1","26002011","2018/01/01 05:00:00"
"1","91002","350","2030/12/31 23:59:59","8","266","-1","26002012","2018/01/01 05:00:00"
"1","91002","350","2030/12/31 23:59:59","8","267","-1","26002013","2018/01/01 05:00:00"
"1","91002","350","2030/12/31 23:59:59","8","268","-1","26002014","2018/01/01 05:00:00"
"1","91002","550","2030/12/31 23:59:59","8","269","-1","26002015","2018/01/01 05:00:00"
"1","91002","550","2030/12/31 23:59:59","8","270","-1","26002016","2018/01/01 05:00:00"
"1","91002","550","2030/12/31 23:59:59","8","271","-1","26002017","2018/01/01 05:00:00"
"1","91002","550","2030/12/31 23:59:59","8","272","-1","26002018","2018/01/01 05:00:00"
"1","91002","550","2030/12/31 23:59:59","8","273","-1","26002019","2018/01/01 05:00:00"
"1","91002","800","2030/12/31 23:59:59","8","274","-1","26002020","2018/01/01 05:00:00"
"1","91002","800","2030/12/31 23:59:59","8","275","-1","26002021","2018/01/01 05:00:00"
"1","91002","800","2030/12/31 23:59:59","8","276","-1","26002022","2018/01/01 05:00:00"
"1","91002","800","2030/12/31 23:59:59","8","277","-1","26002023","2018/01/01 05:00:00"
"1","91002","800","2030/12/31 23:59:59","8","278","-1","26002024","2018/01/01 05:00:00"
"1","91002","800","2030/12/31 23:59:59","8","279","-1","26002025","2018/01/01 05:00:00"
"1","91002","800","2030/12/31 23:59:59","8","280","-1","26002026","2018/01/01 05:00:00"
"1","91002","800","2030/12/31 23:59:59","8","281","-1","26002027","2018/01/01 05:00:00"
"1","91002","800","2030/12/31 23:59:59","8","282","-1","26002028","2018/01/01 05:00:00"
"1","91002","800","2030/12/31 23:59:59","8","283","-1","26002029","2018/01/01 05:00:00"
"1","91002","1000","2030/12/31 23:59:59","8","284","-1","26002030","2018/01/01 05:00:00"
"1","91002","1000","2030/12/31 23:59:59","8","285","-1","26002031","2018/01/01 05:00:00"
"1","0","100","2030/12/31 23:59:59","5","286","-1","28012001","2018/01/01 05:00:00"
"1","94002","100000","2030/12/31 23:59:59","12","287","-1","28012001","2018/01/01 05:00:00"
"1","0","100","2030/12/31 23:59:59","5","288","-1","27004001","2018/01/01 05:00:00"
"1","94002","100000","2030/12/31 23:59:59","12","289","-1","27004001","2018/01/01 05:00:00"
"1","0","100","2030/12/31 23:59:59","5","290","-1","27004002","2018/01/01 05:00:00"
"1","94002","100000","2030/12/31 23:59:59","12","291","-1","27004002","2018/01/01 05:00:00"
"1","91002","10","2030/12/31 23:59:59","8","292","-1","11402001","2018/01/01 05:00:00"
"1","0","60","2030/12/31 23:59:59","5","293","199","15004001","2023/04/17 05:00:00"
"1","90007","100","2030/12/31 23:59:59","2","294","199","15004001","2023/04/17 05:00:00"
"200","0","30","2030/12/31 23:59:59","5","295","-1","15004001","2023/04/17 05:00:00"
"200","90007","100","2030/12/31 23:59:59","2","296","-1","15004001","2023/04/17 05:00:00"
"1","91002","100","2030/12/31 23:59:59","8","297","-1","21005039","2018/01/01 05:00:00"
"1","91002","1100","2030/12/31 23:59:59","8","298","-1","28002039","2018/01/01 05:00:00"
