1c72b61d03ccd9324940ec39e131f4c5726fdcebbf2fa91fea299cf02b61f7f4,24180b2c2b1df4552df377dc89c71b71902e7075c6d60f8f04489803955730eb,96154ebabf635bf2722c39226bb250b7ab92d21be0199c5179f2209ddfe90fd8,d5261d8d51194e1e8ade2209f73de444e5b4b7b234d374810466c9c942a821eb,0cb2b0540731532c2fa9fd44294209e66d96e2a7d632336dc758e30fbdc2ee3f,eb0a0cc5d0c5a3624dbb448efba4bcd3e24e3c3cc49145d7611662676b727aa1,524024cb84d28a9a2cee34b629ade7aa636a27efd40529064923a990b2cdf45b,6cbe3790cde9872fa69c009129fc73353885074affaf40ea0c80faae9ce25239,088604cefb985a37d18d9f8f9a3db006aca56543db4565c2cf57c7074052b1cc,753fc7cd8852699799a049b6b41db9070e0cec69a9366b7937d11aaee29db2dc,5880f17e5cd1df888ea455adfca082c9f2d6131ea3ac63874b297c23cd6f702f,33e770f848fe4563023133b7afdcdd9d3c42a4c9870a668b6545a4e4b17d3f0b,a05547fc62428645f623170bb3c840c2bdb13e62877f7ef60c6bd9606029662c,577a031c4b6ef33fc8014d4c3ba73f4b63eeaf627bb326ee90b162cca399e03f,9aed791e32d1f557adc2b3479e9aadaa7ffcfef5267f97e2d1d3c89efe4840a8
"1","0","2015/12/17 15:00:00","106001","-363","0","0","16001","0","2099/12/17 14:59:59","16","1","1","似乎可以加入戰隊哦\n機會難得，加入看看吧？\n好像挺好玩的哦♪","凱留"
"1","0","2015/12/17 15:00:00","105901","-363","0","0","16002","0","2099/12/17 14:59:59","16","1","1","在這裡可以加入戰隊，\n有很多厲害的戰隊，\n真令人目不暇給。","可可蘿"
"1","0","2015/12/17 15:00:00","105801","-363","0","0","16003","0","2099/12/17 14:59:59","16","1","1","要加入戰隊看看嗎？\n和大家一起冒險\n非常開心哦！","貪吃佩可"
"1","0","2015/12/17 15:00:00","105901","-363","0","0","17002","0","2099/12/17 14:59:59","17","1","1"," 在這邊可以回顧\n與同伴一同參加戰隊競賽時\n大顯身手的樣子。","可可蘿"
"1","0","2015/12/17 15:00:00","105801","-363","0","0","17003","0","2099/12/17 14:59:59","17","1","1","可以在這邊看到\n至今擊敗的大魔王的資訊\n說不定可以成為之後戰鬥\n的參考呦☆","貪吃佩可"
"1","0","2015/12/17 15:00:00","106001","-363","0","0","17004","0","2030/12/17 14:59:59","25","1","1","模擬戰的戰績裡如果有你\n喜歡的內容在裡面的話，\n可以存檔喔","凱留"
"1","0","2015/12/17 15:00:00","105901","-363","0","0","17005","0","2030/12/17 14:59:59","25","1","1","主人，您這次在戰隊競賽的\n活躍表現已存檔\n請用來作為未來戰鬥時的參考吧","可可蘿"
"1","0","2015/12/17 15:00:00","105801","-363","0","0","17006","0","2030/12/17 14:59:59","25","1","1","可以複習一下這次戰隊競賽\n的戰績喔！\n也讓我看看吧☆","貪吃佩可"
"1","0","2019/03/06 16:00:00","190801","-363","0","0","18001","0","2030/12/17 14:59:59","18","1","1","歡迎！\n在這裡提供主頁或\n公會小屋播放音樂的\n變更與購買服務喔。","花凜"
"1","0","2019/03/06 16:00:00","190801","-363","0","0","18002","0","2030/12/17 14:59:59","18","2","1","BGM的變更與購買\n都可以在這裡進行喔\n我們為您準備了，\n很多動人的樂曲喔！","花凜"
"1","0","2019/03/06 16:00:00","190801","-470","0","0","19001","0","2030/12/17 14:59:59","19","3","1","主頁或公會小屋的BGM\n都可以更改喔\n您喜歡的樂曲，\n也請讓我聽聽看吧。","花凜"
"1","0","2019/03/06 16:00:00","190801","-470","0","0","19002","0","2030/12/17 14:59:59","19","4","1","在這裡，\n可以將BGM更改喔\n您要更改為什麼樂曲呢？\n呵呵呵，我也很期待呢♪","花凜"
"1","0","2019/03/06 16:00:00","190801","-470","0","0","20001","0","2030/12/17 14:59:59","20","5","1","在這裡，\n可以讓您購買BGM喔，\n也可以讓您試聽，\n請仔細挑選吧。","花凜"
"1","0","2019/03/06 16:00:00","190801","-470","0","0","20002","0","2030/12/17 14:59:59","20","6","1","歡迎光臨！\n請到這裡購買BGM\n有很多優秀的樂曲，\n讓人挑得目不暇給呢。","花凜"
"1","0","2019/03/06 16:00:00","106001","-363","0","0","21001","0","2030/12/17 14:59:59","21","1","1","在這裡好像可以用取得的道具\n來製作專用裝備呢\n如果收集到了道具\n就立刻來試做吧！","凱留"
"1","0","2019/03/06 16:00:00","105901","-363","0","0","21002","0","2030/12/17 14:59:59","21","1","1","攻略時有可能\n獲得稀有的道具喔\n有了這類道具\n好像可以用來製作專用裝備。","可可蘿"
"1","0","2019/03/06 16:00:00","105801","-363","0","0","21003","0","2030/12/17 14:59:59","21","1","1","好像可以獲得\n製作專用裝備的必要道具\n多多收集、\n越裝就會越強大！","貪吃佩可"
"1","0","2019/07/24 16:00:00","190801","-430","0","0","22001","0","2030/12/17 14:59:59","22","1","1","投票請到這邊。\n請為你支持的女孩\n投下你心意滿滿的\n一票吧！","花凜"
"1","0","2019/07/24 16:00:00","190801","-430","0","0","22002","0","2030/12/17 14:59:59","22","2","1","歡迎！\n你喜愛的女孩\n是哪一位呢？\n請幫她加油吧！","花凜"
"1","0","2019/07/24 16:00:00","190801","-430","0","0","23001","0","2030/12/17 14:59:59","23","3","1","謝謝你們\n踴躍的投票。\n請大家耐心等候，\n敬請期待結果發表喔！","花凜"
"1","0","2019/07/24 16:00:00","190801","-430","0","0","23002","0","2030/12/17 14:59:59","23","4","1","目前正在統計\n人氣投票結果。\n在結果統計完畢之前\n請再稍候一下喔。","花凜"
"1","0","2019/07/01 16:00:00","109001","-385","8","10011","24001","4.08","2030/12/17 14:59:59","24","1","2","有大人您幫忙製作的\n巧克力蛋糕。\n一定會很美味的。","惠理子（情人節）"
"1","0","2019/07/01 16:00:00","109001","-385","8","10011","24002","5","2030/12/17 14:59:59","24","2","2","這種失誤絕對不是\n大人您會犯的。\n再挑戰一次看看吧。","惠理子（情人節）"
"1","0","2019/07/01 16:00:00","109001","-385","8","10011","24003","10.11","2030/12/17 14:59:59","24","3","2","原本要為了大人您而製作的蛋糕，\n結果卻讓您來幫忙……。\n事情竟然變成這樣……嘻嘻嘻嘻。","惠理子（情人節）"
"1","0","2019/07/01 16:00:00","109001","-385","8","10011","24004","4","2030/12/17 14:59:59","24","4","2","您不需要太過煩惱。\n今後我會花費許多時間\n來教導您的。","惠理子（情人節）"
"1","0","2019/07/01 16:00:00","109001","-385","8","10011","24005","6","2030/12/17 14:59:59","24","5","2","您這次的狀態不太好……嗎？\n如果是大人您幫忙做的話，\n不論是什麼我都……嘻嘻嘻嘻。","惠理子（情人節）"
"1","0","2019/07/01 16:00:00","109002","0","0","10011","24006","0","2030/12/17 14:59:59","24","6","1","大人您親自製作的巧克力蛋糕\n對我來說是寶物……\n膽敢取笑你的人是不會有活路的。","惠理子（情人節）"
"1","0","2019/07/01 16:00:00","109002","0","0","10011","24007","0","2030/12/17 14:59:59","24","7","1","這賣相做得實在太完美了！\n做出了非常符合\n大人您氣質的巧克力蛋糕。","惠理子（情人節）"
"1","0","2019/07/01 16:00:00","109002","0","0","10011","24008","0","2030/12/17 14:59:59","24","8","1","幫忙了我的大人您\n已然是我的俘虜了……\n讓我來邀請您蒞臨這甜蜜的世界。","惠理子（情人節）"
"1","0","2019/07/01 16:00:00","109002","0","0","10011","24009","0","2030/12/17 14:59:59","24","9","1","您的愛情我確實地收下了。\n這是……我們第一次的\n共同作業呢……嘻嘻嘻嘻。","惠理子（情人節）"
"1","0","2019/07/01 16:00:00","109002","0","0","10011","24010","0","2030/12/17 14:59:59","24","10","1","這是世界第一的巧克力蛋糕。\n因為這是大人您\n拿出看家本領製作的嘛。","惠理子（情人節）"
"1","0","2019/07/01 16:00:00","109101","-385","8","10011","24011","2.12","2030/12/17 14:59:59","24","1","2","做得不太好覺得很可惜嗎？\n不過，弟弟的心意讓我很開心呢。\n姐姐會一直陪在你身邊的♪","靜流（情人節）"
"5","0","2019/07/01 16:00:00","109101","-385","8","10011","24012","4.19","2030/12/17 14:59:59","24","2","2","嗯，弟弟難得的\n緊張了吧？\n要再挑戰一次看看嗎？","靜流（情人節）"
"2","0","2019/07/01 16:00:00","109101","-385","8","10011","24013","2.3","2030/12/17 14:59:59","24","3","4","你幫了姐姐的忙，\n做得很棒喔！\n啊，還不可以偷吃啦！","靜流（情人節）"
"1","0","2019/07/01 16:00:00","109102","0","0","10011","24014","0","2030/12/17 14:59:59","24","4","1","你看你看！\n海綿蛋糕的顏色烤得很美喔。\n不愧是弟弟呢！","靜流（情人節）"
"5","0","2019/07/01 16:00:00","109101","-385","8","10011","24015","5.23","2030/12/17 14:59:59","24","5","2","好啦好啦，不要沮喪了。\n外觀上……是蠻有個性的，\n不過味道絕對會好吃的！","靜流（情人節）"
"1","0","2019/07/01 16:00:00","109102","0","0","10011","24016","0","2030/12/17 14:59:59","24","6","1","像弟弟一樣可愛\n的蛋糕出爐囉！\n很想快點吃看看吧♪","靜流（情人節）"
"1","0","2019/07/01 16:00:00","109101","-385","8","10011","24017","5.01","2030/12/17 14:59:59","24","7","2","哎呀呀？弟弟，你的手指上\n沾到巧克力囉？\n姐姐來幫你舔乾淨唷，啊呣！","靜流（情人節）"
"1","0","2019/07/01 16:00:00","109102","0","0","10011","24018","0","2030/12/17 14:59:59","24","8","1","做得還挺不錯的嘛？\n不過弟弟還能做得更好！\n姐姐很相信你唷。","靜流（情人節）"
"1","0","2019/07/01 16:00:00","109102","0","0","10011","24019","0","2030/12/17 14:59:59","24","9","1","哇～做得好像非常的美味呢！\n因為弟弟做的很熟練了，\n姐姐能放心交給你製作了呢！","靜流（情人節）"
"1","0","2019/07/01 16:00:00","109102","0","0","10011","24020","0","2030/12/17 14:59:59","24","10","1","呀～是弟弟幫忙做的\n巧克力蛋糕！\n做的看起來非常美味呢♪","靜流（情人節）"
"1","0","2015/12/17 15:00:00","106001","-363","0","0","26001","0","2030/12/17 14:59:59","26","1","1","前面好像是個神聖的地方。\n雖然能獲得稀有的寶物，\n不過要是不小心一點，\n可能會受到慘痛的教訓喔。","凱留"
"1","0","2015/12/17 15:00:00","105901","-363","0","0","26002","0","2030/12/17 14:59:59","26","1","1","往前面走\n是個神聖的地方。\n繃緊神經\n調查寶藏進行探索吧！","可可蘿"
"1","0","2015/12/17 15:00:00","105801","-363","0","0","26003","0","2030/12/17 14:59:59","26","1","1","往前面走\n好像是個神聖的地方。\n究竟能獲得怎樣的寶藏， \n真令人期待呢！","貪吃佩可"
"1","0","2015/12/17 15:00:00","106001","-363","0","0","27001","0","2030/12/17 14:59:59","27","1","1","在這裡好像沉睡著道具，\n能夠讓人得到更強大的力量！\n不斷地去挑戰，\n一起變強大吧！","凱留"
"1","0","2015/12/17 15:00:00","105901","-363","0","0","27002","0","2030/12/17 14:59:59","27","1","1","在這裡好像沉睡著道具，\n似乎能夠讓人得到\n更強大的力量。主人，您要從哪裡\n開始挑戰呢？","可可蘿"
"1","0","2015/12/17 15:00:00","105801","-363","0","0","27003","0","2030/12/17 14:59:59","27","1","1","在這裡好像沉睡著道具，\n能夠讓人得到\n更強大的力量！　要從哪裡開始挑戰，\n真令人苦惱呢！","貪吃佩可"
"1","0","2019/12/12 16:00:00","190801","-363","0","0","28001","0","2030/12/17 14:59:59","28","1","1","歡迎！\n公會管理協會\n會幫助大家\n讓大家有美好的邂逅！","花凜"
"1","0","2019/12/12 16:00:00","190801","-363","0","0","28002","0","2030/12/17 14:59:59","28","2","1","這裡是公會管理協會。\n關於朋友，\n請從這裡確認。","花凜"
"1","0","2019/12/12 16:00:00","190801","-409","0","0","29001","0","2030/12/17 14:59:59","29","3","1","這裡是\n您的朋友。\n請和他們\n建立美好的關係吧！","花凜"
"1","0","2019/12/12 16:00:00","190801","-409","0","0","29002","0","2030/12/17 14:59:59","29","4","1","這裡的一覽表\n可以確認\n朋友的個人頁面喔。","花凜"
"1","0","2019/12/12 16:00:00","190801","-409","0","0","30001","0","2030/12/17 14:59:59","30","5","1","朋友管理\n請至這裡查看。\n敬請期待\n和新朋友的邂逅吧！","花凜"
"1","0","2019/12/12 16:00:00","190801","-409","0","0","30002","0","2030/12/17 14:59:59","30","6","1","可以進行朋友申請\n和接受朋友申請囉。\n希望您能獲得不錯的交流！","花凜"
"1","0","2020/02/18 16:00:00","190801","-409","0","0","31001","0","2030/12/17 14:59:59","31","7","1","進行好友對戰，\n來比一比戰力吧\n，可以測試一下實力呢，\n請多加油！","花凜"
"1","0","2020/02/18 16:00:00","190801","-409","0","0","31002","0","2030/12/17 14:59:59","31","8","1","和你所關注的好友隊伍\n對戰看看吧！\n究竟誰會獲得勝利，\n我也很期待呢。","花凜"
"1","0","2020/04/22 05:00:00","190801","-409","0","0","32001","0","2020/05/15 04:59:59","32","1","1","我們特別為各位\n新手朋友準備了\n特別的任務！\n請務必挑戰看看！","花凜"
"1","0","2020/04/22 05:00:00","190801","-409","0","0","32002","0","2020/05/15 04:59:59","32","2","1","正在舉辦\n期間限定活動！\n一起來\n挑戰任務吧！","花凜"
"1","0","2020/04/22 05:00:00","190801","-409","0","0","33001","0","2020/05/15 04:59:59","33","3","1","成為好友，\n一起支援新手吧！\n有很厲害的獎勵等著你哦！","花凜"
"1","0","2020/04/22 05:00:00","190801","-409","0","0","33002","0","2020/05/15 04:59:59","33","4","1","正在舉辦\n期間限定活動！\n一起來\n挑戰任務吧！","花凜"
"1","0","2020/04/22 05:00:00","190801","-409","0","0","34001","0","2020/05/21 04:59:59","34","5","1","辛苦了！\n可以從這裡\n領取任務獎勵哦！","花凜"
"1","0","2020/04/22 05:00:00","190801","-409","0","0","34002","0","2020/05/21 04:59:59","34","6","1","從這裡領取\n任務獎勵！\n領取獎勵時，\n請注意不要遺漏了！","花凜"
"1","0","2020/06/18 16:00:00","105801","-458","0","0","38001","5.3","2030/12/17 14:59:59","38","1","2","享受過去的\n劇情活動吧！\n如果有尚未遊玩過的活動，\n就一起玩玩看吧♪","貪吃佩可"
"1","0","2020/06/18 16:00:00","105801","-458","0","0","38002","6.5","2030/12/17 14:59:59","38","2","2","好像還能獲得\n能讓至今活動中登場的\n限定角色成為夥伴的\n記憶碎片哦。太讚了吧☆","貪吃佩可"
"3","0","2023/04/01","105801","9999","9999","0","39005","0","2023/04/08 23:59:59","39","0","3","","貪吃佩可"
"1","0","2015/12/17 15:00:00","190801","-430","0","0","40001","0","2030/12/17 14:59:59","40","2","1","可以回顧到目前為止\n出現過的問題。\n複習很重要喔♪","花凜"
"1","0","2015/12/17 15:00:00","105801","-363","0","0","41001","0","2030/12/17 14:59:59","41","1","1","在這裡試試身手吧！\n火力全開，\n好好加油喔～！","貪吃佩可"
"1","0","2015/12/17 15:00:00","105901","-363","0","0","41002","0","2030/12/17 14:59:59","41","1","1","好像可以試試身手。\n在這裡反覆練習，\n在實戰中靈活運用吧。","可可蘿"
"1","0","2015/12/17 15:00:00","106001","-363","0","0","41003","0","2030/12/17 14:59:59","41","1","1","可以在這裡\n試試身手的樣子呢。\n試一下也無妨吧。","凱留"
"1","0","2015/12/17 15:00:00","106401","-363","0","0","41004","0","2030/12/17 14:59:59","41","1","1","聽說可以在這裡\n試試身手哦。\n正好可以用來\n測試自己的實力呢。","雪菲"
"1","0","2015/12/17 15:00:00","105801","-416.5","0","0","42001","0","2030/12/17 14:59:59","42","1","1","努力通過測試的話，\n可以獲得獎勵喔！\n快來挑戰看看吧☆","貪吃佩可"
"1","0","2015/12/17 15:00:00","105901","-416.5","0","0","42002","0","2030/12/17 14:59:59","42","1","1","據說根據訓練的成果，\n可以獲得對應的獎勵。\n我們一起努力吧。","可可蘿"
"1","0","2015/12/17 15:00:00","106001","-416.5","0","0","42003","0","2030/12/17 14:59:59","42","1","1","聽說完成任務的話，\n會有獎勵的樣子喔。\n我們一起試試看吧！","凱留"
"1","0","2015/12/17 15:00:00","106401","-416.5","0","0","42004","0","2030/12/17 14:59:59","42","1","1","只要達成目標，\n就能獲得獎勵的樣子。\n值得努力挑戰看看呢。","雪菲"
"1","0","2015/12/17 15:00:00","105801","-363","0","0","43001","0","2030/12/17 14:59:59","43","1","1","接下來可以\n挑戰競技場喔！\n仔細編組隊伍，\n挑戰敵人吧！","貪吃佩可"
"1","0","2015/12/17 15:00:00","105901","-363","0","0","43002","0","2030/12/17 14:59:59","43","1","1","接下來可以\n挑戰競技場。\n編組出有主人風格的隊伍，\n挑戰敵人吧。","可可蘿"
"1","0","2015/12/17 15:00:00","106001","-363","0","0","43003","0","2030/12/17 14:59:59","43","1","1","接下來可以\n挑戰競技場哦！\n好好思考如何編組隊伍，\n挑戰敵人吧！","凱留"
"1","0","2015/12/17 15:00:00","123001","-416.5","0","0","43004","0","2030/12/17 14:59:59","44","1","1","完成任務就可以獲得獎勵喔。\n請盡情完成任務，\n賣力進行強化♪","愛梅斯"
"1","0","2015/12/17 15:00:00","123001","-416.5","0","0","43005","0","2030/12/17 14:59:59","44","2","1","現在可不是發呆的時候啊。\n請快點去完成任務，\n領取獎勵！","愛梅斯"
"1","0","2015/12/17 15:00:00","123001","-416.5","0","0","43006","5.79","2030/12/17 14:59:59","45","3","2","你等一下，不是有獎勵\n可以領取嗎！\n別忘了確認啊。\n這可是與愛梅斯大人的約定喔？","愛梅斯"
