ff3196b3a5103f81e6e2d3fa9a84a2d5bf1de01be343fc0eb47389764becabe1,8be840a4ff19753eff8228bcdaeccc82296cc4b581c868314c6115bcb057d792,a0b5367e4758ef714216e4275145fa02c41d294fd1a68b01b3e06c3eed10e38c,b3ff9a046a050589e4dca65b30ba35ad9e85ed4dd7028cf3ddf63331bd7b9072,a49b47b83f48f262e9c6d9cdbd334f2467d3302326b152ab4bab5b4c9241b9de,d2e0f129edb60622f3a008e4d00353b7766f968147ca8344484a5c32b25b9d36,c2cd76ab37aa6101eb9c3a6c172800bf5a019db9382ff7eca82e1135bf9760e5,0c5f017028ff86d151610a88eb7317dc3b82f2be0f38cde50eb410472260d596,b89e5387b431e6c318d07b096c3b1f10e08b45a108f9061dbe69375e7ee34e17,a77ff58838bf407861b93308763cd553b6221aebf7868514a829934f63ff4604,f65eebab3c471689cae333bbd2b6bf3901053d2383ec911f3f3d5fbc52ae8515,65df634636e52f6619e2007bb57e30ec240b96d69ff1d3bbe66e4d8dab07c087,a73a699215d5d5552ac9b73ad71f576f0ded209f153c199e948a09dde86ba397,3d98c7732c0e71c485b3f78eaea925072a40a369078c9fb5ce5983ec1a28c371,a9f3f1d3bd2ce2c510d329ba61ad92514319442bcc3890aa730dd05e978e91ce,b3243ff8b3a76bbab22679c0382dfc1124b6e00b16eace7b136ba4168497ef87,4da1d6692e735a2003c01006f09ecdc329d483636f8d45906b3adb267de4fcfb,d6ad8154b8d3fea8ed345142d4ddd1141d9aa2b3d2824f368031ae45b243b42d
"0","8","30","0","0","0","0","0","9300","22","0","0","0","91002","0","9300","0","0"
"0","8","30","0","0","0","0","0","9400","23","0","0","0","91002","0","9400","0","0"
"0","8","30","0","0","0","0","0","9500","24","0","0","0","91002","0","9500","0","0"
"0","8","30","0","0","0","0","0","9600","25","0","0","0","91002","0","9600","0","0"
"0","8","30","0","0","0","0","0","9700","26","0","0","0","91002","0","9700","0","0"
"0","8","30","0","0","0","0","0","9800","27","0","0","0","91002","0","9800","0","0"
"0","8","30","0","0","0","0","0","9900","28","0","0","0","91002","0","9900","0","0"
"0","8","30","0","0","0","0","0","10000","29","0","0","0","91002","0","10000","0","0"
"0","8","30","0","0","0","0","0","10100","30","0","0","0","91002","0","10100","0","0"
"0","8","30","0","0","0","0","0","10200","31","0","0","0","91002","0","10200","0","0"
"0","8","30","0","0","0","0","0","10300","32","0","0","0","91002","0","10300","0","0"
"0","8","30","0","0","0","0","0","10400","33","0","0","0","91002","0","10400","0","0"
"0","8","30","0","0","0","0","0","10500","34","0","0","0","91002","0","10500","0","0"
"0","8","30","0","0","0","0","0","10600","35","0","0","0","91002","0","10600","0","0"
"0","8","30","0","0","0","0","0","10700","36","0","0","0","91002","0","10700","0","0"
"0","8","30","0","0","0","0","0","10800","37","0","0","0","91002","0","10800","0","0"
"0","8","30","0","0","0","0","0","10900","38","0","0","0","91002","0","10900","0","0"
"0","8","30","0","0","0","0","0","11000","39","0","0","0","91002","0","11000","0","0"
"0","8","30","0","0","0","0","0","11100","40","0","0","0","91002","0","11100","0","0"
"0","8","30","0","0","0","0","0","11200","41","0","0","0","91002","0","11200","0","0"
"0","8","30","0","0","0","0","0","11300","42","0","0","0","91002","0","11300","0","0"
"0","8","30","0","0","0","0","0","11400","43","0","0","0","91002","0","11400","0","0"
"0","8","30","0","0","0","0","0","11500","44","0","0","0","91002","0","11500","0","0"
"0","8","30","0","0","0","0","0","11600","45","0","0","0","91002","0","11600","0","0"
"0","8","30","0","0","0","0","0","11700","46","0","0","0","91002","0","11700","0","0"
"0","8","30","0","0","0","0","0","11800","47","0","0","0","91002","0","11800","0","0"
"0","8","30","0","0","0","0","0","11900","48","0","0","0","91002","0","11900","0","0"
"0","8","30","0","0","0","0","0","12000","49","0","0","0","91002","0","12000","0","0"
"0","8","30","0","0","0","0","0","12100","50","0","0","0","91002","0","12100","0","0"
"0","8","30","0","0","0","0","0","12200","51","0","0","0","91002","0","12200","0","0"
"0","8","30","0","0","0","0","0","12300","52","0","0","0","91002","0","12300","0","0"
"0","8","30","0","0","0","0","0","12400","53","0","0","0","91002","0","12400","0","0"
"0","8","30","0","0","0","0","0","12500","54","0","0","0","91002","0","12500","0","0"
"0","8","30","0","0","0","0","0","12600","55","0","0","0","91002","0","12600","0","0"
"0","8","30","0","0","0","0","0","12700","56","0","0","0","91002","0","12700","0","0"
"0","8","30","0","0","0","0","0","12800","57","0","0","0","91002","0","12800","0","0"
"0","8","30","0","0","0","0","0","12900","58","0","0","0","91002","0","12900","0","0"
"0","8","30","0","0","0","0","0","13000","59","0","0","0","91002","0","13000","0","0"
"0","8","30","0","0","0","0","0","13100","60","0","0","0","91002","0","13100","0","0"
"0","8","30","0","0","0","0","0","13200","61","0","0","0","91002","0","13200","0","0"
"0","8","30","0","0","0","0","0","13300","62","0","0","0","91002","0","13300","0","0"
"0","8","30","0","0","0","0","0","13400","63","0","0","0","91002","0","13400","0","0"
"0","8","30","0","0","0","0","0","13500","64","0","0","0","91002","0","13500","0","0"
"0","8","30","0","0","0","0","0","13600","65","0","0","0","91002","0","13600","0","0"
"0","8","30","0","0","0","0","0","13700","66","0","0","0","91002","0","13700","0","0"
"0","8","30","0","0","0","0","0","13800","67","0","0","0","91002","0","13800","0","0"
"0","8","30","0","0","0","0","0","13900","68","0","0","0","91002","0","13900","0","0"
"0","8","30","0","0","0","0","0","14000","69","0","0","0","91002","0","14000","0","0"
"0","8","30","0","0","0","0","0","14100","70","0","0","0","91002","0","14100","0","0"
"0","8","30","0","0","0","0","0","14200","71","0","0","0","91002","0","14200","0","0"
"0","8","30","0","0","0","0","0","14300","72","0","0","0","91002","0","14300","0","0"
"0","8","30","0","0","0","0","0","14400","73","0","0","0","91002","0","14400","0","0"
"0","8","30","0","0","0","0","0","14500","74","0","0","0","91002","0","14500","0","0"
"0","8","30","0","0","0","0","0","14600","75","0","0","0","91002","0","14600","0","0"
"0","8","30","0","0","0","0","0","14700","76","0","0","0","91002","0","14700","0","0"
"0","8","30","0","0","0","0","0","14800","77","0","0","0","91002","0","14800","0","0"
"0","8","30","0","0","0","0","0","14900","78","0","0","0","91002","0","14900","0","0"
"0","8","30","0","0","0","0","0","15000","79","0","0","0","91002","0","15000","0","0"
