b33460a5a3648351c217b7d3ac4e6d38c85b0cedb295ddd1b9b69a1582fc4b25,10d3ba2419c170dd044a0cbfb1b62179ef89b2f0a881f0e86c05f8a9c0e12f7d,1e93528b1721971f8020acaef232d3f1f054dea71bf71be39a844fa97fd18904,afc418f927a0c3d06b5495bc8cf8455fb741e74c5ec5cde2c0a2c61c9d99caf1,b95c1b644bd46cd30091de90193c61b3a128773109d2daa59557df2862b4c47f,a1b1c5fbbecad936759b5b0e56dc5642a9c89c83956d9dbc0f03023dc6e4e602,6831c1ff821f09b669ace5393efd6149550037e101c3a19d767eca8c5ad4263c,99ce04fcaaf1ec200477ddc4da62d72b7109d813cb594872f756a87544465886,043b3a6e85342d25beed4bda63f2b958453eeb8fe255046010a43fbb24edf365,f438c933006c9a5152c23f87730f43607bbd67e31e6511bab03a7205c7937079,fe3276ab0f08777d995ef4173fcb6b5398c9cb1319053d2cca4371d3689f4c2a,b130ebb31c4f84e607f943935f9e59b026e931a26bdfca0df5a6ee8405505c4f,f56ee5579c754702e10518ea46c9172b6939be721447e4db976a4c5244e1110f,25489f4851b3bedc8577891e88e04ffd312201a8035f5aa3530fac9f7912b774,58481dea43a7eee61d282cb1d34a0230a783abf3b14823018f9ab1098cc9de0b,383cd846a24fdec347a7f0f30663f4756cb6eef7fb09215d3a4b175742d26df3,91cb8d99357298debc024d588e8aecb40f5eae632422e1aaa2220f71e6552562
"0","14001001","0","14001001","11","0","2099/04/01 14:59:59","在戰鬥競技場戰鬥 1 次","2015/04/01 15:00:00","0","1","205","0","401","1","0","4001"
"0","14003001","0","14003001","12","0","2099/04/01 14:59:59","在公主競技場戰鬥 1 次","2015/04/01 15:00:00","0","1","205","0","402","1","0","4003"
"0","15004001","0","15004001","10","0","2025/08/31 23:59:59","挑戰 1 次戰隊競賽","2025/08/27 05:00:00","0","1","501","0","107","1","0","5004"
"0","15005001","0","15005001","13","0","2099/04/01 14:59:59","對戰隊成員按「讚」","2015/04/01 15:00:00","0","1","501","0","701","1","0","5005"
"0","16006001","0","16006001","5","0","2024/06/14 15:59:59","強化 1 次角色技能","2015/04/01 15:00:00","0","1","301","0","503","1","0","6006"
"0","16007001","0","16007001","6","0","2024/06/14 15:59:59","使用裝備強化來提升裝備的 1 顆★","2015/04/01 15:00:00","0","1","304","0","506","1","0","6007"
"0","16008001","0","16008001","5","0","2030/04/01 14:59:59","選擇角色技能強化、將裝備的★增加1個的強化、公主騎士強化的其中一項進行1次","2024/06/14 16:00:00","0","1","302","0","503","1","0","6019"
"0","18001001","120000","18001001","1","0","2019/01/30 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2018/09/10 16:00:00","0","1","106","0","0","1","45959","8001"
"0","18001002","180000","18001002","1","0","2019/01/30 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2018/09/10 16:00:00","0","1","106","0","0","1","45959","8001"
"0","18001003","120000","18001003","1","0","2019/02/14 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2019/01/30 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001004","180000","18001004","1","0","2019/02/14 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2019/01/30 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001001","120000","18001005","1","0","2019/07/01 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2019/02/14 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001002","180000","18001006","1","0","2019/07/01 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2019/02/14 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001003","120000","18001007","1","0","2019/07/15 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2019/07/01 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001004","180000","18001008","1","0","2019/07/15 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2019/07/01 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001001","120000","18001009","1","0","2019/08/01 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2019/07/15 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001002","180000","18001010","1","0","2019/08/01 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2019/07/15 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001003","120000","18001011","1","0","2019/08/15 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2019/08/01 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001004","180000","18001012","1","0","2019/08/15 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2019/08/01 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001001","120000","18001013","1","0","2020/01/21 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2019/08/15 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001002","180000","18001014","1","0","2020/01/21 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2019/08/15 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001003","120000","18001015","1","0","2020/02/10 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2020/01/21 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001004","180000","18001016","1","0","2020/02/10 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2020/01/21 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001001","120000","18001017","1","0","2020/06/22 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2020/02/10 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001002","180000","18001018","1","0","2020/06/22 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2020/02/10 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001003","120000","18001019","1","0","2020/07/08 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2020/06/22 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001004","180000","18001020","1","0","2020/07/08 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2020/06/22 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001001","120000","18001021","1","0","2020/08/03 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2020/07/08 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001002","180000","18001022","1","0","2020/08/03 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2020/07/08 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001003","120000","18001023","1","0","2020/08/18 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2020/08/03 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001004","180000","18001024","1","0","2020/08/18 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2020/08/03 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001001","120000","18001025","1","0","2020/10/22 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2020/08/18 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001002","180000","18001026","1","0","2020/10/22 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2020/08/18 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001003","120000","18001027","1","0","2020/11/01 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2020/10/22 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001004","180000","18001028","1","0","2020/11/01 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2020/10/22 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001001","120000","18001029","1","0","2021/02/09 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2020/11/01 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001002","180000","18001030","1","0","2021/02/09 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2020/11/01 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001003","120000","18001031","1","0","2021/02/26 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2021/02/09 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001004","180000","18001032","1","0","2021/02/26 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2021/02/09 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001001","120000","18001033","1","0","2021/04/16 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2021/02/26 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001002","180000","18001034","1","0","2021/04/16 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2021/02/26 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001003","120000","18001035","1","0","2021/04/28 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2021/04/16 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001004","180000","18001036","1","0","2021/04/28 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2021/04/16 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001001","120000","18001037","1","0","2021/08/01 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2021/04/28 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001002","180000","18001038","1","0","2021/08/01 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2021/04/28 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001003","120000","18001039","1","0","2021/08/24 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2021/08/01 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001004","180000","18001040","1","0","2021/08/24 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2021/08/01 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001001","120000","18001041","1","0","2021/09/01 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2021/08/24 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001002","180000","18001042","1","0","2021/09/01 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2021/08/24 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001003","120000","18001043","1","0","2021/09/10 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2021/09/01 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001004","180000","18001044","1","0","2021/09/10 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2021/09/01 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001001","120000","18001045","1","0","2022/02/01 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2021/09/10 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001002","180000","18001046","1","0","2022/02/01 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2021/09/10 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001003","120000","18001047","1","0","2022/02/18 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2022/02/01 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001004","180000","18001048","1","0","2022/02/18 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2022/02/01 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001001","120000","18001049","1","0","2022/08/01 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2022/02/18 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001002","180000","18001050","1","0","2022/08/01 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2022/02/18 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001003","120000","18001055","1","0","2022/08/15 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2022/08/01 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001004","180000","18001056","1","0","2022/08/15 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2022/08/01 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001001","120000","18001057","1","0","2022/09/09 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2022/08/15 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001002","180000","18001058","1","0","2022/09/09 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2022/08/15 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001003","120000","18001059","1","0","2022/09/20 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2022/09/09 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001004","180000","18001060","1","0","2022/09/20 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2022/09/09 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001001","120000","18001061","1","0","2023/01/16 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2022/09/20 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001002","180000","18001062","1","0","2023/01/16 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2022/09/20 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001003","120000","18001063","1","0","2023/02/02 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2023/01/16 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001004","180000","18001064","1","0","2023/02/02 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2023/01/16 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001001","120000","18001065","1","0","2023/04/17 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2023/02/02 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001002","180000","18001066","1","0","2023/04/17 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2023/02/02 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001003","120000","18001071","1","0","2023/04/25 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2023/04/17 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001004","180000","18001072","1","0","2023/04/25 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2023/04/17 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001001","120000","18001073","1","0","2023/08/01 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2023/04/25 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001002","180000","18001074","1","0","2023/08/01 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2023/04/25 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001005","120000","18001075","1","0","2023/08/15 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2023/08/01 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001006","180000","18001076","1","0","2023/08/15 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2023/08/01 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001003","120000","18001077","1","0","2023/08/26 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2023/08/15 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001004","180000","18001078","1","0","2023/08/26 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2023/08/15 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001001","120000","18001079","1","0","2023/09/16 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2023/08/26 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001002","180000","18001080","1","0","2023/09/16 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2023/08/26 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001003","120000","18001081","1","0","2023/10/01 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2023/09/16 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001004","180000","18001082","1","0","2023/10/01 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2023/09/16 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001001","120000","18001083","1","0","2024/02/07 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2023/10/01 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001002","180000","18001084","1","0","2024/02/07 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2023/10/01 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001003","120000","18001085","1","0","2024/02/24 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2024/02/07 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001004","180000","18001086","1","0","2024/02/24 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2024/02/07 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001001","120000","18001087","1","0","2024/05/15 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2024/02/24 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001002","180000","18001088","1","0","2024/05/15 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2024/02/24 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001003","120000","18001089","1","0","2024/05/26 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2024/05/15 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001004","180000","18001090","1","0","2024/05/26 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2024/05/15 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001001","120000","18001091","1","0","2024/08/15 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2024/05/26 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001002","180000","18001092","1","0","2024/08/15 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2024/05/26 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001003","120000","18001093","1","0","2024/08/30 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2024/08/15 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001004","180000","18001094","1","0","2024/08/30 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2024/08/15 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001001","120000","18001095","1","0","2024/10/15 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2024/08/30 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001002","180000","18001096","1","0","2024/10/15 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2024/08/30 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001003","120000","18001097","1","0","2024/10/30 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2024/10/15 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001004","180000","18001098","1","0","2024/10/30 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2024/10/15 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001001","120000","18001099","1","0","2025/02/12 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2024/10/30 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001002","180000","18001100","1","0","2025/02/12 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2024/10/30 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001003","120000","18001101","1","0","2025/03/01 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2025/02/12 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001004","180000","18001102","1","0","2025/03/01 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2025/02/12 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001001","120000","18001103","1","0","2025/05/15 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2025/03/01 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001002","180000","18001104","1","0","2025/05/15 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2025/03/01 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001003","120000","18001105","1","0","2025/05/26 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2025/05/15 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001004","180000","18001106","1","0","2025/05/26 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2025/05/15 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001001","120000","18001107","1","0","2025/08/15 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2025/05/26 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001002","180000","18001108","1","0","2025/08/15 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2025/05/26 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001003","120000","18001109","1","0","2025/08/29 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2025/08/15 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001004","180000","18001110","1","0","2025/08/29 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2025/08/15 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001001","120000","18001111","1","0","2030/02/15 04:59:59","在 12:00～隔天早晨 04:59 之間登入遊戲","2025/08/29 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18001002","180000","18001112","1","0","2030/02/15 04:59:59","在 18:00～隔天早晨 04:59 之間登入遊戲","2025/08/29 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18002001","50000","18002001","1","0","2030/02/15 04:59:59","在 05:00～隔天早晨 04:59 之間登入遊戲","2025/06/16 05:00:00","0","1","106","0","0","1","45959","8001"
"0","18004001","0","18004001","4","0","2099/04/01 14:59:59","購買 1 次瑪那","2015/04/01 15:00:00","0","1","404","0","208","1","0","8004"
