f0ac0dab05f0a260b986ee880e377fc449621bcd74a05d9cb3ce5c28d03c66cb,c514cc57694dd9844dbeaa5b31fa35bdf69a08f2b19e118c7083f572aade0d2b,c51864f94da8a45eb27ac13a9dec0376a83a226724df8b6aa637a3e313cb3c5c,43ea9ceb01bddffa0d1bd421b27d00166e5c7fd3f9725c2081b87bb174769295,0a1291b518d2c9d7579fa86fe82b61e2bd705f11fad199c4f927181d8c4ccbfe,ea5860031fe66748a4d5c245334c79a18647d4d5e8630335a4e4084c7a1b2ea7,21c955efd0d0ffcaef6cc8a9254e80a019c0b971cf6bf867813f31ccc02e14cf,a3d56e26d65369ab5d8cd632073fc2f1eeaf4f0f3121e2f6938afbbb813b9e30,10d1a50351637d3222340e7af3936557839721a108cc1ab94a13369d3b3a2460,049864a0da6a320cf5eb33a91db26814c97188c0a4970f1844032fcf87d7ec12,c8ce836ec2d84d2002f660f8e59b189b4dd9683a401a7f4b9d2cec85e222e7c2,b0b4c0ec10aed6a273fd090e0ac0e80061b53f82db069461194032b0632e6eb1,e8bca170c229a4fa2f95da8ab0e0418feba4ac04efb56ccf07dd32465ca1a45e,c9afee445a66dd10b713d4014802841190794b184ecd7ab88dd57b7667aba3b2,605fdb8e55e34d1d95bc346f8afd34b419623e8bc0ad46c66ca34d2265fa932c,e92423f7d5b980830168cb06be4db64e96e935b5a8909b8dda461d2673d80e47,a8878dce3b26bb749f6a6ee06e03a4dec6cad025161c538ef32dbe40a8d6c7ca,9cad63f7ed240c35b1a304c8a743a31c673707d4212596b10d1004714921ea8b,9dde3cee190c43351d99f1bb1564ca5fb951c292bbc5f953f2852ddce1959f2e,15727d661a602e3773d0713530287dbbacad333c92ed99aff58eb6a282475d02,f6e40392d080859eeb0366feaaf432ff4c723095fc15efa7aa56f95a5889e6e3,b3d628add66120e46f4674be7eb6615c442200ff773ba7577032f07e9457e3fc,1bc0f33b61f1c7173d21778497da4a8c7ecd8cbd698860d34f35e7bab897d039,7b366a043272df8a4c26f6f33b97a39f39dafde918b86b7847b4305a992646e2,7b40e4ee977e86f3cc39f8641cbe6f96e08ce04ced1323c0f6e368d45a6a5b4a,d2f98af97c9b5a12a702194684699f8e060305972b61405e2d663c1a70f24d26,28a86f2b456c755ff5db0c54bc72e5fafe8a3dde4dc42c32a54407b9d8e3c9dc,9a72ace3f7b1cde533759a55b63b00e929eaf427ed867607b4411ec34af3d65e,3eb74e4706347ea178b5155d181409dd75ceef1417469d67e5276d6b62359181,a22ab2380d1d9c5f65d2113a705c931e93b2d85d5d5e7293af60f07cd9cabffd,604fe2066b306095241b5f6cc9544532a8a90c17406226138e7fa0fc42491cf1,6d73a3229fb5099df7d37475f27b5e407ef511c84f18b42271fcc300dc4cdba5,3220ae2a58f400d18e038933b3b2cd9bb553f05889e7d7806b9ac56b8a3f7b32,daeb53d8ff1e018075df75eaf061702b51c5750888129b22ce266cb12495ed01,8f988526a3aca0bcc6a5e4f7e9aacff5611a32798a7b2e45700190b35b38b686
"103611","bgm_M41","600340003","10201202","0","2025/02/06 12:00:00","150","10201201","90007","103611","23001","90","62001","10","20001","111001","15","10","610201006","600290103","103613","103612","94002","600160003","10","10201","bgm_M41","0","後篇活動冒險 N-2","610201004","610201005","600380102","1","111011","111001"
"103611","bgm_M41","600420004","10201203","0","2025/02/06 12:00:00","150","10201202","90007","103611","23001","90","62001","10","20001","111001","16","10","610201009","600380103","103613","103612","94002","600160004","10","10201","bgm_M41","0","後篇活動冒險 N-3","610201007","610201008","600270004","1","111011","111001"
"103611","bgm_M41","600250010","10201204","0","2025/02/06 12:00:00","150","10201203","90007","103611","23001","90","62001","10","20001","111001","17","10","610201012","600330008","103613","103612","94002","600130110","10","10201","bgm_M41","0","後篇活動冒險 N-4","610201010","610201011","600290210","1","111011","111001"
"103611","bgm_M41","600040010","10201205","0","2025/02/06 12:00:00","150","10201204","90007","103611","23001","90","62001","10","20001","111001","18","10","610201015","600210111","103613","103612","94002","600100011","10","10201","bgm_M41","0","後篇活動冒險 N-5","610201013","610201014","600030011","1","111012","111001"
"103611","bgm_M41","600420013","10201206","0","2025/02/06 12:00:00","150","10201205","90007","103611","23001","90","62001","10","20001","111001","19","10","610201018","600050012","103613","103612","94002","600230013","10","10201","bgm_M41","0","後篇活動冒險 N-6","610201016","610201017","600380012","1","111011","111001"
"103611","bgm_M41","600340014","10201207","0","2025/02/06 12:00:00","150","10201206","90007","103611","23001","90","62001","10","20001","111001","20","10","610201021","600290114","103613","103612","94002","600160014","10","10201","bgm_M41","0","後篇活動冒險 N-7","610201019","610201020","600380113","1","111011","111001"
"103611","bgm_M41","600420016","10201208","0","2025/02/06 12:00:00","150","10201207","90007","103611","23001","90","62001","10","20001","111001","21","10","610201024","600380115","103613","103612","94002","600160016","10","10201","bgm_M41","0","後篇活動冒險 N-8","610201022","610201023","600270016","1","111011","111001"
"103611","bgm_M41","600250017","10201209","0","2025/02/06 12:00:00","150","10201208","90007","103611","23001","90","62001","10","20001","111001","22","10","610201027","600330015","103613","103612","94002","600130117","10","10201","bgm_M41","0","後篇活動冒險 N-9","610201025","610201026","600290217","1","111011","111001"
"103611","bgm_M41","600040018","10201210","0","2025/02/06 12:00:00","150","10201209","90007","103611","23001","90","62001","10","20001","111001","23","10","610201030","600210119","103613","103612","94002","600100019","10","10201","bgm_M41","0","後篇活動冒險 N-10","610201028","610201029","600030019","1","111012","111001"
"103611","bgm_M41","600020020","10201301","0","2025/02/06 12:00:00","300","10201210","90007","103611","23001","90","62001","20","20001","112001","24","20","610201033","600050020","103613","103612","94002","600130120","20","10201","bgm_M41","3","後篇活動冒險 H-1","610201031","610201032","600040020","2","112011","112001"
"103611","bgm_M41","600420022","10201302","0","2025/02/06 12:00:00","300","10201301","90007","103611","23001","90","62001","20","20001","112001","25","20","610201036","600120022","103613","103612","94002","600140022","20","10201","bgm_M41","3","後篇活動冒險 H-2","610201034","610201035","600380122","2","112011","112001"
"103611","bgm_M41","600240023","10201303","0","2025/02/06 12:00:00","300","10201302","90007","103611","23001","90","62001","20","20001","112001","26","20","610201039","600380123","103613","103612","94002","600150023","20","10201","bgm_M41","3","後篇活動冒險 H-3","610201037","610201038","600220023","2","112011","112001"
"101831","bgm_M41","600420001","10202001","0","0","150","0","90007","101831","23001","90","62001","10","20001","111001","1","10","610201003","600050001","101833","101832","94002","600230001","10","10202","bgm_M41","0","活動冒險 N-1","610201001","610201002","600380001","1","111011","111001"
"101831","bgm_M41","600340003","10202002","0","0","150","10202001","90007","101831","23001","90","62001","10","20001","111001","2","10","610201006","600290103","101833","101832","94002","600160003","10","10202","bgm_M41","0","活動冒險 N-2","610201004","610201005","600380102","1","111011","111001"
"101831","bgm_M41","600420004","10202003","0","0","150","10202002","90007","101831","23001","90","62001","10","20001","111001","3","10","610201009","600380103","101833","101832","94002","600160004","10","10202","bgm_M41","0","活動冒險 N-3","610201007","610201008","600270004","1","111011","111001"
"101831","bgm_M41","600250010","10202004","0","0","150","10202003","90007","101831","23001","90","62001","10","20001","111001","4","10","610201012","600330008","101833","101832","94002","600130110","10","10202","bgm_M41","0","活動冒險 N-4","610201010","610201011","600290210","1","111011","111001"
"101831","bgm_M41","600040010","10202005","0","0","150","10202004","90007","101831","23001","90","62001","10","20001","111001","5","10","610201015","600210111","101833","101832","94002","600100011","10","10202","bgm_M41","0","活動冒險 N-5","610201013","610201014","600030011","1","111012","111001"
"101831","bgm_M41","600420013","10202006","0","0","150","10202005","90007","101831","23001","90","62001","10","20001","111001","6","10","610201018","600050012","101833","101832","94002","600230013","10","10202","bgm_M41","0","活動冒險 N-6","610201016","610201017","600380012","1","111011","111001"
"101831","bgm_M41","600340014","10202007","0","0","150","10202006","90007","101831","23001","90","62001","10","20001","111001","7","10","610201021","600290114","101833","101832","94002","600160014","10","10202","bgm_M41","0","活動冒險 N-7","610201019","610201020","600380113","1","111011","111001"
"101831","bgm_M41","600420016","10202008","0","0","150","10202007","90007","101831","23001","90","62001","10","20001","111001","8","10","610201024","600380115","101833","101832","94002","600160016","10","10202","bgm_M41","0","活動冒險 N-8","610201022","610201023","600270016","1","111011","111001"
"101831","bgm_M41","600250017","10202009","0","0","150","10202008","90007","101831","23001","90","62001","10","20001","111001","9","10","610201027","600330015","101833","101832","94002","600130117","10","10202","bgm_M41","0","活動冒險 N-9","610201025","610201026","600290217","1","111011","111001"
"101831","bgm_M41","600040018","10202010","0","0","150","10202009","90007","101831","23001","90","62001","10","20001","111001","10","10","610201030","600210119","101833","101832","94002","600100019","10","10202","bgm_M41","0","活動冒險 N-10","610201028","610201029","600030019","1","111012","111001"
"101831","bgm_M41","600020020","10202101","0","0","300","10202010","90007","101831","23001","90","62001","20","20001","112001","11","20","610201033","600050020","101833","101832","94002","600130120","20","10202","bgm_M41","3","活動冒險 H-1","610201031","610201032","600040020","2","112011","112001"
"101831","bgm_M41","600420022","10202102","0","0","300","10202101","90007","101831","23001","90","62001","20","20001","112001","12","20","610201036","600120022","101833","101832","94002","600140022","20","10202","bgm_M41","3","活動冒險 H-2","610201034","610201035","600380122","2","112011","112001"
"101831","bgm_M41","600240023","10202103","0","0","300","10202102","90007","101831","23001","90","62001","20","20001","112001","13","20","610201039","600380123","101833","101832","94002","600150023","20","10202","bgm_M41","3","活動冒險 H-3","610201037","610201038","600220023","2","112011","112001"
"103621","bgm_M41","600420001","10203001","0","0","150","0","90007","103621","23001","90","62001","10","20001","111001","1","10","610201003","600050001","103623","103622","94002","600230001","10","10203","bgm_M41","0","活動冒險 N-1","610201001","610201002","600380001","1","111011","111001"
"103621","bgm_M41","600340003","10203002","0","0","150","10203001","90007","103621","23001","90","62001","10","20001","111001","2","10","610201006","600290103","103623","103622","94002","600160003","10","10203","bgm_M41","0","活動冒險 N-2","610201004","610201005","600380102","1","111011","111001"
"103621","bgm_M41","600420004","10203003","0","0","150","10203002","90007","103621","23001","90","62001","10","20001","111001","3","10","610201009","600380103","103623","103622","94002","600160004","10","10203","bgm_M41","0","活動冒險 N-3","610201007","610201008","600270004","1","111011","111001"
"103621","bgm_M41","600250010","10203004","0","0","150","10203003","90007","103621","23001","90","62001","10","20001","111001","4","10","610201012","600330008","103623","103622","94002","600130110","10","10203","bgm_M41","0","活動冒險 N-4","610201010","610201011","600290210","1","111011","111001"
"103621","bgm_M41","600040010","10203005","0","0","150","10203004","90007","103621","23001","90","62001","10","20001","111001","5","10","610201015","600210111","103623","103622","94002","600100011","10","10203","bgm_M41","0","活動冒險 N-5","610201013","610201014","600030011","1","111012","111001"
"103621","bgm_M41","600420013","10203006","0","0","150","10203005","90007","103621","23001","90","62001","10","20001","111001","6","10","610201018","600050012","103623","103622","94002","600230013","10","10203","bgm_M41","0","活動冒險 N-6","610201016","610201017","600380012","1","111011","111001"
"103621","bgm_M41","600340014","10203007","0","0","150","10203006","90007","103621","23001","90","62001","10","20001","111001","7","10","610201021","600290114","103623","103622","94002","600160014","10","10203","bgm_M41","0","活動冒險 N-7","610201019","610201020","600380113","1","111011","111001"
"103621","bgm_M41","600420016","10203008","0","0","150","10203007","90007","103621","23001","90","62001","10","20001","111001","8","10","610201024","600380115","103623","103622","94002","600160016","10","10203","bgm_M41","0","活動冒險 N-8","610201022","610201023","600270016","1","111011","111001"
"103621","bgm_M41","600250017","10203009","0","0","150","10203008","90007","103621","23001","90","62001","10","20001","111001","9","10","610201027","600330015","103623","103622","94002","600130117","10","10203","bgm_M41","0","活動冒險 N-9","610201025","610201026","600290217","1","111011","111001"
"103621","bgm_M41","600040018","10203010","0","0","150","10203009","90007","103621","23001","90","62001","10","20001","111001","10","10","610201030","600210119","103623","103622","94002","600100019","10","10203","bgm_M41","0","活動冒險 N-10","610201028","610201029","600030019","1","111012","111001"
"103621","bgm_M41","600020020","10203101","0","0","300","10203010","90007","103621","23001","90","62001","20","20001","112001","11","20","610201033","600050020","103623","103622","94002","600130120","20","10203","bgm_M41","3","活動冒險 H-1","610201031","610201032","600040020","2","112011","112001"
"103621","bgm_M41","600420022","10203102","0","0","300","10203101","90007","103621","23001","90","62001","20","20001","112001","12","20","610201036","600120022","103623","103622","94002","600140022","20","10203","bgm_M41","3","活動冒險 H-2","610201034","610201035","600380122","2","112011","112001"
"103621","bgm_M41","600240023","10203103","0","0","300","10203102","90007","103621","23001","90","62001","20","20001","112001","13","20","610201039","600380123","103623","103622","94002","600150023","20","10203","bgm_M41","3","活動冒險 H-3","610201037","610201038","600220023","2","112011","112001"
"101241","bgm_M41","600420001","10204001","0","0","150","0","90007","101241","23001","90","62001","10","20001","111001","1","10","610201003","600050001","101243","101242","94002","600230001","10","10204","bgm_M41","0","活動冒險 N-1","610201001","610201002","600380001","1","111011","111001"
"101241","bgm_M41","600340003","10204002","0","0","150","10204001","90007","101241","23001","90","62001","10","20001","111001","2","10","610201006","600290103","101243","101242","94002","600160003","10","10204","bgm_M41","0","活動冒險 N-2","610201004","610201005","600380102","1","111011","111001"
"101241","bgm_M41","600420004","10204003","0","0","150","10204002","90007","101241","23001","90","62001","10","20001","111001","3","10","610201009","600380103","101243","101242","94002","600160004","10","10204","bgm_M41","0","活動冒險 N-3","610201007","610201008","600270004","1","111011","111001"
"101241","bgm_M41","600250010","10204004","0","0","150","10204003","90007","101241","23001","90","62001","10","20001","111001","4","10","610201012","600330008","101243","101242","94002","600130110","10","10204","bgm_M41","0","活動冒險 N-4","610201010","610201011","600290210","1","111011","111001"
"101241","bgm_M41","600040010","10204005","0","0","150","10204004","90007","101241","23001","90","62001","10","20001","111001","5","10","610201015","600210111","101243","101242","94002","600100011","10","10204","bgm_M41","0","活動冒險 N-5","610201013","610201014","600030011","1","111012","111001"
"101241","bgm_M41","600420013","10204006","0","0","150","10204005","90007","101241","23001","90","62001","10","20001","111001","6","10","610201018","600050012","101243","101242","94002","600230013","10","10204","bgm_M41","0","活動冒險 N-6","610201016","610201017","600380012","1","111011","111001"
"101241","bgm_M41","600340014","10204007","0","0","150","10204006","90007","101241","23001","90","62001","10","20001","111001","7","10","610201021","600290114","101243","101242","94002","600160014","10","10204","bgm_M41","0","活動冒險 N-7","610201019","610201020","600380113","1","111011","111001"
"101241","bgm_M41","600420016","10204008","0","0","150","10204007","90007","101241","23001","90","62001","10","20001","111001","8","10","610201024","600380115","101243","101242","94002","600160016","10","10204","bgm_M41","0","活動冒險 N-8","610201022","610201023","600270016","1","111011","111001"
"101241","bgm_M41","600250017","10204009","0","0","150","10204008","90007","101241","23001","90","62001","10","20001","111001","9","10","610201027","600330015","101243","101242","94002","600130117","10","10204","bgm_M41","0","活動冒險 N-9","610201025","610201026","600290217","1","111011","111001"
"101241","bgm_M41","600040018","10204010","0","0","150","10204009","90007","101241","23001","90","62001","10","20001","111001","10","10","610201030","600210119","101243","101242","94002","600100019","10","10204","bgm_M41","0","活動冒險 N-10","610201028","610201029","600030019","1","111012","111001"
"101241","bgm_M41","600020020","10204101","0","0","300","10204010","90007","101241","23001","90","62001","20","20001","112001","11","20","610201033","600050020","101243","101242","94002","600130120","20","10204","bgm_M41","3","活動冒險 H-1","610201031","610201032","600040020","2","112011","112001"
"101241","bgm_M41","600420022","10204102","0","0","300","10204101","90007","101241","23001","90","62001","20","20001","112001","12","20","610201036","600120022","101243","101242","94002","600140022","20","10204","bgm_M41","3","活動冒險 H-2","610201034","610201035","600380122","2","112011","112001"
"101241","bgm_M41","600240023","10204103","0","0","300","10204102","90007","101241","23001","90","62001","20","20001","112001","13","20","610201039","600380123","101243","101242","94002","600150023","20","10204","bgm_M41","3","活動冒險 H-3","610201037","610201038","600220023","2","112011","112001"
"103361","bgm_MC086","600420001","10205001","0","0","150","0","90007","103361","23001","90","62001","10","20001","111001","1","10","610201003","600050001","103363","103362","94002","600230001","10","10205","bgm_MC086","0","活動冒險 N-1","610201001","610201002","600380001","1","111011","111001"
"103361","bgm_MC086","600340003","10205002","0","0","150","10205001","90007","103361","23001","90","62001","10","20001","111001","2","10","610201006","600290103","103363","103362","94002","600160003","10","10205","bgm_MC086","0","活動冒險 N-2","610201004","610201005","600380102","1","111011","111001"
"103361","bgm_MC086","600420004","10205003","0","0","150","10205002","90007","103361","23001","90","62001","10","20001","111001","3","10","610201009","600380103","103363","103362","94002","600160004","10","10205","bgm_MC086","0","活動冒險 N-3","610201007","610201008","600270004","1","111011","111001"
"103361","bgm_MC086","600250010","10205004","0","0","150","10205003","90007","103361","23001","90","62001","10","20001","111001","4","10","610201012","600330008","103363","103362","94002","600130110","10","10205","bgm_MC086","0","活動冒險 N-4","610201010","610201011","600290210","1","111011","111001"
"103361","bgm_MC086","600040010","10205005","0","0","150","10205004","90007","103361","23001","90","62001","10","20001","111001","5","10","610201015","600210111","103363","103362","94002","600100011","10","10205","bgm_MC086","0","活動冒險 N-5","610201013","610201014","600030011","1","111012","111001"
"103361","bgm_MC086","600420013","10205006","0","0","150","10205005","90007","103361","23001","90","62001","10","20001","111001","6","10","610201018","600050012","103363","103362","94002","600230013","10","10205","bgm_MC086","0","活動冒險 N-6","610201016","610201017","600380012","1","111011","111001"
"103361","bgm_MC086","600340014","10205007","0","0","150","10205006","90007","103361","23001","90","62001","10","20001","111001","7","10","610201021","600290114","103363","103362","94002","600160014","10","10205","bgm_MC086","0","活動冒險 N-7","610201019","610201020","600380113","1","111011","111001"
"103361","bgm_MC086","600420016","10205008","0","0","150","10205007","90007","103361","23001","90","62001","10","20001","111001","8","10","610201024","600380115","103363","103362","94002","600160016","10","10205","bgm_MC086","0","活動冒險 N-8","610201022","610201023","600270016","1","111011","111001"
"103361","bgm_MC086","600250017","10205009","0","0","150","10205008","90007","103361","23001","90","62001","10","20001","111001","9","10","610201027","600330015","103363","103362","94002","600130117","10","10205","bgm_MC086","0","活動冒險 N-9","610201025","610201026","600290217","1","111011","111001"
"103361","bgm_MC086","600040018","10205010","0","0","150","10205009","90007","103361","23001","90","62001","10","20001","111001","10","10","610201030","600210119","103363","103362","94002","600100019","10","10205","bgm_MC086","0","活動冒險 N-10","610201028","610201029","600030019","1","111012","111001"
"103361","bgm_MC086","600020020","10205101","0","0","300","10205010","90007","103361","23001","90","62001","20","20001","112001","11","20","610201033","600050020","103363","103362","94002","600130120","20","10205","bgm_MC086","3","活動冒險 H-1","610201031","610201032","600040020","2","112011","112001"
"103361","bgm_MC086","600420022","10205102","0","0","300","10205101","90007","103361","23001","90","62001","20","20001","112001","12","20","610201036","600120022","103363","103362","94002","600140022","20","10205","bgm_MC086","3","活動冒險 H-2","610201034","610201035","600380122","2","112011","112001"
"103361","bgm_MC086","600240023","10205103","0","0","300","10205102","90007","103361","23001","90","62001","20","20001","112001","13","20","610201039","600380123","103363","103362","94002","600150023","20","10205","bgm_MC086","3","活動冒險 H-3","610201037","610201038","600220023","2","112011","112001"
"102591","bgm_M41","600420001","10206001","0","0","150","0","90007","102591","23001","90","62001","10","20001","111001","1","10","610201003","600050001","102593","102592","94002","600230001","10","10206","bgm_M41","0","活動冒險 N-1","610201001","610201002","600380001","1","111011","111001"
"102591","bgm_M41","600340003","10206002","0","0","150","10206001","90007","102591","23001","90","62001","10","20001","111001","2","10","610201006","600290103","102593","102592","94002","600160003","10","10206","bgm_M41","0","活動冒險 N-2","610201004","610201005","600380102","1","111011","111001"
"102591","bgm_M41","600420004","10206003","0","0","150","10206002","90007","102591","23001","90","62001","10","20001","111001","3","10","610201009","600380103","102593","102592","94002","600160004","10","10206","bgm_M41","0","活動冒險 N-3","610201007","610201008","600270004","1","111011","111001"
"102591","bgm_M41","600250010","10206004","0","0","150","10206003","90007","102591","23001","90","62001","10","20001","111001","4","10","610201012","600330008","102593","102592","94002","600130110","10","10206","bgm_M41","0","活動冒險 N-4","610201010","610201011","600290210","1","111011","111001"
"102591","bgm_M41","600040010","10206005","0","0","150","10206004","90007","102591","23001","90","62001","10","20001","111001","5","10","610201015","600210111","102593","102592","94002","600100011","10","10206","bgm_M41","0","活動冒險 N-5","610201013","610201014","600030011","1","111012","111001"
"102591","bgm_M41","600420013","10206006","0","0","150","10206005","90007","102591","23001","90","62001","10","20001","111001","6","10","610201018","600050012","102593","102592","94002","600230013","10","10206","bgm_M41","0","活動冒險 N-6","610201016","610201017","600380012","1","111011","111001"
"102591","bgm_M41","600340014","10206007","0","0","150","10206006","90007","102591","23001","90","62001","10","20001","111001","7","10","610201021","600290114","102593","102592","94002","600160014","10","10206","bgm_M41","0","活動冒險 N-7","610201019","610201020","600380113","1","111011","111001"
"102591","bgm_M41","600420016","10206008","0","0","150","10206007","90007","102591","23001","90","62001","10","20001","111001","8","10","610201024","600380115","102593","102592","94002","600160016","10","10206","bgm_M41","0","活動冒險 N-8","610201022","610201023","600270016","1","111011","111001"
"102591","bgm_M41","600250017","10206009","0","0","150","10206008","90007","102591","23001","90","62001","10","20001","111001","9","10","610201027","600330015","102593","102592","94002","600130117","10","10206","bgm_M41","0","活動冒險 N-9","610201025","610201026","600290217","1","111011","111001"
"102591","bgm_M41","600040018","10206010","0","0","150","10206009","90007","102591","23001","90","62001","10","20001","111001","10","10","610201030","600210119","102593","102592","94002","600100019","10","10206","bgm_M41","0","活動冒險 N-10","610201028","610201029","600030019","1","111012","111001"
