586cadd74f9f51c6d6181925ab6ae7fa96ea0da21fa4fbbc0fcc933b9a2de0bf,1f146b7f81b207a565c4cef42901de5e78e9e3e3bea4841ebd251373830659ff,08ec45b7da51527fdbf6f53525987b23245cec23fdc0e17554048f04e0978249,5e43b83bf30e9be64ce8b082716e429fb9b5f54ef958daeede02d3d3dda803ef,b4f501dbd4f6239f0237fe058a529bbbda8386fb7a3662e722941337d062260c,823db228ff8aca7810a8374862ff534f122606276d859609dcf218972bb37017,f23255806a9a26cf5a7880ffe3cdb4bd061c6e807b6568f688e03fe0a36e1291,0e1c43948ca3063c2614e295cbb9812369ee4b66aba06282d3e910d882f6a606,e2fde2d8c70ec5b2eadef1af79a21846c47ab84f34fa84e21eb151ac5dc864df,2c60e5bbd4f3bf62c0136f0ab6d059ce5084069ee8b969655ccc974354319422,23b1748a43c64fa1bc3c22d14a517c179f0d41457815081bcc9ac479240edd3b,88f252c66937525e817359d8cb2af6e28d5a318be5491256183644871ea8071b
"1004","108201","0","2019/03/06 16:00:00","2019/03/25 15:59:59","33","0","10007","5007401","108201","0","0"
"1002","1000703","1","2019/03/06 16:00:00","2019/03/25 15:59:59","34","0","10007","5007402","108101","0","0"
"1001","10","0","2019/03/06 16:00:00","2019/03/25 15:59:59","35","0","10007","5007403","108101","0","0"
"1001","20","0","2019/03/06 16:00:00","2019/03/25 15:59:59","36","0","10007","5007404","108201","0","0"
"1001","30","0","2019/03/06 16:00:00","2019/03/25 15:59:59","37","0","10007","5007405","108101","0","0"
"1003","2","0","2019/03/06 16:00:00","2019/03/25 15:59:59","38","0","10007","5007406","108201","0","0"
"1003","5","0","2019/03/06 16:00:00","2019/03/25 15:59:59","39","0","10007","5007407","108101","0","0"
"1003","8","0","2019/03/06 16:00:00","2019/03/25 15:59:59","40","0","10007","5007408","108201","0","0"
"1003","12","0","2019/03/06 16:00:00","2019/03/25 15:59:59","41","0","10007","5007409","108101","0","0"
"1003","16","0","2019/03/06 16:00:00","2019/03/25 15:59:59","42","0","10007","5007410","108201","0","0"
"1003","19","0","2019/03/06 16:00:00","2019/03/25 15:59:59","43","0","10007","5007411","108101","0","0"
"1002","1000803","1","2019/04/03 16:00:00","2019/04/17 15:59:59","44","0","10008","5008402","105601","0","0"
"1001","10","0","2019/04/03 16:00:00","2019/04/17 15:59:59","45","0","10008","5008403","101301","0","0"
"1001","20","0","2019/04/03 16:00:00","2019/04/17 15:59:59","46","0","10008","5008404","100901","0","0"
"1001","30","0","2019/04/03 16:00:00","2019/04/17 15:59:59","47","0","10008","5008405","105601","0","0"
"1003","2","0","2019/04/03 16:00:00","2019/04/17 15:59:59","48","0","10008","5008406","105601","0","0"
"1003","4","0","2019/04/03 16:00:00","2019/04/17 15:59:59","49","0","10008","5008407","100901","0","0"
"1003","7","0","2019/04/03 16:00:00","2019/04/17 15:59:59","50","0","10008","5008408","101301","0","0"
"1003","10","0","2019/04/03 16:00:00","2019/04/17 15:59:59","51","0","10008","5008409","105101","0","0"
"1003","13","0","2019/04/03 16:00:00","2019/04/17 15:59:59","52","0","10008","5008410","102701","0","0"
"1003","15","0","2019/04/03 16:00:00","2019/04/17 15:59:59","53","0","10008","5008411","105601","0","0"
"1004","108501","0","2019/05/02 16:00:00","2019/05/16 15:59:59","54","0","10009","5009401","108501","0","0"
"1002","1000903","1","2019/05/02 16:00:00","2019/05/16 15:59:59","55","0","10009","5009402","108401","0","0"
"1001","10","0","2019/05/02 16:00:00","2019/05/16 15:59:59","56","0","10009","5009403","108601","0","0"
"1001","20","0","2019/05/02 16:00:00","2019/05/16 15:59:59","57","0","10009","5009404","108501","0","0"
"1001","30","0","2019/05/02 16:00:00","2019/05/16 15:59:59","58","0","10009","5009405","108401","0","0"
"1003","2","0","2019/05/02 16:00:00","2019/05/16 15:59:59","59","0","10009","5009406","108601","0","0"
"1003","4","0","2019/05/02 16:00:00","2019/05/16 15:59:59","60","0","10009","5009407","108601","0","0"
"1003","7","0","2019/05/02 16:00:00","2019/05/16 15:59:59","61","0","10009","5009408","108501","0","0"
"1003","10","0","2019/05/02 16:00:00","2019/05/16 15:59:59","62","0","10009","5009409","108501","0","0"
"1003","13","0","2019/05/02 16:00:00","2019/05/16 15:59:59","63","0","10009","5009410","108401","0","0"
"1003","15","0","2019/05/02 16:00:00","2019/05/16 15:59:59","64","0","10009","5009411","108401","0","0"
"1004","108901","0","2019/06/03 16:00:00","2019/06/17 15:59:59","65","0","10010","5010401","108901","0","0"
"1002","1001003","1","2019/06/03 16:00:00","2019/06/17 15:59:59","66","0","10010","5010402","108801","0","0"
"1001","10","0","2019/06/03 16:00:00","2019/06/17 15:59:59","67","0","10010","5010403","108901","0","0"
"1001","20","0","2019/06/03 16:00:00","2019/06/17 15:59:59","68","0","10010","5010404","108701","0","0"
"1001","30","0","2019/06/03 16:00:00","2019/06/17 15:59:59","69","0","10010","5010405","108801","0","0"
"1003","2","0","2019/06/03 16:00:00","2019/06/17 15:59:59","70","0","10010","5010406","108801","0","0"
"1003","4","0","2019/06/03 16:00:00","2019/06/17 15:59:59","71","0","10010","5010407","108901","0","0"
"1003","7","0","2019/06/03 16:00:00","2019/06/17 15:59:59","72","0","10010","5010408","108701","0","0"
"1003","10","0","2019/06/03 16:00:00","2019/06/17 15:59:59","73","0","10010","5010409","108901","0","0"
"1003","13","0","2019/06/03 16:00:00","2019/06/17 15:59:59","74","0","10010","5010410","108801","0","0"
"1003","15","0","2019/06/03 16:00:00","2019/06/17 15:59:59","75","0","10010","5010411","108701","0","0"
"1004","109001","0","2019/07/01 16:00:00","2019/07/15 15:59:59","76","0","10011","5011401","109001","0","0"
"1002","1001103","1","2019/07/01 16:00:00","2019/07/15 15:59:59","77","0","10011","5011402","101101","0","0"
"1001","10","0","2019/07/01 16:00:00","2019/07/15 15:59:59","78","0","10011","5011403","101101","0","0"
"1001","20","0","2019/07/01 16:00:00","2019/07/15 15:59:59","79","0","10011","5011404","109101","0","0"
"1001","30","0","2019/07/01 16:00:00","2019/07/15 15:59:59","80","0","10011","5011405","109001","0","0"
"1003","2","0","2019/07/01 16:00:00","2019/07/15 15:59:59","81","0","10011","5011406","109101","0","0"
"1003","4","0","2019/07/01 16:00:00","2019/07/15 15:59:59","82","0","10011","5011407","109001","0","0"
"1003","7","0","2019/07/01 16:00:00","2019/07/15 15:59:59","83","0","10011","5011408","109101","0","0"
"1003","10","0","2019/07/01 16:00:00","2019/07/15 15:59:59","84","0","10011","5011409","109001","0","0"
"1003","13","0","2019/07/01 16:00:00","2019/07/15 15:59:59","85","0","10011","5011410","101101","0","0"
"1003","15","0","2019/07/01 16:00:00","2019/07/15 15:59:59","86","0","10011","5011411","109101","0","0"
"1002","1001203","1","2019/07/17 16:00:00","2019/07/31 15:59:59","87","0","10012","5012402","101401","0","0"
"1001","10","0","2019/07/17 16:00:00","2019/07/31 15:59:59","88","0","10012","5012403","105501","0","0"
"1001","20","0","2019/07/17 16:00:00","2019/07/31 15:59:59","89","0","10012","5012404","101401","0","0"
"1001","30","0","2019/07/17 16:00:00","2019/07/31 15:59:59","90","0","10012","5012405","101401","0","0"
"1003","2","0","2019/07/17 16:00:00","2019/07/31 15:59:59","91","0","10012","5012406","101401","0","0"
"1003","4","0","2019/07/17 16:00:00","2019/07/31 15:59:59","92","0","10012","5012407","101401","0","0"
"1003","7","0","2019/07/17 16:00:00","2019/07/31 15:59:59","93","0","10012","5012408","101401","0","0"
"1003","10","0","2019/07/17 16:00:00","2019/07/31 15:59:59","94","0","10012","5012409","105501","0","0"
"1003","13","0","2019/07/17 16:00:00","2019/07/31 15:59:59","95","0","10012","5012410","105501","0","0"
"1003","15","0","2019/07/17 16:00:00","2019/07/31 15:59:59","96","0","10012","5012411","101401","0","0"
"1004","109301","0","2019/08/01 16:00:00","2019/08/15 15:59:59","97","0","10013","5013401","109301","0","0"
"1002","1001303","1","2019/08/01 16:00:00","2019/08/15 15:59:59","98","0","10013","5013402","109201","0","0"
"1001","10","0","2019/08/01 16:00:00","2019/08/15 15:59:59","99","0","10013","5013403","109301","0","0"
"1001","20","0","2019/08/01 16:00:00","2019/08/15 15:59:59","100","0","10013","5013404","109401","0","0"
"1001","30","0","2019/08/01 16:00:00","2019/08/15 15:59:59","101","0","10013","5013405","109201","0","0"
"1003","2","0","2019/08/01 16:00:00","2019/08/15 15:59:59","102","0","10013","5013406","109201","0","0"
"1003","4","0","2019/08/01 16:00:00","2019/08/15 15:59:59","103","0","10013","5013407","109401","0","0"
"1003","6","0","2019/08/01 16:00:00","2019/08/15 15:59:59","104","0","10013","5013408","109301","0","0"
"1003","8","0","2019/08/01 16:00:00","2019/08/15 15:59:59","105","0","10013","5013409","109201","0","0"
"1003","10","0","2019/08/01 16:00:00","2019/08/15 15:59:59","106","0","10013","5013410","109401","0","0"
"1003","13","0","2019/08/01 16:00:00","2019/08/15 15:59:59","107","0","10013","5013411","109201","0","0"
"1002","1001503","1","2019/09/03 16:00:00","2019/09/15 15:59:59","108","0","10015","5015402","105301","0","0"
"1001","10","0","2019/09/03 16:00:00","2019/09/15 15:59:59","109","0","10015","5015403","105301","0","0"
"1001","20","0","2019/09/03 16:00:00","2019/09/15 15:59:59","110","0","10015","5015404","109501","0","0"
"1001","30","0","2019/09/03 16:00:00","2019/09/15 15:59:59","111","0","10015","5015405","109601","0","0"
"1003","2","0","2019/09/03 16:00:00","2019/09/15 15:59:59","112","0","10015","5015406","109501","0","0"
"1003","4","0","2019/09/03 16:00:00","2019/09/15 15:59:59","113","0","10015","5015407","109501","0","0"
"1003","6","0","2019/09/03 16:00:00","2019/09/15 15:59:59","114","0","10015","5015408","105301","0","0"
"1003","8","0","2019/09/03 16:00:00","2019/09/15 15:59:59","115","0","10015","5015409","109601","0","0"
"1003","10","0","2019/09/03 16:00:00","2019/09/15 15:59:59","116","0","10015","5015410","109601","0","0"
"1003","13","0","2019/09/03 16:00:00","2019/09/15 15:59:59","117","0","10015","5015411","105301","0","0"
"1004","109801","0","2019/10/01 16:00:00","2019/10/15 15:59:59","118","0","10017","5017401","109801","0","0"
"1002","1001703","1","2019/10/01 16:00:00","2019/10/15 15:59:59","119","0","10017","5017402","109901","0","0"
"1001","10","0","2019/10/01 16:00:00","2019/10/15 15:59:59","120","0","10017","5017403","109801","0","0"
"1001","20","0","2019/10/01 16:00:00","2019/10/15 15:59:59","121","0","10017","5017404","109701","0","0"
"1001","30","0","2019/10/01 16:00:00","2019/10/15 15:59:59","122","0","10017","5017405","109901","0","0"
"1003","2","0","2019/10/01 16:00:00","2019/10/15 15:59:59","123","0","10017","5017406","109701","0","0"
"1003","4","0","2019/10/01 16:00:00","2019/10/15 15:59:59","124","0","10017","5017407","109701","0","0"
"1003","7","0","2019/10/01 16:00:00","2019/10/15 15:59:59","125","0","10017","5017408","109801","0","0"
"1003","10","0","2019/10/01 16:00:00","2019/10/15 15:59:59","126","0","10017","5017409","109901","0","0"
"1003","13","0","2019/10/01 16:00:00","2019/10/15 15:59:59","127","0","10017","5017410","109901","0","0"
"1003","15","0","2019/10/01 16:00:00","2019/10/15 15:59:59","128","0","10017","5017411","109901","0","0"
"1004","110101","0","2019/11/01 16:00:00","2019/11/15 15:59:59","129","0","10019","5019401","110101","0","0"
"1002","1001903","1","2019/11/01 16:00:00","2019/11/15 15:59:59","130","0","10019","5019402","110201","0","0"
"1001","10","0","2019/11/01 16:00:00","2019/11/15 15:59:59","131","0","10019","5019403","110001","0","0"
"1001","20","0","2019/11/01 16:00:00","2019/11/15 15:59:59","132","0","10019","5019404","110201","0","0"
"1001","30","0","2019/11/01 16:00:00","2019/11/15 15:59:59","133","0","10019","5019405","110101","0","0"
"1003","2","0","2019/11/01 16:00:00","2019/11/15 15:59:59","134","0","10019","5019406","110001","0","0"
"1003","4","0","2019/11/01 16:00:00","2019/11/15 15:59:59","135","0","10019","5019407","110001","0","0"
"1003","7","0","2019/11/01 16:00:00","2019/11/15 15:59:59","136","0","10019","5019408","110201","0","0"
"1003","10","0","2019/11/01 16:00:00","2019/11/15 15:59:59","137","0","10019","5019409","110101","0","0"
"1003","13","0","2019/11/01 16:00:00","2019/11/15 15:59:59","138","0","10019","5019410","110101","0","0"
"1003","15","0","2019/11/01 16:00:00","2019/11/15 15:59:59","139","0","10019","5019411","110201","0","0"
"1004","107601","0","2019/11/17 16:00:00","2019/11/24 15:59:59","140","0","10020","5004401","107601","0","0"
"1002","1002003","1","2019/11/17 16:00:00","2019/11/24 15:59:59","141","0","10020","5004402","107601","0","0"
"1001","10","0","2019/11/17 16:00:00","2019/11/24 15:59:59","142","0","10020","5004403","107701","0","0"
"1001","20","0","2019/11/17 16:00:00","2019/11/24 15:59:59","143","0","10020","5004404","107501","0","0"
"1001","30","0","2019/11/17 16:00:00","2019/11/24 15:59:59","144","0","10020","5004405","107601","0","0"
"1003","2","0","2019/11/17 16:00:00","2019/11/24 15:59:59","145","0","10020","5004406","107501","0","0"
"1003","3","0","2019/11/17 16:00:00","2019/11/24 15:59:59","146","0","10020","5004407","107601","0","0"
"1003","4","0","2019/11/17 16:00:00","2019/11/24 15:59:59","147","0","10020","5004408","107801","0","0"
"1003","5","0","2019/11/17 16:00:00","2019/11/24 15:59:59","148","0","10020","5004409","107701","0","0"
"1003","6","0","2019/11/17 16:00:00","2019/11/24 15:59:59","149","0","10020","5004410","107501","0","0"
"1003","8","0","2019/11/17 16:00:00","2019/11/24 15:59:59","150","0","10020","5004411","107601","0","0"
"1004","110501","0","2019/12/02 16:00:00","2019/12/15 15:59:59","151","0","10021","5021401","110501","0","0"
"1002","1002103","1","2019/12/02 16:00:00","2019/12/15 15:59:59","152","0","10021","5021402","110401","0","0"
"1001","10","0","2019/12/02 16:00:00","2019/12/15 15:59:59","153","0","10021","5021403","110501","0","0"
"1001","20","0","2019/12/02 16:00:00","2019/12/15 15:59:59","154","0","10021","5021404","110401","0","0"
"1001","30","0","2019/12/02 16:00:00","2019/12/15 15:59:59","155","0","10021","5021405","110601","0","0"
"1003","2","0","2019/12/02 16:00:00","2019/12/15 15:59:59","156","0","10021","5021406","110601","0","0"
"1003","4","0","2019/12/02 16:00:00","2019/12/15 15:59:59","157","0","10021","5021407","110401","0","0"
"1003","6","0","2019/12/02 16:00:00","2019/12/15 15:59:59","158","0","10021","5021408","110501","0","0"
"1003","8","0","2019/12/02 16:00:00","2019/12/15 15:59:59","159","0","10021","5021409","110401","0","0"
"1003","11","0","2019/12/02 16:00:00","2019/12/15 15:59:59","160","0","10021","5021410","110601","0","0"
"1003","14","0","2019/12/02 16:00:00","2019/12/15 15:59:59","161","0","10021","5021411","110501","0","0"
"1004","108001","0","2019/12/17 16:00:00","2019/12/24 15:59:59","162","0","10022","5005401","108001","0","0"
"1002","1002203","1","2019/12/17 16:00:00","2019/12/24 15:59:59","163","0","10022","5005402","107901","0","0"
"1001","10","0","2019/12/17 16:00:00","2019/12/24 15:59:59","164","0","10022","5005403","108001","0","0"
"1001","20","0","2019/12/17 16:00:00","2019/12/24 15:59:59","165","0","10022","5005404","107901","0","0"
"1001","30","0","2019/12/17 16:00:00","2019/12/24 15:59:59","166","0","10022","5005405","108001","0","0"
"1003","2","0","2019/12/17 16:00:00","2019/12/24 15:59:59","167","0","10022","5005406","107901","0","0"
"1003","3","0","2019/12/17 16:00:00","2019/12/24 15:59:59","168","0","10022","5005407","108001","0","0"
"1003","4","0","2019/12/17 16:00:00","2019/12/24 15:59:59","169","0","10022","5005408","107901","0","0"
"1003","5","0","2019/12/17 16:00:00","2019/12/24 15:59:59","170","0","10022","5005409","108001","0","0"
"1003","6","0","2019/12/17 16:00:00","2019/12/24 15:59:59","171","0","10022","5005410","107901","0","0"
"1003","8","0","2019/12/17 16:00:00","2019/12/24 15:59:59","172","0","10022","5005411","108001","0","0"
"1002","1002303","1","2020/01/02 16:00:00","2020/01/16 15:59:59","173","0","10023","5023402","110701","0","0"
"1001","10","0","2020/01/02 16:00:00","2020/01/16 15:59:59","174","0","10023","5023403","110801","0","0"
"1001","20","0","2020/01/02 16:00:00","2020/01/16 15:59:59","175","0","10023","5023404","110901","0","0"
"1001","30","0","2020/01/02 16:00:00","2020/01/16 15:59:59","176","0","10023","5023405","111001","0","0"
"1003","2","0","2020/01/02 16:00:00","2020/01/16 15:59:59","177","0","10023","5023406","110701","0","0"
"1003","4","0","2020/01/02 16:00:00","2020/01/16 15:59:59","178","0","10023","5023407","110701","0","0"
"1003","7","0","2020/01/02 16:00:00","2020/01/16 15:59:59","179","0","10023","5023408","111001","0","0"
"1003","10","0","2020/01/02 16:00:00","2020/01/16 15:59:59","180","0","10023","5023409","110801","0","0"
"1003","13","0","2020/01/02 16:00:00","2020/01/16 15:59:59","181","0","10023","5023410","110901","0","0"
"1003","15","0","2020/01/02 16:00:00","2020/01/16 15:59:59","182","0","10023","5023411","110701","0","0"
"1002","1002403","1","2020/01/16 16:00:00","2020/01/23 15:59:59","183","0","10024","5006402","103701","0","0"
"1001","10","0","2020/01/16 16:00:00","2020/01/23 15:59:59","184","0","10024","5006403","100501","0","0"
"1001","20","0","2020/01/16 16:00:00","2020/01/23 15:59:59","185","0","10024","5006404","103701","0","0"
"1001","30","0","2020/01/16 16:00:00","2020/01/23 15:59:59","186","0","10024","5006405","104701","0","0"
"1003","2","0","2020/01/16 16:00:00","2020/01/23 15:59:59","187","0","10024","5006406","100501","0","0"
"1003","3","0","2020/01/16 16:00:00","2020/01/23 15:59:59","188","0","10024","5006407","103701","0","0"
"1003","4","0","2020/01/16 16:00:00","2020/01/23 15:59:59","189","0","10024","5006408","104701","0","0"
"1003","5","0","2020/01/16 16:00:00","2020/01/23 15:59:59","190","0","10024","5006409","107101","0","0"
"1003","6","0","2020/01/16 16:00:00","2020/01/23 15:59:59","191","0","10024","5006410","100501","0","0"
"1003","8","0","2020/01/16 16:00:00","2020/01/23 15:59:59","192","0","10024","5006411","104701","0","0"
"1004","111201","0","2020/02/04 16:00:00","2020/02/18 15:59:59","193","0","10025","5025401","111201","0","0"
"1002","1002503","1","2020/02/04 16:00:00","2020/02/18 15:59:59","194","0","10025","5025402","111301","0","0"
"1001","10","0","2020/02/04 16:00:00","2020/02/18 15:59:59","195","0","10025","5025403","111201","0","0"
"1001","20","0","2020/02/04 16:00:00","2020/02/18 15:59:59","196","0","10025","5025404","111101","0","0"
"1001","30","0","2020/02/04 16:00:00","2020/02/18 15:59:59","197","0","10025","5025405","111301","0","0"
"1003","2","0","2020/02/04 16:00:00","2020/02/18 15:59:59","198","0","10025","5025406","111101","0","0"
"1003","4","0","2020/02/04 16:00:00","2020/02/18 15:59:59","199","0","10025","5025407","111101","0","0"
"1003","7","0","2020/02/04 16:00:00","2020/02/18 15:59:59","200","0","10025","5025408","111201","0","0"
"1003","10","0","2020/02/04 16:00:00","2020/02/18 15:59:59","201","0","10025","5025409","111301","0","0"
"1003","13","0","2020/02/04 16:00:00","2020/02/18 15:59:59","202","0","10025","5025410","111301","0","0"
"1003","15","0","2020/02/04 16:00:00","2020/02/18 15:59:59","203","0","10025","5025411","111301","0","0"
"1004","108201","0","2020/02/18 16:00:00","2020/02/25 15:59:59","204","0","10026","5007401","108201","0","0"
"1002","1002603","1","2020/02/18 16:00:00","2020/02/25 15:59:59","205","0","10026","5007402","108101","0","0"
"1001","10","0","2020/02/18 16:00:00","2020/02/25 15:59:59","206","0","10026","5007403","108101","0","0"
"1001","20","0","2020/02/18 16:00:00","2020/02/25 15:59:59","207","0","10026","5007404","108201","0","0"
"1001","30","0","2020/02/18 16:00:00","2020/02/25 15:59:59","208","0","10026","5007405","108101","0","0"
"1003","2","0","2020/02/18 16:00:00","2020/02/25 15:59:59","209","0","10026","5007406","108201","0","0"
"1003","3","0","2020/02/18 16:00:00","2020/02/25 15:59:59","210","0","10026","5007407","108101","0","0"
"1003","4","0","2020/02/18 16:00:00","2020/02/25 15:59:59","211","0","10026","5007408","108201","0","0"
"1003","5","0","2020/02/18 16:00:00","2020/02/25 15:59:59","212","0","10026","5007409","108101","0","0"
"1003","6","0","2020/02/18 16:00:00","2020/02/25 15:59:59","213","0","10026","5007410","108201","0","0"
"1003","8","0","2020/02/18 16:00:00","2020/02/25 15:59:59","214","0","10026","5007411","108101","0","0"
"1002","1002703","1","2020/03/02 16:00:00","2020/03/16 15:59:59","215","0","10027","5027402","106601","0","0"
"1001","10","0","2020/03/02 16:00:00","2020/03/16 15:59:59","216","0","10027","5027403","100501","0","0"
"1001","20","0","2020/03/02 16:00:00","2020/03/16 15:59:59","217","0","10027","5027404","103701","0","0"
"1001","30","0","2020/03/02 16:00:00","2020/03/16 15:59:59","218","0","10027","5027405","106501","0","0"
"1003","2","0","2020/03/02 16:00:00","2020/03/16 15:59:59","219","0","10027","5027406","100501","0","0"
"1003","4","0","2020/03/02 16:00:00","2020/03/16 15:59:59","220","0","10027","5027407","103701","0","0"
"1003","7","0","2020/03/02 16:00:00","2020/03/16 15:59:59","221","0","10027","5027408","106501","0","0"
"1003","10","0","2020/03/02 16:00:00","2020/03/16 15:59:59","222","0","10027","5027409","100501","0","0"
"1003","13","0","2020/03/02 16:00:00","2020/03/16 15:59:59","223","0","10027","5027410","103701","0","0"
"1003","15","0","2020/03/02 16:00:00","2020/03/16 15:59:59","224","0","10027","5027411","100501","0","0"
"1002","1002803","1","2020/03/16 16:00:00","2020/03/23 15:59:59","225","0","10028","5008402","105601","0","0"
"1001","10","0","2020/03/16 16:00:00","2020/03/23 15:59:59","226","0","10028","5008403","101301","0","0"
"1001","20","0","2020/03/16 16:00:00","2020/03/23 15:59:59","227","0","10028","5008404","100901","0","0"
"1001","30","0","2020/03/16 16:00:00","2020/03/23 15:59:59","228","0","10028","5008405","105601","0","0"
"1003","2","0","2020/03/16 16:00:00","2020/03/23 15:59:59","229","0","10028","5008406","105601","0","0"
"1003","3","0","2020/03/16 16:00:00","2020/03/23 15:59:59","230","0","10028","5008407","100901","0","0"
"1003","4","0","2020/03/16 16:00:00","2020/03/23 15:59:59","231","0","10028","5008408","101301","0","0"
"1003","5","0","2020/03/16 16:00:00","2020/03/23 15:59:59","232","0","10028","5008409","105101","0","0"
"1003","6","0","2020/03/16 16:00:00","2020/03/23 15:59:59","233","0","10028","5008410","102701","0","0"
"1003","8","0","2020/03/16 16:00:00","2020/03/23 15:59:59","234","0","10028","5008411","105601","0","0"
"1004","111601","0","2020/04/01 16:00:00","2020/04/15 15:59:59","235","0","10029","5029401","111601","0","0"
"1002","1002903","1","2020/04/01 16:00:00","2020/04/15 15:59:59","236","0","10029","5029402","111501","0","0"
"1001","10","0","2020/04/01 16:00:00","2020/04/15 15:59:59","237","0","10029","5029403","111601","0","0"
"1001","20","0","2020/04/01 16:00:00","2020/04/15 15:59:59","238","0","10029","5029404","111701","0","0"
"1001","30","0","2020/04/01 16:00:00","2020/04/15 15:59:59","239","0","10029","5029405","111501","0","0"
"1003","2","0","2020/04/01 16:00:00","2020/04/15 15:59:59","240","0","10029","5029406","111501","0","0"
"1003","4","0","2020/04/01 16:00:00","2020/04/15 15:59:59","241","0","10029","5029407","111701","0","0"
"1003","7","0","2020/04/01 16:00:00","2020/04/15 15:59:59","242","0","10029","5029408","111601","0","0"
"1003","10","0","2020/04/01 16:00:00","2020/04/15 15:59:59","243","0","10029","5029409","111701","0","0"
"1003","13","0","2020/04/01 16:00:00","2020/04/15 15:59:59","244","0","10029","5029410","111501","0","0"
