39b3bdc1d1be83f7ba2c48cbbb3bb844019fb15b263d992b15a17db7238268db,49251de4379c1bdbea36b696e863bd29b5dc87251c5433580fc3d394262c6a34,6bf5640abdf5ccb5f077a4c7356f4c268458d1447d33d2c73f799456c659d4a4,be0d69e972b5c0f2f878068e4b301e5d96531d05ad670a041ba3a06593230652,6e139734340d0fcc6645aa327e81ec4a6f33240c341e430cb1c9ced66a75aa21,9c2781a21a3204881bfec6350815173b667a17a86087c1943051a36cb3cfc2dc,9c54a260ff88c2097cd46433e3ba19e5d8ddb0fdec08f51a4cb54a3a6fac8c75,7247343ba9e00655eace0734c57a5a9b62592a5c99a48fe70947003d2e6fb2b5,02811c50d08537e3d02c59046ace690ce935938023adcbca0e5d7998cde9976f,799c436a4fabba81e6280d6535928b447cb9e416158193ad4668fc821e169851,5a8fc4cc3fe1ad0b342d11b94f07af2c12b1bf11ac499d53ab2e3977d2d78cd4,0365a5465c65997a52780b54e0bde8149bc8221e9a37271d36ddab778dc279fa,9aa3cbf40ba9129831e1cf9359e1ed3c19dd8a4de8d645b847c84802851473f4,817aeb429c7ad1fd74899112a46f2936031652e1866d37effc8072c2a7beadfb,1597102f7e5113ed8aaa417743e68b05cd4bda4c93d46f3c295b0235fa9b1f8b,2b3ac98c389228cb7bfc1193d3794a415430b53b1d22900bb96f6c723e1e6803,637d8e1de593d0ae7c6ae7c086b85a80a02a18d65bb57e7c376f351f6b53a233,78f82d13ce2c6443536701e4a9da7648c3d60fcc7242056df3dda3d15fe572d6,81cd9cdeff561a6436171a0cc41cec9734ab1ea6cc7b814b006a5d390eca2c97,e6a326c5a11eab534fd1720cd7b6e34970576218b711c848bdec70169acd6f5e,36c2eabab6dfc268a907f993640d54ba45de74371ce8e21a3e4486804f54a015,c796323c895c97cfcb27295b942b907b276dc77fe1742beaba1af52165da688e,7c9b2caa714f0c1abf40789372e70b284cf2458c93ef672f8fdb78d145be2b3f,07c3d56bb1fea232421d6589f38ef8f2879676005c2399f3ebc424fd8bfbfb01,6409db14435e5f0568c98ebdd536d0cc39edf09963faa686d4c7d35bd5d8847d,44c52ce5bd2e7d19cd13fdb34c0d09aeb9848d59e3bc89f4f12b35ce0ad5fae4,0596b6453cb315f482f146e9f089e0d9fecb1ab3841eb71d051a6b9038336875,f3b60ec16ffe9455727e9364dd2485c2878e94c31524d5287f5505439bd99d38,27c17e0cf4ca025c89c220b599b699f06613f00eb99d4fe75ec21043aa6e918c,8adbdf579960e66b05e7f849fd3eb678f7367ff0b4945295ae65820461710463,6c00aab023822c183931068bd16b88be318c4f0bbdabcb471052bfcf6ab27f5e,f33548f5391511b0f5bcd66a156dce2bba426f61e06fbfa9468a1585ea8208da,075c9beca8d66caac4cbde3ebc0258bca58d3a05c345274871d7ad24ddacf325,ffffc4e32f52838434c6edf9019cfe031281d2461e83f0ca6a6a2fbe5d16ef36,aafae1febbf4e55b6aa422db62a728e38f6c821914a9f5923b7ac0b81e593fc7,6360668ac0d81157ba770e645be0bc0f7637fd7d6eb5f8729cb4c831f15f9090,56b480be29fa579caa2f1b36e0db53b60ccdc29070da469e5e7a0ebc3813566d,3420d32edc1803bf90668bad8adcb3d43dcd2b4f095492f4e806c3836879bc66,5be13921c82a86e89be65fec7645d32f0df774fe22dbc9d5dc4f3b151f5c0e5c,c934374b8c0723f1f30e9784c3b4d61402a6d3562b82e557da50028e71b35e74,bc185ae3b1b76433e0a34784ada10008bdcfc9c44c428d30f53c91ff18bc3910,6a7d659cbb3197e4b9bf673134b9fc9981eb69e77c446a33f7690008c2601b97,898897c5021b78ac87351cec9949d77f52de7a20f3551d9898ec2b9bb7cf8370,e950f9465ae183969e087631a6c33e356e5dfd2598b8fe9fc2148d53023dfc39
"0","100040","0","0","bgm_M41","0","100041","470","20001101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650250013","0","100043","20001113","1","650001113","650250011","100042","0","150","塔爾格姆地區 1-13","20","650250012","100041","13","20001","0","0","bgm_M41","650001126","bgm_M41"
"0","100030","0","0","bgm_M41","0","100091","570","20001101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650260013","0","100093","20001114","1","650001114","650260011","100092","0","150","塔爾格姆地區 1-14","-100","650260012","100091","14","20001","0","0","bgm_M41","650001127","bgm_M41"
"0","100030","0","0","bgm_M41","0","100091","649","20001101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650280013","0","100093","20001115","1","650001115","650280011","100092","0","150","塔爾格姆地區 1-15","74","650280012","100091","15","20001","0","0","bgm_M41","650001123","bgm_M41"
"1","100020","0","0","bgm_M41","0","100367","-571","20001201","bgm_M41","54","16","31012","90","0","10","16","bgm_M41","2","bgm_M41","0","0","0","650280023","2","100369","20001201","1","650001116","650280021","100368","0","240","塔爾格姆地區 1-1","-12","650280022","100367","16","20001","5","0","bgm_M41","650001121","bgm_M41"
"1","100060","0","0","bgm_M41","0","100771","-319","20001201","bgm_M41","54","16","31038","90","0","10","16","bgm_M41","2","bgm_M41","0","0","0","650300013","2","100773","20001202","1","650001117","650300011","100772","0","240","塔爾格姆地區 1-2","-148","650300012","100771","17","20001","5","0","bgm_M41","650001121","bgm_M41"
"1","100090","0","0","bgm_M41","0","100451","-107","20001201","bgm_M41","54","18","31012","90","0","10","18","bgm_M41","2","bgm_M41","0","0","0","650330013","2","100453","20001203","1","650001118","650330011","100452","0","270","塔爾格姆地區 1-3","34","650330012","100451","18","20001","5","0","bgm_M41","650001121","bgm_M41"
"1","100070","0","0","bgm_M41","0","100731","140","20001201","bgm_M41","54","18","31038","90","0","10","18","bgm_M41","2","bgm_M41","0","0","0","650350013","2","100733","20001204","1","650001119","650350011","100732","0","270","塔爾格姆地區 1-4","110","650350012","100731","19","20001","5","0","bgm_M41","650001121","bgm_M41"
"1","100030","0","0","bgm_M41","0","100381","310","20001201","bgm_M41","54","20","31012","90","0","10","20","bgm_M41","2","bgm_M41","0","0","0","650380013","2","100383","20001205","1","650001120","650380011","100382","0","300","塔爾格姆地區 1-5","-90","650380012","100381","20","20001","5","0","bgm_M41","650001121","bgm_M41"
"0","100010","0","0","bgm_M41","0","100061","-820","20002101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650002013","0","100063","20002101","1","650002101","650002011","100062","0","120","馬席納地區 1-1","-120","650002012","100061","1","20002","0","0","bgm_M41","650002124","bgm_M41"
"0","100020","0","0","bgm_M41","0","100014","-710","20002101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650002023","0","100016","20002102","1","650002102","650002021","100015","0","120","馬席納地區 1-2","20","650002022","100014","2","20002","0","0","bgm_M41","650002125","bgm_M41"
"0","100010","0","0","bgm_M41","0","100061","-580","20002101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650002033","0","100063","20002103","1","650002103","650002031","100062","0","120","馬席納地區 1-3","-120","650002032","100061","3","20002","0","0","bgm_M41","650002126","bgm_M41"
"0","100020","0","0","bgm_M41","0","100014","-510","20002101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650002043","0","100016","20002104","1","650002104","650002041","100015","0","120","馬席納地區 1-4","50","650002042","100014","4","20002","0","0","bgm_M41","650002127","bgm_M41"
"0","100040","0","0","bgm_M41","0","100041","-430","20002101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650002053","0","100043","20002105","1","650002105","650002051","100042","0","120","馬席納地區 1-5","-60","650002052","100041","5","20002","0","0","bgm_M41","650002123","bgm_M41"
"0","100050","0","0","bgm_M41","0","100021","-340","20002101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650002063","0","100023","20002106","1","650002106","650002061","100022","0","135","馬席納地區 1-6","-150","650002062","100021","6","20002","0","0","bgm_M41","650002124","bgm_M41"
"0","100110","0","0","bgm_M41","0","100201","-215","20002101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650002073","0","100203","20002107","1","650002107","650002071","100202","0","135","馬席納地區 1-7","-80","650002072","100201","7","20002","0","0","bgm_M41","650002125","bgm_M41"
"0","100110","0","0","bgm_M41","0","100201","-75","20002101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650002083","0","100203","20002108","1","650002108","650002081","100202","0","135","馬席納地區 1-8","-110","650002082","100201","8","20002","0","0","bgm_M41","650002126","bgm_M41"
"0","100110","0","0","bgm_M41","0","100201","45","20002101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650002093","0","100203","20002109","1","650002109","650002091","100202","0","135","馬席納地區 1-9","-50","650002092","100201","9","20002","0","0","bgm_M41","650002127","bgm_M41"
"0","100010","0","0","bgm_M41","0","100061","150","20002101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650002103","0","100063","20002110","1","650002110","650002101","100062","0","135","馬席納地區 1-10","40","650002102","100061","10","20002","0","0","bgm_M41","650002122","bgm_M41"
"0","100070","0","0","bgm_M41","0","100171","260","20002101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650002113","0","100173","20002111","1","650002111","650002111","100172","0","150","馬席納地區 1-11","-70","650002112","100171","11","20002","0","0","bgm_M41","650002124","bgm_M41"
"0","100120","0","0","bgm_M41","0","100151","380","20002101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650002123","0","100153","20002112","1","650002112","650002121","100152","0","150","馬席納地區 1-12","30","650002122","100151","12","20002","0","0","bgm_M41","650002125","bgm_M41"
"0","100080","0","0","bgm_M41","0","101141","470","20002101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650002133","0","101143","20002113","1","650002113","650002131","101142","0","150","馬席納地區 1-13","-100","650002132","101141","13","20002","0","0","bgm_M41","650002126","bgm_M41"
"0","100080","0","0","bgm_M41","0","101141","570","20002101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650002143","0","101143","20002114","1","650002114","650002141","101142","0","150","馬席納地區 1-14","40","650002142","101141","14","20002","0","0","bgm_M41","650002127","bgm_M41"
"0","100080","0","0","bgm_M41","0","101141","680","20002101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650002153","0","101143","20002115","1","650002115","650002151","101142","0","150","馬席納地區 1-15","-70","650002152","101141","15","20002","0","0","bgm_M41","650002123","bgm_M41"
"1","100110","0","0","bgm_M41","0","100471","-450","20002201","bgm_M41","54","16","31020","90","0","10","16","bgm_M41","2","bgm_M41","0","0","0","650002163","2","100473","20002201","1","650002116","650002161","100472","0","240","馬席納地區 1-1","-10","650002162","100471","16","20002","5","0","bgm_M41","650002121","bgm_M41"
"1","100070","0","0","bgm_M41","0","100811","-250","20002201","bgm_M41","54","16","31004","90","0","10","16","bgm_M41","2","bgm_M41","0","0","0","650002173","2","100813","20002202","1","650002117","650002171","100812","0","240","馬席納地區 1-2","-100","650002172","100811","17","20002","5","0","bgm_M41","650002121","bgm_M41"
"1","100120","0","0","bgm_M41","0","100791","-50","20002201","bgm_M41","54","18","31020","90","0","10","18","bgm_M41","2","bgm_M41","0","0","0","650002183","2","100793","20002203","1","650002118","650002181","100792","0","270","馬席納地區 1-3","20","650002182","100791","18","20002","5","0","bgm_M41","650002121","bgm_M41"
"1","100080","0","0","bgm_M41","0","101151","110","20002201","bgm_M41","54","18","31004","90","0","10","18","bgm_M41","2","bgm_M41","0","0","0","650002193","2","101153","20002204","1","650002119","650002191","101152","0","270","馬席納地區 1-4","-110","650002192","101151","19","20002","5","0","bgm_M41","650002121","bgm_M41"
"1","100080","0","0","bgm_M41","0","101151","290","20002201","bgm_M41","54","20","31020","90","0","10","20","bgm_M41","2","bgm_M41","0","0","0","650002203","2","101153","20002205","1","650002120","650002201","101152","0","300","馬席納地區 1-5","-10","650002202","101151","20","20002","5","0","bgm_M41","650002121","bgm_M41"
"0","100010","0","0","bgm_M41","0","100064","-820","20003101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650003013","0","100066","20003101","1","650003101","650003011","100065","0","120","蘭德索爾郊外 1-1","-90","650003012","100064","1","20003","0","0","bgm_M41","650003124","bgm_M41"
"0","100020","0","0","bgm_M41","0","100021","-700","20003101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650003023","0","100023","20003102","1","650003102","650003021","100022","0","120","蘭德索爾郊外 1-2","20","650003022","100021","2","20003","0","0","bgm_M41","650003125","bgm_M41"
"0","100010","0","0","bgm_M41","0","100067","-600","20003101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650003033","0","100069","20003103","1","650003103","650003031","100068","0","120","蘭德索爾郊外 1-3","-120","650003032","100067","3","20003","0","0","bgm_M41","650003126","bgm_M41"
"0","100040","0","0","bgm_M41","0","100125","-500","20003101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650003043","0","100127","20003104","1","650003104","650003041","100126","0","120","蘭德索爾郊外 1-4","40","650003042","100125","4","20003","0","0","bgm_M41","650003127","bgm_M41"
"0","100050","0","0","bgm_M41","0","100081","-400","20003101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650003053","0","100083","20003105","1","650003105","650003051","100082","0","120","蘭德索爾郊外 1-5","-70","650003052","100081","5","20003","0","0","bgm_M41","650003123","bgm_M41"
"0","100010","0","0","bgm_M41","0","100074","-260","20003101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650003063","0","100076","20003106","1","650003106","650003061","100075","0","135","蘭德索爾郊外 1-6","-110","650003062","100074","6","20003","0","0","bgm_M41","650003124","bgm_M41"
"0","100040","0","0","bgm_M41","0","100111","-180","20003101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650003073","0","100113","20003107","1","650003107","650003071","100112","0","135","蘭德索爾郊外 1-7","25","650003072","100111","7","20003","0","0","bgm_M41","650003125","bgm_M41"
"0","100010","0","0","bgm_M41","0","100077","-75","20003101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650003083","0","100079","20003108","1","650003108","650003081","100078","0","135","蘭德索爾郊外 1-8","-110","650003082","100077","8","20003","0","0","bgm_M41","650003126","bgm_M41"
"0","100080","0","0","bgm_M41","0","100051","50","20003101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650003093","0","100053","20003109","1","650003109","650003091","100052","0","135","蘭德索爾郊外 1-9","-50","650003092","100051","9","20003","0","0","bgm_M41","650003127","bgm_M41"
"0","100080","0","0","bgm_M41","0","100051","180","20003101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650003103","0","100053","20003110","1","650003110","650003101","100052","0","135","蘭德索爾郊外 1-10","20","650003102","100051","10","20003","0","0","bgm_M41","650003122","bgm_M41"
"0","100050","0","0","bgm_M41","0","100031","270","20003101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650003113","0","100033","20003111","1","650003111","650003111","100032","0","150","蘭德索爾郊外 1-11","-100","650003112","100031","11","20003","0","0","bgm_M41","650003124","bgm_M41"
"0","100120","0","0","bgm_M41","0","100151","390","20003101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650003123","0","100153","20003112","1","650003112","650003121","100152","0","150","蘭德索爾郊外 1-12","40","650003122","100151","12","20003","0","0","bgm_M41","650003125","bgm_M41"
"0","100020","0","0","bgm_M41","0","100011","490","20003101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650003133","0","100013","20003113","1","650003113","650003131","100012","0","150","蘭德索爾郊外 1-13","-110","650003132","100011","13","20003","0","0","bgm_M41","650003126","bgm_M41"
"0","100020","0","0","bgm_M41","0","100014","570","20003101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650003143","0","100016","20003114","1","650003114","650003141","100015","0","150","蘭德索爾郊外 1-14","40","650003142","100014","14","20003","0","0","bgm_M41","650003127","bgm_M41"
"0","100020","0","0","bgm_M41","0","100017","670","20003101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650003153","0","100019","20003115","1","650003115","650003151","100018","0","150","蘭德索爾郊外 1-15","-80","650003152","100017","15","20003","0","0","bgm_M41","650003123","bgm_M41"
"1","100120","0","0","bgm_M41","0","100791","-450","20003201","bgm_M41","54","16","31010","90","0","10","16","bgm_M41","2","bgm_M41","0","0","0","650003163","2","100793","20003201","1","650003116","650003161","100792","0","240","蘭德索爾郊外 1-1","-10","650003162","100791","16","20003","5","0","bgm_M41","650003121","bgm_M41"
"1","100040","0","0","bgm_M41","0","100771","-250","20003201","bgm_M41","54","16","31017","90","0","10","16","bgm_M41","2","bgm_M41","0","0","0","650003173","2","100773","20003202","1","650003117","650003171","100772","0","240","蘭德索爾郊外 1-2","-100","650003172","100771","17","20003","5","0","bgm_M41","650003121","bgm_M41"
"1","100050","0","0","bgm_M41","0","100757","-40","20003201","bgm_M41","54","18","31010","90","0","10","18","bgm_M41","2","bgm_M41","0","0","0","650003183","2","100759","20003203","1","650003118","650003181","100758","0","270","蘭德索爾郊外 1-3","20","650003182","100757","18","20003","5","0","bgm_M41","650003121","bgm_M41"
"1","100020","0","0","bgm_M41","0","100361","100","20003201","bgm_M41","54","18","31017","90","0","10","18","bgm_M41","2","bgm_M41","0","0","0","650003193","2","100363","20003204","1","650003119","650003191","100362","0","270","蘭德索爾郊外 1-4","-130","650003192","100361","19","20003","5","0","bgm_M41","650003121","bgm_M41"
"1","100020","0","0","bgm_M41","0","100364","290","20003201","bgm_M41","54","20","31010","90","0","10","20","bgm_M41","2","bgm_M41","0","0","0","650003203","2","100366","20003205","1","650003120","650003201","100365","0","300","蘭德索爾郊外 1-5","-70","650003202","100364","20","20003","5","0","bgm_M41","650003121","bgm_M41"
"0","100110","0","0","bgm_M41","0","100201","-820","20004101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650004013","0","100203","20004101","1","650004101","650004011","100202","0","120","塔帕斯海灘 周邊 1-1","-70","650004012","100201","1","20004","0","0","bgm_M41","650004124","bgm_M41"
"0","100110","0","0","bgm_M41","0","100201","-700","20004101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650004023","0","100203","20004102","1","650004102","650004021","100202","0","120","塔帕斯海灘 周邊 1-2","50","650004022","100201","2","20004","0","0","bgm_M41","650004125","bgm_M41"
"0","100180","0","0","bgm_M41","0","100201","-600","20004101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650004033","0","100203","20004103","1","650004103","650004031","100202","0","120","塔帕斯海灘 周邊 1-3","-120","650004032","100201","3","20004","0","0","bgm_M41","650004126","bgm_M41"
"0","100110","0","0","bgm_M41","0","100201","-500","20004101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650004043","0","100203","20004104","1","650004104","650004041","100202","0","120","塔帕斯海灘 周邊 1-4","40","650004042","100201","4","20004","0","0","bgm_M41","650004127","bgm_M41"
"0","100180","0","0","bgm_M41","0","100201","-400","20004101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650004053","0","100203","20004105","1","650004105","650004051","100202","0","120","塔帕斯海灘 周邊 1-5","-70","650004052","100201","5","20004","0","0","bgm_M41","650004123","bgm_M41"
"0","100080","0","0","bgm_M41","0","100051","-260","20004101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650004063","0","100053","20004106","1","650004106","650004061","100052","0","135","塔帕斯海灘 周邊 1-6","-110","650004062","100051","6","20004","0","0","bgm_M41","650004124","bgm_M41"
