6c09d1c391e1abe82ee882245d2ac3652f71adbd3841facb55fb5fc2d4a7a11a,5b3682cd51847366ea554c70ad4e5df7928fa99877dfaebac6e53099ade91e69,3beea9e197cf82ac835cb02fef60fe612d4c52d348f0b8b423581885d9489a34,f9470d7ccbafe86bd7179e7a2f1cc483a91b784c1f9b21a4ca0b3c93c59c4685,d146e8cb31f48c7697683eca02a2e4cc82fa2caf8fb312e4d1667d3c5014db13,3a4cf70dceddf0cab7d02bcf49ead062edf50930bd91dcd252c392519b48cca4,aecf9c5fe41962ce6ccc0e16ace11adda41e8908b72ea0e89bd991527aa8db43,29893ad7de35f20a60cc4bb9784289e6f2c4957b00aabca7e87e0f4899ad7f1d,969b296a2d59758eea85add8f0f08707dced0bf7e637d542646b5ab9c9e4b586,78ae3c754b1f217d6aef6629d78584d9a1179781b63b85fe1f87200cb57a6b94,d690620c88d83d9a93f444b109759cd398af80094c9409257170f18439198419,07637b13ad023da0d5e79e68810476ba89aa3e34c2c3b4e84fd1fd72da00fbcd,f6ff330a14fdf53f256409aced8fdb378fb423fa48e8dcb76266dfabe8bdc778,40d43ee6140ae2ad4c64817a598c568e6bc0578e375ff712795d5f9615b3854d,ad6134660de3b71ed37e3bd6a89dc775a9d33cee375d3e5c81e247cb0361c764,d8a14f5dfad49ac2c28bdf493a793339152f8cb6a6c31852910bee990e96ef71,1e0574bd12f98736a0a59166195e48533722391c5717296e13c11001c2de2887,ecb8b23abfaae6424f0c607356a098d301e5208aca19cca96c7751f2336e6a3b,7c247be512543d8f5f47816451eb2b5bdc3aedd11be95f510e4fcabea9978a21,4f2baec829a478d4d1d46eeb94f8f296ec7b18c21ec85f2624da97f54b799c8b,4d4c03fbdcf7292ab4a44b132b85612f50f0e8d7f0e888bf5e023951f6db3141,3ddedc6d6112e958fb4cd9ed2a64e27acc8bdfad3ad804fc3c733d0ee54f8de6,a2d7088bf80b612384ab922acd789ef2b7fb34dc62c9e05a05742ba660ec6fba,291304a8001972d38b62b326f16c04e7e2352b91137f83272de9a46563067aea,6bcb3ca5bda706125a9dad0721763b187691d56ad81d65a93f5ebcec90e01c0c,e8e6bd4f095426a97df0323d4591031261b51c93e99c7f78a956224747b4bd2a,ea2bf8a3de8f00183e7aa5752af2e61a186492d5e76a467285ee7b122d461cbf,13c11770319c0d6403568ddc6c755eb1e3ae19b616e10efb85bca9040c06c9b3
"0","0","0","1.6","0","0","0","花朵射擊+","0","0","0","0","0","0","2002","100201201","0","0","0","0","0","0","對面前的 1 名敵人造成中幅度的魔法傷害，並中幅度降低其物理攻擊力。","100201202","1002012","1","0","100201201"
"0","0","0","0","0","0","0","花朵氣場","0","0","0","0","0","0","3003","100250101","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","1002501","0","0","0"
"0","0","0","0","0","0","0","花朵氣場+","0","0","0","0","0","0","3003","100251101","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的魔法攻擊力，並小幅提升自己的魔法防禦力。","100251102","1002511","0","0","0"
"0","0","0","0","0","0","0","斬擊風暴","0","0","0","0","0","0","1001","100300101","0","0","0","0","0","0","對面前的 1 名敵人造成特大幅度的物理傷害。","0","1003001","0","0","0"
"0","0","0","0.955","0","0","0","狂風刺擊","0","0","0","0","0","0","2001","100300201","0","0","0","0","0","0","對面前的 1 名敵人造成中幅度的物理傷害。","0","1003002","0","0","0"
"0","100300306","0","1.3275","0","0","0","反擊斬","100300305","100300303","0","0","0","0","2001","100300301","0","100300304","0","0","0","0","對面前的 1 名敵人造成中幅度的物理傷害。根據攻擊前處於戰鬥反擊姿勢時怜所受到傷害的比例，來提升造成的傷害。","100300302","1003003","0","0","0"
"0","0","0","0","0","0","0","斬擊暴風雨","0","0","0","0","0","0","1001","100301101","0","0","0","0","0","0","對面前的1名敵人造成特大幅度的物理傷害，同時將風之刃纏繞於身。在纏繞於身的期間，技能的效果值將會變為2倍。","100301102","1003011","0","0","0"
"0","0","0","0.955","0","0","0","狂風刺擊+","100301205","100301203","0","0","100301203","0","2001","100301201","0","100301204","100301202","0","0","0","對眼前一名敵人角色造成中幅度物理傷害，再小幅度降低其物理防禦力。","100301202","1003012","0","0","0"
"0","100301306","0","0","0","0","0","反擊斬+","100301305","100301303","100301307","100301308","0","100301309","2001","100301301","0","100301304","0","100301310","0","0","對面前的１名敵人造成２次大幅度的物理傷害，使敵人對自身造成的無法行動狀態無效化１次，並改變行動模式。","100301302","1003013","0","0","0"
"0","0","0","0","0","0","0","高速刺擊","0","0","0","0","0","0","3001","100350101","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理攻擊力。","0","1003501","0","0","0"
"0","0","0","0","0","0","0","高速刺擊+","0","0","0","0","0","0","3001","100351101","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理攻擊力，並小幅度提升自己的最高 HP。","100351102","1003511","0","0","0"
"0","0","0","0","0","0","0","搗蛋炸彈","0","0","0","0","0","0","1001","100400101","0","0","0","0","0","0","以離自己第 2 近的敵人為中心，對範圍內所有敵人造成中幅度的物理傷害。","100400102","1004001","0","0","100400101"
"0","0","0","1.55","0","0","0","黑墨射手","0","0","0","0","0","0","2010","100400201","0","0","0","0","0","0","對離自己第 2 近的 1 名敵人造成小幅度的物理傷害，並且使其陷入黑暗狀態。","100400202","1004002","0","0","100400201"
"0","0","0","1.18","0","0","0","水球","0","100400303","0","0","0","0","2004","100400301","0","0","0","0","0","0","對物理攻擊力最高的 1 名敵人造成小幅度的物理傷害，且小幅度降低其物理攻擊力。並且小幅度的提升自己的物理攻擊力。","100400302","1004003","0","0","100400301"
"0","0","0","0","100401101","0","0","搗蛋真心","0","100401103","0","0","0","0","1001","100401101","0","100401104","100401101","0","0","0","對敵方全體造成大幅度的物理傷害，特大幅度降低物理攻擊力與物理暴擊。並且中幅度降低物理攻擊暴擊時的傷害。","100401102","1004011","0","0","100401101"
"0","0","0","1.55","0","0","0","黑墨射手+","0","100401203","0","0","0","0","2010","100401201","0","100401204","100401203","0","0","0","對離自己第 2 近的 1 名敵人造成中幅度的物理傷害，使其陷入黑暗狀態。並且小幅度降低範圍內所有敵人的物理攻擊力。","100401202","1004012","0","0","100401201"
"0","0","0","0","0","0","0","陷阱專家","0","0","0","0","0","0","3002","100450101","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理防禦力。","0","1004501","0","0","0"
"0","0","0","0","0","0","0","陷阱專家+","0","0","0","0","0","0","3002","100451101","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理防禦力，並小幅度提升自己的物理攻擊力。","100451102","1004511","0","0","0"
"0","0","0","0","100500102","0","0","猛虎英雄轟炸","0","100500103","0","0","0","0","1001","100500101","0","0","0","0","0","0","飛到前方第三名敵人眼前，以該名敵人為中心，對範圍內所有敵人造成大幅度的物理傷害。","100500102","1005001","0","0","0"
"0","0","0","0.76","0","0","0","猛虎衝擊","0","0","0","0","0","0","2018","100500201","0","0","0","0","0","0","對自己前後範圍內的敵人造成小幅度物理傷害，再使其暈眩。","100500202","1005002","0","0","100500201"
"0","0","0","1.5","0","0","0","猛虎旋","0","0","0","0","0","0","2001","100500301","0","0","0","0","0","0","對自己前後範圍內的敵人造成小幅度的物理傷害。","0","1005003","0","0","0"
"0","100501106","0","0","100501102","0","0","英勇王宮騎士團","100501105","100501103","0","0","0","0","1001","100501101","0","100501104","0","0","0","0","飛到前方第3名敵人面前，以該名敵人為中心，對範圍內所有敵人造成大幅度的物理傷害。同時，對自身展開物理/魔法無效的護盾。自身的HP越低，傷害與護盾的無效傷害量也會隨之提升。","100501102","1005011","0","0","0"
"0","0","0","0.76","0","0","0","猛虎衝擊+","0","100501203","0","0","0","0","2018","100501201","0","100501204","0","0","0","0","對自己前後範圍內的敵人造成小幅度物理傷害，使其暈眩。並且大幅度提升自己的物理防禦力與魔法防禦力。","100501202","1005012","0","0","100501201"
"0","0","0","0","0","0","0","英雄的心得","0","0","0","0","0","0","3001","100550101","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理攻擊力。","0","1005501","0","0","0"
"0","0","0","0","0","0","0","英雄的心得+","0","0","0","0","0","0","3001","100551101","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理攻擊力，並小幅度提升自己的物理防禦力。","100551102","1005511","0","0","0"
"0","0","0","0","0","0","0","甜蜜惡魔的聲援","0","0","0","0","0","0","1003","100600101","0","0","0","0","0","0","小幅度提升己方全體的魔法攻擊力，並且於下次攻擊時，依照攻擊的傷害比例，追加恢復 HP。","100600102","1006001","1","0","0"
"0","0","0","1.18","0","0","0","闇影箭","0","0","0","0","0","0","2002","100600201","0","0","0","0","0","0","對面前的 1 名敵人造成中幅度的魔法傷害。","0","1006002","0","0","0"
"0","0","0","1.25","0","0","0","小惡魔的親吻","0","0","0","0","0","0","2004","100600301","0","0","0","0","0","0","對面前的１名敵人造成大幅度的魔法防禦力下降。","0","1006003","1","0","0"
"0","0","0","0","0","0","0","融心惡魔的魅惑","0","100601103","0","0","0","0","1003","100601101","0","100601104","0","0","0","0","特大幅度提升我方全體的魔法攻擊力，大幅度提升魔法暴擊，並且於下次攻擊時，依照攻擊的傷害比例，追加恢復HP。同時小幅度降低敵方全體魔法防禦力。","100601102","1006011","1","0","0"
"0","0","0","1.18","0","0","0","闇影箭+","0","0","0","0","0","0","2002","100601201","0","0","0","0","0","0","對面前的１名敵人造成大幅度的魔法傷害，並小幅度降低其魔法防禦力。","100601202","1006012","0","0","100601201"
"0","0","0","0","0","0","0","甜蜜惡魔的聲援","0","0","0","0","0","0","1003","100620101","0","0","0","0","0","0","中幅度提升我方全體的魔法攻擊力，並且於下次攻擊時，依照攻擊的傷害比例，追加恢復HP。","100620102","1006201","1","0","0"
"0","0","0","0","0","0","0","融心惡魔的魅惑","0","100621103","0","0","0","0","1003","100621101","0","100621104","0","0","0","0","特大幅度提升我方全體的魔法攻擊力，大幅度提升魔法暴擊，並且於下次攻擊時，依照攻擊的傷害比例，追加恢復HP。同時小幅度降低敵方全體魔法防禦力。","100621102","1006211","1","0","0"
"0","0","0","0","0","0","0","甜美燃燒","0","0","0","0","0","0","3003","100650101","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","1006501","0","0","0"
"0","0","0","0","0","0","0","甜美燃燒+","0","0","0","0","0","0","3003","100651101","0","0","0","0","0","0","戰鬥開始時，大幅度提升自己的魔法攻擊力。","0","1006511","0","0","0"
"0","0","0","0","0","0","0","把你變成布丁喲","0","0","0","0","0","0","1001","100700101","0","0","0","0","0","0","對面前的１名敵人造成大幅度的物理傷害，並中幅度恢復自身的ＨＰ。","100700102","1007001","1","0","0"
"0","0","0","0","100700202","0","0","我～好～恨～好～恨～喲","0","100700203","0","0","0","0","2017","100700201","0","0","0","0","0","0","【變身】變身成幽靈，短時間內呈現無敵狀態。","100700202","1007002","0","0","0"
"0","0","0","0.27","0","0","0","點心的時間喲","0","0","0","0","0","0","2005","100700301","0","0","0","0","0","0","中幅度恢復自己的 HP。","0","1007003","1","0","0"
"0","0","0","0","0","0","0","把你們全～都變成布丁喲","0","100701103","0","0","0","0","1001","100701101","0","0","0","0","0","0","對面前的1名敵人造成特大幅度的物理傷害，並且中幅度恢復自身的HP，同時中幅度提升迴避。","100701102","1007011","1","0","0"
"0","0","0","0","100701202","0","0","我～好～恨～好～恨～喲+","100701205","100701203","0","0","0","0","2017","100701201","0","100701204","0","0","0","0","【變身】變身成幽靈，短時間內呈現無敵狀態。同時，中幅度提升自己的迴避，並且大幅度提升物理防禦力。","100701202","1007012","0","0","0"
"0","0","0","0","100720202","0","0","我～好～恨～好～恨～喲","0","100720203","0","0","0","0","2017","100720201","0","100720204","0","0","0","0","【變身】變身成幽靈，短時間內呈現無敵狀態，並小幅度提升物理防禦力。","100720202","1007202","0","0","0"
"0","0","0","0","0","0","0","把你們全～都變成布丁喲","0","100721103","0","0","0","0","1001","100721101","0","0","0","0","0","0","對面前的1名敵人造成特大幅度的物理傷害，並且中幅度恢復自身的HP，同時中幅度提升迴避。","100721102","1007211","1","0","0"
"0","0","0","0","100721202","0","0","我～好～恨～好～恨～喲+","100721205","100721203","0","0","0","0","2017","100721201","0","100721204","0","0","0","0","【變身】變身成幽靈，短時間內呈現無敵狀態。同時，中幅度提升自己的迴避，並且大幅度提升物理防禦力。","100721202","1007212","0","0","0"
"0","0","0","0","0","0","0","透明的幽靈喲～","0","0","0","0","0","0","3002","100750101","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理防禦力。","0","1007501","0","0","0"
"0","0","0","0","0","0","0","透明的幽靈喲～+","0","0","0","0","0","0","3002","100751101","0","0","0","0","0","0","戰鬥開始時，大幅度提升自己的物理防禦力。","0","1007511","0","0","0"
"0","0","0","0","0","0","0","臣服於我的美之下吧！","0","0","0","0","0","0","1002","100800101","0","0","0","0","0","0","對全體敵人造成小幅度的魔法傷害，並且造成小幅度的物理防禦力下降。","100800102","1008001","1","0","100800101"
"0","0","0","1.93","0","0","0","我這雙眸美到令人眩目♪","0","0","0","0","0","0","2010","100800201","0","0","0","0","0","0","對離自己第２近的１名敵人造成中幅度的魔法傷害，並使其陷入黑暗狀態。","100800202","1008002","1","0","100800201"
"0","0","0","1.6","0","0","0","可愛的我來聲援囉♪","0","0","0","0","0","0","2006","100800301","0","0","0","0","0","0","使己方中 TP 最多的 1 名角色恢復中幅度的 TP。","0","1008003","1","0","0"
"0","0","0","0","100801101","0","0","欣賞美麗之神降臨吧！","0","100801103","0","0","0","0","1002","100801101","0","0","0","0","0","0","在敵方全體中，目標的物理防禦力低於魔法防禦力時，給予視為物理傷害的中幅度的魔法傷害，中幅度降低其物理防禦力，並且使其陷入誘惑狀態。","100801102","1008011","1","0","100801101"
"0","0","0","1.93","100801201","0","0","我這雙眸美到令人眩目♪+","0","100801203","0","0","0","0","2010","100801201","0","0","0","0","0","0","對離自己第２近的１名敵人造成中幅度的魔法傷害，並使其陷入黑暗及誘惑狀態。","100801202","1008012","1","0","100801201"
"0","0","0","1.6","0","0","0","可愛的我來聲援囉♪","0","0","0","0","0","0","2006","100820301","0","0","0","0","0","0","使己方中TP最多的1名角色恢復中幅度的TP，並且小幅度提升物理攻擊力。","100820302","1008203","1","0","100820301"
"0","0","0","0","0","0","0","可愛的我會加油的唷","0","0","0","0","0","0","3003","100850101","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","1008501","0","0","0"
"0","0","0","0","0","0","0","可愛的我會加油的唷+","0","0","0","0","0","0","3003","100851101","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的魔法攻擊力，並小幅度提升自己的物理防禦力。","100851102","1008511","0","0","0"
"0","0","0","0","0","0","0","羅剎涅槃・極光終天冥壞破","0","100900103","0","0","0","0","1002","100900101","0","0","0","0","0","0","對全體敵人造成中幅度的魔法傷害，但使用此招後，杏奈的物理防禦力及魔法防禦力會極大幅降低。","100900102","1009001","1","0","0"
"0","0","0","1.58","0","0","0","羅剎涅槃・無式","0","0","0","0","0","0","2002","100900201","0","0","0","0","0","0","對面前的 1 名敵人造成中幅度的魔法傷害。","0","1009002","1","0","0"
"0","0","0","1.25","0","0","0","冥空天昇","0","100900303","0","0","0","0","2017","100900301","2160","100900304","0","0","0","0","【自爆】當杏奈的HP降於10%以下時便會發動，能對自己周圍的所有敵人造成大幅度的魔法傷害，但自己則無法繼續戰鬥。","100900302","1009003","1","0","0"
"0","0","0","0","0","0","0","羅剎涅槃‧《霸極》萬象無盡冥壞破","0","100901103","0","0","0","0","1002","100901101","0","100901104","0","0","0","0","短時間內特大幅度提升自身的魔法攻擊力，對敵方全體造成特大幅度的魔法傷害，但使用此招後，杏奈的物理防禦力及魔法防禦力會特大幅度降低。","100901102","1009011","1","0","0"
"0","0","0","1.58","0","0","0","羅剎涅槃‧無式+","0","0","0","0","0","0","2002","100901201","0","0","0","0","0","0","對面前的 1 名敵人造成中幅度的魔法傷害，並小幅度降低其魔法防禦力。","100901202","1009012","1","0","100901201"
"0","0","0","0","0","0","0","霸叉冥滅獄炎咒","0","0","0","0","0","0","3003","100950101","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","1009501","0","0","0"
"0","0","0","0","0","0","0","霸叉冥滅獄炎咒+","0","0","0","0","0","0","3003","100951101","0","0","0","0","0","0","戰鬥開始時，大幅度提升自己的魔法攻擊力。","0","1009511","0","0","0"
"0","0","0","0","0","0","0","童話之庭","0","101000103","0","0","0","0","1003","101000101","0","0","0","0","0","0","大幅度提升我方全體的魔法攻擊力，中幅度提升物理防禦力，同時小幅度恢復固定量的TP。","101000102","1010001","1","0","0"
"0","0","0","1.53","0","0","0","真步真步恢復","0","0","0","0","0","0","2005","101000201","0","0","0","0","0","0","中幅度恢復HP比例最低的1名我方角色的HP。","0","1010002","1","0","0"
"0","0","0","2.13","0","0","0","真步真步黑暗","0","0","0","0","0","0","2010","101000301","0","0","0","0","0","0","使最前方數來第 2 位的 1 名敵人陷入黑暗狀態。","0","1010003","1","0","0"
"0","101001106","0","0","0","0","0","童話王國","101001105","101001103","0","0","0","0","1003","101001101","0","101001104","0","0","0","0","特大幅度提升我方全體的魔法攻擊力，大幅度提升魔法暴擊率，小幅度提升魔法攻擊暴擊時的傷害，大幅度提升物理防禦力，同時中幅度恢復固定量的TP，並施加持續恢復TP的狀態。","101001102","1010011","1","0","0"
"0","0","0","1.53","0","0","0","真步真步恢復+","0","101001203","0","0","0","0","2005","101001201","0","0","0","0","0","0","大幅度恢復HP比例最低的1名我方角色的HP，並中幅度提升其物理防禦力、賦予HP持續恢復狀態。","101001202","1010012","1","0","101001201"
"0","0","0","0","0","0","0","童話蓄力","0","0","0","0","0","0","3002","101050101","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理防禦力。","0","1010501","0","0","0"
"0","0","0","0","0","0","0","童話蓄力+","0","0","0","0","0","0","3002","101051101","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理防禦力，並小幅度提升自己的魔法攻擊力。","101051102","1010511","0","0","0"
"0","0","0","0","0","0","0","箭雨","0","0","0","0","0","0","1001","101100101","0","0","0","0","0","0","對前方範圍內的全體敵人造成中幅度的物理傷害。","0","1011001","0","0","0"
"0","0","0","1.07","0","0","0","精神集中","0","0","0","0","0","0","2003","101100202","0","0","0","0","0","0","中幅提升自己的物理攻擊力，以及物理暴擊。","101100201","1011002","0","0","0"
"0","0","0","1.5","0","0","0","破甲箭","0","0","0","0","0","0","2001","101100301","0","0","0","0","0","0","對面前的 1 名敵人造成中幅度的物理傷害。","0","1011003","0","0","0"
"0","0","0","0","0","0","0","日冕箭雨","0","0","0","0","0","0","1001","101101101","0","0","0","0","0","0","對前方範圍內的全體敵人造成大幅度的物理傷害。此技能造成暴擊時的傷害，從 2 倍變成 3.5 倍。","0","1011011","0","0","0"
"0","0","0","1.07","0","0","0","精神集中+","0","101101203","0","0","0","0","2003","101101202","0","0","0","0","0","0","大幅度提升自己的物理攻擊力，中幅度提升物理暴擊，以及大幅度提升行動速度。","101101201","1011012","0","0","0"
"0","0","0","1.5","0","0","0","破甲箭+","0","101101303","0","0","0","0","2001","101101301","0","101101304","0","0","0","0","特大幅度提升自身的物理攻擊力，小幅度提升物理攻擊暴擊時的傷害，並對前方範圍內的全體敵人造成大幅度的物理傷害。同時特大幅度恢復自身的TP。","101101302","1011013","0","0","0"
"0","0","0","0","0","0","0","侵入集中","0","0","0","0","0","0","3001","101150101","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的物理攻擊力。","0","1011501","0","0","0"
"0","0","0","0","0","0","0","侵入集中+","0","0","0","0","0","0","3001","101151101","0","0","0","0","0","0","戰鬥開始時，大幅度提升自己的物理攻擊力。","0","1011511","0","0","0"
"0","0","0","0","0","0","0","流星☆","0","0","0","0","0","0","1002","101200101","0","0","0","0","0","0","對使用物理攻擊的敵人造成小幅度的魔法傷害，以及對全體敵人造成中幅度的魔法傷害。","101200102","1012001","1","0","0"
"0","0","0","1.4","0","0","0","精神☆炸裂","0","0","0","0","0","0","2002","101200201","0","0","0","0","0","0","對物理攻擊力最高的 1 名敵人造成中幅度的魔法傷害。","0","1012002","1","0","0"
"0","0","0","1.4","0","0","0","星光☆","0","0","0","0","0","0","2002","101200301","0","0","0","0","0","0","對物理攻擊力最高的 1 名敵人造成小幅度的魔法傷害，並且使敵人暈眩。","101200302","1012003","1","0","101200301"
"0","0","0","0","101201101","0","0","流星☆隕星","0","101201103","0","0","0","0","1002","101201101","0","101201104","0","0","0","0","對使用物理攻擊的全體敵人造成大幅度的魔法傷害，小幅度降低魔法防禦力並使敵人長時間暈眩。並且再對全體敵人造成中幅度的魔法傷害。","101201102","1012011","1","0","101201101"
"0","0","0","1.4","0","0","0","精神☆炸裂+","0","0","0","0","0","0","2002","101201201","0","0","0","0","0","0","對物理攻擊力最高的 1 名敵人造成中幅度的魔法傷害，並小幅度降低其魔法防禦力。","101201202","1012012","1","0","101201201"
"0","0","0","0","0","0","0","歡樂☆能量","0","0","0","0","0","0","3003","101250101","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","1012501","0","0","0"
"0","0","0","0","0","0","0","歡樂☆能量+","0","0","0","0","0","0","3003","101251101","0","0","0","0","0","0","戰鬥開始時，大幅度提升自己的魔法攻擊力。","0","1012511","0","0","0"
"0","0","0","0","0","0","0","七七香‧∞‧爆轟","0","0","0","0","0","0","1002","101300101","0","0","0","0","0","0","對HP比例最高的1名敵人角色造成特大幅度魔法傷害。","0","1013001","1","0","0"
"0","0","0","1.4","0","0","0","星塵魔法","0","0","0","0","0","0","2004","101300201","0","0","0","0","0","0","以面前的1名敵人為中心，對範圍內所有敵人造成小幅度的魔法防禦力下降。","101300202","1013002","1","0","101300201"
"0","0","0","1.4","0","0","0","能量衝擊","0","0","0","0","0","0","2002","101300301","0","0","0","0","0","0","對HP比例最高的1名敵人角色造成中幅度魔法傷害，再使其暈眩。","101300302","1013003","1","0","101300301"
"0","0","0","0","0","0","0","七七香‧∞‧閃亮","0","0","0","0","0","0","1002","101301101","0","0","0","0","0","0","對HP比例最高的1名敵人角色造成特大幅度的魔法傷害，並小幅度降低其魔法防禦力。","101301102","1013011","1","0","101301101"
"0","0","0","1.4","0","0","0","星塵魔法+","0","0","0","0","0","0","2004","101301201","0","0","0","0","0","0","以面前的1名敵人為中心，對範圍內所有敵人造成中幅度的魔法防禦力下降。","101301202","1013012","1","0","101301201"
"0","0","0","1.4","101301301","0","0","能量衝擊+","0","101301303","0","0","0","0","2002","101301301","0","0","0","0","0","0","對ＨＰ比例最高的１名敵人造成特大幅度的魔法傷害，並使其暈眩，同時特大幅度降低ＨＰ恢復量。","101301302","1013013","1","0","101301301"
"0","0","0","0","0","0","0","覺醒模式","0","0","0","0","0","0","3003","101350101","0","0","0","0","0","0","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","1013501","0","0","0"
