d00d1170c2d45860fe7716b2e489b81e87275e798eb6f0cd1b3b90a690a9ebdd,f7f6bf21677981f8b93d10f95c4ab62350b1c269ae0c2d59a5119b5c7460080d,1a76272bbb35ce5d338403940e24a432b78f406377573c1cc9afb028d4339396,62603637b155b04fa2fae6435d7ea38c21c00d2fce247cbd16d768f6916e76f9,d5f4ebf96b48dec259a593c76272080ea579aef895a1972a057fb6fa5920aa3f,fcb9df9e120088b1fa259b49d534536706db50fb43bab09764b0fe65733e1ad3,b5598d97f9237df7323fae24a5a9e109e776015d1f95d68bee6c780f71357186,efaa22f2b2741c1db791a3e32b27816b6623c3fd45a913cc0974b61f8cab06da,bc5e2d714ca5462aa22e911d9663e4a22c26fe20dd357d0b2a11b0a63820a238,ea6e4a0d9ac678bef1f119c4867a7b0711ae5f1b81523f8ff3336b046a67f87b,c3a8b7c379f378e3280d6478343cc2877e635981088efce0de546d6f89275dcc,90aca92e9100996143b6da79901fb02ac538129bc03285847aa76eb15da085b4,d02d77548c42ef736c3bbc6602cfefbbdda8d6dcf7ba5760f99c3f1db73db944,c5b58467a5ee6bec1e3d6853329ebe6c5c974dfeaf7812067f298ea03dcffb11,12c6a3f1716fd6c99db85686c8d68b8e2426bf48f9c2fe1b98c69d0311d757ee,a39c6d8dbaa0b29b35f279d1151a4ea87bec170821651d6f0746e5ca79e86272,6f68c1bc6a65b11fae3dfcb854fdb00e158e411b089d948fdab3eb28dec9e5a7,2ea8a82a3907406949660830f7767e7025a3ac3cb1766c881c23b5821b1e38c7,615ce7bf2e34ec11e150c6bd0670890151016f2687a5e0fbaeab41ca38198ebc,7e6ce5f5858947f01734327343db5f87131ccb4b23ad5ecbfa512bfb93b58887
"0","0","0","0","15000","100","0","94002","1001901","0","12","0","0","0","讓信賴度達到100吧","0","0","20015","0","1"
"0","0","0","0","37500","200","0","94002","1001902","0","12","0","0","0","讓信賴度達到200吧","0","0","20015","0","1"
"0","0","0","0","75","500","0","91002","1001903","0","8","0","0","0","讓信賴度達到500吧","0","0","20015","0","1"
"0","0","0","0","75000","800","0","94002","1001904","0","12","0","0","0","讓信賴度達到800吧","0","0","20015","0","1"
"0","0","0","0","150","1000","0","91002","1001905","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20015","0","1"
"0","0","0","0","15000","100","0","94002","1001906","0","12","0","0","0","讓信賴度達到100吧","0","0","20015","0","2"
"0","0","0","0","37500","200","0","94002","1001907","0","12","0","0","0","讓信賴度達到200吧","0","0","20015","0","2"
"0","0","0","0","75","500","0","91002","1001908","0","8","0","0","0","讓信賴度達到500吧","0","0","20015","0","2"
"0","0","0","0","75000","800","0","94002","1001909","0","12","0","0","0","讓信賴度達到800吧","0","0","20015","0","2"
"0","0","0","0","150","1000","0","91002","1001910","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20015","0","2"
"0","0","0","0","10000","100","0","94002","1002301","0","12","0","0","0","讓信賴度達到100吧","0","0","20017","0","1"
"0","0","0","0","25000","200","0","94002","1002302","0","12","0","0","0","讓信賴度達到200吧","0","0","20017","0","1"
"0","0","0","0","50","500","0","91002","1002303","0","8","0","0","0","讓信賴度達到500吧","0","0","20017","0","1"
"0","0","0","0","50000","800","0","94002","1002304","0","12","0","0","0","讓信賴度達到800吧","0","0","20017","0","1"
"0","0","0","0","100","1000","0","91002","1002305","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20017","0","1"
"0","0","0","0","10000","100","0","94002","1002306","0","12","0","0","0","讓信賴度達到100吧","0","0","20017","0","2"
"0","0","0","0","25000","200","0","94002","1002307","0","12","0","0","0","讓信賴度達到200吧","0","0","20017","0","2"
"0","0","0","0","50","500","0","91002","1002308","0","8","0","0","0","讓信賴度達到500吧","0","0","20017","0","2"
"0","0","0","0","50000","800","0","94002","1002309","0","12","0","0","0","讓信賴度達到800吧","0","0","20017","0","2"
"0","0","0","0","100","1000","0","91002","1002310","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20017","0","2"
"0","0","0","0","10000","100","0","94002","1002311","0","12","0","0","0","讓信賴度達到100吧","0","0","20017","0","3"
"0","0","0","0","25000","200","0","94002","1002312","0","12","0","0","0","讓信賴度達到200吧","0","0","20017","0","3"
"0","0","0","0","50","500","0","91002","1002313","0","8","0","0","0","讓信賴度達到500吧","0","0","20017","0","3"
"0","0","0","0","50000","800","0","94002","1002314","0","12","0","0","0","讓信賴度達到800吧","0","0","20017","0","3"
"0","0","0","0","100","1000","0","91002","1002315","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20017","0","3"
"0","0","0","0","10000","100","0","94002","1002501","0","12","0","0","0","讓信賴度達到100吧","0","0","20018","0","1"
"0","0","0","0","25000","200","0","94002","1002502","0","12","0","0","0","讓信賴度達到200吧","0","0","20018","0","1"
"0","0","0","0","50","500","0","91002","1002503","0","8","0","0","0","讓信賴度達到500吧","0","0","20018","0","1"
"0","0","0","0","50000","800","0","94002","1002504","0","12","0","0","0","讓信賴度達到800吧","0","0","20018","0","1"
"0","0","0","0","100","1000","0","91002","1002505","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20018","0","1"
"0","0","0","0","10000","100","0","94002","1002506","0","12","0","0","0","讓信賴度達到100吧","0","0","20018","0","2"
"0","0","0","0","25000","200","0","94002","1002507","0","12","0","0","0","讓信賴度達到200吧","0","0","20018","0","2"
"0","0","0","0","50","500","0","91002","1002508","0","8","0","0","0","讓信賴度達到500吧","0","0","20018","0","2"
"0","0","0","0","50000","800","0","94002","1002509","0","12","0","0","0","讓信賴度達到800吧","0","0","20018","0","2"
"0","0","0","0","100","1000","0","91002","1002510","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20018","0","2"
"0","0","0","0","10000","100","0","94002","1002511","0","12","0","0","0","讓信賴度達到100吧","0","0","20018","0","3"
"0","0","0","0","25000","200","0","94002","1002512","0","12","0","0","0","讓信賴度達到200吧","0","0","20018","0","3"
"0","0","0","0","50","500","0","91002","1002513","0","8","0","0","0","讓信賴度達到500吧","0","0","20018","0","3"
"0","0","0","0","50000","800","0","94002","1002514","0","12","0","0","0","讓信賴度達到800吧","0","0","20018","0","3"
"0","0","0","0","100","1000","0","91002","1002515","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20018","0","3"
"0","0","0","0","10000","100","0","94002","1002701","0","12","0","0","0","讓信賴度達到100吧","0","0","20019","0","1"
"0","0","0","0","25000","200","0","94002","1002702","0","12","0","0","0","讓信賴度達到200吧","0","0","20019","0","1"
"0","0","0","0","50","500","0","91002","1002703","0","8","0","0","0","讓信賴度達到500吧","0","0","20019","0","1"
"0","0","0","0","50000","800","0","94002","1002704","0","12","0","0","0","讓信賴度達到800吧","0","0","20019","0","1"
"0","0","0","0","100","1000","0","91002","1002705","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20019","0","1"
"0","0","0","0","10000","100","0","94002","1002706","0","12","0","0","0","讓信賴度達到100吧","0","0","20019","0","2"
"0","0","0","0","25000","200","0","94002","1002707","0","12","0","0","0","讓信賴度達到200吧","0","0","20019","0","2"
"0","0","0","0","50","500","0","91002","1002708","0","8","0","0","0","讓信賴度達到500吧","0","0","20019","0","2"
"0","0","0","0","50000","800","0","94002","1002709","0","12","0","0","0","讓信賴度達到800吧","0","0","20019","0","2"
"0","0","0","0","100","1000","0","91002","1002710","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20019","0","2"
"0","0","0","0","10000","100","0","94002","1002901","0","12","0","0","0","讓信賴度達到100吧","0","0","20020","0","1"
"0","0","0","0","25000","200","0","94002","1002902","0","12","0","0","0","讓信賴度達到200吧","0","0","20020","0","1"
"0","0","0","0","50","500","0","91002","1002903","0","8","0","0","0","讓信賴度達到500吧","0","0","20020","0","1"
"0","0","0","0","50000","800","0","94002","1002904","0","12","0","0","0","讓信賴度達到800吧","0","0","20020","0","1"
"0","0","0","0","100","1000","0","91002","1002905","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20020","0","1"
"0","0","0","0","10000","100","0","94002","1002906","0","12","0","0","0","讓信賴度達到100吧","0","0","20020","0","2"
"0","0","0","0","25000","200","0","94002","1002907","0","12","0","0","0","讓信賴度達到200吧","0","0","20020","0","2"
"0","0","0","0","50","500","0","91002","1002908","0","8","0","0","0","讓信賴度達到500吧","0","0","20020","0","2"
"0","0","0","0","50000","800","0","94002","1002909","0","12","0","0","0","讓信賴度達到800吧","0","0","20020","0","2"
"0","0","0","0","100","1000","0","91002","1002910","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20020","0","2"
"0","0","0","0","10000","100","0","94002","1002911","0","12","0","0","0","讓信賴度達到100吧","0","0","20020","0","3"
"0","0","0","0","25000","200","0","94002","1002912","0","12","0","0","0","讓信賴度達到200吧","0","0","20020","0","3"
"0","0","0","0","50","500","0","91002","1002913","0","8","0","0","0","讓信賴度達到500吧","0","0","20020","0","3"
"0","0","0","0","50000","800","0","94002","1002914","0","12","0","0","0","讓信賴度達到800吧","0","0","20020","0","3"
"0","0","0","0","100","1000","0","91002","1002915","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20020","0","3"
"0","0","0","0","10000","100","0","94002","1003301","0","12","0","0","0","讓信賴度達到100吧","0","0","20022","0","1"
"0","0","0","0","25000","200","0","94002","1003302","0","12","0","0","0","讓信賴度達到200吧","0","0","20022","0","1"
"0","0","0","0","50","500","0","91002","1003303","0","8","0","0","0","讓信賴度達到500吧","0","0","20022","0","1"
"0","0","0","0","50000","800","0","94002","1003304","0","12","0","0","0","讓信賴度達到800吧","0","0","20022","0","1"
"0","0","0","0","100","1000","0","91002","1003305","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20022","0","1"
"0","0","0","0","10000","100","0","94002","1003306","0","12","0","0","0","讓信賴度達到100吧","0","0","20022","0","2"
"0","0","0","0","25000","200","0","94002","1003307","0","12","0","0","0","讓信賴度達到200吧","0","0","20022","0","2"
"0","0","0","0","50","500","0","91002","1003308","0","8","0","0","0","讓信賴度達到500吧","0","0","20022","0","2"
"0","0","0","0","50000","800","0","94002","1003309","0","12","0","0","0","讓信賴度達到800吧","0","0","20022","0","2"
"0","0","0","0","100","1000","0","91002","1003310","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20022","0","2"
"0","0","0","0","10000","100","0","94002","1003801","0","12","0","0","0","讓信賴度達到100吧","0","0","20023","0","1"
"0","0","0","0","25000","200","0","94002","1003802","0","12","0","0","0","讓信賴度達到200吧","0","0","20023","0","1"
"0","0","0","0","50","500","0","91002","1003803","0","8","0","0","0","讓信賴度達到500吧","0","0","20023","0","1"
"0","0","0","0","50000","800","0","94002","1003804","0","12","0","0","0","讓信賴度達到800吧","0","0","20023","0","1"
"0","0","0","0","100","1000","0","91002","1003805","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20023","0","1"
"0","0","0","0","10000","100","0","94002","1003806","0","12","0","0","0","讓信賴度達到100吧","0","0","20023","0","2"
"0","0","0","0","25000","200","0","94002","1003807","0","12","0","0","0","讓信賴度達到200吧","0","0","20023","0","2"
"0","0","0","0","50","500","0","91002","1003808","0","8","0","0","0","讓信賴度達到500吧","0","0","20023","0","2"
"0","0","0","0","50000","800","0","94002","1003809","0","12","0","0","0","讓信賴度達到800吧","0","0","20023","0","2"
"0","0","0","0","100","1000","0","91002","1003810","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20023","0","2"
"0","0","0","0","10000","100","0","94002","1003811","0","12","0","0","0","讓信賴度達到100吧","0","0","20023","0","3"
"0","0","0","0","25000","200","0","94002","1003812","0","12","0","0","0","讓信賴度達到200吧","0","0","20023","0","3"
"0","0","0","0","50","500","0","91002","1003813","0","8","0","0","0","讓信賴度達到500吧","0","0","20023","0","3"
"0","0","0","0","50000","800","0","94002","1003814","0","12","0","0","0","讓信賴度達到800吧","0","0","20023","0","3"
"0","0","0","0","100","1000","0","91002","1003815","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20023","0","3"
"0","0","0","0","7500","100","0","94002","1004001","0","12","0","0","0","讓信賴度達到100吧","0","0","20024","0","1"
"0","0","0","0","17500","200","0","94002","1004002","0","12","0","0","0","讓信賴度達到200吧","0","0","20024","0","1"
"0","0","0","0","30","500","0","91002","1004003","0","8","0","0","0","讓信賴度達到500吧","0","0","20024","0","1"
"0","0","0","0","40000","800","0","94002","1004004","0","12","0","0","0","讓信賴度達到800吧","0","0","20024","0","1"
"0","0","0","0","90","1000","0","91002","1004005","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20024","0","1"
"0","0","0","0","7500","100","0","94002","1004006","0","12","0","0","0","讓信賴度達到100吧","0","0","20024","0","2"
"0","0","0","0","17500","200","0","94002","1004007","0","12","0","0","0","讓信賴度達到200吧","0","0","20024","0","2"
"0","0","0","0","30","500","0","91002","1004008","0","8","0","0","0","讓信賴度達到500吧","0","0","20024","0","2"
"0","0","0","0","40000","800","0","94002","1004009","0","12","0","0","0","讓信賴度達到800吧","0","0","20024","0","2"
"0","0","0","0","90","1000","0","91002","1004010","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20024","0","2"
"0","0","0","0","7500","100","0","94002","1004011","0","12","0","0","0","讓信賴度達到100吧","0","0","20024","0","3"
"0","0","0","0","17500","200","0","94002","1004012","0","12","0","0","0","讓信賴度達到200吧","0","0","20024","0","3"
"0","0","0","0","30","500","0","91002","1004013","0","8","0","0","0","讓信賴度達到500吧","0","0","20024","0","3"
"0","0","0","0","40000","800","0","94002","1004014","0","12","0","0","0","讓信賴度達到800吧","0","0","20024","0","3"
"0","0","0","0","90","1000","0","91002","1004015","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20024","0","3"
"0","0","0","0","7500","100","0","94002","1004016","0","12","0","0","0","讓信賴度達到100吧","0","0","20024","0","4"
"0","0","0","0","17500","200","0","94002","1004017","0","12","0","0","0","讓信賴度達到200吧","0","0","20024","0","4"
"0","0","0","0","30","500","0","91002","1004018","0","8","0","0","0","讓信賴度達到500吧","0","0","20024","0","4"
"0","0","0","0","40000","800","0","94002","1004019","0","12","0","0","0","讓信賴度達到800吧","0","0","20024","0","4"
"0","0","0","0","90","1000","0","91002","1004020","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20024","0","4"
"0","0","0","0","7500","100","0","94002","1004201","0","12","0","0","0","讓信賴度達到100吧","0","0","20025","0","1"
"0","0","0","0","17500","200","0","94002","1004202","0","12","0","0","0","讓信賴度達到200吧","0","0","20025","0","1"
"0","0","0","0","30","500","0","91002","1004203","0","8","0","0","0","讓信賴度達到500吧","0","0","20025","0","1"
"0","0","0","0","40000","800","0","94002","1004204","0","12","0","0","0","讓信賴度達到800吧","0","0","20025","0","1"
"0","0","0","0","90","1000","0","91002","1004205","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20025","0","1"
"0","0","0","0","7500","100","0","94002","1004206","0","12","0","0","0","讓信賴度達到100吧","0","0","20025","0","2"
"0","0","0","0","17500","200","0","94002","1004207","0","12","0","0","0","讓信賴度達到200吧","0","0","20025","0","2"
"0","0","0","0","30","500","0","91002","1004208","0","8","0","0","0","讓信賴度達到500吧","0","0","20025","0","2"
"0","0","0","0","40000","800","0","94002","1004209","0","12","0","0","0","讓信賴度達到800吧","0","0","20025","0","2"
"0","0","0","0","90","1000","0","91002","1004210","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20025","0","2"
"0","0","0","0","7500","100","0","94002","1004211","0","12","0","0","0","讓信賴度達到100吧","0","0","20025","0","3"
"0","0","0","0","17500","200","0","94002","1004212","0","12","0","0","0","讓信賴度達到200吧","0","0","20025","0","3"
"0","0","0","0","30","500","0","91002","1004213","0","8","0","0","0","讓信賴度達到500吧","0","0","20025","0","3"
"0","0","0","0","40000","800","0","94002","1004214","0","12","0","0","0","讓信賴度達到800吧","0","0","20025","0","3"
"0","0","0","0","90","1000","0","91002","1004215","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20025","0","3"
"0","0","0","0","7500","100","0","94002","1004216","0","12","0","0","0","讓信賴度達到100吧","0","0","20025","0","4"
"0","0","0","0","17500","200","0","94002","1004217","0","12","0","0","0","讓信賴度達到200吧","0","0","20025","0","4"
"0","0","0","0","30","500","0","91002","1004218","0","8","0","0","0","讓信賴度達到500吧","0","0","20025","0","4"
"0","0","0","0","40000","800","0","94002","1004219","0","12","0","0","0","讓信賴度達到800吧","0","0","20025","0","4"
"0","0","0","0","90","1000","0","91002","1004220","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20025","0","4"
"0","0","0","0","7500","100","0","94002","1004221","0","12","0","0","0","讓信賴度達到100吧","0","0","20025","0","5"
"0","0","0","0","17500","200","0","94002","1004222","0","12","0","0","0","讓信賴度達到200吧","0","0","20025","0","5"
"0","0","0","0","30","500","0","91002","1004223","0","8","0","0","0","讓信賴度達到500吧","0","0","20025","0","5"
"0","0","0","0","40000","800","0","94002","1004224","0","12","0","0","0","讓信賴度達到800吧","0","0","20025","0","5"
"0","0","0","0","90","1000","0","91002","1004225","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20025","0","5"
"0","0","0","0","10000","100","0","94002","1004401","0","12","0","0","0","讓信賴度達到100吧","0","0","20026","0","1"
"0","0","0","0","25000","200","0","94002","1004402","0","12","0","0","0","讓信賴度達到200吧","0","0","20026","0","1"
"0","0","0","0","50","500","0","91002","1004403","0","8","0","0","0","讓信賴度達到500吧","0","0","20026","0","1"
"0","0","0","0","50000","800","0","94002","1004404","0","12","0","0","0","讓信賴度達到800吧","0","0","20026","0","1"
"0","0","0","0","100","1000","0","91002","1004405","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20026","0","1"
"0","0","0","0","10000","100","0","94002","1004406","0","12","0","0","0","讓信賴度達到100吧","0","0","20026","0","2"
"0","0","0","0","25000","200","0","94002","1004407","0","12","0","0","0","讓信賴度達到200吧","0","0","20026","0","2"
"0","0","0","0","50","500","0","91002","1004408","0","8","0","0","0","讓信賴度達到500吧","0","0","20026","0","2"
"0","0","0","0","50000","800","0","94002","1004409","0","12","0","0","0","讓信賴度達到800吧","0","0","20026","0","2"
"0","0","0","0","100","1000","0","91002","1004410","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20026","0","2"
"0","0","0","0","10000","100","0","94002","1004411","0","12","0","0","0","讓信賴度達到100吧","0","0","20026","0","3"
"0","0","0","0","25000","200","0","94002","1004412","0","12","0","0","0","讓信賴度達到200吧","0","0","20026","0","3"
"0","0","0","0","50","500","0","91002","1004413","0","8","0","0","0","讓信賴度達到500吧","0","0","20026","0","3"
"0","0","0","0","50000","800","0","94002","1004414","0","12","0","0","0","讓信賴度達到800吧","0","0","20026","0","3"
"0","0","0","0","100","1000","0","91002","1004415","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20026","0","3"
"0","0","0","0","15000","100","0","94002","1004801","0","12","0","0","0","讓信賴度達到100吧","0","0","20028","0","1"
"0","0","0","0","37500","200","0","94002","1004802","0","12","0","0","0","讓信賴度達到200吧","0","0","20028","0","1"
"0","0","0","0","75","500","0","91002","1004803","0","8","0","0","0","讓信賴度達到500吧","0","0","20028","0","1"
"0","0","0","0","75000","800","0","94002","1004804","0","12","0","0","0","讓信賴度達到800吧","0","0","20028","0","1"
"0","0","0","0","150","1000","0","91002","1004805","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20028","0","1"
"0","0","0","0","15000","100","0","94002","1004806","0","12","0","0","0","讓信賴度達到100吧","0","0","20028","0","2"
"0","0","0","0","37500","200","0","94002","1004807","0","12","0","0","0","讓信賴度達到200吧","0","0","20028","0","2"
"0","0","0","0","75","500","0","91002","1004808","0","8","0","0","0","讓信賴度達到500吧","0","0","20028","0","2"
"0","0","0","0","75000","800","0","94002","1004809","0","12","0","0","0","讓信賴度達到800吧","0","0","20028","0","2"
"0","0","0","0","150","1000","0","91002","1004810","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20028","0","2"
"0","0","0","0","10000","100","0","94002","1005001","0","12","0","0","0","讓信賴度達到100吧","0","0","20029","0","1"
"0","0","0","0","25000","200","0","94002","1005002","0","12","0","0","0","讓信賴度達到200吧","0","0","20029","0","1"
"0","0","0","0","50","500","0","91002","1005003","0","8","0","0","0","讓信賴度達到500吧","0","0","20029","0","1"
"0","0","0","0","50000","800","0","94002","1005004","0","12","0","0","0","讓信賴度達到800吧","0","0","20029","0","1"
"0","0","0","0","100","1000","0","91002","1005005","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20029","0","1"
"0","0","0","0","10000","100","0","94002","1005006","0","12","0","0","0","讓信賴度達到100吧","0","0","20029","0","2"
"0","0","0","0","25000","200","0","94002","1005007","0","12","0","0","0","讓信賴度達到200吧","0","0","20029","0","2"
"0","0","0","0","50","500","0","91002","1005008","0","8","0","0","0","讓信賴度達到500吧","0","0","20029","0","2"
"0","0","0","0","50000","800","0","94002","1005009","0","12","0","0","0","讓信賴度達到800吧","0","0","20029","0","2"
"0","0","0","0","100","1000","0","91002","1005010","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20029","0","2"
"0","0","0","0","10000","100","0","94002","1005011","0","12","0","0","0","讓信賴度達到100吧","0","0","20029","0","3"
"0","0","0","0","25000","200","0","94002","1005012","0","12","0","0","0","讓信賴度達到200吧","0","0","20029","0","3"
"0","0","0","0","50","500","0","91002","1005013","0","8","0","0","0","讓信賴度達到500吧","0","0","20029","0","3"
"0","0","0","0","50000","800","0","94002","1005014","0","12","0","0","0","讓信賴度達到800吧","0","0","20029","0","3"
"0","0","0","0","100","1000","0","91002","1005015","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20029","0","3"
"0","0","0","0","15000","100","0","94002","1005201","0","12","0","0","0","讓信賴度達到100吧","0","0","20030","0","1"
"0","0","0","0","37500","200","0","94002","1005202","0","12","0","0","0","讓信賴度達到200吧","0","0","20030","0","1"
"0","0","0","0","75","500","0","91002","1005203","0","8","0","0","0","讓信賴度達到500吧","0","0","20030","0","1"
"0","0","0","0","75000","800","0","94002","1005204","0","12","0","0","0","讓信賴度達到800吧","0","0","20030","0","1"
"0","0","0","0","150","1000","0","91002","1005205","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20030","0","1"
"0","0","0","0","15000","100","0","94002","1005206","0","12","0","0","0","讓信賴度達到100吧","0","0","20030","0","2"
"0","0","0","0","37500","200","0","94002","1005207","0","12","0","0","0","讓信賴度達到200吧","0","0","20030","0","2"
"0","0","0","0","75","500","0","91002","1005208","0","8","0","0","0","讓信賴度達到500吧","0","0","20030","0","2"
"0","0","0","0","75000","800","0","94002","1005209","0","12","0","0","0","讓信賴度達到800吧","0","0","20030","0","2"
"0","0","0","0","150","1000","0","91002","1005210","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20030","0","2"
"0","0","0","0","15000","100","0","94002","1005401","0","12","0","0","0","讓信賴度達到100吧","0","0","20031","0","1"
"0","0","0","0","37500","200","0","94002","1005402","0","12","0","0","0","讓信賴度達到200吧","0","0","20031","0","1"
"0","0","0","0","75","500","0","91002","1005403","0","8","0","0","0","讓信賴度達到500吧","0","0","20031","0","1"
"0","0","0","0","75000","800","0","94002","1005404","0","12","0","0","0","讓信賴度達到800吧","0","0","20031","0","1"
"0","0","0","0","150","1000","0","91002","1005405","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20031","0","1"
"0","0","0","0","15000","100","0","94002","1005406","0","12","0","0","0","讓信賴度達到100吧","0","0","20031","0","2"
"0","0","0","0","37500","200","0","94002","1005407","0","12","0","0","0","讓信賴度達到200吧","0","0","20031","0","2"
"0","0","0","0","75","500","0","91002","1005408","0","8","0","0","0","讓信賴度達到500吧","0","0","20031","0","2"
"0","0","0","0","75000","800","0","94002","1005409","0","12","0","0","0","讓信賴度達到800吧","0","0","20031","0","2"
"0","0","0","0","150","1000","0","91002","1005410","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20031","0","2"
"0","0","0","0","6000","100","0","94002","1005601","0","12","0","0","0","讓信賴度達到100吧","0","0","20032","0","1"
"0","0","0","0","15000","200","0","94002","1005602","0","12","0","0","0","讓信賴度達到200吧","0","0","20032","0","1"
"0","0","0","0","30","500","0","91002","1005603","0","8","0","0","0","讓信賴度達到500吧","0","0","20032","0","1"
"0","0","0","0","30000","800","0","94002","1005604","0","12","0","0","0","讓信賴度達到800吧","0","0","20032","0","1"
"0","0","0","0","60","1000","0","91002","1005605","0","8","0","0","0","讓信賴度達到MAX吧","0","0","20032","0","1"
