778ce239de4fbd0c2c911c58547cf64a031f605c489091cbe93fc2cd7a8aefa4,f002ba3c7627348349e5ca43215e7a252886e40fd092fc09fc507873a81ef2b4,7126d0c45eeaa9bb2ff2467dae612fa815c6c0e3db22aab98624baed18ad2e50,a4022dc8f47b596cf671e6027e29757a1ff25238f6b6d5f8e221e2b5809b7916,277eee79a8e8c4fc4886e80b2f7121e1c5df60bc69d7c6e6912b896f9d842469,42b7ab4204233b88b577e1f17ae886cb02d509ba2cff07e271c4011bb508ff50,3d228e844b0ed24a4061804d2b814c30734d1811864b9d496b2c3eb13478e9e4,8f820352725d7cf96b4b8b044d226e78edd78b1d680a932cb1cbac98614ea16b,b5324eb93ae7aeae33731b754bee340dc27ff411c9e68a98e135e55843e34211,71de0e673845cf594800b3ed7790b56d7b4230fa2c6b055517560bec70bd7c6a,84e859ac04e9501b279a060307a672b6e68916bf99bb7ce6f32ca67b610343ae,d4652abdcae59403dadb761f7ecfcfed460df072c629246d41c444a3e7867969,a5f9903c1688d7a6f38cf86740101d8631c7ad3f199cc6ebdb84f594534d23cd,2ed786aee03df56485e97bddc0cd6a4afe6638fc50aa9ca5288c9d8f4288b962,85dcfe4ccb776ec1941c8f4f20635b667ddd07adc76d767bff8b7d9134fcfcad,904b56516f3d5dc15f72020908b9f2bdf81b6b00307a8c6883647f52a793919c,35efd029a8d9d02c780ebf06814f8f11594106f77702ae3c33109a0be6a3ba43,88909f8d3f80b347d6dc8d60c22763af881d8ec9ad5bab49642acc81c3d041ba,ba9d84ddff759dcf29131d28bee1e0ba7466d2fef282d22de418b367ad245b84,15333e0eb461b6ec1b584d7fdb346e8d591cc25fd696e5a95ee647b6049a61e0,537d71fc734203e344b0e96ce40891786ca0b1abe65bf41d9cc1046513968ab1,e2aa977183faa63c1473f669522dfe8f0b66507fed25e71650463a5d245f2b65,e4192ee4475895512c97402bb1c249c80be0f8cff0523ea75fde5336d78efa13,348f96f7409f392f310c40e5dd1e0c2a18d4cadae76c87c0c5c7c6dc51436bd6,7706eabb11e86124db6c07f44e2b7072968a654917fd42451f25f2caed17d05c,ac2777ad9c03e30b27ae4e54dadd8b7f8d5fa745e4b12772dc2c806d55f9a0ab
"100198","0","0","99010","92411010","377","25021","0.8","0.8","-379","0","0","100198","-190","0.8","0","0","0.8","0.8","70005","188","bgm_MC131","-1","0","0","bgm_MC131"
"100198","0","0","99010","92411020","377","25021","0.8","0.8","-379","0","0","100198","-190","0.8","0","0","0.8","0.8","70005","188","bgm_MC131","-1","0","0","bgm_MC131"
"100198","0","0","99010","92411030","377","25021","0.8","0.8","-379","0","0","100198","-190","0.8","0","0","0.8","0.8","70005","188","bgm_MC131","-1","0","0","bgm_MC131"
"101621","0","0","99010","92412010","377","25021","0.8","0.8","-379","0","0","101621","-190","0.8","0","0","0.8","0.8","70006","188","bgm_MC133","-1","0","0","bgm_MC133"
"101621","0","0","99010","92412020","377","25021","0.8","0.8","-379","0","0","101621","-190","0.8","0","0","0.8","0.8","70006","188","bgm_MC133","-1","0","0","bgm_MC133"
"101621","0","0","99010","92412030","377","25021","0.8","0.8","-379","0","0","101621","-190","0.8","0","0","0.8","0.8","70006","188","bgm_MC133","-1","0","0","bgm_MC133"
"101822","0","0","99010","92414010","377","25021","0.8","0.8","-379","0","0","101822","-190","0.8","0","0","0.8","0.8","70008","188","bgm_MC132","-1","0","0","bgm_MC132"
"101822","0","0","99010","92414020","377","25021","0.8","0.8","-379","0","0","101822","-190","0.8","0","0","0.8","0.8","70008","188","bgm_MC132","-1","0","0","bgm_MC132"
"101822","0","0","99010","92414030","377","25021","0.8","0.8","-379","0","0","101822","-190","0.8","0","0","0.8","0.8","70008","188","bgm_MC132","-1","0","0","bgm_MC132"
"101191","0","0","99010","92501010","377","25021","0.8","0.8","-379","0","0","101191","-190","0.8","0","0","0.8","0.8","70007","188","bgm_MC135","-1","0","0","bgm_MC135"
"101191","0","0","99010","92501020","377","25021","0.8","0.8","-379","0","0","101191","-190","0.8","0","0","0.8","0.8","70007","188","bgm_MC135","-1","0","0","bgm_MC135"
"101191","0","0","99010","92501030","377","25021","0.8","0.8","-379","0","0","101191","-190","0.8","0","0","0.8","0.8","70007","188","bgm_MC135","-1","0","0","bgm_MC135"
