ce7e290507b6451974dd4fc24defb98f5cfb02775153f00f582d081ccd42c9f5,05cbbe17b1208271f8bbe4b1cf4cf1fd4b4e03c3ae0e9b575129e49eca59bb77,e44ebe71f4491c9ab4530a60c57805371a267dad5d299782a870b58027d048e3,41c59f372ccc2fc81d2ed97f149035cfe5acdb429b5ecf322df9d6534ad1c391,56c6eea743070c2e3a26c27a185f195b89aebbb68a71998c62280b65094aa571,d067df0eb4d6a9d87aa92feacb64bf04ece266eac174c7db53e5811db4562fdd,e609f6f4eeea5716d083a322f951d4b9c6627713245d1afd092dc95cce74f635,7ed09e13b1ba1e8717dc4cad7497ac798f230964535f255fa3f93c03541cf50f,1e2a5feccc1fb9c5cb8324efa503ef69b948e4c2d20f361a2b96a40454359065,502de2d34c4532c4ef64bd3f02ba4f9d64e9ed0efa9a525893272715eede45d1,2c3f6e8cda22df81ca8687d5661ab92ac12e25e316c31d1069572509cd7b6b33,3b5dbfd24d8a10d5a8e95239cbd4e322beec641ebad69a687c481618d8ce4bb3
"60001","1","0","","","0","0","3","2","107","0","您今天的運勢是中吉！　                                                            在您今天的所到之處，似乎會遇上好緣份的樣子呢！　                  說不定會有位陰暗系的狡猾小女孩，給您顆甜甜～的糖果呢？"
"60001","1","0","","","0","0","3","2","108","0","您今天的運勢是中吉！　                                                             大部分的事，您只要硬著頭皮都能順利度過！                               幸運地點是電子遊戲場，玩玩拳擊機來抒發壓力吧！"
"60001","2","0","","","0","0","3","2","109","0","今天的運勢是中吉！                                                                  運氣一點一滴地上升中！                                                           就像是受到精靈的庇護，各式各樣的事都會順利進行唷♪"
"60001","1","0","","","0","0","4","2","110","0","今天的運勢是小吉！                                                                  在清晨會有幸運的預兆！                                                           也許會有溫柔的大姐姐來叫你起床唷♪"
"60001","1","0","","","0","0","4","2","111","0","今天的運勢是小吉！                                                                  雖然運氣上升中，但在上升前要小心！                                        幸運動物是熊！　也許會給予像是真正家人般的守護♪"
"60001","1","0","","","0","0","4","2","112","0","今天的運勢是小吉！                                                                  在外頭悠閒度過的話運氣會上升！                                               幸運地點是牧場。可能會有有趣的相遇♪"
"60001","1","0","","","0","0","4","2","113","0","今天的運勢是小吉！                                                                  雖然運氣很好，但要注意突發事件！                                           在外出地點，可能會被當成「可疑人士」也說不定……"
"60001","1","0","","","0","0","4","2","114","0","您今天的運勢是小吉！　                                                           您今天說不定能找到志同道合的朋友呢！　　　　                         關鍵字是「優妮們」，好好記住可不要忘了唷！"
"60001","1","0","","","0","0","4","2","115","0","您今天的運勢是小吉！　                                                           說不定能和意外之人的關係變好唷？　　　　　                            但要注意可不要不小心被毒舌了一番唷！"
"60001","2","0","","","0","0","4","2","116","0","今天的運勢是小吉！                                                                  別埋頭苦幹好好放鬆的話，運氣會變好！                                     幸運對象是偶像。歌會帶給你幸福♪"
"60001","0","2","鈴莓","","0","0","0","3","117","112101","您還滿意您抽神籤的結果嗎？\n嶄新的一天，希望對你來說\n能變成很好的一天，\n明天也還要再來唷♪"
"60001","0","3","鈴莓","","7","0","0","3","118","112101","抽神籤，是否有為您帶來喜悅呢？\n替您的未來\n擁有個嶄新且美好的一年，\n打從心底獻上由衷的祝福。"
"80003","0","1","貪吃佩可","","1","0","0","0","119","105801","咻～咻～♪\n咚咚軟綿綿～♪"
"80003","0","1","可可蘿","","1","0","0","1","120","105901","咻～咻～♪\n咚咚軟綿綿\n的喔～"
"80003","0","2","可可蘿","","1","0","0","1","121","105901","來吧～凱留小姐也一起來\n咚咚軟綿綿吧！"
"80003","0","1","凱留","","1","0","0","2","122","106001","咦？　等一下，\n這也太突然了吧？"
"80003","0","2","凱留","","1","0","0","2","123","106001","咚咚軟綿綿是什麼東西？\n麻煩解釋到\n讓我可以聽懂好嗎！"
"80003","0","2","貪吃佩可","","1","0","0","0","124","105801","其實啊～小凱留！\n有個對我們來說很重要的紀念日\n即將到來——"
"80003","0","3","貪吃佩可","","1","0","0","0","125","105801","那就是「公主連結！\nRe:Dive」\n即將迎接2.5周年了！\n太讚了吧☆"
"80003","0","3","可可蘿","","1","0","0","1","126","105901","所以說我們現在就開始\n為了那天的到來炒熱氣氛呢。"
"80003","0","3","凱留","","1","0","0","2","127","106001","啊～這麼說起來\n好像差不多也到這個時期了呢。\n話雖如此，不過也還早啊。\n妳們也太性急了吧？"
"80003","0","4","可可蘿","","1","0","0","1","128","105901","不會的，凱留小姐。\n這種慶祝活動就是要從\n準備階段開始醞釀情緒。\n對吧？貪吃佩可小姐。"
"80003","0","4","貪吃佩可","","1","0","0","0","129","105801","一點也沒錯♪　就是這麼一回事！\n開始倒數囉！\n大家一起嗨起來\n迎接2.5周年吧～☆"
"80003","0","4","凱留","","1","0","0","2","130","106001","咚、咚咚軟綿綿～\n欸妳們到底想讓我講些什麼啦！\n真是的，害我也興奮起來了。"
"80003","0","5","可可蘿","","1","0","0","1","131","105901","呵呵。看來凱留小姐\n也很期待的樣子呢。\n那麼主人。敬請期待\n重要的紀念日吧。"
"80003","0","5","凱留","","2","0","0","0","132","106001","說什麼要炒熱紀念日的氣氛，\n到底該怎麼做呢？\n我，很不擅長\n做這種事情……"
"80003","0","1","花凜","","2","0","0","1","133","190801","哎呀，凱留\n妳怎麼了嗎？\n看起來很困擾的樣子呢。"
"80003","0","6","凱留","","2","0","0","0","134","106001","咦……這不是花凜嗎？\n我沒事啦！"
"80003","0","2","花凜","","2","0","0","1","135","190801","這樣啊？\n我本來想說依凱留妳的個性\n一定正在為了要如何炒熱\n2.5周年活動而煩惱才是……"
"80003","0","7","凱留","","2","0","0","0","136","106001","妳這不是已經知道了嗎！？\n不、不、才不是呢！\n我才沒有為了\n那種事情煩惱喔？"
"80003","0","3","花凜","","2","0","0","1","137","190801","呵呵……\n我想這種時候妳只要打從心底\n把真正的心情直接表達出來\n應該就可以了吧？"
"80003","0","8","凱留","","2","0","0","0","138","106001","心情啊，\n這個才是最困難的地方……\n再說，我原本就對紀念日\n這種東西沒什麼感覺啊。"
"80003","0","9","凱留","","2","0","0","0","139","106001","……不過，貪吃佩可和可蘿仔\n看起來特別開心……\n所以我才想說偶爾像這樣\n熱鬧一下也挺不錯的。"
"80003","0","4","花凜","","2","0","0","1","140","190801","原來如此原來如此～\n也就是說凱留妳其實也\n真心期待在【美食殿堂】\n慶祝2.5周年這件事囉！"
"80003","0","10","凱留","","2","0","0","0","141","106001","啊！？\n到底是怎麼聽成那樣的啊！\n我才沒有特別期待呢……！"
"80003","0","5","花凜","","2","0","0","1","142","190801","大家是否也感受到凱留內心\n真正的心情了呢？\n我也很期待2.5周年的到來呢！\n以上就是來自花凜的報導！"
"80003","0","11","凱留","","2","0","0","0","143","106001","什、什麼內心真正的心情啊！？\n不要隨便曲解\n別人的意思好嗎！\n妳這個臭眼鏡仔——！"
"80003","0","6","可可蘿","","3","0","0","0","144","105901","貪吃佩可小姐，\n紀念日就快到了呢。\n像這種重要的時刻\n真的很令人很感慨呢。"
"80003","0","5","貪吃佩可","","3","0","0","1","145","105801","會讓人想起很多回憶呢！\n真的發生了\n很多開心的事情♪"
"80003","0","7","可可蘿","","3","0","0","0","146","105901","沒錯，的確是如此。\n在下聽說主人除了【美食殿堂】\n的活動以外也經歷了不少\n其他的事情喔。"
"80003","0","8","可可蘿","","3","0","0","0","147","105901","在下記得……您曾經遇到\n在蘭德索爾引起熱烈討論的\n魔法少女呢。"
"80003","0","6","貪吃佩可","","3","0","0","1","148","105801","魔法少女指的是\n那個好吃又營養的超人氣商品\n「魔法少女香腸」的盒子上\n畫的那個女孩嗎！？"
"80003","0","7","貪吃佩可","","3","0","0","1","149","105801","那個香腸\n真的很好吃耶～♪\n我也吃了很多呢！"
"80003","0","9","可可蘿","","3","0","0","0","150","105901","還有就是，\n牧場蓋了一座很棒的溫泉……"
"80003","0","8","貪吃佩可","","3","0","0","1","151","105801","在牧場嗎？　泡著溫泉\n一邊吃著起司也很棒呢～♪\n光想口水就都快流出來了！\n太讚了吧☆"
"80003","0","10","可可蘿","","3","0","0","0","152","105901","貪吃佩可小姐\n您話才剛說完口水就……\n在下馬上幫您擦乾淨。擦擦。"
"80003","0","9","貪吃佩可","","3","0","0","1","153","105801","欸嘿嘿，謝謝妳！\n小可蘿！"
"80003","0","11","可可蘿","","3","0","0","0","154","105901","話說回來，主人您\n身為【美食殿堂】的一員\n也邂逅了許許多多的美食呢。\n在下實在是深感佩服。"
"80003","0","10","貪吃佩可","","3","0","0","1","155","105801","今後也要繼續不斷冒險，\n盡情地嚐遍\n所有的美食！"
"80003","0","11","貪吃佩可","","4","0","0","0","156","105801","2.5周年倒數♪\n小凱留小凱留！\n好期待呢☆"
"80003","0","12","凱留","","4","0","0","1","157","106001","啊真是的，妳很吵耶～\n還早得很吧？\n妳也稍微冷靜一點吧。"
"80003","0","12","貪吃佩可","","4","0","0","0","158","105801","小凱留妳自己最近還不是\n有點靜不下心～\n剛剛好像還心情很好地\n哼著歌不是嗎？"
"80003","0","13","凱留","","4","0","0","1","159","106001","什麼……！　妳、妳都聽到了嗎！？\n不，我才沒有哼歌呢！？\n妳再隨便亂講的話\n看我宰了妳喔！？"
"80003","0","13","貪吃佩可","","4","0","0","0","160","105801","欸嘿嘿～♪\n我越來越喜歡\n最近的小凱留了♪\n妳變得很積極唷！"
"80003","0","14","凱留","","4","0","0","1","161","106001","……積極？\n什麼東西很積極？"
"80003","0","14","貪吃佩可","","4","0","0","0","162","105801","又在裝傻呢～♪\n難道妳忘記妳之前\n想要成為偶像的事情了？"
"80003","0","15","貪吃佩可","","4","0","0","0","163","105801","在繆思小鎮的時候\n妳還說過凱留凱留～☆呢！"
"80003","0","15","凱留","","4","0","0","1","164","106001","啊……！？　才才才沒有！\n那是因為我當時被操縱了，\n我才沒有\n想要當什麼偶像好嗎！！"
"80003","0","16","貪吃佩可","","4","0","0","0","165","105801","妳說的是真的嗎？\n我總覺得\n小凱留妳非常\n有興趣耶～"
"80003","0","16","凱留","","4","0","0","1","166","106001","嘛，是也不錯啦……咦、\n就﹑就跟妳說了\n我沒有要當偶像啦！！\n不要害我又想起那件事情啦！？"
"80003","0","17","凱留","","4","0","0","1","167","106001","啊啊……不行了……\n我只能把妳抹殺掉了……\n我要在2.5周年來臨之前\n連同記憶一起全部消除——！"
"80003","0","18","凱留","","5","0","0","0","168","106001","距2.5周年還剩10天……\n嗯～？\n比想像中還快呢？"
"80003","0","12","可可蘿","","5","0","0","1","169","105901","是啊……\n為了迎接那一天的到來，\n還有很多事還沒完成。\n必須繃緊神經才行了……！"
"80003","0","19","凱留","","5","0","0","0","170","106001","幹勁十足呢可蘿仔……\n太逞強的話可是會喘不過氣喔？\n放輕鬆去做吧？"
"80003","0","13","可可蘿","","5","0","0","1","171","105901","凱留小姐……\n謝謝妳，\n凱留小姐您真的是一位\n很溫柔的人呢。"
"80003","0","20","凱留","","5","0","0","0","172","106001","妳、妳在說什麼\n莫名其妙的話啊……\n我才不溫柔呢。"
"80003","0","14","可可蘿","","5","0","0","1","173","105901","才沒有這回事。\n……那個，其實在下\n有件事情\n想要拜託凱留小姐。"
"80003","0","21","凱留","","5","0","0","0","174","106001","拜託我？　真稀奇呢，\n可蘿仔竟然會講出這種話。\n……嘛，如果是我\n能做得到的事的話倒是可以。"
"80003","0","15","可可蘿","","5","0","0","1","175","105901","非常謝謝您。\n其實在下想為紀念日這一天\n準備一個叫做\n「才藝表演」的節目。"
"80003","0","22","凱留","","5","0","0","0","176","106001","才藝表演？"
"80003","0","16","可可蘿","","5","0","0","1","177","105901","是的。在下參考了您的凱留凱留～☆\n想出了可蘿可蘿～☆\n這樣的開場白，但是卻\n一直無法擺出完美的姿勢……"
"80003","0","23","凱留","","5","0","0","0","178","106001","～～！！　虧我感覺被稱讚了還有點\n開心，根本空歡喜一場了嘛！！\n少開玩笑了少開玩笑了！\n少～開～玩～笑～了～！！"
"80003","0","17","貪吃佩可","","6","0","0","0","179","105801","還有9天！　就快到了呢♪\n欸嘿嘿，好期待好期待\n都能配好幾碗飯了呢☆"
"80003","0","24","凱留","","6","0","0","2","180","106001","都能配好幾碗飯了呢☆\n才不是這樣吧！\n再怎麼說也吃太多了！\n到時候可會無法迎接紀念日唷！？"
"80003","0","17","可可蘿","","6","0","0","1","181","105901","沒問題的凱留小姐，\n畢竟我們一路走來\n就是一直在\n享用美食啊。"
"80003","0","18","貪吃佩可","","6","0","0","0","182","105801","真不愧是小可蘿，\n說得真好！\n沒錯，我們【美食殿堂】的\n活動目的就是——"
"80003","0","25","凱留","","6","0","0","2","183","106001","——大家一起開心地吃飯，\n對吧？\n一路到現在都吃了那麼多了\n我很清楚啦。"
"80003","0","18","可可蘿","","6","0","0","1","184","105901","是的……確實是如此♪\n話說回來在下等人\n真的是一路吃了很多東西\n然後來到了這裡呢……"
"80003","0","26","凱留","","6","0","0","2","185","106001","是啊……的確如此呢……\n像是渾身是毒的假龍、\n恐龍……好像被牠逃了，還有\n鱷魚龍……鱷魚的魔物之類的。"
"80003","0","27","凱留","","6","0","0","2","186","106001","還有，我們幾個\n最後還對上了\n真正的龍呢。"
"80003","0","28","凱留","","6","0","0","2","187","106001","還真是強到令人不敢相信呢。\n那隻龍……果然還是要\n好好擬定作戰計畫\n才能夠對付呢。"
"80003","0","19","貪吃佩可","","6","0","0","0","188","105801","欸嘿嘿……☆\n小凱留妳還記得\n這麼多事情\n讓我好高興喔♪"
"80003","0","19","可可蘿","","6","0","0","1","189","105901","在下也記憶鮮明喔。\n主人一定也……♪"
"80003","0","29","凱留","","6","0","0","2","190","106001","那是當然的啊！\n我怎麼可能忘得了！\n被逼著吃下那些亂七八糟的東西！\n……我怎麼可能、忘得了！"
"80003","0","30","凱留","","7","0","0","0","191","106001","喂、等、等一下！？\n花凜說，希望我們能夠\n參加2.5周年的\n現場直播節目！"
"80003","0","31","凱留","","7","0","0","0","192","106001","這麼重要的事情為什麼\n現在才說！？\n我根本沒聽說有這種事啊～！？"
"80003","0","32","凱留","","7","0","0","0","193","106001","到時候會被很多人看到吧？\n為什麼我得做這種事……"
"80003","0","33","凱留","","7","0","0","0","194","106001","啊——\n啊——\n……我的聲音這樣沒問題吧？"
"80003","0","34","凱留","","7","0","0","0","195","106001","這樣可能會聽不太清楚……\n還是要再開朗一點比較好呢，\n嗯……像這種感覺？"
"80003","0","35","凱留","","7","0","0","0","196","106001","阿囉哈～☆"
"80003","0","36","凱留","","7","0","0","0","197","106001","……\n不、這個我不行。\n還是跟平常一樣最好，嗯。"
"80003","0","37","凱留","","7","0","0","0","198","106001","真是的，周年紀念的現場直播\n責任超級重大耶……\n萬一有個什麼閃失要怎麼辦……"
"80003","0","38","凱留","","7","0","0","0","199","106001","怎、怎怎、怎麼辦！？\n開始緊張起來了……！！"
"80003","0","20","可可蘿","","8","0","0","0","200","105901","主人，在下要和\n貪吃佩可小姐和凱留小姐一同\n擔任演出2.5周年慶祝現場直播\n的這個重責大任。"
"80003","0","21","可可蘿","","8","0","0","0","201","105901","這是一個要把\n「公主連結！\nRe:Dive」的魅力傳達給\n很多人知道的重要職責。"
"80003","0","22","可可蘿","","8","0","0","0","202","105901","在下會\n全心全意盡力\n進行現場直播的。"
"80003","0","23","可可蘿","","8","0","0","0","203","105901","但是，在下說不定\n到時候會犯下吃螺絲或是\n搞錯節目的順序\n之類的錯誤……"
"80003","0","24","可可蘿","","8","0","0","0","204","105901","在下會好好練習\n不讓這樣的事情發生，\n首先要先從這個開始……"
"80003","0","25","可可蘿","","8","0","0","0","205","105901","阿囉哈～☆"
"80003","0","26","可可蘿","","8","0","0","0","206","105901","在下方才看到\n凱留小姐正在練習，\n在下也試著練習看看……\n您覺得如何呢？"
"80003","0","27","可可蘿","","8","0","0","0","207","105901","感覺還可以嗎？\n……呵呵，謝謝您。\n有了主人您的暖心話語\n讓在下如獲百人之力。"
"80003","0","28","可可蘿","","8","0","0","0","208","105901","為了能順利完成這個重責大任\n讓主人能夠迎接一個很棒的\n2.5周年紀念……\n在下會竭盡所能的。"
"80003","0","20","貪吃佩可","","9","0","0","0","209","105801","阿囉哈～☆"
"80003","0","21","貪吃佩可","","9","0","0","0","210","105801","……嗯～剛剛的感覺\n好像不太對呢。\n可能有點太正經八百了。"
"80003","0","22","貪吃佩可","","9","0","0","0","211","105801","再6天就要2.5周年了嗎……"
"80003","0","23","貪吃佩可","","9","0","0","0","212","105801","只要想到這段歲月\n就是阿囉哈的歷史\n真讓人感動落淚！\n太讚了吧☆"
"80003","0","24","貪吃佩可","","9","0","0","0","213","105801","為了要在現場直播時\n為大家送上最棒的阿囉哈～☆\n我要加油才行！\n那麼，現在就再來一次……"
"80003","0","25","貪吃佩可","","9","0","0","0","214","105801","阿囉哈～☆"
"80003","0","26","貪吃佩可","","9","0","0","0","215","105801","……嗯～到底是為什麼呢？\n總覺得哪裡不對……\n難不成\n是因為肚子太餓了嗎？"
"80003","0","27","貪吃佩可","","9","0","0","0","216","105801","雖然剛剛才剛吃過飯，\n不過餓著肚子\n可是沒辦法好好地說出\n阿囉哈～☆　呢！"
"80003","0","28","貪吃佩可","","9","0","0","0","217","105801","既然決定了，那就馬上來邀\n小可蘿和小凱留\n一起去吃飯吧！\n打鐵要趁熱！"
"80003","0","29","貪吃佩可","","9","0","0","0","218","105801","啊，兩位來得正好！\n阿囉哈～☆　……啊啊！！\n剛剛這個！這個很好耶～♪"
"80003","0","30","貪吃佩可","","9","0","0","0","219","105801","原來如此，不論何時\n保持原本的樣子就是最棒的！\n我就保持這個樣子，\n現場直播也要加油♪"
"80003","0","31","貪吃佩可","","10","0","0","0","220","105801","雖然只剩5天就要2.5周年了\n不過在那之前就快要直播了呢！\n小可蘿\n妳準備得如何了？"
"80003","0","29","可可蘿","","10","0","0","1","221","105901","是。在下，已經\n徹底做好了準備，\n必定萬無一失。"
"80003","0","32","貪吃佩可","","10","0","0","0","222","105801","喔～感覺妳非常有自信呢……！\n看來會是一場很棒的現場直播呢☆\n……咦？　我怎麼感覺這邊\n好像晃得很厲害？"
"80003","0","39","凱留","","10","0","0","2","223","106001","…………"
"80003","0","30","可可蘿","","10","0","0","1","224","105901","凱留小姐？\n您是不是感冒了？\n身體顫抖得好厲害……"
"80003","0","40","凱留","","10","0","0","2","225","106001","我我我我才沒有感冒！\n這這這這只是\n因因因為我太期待現場直播\n興興興興奮得停不下來而已！"
"80003","0","33","貪吃佩可","","10","0","0","0","226","105801","妳沒事吧？小凱留！？\n對了，妳把這個喝了！"
"80003","0","41","凱留","","10","0","0","2","227","106001","妳妳妳還蠻體貼的嘛！謝謝，\n咕嚕、咳……呸呸！？\n妳給我喝了什麼東西！？\n好辣！　好苦！？　好甜！？"
"80003","0","34","貪吃佩可","","10","0","0","0","228","105801","這個裡面放了魔物的萃取物\n還有藥草跟很多其他的東西\n混合而成的特製能量飲料！"
"80003","0","35","貪吃佩可","","10","0","0","0","229","105801","只要喝了這個身體就會暖暖的，\n變得精神飽滿唷♪"
"80003","0","42","凱留","","10","0","0","2","230","106001","妳這個白癡佩可！\n我不是已經說我沒有感冒了！？\n妳不要趁亂\n餵我喝那種恐怖的飲料～！"
"80003","0","31","可可蘿","","10","0","0","1","231","105901","凱留小姐\n您的身體不再顫抖了呢，\n太好了……\n在下很擔心呢。"
"80003","0","43","凱留","","10","0","0","2","232","106001","咦？　啊啊、真的耶……欸、\n我剛剛就說\n我沒有感冒了嘛……\n算了，既然這樣就隨便妳們了。"
"80003","0","36","貪吃佩可","","10","0","0","0","233","105801","欸嘿嘿～♪　又恢復成\n平常的小凱留了，\n感覺能夠有一場很棒的現場直播！\n現在開始就好期待喔☆"
"80003","0","6","花凜","","11","0","0","0","234","190801","蘭德索爾的各位大家好，\n我是【公會管理協會】的花凜，\n負責現場直播會場的籌備。"
"80003","0","7","花凜","","11","0","0","0","235","190801","【美食殿堂】的各位\n正在為即將開始的現場直播\n進行最後的調整和準備，\n因此目前先暫時離席。"
"80003","0","8","花凜","","11","0","0","0","236","190801","現在可不能去打擾\n正在努力的3位，\n還請各位見諒。"
"80003","0","9","花凜","","11","0","0","0","237","190801","那麼，今天就由我來幫大家\n轉述【美食殿堂】的各位\n目前是什麼樣的狀況。"
"80003","0","10","花凜","","11","0","0","0","238","190801","首先是貪吃佩可小姐……\n看似她現在正吃著\n大量的飯糰，\n嗯……畢竟營養也是很重要的。"
"80003","0","11","花凜","","11","0","0","0","239","190801","接下來是可可蘿，\n她正在做發聲練習。"
"80003","0","12","花凜","","11","0","0","0","240","190801","她努力張開小嘴發出聲音的\n模樣真的讓人很想替她加油呢。"
"80003","0","13","花凜","","11","0","0","0","241","190801","接下來是凱留……\n她正……抬頭挺胸地站著。\n什麼都沒做只是靜靜的站著……"
