ad4cffe7d072adad205667fc284abda3ee3b03b1056e1abcd06003a69c31435b,7ad7851fda9e349db2204989fdfd8c408e469619d6c399cfd918a9a5dd0ce427,51a4ab8fdb8a32b9efcda63625abda44bdb5293a8f6065c3fe66639a6e897a70,5b906ed1d70240104b48b1f253f099bc05ee182422ea239f8107603c5a669bf0,6ce3dcabf2bcf752bcb246362e896a1337e5791ff9f4c521ea440a0234831ec7,46186e5a9c7150d7f53cdf9105e524f4cb8210713cc83085014fabd4536878a9,440b4fe241b05745dd8161d388fbf6dfbada4e6d9454eb48c43db4f7430337b8,b824dc9d307691e5a2f3d6dead92bd707c53e2a010a0486584428a3410f33164,0634d30d78a4ac0503f3442fdc642ccdcdb9b86c17615426040139973336d61a,958a527fc66b5032f8e27f229c3a24d62b5b63edba4b4a8cb4cb38e3130595eb,ec561f7c82a1520fb81904969b908d4665603f2a14721b500017197fb70cbad9,c5001bd20b3b879e1a0dab57a1b9c7f26d4530c5390a3f8adc6798df92f02201,5da0b57f3ce9337aff038e3e273e058fd839834ae785d49abe62d7fe10525e20,f22840d01c570b129ed9b67095206707d676626983ec8b981ae906dc6bf2dcf7
"0","0","0","1","0","41","2019/01/22 05:00:00","36","40","1","-1","101","2019/01/27 04:59:59","2000"
"0","0","0","1","0","32","2019/01/27 05:00:00","37","30","1","-1","102","2019/02/01 04:59:59","2000"
"0","0","0","1","0","42","2019/01/27 05:00:00","38","40","1","-1","102","2019/02/01 04:59:59","2000"
"0","0","0","1","0","34","2019/02/01 05:00:00","39","30","1","-1","103","2019/02/10 04:59:59","3000"
"0","0","0","1","0","44","2019/02/01 05:00:00","40","40","1","-1","103","2019/02/10 04:59:59","3000"
"0","0","0","1","0","45","2019/02/10 05:00:00","41","40","1","-1","104","2019/02/19 04:59:59","2000"
"0","0","0","1","0","31","2019/02/19 05:00:00","42","30","1","-1","101","2019/02/24 04:59:59","3000"
"0","0","0","1","0","41","2019/02/19 05:00:00","43","40","1","-1","101","2019/02/24 04:59:59","3000"
"0","0","0","1","0","32","2019/02/24 05:00:00","44","30","1","-1","102","2019/03/01 04:59:59","3000"
"0","0","0","1","0","42","2019/02/24 05:00:00","45","40","1","-1","102","2019/03/01 04:59:59","3000"
"0","0","0","1","0","34","2019/03/01 05:00:00","46","30","1","-1","103","2019/03/11 04:59:59","2000"
"0","0","0","1","0","44","2019/03/01 05:00:00","47","40","1","-1","103","2019/03/11 04:59:59","2000"
"0","0","0","1","0","151","2019/03/06 16:00:00","48","80","1","-1","6004","2019/03/25 15:59:59","1500"
"0","0","0","1","0","152","2019/03/06 16:00:00","49","80","1","-1","6005","2019/03/25 15:59:59","1500"
"0","0","0","1","0","45","2019/03/11 05:00:00","50","40","1","-1","104","2019/03/22 04:59:59","2000"
"0","0","0","1","0","31","2019/03/22 05:00:00","51","30","1","-1","101","2019/03/27 04:59:59","2000"
"0","0","0","1","0","41","2019/03/22 05:00:00","52","40","1","-1","101","2019/03/27 04:59:59","2000"
"0","0","0","1","0","32","2019/03/27 05:00:00","53","30","1","-1","102","2019/04/01 04:59:59","2000"
"0","0","0","1","0","42","2019/03/27 05:00:00","54","40","1","-1","102","2019/04/01 04:59:59","2000"
"0","0","0","1","0","34","2019/04/01 05:00:00","55","30","1","-1","103","2019/04/11 04:59:59","2000"
"0","0","0","1","0","44","2019/04/01 05:00:00","56","40","1","-1","103","2019/04/11 04:59:59","2000"
"0","0","0","1","0","151","2019/04/03 16:00:00","57","80","1","-1","6004","2019/04/17 15:59:59","1500"
"0","0","0","1","0","152","2019/04/03 16:00:00","58","80","1","-1","6005","2019/04/17 15:59:59","1500"
"0","0","0","1","0","45","2019/04/11 05:00:00","59","40","1","-1","104","2019/04/21 04:59:59","2000"
"0","0","0","1","0","31","2019/04/21 05:00:00","60","30","1","-1","101","2019/04/26 04:59:59","2000"
"0","0","0","1","0","41","2019/04/21 05:00:00","61","40","1","-1","101","2019/04/26 04:59:59","2000"
"0","0","0","1","0","32","2019/04/26 05:00:00","62","30","1","-1","102","2019/05/01 04:59:59","2000"
"0","0","0","1","0","42","2019/04/26 05:00:00","63","40","1","-1","102","2019/05/01 04:59:59","2000"
"0","0","0","1","0","34","2019/05/01 05:00:00","64","30","1","-1","103","2019/05/11 04:59:59","2000"
"0","0","0","1","0","44","2019/05/01 05:00:00","65","40","1","-1","103","2019/05/11 04:59:59","2000"
"0","0","0","1","0","151","2019/05/02 16:00:00","66","80","1","-1","6004","2019/05/16 15:59:59","1500"
"0","0","0","1","0","152","2019/05/02 16:00:00","67","80","1","-1","6005","2019/05/16 15:59:59","1500"
"0","0","0","1","0","45","2019/05/11 05:00:00","68","40","1","-1","104","2019/05/21 04:59:59","2000"
"0","0","0","1","0","31","2019/05/21 05:00:00","69","30","1","-1","101","2019/05/27 04:59:59","2000"
"0","0","0","1","0","41","2019/05/21 05:00:00","70","40","1","-1","101","2019/05/27 04:59:59","2000"
"0","0","0","1","0","32","2019/05/27 05:00:00","71","30","1","-1","102","2019/06/01 04:59:59","2000"
"0","0","0","1","0","42","2019/05/27 05:00:00","72","40","1","-1","102","2019/06/01 04:59:59","2000"
"0","0","0","1","0","34","2019/06/01 05:00:00","73","30","1","-1","103","2019/06/13 04:59:59","2000"
"0","0","0","1","0","44","2019/06/01 05:00:00","74","40","1","-1","103","2019/06/13 04:59:59","2000"
"0","0","0","1","0","151","2019/06/03 16:00:00","75","80","1","-1","6004","2019/06/17 15:59:59","1500"
"0","0","0","1","0","152","2019/06/03 16:00:00","76","80","1","-1","6005","2019/06/17 15:59:59","1500"
"0","0","0","1","0","45","2019/06/13 05:00:00","77","40","1","-1","104","2019/06/23 04:59:59","2000"
"0","0","0","1","0","31","2019/06/13 05:00:00","78","30","1","-1","101","2019/06/25 04:59:59","2000"
"0","0","0","1","0","41","2019/06/13 05:00:00","79","40","1","-1","101","2019/06/25 04:59:59","2000"
"0","0","0","1","0","32","2019/06/25 05:00:00","80","30","1","-1","102","2019/07/01 04:59:59","2000"
"0","0","0","1","0","42","2019/06/25 05:00:00","81","40","1","-1","102","2019/07/01 04:59:59","2000"
"0","0","0","1","0","34","2019/07/01 05:00:00","82","30","1","-1","103","2019/07/13 04:59:59","2000"
"0","0","0","1","0","44","2019/07/01 05:00:00","83","40","1","-1","103","2019/07/13 04:59:59","2000"
"0","0","0","1","0","151","2019/07/01 16:00:00","84","80","1","-1","6004","2019/07/15 15:59:59","1500"
"0","0","0","1","0","152","2019/07/01 16:00:00","85","80","1","-1","6005","2019/07/15 15:59:59","1500"
"0","0","0","1","0","45","2019/07/08 05:00:00","86","40","1","-1","104","2019/07/22 04:59:59","2000"
"0","0","0","1","0","31","2019/07/13 05:00:00","87","30","1","-1","101","2019/07/26 04:59:59","2000"
"0","0","0","1","0","41","2019/07/13 05:00:00","88","40","1","-1","101","2019/07/26 04:59:59","2000"
"0","0","0","1","0","151","2019/07/17 16:00:00","89","80","1","-1","6004","2019/07/31 15:59:59","1500"
"0","0","0","1","0","152","2019/07/17 16:00:00","90","80","1","-1","6005","2019/07/31 15:59:59","1500"
"0","0","0","1","0","37","2019/07/22 05:00:00","91","30","1","-1","109","2019/07/27 04:59:59","2000"
"0","0","0","1","0","32","2019/07/26 05:00:00","92","30","1","-1","102","2019/08/01 04:59:59","2000"
"0","0","0","1","0","42","2019/07/26 05:00:00","93","40","1","-1","102","2019/08/01 04:59:59","2000"
"0","0","0","1","0","34","2019/08/01 05:00:00","94","30","1","-1","103","2019/08/14 04:59:59","3000"
"0","0","0","1","0","44","2019/08/01 05:00:00","95","40","1","-1","103","2019/08/14 04:59:59","3000"
"0","0","0","1","0","151","2019/08/01 16:00:00","96","80","1","-1","6004","2019/08/15 15:59:59","1500"
"0","0","0","1","0","152","2019/08/01 16:00:00","97","80","1","-1","6005","2019/08/15 15:59:59","1500"
"0","0","0","1","0","45","2019/08/08 05:00:00","98","40","1","-1","104","2019/08/22 04:59:59","2000"
"0","0","0","1","0","31","2019/08/14 05:00:00","99","30","1","-1","101","2019/08/26 04:59:59","3000"
"0","0","0","1","0","41","2019/08/14 05:00:00","100","40","1","-1","101","2019/08/26 04:59:59","3000"
"0","0","0","1","0","37","2019/08/22 05:00:00","101","30","1","-1","109","2019/08/27 04:59:59","2000"
"0","0","0","1","0","32","2019/08/26 05:00:00","102","30","1","-1","102","2019/09/01 04:59:59","3000"
"0","0","0","1","0","42","2019/08/26 05:00:00","103","40","1","-1","102","2019/09/01 04:59:59","3000"
"0","0","0","1","0","34","2019/09/01 05:00:00","104","30","1","-1","103","2019/09/13 04:59:59","2000"
"0","0","0","1","0","44","2019/09/01 05:00:00","105","40","1","-1","103","2019/09/13 04:59:59","2000"
"0","0","0","1","0","151","2019/09/03 16:00:00","106","80","1","-1","6004","2019/09/18 15:59:59","1500"
"0","0","0","1","0","152","2019/09/03 16:00:00","107","80","1","-1","6005","2019/09/18 15:59:59","1500"
"0","0","0","1","0","45","2019/09/05 05:00:00","108","40","1","-1","104","2019/09/20 04:59:59","2000"
"0","0","0","1","0","31","2019/09/13 05:00:00","109","30","1","-1","101","2019/09/26 04:59:59","2000"
"0","0","0","1","0","41","2019/09/13 05:00:00","110","40","1","-1","101","2019/09/26 04:59:59","2000"
"0","0","0","1","0","34","2019/09/20 05:00:00","111","30","1","-1","103","2019/09/26 04:59:59","2000"
"0","0","0","1","0","44","2019/09/20 05:00:00","112","40","1","-1","103","2019/09/26 04:59:59","2000"
"0","0","0","1","0","37","2019/09/26 05:00:00","113","30","1","-1","109","2019/10/01 04:59:59","2000"
"0","0","0","1","0","32","2019/09/26 05:00:00","114","30","1","-1","102","2019/10/01 04:59:59","2000"
"0","0","0","1","0","42","2019/09/26 05:00:00","115","40","1","-1","102","2019/10/01 04:59:59","2000"
"0","0","0","1","0","34","2019/10/01 05:00:00","116","30","1","-1","103","2019/10/13 04:59:59","2000"
"0","0","0","1","0","44","2019/10/01 05:00:00","117","40","1","-1","103","2019/10/13 04:59:59","2000"
"0","0","0","1","0","151","2019/10/01 16:00:00","118","80","1","-1","6004","2019/10/15 15:59:59","1500"
"0","0","0","1","0","152","2019/10/01 16:00:00","119","80","1","-1","6005","2019/10/15 15:59:59","1500"
"0","0","0","1","0","45","2019/10/07 05:00:00","120","40","1","-1","104","2019/10/20 04:59:59","2000"
"0","0","0","1","0","31","2019/10/13 05:00:00","121","30","1","-1","101","2019/10/26 04:59:59","2000"
"0","0","0","1","0","41","2019/10/13 05:00:00","122","40","1","-1","101","2019/10/26 04:59:59","2000"
"0","0","0","1","0","251","2019/10/17 16:00:00","123","80","1","-1","7004","2019/10/24 15:59:59","1500"
"0","0","0","1","0","252","2019/10/17 16:00:00","124","80","1","-1","7005","2019/10/24 15:59:59","1500"
"0","0","0","1","0","37","2019/10/22 05:00:00","125","30","1","-1","109","2019/10/27 04:59:59","2000"
"0","0","0","1","0","32","2019/10/26 05:00:00","126","30","1","-1","102","2019/11/01 04:59:59","2000"
"0","0","0","1","0","42","2019/10/26 05:00:00","127","40","1","-1","102","2019/11/01 04:59:59","2000"
"0","0","0","1","0","34","2019/11/01 05:00:00","128","30","1","-1","103","2019/11/13 04:59:59","2000"
"0","0","0","1","0","44","2019/11/01 05:00:00","129","40","1","-1","103","2019/11/13 04:59:59","2000"
"0","0","0","1","0","151","2019/11/01 16:00:00","130","80","1","-1","6004","2019/11/15 15:59:59","1500"
"0","0","0","1","0","152","2019/11/01 16:00:00","131","80","1","-1","6005","2019/11/15 15:59:59","1500"
"0","0","0","1","0","45","2019/11/07 05:00:00","132","40","1","-1","104","2019/11/20 04:59:59","2000"
"0","0","0","1","0","31","2019/11/13 05:00:00","133","30","1","-1","101","2019/11/26 04:59:59","2000"
"0","0","0","1","0","41","2019/11/13 05:00:00","134","40","1","-1","101","2019/11/26 04:59:59","2000"
"0","0","0","1","0","251","2019/11/17 16:00:00","135","80","1","-1","7004","2019/11/24 15:59:59","1500"
"0","0","0","1","0","252","2019/11/17 16:00:00","136","80","1","-1","7005","2019/11/24 15:59:59","1500"
"0","0","0","1","0","37","2019/11/20 05:00:00","137","30","1","-1","109","2019/11/26 04:59:59","2000"
"0","0","0","1","0","32","2019/11/26 05:00:00","138","30","1","-1","102","2019/12/01 04:59:59","2000"
"0","0","0","1","0","42","2019/11/26 05:00:00","139","40","1","-1","102","2019/12/01 04:59:59","2000"
"0","0","0","1","0","34","2019/12/01 05:00:00","140","30","1","-1","103","2019/12/13 04:59:59","2000"
"0","0","0","1","0","44","2019/12/01 05:00:00","141","40","1","-1","103","2019/12/13 04:59:59","2000"
"0","0","0","1","0","151","2019/12/02 16:00:00","142","80","1","-1","6004","2019/12/15 15:59:59","1500"
"0","0","0","1","0","152","2019/12/02 16:00:00","143","80","1","-1","6005","2019/12/15 15:59:59","1500"
"0","0","0","1","0","45","2019/12/07 05:00:00","144","40","1","-1","104","2019/12/20 04:59:59","2000"
"0","0","0","1","0","31","2019/12/13 05:00:00","145","30","1","-1","101","2019/12/26 04:59:59","2000"
"0","0","0","1","0","41","2019/12/13 05:00:00","146","40","1","-1","101","2019/12/26 04:59:59","2000"
"0","0","0","1","0","251","2019/12/17 16:00:00","147","80","1","-1","7004","2019/12/24 15:59:59","1500"
"0","0","0","1","0","252","2019/12/17 16:00:00","148","80","1","-1","7005","2019/12/24 15:59:59","1500"
"0","0","0","1","0","37","2019/12/20 05:00:00","149","30","1","-1","109","2019/12/26 04:59:59","2000"
"0","0","0","1","0","32","2019/12/26 05:00:00","150","30","1","-1","102","2020/01/01 04:59:59","2000"
"0","0","0","1","0","42","2019/12/26 05:00:00","151","40","1","-1","102","2020/01/01 04:59:59","2000"
"0","0","0","1","0","34","2020/01/01 05:00:00","152","30","1","-1","103","2020/01/10 04:59:59","2000"
"0","0","0","1","0","44","2020/01/01 05:00:00","153","40","1","-1","103","2020/01/10 04:59:59","2000"
"0","0","0","1","0","37","2020/01/02 05:00:00","154","30","1","-1","109","2020/01/08 04:59:59","2000"
"0","0","0","1","0","38","2020/01/02 05:00:00","155","30","1","-1","112","2020/01/08 04:59:59","2000"
"0","0","0","1","0","151","2020/01/02 16:00:00","156","80","1","-1","6004","2020/01/16 15:59:59","1500"
"0","0","0","1","0","152","2020/01/02 16:00:00","157","80","1","-1","6005","2020/01/16 15:59:59","1500"
"0","0","0","1","0","45","2020/01/10 05:00:00","158","40","1","-1","104","2020/01/23 04:59:59","2000"
"0","0","0","1","0","31","2020/01/10 05:00:00","159","30","1","-1","101","2020/01/23 04:59:59","2000"
"0","0","0","1","0","41","2020/01/10 05:00:00","160","40","1","-1","101","2020/01/23 04:59:59","2000"
"0","0","0","1","0","251","2020/01/16 16:00:00","161","80","1","-1","7004","2020/01/23 15:59:59","1500"
"0","0","0","1","0","252","2020/01/16 16:00:00","162","80","1","-1","7005","2020/01/23 15:59:59","1500"
"0","0","0","1","0","34","2020/01/21 05:00:00","163","30","1","-1","103","2020/01/26 04:59:59","2000"
"0","0","0","1","0","44","2020/01/21 05:00:00","164","40","1","-1","103","2020/01/26 04:59:59","2000"
"0","0","0","1","0","32","2020/01/26 05:00:00","165","30","1","-1","102","2020/02/01 04:59:59","2000"
"0","0","0","1","0","42","2020/01/26 05:00:00","166","40","1","-1","102","2020/02/01 04:59:59","2000"
"0","0","0","1","0","45","2020/02/01 05:00:00","167","40","1","-1","104","2020/02/14 04:59:59","2000"
"0","0","0","1","0","34","2020/02/01 05:00:00","168","30","1","-1","103","2020/02/14 04:59:59","2000"
"0","0","0","1","0","44","2020/02/01 05:00:00","169","40","1","-1","103","2020/02/14 04:59:59","2000"
"0","0","0","1","0","151","2020/02/04 16:00:00","170","80","1","-1","6004","2020/02/18 15:59:59","1500"
"0","0","0","1","0","152","2020/02/04 16:00:00","171","80","1","-1","6005","2020/02/18 15:59:59","1500"
"0","0","0","1","0","37","2020/02/14 05:00:00","172","30","1","-1","109","2020/02/24 04:59:59","2000"
"0","0","0","1","0","38","2020/02/14 05:00:00","173","30","1","-1","112","2020/02/24 04:59:59","2000"
"0","0","0","1","0","31","2020/02/14 05:00:00","174","30","1","-1","101","2020/02/24 04:59:59","3000"
"0","0","0","1","0","41","2020/02/14 05:00:00","175","40","1","-1","101","2020/02/24 04:59:59","3000"
"0","0","0","1","0","251","2020/02/18 16:00:00","176","80","1","-1","7004","2020/02/25 15:59:59","1500"
"0","0","0","1","0","252","2020/02/18 16:00:00","177","80","1","-1","7005","2020/02/25 15:59:59","1500"
"0","0","0","1","0","31","2020/02/24 05:00:00","178","30","1","-1","101","2020/03/01 04:59:59","2000"
"0","0","0","1","0","41","2020/02/24 05:00:00","179","40","1","-1","101","2020/03/01 04:59:59","2000"
"0","0","0","1","0","32","2020/02/24 05:00:00","180","30","1","-1","102","2020/03/01 04:59:59","3000"
"0","0","0","1","0","42","2020/02/24 05:00:00","181","40","1","-1","102","2020/03/01 04:59:59","3000"
"0","0","0","1","0","45","2020/03/01 05:00:00","182","40","1","-1","104","2020/03/13 04:59:59","2000"
"0","0","0","1","0","34","2020/03/01 05:00:00","183","30","1","-1","103","2020/03/15 04:59:59","2000"
"0","0","0","1","0","44","2020/03/01 05:00:00","184","40","1","-1","103","2020/03/15 04:59:59","2000"
"0","0","0","1","0","91","2020/03/02 05:00:00","185","100","1","-1","101","2020/03/09 04:59:59","1500"
"0","0","0","1","0","92","2020/03/02 05:00:00","186","100","1","-1","102","2020/03/09 04:59:59","1500"
"0","0","0","1","0","93","2020/03/02 05:00:00","187","100","1","-1","111","2020/03/09 04:59:59","1500"
"0","0","0","1","0","94","2020/03/02 05:00:00","188","100","1","-1","109","2020/03/09 04:59:59","1500"
"0","0","0","1","0","95","2020/03/02 05:00:00","189","100","1","-1","112","2020/03/09 04:59:59","1500"
"0","0","0","1","0","96","2020/03/02 05:00:00","190","100","1","-1","6004","2020/03/09 04:59:59","1500"
"0","0","0","1","0","97","2020/03/02 05:00:00","191","100","1","-1","6005","2020/03/09 04:59:59","1500"
"0","0","0","1","0","151","2020/03/02 16:00:00","192","80","1","-1","6004","2020/03/16 15:59:59","1500"
"0","0","0","1","0","152","2020/03/02 16:00:00","193","80","1","-1","6005","2020/03/16 15:59:59","1500"
"0","0","0","1","0","31","2020/03/13 05:00:00","194","30","1","-1","101","2020/04/01 04:59:59","2000"
"0","0","0","1","0","41","2020/03/13 05:00:00","195","40","1","-1","101","2020/04/01 04:59:59","2000"
"0","0","0","1","0","37","2020/03/15 05:00:00","196","30","1","-1","109","2020/03/25 04:59:59","2000"
"0","0","0","1","0","38","2020/03/15 05:00:00","197","30","1","-1","112","2020/03/25 04:59:59","2000"
"0","0","0","1","0","251","2020/03/16 16:00:00","198","80","1","-1","7004","2020/03/23 15:59:59","1500"
"0","0","0","1","0","252","2020/03/16 16:00:00","199","80","1","-1","7005","2020/03/23 15:59:59","1500"
"0","0","0","1","0","32","2020/03/25 05:00:00","200","30","1","-1","102","2020/04/01 04:59:59","2000"
"0","0","0","1","0","42","2020/03/25 05:00:00","201","40","1","-1","102","2020/04/01 04:59:59","2000"
"0","0","0","1","0","45","2020/04/01 05:00:00","202","40","1","-1","104","2020/04/14 04:59:59","2000"
"0","0","0","1","0","34","2020/04/01 05:00:00","203","30","1","-1","103","2020/04/14 04:59:59","2000"
"0","0","0","1","0","44","2020/04/01 05:00:00","204","40","1","-1","103","2020/04/14 04:59:59","2000"
"0","0","0","1","0","151","2020/04/01 16:00:00","205","80","1","-1","6004","2020/04/15 15:59:59","1500"
"0","0","0","1","0","152","2020/04/01 16:00:00","206","80","1","-1","6005","2020/04/15 15:59:59","1500"
"0","0","0","1","0","81","2020/04/01 05:00:00","207","80","1","-1","101","2020/05/05 04:59:59","1500"
"0","0","0","1","0","82","2020/04/01 05:00:00","208","80","1","-1","102","2020/05/05 04:59:59","1500"
"0","0","0","1","0","83","2020/04/01 05:00:00","209","80","1","-1","111","2020/05/05 04:59:59","1500"
"0","0","0","1","0","84","2020/04/01 05:00:00","210","80","1","-1","109","2020/05/05 04:59:59","1500"
"0","0","0","1","0","85","2020/04/01 05:00:00","211","80","1","-1","112","2020/05/05 04:59:59","1500"
"0","0","0","1","0","37","2020/04/14 05:00:00","212","30","1","-1","109","2020/04/25 04:59:59","2000"
"0","0","0","1","0","38","2020/04/14 05:00:00","213","30","1","-1","112","2020/04/25 04:59:59","2000"
"0","0","0","1","0","31","2020/04/14 05:00:00","214","30","1","-1","101","2020/05/01 04:59:59","2000"
"0","0","0","1","0","41","2020/04/14 05:00:00","215","40","1","-1","101","2020/05/01 04:59:59","2000"
"0","0","0","1","0","251","2020/04/15 16:00:00","216","80","1","-1","7004","2020/04/22 15:59:59","1500"
"0","0","0","1","0","252","2020/04/15 16:00:00","217","80","1","-1","7005","2020/04/22 15:59:59","1500"
"0","0","0","1","0","32","2020/04/25 05:00:00","218","30","1","-1","102","2020/05/01 04:59:59","2000"
"0","0","0","1","0","42","2020/04/25 05:00:00","219","40","1","-1","102","2020/05/01 04:59:59","2000"
"0","0","0","1","0","45","2020/05/01 05:00:00","220","40","1","-1","104","2020/05/15 04:59:59","2000"
"0","0","0","1","0","34","2020/05/01 05:00:00","221","30","1","-1","103","2020/05/15 04:59:59","2000"
"0","0","0","1","0","44","2020/05/01 05:00:00","222","40","1","-1","103","2020/05/15 04:59:59","2000"
"0","0","0","1","0","151","2020/05/05 16:00:00","223","80","1","-1","6004","2020/05/19 15:59:59","1500"
"0","0","0","1","0","152","2020/05/05 16:00:00","224","80","1","-1","6005","2020/05/19 15:59:59","1500"
"0","0","0","1","0","37","2020/05/15 05:00:00","225","30","1","-1","109","2020/05/25 04:59:59","2000"
"0","0","0","1","0","38","2020/05/15 05:00:00","226","30","1","-1","112","2020/05/25 04:59:59","2000"
"0","0","0","1","0","31","2020/05/15 05:00:00","227","30","1","-1","101","2020/06/01 04:59:59","2000"
"0","0","0","1","0","41","2020/05/15 05:00:00","228","40","1","-1","101","2020/06/01 04:59:59","2000"
"0","0","0","1","0","251","2020/05/19 16:00:00","229","80","1","-1","7004","2020/05/26 15:59:59","1500"
"0","0","0","1","0","252","2020/05/19 16:00:00","230","80","1","-1","7005","2020/05/26 15:59:59","1500"
"0","0","0","1","0","32","2020/05/25 05:00:00","231","30","1","-1","102","2020/06/01 04:59:59","2000"
"0","0","0","1","0","42","2020/05/25 05:00:00","232","40","1","-1","102","2020/06/01 04:59:59","2000"
"0","0","0","1","0","45","2020/06/01 05:00:00","233","40","1","-1","104","2020/06/15 04:59:59","2000"
"0","0","0","1","0","34","2020/06/01 05:00:00","234","30","1","-1","103","2020/06/15 04:59:59","2000"
"0","0","0","1","0","44","2020/06/01 05:00:00","235","40","1","-1","103","2020/06/15 04:59:59","2000"
"0","0","0","1","0","151","2020/06/03 16:00:00","236","80","1","-1","6004","2020/06/17 15:59:59","1500"
