8fcc338834725cab21f2e86381cf8f264c1173350b696a17526a8c73247c1f77,76d2a4e15e6d6a56bca011ced0163ff37d579f7149ea40d0976a959c2d2aba74,94c7aabed85f272e67ceb635e9b5558cb2c1d7bdb0a9acfb24b214996449337a,a1ba3b3c7f5c00ba0ff079be386fdcd357ecfb07a23dcbd30e063114a39b7375,db60fa9c41c320cb685f4442a94205b597673e26da2b471f0da14ac2d389127b,96618b0b5897c9e1a680a2ff56a20a74ffa83c0da48affe9cc6bacdcc9127127,b702d65395fc7714394dfb110ed125e6dcd980fce56fa1a9e6628add08512cee,0ad75f0421a02af7e53821b5861535022b8a27ec73b0ed02700caccec43888c6,ebb48b0136e38b7602f7cb43ccbd952d2ccb614d9fbf717bdc3a99543fe87ea6,b6d3982fbc4b4dcd89fff1c30ab76c7582058cf6c1c3c86a609d0ec3bd7f5deb,f8c49b848c1c774605a87f3d9e4c8884407ba7b7bca91cd59ac5515075ce8434
"0","380000","2019/07/15 15:59:59","2","0","380000","380000","2019/07/01 16:00:00","50027","27","0"
"0","0","2019/07/26 15:59:59","1","380000","0","380000","2019/07/15 16:00:00","30028","28","0"
"0","0","2019/08/01 15:59:59","1","380000","0","380000","2019/07/26 16:00:00","30029","29","0"
"0","0","2019/08/15 15:59:59","1","380000","0","380000","2019/08/01 16:00:00","30031","30","0"
"0","0","2019/08/28 15:59:59","1","380000","0","380000","2019/08/15 16:00:00","30032","31","0"
"0","380000","2019/09/09 15:59:59","2","0","380000","380000","2019/09/02 16:00:00","50033","33","0"
"0","0","2019/09/20 15:59:59","1","380000","0","380000","2019/09/17 16:00:00","30035","34","0"
"0","0","2019/10/01 15:59:59","1","380000","0","380000","2019/09/20 16:00:00","30036","35","0"
"0","0","2019/10/15 15:59:59","1","380000","0","380000","2019/10/01 16:00:00","30037","36","0"
"0","0","2019/10/18 15:59:59","1","380000","0","380000","2019/10/15 16:00:00","30038","37","0"
"0","0","2019/11/01 15:59:59","1","380000","0","380000","2019/10/18 16:00:00","30039","38","0"
"0","0","2019/11/15 15:59:59","1","380000","0","380000","2019/11/01 16:00:00","30040","39","0"
"0","0","2019/11/19 15:59:59","1","380000","0","380000","2019/11/15 16:00:00","30041","40","0"
"0","0","2019/12/02 15:59:59","1","380000","0","380000","2019/11/19 16:00:00","30042","41","0"
"0","0","2019/12/13 15:59:59","1","380000","0","380000","2019/12/02 16:00:00","30043","42","0"
"0","0","2019/12/16 15:59:59","1","380000","0","380000","2019/12/13 16:00:00","30044","43","0"
"0","0","2020/01/02 15:59:59","1","380000","0","380000","2019/12/30 16:00:00","30046","45","0"
"0","0","2020/01/10 15:59:59","1","380000","0","380000","2020/01/02 16:00:00","30047","46","0"
"0","0","2020/01/21 15:59:59","1","380000","0","380000","2020/01/10 16:00:00","30048","47","0"
"0","380000","2020/01/28 15:59:59","2","0","380000","380000","2020/01/21 16:00:00","50049","48","0"
"0","0","2020/02/04 15:59:59","1","380000","0","380000","2020/01/28 16:00:00","30050","49","0"
"0","0","2020/02/14 15:59:59","1","380000","0","380000","2020/02/04 16:00:00","30052","51","0"
"0","0","2020/02/19 15:59:59","1","380000","0","380000","2020/02/14 16:00:00","30053","52","0"
"0","0","2020/03/04 15:59:59","1","380000","0","380000","2020/02/19 16:00:00","30054","53","0"
"0","0","2020/03/13 15:59:59","1","380000","0","380000","2020/03/04 16:00:00","30055","54","0"
"0","0","2020/03/19 15:59:59","1","380000","0","380000","2020/03/13 16:00:00","30056","55","0"
"0","0","2020/04/01 15:59:59","1","380000","0","380000","2020/03/19 16:00:00","30057","56","0"
"0","0","2020/04/14 15:59:59","1","380000","0","380000","2020/04/01 16:00:00","30058","57","0"
"0","0","2020/04/22 15:59:59","1","380000","0","380000","2020/04/14 16:00:00","30059","58","0"
"0","0","2020/05/05 15:59:59","1","380000","0","380000","2020/04/22 16:00:00","30060","59","0"
"0","380000","2020/05/08 15:59:59","2","0","380000","380000","2020/05/05 16:00:00","50061","60","0"
"0","0","2020/05/22 15:59:59","1","380000","0","380000","2020/05/15 16:00:00","30063","61","0"
"0","0","2020/06/03 15:59:59","1","380000","0","380000","2020/05/22 16:00:00","30064","62","0"
"0","0","2020/06/15 15:59:59","1","380000","0","380000","2020/06/03 16:00:00","30065","63","0"
"0","0","2020/06/22 15:59:59","1","380000","0","380000","2020/06/15 16:00:00","30066","64","0"
"0","380000","2020/07/02 15:59:59","2","0","380000","380000","2020/06/22 16:00:00","50067","65","0"
"0","0","2020/08/06 15:59:59","1","380000","0","380000","2020/08/03 16:00:00","30068","66","0"
"0","0","2020/10/13 15:59:59","1","380000","0","380000","2020/09/30 16:00:00","30069","67","0"
"0","0","2020/10/26 15:59:59","1","380000","0","380000","2020/10/13 16:00:00","30070","68","0"
"0","0","2020/08/21 15:59:59","1","380000","0","380000","2020/08/17 16:00:00","30071","69","0"
"0","0","2020/07/13 15:59:59","1","380000","0","380000","2020/07/02 16:00:00","30072","70","0"
"0","0","2020/07/20 15:59:59","1","380000","0","380000","2020/07/13 16:00:00","30073","71","0"
"0","0","2020/07/30 15:59:59","1","380000","0","380000","2020/07/20 16:00:00","30074","72","0"
"0","0","2020/08/03 15:59:59","1","380000","0","380000","2020/07/30 16:00:00","30075","73","0"
"0","0","2020/08/17 15:59:59","1","380000","0","380000","2020/08/06 16:00:00","30076","74","0"
"0","0","2020/09/16 15:59:59","1","380000","0","380000","2020/09/11 16:00:00","30077","75","0"
"0","0","2020/09/01 11:59:59","1","380000","0","380000","2020/08/21 16:00:00","30078","76","0"
"0","380000","2020/09/04 15:59:59","2","0","380000","380000","2020/09/01 16:00:00","50079","77","0"
"0","0","2020/09/11 15:59:59","1","380000","0","380000","2020/09/04 16:00:00","30080","78","0"
"0","0","2020/11/02 15:59:59","1","380000","0","380000","2020/10/26 16:00:00","30081","79","0"
"0","0","2020/09/24 15:59:59","1","380000","0","380000","2020/09/16 16:00:00","30082","80","0"
"0","0","2020/09/30 15:59:59","1","380000","0","380000","2020/09/24 16:00:00","30083","81","0"
"0","380000","2020/11/05 15:59:59","2","0","380000","380000","2020/11/02 16:00:00","50084","82","0"
"0","0","2020/11/13 15:59:59","1","380000","0","380000","2020/11/05 16:00:00","30085","83","0"
"0","0","2020/11/18 15:59:59","1","380000","0","380000","2020/11/13 16:00:00","30086","84","0"
"0","0","2020/11/26 15:59:59","1","380000","0","380000","2020/11/18 16:00:00","30087","85","0"
"0","0","2020/12/01 15:59:59","1","380000","0","380000","2020/11/26 16:00:00","30088","86","0"
"0","0","2020/12/04 15:59:59","1","380000","0","380000","2020/12/01 16:00:00","30089","87","0"
"0","0","2020/12/14 15:59:59","1","380000","0","380000","2020/12/04 16:00:00","30090","88","0"
"0","0","2020/12/18 15:59:59","1","380000","0","380000","2020/12/14 16:00:00","30091","89","0"
"0","0","2021/01/06 15:59:59","1","380000","0","380000","2020/12/26 16:00:00","40003","90","0"
"0","0","2020/12/26 15:59:59","1","380000","0","380000","2020/12/21 16:00:00","30093","91","0"
"0","380000","2020/12/21 15:59:59","2","0","380000","380000","2020/12/18 16:00:00","50094","92","0"
"0","0","2021/01/15 15:59:59","1","380000","0","380000","2021/01/06 16:00:00","30095","93","0"
"0","0","2021/01/20 15:59:59","1","380000","0","380000","2021/01/15 16:00:00","30096","94","0"
"0","0","2021/02/01 15:59:59","1","380000","0","380000","2021/01/20 16:00:00","30097","95","0"
"0","0","2021/02/11 15:59:59","1","380000","0","380000","2021/02/01 16:00:00","30098","96","0"
"0","0","2021/02/19 15:59:59","1","380000","0","380000","2021/02/15 16:00:00","30099","97","0"
"0","0","2021/03/02 15:59:59","1","380000","0","380000","2021/02/19 16:00:00","30100","98","0"
"0","0","2021/03/17 15:59:59","1","380000","0","380000","2021/03/12 16:00:00","30101","99","0"
"0","0","2021/03/12 15:59:59","1","380000","0","380000","2021/03/02 16:00:00","30102","100","0"
"0","0","2021/04/27 15:59:59","1","380000","0","380000","2021/04/16 16:00:00","30103","101","0"
"0","0","2021/04/06 15:59:59","1","380000","0","380000","2021/03/28 16:00:00","30104","102","0"
"0","0","2021/04/16 15:59:59","1","380000","0","380000","2021/04/06 16:00:00","30105","103","0"
"0","0","2021/03/28 15:59:59","1","380000","0","380000","2021/03/17 16:00:00","30106","104","0"
"0","0","2021/05/07 15:59:59","1","380000","0","380000","2021/04/27 16:00:00","30107","105","0"
"0","380000","2021/02/15 15:59:59","2","0","380000","380000","2021/02/11 16:00:00","50108","106","0"
"0","0","2021/05/16 15:59:59","1","380000","0","380000","2021/05/07 16:00:00","30109","107","0"
"0","0","2021/05/21 15:59:59","1","380000","0","380000","2021/05/16 16:00:00","30110","108","0"
"0","0","2021/05/26 15:59:59","1","380000","0","380000","2021/05/21 16:00:00","30111","109","0"
"0","0","2021/06/04 15:59:59","1","380000","0","380000","2021/05/26 16:00:00","30112","110","0"
"0","0","2021/06/14 15:59:59","1","380000","0","380000","2021/06/04 16:00:00","30113","111","0"
"0","0","2021/06/19 15:59:59","1","380000","0","380000","2021/06/14 16:00:00","30114","112","0"
"0","0","2021/06/27 15:59:59","1","380000","0","380000","2021/06/19 16:00:00","40004","113","0"
"0","380000","2021/07/02 15:59:59","2","380000","380000","380000","2021/06/27 16:00:00","30117","114","0"
"0","380000","2021/07/05 15:59:59","2","0","380000","380000","2021/07/02 16:00:00","50119","115","0"
"0","0","2021/07/14 15:59:59","1","380000","0","380000","2021/07/05 16:00:00","30120","116","0"
"0","0","2021/08/25 15:59:59","1","380000","0","380000","2021/08/09 16:00:00","30121","117","0"
"0","0","2021/07/24 15:59:59","1","380000","0","380000","2021/07/14 16:00:00","30122","118","0"
"0","0","2021/07/30 15:59:59","1","380000","0","380000","2021/07/21 16:00:00","30123","119","0"
"0","0","2021/08/09 15:59:59","1","380000","0","380000","2021/08/01 16:00:00","30125","120","0"
"0","0","2021/07/21 15:59:59","1","380000","0","380000","2021/07/14 16:00:00","30126","121","0"
"0","0","2021/09/01 15:59:59","1","380000","0","380000","2021/08/25 16:00:00","30127","122","0"
"0","0","2021/08/31 15:59:59","1","380000","0","380000","2021/08/25 16:00:00","30128","123","0"
"0","380000","2021/08/01 15:59:59","2","0","380000","380000","2021/07/30 16:00:00","50129","124","0"
"0","0","2021/09/12 15:59:59","1","380000","0","380000","2021/09/01 16:00:00","30130","125","0"
"0","0","2021/09/22 15:59:59","1","380000","0","380000","2021/09/12 16:00:00","30131","126","0"
"0","0","2021/10/02 15:59:59","1","380000","0","380000","2021/09/22 16:00:00","30133","127","0"
"0","0","2021/10/11 15:59:59","1","380000","0","380000","2021/10/02 16:00:00","30134","128","0"
"0","0","2021/10/18 15:59:59","1","380000","0","380000","2021/10/11 16:00:00","30135","129","0"
"0","0","2021/10/26 15:59:59","1","380000","0","380000","2021/10/18 16:00:00","30137","130","0"
"0","0","2021/10/22 15:59:59","1","380000","0","380000","2021/10/18 16:00:00","30136","131","0"
"0","0","2021/10/26 15:59:59","1","380000","0","380000","2021/10/22 16:00:00","30138","132","0"
"0","0","2021/11/01 15:59:59","1","380000","0","380000","2021/10/26 16:00:00","30139","133","0"
"0","380000","2021/11/04 15:59:59","2","0","380000","380000","2021/11/01 16:00:00","50140","134","0"
"0","0","2021/11/13 15:59:59","1","380000","0","380000","2021/11/04 16:00:00","30141","135","0"
"0","0","2021/11/16 15:59:59","1","380000","0","380000","2021/11/09 16:00:00","30142","136","0"
"0","0","2021/11/25 15:59:59","1","380000","0","380000","2021/11/16 16:00:00","30144","137","0"
"0","0","2021/11/20 15:59:59","1","380000","0","380000","2021/11/16 16:00:00","30143","138","0"
"0","0","2021/11/25 15:59:59","1","380000","0","380000","2021/11/20 16:00:00","30145","139","0"
"0","0","2021/12/02 15:59:59","1","380000","0","380000","2021/11/25 16:00:00","30146","140","0"
"0","0","2021/12/11 15:59:59","1","380000","0","380000","2021/12/02 16:00:00","30147","141","0"
"0","0","2021/12/17 15:59:59","1","380000","0","380000","2021/12/11 16:00:00","30148","142","0"
"0","0","2021/12/25 15:59:59","1","380000","0","380000","2021/12/17 16:00:00","40005","143","0"
"0","0","2022/01/02 15:59:59","1","380000","0","380000","2021/12/25 16:00:00","30150","144","0"
"0","380000","2022/01/05 15:59:59","2","0","380000","380000","2022/01/02 16:00:00","50151","145","0"
"0","0","2022/01/10 15:59:59","1","380000","0","380000","2022/01/05 16:00:00","30152","146","0"
"0","0","2022/01/15 15:59:59","1","380000","0","380000","2022/01/10 16:00:00","30153","147","0"
"0","0","2022/01/20 15:59:59","1","380000","0","380000","2022/01/15 16:00:00","30154","148","0"
"0","0","2022/01/26 15:59:59","1","380000","0","380000","2022/01/20 16:00:00","40006","149","0"
"0","0","2022/02/01 15:59:59","1","380000","0","380000","2022/01/26 16:00:00","30157","150","0"
"0","0","2022/02/01 15:59:59","1","380000","0","380000","2022/01/26 16:00:00","30156","151","0"
"0","0","2022/02/12 15:59:59","1","380000","0","380000","2022/02/04 16:00:00","30158","152","0"
"0","0","2022/02/19 15:59:59","1","380000","0","380000","2022/02/12 16:00:00","30159","153","0"
"0","0","2022/02/26 15:59:59","1","380000","0","380000","2022/02/19 16:00:00","30160","154","0"
"0","0","2022/03/07 15:59:59","1","380000","0","380000","2022/02/26 16:00:00","30161","155","0"
"0","380000","2022/02/04 15:59:59","2","0","380000","380000","2022/02/01 16:00:00","50162","156","0"
"0","0","2022/03/15 15:59:59","1","380000","0","380000","2022/03/07 16:00:00","30163","157","0"
"0","0","2022/03/20 15:59:59","1","380000","0","380000","2022/03/15 16:00:00","30164","158","0"
"0","0","2022/03/28 15:59:59","1","380000","0","380000","2022/03/20 16:00:00","30166","159","0"
"0","0","2022/04/03 15:59:59","1","380000","0","380000","2022/03/28 16:00:00","30167","160","0"
"0","0","2022/04/11 15:59:59","1","380000","0","380000","2022/04/03 16:00:00","30168","161","0"
"0","0","2022/04/18 15:59:59","1","380000","0","380000","2022/04/11 16:00:00","30169","162","0"
"0","0","2022/04/25 15:59:59","1","380000","0","380000","2022/04/18 16:00:00","30170","163","0"
"0","0","2022/05/04 15:59:59","1","380000","0","380000","2022/04/25 16:00:00","30171","164","0"
"0","380000","2022/05/07 15:59:59","2","0","380000","380000","2022/05/04 16:00:00","50172","165","0"
"0","0","2022/05/15 15:59:59","1","380000","0","380000","2022/05/07 16:00:00","30173","166","0"
"0","0","2022/05/19 15:59:59","1","380000","0","380000","2022/05/15 16:00:00","30174","167","0"
"0","0","2022/05/28 15:59:59","1","380000","0","380000","2022/05/19 16:00:00","30175","168","0"
"0","0","2022/05/31 15:59:59","1","380000","0","380000","2022/05/28 16:00:00","30176","169","0"
"0","0","2022/06/04 15:59:59","1","380000","0","380000","2022/05/31 16:00:00","30177","170","0"
"0","0","2022/06/12 15:59:59","1","380000","0","380000","2022/06/04 16:00:00","30178","171","0"
"0","0","2022/06/19 15:59:59","1","380000","0","380000","2022/06/12 16:00:00","30179","172","0"
"0","0","2022/06/28 15:59:59","1","380000","0","380000","2022/06/19 16:00:00","40007","173","0"
"0","0","2022/06/28 15:59:59","1","380000","0","380000","2022/06/19 16:00:00","30180","174","0"
"0","0","2022/07/02 15:59:59","1","380000","0","380000","2022/06/28 16:00:00","30182","175","0"
"0","380000","2022/07/05 15:59:59","2","0","380000","380000","2022/07/02 16:00:00","50183","176","0"
"0","0","2022/07/13 15:59:59","1","380000","0","380000","2022/07/05 16:00:00","30184","177","0"
"0","0","2022/07/13 15:59:59","1","380000","0","380000","2022/07/10 16:00:00","30185","178","0"
"0","0","2022/07/17 15:59:59","1","380000","0","380000","2022/07/13 16:00:00","30186","179","0"
"0","0","2022/07/26 15:59:59","1","380000","0","380000","2022/07/17 16:00:00","30187","180","0"
"0","0","2022/07/30 15:59:59","1","380000","0","380000","2022/07/26 16:00:00","30188","181","0"
"0","0","2022/08/13 15:59:59","1","380000","0","380000","2022/08/10 16:00:00","30189","182","0"
"0","380000","2022/09/04 15:59:59","2","0","380000","380000","2022/09/01 16:00:00","50190","183","0"
"0","0","2022/08/10 15:59:59","1","380000","0","380000","2022/08/02 16:00:00","30191","184","0"
"0","0","2022/08/17 15:59:59","1","380000","0","380000","2022/08/13 16:00:00","30192","185","0"
"0","0","2022/08/24 15:59:59","1","380000","0","380000","2022/08/17 16:00:00","30193","186","0"
"0","0","2022/09/01 15:59:59","1","380000","0","380000","2022/08/24 16:00:00","30194","187","0"
"0","380000","2022/08/02 15:59:59","2","0","380000","380000","2022/07/30 16:00:00","50195","188","0"
"0","0","2022/09/12 15:59:59","1","380000","0","380000","2022/09/04 16:00:00","30196","189","0"
"0","0","2022/09/16 15:59:59","1","380000","0","380000","2022/09/12 16:00:00","30197","190","0"
"0","0","2022/09/25 15:59:59","1","380000","0","380000","2022/09/16 16:00:00","30198","191","0"
"0","0","2022/09/29 15:59:59","1","380000","0","380000","2022/09/25 16:00:00","30199","192","0"
"0","380000","2022/10/02 15:59:59","2","0","380000","380000","2022/09/29 16:00:00","50200","193","0"
"0","0","2022/10/11 15:59:59","1","380000","0","380000","2022/10/02 16:00:00","30201","194","0"
"0","0","2022/10/17 15:59:59","1","380000","0","380000","2022/10/11 16:00:00","30202","195","0"
"0","0","2022/10/26 15:59:59","1","380000","0","380000","2022/10/17 16:00:00","30203","196","0"
"0","0","2022/11/01 15:59:59","1","380000","0","380000","2022/10/26 16:00:00","30204","197","0"
"0","0","2022/11/09 15:59:59","1","380000","0","380000","2022/11/01 16:00:00","30205","198","0"
"0","0","2022/11/12 15:59:59","1","380000","0","380000","2022/11/09 16:00:00","30206","199","0"
"0","0","2022/11/16 15:59:59","1","380000","0","380000","2022/11/12 16:00:00","30207","200","0"
"0","0","2022/11/26 15:59:59","1","380000","0","380000","2022/11/16 16:00:00","30208","201","0"
"0","0","2022/11/29 15:59:59","1","380000","0","380000","2022/11/26 16:00:00","30209","202","0"
"0","0","2022/12/02 15:59:59","1","380000","0","380000","2022/11/29 16:00:00","30210","203","0"
"0","0","2022/12/11 15:59:59","1","380000","0","380000","2022/12/02 16:00:00","30211","204","0"
"0","0","2022/12/14 15:59:59","1","380000","0","380000","2022/12/11 16:00:00","30212","205","0"
"0","0","2022/12/17 15:59:59","1","380000","0","380000","2022/12/14 16:00:00","30213","206","0"
"0","0","2022/12/25 15:59:59","1","380000","0","380000","2022/12/17 16:00:00","40008","207","0"
"0","0","2022/12/28 15:59:59","1","380000","0","380000","2022/12/25 16:00:00","30215","208","0"
"0","0","2023/01/02 15:59:59","1","380000","0","380000","2022/12/28 16:00:00","30216","209","0"
"0","380000","2023/01/05 15:59:59","2","0","380000","380000","2023/01/02 16:00:00","50217","210","0"
"0","0","2023/01/14 15:59:59","1","380000","0","380000","2023/01/05 16:00:00","30218","211","0"
"0","0","2023/01/17 15:59:59","1","380000","0","380000","2023/01/14 16:00:00","30219","212","0"
"0","0","2023/01/24 15:59:59","1","380000","0","380000","2023/01/17 16:00:00","30220","213","0"
"0","0","2023/02/01 15:59:59","1","380000","0","380000","2023/01/24 16:00:00","30221","214","0"
"0","0","2023/02/12 15:59:59","1","380000","0","380000","2023/02/01 16:00:00","30222","215","0"
"0","0","2023/02/16 15:59:59","1","380000","0","380000","2023/02/12 16:00:00","30223","216","0"
"0","0","2023/02/26 15:59:59","1","380000","0","380000","2023/02/16 16:00:00","30224","217","0"
"0","0","2023/03/01 15:59:59","1","380000","0","380000","2023/02/26 16:00:00","30225","218","0"
"0","0","2023/03/04 15:59:59","1","380000","0","380000","2023/03/01 16:00:00","30226","219","0"
"0","0","2023/03/12 15:59:59","1","380000","0","380000","2023/03/04 16:00:00","30227","220","0"
"0","0","2023/03/15 15:59:59","1","380000","0","380000","2023/03/12 16:00:00","30228","221","0"
"0","0","2023/03/19 15:59:59","1","380000","0","380000","2023/03/15 16:00:00","30229","222","0"
"0","0","2023/03/28 15:59:59","1","380000","0","380000","2023/03/19 16:00:00","30230","223","0"
"0","380000","2023/03/31 15:59:59","2","0","380000","380000","2023/03/28 16:00:00","50231","224","0"
"0","0","2023/04/03 15:59:59","1","380000","0","380000","2023/03/31 16:00:00","30232","225","0"
"0","0","2023/04/12 15:59:59","1","380000","0","380000","2023/04/03 16:00:00","30233","226","0"
"0","0","2023/04/19 15:59:59","1","380000","0","380000","2023/04/12 16:00:00","30234","227","0"
"0","0","2023/04/26 15:59:59","1","380000","0","380000","2023/04/19 16:00:00","30235","228","0"
"0","0","2023/05/04 15:59:59","1","380000","0","380000","2023/04/26 16:00:00","30236","229","0"
"0","380000","2023/05/07 15:59:59","2","0","380000","380000","2023/05/04 16:00:00","50237","230","0"
"0","0","2023/05/16 15:59:59","1","380000","0","380000","2023/05/07 16:00:00","30238","231","0"
"0","0","2023/05/20 15:59:59","1","380000","0","380000","2023/05/16 16:00:00","30239","232","0"
"0","0","2023/05/28 15:59:59","1","380000","0","380000","2023/05/20 16:00:00","30240","233","0"
"0","0","2023/06/04 15:59:59","1","380000","0","380000","2023/05/28 16:00:00","30241","234","0"
"0","0","2023/06/15 15:59:59","1","380000","0","380000","2023/06/04 16:00:00","30242","235","0"
"0","0","2023/06/17 15:59:59","1","380000","0","380000","2023/06/15 16:00:00","30243","236","0"
"0","0","2023/06/19 15:59:59","1","380000","0","380000","2023/06/17 16:00:00","30244","237","0"
"0","0","2023/06/28 15:59:59","1","380000","0","380000","2023/06/19 16:00:00","40009","238","0"
"0","0","2023/06/26 15:59:59","1","380000","0","380000","2023/06/19 16:00:00","30245","239","0"
"0","0","2023/07/03 15:59:59","1","380000","0","380000","2023/06/28 16:00:00","30247","240","0"
"0","380000","2023/07/05 15:59:59","2","0","380000","380000","2023/07/02 16:00:00","50248","241","0"
"0","0","2023/07/12 15:59:59","1","380000","0","380000","2023/07/05 16:00:00","30249","242","0"
"0","0","2023/07/19 15:59:59","1","380000","0","380000","2023/07/12 16:00:00","30250","243","0"
"0","0","2023/07/29 15:59:59","1","380000","0","380000","2023/07/19 16:00:00","30251","244","0"
"0","0","2023/08/01 15:59:59","1","380000","0","380000","2023/07/29 16:00:00","30252","245","0"
"0","0","2023/08/09 15:59:59","1","380000","0","380000","2023/08/01 16:00:00","30253","246","0"
"0","0","2023/08/12 15:59:59","1","380000","0","380000","2023/08/09 16:00:00","30254","247","0"
"0","0","2023/08/19 15:59:59","1","380000","0","380000","2023/08/12 16:00:00","30255","248","0"
"0","0","2023/08/27 15:59:59","1","380000","0","380000","2023/08/19 16:00:00","30256","249","0"
"0","0","2023/09/01 15:59:59","1","380000","0","380000","2023/08/27 16:00:00","30257","250","0"
"0","0","2023/09/11 15:59:59","1","380000","0","380000","2023/09/01 16:00:00","30258","251","0"
"0","0","2023/09/16 15:59:59","1","380000","0","380000","2023/09/11 16:00:00","30259","252","0"
"0","0","2023/09/25 15:59:59","1","380000","0","380000","2023/09/16 16:00:00","30260","253","0"
"0","380000","2023/09/28 15:59:59","2","0","380000","380000","2023/09/25 16:00:00","50261","254","0"
"0","0","2023/10/02 15:59:59","1","380000","0","380000","2023/09/28 16:00:00","30262","255","0"
"0","0","2023/10/11 15:59:59","1","380000","0","380000","2023/10/02 16:00:00","30263","256","0"
"0","0","2023/10/17 15:59:59","1","380000","0","380000","2023/10/11 16:00:00","30264","257","0"
"0","0","2023/10/25 15:59:59","1","380000","0","380000","2023/10/17 16:00:00","30265","258","0"
"0","0","2023/11/01 15:59:59","1","380000","0","380000","2023/10/25 16:00:00","30266","259","0"
"0","380000","2023/11/04 15:59:59","2","0","380000","380000","2023/11/01 16:00:00","50267","260","0"
"0","0","2023/11/13 15:59:59","1","380000","0","380000","2023/11/04 16:00:00","30268","261","0"
"0","0","2023/11/16 15:59:59","1","380000","0","380000","2023/11/13 16:00:00","30269","262","0"
"0","0","2023/11/26 15:59:59","1","380000","0","380000","2023/11/16 16:00:00","30270","263","0"
"0","0","2023/12/01 15:59:59","1","380000","0","380000","2023/11/26 16:00:00","30271","264","0"
"0","0","2023/12/10 15:59:59","1","380000","0","380000","2023/12/01 16:00:00","30272","265","0"
"0","0","2023/12/13 15:59:59","1","380000","0","380000","2023/12/10 16:00:00","30273","266","0"
"0","0","2023/12/16 15:59:59","1","380000","0","380000","2023/12/13 16:00:00","30274","267","0"
"0","0","2023/12/23 15:59:59","1","380000","0","380000","2023/12/16 16:00:00","40010","268","0"
"0","0","2023/12/27 15:59:59","1","380000","0","380000","2023/12/23 16:00:00","30276","269","0"
"0","0","2024/01/01 15:59:59","1","380000","0","380000","2023/12/27 16:00:00","30277","270","0"
