df33ca8402818639cca7afb4d0ece4074864428dfe8298ca89998c7bae41a1c3,70213e0d47945beb6a5ec40de6d3d308e527324baa626bf7378f5fca81fbef8a,2729e37838620a8b3191540ce3090de0653b6d8f2383357d1f9d07bf8bcde021,6820a475aa9d817bc55cf4d9fc1bcde90e1f8171983bcbfca36c414cee93d287,3464dc0997c56f67f15d3d48f75d16bb5a53b005a90843d5dd458bdfc059ade0,ada2a95ea1eee0f0381ae56635f77321bb289712bf3388ae9c4935a0543fa22b,4f417461bb2d93e00da3400a7c998a06b5e766001127da6262659d6220462300,74ca3ee12812ad0e0e95787b69c6debe2c3d78ca62b460932b1533c5b21caf72,8d1e43617ba59c2827d00eb6c8ab508407ec0945feb5a555cde6abf2d698ec8d,527cdf469bae89b0fdb071bf7a9d9f4423d9e5dd2a0069d12ab16ab10fa2910a,39a50932d49bb05f1e9b7f3c40f3abb0a5fd1d90082d0427c10f3cb49673c1a5,6f4288e2eb98067499e1179c37faa740ff3ebb004408e45a4820157ab816f1dd,eefca6b883bd0c8e270fe1056752b96950c6f0e98a49f3baa598379a6d62e7c4,bf050c04540e718ed83615be9bd7eab386053ff7b49a5745eb2df4c2f0c7fbe7,c3a6d904cef616e8cdec01f64cf2bda21c694a05223870ff73e136aef8430c84,a78e23045aa8dd4d42fc1fad4604a0ecf9fae530f1d8a34ec0facff2095b0224,8424b720640142af67f4a351c0fa4894b6463df4701c7437d4501c4eb3cbfc1d,7f673a5b9caa4b6f6dbad33f8aa91871dd3e1f542b49fa93d5b66ba890440a7d,25ee951baba8fb89f77e68726387d7d95cc3010c4bd2316a4a57eb316cffaf4d,3af47693dcbaf059fbc27371211178a656195ce332820781bff954950daec791,7932cb69720ec425cf99710b7df7302d276348395801a91054a0f6bd191c43a9,cc6296c4f8235754f0e2de65e0381c65ca8f7bc551db8aede16568ddcc0e5303,1736936b9657bd990fdceb25a02917876337fa0e92665214225781925d0dcb28,20e9a693e1ce091e6da09dc902d0a5fb2ed9579c384c8a2f4594b8408be96018,c0aa50275faf3535e53f48f793eca7488afd149f64a96ea581e30242517cfc6a,384e353f307a1cbc45341336861616409bfd092260830bbcc6e4ad882d933446,f88696fb064bed9551517292dcd8e99d11feaa662b7ed80cd1652630cc353315,5fa8ac55c1c73c8619a6e183fa7ca1095ba7dc709ac1b5950ffd9335bf9a8cb7,d605a879f1f07f5364bd70d56fc76ad64e1f9cecba8ea65f626acf95e6f2c57b,6988abf1b4d204587116c85703fd1af7ad4bfbf3a179391ed625d59d3ee551a2,6887a19d85e9ff2d9d0ca5007a0072d30c75be6d54ed830da58a742ad1f09053,32b8b4c2f5752c69696d5448d8fbee709a2e9c98cbe949d6546c51829a874550,1d01918821b7a4422fb8100a9ec995c1d33c1ca6f3862215ca355bacd762d9d4,776775776baa928a1460be773ec9c608a66e14a924c10bd4d3a8cac4b473775f,0d0f40657de7b04d097fc9355cdbe63da83744e8d9e6dd8c220b8ab6ae28bfba,cf36497b9aa2738a144882fe10df667eac6c3aa833dd99e5cff076b35a887fdd,e2bd8deb9ed49bc24e427940886c41cb11165e13b934df311eed6c2b696e3ddf,345bed3d5decfd9b3b12f59f83a75710b5c83599b0c39b48c09c2823821d8c87,755870b2aeaaed95cc98bf237a648b9025223b47f6f494c6998bc20e5b344751,1b819d8348f923de5d863b8b2142ea9a6534913a8419598861f39992564aac69,3a29275a81182786bbd271c7037fd40e7dc0f7bc5b4467aecb9dff4ea1d86608,3aa78f7d4475619099cd0fb63703ffa2bf2478d6c1f30d9d50b59f11bf5f86b0
"0","30","56","1","1","0","0","50","0","0","鑽頭鼴鼠","0","10","0","0","984","0","0","0","36","1","76","0","76","0","0","0","0","0","10","0","203500","20462","0","710000605","76","76","0","1","200000001","0","0"
"0","30","57","1","1","0","0","36","0","0","優花梨的闇影","0","10","0","0","1188","0","0","0","25","1","77","0","77","0","0","0","0","0","10","0","603401","13015","0","710000701","77","77","0","1","200000001","0","0"
"0","30","57","1","1","0","0","24","0","0","依里的闇影","1200","10","0","0","0","0","0","0","38","1","77","0","77","0","0","0","0","0","10","0","602201","12330","0","710000702","77","77","0","1","200000001","0","0"
"0","30","57","1","1","0","0","66","0","0","寄居蟹騎士","0","10","0","0","1400","0","0","0","54","1","77","0","77","0","0","0","0","0","10","0","202700","18360","0","710000703","77","77","0","1","200000001","0","0"
"0","30","57","1","1","0","0","41","0","0","擲岩猴","0","10","0","0","1010","0","0","0","36","1","77","0","77","0","0","0","0","0","10","0","200100","14066","0","710000704","77","77","0","1","200000001","0","0"
"0","30","57","1","1","0","0","50","0","0","鑽頭鼴鼠","0","10","0","0","1010","0","0","0","36","1","77","0","77","0","0","0","0","0","10","0","203500","20858","0","710000705","77","77","0","1","200000001","0","0"
"0","30","58","1","1","0","0","23","0","0","鈴莓的闇影","1382","10","0","0","0","0","0","0","42","1","78","0","78","0","0","0","0","0","10","0","602501","12870","0","710000801","78","78","0","1","200000001","0","0"
"0","30","58","1","1","0","0","39","0","0","碧的闇影","0","10","0","0","1444","0","0","0","24","1","78","0","78","0","0","0","0","0","10","0","604001","12113","0","710000802","78","78","0","1","200000001","0","0"
"0","30","58","1","1","0","0","300","0","0","哥布林護衛","0","10","0","0","1095","0","0","0","60","1","78","0","78","0","0","0","0","0","10","0","203300","11681","0","710000803","78","78","0","1","200000001","0","0"
"0","30","58","1","1","0","0","36","0","0","洞窟蝙蝠","931","10","0","0","0","0","0","0","49","1","78","0","78","0","0","0","0","0","10","0","202500","18803","0","710000804","78","78","0","1","200000001","0","0"
"0","30","58","1","1","0","0","38","0","0","木靈","1214","10","0","0","0","0","0","0","37","1","78","0","78","0","0","0","0","0","10","0","200700","13273","0","710000805","78","78","0","1","200000001","0","0"
"0","30","59","1","1","0","0","60","0","0","莉瑪的闇影","0","10","0","0","1366","0","0","0","32","1","79","0","0","0","0","0","0","0","10","0","605201","26533","0","710000901","0","79","0","1","200000001","0","0"
"0","30","59","1","1","0","0","44","0","0","日和的闇影","0","10","0","0","1654","0","0","0","30","1","79","0","79","0","0","0","0","0","10","0","600101","16583","0","710000902","79","79","0","1","200000001","0","0"
"0","30","59","1","1","0","0","68","0","0","寄居蟹騎士","0","10","0","0","1500","0","0","0","54","1","79","0","79","0","0","0","0","0","10","0","202700","19390","0","710000903","79","79","0","1","200000001","0","0"
"0","30","59","1","1","0","0","37","0","0","翼耳兔","1150","10","0","0","0","0","0","0","50","1","79","0","79","0","0","0","0","0","10","0","202200","21517","0","710000904","79","79","0","1","200000001","0","0"
"0","30","59","1","1","0","0","53","0","0","噬岩怪","0","10","0","0","1142","0","0","0","38","1","79","0","79","0","0","0","0","0","10","0","200800","17194","0","710000905","79","79","0","1","200000001","0","0"
"0","30","65","1","1","0","0","100","0","0","逝者・卡拉迪翁","2700","10","0","0","2700","0","0","0","100","1","85","0","85","0","0","0","0","0","10","0","302200","144200","0","710001001","85","85","0","1","300000008","0","0"
"0","30","65","1","1","0","0","70","0","0","廢墟人偶","1200","10","0","0","1200","0","0","0","70","1","85","0","85","0","0","0","0","0","10","0","204800","28840","0","710001002","85","85","0","1","200000001","0","0"
"0","30","61","1","1","0","0","50","0","0","怜的闇影","0","10","0","0","1797","0","0","0","31","1","81","0","81","0","0","0","0","0","10","0","600301","23175","0","710001101","81","81","0","1","200000001","0","0"
"0","30","61","1","1","0","0","48","0","0","禊的闇影","0","10","0","0","1719","0","0","0","33","1","81","0","81","0","0","0","0","0","10","0","600401","23175","0","710001102","81","81","0","1","200000001","0","0"
"0","30","61","1","1","0","0","48","0","0","狂野角鹿","0","10","0","0","1406","0","0","0","38","1","81","0","81","0","0","0","0","0","10","0","200500","27361","0","710001103","81","81","0","1","200000001","0","0"
"0","30","61","1","1","0","0","39","0","0","惡魔加農","0","10","0","0","1222","0","0","0","38","1","81","0","81","0","0","0","0","0","10","0","203900","13878","0","710001104","81","81","0","1","200000001","0","0"
"0","30","61","1","1","0","0","43","0","0","狗頭人","0","10","0","0","1074","0","0","0","38","1","81","0","81","0","0","0","0","0","10","0","201100","15709","0","710001105","81","81","0","1","200000001","0","0"
"0","30","62","1","1","0","0","46","0","0","碧的闇影","0","10","0","0","1719","0","0","0","29","1","82","0","82","0","0","0","0","0","10","0","604001","15450","0","710001201","82","82","0","1","200000001","0","0"
"0","30","62","1","1","0","0","27","0","0","鈴莓的闇影","1645","10","0","0","0","0","0","0","50","1","82","0","82","0","0","0","0","0","10","0","602501","16417","0","710001202","82","82","0","1","200000001","0","0"
"0","30","62","1","1","0","0","59","0","0","翠綠蜥蜴","0","10","0","0","1342","0","0","0","57","1","82","0","82","0","0","0","0","0","10","0","202902","21527","0","710001203","82","82","0","1","200000001","0","0"
"0","30","62","1","1","0","0","43","0","0","烏帕魯帕","0","10","0","0","1298","0","0","0","47","1","82","0","82","0","0","0","0","0","10","0","201900","20857","0","710001204","82","82","0","1","200000001","0","0"
"0","30","62","1","1","0","0","60","0","0","洞窟猿猴","0","10","0","0","1635","0","0","0","33","1","82","0","82","0","0","0","0","0","10","0","202400","24967","0","710001205","82","82","0","1","200000001","0","0"
"0","30","63","1","1","0","0","54","0","0","胡桃的闇影","0","10","0","0","1857","0","0","0","33","1","83","0","83","0","0","0","0","0","10","0","602101","25029","0","710001301","83","83","0","1","200000001","0","0"
"0","30","63","1","1","0","0","33","0","0","美咲的闇影","1635","10","0","0","0","0","0","0","54","1","83","0","83","0","0","0","0","0","10","0","605001","18772","0","710001302","83","83","0","1","200000001","0","0"
"0","30","63","1","1","0","0","85","0","0","寄居蟹騎士","0","10","0","0","1475","0","0","0","64","1","83","0","83","0","0","0","0","0","10","0","202700","22619","0","710001303","83","83","0","1","200000001","0","0"
"0","30","63","1","1","0","0","43","0","0","木靈","1332","10","0","0","0","0","0","0","43","1","83","0","83","0","0","0","0","0","10","0","200700","17879","0","710001304","83","83","0","1","200000001","0","0"
"0","30","63","1","1","0","0","50","0","0","烏帕魯帕","0","10","0","0","1175","0","0","0","58","1","83","0","83","0","0","0","0","0","10","0","201900","21633","0","710001305","83","83","0","1","200000001","0","0"
"0","30","64","1","1","0","0","52","0","0","日和的闇影","0","10","0","0","1941","0","0","0","35","1","84","0","84","0","0","0","0","0","10","0","600101","20858","0","710001401","84","84","0","1","200000001","0","0"
"0","30","64","1","1","0","0","33","0","0","依里的闇影","1706","10","0","0","0","0","0","0","54","1","84","0","84","0","0","0","0","0","10","0","602201","18772","0","710001402","84","84","0","1","200000001","0","0"
"0","30","64","1","1","0","0","58","0","0","岩石蜥蜴","0","10","0","0","1456","0","0","0","43","1","84","0","84","0","0","0","0","0","10","0","202901","21433","0","710001403","84","84","0","1","200000001","0","0"
"0","30","64","1","1","0","0","61","0","0","洞窟猿猴","0","10","0","0","1642","0","0","0","35","1","84","0","84","0","0","0","0","0","10","0","202400","25362","0","710001404","84","84","0","1","200000001","0","0"
"0","30","64","1","1","0","0","53","0","0","擲岩猴","0","10","0","0","887","0","0","0","43","1","84","0","84","0","0","0","0","0","10","0","200100","16250","0","710001405","84","84","0","1","200000001","0","0"
"0","30","65","1","1","0","0","60","0","0","怜的闇影","0","10","0","0","2157","0","0","0","37","1","85","0","85","0","0","0","0","0","10","0","600301","27810","0","710001501","85","85","0","1","200000001","0","0"
"0","30","65","1","1","0","0","32","0","0","優衣的闇影","2053","10","0","0","0","0","0","0","60","1","85","0","85","0","0","0","0","0","10","0","600201","19699","0","710001502","85","85","0","1","200000001","0","0"
"0","30","65","1","1","0","0","41","0","0","狼人","0","10","0","0","1710","0","0","0","36","1","85","0","85","0","0","0","0","0","10","0","200400","32123","0","710001503","85","85","0","1","200000001","0","0"
"0","30","65","1","1","0","0","56","0","0","小小格里芬","0","10","0","0","1370","0","0","0","41","1","85","0","85","0","0","0","0","0","10","0","204000","20798","0","710001504","85","85","0","1","200000001","0","0"
"0","30","65","1","1","0","0","66","0","0","石靈","989","10","0","0","0","0","0","0","56","1","85","0","85","0","0","0","0","0","10","0","200701","15954","0","710001505","85","85","0","1","200000001","0","0"
"0","30","66","1","1","0","0","57","0","0","優花梨的闇影","0","10","0","0","1875","0","0","0","39","1","86","0","86","0","0","0","0","0","10","0","603401","22017","0","710001601","86","86","0","1","200000001","0","0"
"0","30","66","1","1","0","0","78","0","0","莉瑪的闇影","0","10","0","0","1782","0","0","0","41","1","86","0","0","0","0","0","0","0","10","0","605201","37080","0","710001602","0","86","0","1","200000001","0","0"
"0","30","66","1","1","0","0","66","0","0","洞窟猿猴","0","10","0","0","1530","0","0","0","36","1","86","0","86","0","0","0","0","0","10","0","202400","25980","0","710001603","86","86","0","1","200000001","0","0"
"0","30","66","1","1","0","0","62","0","0","森之寧芙","1134","10","0","0","0","0","0","0","63","1","86","0","86","0","0","0","0","0","10","0","201600","19236","0","710001604","86","86","0","1","200000001","0","0"
"0","30","66","1","1","0","0","300","0","0","哥布林護衛","0","10","0","0","1554","0","0","0","61","1","86","0","86","0","0","0","0","0","10","0","203300","19735","0","710001605","86","86","0","1","200000001","0","0"
"0","30","67","1","1","0","0","44","0","0","茜里的闇影","2369","10","0","0","0","0","0","0","71","1","87","0","87","0","0","0","0","0","10","0","600601","25029","0","710001701","87","87","0","1","200000001","0","0"
"0","30","67","1","1","0","0","44","0","0","依里的闇影","2274","10","0","0","0","0","0","0","71","1","87","0","87","0","0","0","0","0","10","0","602201","25029","0","710001702","87","87","0","1","200000001","0","0"
"0","30","67","1","1","0","0","86","0","0","石靈","1418","10","0","0","0","0","0","0","71","1","87","0","87","0","0","0","0","0","10","0","200701","23475","0","710001703","87","87","0","1","200000001","0","0"
"0","30","67","1","1","0","0","87","0","0","寄居蟹騎士","0","10","0","0","1635","0","0","0","71","1","87","0","87","0","0","0","0","0","10","0","202700","29380","0","710001704","87","87","0","1","200000001","0","0"
"0","30","67","1","1","0","0","57","0","0","獸人","0","10","0","0","1719","0","0","0","41","1","87","0","87","0","0","0","0","0","10","0","203800","36965","0","710001705","87","87","0","1","200000001","0","0"
"0","30","68","1","1","0","0","82","0","0","宮子的闇影","0","10","0","0","2138","0","0","0","50","1","88","0","88","0","0","0","0","0","10","0","600701","41715","0","710001801","88","88","0","1","200000001","0","0"
"0","30","68","1","1","0","0","39","0","0","優衣的闇影","2464","10","0","0","0","0","0","0","71","1","88","0","88","0","0","0","0","0","10","0","600201","23639","0","710001802","88","88","0","1","200000001","0","0"
"0","30","68","1","1","0","0","57","0","0","獸人","0","10","0","0","1719","0","0","0","41","1","88","0","88","0","0","0","0","0","10","0","203800","36965","0","710001803","88","88","0","1","200000001","0","0"
"0","30","68","1","1","0","0","67","0","0","雷雲長老","2304","10","0","0","0","0","0","0","46","1","88","0","88","0","0","0","0","0","10","0","201400","26719","0","710001804","88","88","0","1","200000001","0","0"
"0","30","68","1","1","0","0","67","0","0","噬岩怪","0","10","0","0","1372","0","0","0","61","1","88","0","88","0","0","0","0","0","10","0","200800","26938","0","710001805","88","88","0","1","200000001","0","0"
"0","30","69","1","1","0","0","87","0","0","美美的闇影","0","10","0","0","3025","0","0","0","54","1","89","0","89","0","0","0","0","0","10","0","602001","40788","0","710001901","89","89","0","1","200000001","0","0"
"0","30","69","1","1","0","0","84","0","0","禊的闇影","0","10","0","0","3025","0","0","0","57","1","89","0","89","0","0","0","0","0","10","0","600401","40788","0","710001902","89","89","0","1","200000001","0","0"
"0","30","69","1","1","0","0","67","0","0","烏帕魯帕","0","10","0","0","1359","0","0","0","71","1","89","0","89","0","0","0","0","0","10","0","201900","26071","0","710001903","89","89","0","1","200000001","0","0"
"0","30","69","1","1","0","0","59","0","0","高等獸人","0","10","0","0","1785","0","0","0","42","1","89","0","89","0","0","0","0","0","10","0","203801","35783","0","710001904","89","89","0","1","200000001","0","0"
"0","30","69","1","1","0","0","43","0","0","洞窟蝙蝠","1203","10","0","0","0","0","0","0","58","1","89","0","89","0","0","0","0","0","10","0","202500","20174","0","710001905","89","89","0","1","200000001","0","0"
"0","30","75","1","1","0","0","140","0","0","逝者・卡拉迪翁","2900","10","0","0","3600","0","0","0","140","1","95","0","95","0","0","0","0","0","10","0","302200","185400","0","710002001","95","95","0","1","300000008","0","0"
"0","30","75","1","1","0","0","80","0","0","廢墟人偶","1500","10","0","0","1500","0","0","0","80","1","95","0","95","0","0","0","0","0","10","0","204800","35170","0","710002002","95","95","0","1","200000001","0","0"
"0","30","71","1","1","0","0","56","0","0","雪的闇影","2906","10","0","0","0","0","0","0","91","1","91","0","91","0","0","0","0","0","10","0","600801","36009","0","710002101","91","91","0","1","200000001","0","0"
"0","30","71","1","1","0","0","56","0","0","美咲的闇影","2785","10","0","0","0","0","0","0","91","1","91","0","91","0","0","0","0","0","10","0","605001","34114","0","710002102","91","91","0","1","200000001","0","0"
"0","30","71","1","1","0","0","90","0","0","毒牙蜥蜴","0","10","0","0","1736","0","0","0","82","1","91","0","91","0","0","0","0","0","10","0","202900","30872","0","710002103","91","91","0","1","200000001","0","0"
"0","30","71","1","1","0","0","81","0","0","狼人","0","10","0","0","1926","0","0","0","66","1","91","0","91","0","0","0","0","0","10","0","200400","38431","0","710002104","91","91","0","1","200000001","0","0"
"0","30","71","1","1","0","0","72","0","0","森之寧芙","1379","10","0","0","0","0","0","0","82","1","91","0","91","0","0","0","0","0","10","0","201600","29240","0","710002105","91","91","0","1","200000001","0","0"
"0","30","72","1","1","0","0","88","0","0","栞的闇影","0","10","0","0","3600","0","0","0","55","1","92","0","92","0","0","0","0","0","10","0","603801","33620","0","710002201","92","92","0","1","200000001","0","0"
"0","30","72","1","1","0","0","51","0","0","鈴莓的闇影","3158","10","0","0","0","0","0","0","95","1","92","0","92","0","0","0","0","0","10","0","602501","33620","0","710002202","92","92","0","1","200000001","0","0"
"0","30","72","1","1","0","0","66","0","0","高等獸人","0","10","0","0","1611","0","0","0","51","1","92","0","92","0","0","0","0","0","10","0","203801","38168","0","710002203","92","92","0","1","200000001","0","0"
"0","30","72","1","1","0","0","90","0","0","寄居蟹騎士","0","10","0","0","1736","0","0","0","76","1","92","0","92","0","0","0","0","0","10","0","202700","32735","0","710002204","92","92","0","1","200000001","0","0"
"0","30","72","1","1","0","0","50","0","0","流浪之鴉","0","10","0","0","1819","0","0","0","35","1","92","0","92","0","0","0","0","0","10","0","202800","29736","0","710002205","92","92","0","1","200000001","0","0"
"0","30","73","1","1","0","0","55","0","0","千歌的闇影","3356","10","0","0","0","0","0","0","101","1","93","0","93","0","0","0","0","0","10","0","604201","35721","0","710002301","93","93","0","1","200000001","0","0"
