5d12d299a4adfd9d84e5b962604c2ef018ee766cd7279de074db8a44a41e8c20,11caca0c0250ba796046e13a4df31fb534c3b2bfb8229da46c8928bb3bf8b14f,c91412b885f24cf6e0305d3ffa461f88fd940d4a720b5009c69f34c0084b1b8d,d701231d49b98254137603af1435c78d08dc12cfafeadcf58f439dfdcc209751,917e5a2c2b7baf39c6e7d85a4801d24c8af95426494957f13484224a5a34bb6f,c0eb2b93e2ea14c46d62031a13dc008a93690aadf0814736c9a910c038352246,e05cd1636a7342800bd6c60569747939186a19996867b47e0321a53e647b321a,3e5fb5e468b41e84042a65c0a5d1aee20e02c9455efe6c3817358558610848e0,42ed1304b3c2b321a83270802323c3c97efc6ea3f72cf958b7df566449022eea,58042b74bfdec05eac73492d0ca7402b55df58d8a2b0ec31066029ee5806528c,5370eb0c4a3267f5f25be7b3f3667017ed54636ba8dfaf4525be32c1957b1224
"0","0","0","2019/07/01 15:59:59","380000","26","0","30026","380000","2019/06/17 16:00:00","1"
"380000","0","0","2019/07/15 15:59:59","0","27","380000","50027","380000","2019/07/01 16:00:00","2"
"0","0","0","2019/07/26 15:59:59","380000","28","0","30028","380000","2019/07/15 16:00:00","1"
"0","0","0","2019/08/01 15:59:59","380000","29","0","30029","380000","2019/07/26 16:00:00","1"
"0","0","0","2019/08/15 15:59:59","380000","30","0","30031","380000","2019/08/01 16:00:00","1"
"0","0","0","2019/08/28 15:59:59","380000","31","0","30032","380000","2019/08/15 16:00:00","1"
"380000","0","0","2019/09/09 15:59:59","0","33","380000","50033","380000","2019/09/02 16:00:00","2"
"0","0","0","2019/09/20 15:59:59","380000","34","0","30035","380000","2019/09/17 16:00:00","1"
"0","0","0","2019/10/01 15:59:59","380000","35","0","30036","380000","2019/09/20 16:00:00","1"
"0","0","0","2019/10/15 15:59:59","380000","36","0","30037","380000","2019/10/01 16:00:00","1"
"0","0","0","2019/10/18 15:59:59","380000","37","0","30038","380000","2019/10/15 16:00:00","1"
"0","0","0","2019/11/01 15:59:59","380000","38","0","30039","380000","2019/10/18 16:00:00","1"
"0","0","0","2019/11/15 15:59:59","380000","39","0","30040","380000","2019/11/01 16:00:00","1"
"0","0","0","2019/11/19 15:59:59","380000","40","0","30041","380000","2019/11/15 16:00:00","1"
"0","0","0","2019/12/02 15:59:59","380000","41","0","30042","380000","2019/11/19 16:00:00","1"
"0","0","0","2019/12/13 15:59:59","380000","42","0","30043","380000","2019/12/02 16:00:00","1"
"0","0","0","2019/12/16 15:59:59","380000","43","0","30044","380000","2019/12/13 16:00:00","1"
"0","0","0","2020/01/02 15:59:59","380000","45","0","30046","380000","2019/12/30 16:00:00","1"
"0","0","0","2020/01/10 15:59:59","380000","46","0","30047","380000","2020/01/02 16:00:00","1"
"0","0","0","2020/01/21 15:59:59","380000","47","0","30048","380000","2020/01/10 16:00:00","1"
"380000","0","0","2020/01/28 15:59:59","0","48","380000","50049","380000","2020/01/21 16:00:00","2"
"0","0","0","2020/02/04 15:59:59","380000","49","0","30050","380000","2020/01/28 16:00:00","1"
"0","0","0","2020/02/14 15:59:59","380000","51","0","30052","380000","2020/02/04 16:00:00","1"
"0","0","0","2020/02/19 15:59:59","380000","52","0","30053","380000","2020/02/14 16:00:00","1"
"0","0","0","2020/03/04 15:59:59","380000","53","0","30054","380000","2020/02/19 16:00:00","1"
"0","0","0","2020/03/13 15:59:59","380000","54","0","30055","380000","2020/03/04 16:00:00","1"
"0","0","0","2020/03/19 15:59:59","380000","55","0","30056","380000","2020/03/13 16:00:00","1"
"0","0","0","2020/04/01 15:59:59","380000","56","0","30057","380000","2020/03/19 16:00:00","1"
"0","0","0","2020/04/14 15:59:59","380000","57","0","30058","380000","2020/04/01 16:00:00","1"
"0","0","0","2020/04/22 15:59:59","380000","58","0","30059","380000","2020/04/14 16:00:00","1"
"0","0","0","2020/05/05 15:59:59","380000","59","0","30060","380000","2020/04/22 16:00:00","1"
"380000","0","0","2020/05/08 15:59:59","0","60","380000","50061","380000","2020/05/05 16:00:00","2"
"0","0","0","2020/05/22 15:59:59","380000","61","0","30063","380000","2020/05/15 16:00:00","1"
"0","0","0","2020/06/03 15:59:59","380000","62","0","30064","380000","2020/05/22 16:00:00","1"
"0","0","0","2020/06/15 15:59:59","380000","63","0","30065","380000","2020/06/03 16:00:00","1"
"0","0","0","2020/06/22 15:59:59","380000","64","0","30066","380000","2020/06/15 16:00:00","1"
"380000","0","0","2020/07/02 15:59:59","0","65","380000","50067","380000","2020/06/22 16:00:00","2"
"0","0","0","2020/08/06 15:59:59","380000","66","0","30068","380000","2020/08/03 16:00:00","1"
"0","0","0","2020/10/13 15:59:59","380000","67","0","30069","380000","2020/09/30 16:00:00","1"
"0","0","0","2020/10/26 15:59:59","380000","68","0","30070","380000","2020/10/13 16:00:00","1"
"0","0","0","2020/08/21 15:59:59","380000","69","0","30071","380000","2020/08/17 16:00:00","1"
"0","0","0","2020/07/13 15:59:59","380000","70","0","30072","380000","2020/07/02 16:00:00","1"
"0","0","0","2020/07/20 15:59:59","380000","71","0","30073","380000","2020/07/13 16:00:00","1"
"0","0","0","2020/07/30 15:59:59","380000","72","0","30074","380000","2020/07/20 16:00:00","1"
"0","0","0","2020/08/03 15:59:59","380000","73","0","30075","380000","2020/07/30 16:00:00","1"
"0","0","0","2020/08/17 15:59:59","380000","74","0","30076","380000","2020/08/06 16:00:00","1"
"0","0","0","2020/09/16 15:59:59","380000","75","0","30077","380000","2020/09/11 16:00:00","1"
"0","0","0","2020/09/01 11:59:59","380000","76","0","30078","380000","2020/08/21 16:00:00","1"
"380000","0","0","2020/09/04 15:59:59","0","77","380000","50079","380000","2020/09/01 16:00:00","2"
"0","0","0","2020/09/11 15:59:59","380000","78","0","30080","380000","2020/09/04 16:00:00","1"
"0","0","0","2020/11/02 15:59:59","380000","79","0","30081","380000","2020/10/26 16:00:00","1"
"0","0","0","2020/09/24 15:59:59","380000","80","0","30082","380000","2020/09/16 16:00:00","1"
"0","0","0","2020/09/30 15:59:59","380000","81","0","30083","380000","2020/09/24 16:00:00","1"
"380000","0","0","2020/11/05 15:59:59","0","82","380000","50084","380000","2020/11/02 16:00:00","2"
"0","0","0","2020/11/13 15:59:59","380000","83","0","30085","380000","2020/11/05 16:00:00","1"
"0","0","0","2020/11/18 15:59:59","380000","84","0","30086","380000","2020/11/13 16:00:00","1"
"0","0","0","2020/11/26 15:59:59","380000","85","0","30087","380000","2020/11/18 16:00:00","1"
"0","0","0","2020/12/01 15:59:59","380000","86","0","30088","380000","2020/11/26 16:00:00","1"
"0","0","0","2020/12/04 15:59:59","380000","87","0","30089","380000","2020/12/01 16:00:00","1"
"0","0","0","2020/12/14 15:59:59","380000","88","0","30090","380000","2020/12/04 16:00:00","1"
"0","0","0","2020/12/18 15:59:59","380000","89","0","30091","380000","2020/12/14 16:00:00","1"
"0","0","0","2021/01/06 15:59:59","380000","90","0","40003","380000","2020/12/26 16:00:00","1"
"0","0","0","2020/12/26 15:59:59","380000","91","0","30093","380000","2020/12/21 16:00:00","1"
"380000","0","0","2020/12/21 15:59:59","0","92","380000","50094","380000","2020/12/18 16:00:00","2"
"0","0","0","2021/01/15 15:59:59","380000","93","0","30095","380000","2021/01/06 16:00:00","1"
"0","0","0","2021/01/20 15:59:59","380000","94","0","30096","380000","2021/01/15 16:00:00","1"
"0","0","0","2021/02/01 15:59:59","380000","95","0","30097","380000","2021/01/20 16:00:00","1"
"0","0","0","2021/02/11 15:59:59","380000","96","0","30098","380000","2021/02/01 16:00:00","1"
"0","0","0","2021/02/19 15:59:59","380000","97","0","30099","380000","2021/02/15 16:00:00","1"
"0","0","0","2021/03/02 15:59:59","380000","98","0","30100","380000","2021/02/19 16:00:00","1"
"0","0","0","2021/03/17 15:59:59","380000","99","0","30101","380000","2021/03/12 16:00:00","1"
"0","0","0","2021/03/12 15:59:59","380000","100","0","30102","380000","2021/03/02 16:00:00","1"
"0","0","0","2021/04/27 15:59:59","380000","101","0","30103","380000","2021/04/16 16:00:00","1"
"0","0","0","2021/04/06 15:59:59","380000","102","0","30104","380000","2021/03/28 16:00:00","1"
"0","0","0","2021/04/16 15:59:59","380000","103","0","30105","380000","2021/04/06 16:00:00","1"
"0","0","0","2021/03/28 15:59:59","380000","104","0","30106","380000","2021/03/17 16:00:00","1"
"0","0","0","2021/05/07 15:59:59","380000","105","0","30107","380000","2021/04/27 16:00:00","1"
"380000","0","0","2021/02/15 15:59:59","0","106","380000","50108","380000","2021/02/11 16:00:00","2"
"0","0","0","2021/05/16 15:59:59","380000","107","0","30109","380000","2021/05/07 16:00:00","1"
"0","0","0","2021/05/21 15:59:59","380000","108","0","30110","380000","2021/05/16 16:00:00","1"
"0","0","0","2021/05/26 15:59:59","380000","109","0","30111","380000","2021/05/21 16:00:00","1"
"0","0","0","2021/06/04 15:59:59","380000","110","0","30112","380000","2021/05/26 16:00:00","1"
"0","0","0","2021/06/14 15:59:59","380000","111","0","30113","380000","2021/06/04 16:00:00","1"
"0","0","0","2021/06/19 15:59:59","380000","112","0","30114","380000","2021/06/14 16:00:00","1"
"0","0","0","2021/06/27 15:59:59","380000","113","0","40004","380000","2021/06/19 16:00:00","1"
"380000","0","0","2021/07/02 15:59:59","380000","114","380000","30117","380000","2021/06/27 16:00:00","2"
"380000","0","0","2021/07/05 15:59:59","0","115","380000","50119","380000","2021/07/02 16:00:00","2"
"0","0","0","2021/07/14 15:59:59","380000","116","0","30120","380000","2021/07/05 16:00:00","1"
"0","0","0","2021/08/25 15:59:59","380000","117","0","30121","380000","2021/08/09 16:00:00","1"
"0","0","0","2021/07/24 15:59:59","380000","118","0","30122","380000","2021/07/14 16:00:00","1"
"0","0","0","2021/07/30 15:59:59","380000","119","0","30123","380000","2021/07/21 16:00:00","1"
"0","0","0","2021/08/09 15:59:59","380000","120","0","30125","380000","2021/08/01 16:00:00","1"
"0","0","0","2021/07/21 15:59:59","380000","121","0","30126","380000","2021/07/14 16:00:00","1"
"0","0","0","2021/09/01 15:59:59","380000","122","0","30127","380000","2021/08/25 16:00:00","1"
"0","0","0","2021/08/31 15:59:59","380000","123","0","30128","380000","2021/08/25 16:00:00","1"
"380000","0","0","2021/08/01 15:59:59","0","124","380000","50129","380000","2021/07/30 16:00:00","2"
"0","0","0","2021/09/12 15:59:59","380000","125","0","30130","380000","2021/09/01 16:00:00","1"
"0","0","0","2021/09/22 15:59:59","380000","126","0","30131","380000","2021/09/12 16:00:00","1"
"0","0","0","2021/10/02 15:59:59","380000","127","0","30133","380000","2021/09/22 16:00:00","1"
"0","0","0","2021/10/11 15:59:59","380000","128","0","30134","380000","2021/10/02 16:00:00","1"
"0","0","0","2021/10/18 15:59:59","380000","129","0","30135","380000","2021/10/11 16:00:00","1"
"0","0","0","2021/10/26 15:59:59","380000","130","0","30137","380000","2021/10/18 16:00:00","1"
"0","0","0","2021/10/22 15:59:59","380000","131","0","30136","380000","2021/10/18 16:00:00","1"
"0","0","0","2021/10/26 15:59:59","380000","132","0","30138","380000","2021/10/22 16:00:00","1"
"0","0","0","2021/11/01 15:59:59","380000","133","0","30139","380000","2021/10/26 16:00:00","1"
"380000","0","0","2021/11/04 15:59:59","0","134","380000","50140","380000","2021/11/01 16:00:00","2"
"0","0","0","2021/11/13 15:59:59","380000","135","0","30141","380000","2021/11/04 16:00:00","1"
"0","0","0","2021/11/16 15:59:59","380000","136","0","30142","380000","2021/11/09 16:00:00","1"
"0","0","0","2021/11/25 15:59:59","380000","137","0","30144","380000","2021/11/16 16:00:00","1"
"0","0","0","2021/11/20 15:59:59","380000","138","0","30143","380000","2021/11/16 16:00:00","1"
"0","0","0","2021/11/25 15:59:59","380000","139","0","30145","380000","2021/11/20 16:00:00","1"
"0","0","0","2021/12/02 15:59:59","380000","140","0","30146","380000","2021/11/25 16:00:00","1"
"0","0","0","2021/12/11 15:59:59","380000","141","0","30147","380000","2021/12/02 16:00:00","1"
"0","0","0","2021/12/17 15:59:59","380000","142","0","30148","380000","2021/12/11 16:00:00","1"
"0","0","0","2021/12/25 15:59:59","380000","143","0","40005","380000","2021/12/17 16:00:00","1"
"0","0","0","2022/01/02 15:59:59","380000","144","0","30150","380000","2021/12/25 16:00:00","1"
"380000","0","0","2022/01/05 15:59:59","0","145","380000","50151","380000","2022/01/02 16:00:00","2"
"0","0","0","2022/01/10 15:59:59","380000","146","0","30152","380000","2022/01/05 16:00:00","1"
"0","0","0","2022/01/15 15:59:59","380000","147","0","30153","380000","2022/01/10 16:00:00","1"
"0","0","0","2022/01/20 15:59:59","380000","148","0","30154","380000","2022/01/15 16:00:00","1"
"0","0","0","2022/01/26 15:59:59","380000","149","0","40006","380000","2022/01/20 16:00:00","1"
"0","0","0","2022/02/01 15:59:59","380000","150","0","30157","380000","2022/01/26 16:00:00","1"
"0","0","0","2022/02/01 15:59:59","380000","151","0","30156","380000","2022/01/26 16:00:00","1"
"0","0","0","2022/02/12 15:59:59","380000","152","0","30158","380000","2022/02/04 16:00:00","1"
"0","0","0","2022/02/19 15:59:59","380000","153","0","30159","380000","2022/02/12 16:00:00","1"
"0","0","0","2022/02/26 15:59:59","380000","154","0","30160","380000","2022/02/19 16:00:00","1"
"0","0","0","2022/03/07 15:59:59","380000","155","0","30161","380000","2022/02/26 16:00:00","1"
"380000","0","0","2022/02/04 15:59:59","0","156","380000","50162","380000","2022/02/01 16:00:00","2"
"0","0","0","2022/03/15 15:59:59","380000","157","0","30163","380000","2022/03/07 16:00:00","1"
"0","0","0","2022/03/20 15:59:59","380000","158","0","30164","380000","2022/03/15 16:00:00","1"
"0","0","0","2022/03/28 15:59:59","380000","159","0","30166","380000","2022/03/20 16:00:00","1"
"0","0","0","2022/04/03 15:59:59","380000","160","0","30167","380000","2022/03/28 16:00:00","1"
"0","0","0","2022/04/11 15:59:59","380000","161","0","30168","380000","2022/04/03 16:00:00","1"
"0","0","0","2022/04/18 15:59:59","380000","162","0","30169","380000","2022/04/11 16:00:00","1"
"0","0","0","2022/04/25 15:59:59","380000","163","0","30170","380000","2022/04/18 16:00:00","1"
"0","0","0","2022/05/04 15:59:59","380000","164","0","30171","380000","2022/04/25 16:00:00","1"
"380000","0","0","2022/05/07 15:59:59","0","165","380000","50172","380000","2022/05/04 16:00:00","2"
"0","0","0","2022/05/15 15:59:59","380000","166","0","30173","380000","2022/05/07 16:00:00","1"
"0","0","0","2022/05/19 15:59:59","380000","167","0","30174","380000","2022/05/15 16:00:00","1"
"0","0","0","2022/05/28 15:59:59","380000","168","0","30175","380000","2022/05/19 16:00:00","1"
"0","0","0","2022/05/31 15:59:59","380000","169","0","30176","380000","2022/05/28 16:00:00","1"
"0","0","0","2022/06/04 15:59:59","380000","170","0","30177","380000","2022/05/31 16:00:00","1"
"0","0","0","2022/06/12 15:59:59","380000","171","0","30178","380000","2022/06/04 16:00:00","1"
"0","0","0","2022/06/19 15:59:59","380000","172","0","30179","380000","2022/06/12 16:00:00","1"
"0","0","0","2022/06/28 15:59:59","380000","173","0","40007","380000","2022/06/19 16:00:00","1"
"0","0","0","2022/06/28 15:59:59","380000","174","0","30180","380000","2022/06/19 16:00:00","1"
"0","0","0","2022/07/02 15:59:59","380000","175","0","30182","380000","2022/06/28 16:00:00","1"
"380000","0","0","2022/07/05 15:59:59","0","176","380000","50183","380000","2022/07/02 16:00:00","2"
"0","0","0","2022/07/13 15:59:59","380000","177","0","30184","380000","2022/07/05 16:00:00","1"
"0","0","0","2022/07/13 15:59:59","380000","178","0","30185","380000","2022/07/10 16:00:00","1"
"0","0","0","2022/07/17 15:59:59","380000","179","0","30186","380000","2022/07/13 16:00:00","1"
"0","0","0","2022/07/26 15:59:59","380000","180","0","30187","380000","2022/07/17 16:00:00","1"
"0","0","0","2022/07/30 15:59:59","380000","181","0","30188","380000","2022/07/26 16:00:00","1"
"0","0","0","2022/08/13 15:59:59","380000","182","0","30189","380000","2022/08/10 16:00:00","1"
"380000","0","0","2022/09/04 15:59:59","0","183","380000","50190","380000","2022/09/01 16:00:00","2"
"0","0","0","2022/08/10 15:59:59","380000","184","0","30191","380000","2022/08/02 16:00:00","1"
"0","0","0","2022/08/17 15:59:59","380000","185","0","30192","380000","2022/08/13 16:00:00","1"
"0","0","0","2022/08/24 15:59:59","380000","186","0","30193","380000","2022/08/17 16:00:00","1"
"0","0","0","2022/09/01 15:59:59","380000","187","0","30194","380000","2022/08/24 16:00:00","1"
"380000","0","0","2022/08/02 15:59:59","0","188","380000","50195","380000","2022/07/30 16:00:00","2"
"0","0","0","2022/09/12 15:59:59","380000","189","0","30196","380000","2022/09/04 16:00:00","1"
"0","0","0","2022/09/16 15:59:59","380000","190","0","30197","380000","2022/09/12 16:00:00","1"
"0","0","0","2022/09/25 15:59:59","380000","191","0","30198","380000","2022/09/16 16:00:00","1"
"0","0","0","2022/09/29 15:59:59","380000","192","0","30199","380000","2022/09/25 16:00:00","1"
"380000","0","0","2022/10/02 15:59:59","0","193","380000","50200","380000","2022/09/29 16:00:00","2"
"0","0","0","2022/10/11 15:59:59","380000","194","0","30201","380000","2022/10/02 16:00:00","1"
"0","0","0","2022/10/17 15:59:59","380000","195","0","30202","380000","2022/10/11 16:00:00","1"
"0","0","0","2022/10/26 15:59:59","380000","196","0","30203","380000","2022/10/17 16:00:00","1"
"0","0","0","2022/11/01 15:59:59","380000","197","0","30204","380000","2022/10/26 16:00:00","1"
"0","0","0","2022/11/09 15:59:59","380000","198","0","30205","380000","2022/11/01 16:00:00","1"
"0","0","0","2022/11/12 15:59:59","380000","199","0","30206","380000","2022/11/09 16:00:00","1"
"0","0","0","2022/11/16 15:59:59","380000","200","0","30207","380000","2022/11/12 16:00:00","1"
"0","0","0","2022/11/26 15:59:59","380000","201","0","30208","380000","2022/11/16 16:00:00","1"
"0","0","0","2022/11/29 15:59:59","380000","202","0","30209","380000","2022/11/26 16:00:00","1"
"0","0","0","2022/12/02 15:59:59","380000","203","0","30210","380000","2022/11/29 16:00:00","1"
"0","0","0","2022/12/11 15:59:59","380000","204","0","30211","380000","2022/12/02 16:00:00","1"
"0","0","0","2022/12/14 15:59:59","380000","205","0","30212","380000","2022/12/11 16:00:00","1"
"0","0","0","2022/12/17 15:59:59","380000","206","0","30213","380000","2022/12/14 16:00:00","1"
"0","0","0","2022/12/25 15:59:59","380000","207","0","40008","380000","2022/12/17 16:00:00","1"
"0","0","0","2022/12/28 15:59:59","380000","208","0","30215","380000","2022/12/25 16:00:00","1"
"0","0","0","2023/01/02 15:59:59","380000","209","0","30216","380000","2022/12/28 16:00:00","1"
"380000","0","0","2023/01/05 15:59:59","0","210","380000","50217","380000","2023/01/02 16:00:00","2"
"0","0","0","2023/01/14 15:59:59","380000","211","0","30218","380000","2023/01/05 16:00:00","1"
"0","0","0","2023/01/17 15:59:59","380000","212","0","30219","380000","2023/01/14 16:00:00","1"
"0","0","0","2023/01/24 15:59:59","380000","213","0","30220","380000","2023/01/17 16:00:00","1"
"0","0","0","2023/02/01 15:59:59","380000","214","0","30221","380000","2023/01/24 16:00:00","1"
"0","0","0","2023/02/12 15:59:59","380000","215","0","30222","380000","2023/02/01 16:00:00","1"
"0","0","0","2023/02/16 15:59:59","380000","216","0","30223","380000","2023/02/12 16:00:00","1"
"0","0","0","2023/02/26 15:59:59","380000","217","0","30224","380000","2023/02/16 16:00:00","1"
"0","0","0","2023/03/01 15:59:59","380000","218","0","30225","380000","2023/02/26 16:00:00","1"
"0","0","0","2023/03/04 15:59:59","380000","219","0","30226","380000","2023/03/01 16:00:00","1"
"0","0","0","2023/03/12 15:59:59","380000","220","0","30227","380000","2023/03/04 16:00:00","1"
"0","0","0","2023/03/15 15:59:59","380000","221","0","30228","380000","2023/03/12 16:00:00","1"
"0","0","0","2023/03/19 15:59:59","380000","222","0","30229","380000","2023/03/15 16:00:00","1"
"0","0","0","2023/03/28 15:59:59","380000","223","0","30230","380000","2023/03/19 16:00:00","1"
"380000","0","0","2023/03/31 15:59:59","0","224","380000","50231","380000","2023/03/28 16:00:00","2"
"0","0","0","2023/04/03 15:59:59","380000","225","0","30232","380000","2023/03/31 16:00:00","1"
"0","0","0","2023/04/12 15:59:59","380000","226","0","30233","380000","2023/04/03 16:00:00","1"
"0","0","0","2023/04/19 15:59:59","380000","227","0","30234","380000","2023/04/12 16:00:00","1"
"0","0","0","2023/04/26 15:59:59","380000","228","0","30235","380000","2023/04/19 16:00:00","1"
"0","0","0","2023/05/04 15:59:59","380000","229","0","30236","380000","2023/04/26 16:00:00","1"
"380000","0","0","2023/05/07 15:59:59","0","230","380000","50237","380000","2023/05/04 16:00:00","2"
"0","0","0","2023/05/16 15:59:59","380000","231","0","30238","380000","2023/05/07 16:00:00","1"
"0","0","0","2023/05/20 15:59:59","380000","232","0","30239","380000","2023/05/16 16:00:00","1"
"0","0","0","2023/05/28 15:59:59","380000","233","0","30240","380000","2023/05/20 16:00:00","1"
"0","0","0","2023/06/04 15:59:59","380000","234","0","30241","380000","2023/05/28 16:00:00","1"
"0","0","0","2023/06/15 15:59:59","380000","235","0","30242","380000","2023/06/04 16:00:00","1"
"0","0","0","2023/06/17 15:59:59","380000","236","0","30243","380000","2023/06/15 16:00:00","1"
"0","0","0","2023/06/19 15:59:59","380000","237","0","30244","380000","2023/06/17 16:00:00","1"
"0","0","0","2023/06/28 15:59:59","380000","238","0","40009","380000","2023/06/19 16:00:00","1"
"0","0","0","2023/06/26 15:59:59","380000","239","0","30245","380000","2023/06/19 16:00:00","1"
"0","0","0","2023/07/03 15:59:59","380000","240","0","30247","380000","2023/06/28 16:00:00","1"
"380000","0","0","2023/07/05 15:59:59","0","241","380000","50248","380000","2023/07/02 16:00:00","2"
"0","0","0","2023/07/12 15:59:59","380000","242","0","30249","380000","2023/07/05 16:00:00","1"
"0","0","0","2023/07/19 15:59:59","380000","243","0","30250","380000","2023/07/12 16:00:00","1"
"0","0","0","2023/07/29 15:59:59","380000","244","0","30251","380000","2023/07/19 16:00:00","1"
"0","0","0","2023/08/01 15:59:59","380000","245","0","30252","380000","2023/07/29 16:00:00","1"
"0","0","0","2023/08/09 15:59:59","380000","246","0","30253","380000","2023/08/01 16:00:00","1"
"0","0","0","2023/08/12 15:59:59","380000","247","0","30254","380000","2023/08/09 16:00:00","1"
"0","0","0","2023/08/19 15:59:59","380000","248","0","30255","380000","2023/08/12 16:00:00","1"
"0","0","0","2023/08/27 15:59:59","380000","249","0","30256","380000","2023/08/19 16:00:00","1"
"0","0","0","2023/09/01 15:59:59","380000","250","0","30257","380000","2023/08/27 16:00:00","1"
"0","0","0","2023/09/11 15:59:59","380000","251","0","30258","380000","2023/09/01 16:00:00","1"
"0","0","0","2023/09/16 15:59:59","380000","252","0","30259","380000","2023/09/11 16:00:00","1"
"0","0","0","2023/09/25 15:59:59","380000","253","0","30260","380000","2023/09/16 16:00:00","1"
"380000","0","0","2023/09/28 15:59:59","0","254","380000","50261","380000","2023/09/25 16:00:00","2"
"0","0","0","2023/10/02 15:59:59","380000","255","0","30262","380000","2023/09/28 16:00:00","1"
"0","0","0","2023/10/11 15:59:59","380000","256","0","30263","380000","2023/10/02 16:00:00","1"
"0","0","0","2023/10/17 15:59:59","380000","257","0","30264","380000","2023/10/11 16:00:00","1"
"0","0","0","2023/10/25 15:59:59","380000","258","0","30265","380000","2023/10/17 16:00:00","1"
"0","0","0","2023/11/01 15:59:59","380000","259","0","30266","380000","2023/10/25 16:00:00","1"
"380000","0","0","2023/11/04 15:59:59","0","260","380000","50267","380000","2023/11/01 16:00:00","2"
"0","0","0","2023/11/13 15:59:59","380000","261","0","30268","380000","2023/11/04 16:00:00","1"
"0","0","0","2023/11/16 15:59:59","380000","262","0","30269","380000","2023/11/13 16:00:00","1"
"0","0","0","2023/11/26 15:59:59","380000","263","0","30270","380000","2023/11/16 16:00:00","1"
"0","0","0","2023/12/01 15:59:59","380000","264","0","30271","380000","2023/11/26 16:00:00","1"
"0","0","0","2023/12/10 15:59:59","380000","265","0","30272","380000","2023/12/01 16:00:00","1"
"0","0","0","2023/12/13 15:59:59","380000","266","0","30273","380000","2023/12/10 16:00:00","1"
"0","0","0","2023/12/16 15:59:59","380000","267","0","30274","380000","2023/12/13 16:00:00","1"
"0","0","0","2023/12/23 15:59:59","380000","268","0","40010","380000","2023/12/16 16:00:00","1"
"0","0","0","2023/12/27 15:59:59","380000","269","0","30276","380000","2023/12/23 16:00:00","1"
"0","0","0","2024/01/01 15:59:59","380000","270","0","30277","380000","2023/12/27 16:00:00","1"
"380000","0","0","2024/01/04 15:59:59","0","271","380000","50278","380000","2024/01/01 16:00:00","2"
