f59bfa51e03e877fcf6fdb3a99f600fffc0966f26ddb914f0609eeb2c9ffec10,b27da0618920811bf92072acbcf3fbbd791248beb3ca16f2c1beb131da6da02b,492d9fbf714ad878706e61eb89b81fa520a7f634c028a5291690c13d09ccb8d0,8ed017f484d8ed11fd618e83d2b8143591f2884caa998013615053c8e740ad56,bf7c2492a34b722ff272d1e145422639c5dc6bca9b81b672186304c55391d17e,9adf524b2a1ffc604ef525204c01c4554594b9e49f98b57534d46f194414d577,1ee967b5949337ca1b428694e2b54ba3dd7889886eb0bf5c692f8c6a0b2ffeaf,3f25581993ccc315b86765bbd30b195dc2bc9226f7b96304aa03736535c0d0bd,5bc555a797d95ac1208b60ebfb184ec715a4c5778b62938ae460c14205dc336c,986ac882b2ca5926ccb9a116a93110d6181bb81313d359e5c39e2155169c4c55,ef758791712c630f5fe8de1defcdbfd7c45bed6561d088a7aaf20c3e5b88008d,6a9422b043c093e9aba6b71168b480b6cdba0e033d418e7d37e7df1f0bcf7b48,182e4cdb00a31178b1ba4f3120bcf6ff30e75e57ef57b17581360cfcd0a08f4c,45e239ae85a72bbe76c4d258c874caa032fd01b0ed42f2f8bee129d5eb887a21,8ad279ba91bc0a7d48213835b03cdb7512d494f086da5d8972b0d1e13895aa29,f3825c121b79c8e974c639bb53ec49255e0eabcfacbec9b192b1c32958ebffe7,8876e4790d3f47948c85394c620c0d35ce50aea7587acad9099b05b3a8df0426,4a79bbd3084349d7f8057cf0697daddf556cb8fa2821082fa7513a7c64b22615,3976ceb6edeca4afb3a556152965d11e4b164e763205f3cfe125a56244b2461e,d03b1414e704c22494481b513f36a5fd619fce5d10a03eb6172adccf002fb522,54ec9b4b46f253162e023195d4372d6dced7b91944108043edcf435585675795,a4c2a814debf2eab5d8222e23fa0b8e6812738bdd7eb659e4eb7f320a6169938,8b1cd3b19349012533982ef25905fb6ca7bb6d37e7b63f6a0d333828d8dacf4b,a6b34b15885bf87278f832efc97f9a9da53087de94218ef8dfb923b325f13fdd,a94d4d9548e5f5da23363919b7b23ae5334b364fe09f8ab1352760e5b6ab98bc,21986aff0562df86d60ff011cbcc9e660529e593367ab60bd85a914d8118bb46,dff09cf2d34705b14d1b2d03d65ed37aedc627f087ee547ffb2f5dbc6301deb7,1a272747f4b339112eb3dec95d318189d85be0e96218aa2d4dea243a64437f82,7cc774a89dd292674640f0a28ffbfa9cd7c55deaffcfd47733ae668bcbf4de98,433c863b001c0560df24bedbf98fd50b1c90cb78f204b696bbd100bf5ed9fff1,c3bf8541ba1f95fdc7eb2dd965a818f595142f07928214e39a4809a71d7ffb2e,9697f63172c4784c1d83cfde248cde68267a8054de0d9ff39b5d07d06c483a61,0085fb4db1489cd8c6070fd44b508f4a84b771ec4abf16767e182c5b852d8d0a,1216b5794f44f4fb6c0287b62854bae30850a0d0d0efc99d75ae77c2c1360afc,49e6552c3771955562f864f82154a480f590a315242e7345ca8a7de207e4a98e,6bfddeb8a108b4efe37ffcc9a0392c7c6cc7d088928086de20a213f412066b23,1b9e517b8f5efbe8ef95af94242095c60f25561ce5152665620dbaad847e315f,3c7ec6611d6159360bbe656e5753198947d6bd9475a3bc149dea587b24d26c2a,67f5e4159f822ef7114867bfe8fc82ebcdc3afc20a5a7b363a39113f7412de5b,788439e0715868d6c538c36dcccdf480607f95549deb880438d564426b9344df,e159e463a6fbc6809e194b882ee192919cfa10a16c7924039ec1e10c3567b7ca,9120824ad75e3aac486b832b4ac79dda2aed61a57d8baf9412bc51032151d4bb,438e566c6258e9e8cc9d06af3ba141bfd8681ba8b0e7a361d10c57bc96169754,165ae5c2acffc76e62aace78df314a2a5ffbf82f0e66e7985eebe784ccb0a341,6ab784addb9769b7e42211206a7ecf783bba5e41594aa887a977ec0a32ca2a40,0e2a181b150fe84a78dec84de0888802874174e97a90d23d546255a51f96793d,c352cd5ba07a9a4808f37e428a2fc566bc35b59cf6324febd1bbf095a12ac885,44c7778abf464bc1505d84101e771365148d4433d4049307ef5f99df1b3222d9,76ba5c632799d07c1a8ebe6646e6668045aa8e189b3442643ea6303426c23a23,40ca73a40888a0b2dd4fc5ee6905cdc5c080de42026e87f12bf2cd8b48f365e0
"0","-335","1","bgm_M127","0","40004","100","16","0.7","71010016","0.7","2100116","0","0","30","-168","0.7","0","0.7","0","0","0","1","2","0","0","0","-100","113252","90","5","500","100","0","-1","91002","166","710100161","13500","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","100","17","0.7","71010017","0.7","2100117","0","0","30","-168","0.7","0","0.7","0","0","0","1","1","0","0","0","-100","123281","90","5","500","100","0","-1","91002","166","710100171","13600","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","100","18","0.7","71010018","0.7","2100118","0","0","30","-168","0.7","0","0.7","0","0","0","1","3","0","0","0","-100","123282","90","5","500","100","0","-1","91002","166","710100181","13700","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","100","19","0.7","71010019","0.7","2100119","0","0","30","-168","0.7","0","0.7","0","0","0","1","4","0","0","0","-100","113283","90","5","500","100","0","-1","91002","166","710100191","13800","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-240","1","bgm_M126","0","40004","100","20","0.7","71010020","1","2100120","0","1","1","-1","0.7","0","0.7","13900","0","-20","1","2","0","0","0","-100","91002","90","100","500","100","94002","248","140000","0","710100201","5","-1","1","0","0","0.7","0","123311","0","101183","0","0"
"0","-335","1","bgm_M127","0","40004","100","21","0.7","71010021","0.7","2100121","0","0","30","-168","0.7","0","0.7","0","0","0","1","1","0","0","0","-100","123341","90","5","500","100","0","-1","91002","166","710100211","14000","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","100","22","0.7","71010022","0.7","2100122","0","0","30","-168","0.7","0","0.7","0","0","0","1","3","0","0","0","-100","113342","90","5","500","100","0","-1","91002","166","710100221","14100","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","100","23","0.7","71010023","0.7","2100123","0","0","30","-168","0.7","0","0.7","0","0","0","1","4","0","0","0","-100","123343","90","5","500","100","0","-1","91002","166","710100231","14200","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","100","24","0.7","71010024","0.7","2100124","0","0","30","-168","0.7","0","0.7","0","0","0","1","2","0","0","0","-100","123371","90","5","500","100","0","-1","91002","166","710100241","14300","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","100","25","0.7","71010025","0.7","2100125","0","0","30","-168","0.7","0","0.7","0","0","0","1","1","0","0","0","-100","113372","90","5","500","100","0","-1","91002","166","710100251","14400","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","100","26","0.7","71010026","0.7","2100126","0","0","30","-168","0.7","0","0.7","0","0","0","1","3","0","0","0","-100","113401","90","5","500","100","0","-1","91002","166","710100261","14500","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","100","27","0.7","71010027","0.7","2100127","0","0","30","-168","0.7","0","0.7","0","0","0","1","4","0","0","0","-100","113431","90","5","500","100","0","-1","91002","166","710100271","14600","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","100","28","0.7","71010028","0.7","2100128","0","0","30","-168","0.7","0","0.7","0","0","0","1","2","0","0","0","-100","123432","90","5","500","100","0","-1","91002","166","710100281","14700","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","100","29","0.7","71010029","0.7","2100129","0","0","30","-168","0.7","0","0.7","0","0","0","1","1","0","0","0","-100","123461","90","5","500","100","0","-1","91002","166","710100291","14800","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-301","1","bgm_M126","0","40004","100","30","0.7","71010030","0.7","2100130","0","1","1","-101","0.7","0","0.7","14900","0","0","1","3","0","0","0","-100","91002","90","100","500","100","94002","99","140000","299","710100301","2","-1","1","-20","0","1","0","31032","0","101183","0","0"
"0","-335","1","bgm_M127","0","40004","100","31","0.7","71010031","0.7","2100131","0","0","30","-168","0.7","0","0.7","0","0","0","1","4","0","0","0","-100","123491","90","5","500","100","0","-1","91002","166","710100311","15000","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","100","32","0.7","71010032","0.7","2100132","0","0","30","-168","0.7","0","0.7","0","0","0","1","2","0","0","0","-100","113521","90","5","500","100","0","-1","91002","166","710100321","15100","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","100","33","0.7","71010033","0.7","2100133","0","0","30","-168","0.7","0","0.7","0","0","0","1","1","0","0","0","-100","113522","90","5","500","100","0","-1","91002","166","710100331","15200","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","100","34","0.7","71010034","0.7","2100134","0","0","30","-168","0.7","0","0.7","0","0","0","1","3","0","0","0","-100","113551","90","5","500","100","0","-1","91002","166","710100341","15300","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","100","35","0.7","71010035","0.7","2100135","0","0","30","-168","0.7","0","0.7","0","0","0","1","4","0","0","0","-100","113552","90","5","500","100","0","-1","91002","166","710100351","15400","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","100","36","0.7","71010036","0.7","2100136","0","0","30","-168","0.7","0","0.7","0","0","0","1","2","0","0","0","-100","113553","90","5","500","100","0","-1","91002","166","710100361","15500","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","100","37","0.7","71010037","0.7","2100137","0","0","30","-168","0.7","0","0.7","0","0","0","1","1","0","0","0","-100","113581","90","5","500","100","0","-1","91002","166","710100371","15600","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","100","38","0.7","71010038","0.7","2100138","0","0","30","-168","0.7","0","0.7","0","0","0","1","3","0","0","0","-100","123582","90","5","500","100","0","-1","91002","166","710100381","15700","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","100","39","0.7","71010039","0.7","2100139","0","0","30","-168","0.7","0","0.7","0","0","0","1","4","0","0","0","-100","113611","90","5","500","100","0","-1","91002","166","710100391","15800","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-301","1","bgm_M126","0","40004","100","40","0.7","71010040","0.7","2100140","0","1","1","-101","0.7","0","0.7","15900","0","0","1","2","0","0","0","-100","91002","90","100","500","100","94002","99","140000","299","710100401","2","-1","1","-20","0","1","0","31023","0","101183","0","0"
"0","-335","1","bgm_M127","0","40004","100","41","0.7","71010041","0.7","2100141","0","0","30","-168","0.7","0","0.7","0","0","0","1","1","0","0","0","-100","123583","90","5","500","100","0","-1","91002","166","710100411","16000","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","100","42","0.7","71010042","0.7","2100142","0","0","30","-168","0.7","0","0.7","0","0","0","1","3","0","0","0","-100","123612","90","5","500","100","0","-1","91002","166","710100421","16100","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","100","43","0.7","71010043","0.7","2100143","0","0","30","-168","0.7","0","0.7","0","0","0","1","4","0","0","0","-100","113614","90","5","500","100","0","-1","91002","166","710100431","16200","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","100","44","0.7","71010044","0.7","2100144","0","0","30","-168","0.7","0","0.7","0","0","0","1","2","0","0","0","-100","114222","90","5","500","100","0","-1","91002","166","710100441","16300","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","100","45","0.7","71010045","0.7","2100145","0","0","30","-168","0.7","0","0.7","0","0","0","1","1","0","0","0","-100","124251","90","5","500","100","0","-1","91002","166","710100451","16400","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","100","46","0.7","71010046","0.7","2100146","0","0","30","-168","0.7","0","0.7","0","0","0","1","3","0","0","0","-100","114252","90","5","500","100","0","-1","91002","166","710100461","16500","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","100","47","0.7","71010047","0.7","2100147","0","0","30","-168","0.7","0","0.7","0","0","0","1","4","0","0","0","-100","114281","90","5","500","100","0","-1","91002","166","710100471","16600","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","100","48","0.7","71010048","0.7","2100148","0","0","30","-168","0.7","0","0.7","0","0","0","1","2","0","0","0","-100","124311","90","5","500","100","0","-1","91002","166","710100481","16700","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","100","49","0.7","71010049","0.7","2100149","0","0","30","-168","0.7","0","0.7","0","0","0","1","1","0","0","0","-100","114341","90","5","500","100","0","-1","91002","166","710100491","16800","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M126","0","40004","50","50","0.7","71010050","0.7","2100150","0","1","1","-168","0.7","0","0.7","16900","0","0","1","3","0","0","0","-100","91002","90","100","500","50","94002","-1","140000","166","710100501","3","-1","1","-20","0","1","333","31049","0","101183","0","0"
"0","-335","1","bgm_M127","0","40004","50","51","0.7","71010051","0.7","2100151","0","0","30","-168","0.7","0","0.7","0","0","0","1","4","0","0","0","-100","124101","90","5","500","50","0","-1","91002","166","710100511","17000","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","50","52","0.7","71010052","0.7","2100152","0","0","30","-168","0.7","0","0.7","0","0","0","1","2","0","0","0","-100","114102","90","5","500","50","0","-1","91002","166","710100521","17100","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","50","53","0.7","71010053","0.7","2100153","0","0","30","-168","0.7","0","0.7","0","0","0","1","1","0","0","0","-100","124131","90","5","500","50","0","-1","91002","166","710100531","17200","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","50","54","0.7","71010054","0.7","2100154","0","0","30","-168","0.7","0","0.7","0","0","0","1","3","0","0","0","-100","114132","90","5","500","50","0","-1","91002","166","710100541","17300","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","50","55","0.7","71010055","0.7","2100155","0","0","30","-168","0.7","0","0.7","0","0","0","1","4","0","0","0","-100","124161","90","5","500","50","0","-1","91002","166","710100551","17400","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","50","56","0.7","71010056","0.7","2100156","0","0","30","-168","0.7","0","0.7","0","0","0","1","2","0","0","0","-100","114162","90","5","500","50","0","-1","91002","166","710100561","17500","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","50","57","0.7","71010057","0.7","2100157","0","0","30","-168","0.7","0","0.7","0","0","0","1","1","0","0","0","-100","114191","90","5","500","50","0","-1","91002","166","710100571","17600","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","50","58","0.7","71010058","0.7","2100158","0","0","30","-168","0.7","0","0.7","0","0","0","1","3","0","0","0","-100","124192","90","5","500","50","0","-1","91002","166","710100581","17700","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","50","59","0.7","71010059","0.7","2100159","0","0","30","-168","0.7","0","0.7","0","0","0","1","4","0","0","0","-100","114221","90","5","500","50","0","-1","91002","166","710100591","17800","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M126","0","40004","50","60","0.7","71010060","0.7","2100160","0","1","1","-168","0.7","0","0.7","17900","0","0","1","2","0","0","0","-100","91002","90","100","500","50","94002","-1","140000","166","710100601","3","-1","1","-20","0","1","333","31053","0","101183","0","0"
"0","-335","1","bgm_M127","0","40004","50","61","0.7","71010061","0.7","2100161","0","0","30","-168","0.7","0","0.7","0","0","0","1","1","0","0","0","-100","124101","90","5","500","50","0","-1","91002","166","710100611","18000","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","50","62","0.7","71010062","0.7","2100162","0","0","30","-168","0.7","0","0.7","0","0","0","1","3","0","0","0","-100","114102","90","5","500","50","0","-1","91002","166","710100621","18100","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","50","63","0.7","71010063","0.7","2100163","0","0","30","-168","0.7","0","0.7","0","0","0","1","4","0","0","0","-100","124131","90","5","500","50","0","-1","91002","166","710100631","18200","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","50","64","0.7","71010064","0.7","2100164","0","0","30","-168","0.7","0","0.7","0","0","0","1","2","0","0","0","-100","124071","90","5","500","50","0","-1","91002","166","710100641","18300","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","50","65","0.7","71010065","0.7","2100165","0","0","30","-168","0.7","0","0.7","0","0","0","1","1","0","0","0","-100","114011","90","5","500","50","0","-1","91002","166","710100651","18400","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","50","66","0.7","71010066","0.7","2100166","0","0","30","-168","0.7","0","0.7","0","0","0","1","3","0","0","0","-100","114072","90","5","500","50","0","-1","91002","166","710100661","18500","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","50","67","0.7","71010067","0.7","2100167","0","0","30","-168","0.7","0","0.7","0","0","0","1","4","0","0","0","-100","114041","90","5","500","50","0","-1","91002","166","710100671","18600","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","50","68","0.7","71010068","0.7","2100168","0","0","30","-168","0.7","0","0.7","0","0","0","1","2","0","0","0","-100","124042","90","5","500","50","0","-1","91002","166","710100681","18700","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M127","0","40004","50","69","0.7","71010069","0.7","2100169","0","0","30","-168","0.7","0","0.7","0","0","0","1","1","0","0","0","-100","114012","90","5","500","50","0","-1","91002","166","710100691","18800","1","1","0","0","0.7","333","94002","0","101181","0","0"
"0","-335","1","bgm_M126","0","40004","50","70","0.7","71010070","0.7","2100170","0","1","1","-168","0.7","0","0.7","18900","0","0","1","4","0","0","72010070","-100","91002","90","100","500","50","94002","-1","140000","166","710100701","3","-1","1","-20","0","1","333","31011","0","101183","0","0"
"0","-335","1","bgm_M127","0","40004","50","71","0.7","71020071","0.7","2100171","0","0","30","-168","0.7","0","0.7","0","0","0","1","2","0","0","0","-100","124282","90","5","500","50","0","-1","91002","166","710200711","19000","1","2","0","0","0.7","333","94002","0","101311","0","0"
"0","-335","1","bgm_M127","0","40004","50","72","0.7","71020072","0.7","2100172","0","0","30","-168","0.7","0","0.7","0","0","0","1","1","0","0","0","-100","114222","90","5","500","50","0","-1","91002","166","710200721","19100","1","2","0","0","0.7","333","94002","0","101311","0","0"
"0","-335","1","bgm_M127","0","40004","50","73","0.7","71020073","0.7","2100173","0","0","30","-168","0.7","0","0.7","0","0","0","1","3","0","0","0","-100","124312","90","5","500","50","0","-1","91002","166","710200731","19200","1","2","0","0","0.7","333","94002","0","101311","0","0"
