1d2024e99b0d9359c8d2eba7921c632b49403b3aef72e320d9c8c7b61411576d,f6140eae51df2a04d4083a4b1e4cfb643cd652697dca7e04e31a9cf0c090efb5,3fab61281ec81952f2ed61efd401a03f8dd61f06f88498b493fae7ddd6ffe39e,5d4f1ec0d6afb700e1d55e4e0178ed13e5fae1819d05eae14dd8e1b86d48da07,d178976c9fd24ff9ac5271297c26169f8bd4c38cb40635881a670bec4ef9ddb8,cd73be84fc5dc445f31484f8639268b91dd48040cb5f7f89c8202704837b757b,baf3a26b89f62eeaec85edebce589630bde51eadc14e167864ae10ea431df941,f2e2382730312754b92c07ab52887a11aee14393bcf023c90c9ec4ce75bccf4c,b95c4cff1b5e65af0f2981058d7ef1869a2779ed43cc2ae7aa45d46c9888fbb7,fd39f8549f4da945ee00c6392810bdff7c32a77743d54af816976f31c4e6f153,81e2f3ea95668cda5f9f818bf211d4525dcbcb33ee64f4002b597d2e5f25cc6c,51168e8732ac5d76251a4f8adee34af7102bf008e84890d76136bd704f1a6318,a2549496b84c9b1962165c0ed3d24255163ef48a9590d60c87a611f85197a5a1,d6c6cd2a59659a2681490e785335197effc8d52ca52b86fa7825221e88ef946d,1f51775e2401ea704a1049e4b320b82e89c9a4651113609df87151e9ff8e4ade,5ee32af75a1d2f0c3fffa1808f8b66357ac3be1667d696718a5506856b273561
"0","0","0","bgm_M245","0","真步真步王國避暑聖地？","bgm_M245_02","2019/12/02 16:00:00","1","201","0","0","150","10021101","2019/12/15 15:59:59","10021"
"0","0","0","bgm_M245","0","真步真步王國避暑聖地？","bgm_M245_02","2019/12/02 16:00:00","1","201","0","0","0","10021201","2019/12/15 15:59:59","10021"
"0","0","0","bgm_M121","0","伊爾席翁的孤島","bgm_M121","2019/12/17 16:00:00","1","201","0","0","0","10022101","2019/12/24 15:59:59","10022"
"0","0","0","bgm_M121","0","伊爾席翁的孤島","bgm_M121","2019/12/17 16:00:00","1","201","0","0","0","10022201","2019/12/24 15:59:59","10022"
"0","0","0","bgm_M254","1","聖德蕾莎女學院","bgm_M254","2020/01/02 16:00:00","1","201","0","0","70","10023101","2020/01/16 15:59:59","10023"
"0","0","0","bgm_M254","0","聖德蕾莎女學院","bgm_M254","2020/01/02 16:00:00","1","201","0","0","0","10023201","2020/01/16 15:59:59","10023"
"0","0","0","bgm_M128","0","王城蘭德索爾","bgm_M128","2020/01/16 16:00:00","1","201","0","0","0","10024101","2020/01/23 15:59:59","10024"
"0","0","0","bgm_M128","0","王城蘭德索爾","bgm_M128","2020/01/16 16:00:00","1","201","0","0","0","10024201","2020/01/23 15:59:59","10024"
"0","0","0","bgm_M265","1","鬼屋附近地區","bgm_M265_Top","2020/02/04 16:00:00","1","201","0","0","0","10025101","2020/02/18 15:59:59","10025"
"1","0","202","bgm_M265","2","鬼魂墓地","bgm_M265_Top","2020/02/04 16:00:00","1","201","0","0","0","10025102","2020/02/18 15:59:59","10025"
"0","0","0","bgm_M265","1","鬼魂墓地","bgm_M265_Top","2020/02/04 16:00:00","1","201","0","0","0","10025201","2020/02/18 15:59:59","10025"
"0","0","0","bgm_M135","1","蘭德索爾郊外","bgm_M135","2020/02/18 16:00:00","1","201","0","0","0","10026101","2020/02/25 15:59:59","10026"
"1","208","202","bgm_M29","2","靈界","bgm_M29","2020/02/18 16:00:00","1","201","80","0","0","10026102","2020/02/25 15:59:59","10026"
"1","209","202","bgm_M135","3","蘭德索爾中央地區","bgm_M135","2020/02/18 16:00:00","1","201","0","1","0","10026103","2020/02/25 15:59:59","10026"
"0","0","0","bgm_M135","1","蘭德索爾郊外","bgm_M135","2020/02/18 16:00:00","1","201","0","31","0","10026201","2020/02/25 15:59:59","10026"
"0","0","0","bgm_M273","0","艾爾皮斯島 開墾營地一帶","bgm_M273","2020/03/02 16:00:00","1","201","0","0","90","10027101","2020/03/16 15:59:59","10027"
"0","0","0","bgm_M273","0","艾爾皮斯島 開墾營地一帶","bgm_M273","2020/03/02 16:00:00","1","201","0","0","0","10027201","2020/03/16 15:59:59","10027"
"0","0","0","bgm_M162","0","蘭德索爾近郊","bgm_M162","2020/03/16 16:00:00","1","201","0","0","35","10028101","2020/03/23 15:59:59","10028"
"0","0","0","bgm_M162","0","蘭德索爾近郊","bgm_M162","2020/03/16 16:00:00","1","201","0","0","0","10028201","2020/03/23 15:59:59","10028"
"0","0","0","bgm_M281","1","王城蘭德索爾","bgm_M281","2020/04/01 16:00:00","1","201","0","0","0","10029101","2020/04/15 15:59:59","10029"
"0","0","0","bgm_M281","2","演唱會舞台廣場","bgm_M281","2020/04/01 16:00:00","1","201","0","11","0","10029102","2020/04/15 15:59:59","10029"
"0","0","0","bgm_M281","1","演唱會舞台廣場","bgm_M281","2020/04/01 16:00:00","1","201","0","0","0","10029201","2020/04/15 15:59:59","10029"
"0","0","0","bgm_M171","1","咲戀育幼院","bgm_M171","2020/04/15 16:00:00","1","201","0","11","110","10030101","2020/04/22 15:59:59","10030"
"0","0","0","bgm_M171","1","王城蘭德索爾","bgm_M171","2020/04/15 16:00:00","1","201","0","0","0","10030201","2020/04/22 15:59:59","10030"
"0","0","0","bgm_M294","1","公會競速賽　1區→2區","bgm_M294","2020/05/05 16:00:00","1","201","0","0","30","10031101","2020/05/19 15:59:59","10031"
"0","0","0","bgm_M294","2","公會競速賽　3區→4區","bgm_M294","2020/05/05 16:00:00","1","201","0","0","30","10031102","2020/05/19 15:59:59","10031"
"0","0","0","bgm_M294","1","公會競速賽　3區→4區","bgm_M294","2020/05/05 16:00:00","1","201","0","0","0","10031201","2020/05/19 15:59:59","10031"
"0","0","0","bgm_M182","1","往神殿的參道","bgm_M182","2020/05/19 16:00:00","1","201","180","0","1","10032101","2020/05/26 15:59:59","10032"
"0","0","0","bgm_M182","1","往神殿的參道","bgm_M182","2020/05/19 16:00:00","1","201","0","0","0","10032201","2020/05/26 15:59:59","10032"
"0","0","0","bgm_M316","1","王城蘭德索爾","bgm_M316","2020/06/03 16:00:00","1","201","0","0","90","10033101","2020/06/17 15:59:59","10033"
"0","0","0","bgm_M316","1","王城蘭德索爾","bgm_M316","2020/06/03 16:00:00","1","201","0","0","0","10033201","2020/06/17 15:59:59","10033"
"0","0","0","bgm_M189","1","王城蘭德索爾","bgm_M189","2020/06/17 16:00:00","1","201","0","0","0","10034101","2020/06/24 15:59:59","10034"
"0","0","0","bgm_M189","2","廚房競技場","bgm_M189","2020/06/17 16:00:00","1","201","0","0","110","10034102","2020/06/24 15:59:59","10034"
"0","0","0","bgm_M189","1","廚房競技場","bgm_M189","2020/06/17 16:00:00","1","201","0","0","0","10034201","2020/06/24 15:59:59","10034"
"0","0","0","bgm_M330","1","蘭德索爾近郊","bgm_M330","2020/09/30 16:00:00","1","201","0","0","70","10035101","2020/10/21 15:59:59","10035"
"0","0","0","bgm_M330","0","蘭德索爾近郊","bgm_M330","2020/09/30 16:00:00","1","201","0","0","0","10035201","2020/10/21 15:59:59","10035"
"0","0","0","bgm_M341","0","繆思小鎮","bgm_M341","2020/10/12 16:00:00","1","201","0","0","40","10036101","2020/10/21 15:59:59","10036"
"0","0","0","bgm_M341","0","繆思小鎮","bgm_M341","2020/10/12 16:00:00","1","201","0","0","0","10036201","2020/10/21 15:59:59","10036"
"0","0","0","bgm_M206","1","王城蘭德索爾","bgm_M206","2020/08/17 16:00:00","1","201","0","0","115","10037101","2020/08/24 15:59:59","10037"
"0","0","0","bgm_M206","1","王城蘭德索爾","bgm_M206","2020/08/17 16:00:00","1","201","0","0","0","10037201","2020/08/24 15:59:59","10037"
"0","0","0","bgm_M343","1","聖德蕾莎女子學院","bgm_M343","2020/07/02 16:00:00","1","201","0","0","45","10038101","2020/07/16 15:59:59","10038"
"0","0","0","bgm_M343","0","聖德蕾莎女子學院","bgm_M343","2020/07/02 16:00:00","1","201","0","0","0","10038201","2020/07/16 15:59:59","10038"
"0","0","0","bgm_M215","1","加托羅斯山","bgm_M215","2020/07/16 16:00:00","1","201","0","0","110","10039101","2020/07/23 15:59:59","10039"
"1","208","202","bgm_M215","2","光之裂縫","bgm_M215","2020/07/16 16:00:00","1","201","0","11","0","10039102","2020/07/23 15:59:59","10039"
"0","0","0","bgm_M215","1","光之裂縫","bgm_M215","2020/07/16 16:00:00","1","201","0","0","0","10039201","2020/07/23 15:59:59","10039"
"0","0","0","bgm_M351","1","伊麗莎白牧場","bgm_M351","2020/08/03 16:00:00","1","201","0","0","0","10040101","2020/08/17 15:59:59","10040"
"0","0","0","bgm_M351","2","王城蘭德索爾","bgm_M351","2020/08/03 16:00:00","1","201","0","0","0","10040102","2020/08/17 15:59:59","10040"
"0","0","0","bgm_M351","3","伊麗莎白牧場","bgm_M351","2020/08/03 16:00:00","1","201","0","0","0","10040103","2020/08/17 15:59:59","10040"
"0","0","0","bgm_M351","1","伊麗莎白牧場","bgm_M351","2020/08/03 16:00:00","1","201","0","0","0","10040201","2020/08/17 15:59:59","10040"
"0","0","0","bgm_M223","1","大江戶町","bgm_M223","2020/09/18 16:00:00","1","201","0","0","120","10041101","2020/09/25 15:59:59","10041"
"0","0","0","bgm_M223","1","大江戶町","bgm_M223","2020/09/18 16:00:00","1","201","0","0","0","10041201","2020/09/25 15:59:59","10041"
"0","0","0","bgm_M375","0","不可思議之國","bgm_M375","2020/09/04 16:00:00","1","201","0","0","200","10042101","2020/09/18 15:59:59","10042"
"0","0","0","bgm_M375","0","不可思議之國","bgm_M375","2020/09/04 16:00:00","1","201","0","0","100","10042201","2020/09/18 15:59:59","10042"
"0","0","0","bgm_M237","1","晴雨海灘","bgm_M237","2020/10/19 16:00:00","1","201","0","12","100","10043101","2020/10/26 15:59:59","10043"
"0","0","0","bgm_M237","0","晴雨海灘","bgm_M237","2020/10/19 16:00:00","1","201","0","0","0","10043201","2020/10/26 15:59:59","10043"
"0","0","0","bgm_M380A","1","祈願海岸周圍","bgm_M380A","2020/11/02 16:00:00","1","201","0","0","90","10044101","2020/11/16 15:59:59","10044"
"0","0","0","bgm_M380B","2","繁星降臨的銀河","bgm_M380B_02","2020/11/02 16:00:00","1","201","0","0","0","10044102","2020/11/16 15:59:59","10044"
"0","0","0","bgm_M380B","0","繁星降臨的銀河","bgm_M380B_02","2020/11/02 16:00:00","1","201","0","0","0","10044201","2020/11/16 15:59:59","10044"
"0","0","0","bgm_M245","0","真步真步王國避暑聖地？","bgm_M245_02","2020/11/17 16:00:00","1","201","0","0","150","10045101","2020/11/24 15:59:59","10045"
"0","0","0","bgm_M245","0","真步真步王國避暑聖地？","bgm_M245_02","2020/11/17 16:00:00","1","201","0","0","0","10045201","2020/11/24 15:59:59","10045"
"0","0","0","bgm_M393","0","海灘運動公園","bgm_M393","2020/12/04 16:00:00","1","201","0","0","122","10046101","2020/12/18 15:59:59","10046"
"0","0","0","bgm_M393","0","海灘運動公園","bgm_M393","2020/12/04 16:00:00","1","201","0","0","0","10046201","2020/12/18 15:59:59","10046"
"0","0","0","bgm_M254","1","聖德蕾莎女子學院","bgm_M254","2020/12/18 16:00:00","1","201","0","0","70","10047101","2020/12/25 15:59:59","10047"
"0","0","0","bgm_M254","0","聖德蕾莎女子學院","bgm_M254","2020/12/18 16:00:00","1","201","0","0","0","10047201","2020/12/25 15:59:59","10047"
"0","0","0","bgm_M403","1","王城蘭德索爾","bgm_M403","2020/12/31 16:00:00","1","201","0","0","80","10048101","2021/01/14 15:59:59","10048"
"0","0","0","bgm_M403","1","王城蘭德索爾","bgm_M403","2020/12/31 16:00:00","1","201","0","0","0","10048201","2021/01/14 15:59:59","10048"
"0","0","0","bgm_M265","1","鬼屋附近地區","bgm_M265_Top","2021/01/18 16:00:00","1","201","0","0","0","10049101","2021/01/25 15:59:59","10049"
"1","0","202","bgm_M265","2","鬼魂墓地","bgm_M265_Top","2021/01/18 16:00:00","1","201","0","0","0","10049102","2021/01/25 15:59:59","10049"
"0","0","0","bgm_M265","1","鬼魂墓地","bgm_M265_Top","2021/01/18 16:00:00","1","201","0","0","0","10049201","2021/01/25 15:59:59","10049"
"0","0","0","bgm_M413","0","萬聖節樂園","bgm_M413","2021/02/01 16:00:00","1","201","0","0","128","10050101","2021/02/15 15:59:59","10050"
"0","0","0","bgm_M413","0","萬聖節樂園","bgm_M413","2021/02/01 16:00:00","1","201","0","0","0","10050201","2021/02/15 15:59:59","10050"
"0","0","0","bgm_M273","0","艾爾皮斯島 開墾營地一帶","bgm_M273","2021/02/19 16:00:00","1","201","0","0","90","10051101","2021/02/26 15:59:59","10051"
"0","0","0","bgm_M273","0","艾爾皮斯島 開墾營地一帶","bgm_M273","2021/02/19 16:00:00","1","201","0","0","0","10051201","2021/02/26 15:59:59","10051"
"0","0","0","bgm_M421","1","王城蘭德索爾","bgm_M421","2021/03/02 16:00:00","1","201","0","0","90","10052101","2021/03/16 15:59:59","10052"
"0","0","0","bgm_M421","1","王城蘭德索爾","bgm_M421","2021/03/02 16:00:00","1","201","0","0","0","10052201","2021/03/16 15:59:59","10052"
"0","0","0","bgm_M228","1","蘭德索爾近郊","bgm_M228","2021/04/16 16:00:00","1","201","0","0","70","10053101","2021/04/27 15:59:59","10053"
"0","0","0","bgm_M228","2","郊外的村莊","bgm_M228","2021/04/16 16:00:00","1","201","0","0","0","10053102","2021/04/27 15:59:59","10053"
"0","0","0","bgm_M228","1","郊外的村莊","bgm_M228","2021/04/16 16:00:00","1","201","0","0","0","10053201","2021/04/27 15:59:59","10053"
"0","0","0","bgm_M426","1","名媛初登夢想秘境會場","bgm_M426","2021/04/01 16:00:00","1","201","0","0","60","10054101","2021/04/15 15:59:59","10054"
"0","0","0","bgm_M426","1","名媛初登夢想秘境會場","bgm_M426","2021/04/01 16:00:00","1","201","0","0","0","10054201","2021/04/15 15:59:59","10054"
"0","0","0","bgm_M281","1","王都蘭德索爾 郊外","bgm_M281","2021/03/17 16:00:00","1","201","0","0","0","10055101","2021/03/24 15:59:59","10055"
"0","0","0","bgm_M281","2","王都蘭德索爾 中央廣場","bgm_M281","2021/03/17 16:00:00","1","201","0","11","0","10055102","2021/03/24 15:59:59","10055"
"0","0","0","bgm_M281","1","王都蘭德索爾 中央廣場","bgm_M281","2021/03/17 16:00:00","1","201","0","0","0","10055201","2021/03/24 15:59:59","10055"
"0","0","0","bgm_M435","1","港小鎮‧大間","bgm_M435","2021/05/04 16:00:00","1","201","0","0","95","10056101","2021/05/18 15:59:59","10056"
"0","0","0","bgm_M435","1","港小鎮‧大間","bgm_M435","2021/05/04 16:00:00","1","201","0","0","0","10056201","2021/05/18 15:59:59","10056"
"0","0","0","bgm_M294","1","公會競速賽　1區→2區","bgm_M294","2021/05/19 16:00:00","1","201","0","0","30","10057101","2021/05/26 15:59:59","10057"
"0","0","0","bgm_M294","2","公會競速賽　3區→4區","bgm_M294","2021/05/19 16:00:00","1","201","0","0","30","10057102","2021/05/26 15:59:59","10057"
"0","0","0","bgm_M294","1","公會競速賽　3區→4區","bgm_M294","2021/05/19 16:00:00","1","201","0","0","0","10057201","2021/05/26 15:59:59","10057"
"0","0","0","bgm_M442A","1","蘭德索爾近郊","bgm_M442A","2021/06/02 16:00:00","1","201","0","0","70","10058101","2021/06/22 15:59:59","10058"
"0","0","0","bgm_M442A","0","蘭德索爾近郊","bgm_M442A","2021/06/02 16:00:00","1","201","0","0","0","10058201","2021/06/22 15:59:59","10058"
"0","0","0","bgm_M442B","0","精靈族之村　純淨的森林","bgm_M442B","2021/06/12 16:00:00","1","201","0","0","25","10059101","2021/06/22 15:59:59","10059"
"0","0","0","bgm_M442B","0","精靈族之村　純淨的森林","bgm_M442B","2021/06/12 16:00:00","1","201","0","0","0","10059201","2021/06/22 15:59:59","10059"
"0","0","0","bgm_M316","1","王城蘭德索爾","bgm_M316","2021/06/18 16:00:00","1","201","0","0","90","10060101","2021/06/25 15:59:59","10060"
"0","0","0","bgm_M316","1","王城蘭德索爾","bgm_M316","2021/06/18 16:00:00","1","201","0","0","0","10060201","2021/06/25 15:59:59","10060"
"0","0","0","bgm_M451","1","蘭德索爾近郊","bgm_M451","2021/07/05 16:00:00","1","201","0","0","0","10061101","2021/07/19 15:59:59","10061"
"0","0","0","bgm_M451","2","邊境之地","bgm_M451","2021/07/05 16:00:00","1","201","0","0","0","10061102","2021/07/19 15:59:59","10061"
"0","0","0","bgm_M451","0","邊境之地","bgm_M451","2021/07/05 16:00:00","1","201","0","0","0","10061201","2021/07/19 15:59:59","10061"
"0","0","0","bgm_M330","1","蘭德索爾近郊","bgm_M330","2021/08/09 16:00:00","1","201","0","0","70","10062101","2021/08/25 15:59:59","10062"
"0","0","0","bgm_M330","0","蘭德索爾近郊","bgm_M330","2021/08/09 16:00:00","1","201","0","0","0","10062201","2021/08/25 15:59:59","10062"
"0","0","0","bgm_M341","0","繆思小鎮","bgm_M341","2021/08/17 16:00:00","1","201","0","0","40","10063101","2021/08/25 15:59:59","10063"
"0","0","0","bgm_M341","0","繆思小鎮","bgm_M341","2021/08/17 16:00:00","1","201","0","0","0","10063201","2021/08/25 15:59:59","10063"
"0","0","0","bgm_M457","1","聖德蕾莎女子學院 聖學祭會場","bgm_M457","2021/08/02 16:00:00","1","201","0","0","91","10064101","2021/08/16 15:59:59","10064"
"0","0","0","bgm_M457","0","聖德蕾莎女子學院 聖學祭會場","bgm_M457","2021/08/02 16:00:00","1","201","0","0","0","10064201","2021/08/16 15:59:59","10064"
"0","0","0","bgm_M343","1","聖德蕾莎女子學院","bgm_M343","2021/07/19 16:00:00","1","201","0","0","45","10065101","2021/07/26 15:59:59","10065"
"0","0","0","bgm_M343","0","聖德蕾莎女子學院","bgm_M343","2021/07/19 16:00:00","1","201","0","0","0","10065201","2021/07/26 15:59:59","10065"
"0","0","0","bgm_M467","1","不同時間軸的蘭德索爾","bgm_M467","2021/09/01 16:00:00","1","201","0","0","90","10066101","2021/09/15 15:59:59","10066"
"0","0","0","bgm_M467","2","時光隧道","bgm_M467","2021/09/01 16:00:00","1","201","0","0","0","10066102","2021/09/15 15:59:59","10066"
"0","0","0","bgm_M467","0","時光隧道","bgm_M467","2021/09/01 16:00:00","1","201","0","0","0","10066201","2021/09/15 15:59:59","10066"
"0","0","0","bgm_M351","1","伊麗莎白牧場","bgm_M351","2021/09/17 16:00:00","1","201","0","0","0","10067101","2021/09/24 15:59:59","10067"
"0","0","0","bgm_M351","2","王城蘭德索爾","bgm_M351","2021/09/17 16:00:00","1","201","0","0","0","10067102","2021/09/24 15:59:59","10067"
"0","0","0","bgm_M351","3","伊麗莎白牧場","bgm_M351","2021/09/17 16:00:00","1","201","0","0","0","10067103","2021/09/24 15:59:59","10067"
"0","0","0","bgm_M351","1","伊麗莎白牧場","bgm_M351","2021/09/17 16:00:00","1","201","0","0","0","10067201","2021/09/24 15:59:59","10067"
"0","0","0","bgm_M478","1","玩具工廠","bgm_M478_Lofi","2021/10/01 16:00:00","1","201","40","0","0","10068101","2021/10/15 15:59:59","10068"
"0","0","0","bgm_M478","2","王城蘭德索爾","bgm_M478_Lofi","2021/10/01 16:00:00","1","201","0","0","0","10068102","2021/10/15 15:59:59","10068"
"0","0","0","bgm_M478","0","王城蘭德索爾","bgm_M478_Lofi","2021/10/01 16:00:00","1","201","0","0","0","10068201","2021/10/15 15:59:59","10068"
"0","0","0","bgm_M375","0","不可思議之國","bgm_M375","2021/10/18 16:00:00","1","201","0","0","200","10069101","2021/10/25 15:59:59","10069"
"0","0","0","bgm_M375","0","不可思議之國","bgm_M375","2021/10/18 16:00:00","1","201","0","0","100","10069201","2021/10/25 15:59:59","10069"
