3a2777e3bf861567f66b84678c9910c20d2fbe8af99b0601aa2678c7a0d672e2,3270c8bdf9a5ac582a3968c17a4d432b45115af66d15511536adc695c62632a1,8ca65606613fdb551f679eb2ccacd0d2d0f7a0b61b729d497e6b34a75cc51a9b,407da5af99739a3c8414788acee45dc87681acc5472fc80abf6a51ccf5ea7bb4,f5a0d633042c1a388ce20483a4990f68d2b965de5f7667db9311148bdc3574a5,1b53be8531fb3238096940de5e20b98bdb18415187e806971e19ecc0bc75473a,35fd0519c4c11703db99c4dd931cb80bac80456bd6e4f92569cc3c8cfed8aa8c,b5f38ec19c0697794ffe88ef2ca3dca651f2320ad0893a45795938d8823058de,9cc8f4159dd8c45d0646b6bfddd12f764d0039640adf620101a46ddcfec1eb59,d3d693ecd44c06bbca50e912bf172e8ed8210e768cb1012111a9999ce896db5e,c352ab13c13919e37be9730bb2bc44f43245e8a55613b0b486403fa1df62e666,5a90ab13794db1bc70c18bdba9e2297d2011accf1e2e573749a19fde9d0ef9e9,a1d26f571fff2c252bf105668996714a3e292eeb32ef9f2dd03dfd3c6f7709c2,78da72e97489b6cfb6c0b1b974e14c41b7388ead62773cbea69c03572d28b19c,817012106d2d97c6a637e27d82b525571f3de6418e339f98a45d3dcc46de96bc,0b9321ebbfb7cfe93a992400b796b775dfd738aed65a2f6bc1758e4e000ea4c6,50fe319b8788b3ebc430ed35aedd957b4105cc1cb4fd88924ef67d809434737d,ba3088a14c861ad9c5eea71ee1d163d15d4fcb35174f4d3437ed018168951511,9ff396aaae0cab0d989faf700a6ad69c28c8cb5d60d85c6b729908464c11df1e,fbe09e015dd83342422728999d5622948a87bacbadca008b75fabdc770ab5441,98e0c88e73913ee9779c8af9151b1df31a8675c049fb0cb056c1fd6db8a1c9b4,9f83ac3f7b0b96238a0f7dad3156fff3bff20e3a0e089d7bc89f1956de244a6b,c5384aa2aed98bd409b97c7e728436f2388fe64e44995bc788f9678f749c337d,b2bb6d344c7532508d3ed31c8f41b04bb00c9d6d662d0c819954a3db17f33c48,75291954768b7b9e4ed0f3f5843ae73d5ee999f466dc788547e73484b2dede72,e09b974cbb5faa8a2e519005787aca7f8865267ce7b98d7ca1dd88af30fd7c8b,d58ac940c5b078d6e383be4a502dca03391adc860c69ee8e3a871bc4382c137f,c5e17fbf1ac3533e166d37ae391a25cba7724cb75e062b263ed1b55b9bba4eb4,3e8a9cd7540c2d62d926522b0e56990e98be6214e49170d5bdac4b90d04eb83c,8577520adfa6bf295198f2d1b3941307d62763dc6ae67671bc271940cefa3c16,f70d42fe606e1a0f07f57bbb3aa930af2c5d4e03fb59b1ca025528c502148a9c,fb774cea9686a4d6b1546583288830b1bfff3b57f7f1e2dd1afa43ae181be8c2,3b95110e3e733e75d27ec45eebd503097a3e5916551bb40347c2902b7e3265f4,101c99bfea6e97b816d21a2c3b64ea9c7bf1ec84fb05f5dedb7f227bf12fd907,808a8af783b88dd0f7bc6fe57304c82a3a3de23cfae7e4b30bb065831994be2f,73093ea5baabad02eb27a2e3e84dbbe2151df3a8780b2138490cc25e223550ff,d8ce925805937909e4946d52857731beb3edf6c0c6c1f6ccfbb772e479bb24e2,85e6ac7b8fb783207524945dcd8938dccd5f8a44b20f63f4f47863784d7af28f,61e651ee38ae686eb1f6b056a2610d3ef586829ae1ed986d833678c0493cff16,efa91709b5718ffd85ebc239848f49eaa52d342b6b05ce0bf9e5d0e28d922586,a08a96daa92422f81335207e029640e8e0cef385976f6b798f7630d5863ea2f1
"1","1","600110301","0","620060027","0","0","427","0","0","0","0","600000030","0","30","0","61001007","61001005","1","0","30001","30001","0","0","0","0","0","0","620090027","61001004","0","1","620130027","18","0","36","0","1","0","0","0"
"1","1","600110311","0","620060028","0","0","433","0","0","0","0","600000031","0","30","0","61001007","61001005","1","0","31001","31001","0","0","0","0","0","0","620090028","61001004","0","1","620130028","18","0","36","0","1","0","0","0"
"1","1","600110321","0","620060029","0","0","442","0","0","0","0","600000032","0","30","0","61001007","61001005","1","0","32001","32001","0","0","0","0","0","0","620090029","61001004","0","1","620130029","18","0","36","0","1","0","0","0"
"1","1","600110331","0","620060030","0","0","455","0","0","0","0","600000033","0","30","0","61001007","61001005","1","0","33001","33001","0","0","0","0","0","0","620090030","61001004","0","1","620130030","18","0","36","0","1","0","0","0"
"1","1","600110341","0","620060031","0","0","460","0","0","0","0","600000034","0","30","0","61001007","61001005","1","0","34001","34001","0","0","0","0","0","0","620090031","61001004","0","1","620130031","18","0","36","0","1","0","0","0"
"1","1","600110351","0","620060032","0","0","464","0","0","0","0","600000035","0","30","0","61001007","61001005","1","0","35001","35001","0","0","0","0","0","0","620090032","61001004","0","1","620130032","18","0","36","0","1","0","0","0"
"1","1","600110361","0","620060033","0","0","476","0","0","0","0","600000036","0","30","0","61001007","61001005","1","0","36001","36001","0","0","0","0","0","0","620090033","61001004","0","1","620130033","18","0","36","0","1","0","0","0"
"1","1","600110371","0","620060034","0","0","482","0","0","0","0","600000037","0","30","0","61001007","61001005","1","0","37001","37001","0","0","0","0","0","0","620090034","61001004","0","1","620130034","18","0","36","0","1","0","0","0"
"1","1","600110381","0","620060035","0","0","492","0","0","0","0","600000038","0","30","0","61001007","61001005","1","0","38001","38001","0","0","0","0","0","0","620090035","61001004","0","1","620130035","18","0","36","0","1","0","0","0"
"1","1","600110391","0","620060036","0","0","500","0","0","0","0","600000039","0","30","0","61001007","61001005","1","0","39001","39001","0","0","0","0","0","0","620090036","61001004","0","1","620130036","18","0","36","0","1","0","0","0"
"1","1","600110401","0","620060037","0","0","514","0","0","0","0","600000040","0","30","0","61001007","61001005","1","0","40001","40001","0","0","0","0","0","0","620090037","61001004","0","1","620130037","18","0","36","0","1","0","0","0"
"1","1","600110411","0","620060038","0","0","518","0","0","0","0","600000041","0","30","0","61001007","61001005","1","0","41001","41001","0","0","0","0","0","0","620090038","61001004","0","1","620130038","18","0","36","0","1","0","0","0"
"1","1","600110421","0","620060039","0","0","523","0","0","0","0","600000042","0","30","0","61001007","61001005","1","0","42001","42001","0","0","0","0","0","0","620090039","61001004","0","1","620130039","18","0","36","0","1","0","0","0"
"1","1","600110431","0","620060040","0","0","538","0","0","0","0","600000043","0","30","0","61001007","61001005","1","0","43001","43001","0","0","0","0","0","0","620090040","61001004","0","1","620130040","18","0","36","0","1","0","0","0"
"1","1","600110441","0","620060041","0","0","551","0","0","0","0","600000044","0","30","0","61001007","61001005","1","0","44001","44001","0","0","0","0","0","0","620090041","61001004","0","1","620130041","18","0","36","0","1","0","0","0"
"1","1","600110451","0","620060042","0","0","565","0","0","0","0","600000045","0","30","0","61001007","61001005","1","0","45001","45001","0","0","0","0","0","0","620090042","61001004","0","1","620130042","18","0","36","0","1","0","0","0"
"1","1","600110461","0","620060043","0","0","574","0","0","0","0","600000046","0","30","0","61001007","61001005","1","0","46001","46001","0","0","0","0","0","0","620090043","61001004","0","1","620130043","18","0","36","0","1","0","0","0"
"1","1","600110471","0","620060044","0","0","577","0","0","0","0","600000047","0","30","0","61001007","61001005","1","0","47001","47001","0","0","0","0","0","0","620090044","61001004","0","1","620130044","18","0","36","0","1","0","0","0"
"1","1","600110481","0","620060045","0","0","587","0","0","0","0","600000048","0","30","0","61001007","61001005","1","0","48001","48001","0","0","0","0","0","0","620090045","61001004","0","1","620130045","18","0","36","0","1","0","0","0"
"1","1","600110491","0","620060046","0","0","598","0","0","0","0","600000049","0","30","0","61001007","61001005","1","0","49001","49001","0","0","0","0","0","0","620090046","61001004","0","1","620130046","18","0","36","0","1","0","0","0"
"1","1","600110501","0","620060047","0","0","614","0","0","0","0","600000050","0","30","0","61001007","61001005","1","0","50001","50001","0","0","0","0","0","0","620090047","61001004","0","1","620130047","18","0","36","0","1","0","0","0"
"1","1","600110511","0","620060048","0","0","621","0","0","0","0","600000051","0","30","0","61001007","61001005","1","0","51001","51001","0","0","0","0","0","0","620090048","61001004","0","1","620130048","18","0","36","0","1","0","0","0"
"1","1","600110521","0","620060049","0","0","629","0","0","0","0","600000052","0","30","0","61001007","61001005","1","0","52001","52001","0","0","0","0","0","0","620090049","61001004","0","1","620130049","18","0","36","0","1","0","0","0"
"1","1","600110531","0","620060050","0","0","640","0","0","0","0","600000053","0","30","0","61001007","61001005","1","0","53001","53001","0","0","0","0","0","0","620090050","61001004","0","1","620130050","18","0","36","0","1","0","0","0"
"1","1","600110541","0","620060051","0","0","647","0","0","0","0","600000054","0","30","0","61001007","61001005","1","0","54001","54001","0","0","0","0","0","0","620090051","61001004","0","1","620130051","18","0","36","0","1","0","0","0"
"1","1","600110551","0","620060052","0","0","652","0","0","0","0","600000055","0","30","0","61001007","61001005","1","0","55001","55001","0","0","0","0","0","0","620090052","61001004","0","1","620130052","18","0","36","0","1","0","0","0"
"1","1","600110561","0","620060053","0","0","659","0","0","0","0","600000056","0","30","0","61001007","61001005","1","0","56001","56001","0","0","0","0","0","0","620090053","61001004","0","1","620130053","18","0","36","0","1","0","0","0"
"1","1","600110571","0","620060054","0","0","662","0","0","0","0","600000057","0","30","0","61001007","61001005","1","0","57001","57001","0","0","0","0","0","0","620090054","61001004","0","1","620130054","18","0","36","0","1","0","0","0"
"1","1","600110581","0","620060055","0","0","667","0","0","0","0","600000058","0","30","0","61001007","61001005","1","0","58001","58001","0","0","0","0","0","0","620090055","61001004","0","1","620130055","18","0","36","0","1","0","0","0"
"1","1","600110591","0","620060056","0","0","679","0","0","0","0","600000059","0","30","0","61001007","61001005","1","0","59001","59001","0","0","0","0","0","0","620090056","61001004","0","1","620130056","18","0","36","0","1","0","0","0"
"1","1","600110601","0","620060057","0","0","683","0","0","0","0","600000060","0","30","0","61001007","61001005","1","0","60001","60001","0","0","0","0","0","0","620090057","61001004","0","1","620130057","18","0","36","0","1","0","0","0"
"1","1","600110611","0","620060058","0","0","692","0","0","0","0","600000061","0","30","0","61001007","61001005","1","0","61001","61001","0","0","0","0","0","0","620090058","61001004","0","1","620130058","18","0","36","0","1","0","0","0"
"1","1","600110621","0","620060059","0","0","698","0","0","0","0","600000062","0","30","0","61001007","61001005","1","0","62001","62001","0","0","0","0","0","0","620090059","61001004","0","1","620130059","18","0","36","0","1","0","0","0"
"1","1","600110631","0","620060060","0","0","703","0","0","0","0","600000063","0","30","0","61001007","61001005","1","0","63001","63001","0","0","0","0","0","0","620090060","61001004","0","1","620130060","18","0","36","0","1","0","0","0"
"1","1","600110641","0","620060061","0","0","713","0","0","0","0","600000064","0","30","0","61001007","61001005","1","0","64001","64001","0","0","0","0","0","0","620090061","61001004","0","1","620130061","18","0","36","0","1","0","0","0"
"1","1","600110651","0","620060062","0","0","722","0","0","0","0","600000065","0","30","0","61001007","61001005","1","0","65001","65001","0","0","0","0","0","0","620090062","61001004","0","1","620130062","18","0","36","0","1","0","0","0"
"1","1","600110661","0","620060063","0","0","733","0","0","0","0","600000066","0","30","0","61001007","61001005","1","0","66001","66001","0","0","0","0","0","0","620090063","61001004","0","1","620130063","18","0","36","0","1","0","0","0"
"1","1","600110671","0","620060064","0","0","741","0","0","0","0","600000067","0","30","0","61001007","61001005","1","0","67001","67001","0","0","0","0","0","0","620090064","61001004","0","1","620130064","18","0","36","0","1","0","0","0"
"1","1","600110681","0","620060065","0","0","750","0","0","0","0","600000068","0","30","0","61001007","61001005","1","0","68001","68001","0","0","0","0","0","0","620090065","61001004","0","1","620130065","18","0","36","0","1","0","0","0"
"1","1","600110691","0","620060066","0","0","762","0","0","0","0","600000069","0","30","0","61001007","61001005","1","0","69001","69001","0","0","0","0","0","0","620090066","61001004","0","1","620130066","18","0","36","0","1","0","0","0"
"1","1","600110031","0","620090101","0","0","258","0","0","0","0","600000074","0","30","0","61001007","61001005","1","0","3001","3001","0","0","0","0","0","0","620300001","61001004","0","1","620110001","18","0","36","0","1","0","0","0"
"1","1","600110041","0","620090101","0","0","258","0","0","0","0","600000075","0","30","0","61001007","61001005","1","0","4001","4001","0","0","0","0","0","0","620300001","61001004","0","1","620110001","18","0","36","0","1","0","0","0"
"1","1","600110051","0","620090102","0","0","268","0","0","0","0","600000076","0","30","0","61001007","61001005","1","0","5001","5001","0","0","0","0","0","0","620300002","61001004","0","1","620110002","18","0","36","0","1","0","0","0"
"1","1","600110061","0","620090103","0","0","273","0","0","0","0","600000077","0","30","0","61001007","61001005","1","0","6001","6001","0","0","0","0","0","0","620300003","61001004","0","1","620110003","18","0","36","0","1","0","0","0"
"1","1","600110071","0","620090104","0","0","281","0","0","0","0","600000078","0","30","0","61001007","61001005","1","0","7001","7001","0","0","0","0","0","0","620300004","61001004","0","1","620110004","18","0","36","0","1","0","0","0"
"1","1","600110081","0","620090105","0","0","288","0","0","0","0","600000079","0","30","0","61001007","61001005","1","0","8001","8001","0","0","0","0","0","0","620300005","61001004","0","1","620110005","18","0","36","0","1","0","0","0"
"1","1","600110091","0","620090106","0","0","298","0","0","0","0","600000080","0","30","0","61001007","61001005","1","0","9001","9001","0","0","0","0","0","0","620300006","61001004","0","1","620110006","18","0","36","0","1","0","0","0"
"1","1","600110101","0","620090107","0","0","309","0","0","0","0","600000081","0","30","0","61001007","61001005","1","0","10001","10001","0","0","0","0","0","0","620300007","61001004","0","1","620110007","18","0","36","0","1","0","0","0"
"1","1","600110111","0","620090108","0","0","313","0","0","0","0","600000082","0","30","0","61001007","61001005","1","0","11001","11001","0","0","0","0","0","0","620300008","61001004","0","1","620110008","18","0","36","0","1","0","0","0"
"1","1","600110121","0","620090109","0","0","321","0","0","0","0","600000083","0","30","0","61001007","61001005","1","0","12001","12001","0","0","0","0","0","0","620300009","61001004","0","1","620110009","18","0","36","0","1","0","0","0"
"1","1","600110131","0","620090110","0","0","326","0","0","0","0","600000084","0","30","0","61001007","61001005","1","0","13001","13001","0","0","0","0","0","0","620300010","61001004","0","1","620110010","18","0","36","0","1","0","0","0"
"1","1","600110141","0","620090111","0","0","336","0","0","0","0","600000085","0","30","0","61001007","61001005","1","0","14001","14001","0","0","0","0","0","0","620300011","61001004","0","1","620110011","18","0","36","0","1","0","0","0"
"1","1","600110151","0","620090112","0","0","341","0","0","0","0","600000086","0","30","0","61001007","61001005","1","0","15001","15001","0","0","0","0","0","0","620300012","61001004","0","1","620110012","18","0","36","0","1","0","0","0"
"1","1","600110161","0","620090113","0","0","351","0","0","0","0","600000087","0","30","0","61001007","61001005","1","0","16001","16001","0","0","0","0","0","0","620300013","61001004","0","1","620110013","18","0","36","0","1","0","0","0"
"1","1","600110171","0","620090114","0","0","356","0","0","0","0","600000088","0","30","0","61001007","61001005","1","0","17001","17001","0","0","0","0","0","0","620300014","61001004","0","1","620110014","18","0","36","0","1","0","0","0"
"1","1","600110181","0","620090115","0","0","366","0","0","0","0","600000089","0","30","0","61001007","61001005","1","0","18001","18001","0","0","0","0","0","0","620300015","61001004","0","1","620110015","18","0","36","0","1","0","0","0"
"1","1","600110191","0","620090116","0","0","371","0","0","0","0","600000090","0","30","0","61001007","61001005","1","0","19001","19001","0","0","0","0","0","0","620300016","61001004","0","1","620110016","18","0","36","0","1","0","0","0"
"1","1","600110201","0","620090117","0","0","375","0","0","0","0","600000091","0","30","0","61001007","61001005","1","0","20001","20001","0","0","0","0","0","0","620300017","61001004","0","1","620110017","18","0","36","0","1","0","0","0"
"1","1","600110211","0","620090118","0","0","381","0","0","0","0","600000092","0","30","0","61001007","61001005","1","0","21001","21001","0","0","0","0","0","0","620300018","61001004","0","1","620110018","18","0","36","0","1","0","0","0"
"1","1","600110221","0","620090119","0","0","386","0","0","0","0","600000093","0","30","0","61001007","61001005","1","0","22001","22001","0","0","0","0","0","0","620300019","61001004","0","1","620110019","18","0","36","0","1","0","0","0"
"1","1","600110231","0","620090120","0","0","390","0","0","0","0","600000094","0","30","0","61001007","61001005","1","0","23001","23001","0","0","0","0","0","0","620300020","61001004","0","1","620110020","18","0","36","0","1","0","0","0"
"1","1","600110241","0","620090121","0","0","396","0","0","0","0","600000095","0","30","0","61001007","61001005","1","0","24001","24001","0","0","0","0","0","0","620300021","61001004","0","1","620110021","18","0","36","0","1","0","0","0"
"1","1","600110251","0","620090122","0","0","401","0","0","0","0","600000096","0","30","0","61001007","61001005","1","0","25001","25001","0","0","0","0","0","0","620300022","61001004","0","1","620110022","18","0","36","0","1","0","0","0"
"1","1","600110261","0","620090123","0","0","405","0","0","0","0","600000097","0","30","0","61001007","61001005","1","0","26001","26001","0","0","0","0","0","0","620300023","61001004","0","1","620110023","18","0","36","0","1","0","0","0"
"1","1","600110271","0","620090124","0","0","411","0","0","0","0","600000098","0","30","0","61001007","61001005","1","0","27001","27001","0","0","0","0","0","0","620300024","61001004","0","1","620110024","18","0","36","0","1","0","0","0"
"1","1","600110281","0","620090125","0","0","417","0","0","0","0","600000099","0","30","0","61001007","61001005","1","0","28001","28001","0","0","0","0","0","0","620300025","61001004","0","1","620110025","18","0","36","0","1","0","0","0"
"1","1","600110291","0","620090126","0","0","422","0","0","0","0","600000100","0","30","0","61001007","61001005","1","0","29001","29001","0","0","0","0","0","0","620300026","61001004","0","1","620110026","18","0","36","0","1","0","0","0"
"1","1","600110301","0","620090127","0","0","427","0","0","0","0","600000101","0","30","0","61001007","61001005","1","0","30001","30001","0","0","0","0","0","0","620300027","61001004","0","1","620110027","18","0","36","0","1","0","0","0"
"1","1","600110311","0","620090128","0","0","433","0","0","0","0","600000102","0","30","0","61001007","61001005","1","0","31001","31001","0","0","0","0","0","0","620300028","61001004","0","1","620110028","18","0","36","0","1","0","0","0"
"1","1","600110321","0","620090129","0","0","442","0","0","0","0","600000103","0","30","0","61001007","61001005","1","0","32001","32001","0","0","0","0","0","0","620300029","61001004","0","1","620110029","18","0","36","0","1","0","0","0"
"1","1","600110331","0","620090130","0","0","455","0","0","0","0","600000104","0","30","0","61001007","61001005","1","0","33001","33001","0","0","0","0","0","0","620300030","61001004","0","1","620110030","18","0","36","0","1","0","0","0"
"1","1","600110341","0","620090131","0","0","460","0","0","0","0","600000105","0","30","0","61001007","61001005","1","0","34001","34001","0","0","0","0","0","0","620300031","61001004","0","1","620110031","18","0","36","0","1","0","0","0"
"1","1","600110351","0","620090132","0","0","464","0","0","0","0","600000106","0","30","0","61001007","61001005","1","0","35001","35001","0","0","0","0","0","0","620300032","61001004","0","1","620110032","18","0","36","0","1","0","0","0"
"1","1","600110361","0","620090133","0","0","476","0","0","0","0","600000107","0","30","0","61001007","61001005","1","0","36001","36001","0","0","0","0","0","0","620300033","61001004","0","1","620110033","18","0","36","0","1","0","0","0"
"1","1","600110371","0","620090134","0","0","482","0","0","0","0","600000108","0","30","0","61001007","61001005","1","0","37001","37001","0","0","0","0","0","0","620300034","61001004","0","1","620110034","18","0","36","0","1","0","0","0"
