98ee9dd24517a512bf2494c1296b4eab8fc0725e6fa1bdc5e49ad12b13f77bb6,43ac4175edd7cda831304a7675b05f236959251e0f5099301bd3f20e1d5edb4c,ea0841d6801aca5823cdf6446eb656c147aa3bb485f60f77fbf27f8395559295,080735481bf50dc1515d54566162879ed1899d5f67a0df7a57704e1e5dd1932c,cca43b4665b58f266256d7c43b516c2723f2642c4672cc251284c949376e8efa,24f69965b94065052ed94200b6c462a05dd2351a9c512a25cd9b655b341ac76b,1ee9e30e5194a1715ded558df4d7cbc4eb1c82d252a907f2c71db9999b660256,266da6af92d3f5c00d9cecb367361da0fb84b9205743a5b5130ff6232a2ffcc6,2c2a200764010dc9b534007e59a28cdd43db1e1db8daa6b12c78f1d851802045,32d57636cd21da436fdd920359710a1f23739d70e126f5c7e40e4347dce3d0b2,c0c3224d99054377cc2799134fe1fcf0d9fcdfcce5682d8fcdded8bbaa1a5b9d,372504c94774db9360bb875578d8ff06e5ef4b28ea161122497a1a9c6d169ce9,c01baa1b994566687c48a550fb01c974a3394ae9253642e043c44a536d365388,b3f7addc49c184d182c377632b71eb7ea7f1f4cf0da4f67c5b4ba10e24dc5abb,0e96be44308b3875a0182e192ceb79bce0db36e2c6c6c616216f02fe9ae142dd,0d93f7b4a57a4bec79cc65aaf7679662718db3098f3b6b3a0de5154c91bfb8e8,379fd3a2efefbce411e5ef27212bb9fef310a2c13ffd765dce6233fa18de3cc5,72771e3671eb4af45c819037116fa5346382fa87d3201b710725cd78aef93861,713720296dabef32c0838abd0f8ee9cce4325b854da352afd4129166196ab2a8,6b3fe6d3b2ea60bcaf00abcdd777c7f2cf3a3d283deb1cbd112e54bd23156b3f,367d48e02364637962d23da8eba6bf01db1f0cbfcfb961f29ba070b9592a3f7a,9d20e3408121e70dc86e92316802dd94d60b17e9c206505970d3de3ba8142950,afcc88ca5efb3e7bcd4c997159a351f43921d7e852895f65f5f98473a338b8b7,0a3fdb4edba388ee00d72c1c70274c07bb7b159aebe8057c51e044c812c55892,ce9ba44e16056fa2d2a04fc41fa76501f944045ee99743744a09bd0402a0aaae
"0","3","101101","2015/04/01 15:00:00","0","【物理】能從後衛降下箭雨，是一名妹妹屬性的弓箭手。\n擁有能提高自己的暴擊率的一般技能，\n還能使傷害次數較高的必殺技，擁有更顯著的效果。","1.97","2030/12/31 15:00:00","101101","1","101101","700","0","0","450","0","8","璃乃","0","101101","6","8","璃乃","0","0"
"0","3","101201","2015/04/01 15:00:00","0","【魔法】位於後衛，擅長對付物理攻擊型敵軍，\n是一位超能力少女。\n因為能對物理攻擊型的敵軍發揮真正的價值，\n因此可將物理攻擊型的敵軍給一網打盡。","2.07","2030/12/31 15:00:00","101201","2","101201","755","0","0","450","0","7","初音","0","101201","9","7","初音","0","0"
"0","2","101301","2019/03/27 16:00:00","0","【魔法】從後衛位置施放多采多姿的魔法，是一名魔法宅少女。\n針對體力最多的對象所使用的必殺技或技能，\n是會依敵人的 HP 狀況改變攻擊目標的高威力魔法攻擊。","2.07","2030/12/31 15:00:00","101301","2","101301","740","0","0","450","0","7","七七香","0","101301","9","7","七七香","0","0"
"0","3","101401","2019/07/15 16:00:00","0","【魔法】位於後衛，特別強化於妨礙對手行動的名偵探。\n能以造成束縛與混亂的技能來使對手的行動遭受妨礙，\n並展開降低魔法防禦力的領域來解決對手。","2.27","2030/12/31 15:00:00","101401","2","101401","730","0","0","450","0","21","霞","0","101401","9","7","霞","0","0"
"0","2","101501","2015/04/01 15:00:00","0","【魔法】位於後衛支援使用魔法的角色，是大家的老師。\n負責必殺技的 HP 恢復及提升魔法防禦，持續恢復前方角色 HP，大幅提升己方的持久度。","2.27","2030/12/31 15:00:00","101501","2","101501","735","0","0","450","0","9","美里","0","101501","9","7","美里","0","0"
"0","2","101601","2015/04/01 15:00:00","0","【物理】會從後衛進行暴擊攻擊的超級名模。\n必殺技不僅必定會暴擊，\n傷害還能靠技能提升攻擊力，使破壞力更甚。","1.97","2030/12/31 15:00:00","101601","1","101601","705","0","0","450","0","8","鈴奈","0","101601","15","8","鈴奈","0","0"
"0","2","101701","2015/04/01 15:00:00","0","【物理】在最前線利用累積技能賺傷害的南國少女。\n一旦發動「精神統一」技能，香織的攻擊會隨次數\n對敵人累積效果，後續的攻擊會逐漸增加。","2.17","2030/12/31 15:00:00","101701","1","101701","145","0","0","450","0","1","香織","0","101701","4","1","香織","0","0"
"0","3","101801","2015/04/01 15:00:00","0","【魔法】在後方誘惑全體敵人的性感老師。\n以奪取敵人ＴＰ技能使其必殺技延遲發動，\n或施放誘惑的必殺技，使戰場陷入大混亂。","2.6","2030/12/31 15:00:00","101801","2","101801","715","0","0","450","0","5","伊緒","0","101801","15","5","伊緒","0","0"
"0","2","102001","2015/04/01 15:00:00","0","【物理】位於中衛，崩毀敵方前衛，是一隻小兔兔女孩。\n必殺技為，在給予離自己最近的敵人大幅傷害後，\n能順便攻擊到該對象旁邊的敵軍，能有效早期攻略敵人的前衛。","2.125","2030/12/31 15:00:00","102001","1","102001","360","0","0","450","0","5","美美","0","102001","13","5","美美","0","0"
"0","1","102101","2015/04/01 15:00:00","0","【物理】位於前衛，能守護己方，是一名極度害羞的女孩子。\n技能能提高自己周圍的物理、魔法防禦力，\n並且能使接近的敵方暈眩難以靠近。","1.675","2030/12/31 15:00:00","102101","1","102101","197","0","0","450","0","3","胡桃","0","102101","3","3","胡桃","0","0"
"0","1","102201","2015/04/01 15:00:00","0","【魔法】位於中衛，發散強力的魔法，是雙胞胎中的姊姊。\n可以犧牲自身的 HP，來增強魔法攻擊力，\n能使得必殺技與技能的威力更上一層樓。","2.19","2030/12/31 15:00:00","102201","2","102201","575","0","0","450","0","6","依里","0","102201","14","6","依里","0","0"
"0","2","102301","2015/04/01 15:00:00","0","【物理】位於前衛，能使戰場混亂，是一個熊孩子。\n在以必殺技將對手吹飛的同時，以暈眩及給予大幅度的傷害使敵方陣形大亂。","1.425","2030/12/31 15:00:00","102301","1","102301","210","0","0","450","0","3","綾音","0","102301","3","3","綾音","0","0"
"0","1","102501","2015/04/01 15:00:00","0","【魔法】位於後衛，同時擅長恢復擊攻擊的冒失女僕。\n可一邊恢復己方 HP 一邊提高物理攻擊力的技能，適合與負責攻擊的中衛、後衛搭配。","2.27","2030/12/31 15:00:00","102501","2","102501","720","0","0","450","0","7","鈴莓","0","102501","3","7","鈴莓","0","0"
"0","2","102601","2015/04/01 15:00:00","0","【物理】中衛，能加強物理攻擊的怕麻煩的少女。\n能同時提升己方的物理攻擊力及魔法防禦，能同時支援隊伍的攻守兩方。","2.34","2030/12/31 15:00:00","102601","1","102601","550","0","0","450","0","6","鈴","0","102601","3","6","鈴","0","0"
"0","2","102701","2015/04/01 15:00:00","0","【物理】位於前衛，以毒技能粉碎敵人，通稱破壞者。\n擁有最頂級的攻擊力，用必殺技給予敵人致命一擊時，\n攻擊力會一次次地向上提升。","1.425","2030/12/31 15:00:00","102701","1","102701","230","0","0","450","0","3","惠理子","0","102701","11","3","惠理子","0","0"
"0","3","102801","2015/04/01 15:00:00","0","【物理】位於中衛，能瞬間翻轉局勢，大家的咲戀媽媽。\n有著ＨＰ越低，傷害力就越高的必殺技，\n和可以恢復己方的技能，一口氣逆轉局勢。","2.09","2030/12/31 15:00:00","102801","1","102801","430","0","0","450","0","4","咲戀","0","102801","3","4","咲戀","0","0"
"0","3","102901","2015/04/01 15:00:00","0","【物理】位於前衛，成為大家的防護的偶像望望。\n當她立於舞台上時，能夠大大提升己方的物理攻擊力，\n並且還可以一人擔下敵方的注意。","1.965","2030/12/31 15:00:00","102901","1","102901","160","0","0","450","0","4","望","0","102901","10","4","望","0","0"
"0","3","103001","2015/04/01 15:00:00","0","【物理】位於中衛，能反覆操作強力的範圍攻擊，是擅用忍法的熟手。\n當範圍攻擊的技能將敵人擊敗時，可大幅地累積 TP，\n發動強力必殺技的頻率也隨之提高。","2.25","2030/12/31 15:00:00","103001","1","103001","415","0","0","450","0","5","妮諾","0","103001","12","5","妮諾","0","0"
"0","2","103101","2015/04/01 15:00:00","0","【物理】位於中衛，能召喚父親的骷髏頭戰鬥的通靈少女。\n召喚來的父親除了能和自己分開攻擊之外，\n還能夠替自己抵擋傷害。","2.25","2030/12/31 15:00:00","103101","1","103101","365","0","0","450","0","5","忍","0","103101","14","5","忍","0","0"
"0","3","103201","2015/04/01 15:00:00","0","【物理】位於前衛，能大鬧攻擊，是一名千金小姐劍士。\n能夠在自身周遭創造出能使夥伴恢復的領域。而挺身佇立前線的無畏身影，更不負身為名家之名。","2.125","2030/12/31 15:00:00","103201","1","103201","180","0","0","450","0","5","秋乃","0","103201","8","5","秋乃","0","0"
"0","2","103301","2015/04/01 15:00:00","0","【物理】位於中衛，可擾亂敵人動作的牧場主人。\n能將敵方的前衛擊退，進而崩壞敵方陣形，逼迫其他敵人成為對象攻擊範圍。","2.34","2030/12/31 15:00:00","103301","1","103301","395","0","0","450","0","6","真陽","0","103301","5","6","真陽","0","0"
"0","1","103401","2015/04/01 15:00:00","0","【物理】位於中衛，能以屏障和恢復守護己方的曾經的聖戰士。\n能夠操作受傷的己方角色恢復 HP 與 TP 的技能，進而在你來我往的消耗戰中，給出相當關鍵的支援。","2.4","2030/12/31 15:00:00","103401","1","103401","405","0","0","450","0","5","優花梨","0","103401","8","5","優花梨","0","0"
"0","3","103601","2015/04/01 15:00:00","0","【魔法】位於後衛，能施以強力魔法攻擊的小小優等生。\n藉由技能，能瞬間提高魔法攻擊力後施放必殺技，\n威力卓越。","2.07","2030/12/31 15:00:00","103601","2","103601","810","0","0","450","0","7","鏡華","0","103601","0","7","鏡華","0","0"
"0","3","103701","2019/01/09 16:00:00","0","【物理】在前線施展快速斬擊屠殺敵人的劍術少女。\n必殺技則是使自己的攻擊力和行動速度上升，\n將其他攻擊技能的殲滅能力提高到極限來輾壓敵人。","1.965","2030/12/31 15:00:00","103701","1","103701","220","0","0","450","0","4","智","0","103701","2","4","智","0","0"
"0","2","103801","2015/04/01 15:00:00","0","【物理】從最後方連續施展高火力技能的狙擊手。\n擁有造成傷害後接著恢復ＴＰ的技能，\n可以快速發動強力的必殺技。","1.97","2030/12/31 15:00:00","103801","1","103801","710","0","0","450","0","8","栞","0","103801","5","8","栞","0","0"
"0","1","104001","2015/04/01 15:00:00","0","【物理】從最後方射出異常狀態之箭，孤獨的射手。\n透過和傷害共同施加的毒或麻痺等追加效果，\n就算是防御力高的敵人也能確實地削減其ＨＰ。","1.97","2030/12/31 15:00:00","104001","1","104001","785","0","0","450","0","8","碧","0","104001","9","8","碧","0","0"
"0","2","104201","2015/04/01 15:00:00","0","【魔法】位於後衛，能支持前衛戰鬥的唱喚士。\n能以必殺技，唱喚能幫助夥伴恢復，\n以及攻擊敵人的精靈到最前線。","2.27","2030/12/31 15:00:00","104201","2","104201","790","0","0","450","0","7","千歌","0","104201","10","7","千歌","0","0"
"0","3","104301","2015/04/01 15:00:00","0","【物理】位於前衛，能削弱對手的防禦力，是一名正義的獸人。\n能夠降低敵方的防禦力，並且確確實實地給予傷害，\n以便盡早突破敵方防守。","2.125","2030/12/31 15:00:00","104301","1","104301","165","0","0","450","0","5","真琴","0","104301","4","5","真琴","0","0"
"0","3","104401","2018/10/22 16:00:00","0","【魔法】位於中衛，削弱生命來攻擊的「統御黑夜之人」。\n以自己 HP 交換而發出的技能擁有高度殲滅能力，範圍攻擊的威力無人能及。","1.425","2030/12/31 15:00:00","104401","2","104401","425","0","0","450","0","3","伊莉亞","0","104401","12","3","伊莉亞","0","0"
"0","2","104501","2015/04/01 15:00:00","0","【物理】在前方擔任誘餌，吸收攻擊後瘋狂爆發的超Ｍ少女。\n透過必殺技對自己張開魔法屏障，\n吸收敵人的魔法攻擊來恢復ＨＰ。","2.375","2030/12/31 15:00:00","104501","1","104501","130","0","0","450","0","2","空花","0","104501","12","2","空花","0","0"
"0","2","104601","2015/04/01 15:00:00","0","【物理】位於前衛，擅長魔法隊伍的隨心所欲的貓娘。\n專門攻擊「魔法攻擊力最高」的敵人，\n以降低傷害及魔法攻擊力，並吸收 TP。","2.25","2030/12/31 15:00:00","104601","1","104601","215","0","0","450","0","2","珠希","0","104601","8","2","珠希","0","0"
"0","3","104701","2015/04/01 15:00:00","0","【物理】在最前方施展完全防禦技能的騎士團長。\n必殺技則可展開任何傷害都能吸收的屏障。\n尤其以長期戰中的壓倒性防禦能力自豪。","2.125","2030/12/31 15:00:00","104701","1","104701","135","0","0","450","0","5","純","0","104701","2","5","純","0","0"
"0","2","104801","2015/04/01 15:00:00","0","【物理】位於中衛，擁有暈眩與恢復的技能的傭兵戰士。\n擁有高度防禦能力及自我恢復能力，\n能使中衛的防守更為堅固，支撐整個隊伍。","2.19","2030/12/31 15:00:00","104801","1","104801","420","0","0","450","0","6","美冬","0","104801","8","6","美冬","0","0"
"0","3","104901","2015/04/01 15:00:00","0","【物理】位於前衛，可守護己方免於物理攻擊，\n是一位姊姊。\n一般技能可以展開物理無效的屏障，不僅能夠保護同伴全員\n還能再於自身添加物理吸收屏障，進而挺身討伐敵方前衛。","2.375","2030/12/31 15:00:00","104901","1","104901","285","0","0","450","0","5","靜流","0","104901","6","5","靜流","0","0"
"0","1","105001","2015/04/01 15:00:00","0","【魔法】位於後衛，能施放範圍攻擊的淑女小魔女。\n擁有能多次範圍攻擊的技能，\n以及能攻擊敵方全體的必殺技，擅長範圍殲滅。","2.07","2030/12/31 15:00:00","105001","2","105001","760","0","0","450","0","7","美咲","0","105001","15","7","美咲","0","0"
"0","2","105101","2015/04/01 15:00:00","0","【物理】位於中衛，能弱化敵方領域，是一位獨眼惡魔。\n領域的持續時間雖然不長，\n但卻能大幅度減少範圍內的敵方之物理防禦力。","2.25","2030/12/31 15:00:00","105101","1","105101","565","0","0","450","0","5","深月","0","105101","11","5","深月","0","0"
"0","1","105201","2015/04/01 15:00:00","0","【物理】在最前方守護夥伴的戀愛少女。\n戰鬥開始後不久就會朝最前線突進，\n挺身擋在敵人眼前。","2.215","2030/12/31 15:00:00","105201","1","105201","105","0","0","450","0","4","莉瑪","0","105201","5","4","莉瑪","0","0"
"0","3","105301","2015/04/01 15:00:00","0","【物理】位於中衛，能鼓舞己方進攻，是一位女軍人。\n不僅能大幅度增加全體的物理、魔法攻擊力，\n就連攻擊速度都能提升，使戰鬥得以盡早結束。","2.24","2030/12/31 15:00:00","105301","1","105301","410","0","0","450","0","4","莫妮卡","0","105301","12","4","莫妮卡","0","0"
"0","2","105401","2018/11/08 16:00:00","0","【物理】位於前衛，特化妨礙敵人技能的裁縫師女孩。\n除了可強制移動敵人使敵方陣形瓦解，\n還可降低對手的移動速度、行動速度，使其反擊變得遲緩。","2.42","2030/12/31 15:00:00","105401","1","105401","195","0","0","450","0","1","紡希","0","105401","10","1","紡希","0","0"
"0","1","105501","2019/07/26 16:00:00","0","【物理】位於中衛，竄來竄去地對敵人來干擾的純情少女。\n除了能造成敵人暈眩的技能以外，必殺技更是能夠使對方\n造成黑暗與混亂狀態，進而來造成敵人的麻煩。","2.34","2030/12/31 15:00:00","105501","1","105501","510","0","0","450","0","48","步未","0","105501","12","48","步未","0","0"
"0","3","105601","2019/03/13 16:00:00","0","【物理】在前方為夥伴揮劍的豪氣大姊。\n擁有能夠反擊對手的挑釁招數，\n降低敵人防禦力的必殺技，在攻防兩面都能發揮實力。","1.965","2030/12/31 15:00:00","105601","1","105601","158","0","0","450","0","4","流夏","0","105601","2","4","流夏","0","0"
"0","3","105701","2015/04/01 15:00:00","0","【物理】位於前衛，可先發制人施展大招的騎空士。\n藉由技能可回復ＴＰ，加快必殺技的發動。\n從戰鬥初期就能對敵方前衛造成大傷害。","1.965","2030/12/31 15:00:00","105701","1","170101","245","0","0","450","0","4","吉塔","0","105701","4","4","吉塔","0","0"
"0","1","105801","2015/04/01 15:00:00","0","【物理】位於前衛，全力保護同伴，是一位貪吃的劍士。\n能夠增加 HP，也能恢復自己的 HP，\n擔任己方的保護牆的角色。","2.25","2030/12/31 15:00:00","105801","1","105801","155","0","0","450","0","5","貪吃佩可","0","105801","1","5","貪吃佩可","0","0"
"0","1","105901","2015/04/01 15:00:00","0","【物理】位於中衛，無論是輔助還是攻擊皆能支援，是一位負責指引迷津的巫女。\n必殺技能增加己方全體的攻擊力，\n且有使自己恢復的功能，因此能持續支援。","2.34","2030/12/31 15:00:00","105901","1","105901","500","0","0","450","0","6","可可蘿","0","105901","1","6","可可蘿","0","0"
"0","1","106001","2015/04/01 15:00:00","0","【魔法】位於後衛，能施以強力的全體攻擊，是一隻頑強的貓娘。\n技能可以使敵人的物理、魔法防禦力雙雙減弱，\n對於綜合編成隊伍的戰鬥中有著奇效。","2.07","2030/12/31 15:00:00","106001","2","106001","750","0","0","450","0","7","凱留","0","106001","1","7","凱留","0","0"
"1","3","106101","2026/07/01 16:00:00","0","【物理】位於前衛，揮舞著傳說之劍「天樓霸斷劍」的少女。\n使著那輕攻擊的通常戰鬥風格於轉眼之間，在必殺技發動\n後所執起的那把「天樓霸斷劍」，能將敵人一掃而空。","1.8","2026/07/04 15:59:59","106101","1","106101","162","0","0","450","0","2","矛依未","0","106101","7","2","矛依未","0","0"
"0","3","106301","2015/04/01 15:00:00","0","【物理】位於後衛，擅長長期戰的森林守護者見習生。\n能藉由恢復 TP 迅速發動必殺技。\n並且由於使用後技能效果會上升，具有高度的殲滅能力。","1.97","2030/12/31 15:00:00","106301","1","106301","625","0","0","450","0","8","亞里莎","0","106301","1","8","亞里莎","0","0"
"0","3","106401","2021/06/19 16:00:00","0","【物理】位於中衛，操縱冰雪冰凍消滅敵人的冰龍少女。\n消耗發動必殺技所獲得的【冰龍之印】，\n增幅技能的效果，以清廉的劍技斬殺敵人。","1.84","2030/12/31 15:00:00","106401","1","106401","368","0","0","450","0","4","雪菲","0","106401","1","4","雪菲","0","0"
"0","3","106501","2020/03/19 16:00:00","0","【物理】位於前衛，用拳頭痛毆敵人的龍人族打手。\n先以技能提升自己的物理攻擊力，再全神貫注所釋放\n而出的第一發必殺技，擁有著引以為傲的超大破壞力。","2.17","2030/12/31 15:00:00","106501","1","106501","168","0","0","450","0","1","嘉夜","0","106501","17","1","嘉夜","0","0"
"0","3","106601","2020/09/16 16:00:00","0","【物理】位於前衛，擅長範圍攻擊與嘴上功夫的龍人少女。\n必殺技能夠將範圍內的敵人一同擊飛，\n打亂敵人陣型後將敵人一口氣燒之殆盡。","1.55","2030/12/31 15:00:00","106601","1","106601","197","0","0","450","0","3","祈梨","0","106601","17","3","祈梨","0","0"
"1","3","106701","2026/07/01 16:00:00","0","【魔法】位於後衛，以無窮魔力支配一切的龍之首領。\n能以龍眼掌握阻擋的敵人，使用多樣的技能來降低敵人\n對魔法攻擊的耐力，並使出雷霆，一擊將敵人化為灰燼。","2.27","2026/07/04 15:59:59","106701","2","106701","727","0","0","450","0","21","帆稀","0","106701","17","7","帆稀","0","0"
"1","3","106801","2026/07/01 16:00:00","0","【物理】位於中衛，能自在創造萬物的「迷宮女王」。\n解放七冠權能的必殺技能夠極大幅度強化自身，\n釋放無以比擬的攻擊力殲滅敵對之人。","1.55","2026/07/04 15:59:59","106801","1","106801","560","0","0","450","0","4","拉比林斯達","0","106801","6","4","拉比林斯達","0","0"
"1","3","106901","2023/03/15 16:00:00","0","【物理】位於後衛，眼裡寄宿著天上明星，朝霸道前進的\n霸皇。能解放權能來解除敵方全體的護盾與所有能力提升\n效果，然後以降低耐力的技能、涵蓋複數敵人的\n廣範圍攻擊來殲滅敵方。","2","2030/12/31 15:00:00","106901","1","106901","660","0","0","450","0","0","霸瞳皇帝","0","106901","1","45","霸瞳皇帝","0","0"
"1","3","107001","2026/07/01 16:00:00","0","【魔法】位於後衛，創造分身來凌駕敵人的變貌大妃。\n分身將施展出與似似花本人相同的技能對敵人進行攻擊。\n那攻擊次數的密度與壓制力的高度，使人望塵莫及。","2","2026/07/04 15:59:59","107001","2","107001","660","0","0","450","0","0","似似花","0","107001","1","0","似似花","0","0"
"1","3","107101","2026/07/01 16:00:00","0","【物理】在前方擁有絕對壓制力的『誓約女君』。\n同時擁有攻防一體超大破壞力的必殺技，\n以及可將其加速發動的ＴＰ上升技能。","2","2026/07/04 15:59:59","107101","1","107101","290","0","0","450","0","10","克莉絲提娜","0","107101","2","4","克莉絲提娜","0","0"
"1","3","107501","2025/10/21 16:00:00","0","【物理】位於前衛，可施展強烈的範圍攻擊，是海岸邊的公主。\n吃了刨冰一口氣提升物理攻擊力後，\n可施展必殺技消滅前方的敵人。","2.125","2025/10/29 15:59:59","107501","1","107501","235","0","0","450","0","5","貪吃佩可（夏日）","0","107501","1","5","貪吃佩可（夏日）","0","0"
"1","1","107601","2018/12/03 16:00:00","0","【物理】位於中衛，是位可為物理角色進行輔助的治癒巫女。\n擁有為ＨＰ最少的我方單體進行特大幅度恢復的技能，\n可瞬間治癒我方瀕死的角色。","2.34","2030/12/31 15:00:00","107601","1","107601","535","0","0","450","0","6","可可蘿（夏日）","0","107601","1","6","可可蘿（夏日）","0","0"
"1","3","107701","2025/10/21 16:00:00","0","【魔法】位於後衛擁有優秀的防衛能力，夏天的冒失女僕。\n除可提升我方全體的防禦力及施加持續恢復HP的狀態外，\n更可呼叫如城牆般的魔像，替戰線帶來支援。","2.07","2025/10/29 15:59:59","107701","2","107701","775","0","0","450","0","7","鈴莓（夏日）","0","107701","3","7","鈴莓（夏日）","0","0"
"1","3","107801","2025/10/21 16:00:00","0","【魔法】位於後衛，可施展強力單體攻擊的盛夏貓娘。\n以技能降低敵人的魔法防禦力後，\n不斷對敵方單體施放魔法攻擊，能夠帶來大量的傷害。","1.92","2025/10/29 15:59:59","107801","2","107801","780","0","0","450","0","7","凱留（夏日）","0","107801","1","7","凱留（夏日）","0","0"
"1","3","107901","2025/10/21 16:00:00","0","【物理】位於前衛施放連續攻擊，是海邊的隨性貓娘。\n可隨機對敵方造成總計４次單體攻擊的必殺技，\n雖然目標是隨機的但威力卻相當出色。","2","2025/10/29 15:59:59","107901","1","107901","225","0","0","450","0","2","珠希（夏日）","0","107901","8","2","珠希（夏日）","0","0"
