8598bd0e6d18b31ab4c2eefc188ad7b17b1d2fdd69879d45f9429076fe1fea97,c62037b43b8a620da79252e5d97ad62776b2937c7a2eeeda82fccd99aa1ea964,9dc484b097af979e252733c1ed641ac31cc12bf788e8a3325ee58b6090a10c98,77b73b28afaa1be9b5d3c808e28c591ed15d5a432cda892b514e87ee89ebc2f6,fc15484f27fd03598c4e779946f58f87df3b4454fe00f1918cee43ce84f68b1f,2403a629d3bf9885756194c24cee481e3efd1c4a5ebcbdb4d368873ef85ead95,ef4e9b7bc84c0849ba765fccd94eb0288b54ba6d2e7a6d0389e91c1e147e1123,90a87f743cb1f41c7ce009f59bf118e3c0b7a66605cf3436248724307a852b9f,3930dffdb63750a6da73e3935acd52f152bc9f62295579a75c21a51a90360c32,587cd887ecee71ca0372f1bb7a90cefb7aa94a1c425f40c883fa7d8018ced002,d1f22e1ea009f793bbbd3be2ca4a1a386776342d343975b0da6d517ebd2e0b31,fb26417afa91442a7c669b3673123dc418b81294ec5faaac50207e3122644527
"2030/08/01 14:59:59","拉比林斯達（超載）專用水晶球 / Lv215","21010","12","0","0","2022/06/08 16:00:00","拉比林斯達（超載）專用的輝光水晶球。可將角色的能力值強化至Lv215/RANK23。","1","21","999","0"
"2030/08/01 14:59:59","碧（露營）專用水晶球 / Lv215","21011","13","0","0","2022/10/02 16:00:00","碧（露營）專用的輝光水晶球。可將角色的能力值強化至Lv215/RANK23。","1","21","999","0"
"2030/08/01 14:59:59","日和（夏日）專用水晶球 / Lv215","21012","14","0","0","2022/11/01 16:00:00","日和（夏日）專用的輝光水晶球。可將角色的能力值強化至Lv215/RANK23。","1","21","999","0"
"2030/08/01 14:59:59","禊（夏日）專用水晶球 / Lv215","21013","15","0","0","2022/12/01 16:00:00","禊（夏日）專用的輝光水晶球。可將角色的能力值強化至Lv215/RANK23。","1","21","999","0"
"2030/08/01 14:59:59","鈴（萬聖節）專用水晶球 / Lv215","21014","16","0","0","2023/02/01 16:00:00","鈴（萬聖節）專用的輝光水晶球。可將角色的能力值強化至Lv215/RANK23。","1","21","999","0"
"2030/08/01 14:59:59","依里（聖誕節）專用水晶球 / Lv250","21015","17","0","0","2023/04/01 16:00:00","依里（聖誕節）專用的輝光水晶球。可將角色的能力值強化至Lv250/RANK26。","1","21","999","0"
"2030/08/01 14:59:59","深月（新年）專用水晶球 / Lv250","21016","20","0","0","2023/05/01 16:00:00","深月（新年）專用的輝光水晶球。可將角色的能力值強化至Lv250/RANK26。","1","21","999","0"
"2030/08/01 14:59:59","嘉夜（解放者）專用水晶球 / Lv250","21017","21","0","0","2023/01/31 12:00:00","嘉夜（解放者）專用的輝光水晶球。可將角色的能力值強化至Lv250/RANK26。","1","21","999","0"
"2030/08/01 14:59:59","花凜（煉金術士）專用水晶球 / Lv250","21018","22","0","0","2023/09/01 16:00:00","花凜（煉金術士）專用的輝光水晶球。可將角色的能力值強化至Lv250/RANK26。","1","21","999","0"
"2030/08/01 14:59:59","秋乃（夏日）專用水晶球 / Lv250","21019","24","0","0","2023/11/01 16:00:00","秋乃（夏日）專用的輝光水晶球。可將角色的能力值強化至Lv250/RANK26。","1","21","999","0"
"2030/08/01 14:59:59","空花（夏日）專用水晶球 / Lv250","21020","25","0","0","2023/12/01 16:00:00","空花（夏日）專用的輝光水晶球。可將角色的能力值強化至Lv250/RANK26。","1","21","999","0"
"2030/08/01 14:59:59","祈梨（新年）專用水晶球 / Lv280","21021","27","0","0","2024/05/01 16:00:00","祈梨（新年）專用的輝光水晶球。可將角色的能力值強化至Lv280/RANK29。","1","21","999","0"
"2030/08/01 14:59:59","怜（星素）專用水晶球 / Lv280","21022","28","0","0","2024/06/01 16:00:00","怜（星素）專用的輝光水晶球。可將角色的能力值強化至Lv280/RANK29。","1","21","999","0"
"2030/08/01 14:59:59","輝光水晶球 / Lv180","21900","4","0","0","2021/08/02 16:00:00","所有角色皆可使用的輝光水晶球。可將角色的能力值直接強化至Lv180/RANK19。","1","21","999","0"
"2030/08/01 14:59:59","輝光水晶球 / Lv215","21901","11","0","0","2022/06/01 16:00:00","所有角色皆可使用的輝光水晶球。可將角色的能力值直接強化至Lv215/RANK23。","1","21","999","0"
"2030/08/01 14:59:59","輝光水晶球 / Lv250","21902","18","0","0","2023/04/01 16:00:00","所有角色皆可使用的輝光水晶球。可將角色的能力值直接強化至Lv250/RANK26。","1","21","999","0"
"2030/08/01 14:59:59","輝光水晶球 / Lv100","21903","19","0","0","2022/12/15 12:00:00","所有角色皆可使用的輝光水晶球。可將角色的能力值直接強化至Lv100/RANK12。","1","21","999","0"
"2030/08/01 14:59:59","輝光水晶球 / Lv260","21904","23","0","0","2023/09/01 16:00:00","所有角色皆可使用的輝光水晶球。可將角色的能力值直接強化至Lv260/RANK28。","1","21","999","0"
"2030/08/01 14:59:59","輝光水晶球 / Lv280","21905","26","0","0","2024/03/01 16:00:00","所有角色皆可使用的輝光水晶球。可將角色的能力值直接強化至Lv280/RANK29。","1","21","999","0"
"2030/08/01 14:59:59","專用裝備1輝光水晶球 / Lv240","21951","10001","0","0","2022/10/14 16:00:00","所有角色皆可使用的專用裝備1輝光水晶球。可製作專用裝備1並強化至Lv240。","1","23","999","0"
"2030/08/01 14:59:59","專用裝備1輝光水晶球 / Lv270","21952","10002","0","0","2023/09/16 16:00:00","所有角色皆可使用的專用裝備1輝光水晶球。可製作專用裝備1並強化至Lv270。","1","23","999","0"
"2030/08/01 14:59:59","專用裝備1輝光水晶球 / Lv290","21953","10003","0","0","2024/07/15 16:00:00","所有角色皆可使用的專用裝備1輝光水晶球。可製作專用裝備1並強化至Lv290。","1","23","999","0"
"2030/08/01 14:59:59","精煉石","22001","10","0","0","2015/12/17 15:00:00","用來強化角色裝備，使用後增加 10 點裝備強化值。","1","3","999999","120"
"2030/08/01 14:59:59","上級精煉石","22002","60","0","0","2015/12/17 15:00:00","用來強化角色裝備，使用後增加 60 點裝備強化值。","2","3","999999","720"
"2030/08/01 14:59:59","精練結晶","22003","200","0","0","2015/12/17 15:00:00","用來強化角色裝備，使用後增加 200 點裝備強化值。","3","3","999999","2400"
"2030/08/01 14:59:59","掃蕩券","23001","0","0","0","2015/12/17 15:00:00","使用於已獲得通關 Rank★3 的冒險時，能夠直接略過戰鬥時間的票券。","1","5","999999","0"
"2030/08/01 14:59:59","縮時券","23002","0","0","0","2015/12/17 15:00:00","可縮短探險的冒險之所需時間的票券。","1","5","999999","0"
"2030/08/01 14:59:59","白金轉蛋券","24001","0","0","0","2015/12/17 15:00:00","可以玩 1 次白金轉蛋或精選轉蛋的轉蛋券。","1","8","999","0"
"2030/08/01 14:59:59","共鬥券","24003","0","0","0","2015/12/17 15:00:00","可使共鬥通關的獎勵變得豪華的票券。","1","10","999","0"
"2030/08/01 14:59:59","白金10連轉蛋券","24004","0","0","0","2015/12/17 15:00:00","可以玩 10 次白金轉蛋或精選轉蛋的轉蛋券。","1","8","999","0"
"2030/08/01 14:59:59","★3必中3周年轉蛋券","24009","0","0","0","2021/02/21 12:00:00","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","1","17","999","0"
"2030/08/01 14:59:59","★3必中4周年轉蛋券","24010","0","0","0","2022/02/14 12:00:00","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","1","17","999","0"
"2030/08/01 14:59:59","★3必中 公主連結慶典2023紀念轉蛋券","24014","0","0","0","2023/09/01 16:00:00","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","1","17","999","0"
"2030/08/01 14:59:59","★3必中 5周年紀念轉蛋券","24015","0","0","0","2023/08/01 16:00:00","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","1","17","999","0"
"2030/08/01 14:59:59","★3必中 新手衝刺轉蛋券","24016","0","0","0","2023/08/01 05:00:00","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","1","17","999","0"
"2030/08/01 14:59:59","★3必中 公主連結慶典2024紀念轉蛋券","24017","0","0","0","2024/08/23 16:00:00","能讓隨機一名對象的★3角色成為夥伴的特殊轉蛋券。","1","17","999","0"
"2030/08/01 14:59:59","公主寶珠","25001","0","0","0","2020/01/02 16:00:00","喚醒角色所潛藏極大力量的道具。","1","20","99999","0"
"2030/08/01 14:59:59","星素水晶球（火）","25011","0","0","0","2015/12/17 15:00:00","由構成世界的屬性之力，星素中的火屬性結晶化後形成的寶玉。使用後可活化相對應的屬性。","1","29","999999999","0"
"2030/08/01 14:59:59","星素水晶球（水）","25012","0","0","0","2015/12/17 15:00:00","由構成世界的屬性之力，星素中的水屬性結晶化後形成的寶玉。使用後可活化相對應的屬性。","1","29","999999999","0"
"2030/08/01 14:59:59","星素水晶球（風）","25013","0","0","0","2015/12/17 15:00:00","由構成世界的屬性之力，星素中的風屬性結晶化後形成的寶玉。使用後可活化相對應的屬性。","1","29","999999999","0"
"2030/08/01 14:59:59","星素水晶球（光）","25014","0","0","0","2015/12/17 15:00:00","由構成世界的屬性之力，星素中的光屬性結晶化後形成的寶玉。使用後可活化相對應的屬性。","1","29","999999999","0"
"2030/08/01 14:59:59","星素水晶球（闇）","25015","0","0","0","2015/12/17 15:00:00","由構成世界的屬性之力，星素中的闇屬性結晶化後形成的寶玉。使用後可活化相對應的屬性。","1","29","999999999","0"
"2030/08/01 14:59:59","星素碎片","25021","0","0","0","2015/12/17 15:00:00","由構成世界的屬性之力，星素形成的結晶。因其內蘊含的屬性還尚未被分化，因此相當不穩定，可透過激發的方式使其釋出龐大的屬性之力。","1","29","999999999","0"
"2030/08/01 14:59:59","大師碎片","25101","0","0","0","2015/12/17 15:00:00","伴隨著星素顯現而出現的寶珠。以不明物質所組成，不知道為何使用後能夠提升公主騎士的權能。","1","29","9999","0"
"2030/08/01 14:59:59","大師碎片（碎片）","25102","0","0","0","2015/12/17 15:00:00","大師碎片的碎片。","1","29","99999","0"
"2030/08/01 14:59:59","露娜幣","26101","0","0","0","2015/12/17 15:00:00","只有挑戰過露娜之塔的人可以獲得，阿斯特朗的商店內並不流通的珍稀錢幣。","1","9","999","0"
"2030/08/01 14:59:59","EX裝備強化Pt","26201","0","0","0","2015/12/17 15:00:00","用來強化EX裝備，使用後增加 1 點強化值。","1","25","999999999","0"
"2030/08/01 14:59:59","EX裝備鍊成Pt","26202","0","0","0","2015/12/17 15:00:00","能用來鍊成EX裝備。","1","25","999999999","0"
"2030/08/01 14:59:59","鍊成水晶球","26203","0","0","0","2015/12/17 15:00:00","阿爾克絲鍊金堂最厲害的秘術，究極鍊成所使用的寶玉。將裝備效果實體化，並可施加在特殊的武具上。","1","33","999999999","0"
"2030/08/01 14:59:59","特別交換券","27001","0","0","0","2020/06/22 16:00:00","可以交換特定角色的券。","1","17","999","0"
"2030/08/01 14:59:59","特別交換券","27002","0","0","0","2020/08/03 16:00:00","可以交換特定角色的券。","1","17","999","0"
"2030/08/01 14:59:59","特別交換券","27003","0","0","0","2021/08/02 16:00:00","可以交換特定角色的券。","1","17","999","0"
"2030/08/01 14:59:59","特別交換券","27004","0","0","0","2022/02/01 16:00:00","可以交換特定角色的券。","1","17","999","0"
"2030/08/01 14:59:59","特別交換券","27005","0","0","0","2022/05/02 16:00:00","可以交換特定角色的券。","1","17","999","0"
"2030/08/01 14:59:59","4th Anniv. 特別交換券","27006","0","0","0","2022/08/01 16:00:00","可以交換特定角色的券。","1","17","999","0"
"2030/08/01 14:59:59","特別交換券","27007","0","0","0","2023/01/20 16:00:00","可以交換特定角色的券。","1","17","999","0"
"2030/08/01 14:59:59","特別交換券","27008","0","0","0","2023/05/11 16:00:00","可以交換特定角色的券。","1","17","999","0"
"2030/08/01 14:59:59","5th Anniv. 特別交換券","27009","0","0","0","2023/08/01 16:00:00","可以交換特定角色的券。","1","17","999","0"
"2030/08/01 14:59:59","合作紀念 特別交換券","27010","0","0","0","2023/09/01 16:00:00","可以交換特定角色的券。","1","17","999","0"
"2030/08/01 14:59:59","特別交換券","27011","0","0","0","2024/02/07 16:00:00","可以交換特定角色的券。","1","17","999","0"
"2030/08/01 14:59:59","新手衝刺 特別交換券","27012","0","0","0","2024/02/07 16:00:00","可以交換特定角色的券。","1","17","999","0"
"2030/08/01 14:59:59","特別交換券（限定+）","27013","0","0","0","2024/05/01 16:00:00","可以交換特定角色的券。","1","17","999","0"
"2030/08/01 14:59:59","6th Anniv. 特別交換券","27014","0","0","0","2024/08/15 16:00:00","可以交換特定角色的券。","1","17","999","0"
"2030/08/01 14:59:59","特別交換券（限定+）","27015","0","0","0","2024/10/01 00:00:00","可以交換特定角色的券。","1","17","999","0"
"2030/08/01 14:59:59","特別交換券（限定+）","27016","0","0","0","2025/02/01 00:00:00","可以交換特定角色的券。","1","17","999","0"
"2030/08/01 14:59:59","千歌的記憶碎片交換券","28016","0","0","0","2022/04/18 00:00:00","能夠交換特定角色記憶碎片的交換券。","1","17","999","0"
"2030/08/01 14:59:59","霞的記憶碎片交換券","28017","0","0","0","2022/04/18 00:00:00","能夠交換特定角色記憶碎片的交換券。","1","17","999","0"
"2030/08/01 14:59:59","莫妮卡的記憶碎片交換券","28018","0","0","0","2022/04/18 00:00:00","能夠交換特定角色記憶碎片的交換券。","1","17","999","0"
"2030/08/01 14:59:59","秋季特賣 記憶碎片交換券2024","28025","0","0","0","2024/10/01 00:00:00","能夠交換特定角色記憶碎片的交換券。","1","17","999","0"
"2030/08/01 14:59:59","秋季特賣 純淨記憶碎片交換券2024","28026","0","0","0","2024/10/01 00:00:00","能夠交換特定角色純淨記憶碎片的交換券。","1","17","999","0"
"2030/08/01 14:59:59","6.5周年記憶碎片交換券","28027","0","0","0","2025/02/01 00:00:00","能夠交換特定角色記憶碎片的交換券。","1","17","999","0"
"2030/08/01 14:59:59","6.5周年純淨記憶碎片交換券","28028","0","0","0","2025/02/01 00:00:00","能夠交換特定角色純淨記憶碎片的交換券。","1","17","999","0"
"2030/08/01 14:59:59","EX★5武器交換券","28501","0","0","0","2025/02/15 16:00:00","能夠交換特定EX★5武器的交換券。","1","17","999","0"
"2030/08/01 14:59:59","日和的記憶碎片","31001","31001","0","5174112","2015/12/17 15:00:00","封印有日和的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","優衣的記憶碎片","31002","31002","0","7201112","2015/12/17 15:00:00","封印有優衣的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","怜的記憶碎片","31003","31003","0","8301112","2015/12/17 15:00:00","封印有怜的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","禊的記憶碎片","31004","31004","0","6124112","2015/12/17 15:00:00","封印有禊的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","茉莉的記憶碎片","31005","31005","0","6032112","2019/01/22 16:00:00","封印有茉莉的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","茜里的記憶碎片","31006","31006","0","10112","2015/12/17 15:00:00","封印有茜里的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","宮子的記憶碎片","31007","31007","0","6170112","2015/12/17 15:00:00","封印有宮子的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","雪的記憶碎片","31008","31008","0","7211112","2015/12/17 15:00:00","封印有雪的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","杏奈的記憶碎片","31009","31009","0","94212","2015/12/17 15:00:00","封印有杏奈的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","真步的記憶碎片","31010","31010","0","6054112","2015/12/17 15:00:00","封印有真步的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","璃乃的記憶碎片","31011","31011","0","8144112","2015/12/17 15:00:00","封印有璃乃的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","初音的記憶碎片","31012","31012","0","5032112","2015/12/17 15:00:00","封印有初音的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","七七香的記憶碎片","31013","31013","0","4040112","2015/12/17 15:00:00","封印有七七香的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","霞的記憶碎片","31014","31014","0","1022112","2019/07/15 16:00:00","封印有霞的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","美里的記憶碎片","31015","31015","0","6120212","2015/12/17 15:00:00","封印有美里的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","鈴奈的記憶碎片","31016","31016","0","2222112","2015/12/17 15:00:00","封印有鈴奈的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","香織的記憶碎片","31017","31017","0","1004112","2015/12/17 15:00:00","封印有香織的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","伊緒的記憶碎片","31018","31018","0","104112","2015/12/17 15:00:00","封印有伊緒的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","美美的記憶碎片","31020","31020","0","6161112","2015/12/17 15:00:00","封印有美美的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","胡桃的記憶碎片","31021","31021","0","1282112","2015/12/17 15:00:00","封印有胡桃的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","依里的記憶碎片","31022","31022","0","7481112","2015/12/17 15:00:00","封印有依里的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","綾音的記憶碎片","31023","31023","0","64112","2015/12/17 15:00:00","封印有綾音的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","鈴莓的記憶碎片","31025","31025","0","2222212","2015/12/17 15:00:00","封印有鈴莓的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","鈴的記憶碎片","31026","31026","0","8194112","2015/12/17 15:00:00","封印有鈴的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","惠理子的記憶碎片","31027","31027","0","381112","2015/12/17 15:00:00","封印有惠理子的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","咲戀的記憶碎片","31028","31028","0","2083112","2015/12/17 15:00:00","封印有咲戀的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","望的記憶碎片","31029","31029","0","4424112","2015/12/17 15:00:00","封印有望的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","妮諾的記憶碎片","31030","31030","0","4144112","2015/12/17 15:00:00","封印有妮諾的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","忍的記憶碎片","31031","31031","0","2144112","2015/12/17 15:00:00","封印有忍的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","秋乃的記憶碎片","31032","31032","0","11112","2015/12/17 15:00:00","封印有秋乃的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","真陽的記憶碎片","31033","31033","0","6051112","2015/12/17 15:00:00","封印有真陽的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","優花梨的記憶碎片","31034","31034","0","7210112","2015/12/17 15:00:00","封印有優花梨的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","鏡華的記憶碎片","31036","31036","0","1174112","2015/12/17 15:00:00","封印有鏡華的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","智的記憶碎片","31037","31037","0","3464112","2015/12/17 15:00:00","封印有智的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","栞的記憶碎片","31038","31038","0","2104112","2015/12/17 15:00:00","封印有栞的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","碧的記憶碎片","31040","31040","0","4112","2015/12/17 15:00:00","封印有碧的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","千歌的記憶碎片","31042","31042","0","3110112","2015/12/17 15:00:00","封印有千歌的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","真琴的記憶碎片","31043","31043","0","6014112","2015/12/17 15:00:00","封印有真琴的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","伊莉亞的記憶碎片","31044","31044","0","171112","2015/12/17 15:00:00","封印有伊莉亞的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","空花的記憶碎片","31045","31045","0","1202112","2015/12/17 15:00:00","封印有空花的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","珠希的記憶碎片","31046","31046","0","3060112","2015/12/17 15:00:00","封印有珠希的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","純的記憶碎片","31047","31047","0","2172112","2015/12/17 15:00:00","封印有純的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","美冬的記憶碎片","31048","31048","0","6152112","2015/12/17 15:00:00","封印有美冬的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","靜流的記憶碎片","31049","31049","0","2122112","2015/12/17 15:00:00","封印有靜流的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","美咲的記憶碎片","31050","31050","0","6120112","2015/12/17 15:00:00","封印有美咲的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","深月的記憶碎片","31051","31051","0","6132112","2015/12/17 15:00:00","封印有深月的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","莉瑪的記憶碎片","31052","31052","0","8160112","2015/12/17 15:00:00","封印有莉瑪的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","莫妮卡的記憶碎片","31053","31053","0","6441112","2015/12/17 15:00:00","封印有莫妮卡的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
"2030/08/01 14:59:59","紡希的記憶碎片","31054","31054","0","3262112","2015/12/17 15:00:00","封印有紡希的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1","11","9999","0"
