1b1864d98c12276dbe97979b0b6b58d7a3060a3982bbb179d61716877bbf9b95,8c9c1281c623716505cb4dd2a9ea1244275a9e3bcbff27a70bdc1f0d236c0499,897c2afe8b1ac4a314e4b3f6ff9cd1452c08074f764d89959ec53b5d7cefd262,6b4633388fc35f69a89b6be84d9cec9b97d265af082dee5bd0f340eec8e1ba48,a0b1baaf2bc7597d35f16927c809909941f9660c7bb683dc49337d6bece90b6a,1e5e360e414c8921b6ea6071f828eb96d257f4a6be67e47dc552f7a9a0dcace2,95d3c320eac4a06a6daeaa3bbee8c1a43e0aca3bb1b8023f9765a244594b1d5b,68af548ab53fb4312bce58f80e0e8e2bfd3b6146ba6ad937d0c5de4f0d04e331,c7a05c3fd9c99522c2a1f03cb79e2e61162c48af80c374234309455aaf891a14,bffe613062034702db50fed33904d81784171613504247098c0f73017e817487
"2019/02/27 16:00:00","2019/03/13 15:59:59","302","0","1","1","0","10016","0","0"
"2019/03/13 16:00:00","2019/03/27 15:59:59","302","0","1","1","0","10017","0","0"
"2019/03/27 16:00:00","2019/04/03 15:59:59","302","0","1","1","0","10018","0","0"
"2019/04/03 16:00:00","2019/04/19 15:59:59","302","0","1","1","0","10019","0","0"
"2019/04/19 16:00:00","2019/05/07 15:59:59","302","0","1","1","0","10020","0","0"
"2019/05/14 16:00:00","2019/06/03 15:59:59","302","0","1","1","0","10021","0","0"
"2019/06/03 16:00:00","2019/06/17 15:59:59","302","0","1","1","0","10022","0","0"
"2019/06/17 16:00:00","2019/07/01 15:59:59","302","0","1","1","0","10023","0","0"
"2019/07/15 16:00:00","2019/07/26 15:59:59","302","0","1","1","0","10024","0","0"
"2019/07/26 16:00:00","2019/08/01 15:59:59","302","0","1","1","0","10025","0","0"
"2019/08/28 16:00:00","2019/09/02 15:59:59","302","0","1","1","0","10026","0","0"
"2019/08/01 16:00:00","2019/08/15 15:59:59","302","0","1","1","0","10027","0","0"
"2019/08/15 16:00:00","2019/08/28 15:59:59","302","0","1","1","0","10028","0","0"
"2019/09/09 16:00:00","2019/09/17 15:59:59","302","0","1","1","0","10029","0","0"
"2019/09/17 16:00:00","2019/09/20 15:59:59","302","0","1","1","0","10030","0","0"
"2019/09/20 16:00:00","2019/10/01 15:59:59","302","0","1","1","0","10031","0","0"
"2019/10/01 16:00:00","2019/10/15 15:59:59","302","0","1","1","0","10032","0","0"
"2019/10/15 16:00:00","2019/10/18 15:59:59","302","0","1","1","0","10033","0","0"
"2019/10/18 16:00:00","2019/11/01 15:59:59","302","0","1","1","0","10034","0","0"
"2019/11/01 16:00:00","2019/11/15 15:59:59","302","0","1","1","0","10035","0","0"
"2020/12/01 16:00:00","2020/12/04 15:59:59","302","90001","1","1","0","10036","0","0"
"2019/11/19 16:00:00","2019/12/02 15:59:59","302","0","1","1","0","10037","0","0"
"2019/12/02 16:00:00","2019/12/13 15:59:59","302","0","1","1","0","10038","0","0"
"2020/12/21 16:00:00","2020/12/26 15:59:59","302","90002","1","1","0","10039","0","0"
"2019/12/16 16:00:00","2019/12/30 15:59:59","302","0","1","1","0","10040","0","0"
"2019/12/30 16:00:00","2020/01/02 15:59:59","302","0","1","1","0","10041","0","0"
"2020/01/02 16:00:00","2020/01/10 15:59:59","302","0","1","1","0","10042","0","0"
"2020/01/28 16:00:00","2020/02/04 15:59:59","302","90003","1","1","0","10043","0","0"
"2020/01/10 16:00:00","2020/01/21 15:59:59","302","0","1","1","0","10044","0","0"
"2020/02/04 16:00:00","2020/02/14 15:59:59","302","0","1","1","0","10045","0","0"
"2020/02/14 16:00:00","2020/02/19 15:59:59","302","90004","1","1","0","10046","0","0"
"2020/02/19 16:00:00","2020/03/04 15:59:59","302","0","1","1","0","10047","0","0"
"2020/03/04 16:00:00","2020/03/13 15:59:59","302","0","1","1","0","10048","0","0"
"2020/03/13 16:00:00","2020/03/19 15:59:59","302","0","1","1","0","10049","0","0"
"2020/03/19 16:00:00","2020/04/01 15:59:59","302","0","1","1","0","10050","0","0"
"2020/04/01 16:00:00","2020/04/14 15:59:59","302","0","1","1","0","10051","0","0"
"2020/04/14 16:00:00","2020/04/22 15:59:59","302","90005","1","1","0","10052","0","0"
"2020/04/22 16:00:00","2020/05/05 15:59:59","302","0","1","1","0","10053","0","0"
"2020/05/08 16:00:00","2020/05/15 15:59:59","302","0","1","1","0","10054","0","0"
"2020/05/15 16:00:00","2020/05/22 15:59:59","302","90006","1","1","0","10055","0","0"
"2020/05/22 16:00:00","2020/06/03 15:59:59","302","0","1","1","0","10056","0","0"
"2020/06/03 16:00:00","2020/06/15 15:59:59","302","0","1","1","0","10057","0","0"
"2020/06/15 16:00:00","2020/06/22 15:59:59","302","0","1","1","0","10058","0","0"
"2020/08/03 16:00:00","2020/08/06 15:59:59","302","90007","1","1","0","10059","0","0"
"2020/09/30 16:00:00","2020/10/13 15:59:59","302","0","1","1","0","10060","0","0"
"2020/10/13 16:00:00","2020/10/26 15:59:59","302","0","1","1","0","10061","0","0"
"2020/11/13 16:00:00","2020/11/18 15:59:59","302","90008","1","1","0","10062","0","0"
"2020/07/02 16:00:00","2020/07/13 15:59:59","302","0","1","1","0","10063","0","0"
"2020/07/13 16:00:00","2020/07/20 15:59:59","302","90009","1","1","0","10064","0","0"
"2020/07/20 16:00:00","2020/07/30 15:59:59","302","0","1","1","0","10065","0","0"
"2020/07/30 16:00:00","2020/08/03 15:59:59","302","0","1","1","0","10066","0","0"
"2020/08/06 16:00:00","2020/08/17 15:59:59","302","0","1","1","0","10067","0","0"
"2020/09/11 16:00:00","2020/09/16 15:59:59","302","90010","1","1","0","10068","0","0"
"2020/08/21 16:00:00","2020/09/01 15:59:59","302","0","1","1","0","10069","0","0"
"2020/09/04 16:00:00","2020/09/11 15:59:59","302","0","1","1","0","10070","0","0"
"2020/10/26 16:00:00","2020/11/02 15:59:59","302","90011","1","1","0","10071","0","0"
"2020/09/16 16:00:00","2020/09/24 15:59:59","302","0","1","1","0","10072","0","0"
"2020/09/24 16:00:00","2020/09/30 15:59:59","302","0","1","1","0","10073","0","0"
"2020/11/05 16:00:00","2020/11/13 15:59:59","302","0","1","1","0","10074","0","0"
"2020/11/18 16:00:00","2020/11/26 15:59:59","302","0","1","1","0","10075","0","0"
"2020/11/26 16:00:00","2020/12/01 15:59:59","302","90012","1","1","0","10076","0","0"
"2020/12/04 16:00:00","2020/12/14 15:59:59","302","0","1","1","0","10077","0","0"
"2020/12/14 16:00:00","2020/12/18 15:59:59","302","90013","1","1","0","10078","0","0"
"2020/12/26 16:00:00","2021/01/06 15:59:59","302","0","1","1","0","10079","0","0"
"2021/01/06 16:00:00","2021/01/14 15:59:59","302","0","1","1","0","10080","0","0"
"2021/01/15 16:00:00","2021/01/20 15:59:59","302","90014","1","1","0","10081","0","0"
"2021/01/20 16:00:00","2021/02/01 15:59:59","302","0","1","1","0","10082","0","0"
"2021/02/01 16:00:00","2021/02/11 15:59:59","302","0","1","1","0","10083","0","0"
"2021/02/15 16:00:00","2021/02/19 15:59:59","302","90015","1","1","0","10084","0","0"
"2021/02/19 16:00:00","2021/03/02 15:59:59","302","0","1","1","0","10085","0","0"
"2021/03/12 16:00:00","2021/03/17 15:59:59","302","90016","1","1","0","10086","0","0"
"2021/03/02 16:00:00","2021/03/12 15:59:59","302","0","1","1","0","10087","0","0"
"2021/04/16 16:00:00","2021/04/27 15:59:59","302","90017","1","1","0","10088","0","0"
"2021/03/28 16:00:00","2021/04/06 15:59:59","302","0","1","1","0","10089","0","0"
"2021/04/06 16:00:00","2021/04/16 15:59:59","302","0","1","1","0","10090","0","0"
"2021/03/17 16:00:00","2021/03/28 15:59:59","302","90018","1","1","0","10091","0","0"
"2021/04/27 16:00:00","2021/05/07 15:59:59","302","0","1","1","0","10092","0","0"
"2021/05/07 16:00:00","2021/05/16 15:59:59","302","0","1","1","0","10093","0","0"
"2021/05/16 16:00:00","2021/05/21 15:59:59","302","90019","1","1","0","10094","0","0"
"2021/05/21 16:00:00","2021/05/26 15:59:59","302","90020","1","1","0","10095","0","0"
"2021/05/26 16:00:00","2021/06/02 15:59:59","302","0","1","1","0","10096","0","0"
"2021/06/04 16:00:00","2021/06/14 15:59:59","302","0","1","1","0","10097","0","0"
"2021/06/14 16:00:00","2021/06/19 15:59:59","302","90021","1","1","0","10098","0","0"
"2021/06/19 16:00:00","2021/06/27 15:59:59","302","0","1","1","0","10099","0","0"
"2021/06/27 16:00:00","2021/07/02 15:59:59","302","0","1","1","0","10100","30118","0"
"2021/06/27 16:00:00","2021/07/02 15:59:59","302","0","1","1","0","10101","30117","0"
"2021/07/05 16:00:00","2021/07/14 15:59:59","302","0","1","1","0","10102","30120","0"
"2021/08/09 16:00:00","2021/08/25 15:59:59","302","90022","1","1","0","10103","30121","0"
"2021/07/14 16:00:00","2021/07/24 15:59:59","302","0","1","1","0","10104","30122","0"
"2021/07/21 16:00:00","2021/07/30 15:59:59","302","0","1","1","0","10105","30123","0"
"2021/08/01 16:00:00","2021/08/09 15:59:59","302","0","1","1","0","10106","30125","0"
"2021/07/14 16:00:00","2021/07/21 15:59:59","302","90023","1","1","0","10107","0","0"
"2021/08/25 16:00:00","2021/09/01 15:59:59","302","0","1","1","0","10108","30127","0"
"2021/08/25 16:00:00","2021/08/31 15:59:59","302","0","1","1","0","10109","30128","0"
"2021/09/01 16:00:00","2021/09/12 15:59:59","302","0","1","1","0","10110","0","0"
"2021/09/12 16:00:00","2021/09/22 15:59:59","302","90024","1","1","0","10111","0","0"
"2021/09/22 16:00:00","2021/10/02 15:59:59","302","0","1","1","0","10112","0","0"
"2021/10/02 16:00:00","2021/10/11 15:59:59","302","0","1","1","0","10113","0","0"
"2021/10/11 16:00:00","2021/10/18 15:59:59","302","90025","1","1","0","10114","0","0"
"2021/10/18 16:00:00","2021/10/26 15:59:59","302","0","1","1","0","10115","30137","0"
"2021/10/18 16:00:00","2021/10/22 15:59:59","302","90026","1","1","0","10116","30136","0"
"2021/10/22 16:00:00","2021/10/26 15:59:59","302","90027","1","1","0","10117","30138","0"
"2021/10/26 16:00:00","2021/11/01 15:59:59","302","0","1","1","0","10118","0","0"
"2021/11/04 16:00:00","2021/11/13 15:59:59","302","0","1","1","0","10119","0","0"
"2021/11/09 16:00:00","2021/11/16 15:59:59","302","0","1","1","0","10120","0","0"
"2021/11/16 16:00:00","2021/11/24 15:59:59","302","0","1","1","0","10121","30144","0"
"2021/11/16 16:00:00","2021/11/20 15:59:59","302","90028","1","1","0","10122","30143","0"
"2021/11/20 16:00:00","2021/11/25 15:59:59","302","0","1","1","0","10123","30145","0"
"2021/11/25 16:00:00","2021/12/02 15:59:59","302","90029","1","1","0","10124","30146","0"
"2021/12/02 16:00:00","2021/12/11 15:59:59","302","0","1","1","0","10125","0","0"
"2021/12/10 16:00:00","2021/12/17 15:59:59","302","0","1","1","0","10126","0","0"
"2021/12/17 16:00:00","2021/12/25 15:59:59","302","0","1","1","0","10127","40005","0"
"2021/12/25 16:00:00","2022/01/02 15:59:59","302","0","1","1","0","10128","0","0"
"2022/01/05 16:00:00","2022/01/10 15:59:59","302","0","1","1","0","10129","0","0"
"2022/01/10 16:00:00","2022/01/15 15:59:59","302","90030","1","1","0","10130","0","0"
"2022/01/15 16:00:00","2022/01/20 15:59:59","302","0","1","1","0","10131","0","0"
"2022/01/20 16:00:00","2022/01/26 15:59:59","302","0","1","1","0","10132","0","0"
"2022/01/26 16:00:00","2022/02/01 15:59:59","302","0","1","1","0","10133","30157","0"
"2022/01/26 16:00:00","2022/02/01 15:59:59","302","90031","1","1","0","10134","30156","0"
"2022/02/04 16:00:00","2022/02/12 15:59:59","302","0","1","1","0","10135","0","0"
"2022/02/12 16:00:00","2022/02/19 15:59:59","302","0","1","1","0","10136","0","0"
"2022/02/19 16:00:00","2022/02/26 15:59:59","302","0","1","1","0","10137","0","0"
"2022/02/26 16:00:00","2022/03/07 15:59:59","302","0","1","1","0","10138","0","0"
"2022/03/07 16:00:00","2022/03/15 15:59:59","302","0","1","1","0","10139","0","0"
"2022/03/15 16:00:00","2022/03/20 15:59:59","302","90032","1","1","0","10140","0","0"
"2022/03/20 16:00:00","2022/03/28 15:59:59","302","0","1","1","0","10141","0","0"
"2022/03/28 16:00:00","2022/04/03 15:59:59","302","90033","1","1","0","10142","0","0"
"2022/04/03 16:00:00","2022/04/11 15:59:59","302","0","1","1","0","10143","0","0"
"2022/04/11 16:00:00","2022/04/18 15:59:59","302","0","1","1","0","10144","0","0"
"2022/04/18 16:00:00","2022/04/25 15:59:59","302","0","1","1","0","10145","0","0"
"2022/04/25 16:00:00","2022/05/04 15:59:59","302","0","1","1","0","10146","0","0"
"2022/05/07 16:00:00","2022/05/15 15:59:59","302","0","1","1","0","10147","0","0"
"2022/05/15 16:00:00","2022/05/19 15:59:59","302","90034","1","1","0","10148","0","0"
"2022/05/19 16:00:00","2022/05/28 15:59:59","302","0","1","1","0","10149","0","0"
"2022/05/28 16:00:00","2022/05/31 15:59:59","302","90035","1","1","0","10150","0","0"
"2022/05/31 16:00:00","2022/06/04 15:59:59","302","90036","1","1","0","10151","0","0"
"2022/06/04 16:00:00","2022/06/12 15:59:59","302","0","1","1","0","10152","0","0"
"2022/06/12 16:00:00","2022/06/19 15:59:59","302","0","1","1","0","10153","0","0"
"2022/06/19 16:00:00","2022/06/28 15:59:59","302","0","1","1","0","10154","40007","0"
"2022/06/19 16:00:00","2022/06/28 15:59:59","302","0","1","1","0","10155","30180","0"
"2022/06/28 16:00:00","2022/07/02 15:59:59","302","0","1","1","0","10156","0","0"
"2022/07/05 16:00:00","2022/07/13 15:59:59","302","0","1","1","0","10157","30184","0"
"2022/07/10 16:00:00","2022/07/13 15:59:59","302","90037","1","1","0","10158","30185","0"
"2022/07/13 16:00:00","2022/07/17 15:59:59","302","90038","1","1","0","10159","0","0"
"2022/07/17 16:00:00","2022/07/26 15:59:59","302","0","1","1","0","10160","0","0"
"2022/07/26 16:00:00","2022/07/30 15:59:59","302","0","1","1","0","10161","0","0"
"2022/08/10 16:00:00","2022/08/13 15:59:59","302","0","1","1","0","10162","0","0"
"2022/08/02 16:00:00","2022/08/10 15:59:59","302","0","1","1","0","10163","0","0"
"2022/08/13 16:00:00","2022/08/17 15:59:59","302","90040","1","1","0","10164","0","0"
"2022/08/17 16:00:00","2022/08/24 15:59:59","302","0","1","1","0","10165","0","0"
"2022/08/24 16:00:00","2022/09/01 15:59:59","302","0","1","1","0","10166","0","0"
"2022/09/04 16:00:00","2022/09/12 15:59:59","302","0","1","1","0","10167","0","0"
"2022/09/12 16:00:00","2022/09/16 15:59:59","302","90041","1","1","0","10168","0","0"
"2022/09/16 16:00:00","2022/09/25 15:59:59","302","0","1","1","0","10169","0","0"
"2022/09/25 16:00:00","2022/09/29 15:59:59","302","0","1","1","0","10170","0","0"
"2022/10/02 16:00:00","2022/10/11 15:59:59","302","0","1","1","0","10171","0","0"
"2022/10/11 16:00:00","2022/10/17 15:59:59","302","90043","1","1","0","10172","0","0"
"2022/10/17 16:00:00","2022/10/26 15:59:59","302","0","1","1","0","10173","0","0"
"2022/10/26 16:00:00","2022/11/01 15:59:59","302","0","1","1","0","10174","0","0"
"2022/11/01 16:00:00","2022/11/09 15:59:59","302","0","1","1","0","10175","0","0"
"2022/11/09 16:00:00","2022/11/12 15:59:59","302","0","1","1","0","10176","0","0"
"2022/11/12 16:00:00","2022/11/16 15:59:59","302","90044","1","1","0","10177","0","0"
"2022/11/16 16:00:00","2022/11/26 15:59:59","302","0","1","1","0","10178","0","0"
"2022/11/26 16:00:00","2022/11/29 15:59:59","302","90045","1","1","0","10179","0","0"
"2022/11/29 16:00:00","2022/12/02 15:59:59","302","90046","1","1","0","10180","0","0"
"2022/12/02 16:00:00","2022/12/11 15:59:59","302","0","1","1","0","10181","0","0"
"2022/12/11 16:00:00","2022/12/14 15:59:59","302","0","1","1","0","10182","0","0"
"2022/12/14 16:00:00","2022/12/17 15:59:59","302","90047","1","1","0","10183","0","0"
"2022/12/17 16:00:00","2022/12/25 15:59:59","302","0","1","1","0","10184","40008","0"
"2022/12/25 16:00:00","2022/12/28 15:59:59","302","90048","1","1","0","10185","0","0"
"2022/12/28 16:00:00","2023/01/02 15:59:59","302","90049","1","1","0","10186","0","0"
"2023/01/05 16:00:00","2023/01/14 15:59:59","302","0","1","1","0","10187","0","0"
"2023/01/14 16:00:00","2023/01/17 15:59:59","302","0","1","1","0","10188","0","0"
"2023/01/17 16:00:00","2023/01/24 15:59:59","302","0","1","1","0","10189","0","0"
"2023/01/24 16:00:00","2023/02/01 15:59:59","302","0","1","1","0","10190","0","0"
"2023/02/01 16:00:00","2023/02/12 15:59:59","302","0","1","1","0","10191","0","0"
"2023/02/12 16:00:00","2023/02/16 15:59:59","302","0","1","1","0","10192","0","0"
"2023/02/16 16:00:00","2023/02/26 15:59:59","302","0","1","1","0","10193","0","0"
"2023/02/26 16:00:00","2023/03/01 15:59:59","302","90050","1","1","0","10194","0","0"
"2023/03/01 16:00:00","2023/03/04 15:59:59","302","90051","1","1","0","10195","0","0"
"2023/03/04 16:00:00","2023/03/12 15:59:59","302","0","1","1","0","10196","0","0"
"2023/03/12 16:00:00","2023/03/15 15:59:59","302","0","1","1","0","10197","0","0"
"2023/03/15 16:00:00","2023/03/19 15:59:59","302","90052","1","1","0","10198","0","0"
"2023/03/19 16:00:00","2023/03/28 15:59:59","302","0","1","1","0","10199","0","0"
"2023/03/31 16:00:00","2023/04/03 15:59:59","302","90054","1","1","0","10200","0","0"
"2023/04/03 16:00:00","2023/04/12 15:59:59","302","0","1","1","0","10201","0","0"
"2023/04/12 16:00:00","2023/04/19 15:59:59","302","0","1","1","0","10202","0","0"
"2023/04/19 16:00:00","2023/04/26 15:59:59","302","90055","1","1","0","10203","0","0"
"2023/04/26 16:00:00","2023/05/04 15:59:59","302","0","1","1","0","10204","0","0"
"2023/05/07 16:00:00","2023/05/16 15:59:59","302","0","1","1","0","10205","30238","0"
"2023/05/16 16:00:00","2023/05/20 15:59:59","302","90056","1","1","0","10206","0","0"
"2023/05/20 16:00:00","2023/05/28 15:59:59","302","0","1","1","0","10207","0","0"
"2023/05/28 16:00:00","2023/06/04 15:59:59","302","0","1","1","0","10208","0","0"
"2023/06/04 16:00:00","2023/06/15 15:59:59","302","0","1","1","0","10209","0","0"
"2023/06/15 16:00:00","2023/06/17 15:59:59","302","0","1","1","0","10210","0","0"
"2023/06/17 16:00:00","2023/06/19 15:59:59","302","0","1","1","0","10211","0","0"
"2023/06/19 16:00:00","2023/06/28 15:59:59","302","0","1","1","0","10212","40009","0"
"2023/06/19 16:00:00","2023/06/26 15:59:59","302","0","1","1","0","10213","30245","0"
"2023/06/28 16:00:00","2023/07/02 15:59:59","302","0","1","1","0","10214","0","0"
"2023/07/05 16:00:00","2023/07/12 15:59:59","302","0","1","1","0","10215","0","0"
"2023/07/12 16:00:00","2023/07/19 15:59:59","302","0","1","1","0","10216","0","0"
"2023/07/19 16:00:00","2023/07/29 15:59:59","302","0","1","1","0","10217","0","0"
"2023/07/29 16:00:00","2023/08/01 15:59:59","302","0","1","1","0","10218","0","0"
"2023/08/01 16:00:00","2023/08/09 15:59:59","302","0","1","1","0","10219","0","0"
"2023/08/09 16:00:00","2023/08/12 15:59:59","302","0","1","1","0","10220","0","0"
"2023/08/12 16:00:00","2023/08/19 15:59:59","302","0","1","1","0","10221","0","0"
"2023/08/19 16:00:00","2023/08/27 15:59:59","302","0","1","1","0","10222","0","0"
"2023/08/27 16:00:00","2023/09/01 15:59:59","302","0","1","1","0","10223","0","0"
"2023/09/01 16:00:00","2023/09/11 15:59:59","302","0","1","1","0","10224","0","0"
"2023/09/11 16:00:00","2023/09/16 15:59:59","302","0","1","1","0","10225","0","0"
"2023/09/16 16:00:00","2023/09/25 15:59:59","302","0","1","1","0","10226","0","0"
"2023/09/28 16:00:00","2023/10/02 15:59:59","302","0","1","1","0","10227","0","0"
"2023/10/02 16:00:00","2023/10/11 15:59:59","302","0","1","1","0","10228","0","0"
"2023/10/11 16:00:00","2023/10/17 15:59:59","302","0","1","1","0","10229","0","0"
"2023/10/17 16:00:00","2023/10/25 15:59:59","302","0","1","1","0","10230","0","0"
"2023/10/25 16:00:00","2023/11/01 15:59:59","302","90057","1","1","0","10231","0","0"
"2023/11/04 16:00:00","2023/11/13 15:59:59","302","0","1","1","0","10232","0","0"
"2023/11/13 16:00:00","2023/11/16 15:59:59","302","0","1","1","0","10233","0","0"
"2023/11/16 16:00:00","2023/11/26 15:59:59","302","0","1","1","0","10234","0","0"
"2023/11/26 16:00:00","2023/12/01 15:59:59","302","0","1","1","0","10235","0","0"
"2023/12/01 16:00:00","2023/12/10 15:59:59","302","0","1","1","0","10236","0","0"
"2023/12/10 16:00:00","2023/12/13 15:59:59","302","0","1","1","0","10237","0","0"
"2023/12/13 16:00:00","2023/12/16 15:59:59","302","90058","1","1","0","10238","0","0"
"2023/12/16 16:00:00","2023/12/23 15:59:59","302","0","1","1","0","10239","40010","0"
"2023/12/23 16:00:00","2023/12/27 15:59:59","302","0","1","1","0","10240","0","0"
"2023/12/27 16:00:00","2024/01/01 15:59:59","302","0","1","1","0","10241","0","0"
"2024/01/04 16:00:00","2024/01/14 15:59:59","302","0","1","1","0","10242","0","0"
"2024/01/14 16:00:00","2024/01/17 15:59:59","302","90059","1","1","0","10243","0","0"
"2024/01/17 16:00:00","2024/01/27 15:59:59","302","0","1","1","0","10244","0","0"
"2024/01/27 16:00:00","2024/02/01 15:59:59","302","0","1","1","0","10245","0","0"
"2024/02/01 16:00:00","2024/02/10 15:59:59","302","0","1","1","0","10246","0","0"
"2024/02/21 16:00:00","2024/02/26 15:59:59","302","0","1","1","0","10247","0","0"
"2024/02/13 16:00:00","2024/02/21 15:59:59","302","0","1","1","0","10248","0","0"
"2024/02/26 16:00:00","2024/02/29 15:59:59","302","0","1","1","0","10249","0","0"
"2024/02/29 16:00:00","2024/03/05 15:59:59","302","0","1","1","0","10250","0","0"
"2024/03/05 16:00:00","2024/03/15 15:59:59","302","0","1","1","0","10251","0","0"
"2024/03/15 16:00:00","2024/03/20 15:59:59","302","0","1","1","0","10252","0","0"
"2024/03/20 16:00:00","2024/03/29 15:59:59","302","0","1","1","0","10253","0","0"
"2024/03/29 16:00:00","2024/04/01 15:59:59","302","90060","1","1","0","10254","0","0"
"2024/04/01 16:00:00","2024/04/12 15:59:59","302","0","1","1","0","10255","0","0"
"2024/04/12 16:00:00","2024/04/16 15:59:59","302","0","1","1","0","10256","0","0"
"2024/04/16 16:00:00","2024/04/23 15:59:59","302","0","1","1","0","10257","0","0"
"2024/04/23 16:00:00","2024/04/28 15:59:59","302","0","1","1","0","10258","0","0"
"2024/04/28 16:00:00","2024/05/02 15:59:59","302","0","1","1","0","10259","0","0"
"2024/05/05 16:00:00","2024/05/14 15:59:59","302","0","1","1","0","10260","0","0"
"2024/05/14 16:00:00","2024/05/17 15:59:59","302","90061","1","1","0","10261","0","0"
"2024/05/17 16:00:00","2024/05/24 15:59:59","302","0","1","1","0","10262","0","0"
"2024/05/24 16:00:00","2024/05/28 15:59:59","302","90062","1","1","0","10263","0","0"
"2024/05/28 16:00:00","2024/06/02 15:59:59","302","0","1","1","0","10264","0","0"
"2024/06/02 16:00:00","2024/06/15 15:59:59","302","0","1","1","0","10265","0","0"
"2024/06/15 16:00:00","2024/06/17 15:59:59","302","0","1","1","0","10266","30306","0"
"2024/06/15 16:00:00","2024/06/17 15:59:59","302","90063","1","1","0","10267","30305","0"
"2024/06/17 16:00:00","2024/06/24 15:59:59","302","0","1","1","0","10268","0","0"
"2024/06/24 16:00:00","2024/07/01 15:59:59","302","90064","1","1","0","10269","0","0"
"2024/07/04 16:00:00","2024/07/12 15:59:59","302","0","1","1","0","10270","0","0"
"2024/07/12 16:00:00","2024/07/19 15:59:59","302","0","1","1","0","10271","0","0"
"2024/07/19 16:00:00","2024/07/29 15:59:59","302","0","1","1","0","10272","30313","0"
"2024/07/19 16:00:00","2024/07/23 15:59:59","302","90065","1","1","0","10273","30312","0"
"2024/07/23 16:00:00","2024/07/29 15:59:59","302","0","1","1","0","10274","30314","0"
"2024/07/29 16:00:00","2024/08/01 15:59:59","302","0","1","1","0","10275","0","0"
"2024/08/01 16:00:00","2024/08/13 15:59:59","302","0","1","1","0","10276","0","0"
"2024/08/13 16:00:00","2024/08/16 15:59:59","302","0","1","1","0","10277","30318","0"
"2024/08/13 16:00:00","2024/08/16 15:59:59","302","0","1","1","0","10278","30317","0"
"2024/08/16 16:00:00","2024/08/28 15:59:59","302","0","1","1","0","10279","0","0"
"2024/08/28 16:00:00","2024/09/01 15:59:59","302","0","1","1","0","10280","0","0"
"2024/09/04 16:00:00","2024/09/16 15:59:59","302","0","1","1","0","10281","30322","0"
"2024/09/11 16:00:00","2024/09/16 15:59:59","302","90066","1","1","0","10282","30323","0"
"2024/09/16 16:00:00","2024/09/28 15:59:59","302","0","1","1","0","10283","0","0"
"2024/09/28 16:00:00","2024/10/01 15:59:59","302","0","1","1","0","10284","0","0"
"2024/10/01 16:00:00","2024/10/11 15:59:59","302","0","1","1","0","10285","0","0"
"2024/10/11 16:00:00","2024/10/16 15:59:59","302","0","1","1","0","10286","0","0"
"2024/10/16 16:00:00","2024/10/27 15:59:59","302","0","1","1","0","10287","0","0"
"2024/10/22 16:00:00","2024/10/27 15:59:59","302","0","1","1","0","10288","0","0"
