d384e984e4b3b80b2b2920d9a81593e9b925b99a3ee39a03ca9dafd5ba83fb93,c7aed9769af2f20cbf7d789ea4a5aa0f467da7d26784efd296e891a012d7f137,3b8aac8ba0df59ecec6682815f41fae3db3709979e6850a11fd637f58e478d6f,6b36d26ffea290491d381ba7edb073373ab418af84c72cd31197cbb4c65bc89f,93080a39b87bc31729df2b880e2c2b838666fe403a8b1ae1c74cc2cb8125a200,5b1f71bb8f4fd939919ceb66ae5a8c2ed1c19de5877db12ce650cc477a8210c0,a700f560bd4a814ac987ce89f61b413dcdf9d3c1c3940d3cfc8ef3bfa8e561c5,98aeb9e2908757f742d31b48f9b2a808e1775cf808662825aaba54c04d1609e2
"3","106101","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","45","0"
"3","107101","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","46","0"
"3","102901","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","47","0"
"3","105301","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","48","0"
"3","101201","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","49","0"
"3","101801","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","50","0"
"3","104901","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","51","0"
"3","103201","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","52","0"
"3","104301","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","53","0"
"3","100901","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","54","0"
"3","101101","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","55","0"
"3","101001","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","56","0"
"3","102801","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","57","0"
"3","103001","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","58","0"
"3","105701","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","59","0"
"3","104701","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","60","0"
"3","106301","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","61","0"
"3","103601","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","62","0"
"3","104401","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","63","0"
"3","107501","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","64","0"
"3","107701","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","65","0"
"3","107801","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","66","0"
"3","107901","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","67","0"
"3","103701","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","68","0"
"3","108101","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","69","0"
"3","108301","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","70","0"
"3","105601","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","71","0"
"3","108401","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","72","0"
"3","108601","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","73","0"
"3","108801","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","74","0"
"3","108701","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","75","0"
"3","109101","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","76","0"
"3","101401","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","77","0"
"3","109201","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","78","0"
"3","109401","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","79","0"
"3","109501","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","80","0"
"3","109601","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","81","0"
"3","110001","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","82","0"
"3","110301","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","83","0"
"3","110401","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","84","0"
"3","110601","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","85","0"
"3","110701","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","86","0"
"3","110801","2020/01/28 15:59:59","49","0","2020/01/21 16:00:00","87","0"
"3","105701","2020/02/04 15:59:59","50","0","2020/01/28 16:00:00","88","0"
"3","106301","2020/02/04 15:59:59","50","0","2020/01/28 16:00:00","89","0"
"3","111101","2020/02/14 15:59:59","52","0","2020/02/04 16:00:00","93","1001"
"3","108101","2020/02/19 15:59:59","53","0","2020/02/14 16:00:00","94","0"
"3","108301","2020/02/19 15:59:59","53","0","2020/02/14 16:00:00","95","0"
"3","111301","2020/03/04 15:59:59","54","0","2020/02/19 16:00:00","96","1002"
"3","111401","2020/03/13 15:59:59","55","0","2020/03/04 16:00:00","97","1003"
"3","105601","2020/03/19 15:59:59","56","0","2020/03/13 16:00:00","98","0"
"2","101301","2020/03/19 15:59:59","56","0","2020/03/13 16:00:00","99","0"
"2","102701","2020/03/19 15:59:59","56","0","2020/03/13 16:00:00","100","0"
"3","106501","2020/04/01 15:59:59","57","0","2020/03/19 16:00:00","101","1004"
"3","111501","2020/04/14 15:59:59","58","0","2020/04/01 16:00:00","102","1005"
"3","108401","2020/04/22 15:59:59","59","0","2020/04/14 16:00:00","103","0"
"3","108601","2020/04/22 15:59:59","59","0","2020/04/14 16:00:00","104","0"
"3","111701","2020/05/05 15:59:59","60","0","2020/04/22 16:00:00","105","1006"
"3","112001","2020/05/08 15:59:59","61","0","2020/05/05 16:00:00","106","1007"
"3","106101","2020/05/08 15:59:59","61","0","2020/05/05 16:00:00","107","0"
"3","107101","2020/05/08 15:59:59","61","0","2020/05/05 16:00:00","108","0"
"3","107001","2020/05/08 15:59:59","61","0","2020/05/05 16:00:00","109","0"
"3","112001","2020/05/15 15:59:59","62","0","2020/05/08 16:00:00","110","1007"
"3","108801","2020/05/22 15:59:59","63","0","2020/05/15 16:00:00","111","0"
"3","108701","2020/05/22 15:59:59","63","0","2020/05/15 16:00:00","112","0"
"3","111901","2020/06/03 15:59:59","64","0","2020/05/22 16:00:00","113","1008"
"3","112201","2020/06/15 15:59:59","65","0","2020/06/03 16:00:00","114","1009"
"3","109101","2020/06/22 15:59:59","66","0","2020/06/15 16:00:00","115","0"
"3","180401","2020/07/02 15:59:59","67","0","2020/06/22 16:00:00","116","1010"
"3","107001","2020/07/02 15:59:59","67","0","2020/06/22 16:00:00","117","0"
"3","106101","2020/07/02 15:59:59","67","0","2020/06/22 16:00:00","118","0"
"3","107101","2020/07/02 15:59:59","67","0","2020/06/22 16:00:00","119","0"
"3","110001","2020/08/06 15:59:59","68","0","2020/08/03 16:00:00","120","0"
"3","110301","2020/08/06 15:59:59","68","0","2020/08/03 16:00:00","121","0"
"3","112401","2020/10/13 15:59:59","69","0","2020/09/30 16:00:00","122","1011"
"3","112501","2020/10/26 15:59:59","70","0","2020/10/13 16:00:00","123","1012"
"3","110401","2020/08/21 15:59:59","71","0","2020/08/17 16:00:00","124","0"
"3","110601","2020/08/21 15:59:59","71","0","2020/08/17 16:00:00","125","0"
"3","111001","2020/07/13 15:59:59","72","0","2020/07/02 16:00:00","126","1013"
"3","109201","2020/07/20 15:59:59","73","0","2020/07/13 16:00:00","127","0"
"3","109401","2020/07/20 15:59:59","73","0","2020/07/13 16:00:00","128","0"
"3","110901","2020/07/30 15:59:59","74","0","2020/07/20 16:00:00","129","1014"
"3","111101","2020/08/03 15:59:59","75","0","2020/07/30 16:00:00","130","0"
"3","112701","2020/08/17 15:59:59","76","0","2020/08/06 16:00:00","131","1015"
"3","109501","2020/09/16 15:59:59","77","0","2020/09/11 16:00:00","132","0"
"3","109601","2020/09/16 15:59:59","77","0","2020/09/11 16:00:00","133","0"
"3","112801","2020/09/01 15:59:59","78","0","2020/08/21 16:00:00","134","1016"
"3","180501","2020/09/04 15:59:59","79","0","2020/09/01 16:00:00","135","1017"
"3","180401","2020/09/04 15:59:59","79","0","2020/09/01 16:00:00","136","0"
"3","107001","2020/09/04 15:59:59","79","0","2020/09/01 16:00:00","137","0"
"3","106101","2020/09/04 15:59:59","79","0","2020/09/01 16:00:00","138","0"
"3","107101","2020/09/04 15:59:59","79","0","2020/09/01 16:00:00","139","0"
"3","112901","2020/09/11 15:59:59","80","0","2020/09/04 16:00:00","140","1018"
"3","110001","2020/11/02 15:59:59","81","0","2020/10/26 16:00:00","141","0"
"3","110301","2020/09/24 15:59:59","81","0","2020/09/16 16:00:00","142","0"
"3","106601","2020/09/24 15:59:59","82","0","2020/09/16 16:00:00","143","1019"
"3","111501","2020/09/30 15:59:59","83","0","2020/09/24 16:00:00","144","0"
"3","180201","2020/11/05 15:59:59","84","0","2020/11/02 16:00:00","145","1020"
"3","180501","2020/11/05 15:59:59","84","0","2020/11/02 16:00:00","146","0"
"3","180401","2020/11/05 15:59:59","84","0","2020/11/02 16:00:00","147","0"
"3","107001","2020/11/05 15:59:59","84","0","2020/11/02 16:00:00","148","0"
"3","106101","2020/11/05 15:59:59","84","0","2020/11/02 16:00:00","149","0"
"3","107101","2020/11/05 15:59:59","84","0","2020/11/02 16:00:00","150","0"
"3","113101","2020/11/13 15:59:59","85","0","2020/11/05 16:00:00","151","1021"
"3","110401","2020/11/18 15:59:59","86","0","2020/11/13 16:00:00","152","0"
"3","110601","2020/11/18 15:59:59","86","0","2020/11/13 16:00:00","153","0"
"3","113301","2020/11/26 15:59:59","87","0","2020/11/18 16:00:00","154","1022"
"3","112001","2020/12/01 15:59:59","88","0","2020/11/26 16:00:00","155","0"
"3","111901","2020/12/01 15:59:59","88","0","2020/11/26 16:00:00","156","0"
"3","107501","2020/12/04 15:59:59","89","0","2020/12/01 16:00:00","157","0"
"3","107801","2020/12/04 15:59:59","89","0","2020/12/01 16:00:00","158","0"
"3","113401","2020/12/14 15:59:59","90","0","2020/12/04 16:00:00","159","1023"
"3","110701","2020/12/18 15:59:59","91","0","2020/12/14 16:00:00","160","0"
"3","110801","2020/12/18 15:59:59","91","0","2020/12/14 16:00:00","161","0"
"3","113601","2021/01/06 15:59:59","92","0","2020/12/26 16:00:00","162","1024"
"3","107701","2020/12/25 15:59:59","93","0","2020/12/21 16:00:00","163","0"
"3","107901","2020/12/25 15:59:59","93","0","2020/12/21 16:00:00","164","0"
"3","106801","2020/12/21 15:59:59","94","0","2020/12/18 16:00:00","165","1025"
"3","180201","2020/12/21 15:59:59","94","0","2020/12/18 16:00:00","166","0"
"3","180501","2020/12/21 15:59:59","94","0","2020/12/18 16:00:00","167","0"
"3","180401","2020/12/21 15:59:59","94","0","2020/12/18 16:00:00","168","0"
"3","107001","2020/12/21 15:59:59","94","0","2020/12/18 16:00:00","169","0"
"3","106101","2020/12/21 15:59:59","94","0","2020/12/18 16:00:00","170","0"
"3","107101","2020/12/21 15:59:59","94","0","2020/12/18 16:00:00","171","0"
"3","113701","2021/01/15 15:59:59","95","0","2021/01/06 16:00:00","172","1026"
"3","111101","2021/01/20 15:59:59","96","0","2021/01/15 16:00:00","173","0"
"3","111301","2021/01/20 15:59:59","96","0","2021/01/15 16:00:00","174","0"
"3","113801","2021/02/01 15:59:59","97","0","2021/01/20 16:00:00","175","1027"
"3","113901","2021/02/11 15:59:59","98","0","2021/02/01 16:00:00","176","1028"
"3","106501","2021/02/19 15:59:59","99","0","2021/02/15 16:00:00","177","0"
"3","111401","2021/02/19 15:59:59","99","0","2021/02/15 16:00:00","178","0"
"3","114001","2021/03/02 15:59:59","100","0","2021/02/19 16:00:00","179","1029"
"3","108101","2021/03/17 15:59:59","101","0","2021/03/12 16:00:00","180","0"
"3","108301","2021/03/17 15:59:59","101","0","2021/03/12 16:00:00","181","0"
"3","114201","2021/03/12 15:59:59","102","0","2021/03/02 16:00:00","182","1030"
"3","109701","2021/04/27 15:59:59","103","0","2021/04/16 16:00:00","183","0"
"3","109901","2021/04/27 15:59:59","103","0","2021/04/16 16:00:00","184","0"
"3","114301","2021/04/06 15:59:59","104","0","2021/03/28 16:00:00","185","1031"
"3","114401","2021/04/16 15:59:59","105","0","2021/04/06 16:00:00","186","1032"
"3","111501","2021/03/28 15:59:59","106","0","2021/03/17 16:00:00","187","0"
"3","111701","2021/03/28 15:59:59","106","0","2021/03/17 16:00:00","188","0"
"3","108401","2021/03/28 15:59:59","106","0","2021/03/17 16:00:00","189","0"
"3","108601","2021/03/28 15:59:59","106","0","2021/03/17 16:00:00","190","0"
"3","114501","2021/05/07 15:59:59","107","0","2021/04/27 16:00:00","191","1033"
"3","180101","2021/02/15 15:59:59","108","0","2021/02/11 16:00:00","192","1034"
"3","106801","2021/02/15 15:59:59","108","0","2021/02/11 16:00:00","193","0"
"3","180201","2021/02/15 15:59:59","108","0","2021/02/11 16:00:00","194","0"
"3","180501","2021/02/15 15:59:59","108","0","2021/02/11 16:00:00","195","0"
"3","180401","2021/02/15 15:59:59","108","0","2021/02/11 16:00:00","196","0"
"3","107001","2021/02/15 15:59:59","108","0","2021/02/11 16:00:00","197","0"
"3","106101","2021/02/15 15:59:59","108","0","2021/02/11 16:00:00","198","0"
"3","107101","2021/02/15 15:59:59","108","0","2021/02/11 16:00:00","199","0"
"3","111801","2021/05/16 15:59:59","109","0","2021/05/07 16:00:00","200","1035"
"3","112001","2021/05/21 15:59:59","110","0","2021/05/16 16:00:00","201","0"
"3","111901","2021/05/21 15:59:59","110","0","2021/05/16 16:00:00","202","0"
"3","108701","2021/05/26 15:59:59","111","0","2021/05/21 16:00:00","203","0"
"3","108801","2021/05/26 15:59:59","111","0","2021/05/21 16:00:00","204","0"
"3","115001","2021/06/04 15:59:59","112","0","2021/05/26 16:00:00","205","1036"
"3","115501","2021/06/14 15:59:59","113","0","2021/06/04 16:00:00","206","1037"
"3","112201","2021/06/19 15:59:59","114","0","2021/06/14 16:00:00","207","0"
"3","109101","2021/06/19 15:59:59","114","0","2021/06/14 16:00:00","208","0"
"3","106401","2021/06/27 15:59:59","115","0","2021/06/19 16:00:00","209","1038"
"3","113101","2021/07/02 15:59:59","117","0","2021/06/27 16:00:00","210","0"
"3","115701","2021/07/02 15:59:59","118","0","2021/06/27 16:00:00","211","1039"
"3","180601","2021/07/05 15:59:59","119","0","2021/07/02 16:00:00","212","1040"
"3","106801","2021/07/05 15:59:59","119","0","2021/07/02 16:00:00","213","0"
"3","180101","2021/07/05 15:59:59","119","0","2021/07/02 16:00:00","214","0"
"3","180201","2021/07/05 15:59:59","119","0","2021/07/02 16:00:00","215","0"
"3","180501","2021/07/05 15:59:59","119","0","2021/07/02 16:00:00","216","0"
"3","180401","2021/07/05 15:59:59","119","0","2021/07/02 16:00:00","217","0"
"3","107001","2021/07/05 15:59:59","119","0","2021/07/02 16:00:00","218","0"
"3","106101","2021/07/05 15:59:59","119","0","2021/07/02 16:00:00","219","0"
"3","107101","2021/07/05 15:59:59","119","0","2021/07/02 16:00:00","220","0"
"3","115901","2021/07/14 15:59:59","120","0","2021/07/05 16:00:00","221","1041"
"3","112401","2021/08/25 15:59:59","121","0","2021/08/09 16:00:00","222","0"
"3","112501","2021/08/25 15:59:59","121","0","2021/08/09 16:00:00","223","0"
"3","113401","2021/07/24 15:59:59","122","0","2021/07/14 16:00:00","224","0"
"3","116001","2021/07/30 15:59:59","123","0","2021/07/21 16:00:00","225","1042"
"3","116301","2021/08/09 15:59:59","125","0","2021/08/01 16:00:00","226","1043"
"3","111001","2021/07/21 15:59:59","126","0","2021/07/14 16:00:00","227","0"
"3","110901","2021/07/21 15:59:59","126","0","2021/07/14 16:00:00","228","0"
"3","116201","2021/09/01 15:59:59","127","0","2021/08/25 16:00:00","229","1044"
"3","113901","2021/08/31 15:59:59","128","0","2021/08/25 16:00:00","230","0"
"3","107101","2021/08/01 15:59:59","129","0","2021/07/30 16:00:00","231","1045"
"3","180601","2021/08/01 15:59:59","129","0","2021/07/30 16:00:00","232","0"
"3","180101","2021/08/01 15:59:59","129","0","2021/07/30 16:00:00","233","0"
"3","106801","2021/08/01 15:59:59","129","0","2021/07/30 16:00:00","234","0"
"3","180201","2021/08/01 15:59:59","129","0","2021/07/30 16:00:00","235","0"
"3","180501","2021/08/01 15:59:59","129","0","2021/07/30 16:00:00","236","0"
"3","180401","2021/08/01 15:59:59","129","0","2021/07/30 16:00:00","237","0"
"3","107001","2021/08/01 15:59:59","129","0","2021/07/30 16:00:00","238","0"
"3","106101","2021/08/01 15:59:59","129","0","2021/07/30 16:00:00","239","0"
"3","116501","2021/09/12 15:59:59","130","0","2021/09/01 16:00:00","240","1046"
"3","112701","2021/09/22 15:59:59","131","0","2021/09/12 16:00:00","241","0"
"3","112801","2021/09/22 15:59:59","131","0","2021/09/12 16:00:00","242","0"
"3","116601","2021/10/02 15:59:59","133","0","2021/09/22 16:00:00","243","1047"
"3","116701","2021/10/11 15:59:59","134","0","2021/10/02 16:00:00","244","1048"
"3","112901","2021/10/18 15:59:59","135","0","2021/10/11 16:00:00","245","0"
"3","106601","2021/10/18 15:59:59","135","0","2021/10/11 16:00:00","246","0"
"3","110301","2021/10/22 15:59:59","136","0","2021/10/18 16:00:00","247","0"
"3","110001","2021/10/22 15:59:59","136","0","2021/10/18 16:00:00","248","0"
"3","116901","2021/10/26 15:59:59","137","0","2021/10/18 16:00:00","249","1049"
"3","107801","2021/10/26 15:59:59","138","0","2021/10/22 16:00:00","250","0"
"3","107501","2021/10/26 15:59:59","138","0","2021/10/22 16:00:00","251","0"
"3","114401","2021/11/01 15:59:59","139","0","2021/10/26 16:00:00","252","0"
"3","180301","2021/11/04 15:59:59","140","0","2021/11/01 16:00:00","253","1050"
"3","180601","2021/11/04 15:59:59","140","0","2021/11/01 16:00:00","254","0"
"3","180101","2021/11/04 15:59:59","140","0","2021/11/01 16:00:00","255","0"
"3","106801","2021/11/04 15:59:59","140","0","2021/11/01 16:00:00","256","0"
"3","180201","2021/11/04 15:59:59","140","0","2021/11/01 16:00:00","257","0"
"3","180501","2021/11/04 15:59:59","140","0","2021/11/01 16:00:00","258","0"
"3","180401","2021/11/04 15:59:59","140","0","2021/11/01 16:00:00","259","0"
"3","107001","2021/11/04 15:59:59","140","0","2021/11/01 16:00:00","260","0"
"3","106101","2021/11/04 15:59:59","140","0","2021/11/01 16:00:00","261","0"
"3","107101","2021/11/04 15:59:59","140","0","2021/11/01 16:00:00","262","0"
"3","117001","2021/11/13 15:59:59","141","0","2021/11/04 16:00:00","263","1051"
"3","113101","2021/11/16 15:59:59","142","0","2021/11/09 16:00:00","264","0"
"3","107701","2021/11/20 15:59:59","143","0","2021/11/16 16:00:00","265","0"
"3","107901","2021/11/20 15:59:59","143","0","2021/11/16 16:00:00","266","0"
"3","117101","2021/11/25 15:59:59","144","0","2021/11/16 16:00:00","267","1052"
"3","110401","2021/11/25 15:59:59","145","0","2021/11/20 16:00:00","268","0"
"3","111801","2021/12/02 15:59:59","146","0","2021/11/25 16:00:00","269","0"
"3","115001","2021/12/02 15:59:59","146","0","2021/11/25 16:00:00","270","0"
"3","117201","2021/12/11 15:59:59","147","0","2021/12/02 16:00:00","271","1053"
"3","113401","2021/12/17 15:59:59","148","0","2021/12/11 16:00:00","272","0"
"3","117301","2021/12/25 15:59:59","149","0","2021/12/17 16:00:00","273","1054"
"3","115501","2022/01/02 15:59:59","150","0","2021/12/25 16:00:00","274","0"
"3","180701","2022/01/05 15:59:59","151","0","2022/01/02 16:00:00","275","1055"
"3","180301","2022/01/05 15:59:59","151","0","2022/01/02 16:00:00","276","0"
"3","180601","2022/01/05 15:59:59","151","0","2022/01/02 16:00:00","277","0"
"3","180101","2022/01/05 15:59:59","151","0","2022/01/02 16:00:00","278","0"
"3","106801","2022/01/05 15:59:59","151","0","2022/01/02 16:00:00","279","0"
"3","180201","2022/01/05 15:59:59","151","0","2022/01/02 16:00:00","280","0"
"3","180501","2022/01/05 15:59:59","151","0","2022/01/02 16:00:00","281","0"
"3","180401","2022/01/05 15:59:59","151","0","2022/01/02 16:00:00","282","0"
"3","107001","2022/01/05 15:59:59","151","0","2022/01/02 16:00:00","283","0"
"3","106101","2022/01/05 15:59:59","151","0","2022/01/02 16:00:00","284","0"
"3","107101","2022/01/05 15:59:59","151","0","2022/01/02 16:00:00","285","0"
"3","117501","2022/01/10 15:59:59","152","0","2022/01/05 16:00:00","286","1056"
"3","113701","2022/01/15 15:59:59","153","0","2022/01/10 16:00:00","287","0"
"3","113801","2022/01/15 15:59:59","153","0","2022/01/10 16:00:00","288","0"
"3","117601","2022/01/20 15:59:59","154","0","2022/01/15 16:00:00","289","1057"
"3","118001","2022/01/26 15:59:59","155","0","2022/01/20 16:00:00","290","1058"
"3","108101","2022/02/01 15:59:59","156","0","2022/01/26 16:00:00","291","0"
"3","108301","2022/02/01 15:59:59","156","0","2022/01/26 16:00:00","292","0"
"3","110601","2022/02/01 15:59:59","157","0","2022/01/26 16:00:00","293","0"
"3","117701","2022/02/12 15:59:59","158","0","2022/02/04 16:00:00","294","1059"
"3","113901","2022/02/19 15:59:59","159","0","2022/02/12 16:00:00","295","0"
"3","117901","2022/02/26 15:59:59","160","0","2022/02/19 16:00:00","296","1060"
"3","111101","2022/03/07 15:59:59","161","0","2022/02/26 16:00:00","297","0"
"3","106701","2022/02/04 15:59:59","162","0","2022/02/01 16:00:00","298","1061"
"3","180701","2022/02/04 15:59:59","162","0","2022/02/01 16:00:00","299","0"
"3","180301","2022/02/04 15:59:59","162","0","2022/02/01 16:00:00","300","0"
"3","180601","2022/02/04 15:59:59","162","0","2022/02/01 16:00:00","301","0"
"3","180101","2022/02/04 15:59:59","162","0","2022/02/01 16:00:00","302","0"
"3","106801","2022/02/04 15:59:59","162","0","2022/02/01 16:00:00","303","0"
"3","180201","2022/02/04 15:59:59","162","0","2022/02/01 16:00:00","304","0"
"3","180501","2022/02/04 15:59:59","162","0","2022/02/01 16:00:00","305","0"
"3","180401","2022/02/04 15:59:59","162","0","2022/02/01 16:00:00","306","0"
"3","107001","2022/02/04 15:59:59","162","0","2022/02/01 16:00:00","307","0"
"3","106101","2022/02/04 15:59:59","162","0","2022/02/01 16:00:00","308","0"
"3","107101","2022/02/04 15:59:59","162","0","2022/02/01 16:00:00","309","0"
"3","119001","2022/03/15 15:59:59","163","0","2022/03/07 16:00:00","310","1062"
"3","114201","2022/03/20 15:59:59","164","0","2022/03/15 16:00:00","311","0"
"3","114301","2022/03/20 15:59:59","164","0","2022/03/15 16:00:00","312","0"
"3","119101","2022/03/28 15:59:59","166","0","2022/03/20 16:00:00","313","1063"
"3","108401","2022/04/03 15:59:59","167","0","2022/03/28 16:00:00","314","0"
"3","108601","2022/04/03 15:59:59","167","0","2022/03/28 16:00:00","315","0"
"3","119901","2022/04/11 15:59:59","168","0","2022/04/03 16:00:00","316","1064"
"3","114401","2022/04/18 15:59:59","169","0","2022/04/11 16:00:00","317","0"
"3","111501","2022/04/25 15:59:59","170","0","2022/04/18 16:00:00","318","0"
"3","119301","2022/05/04 15:59:59","171","0","2022/04/25 16:00:00","319","1065"
"3","180801","2022/05/07 15:59:59","172","0","2022/05/04 16:00:00","320","1066"
"3","106701","2022/05/07 15:59:59","172","0","2022/05/04 16:00:00","321","0"
"3","180701","2022/05/07 15:59:59","172","0","2022/05/04 16:00:00","322","0"
"3","180301","2022/05/07 15:59:59","172","0","2022/05/04 16:00:00","323","0"
"3","180601","2022/05/07 15:59:59","172","0","2022/05/04 16:00:00","324","0"
"3","180101","2022/05/07 15:59:59","172","0","2022/05/04 16:00:00","325","0"
"3","106801","2022/05/07 15:59:59","172","0","2022/05/04 16:00:00","326","0"
"3","180201","2022/05/07 15:59:59","172","0","2022/05/04 16:00:00","327","0"
"3","180501","2022/05/07 15:59:59","172","0","2022/05/04 16:00:00","328","0"
