96a6056116d82be819562267989be739e117f715fab6206c49f130781adc0798,bd1b8f376958287479f648be60c42cda4e42dfe86dea3d411b23ff6d6f384b8d,838011fffb4a1cdf2bd102427e8eba8b7de7a79dd6d71a446529af589c71dea4,384bd9d46e011628f08e5199c14a6d9ac85ad18d7ccd3821fffaad4eed6c0ab3,ab91831d2bce5fbc20ffc51b386fbfa2c8a19551071130c850d3adb722bcd87a,9af621e5c0b0bd75c67f9bf04d864976f060e2aef22bc3183e09771b85076926,726ea52c294fa5560cabef30fe7a0b5f5404312f356fb210595867f0d60fb8a7,7c11edfe7103b825177cf280a87642d61960f921ecc190c7076e45986599555e,fa7629d006726458ba76e2c8a1d23a6b14ead0d791b26479c89b209f77fe4ffd,d48f3265fc06754e97ac3336712a5c65f8d78d9070a29521a99c941d83b454f8,93d97529a3eee16710dc0438db55f77158f769bbe929c0c99a54eac872ec18b2,e0919832fd2fceb7452c677c24082316f097f5aadebce08223b79c5580b57939,f4d73536ae24cbb90f2554b5363f2c1f3a862166cc896d498bbc0bf2d4866f82,0c8fa3abecc9a36eb360aee50582aacb94649ac5a002b00632806b7f93f80c7a,e35a975f94f7d8af2aab048c0950f16ef857f7a5f218de36dd8e6014d2641e75,a5044edafab5109671f282bd3d492622a06206ca0856b36a5163e2a721054eee,3503b27b6b0fde1217fd1fc0bc16a96c34f19318449973bd6b5ca07b323e235f,93d564f9a1e44d21b54095da2c1bf6025e61623cf54f83050893a628633d88ef,3eeeefed12924ac26306545754c2b3077cfb325dae8393a9da7a3badb36ef4c9,4006bd58826078e8f0ed9da875b9fd8cf60c01e82a544c5e217ac935d88783d3,8ed67504b61a76c086ced41101fc5017f7ab57e1f811f74fc1e8edc546a72b93
"1013","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101011","戰隊競賽開始！\n培育角色挑戰怪獸吧！","101011","0","0","0","2019/08/23 05:00:00","2019/08/31 23:59:59","2019/09/01","2019/09/23 04:59:59","2019/09/01","2019/09/05 16:00:00","2019/09/23 04:59:59","90","40004","25","0","1"
"1014","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101021","戰隊競賽開始！\n培育角色挑戰怪獸吧！","101021","0","0","0","2019/09/23 05:00:00","2019/09/30 23:59:59","2019/10/01","2019/10/24 04:59:59","2019/10/01","2019/10/03 16:00:00","2019/10/24 04:59:59","90","40004","25","0","1"
"1015","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101042","戰隊競賽開始！\n培育角色挑戰怪獸吧！","101042","0","0","0","2019/10/24 05:00:00","2019/10/31 23:59:59","2019/11/01","2019/11/23 04:59:59","2019/11/01","2019/11/05 16:00:00","2019/11/23 04:59:59","90","40004","25","0","1"
"1016","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101162","戰隊競賽開始！\n培育角色挑戰怪獸吧！","101162","0","0","0","2019/11/23 05:00:00","2019/11/30 23:59:59","2019/12/01","2019/12/23 04:59:59","2019/12/01","2019/12/04 16:00:00","2019/12/23 04:59:59","90","40004","25","0","1"
"1017","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101172","戰隊競賽開始！\n培育角色挑戰怪獸吧！","101172","0","0","0","2019/12/23 05:00:00","2019/12/30 23:59:59","2019/12/31","2020/01/23 04:59:59","2019/12/31","2020/01/02 16:00:00","2020/01/23 04:59:59","90","40004","25","0","1"
"1018","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101192","戰隊競賽開始！\n培育角色挑戰怪獸吧！","101192","0","0","0","2020/01/23 05:00:00","2020/01/30 23:59:59","2020/01/31","2020/02/24 04:59:59","2020/01/31","2020/02/04 16:00:00","2020/02/24 04:59:59","90","40004","25","0","1"
"1019","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101202","戰隊競賽開始！\n培育角色挑戰怪獸吧！","101202","0","0","0","2020/02/24 05:00:00","2020/02/29 23:59:59","2020/03/01","2020/03/25 04:59:59","2020/03/01","2020/03/04 16:00:00","2020/03/25 04:59:59","90","40004","25","0","1"
"1020","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101292","戰隊競賽開始！\n培育角色挑戰怪獸吧！","101292","0","0","0","2020/03/25 05:00:00","2020/03/31 23:59:59","2020/04/01","2020/04/24 04:59:59","2020/04/01","2020/04/06 16:00:00","2020/04/24 04:59:59","90","40004","25","0","1"
"1021","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101302","戰隊競賽開始！\n培育角色挑戰怪獸吧！","101302","0","0","0","2020/04/24 05:00:00","2020/04/30 23:59:59","2020/05/01","2020/05/25 04:59:59","2020/05/01","2020/05/05 16:00:00","2020/05/25 04:59:59","90","40004","25","0","1"
"1022","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101441","戰隊競賽開始！\n培育角色挑戰怪獸吧！","101441","0","0","0","2020/05/25 05:00:00","2020/05/31 23:59:59","2020/06/01","2020/06/24 04:59:59","2020/06/01","2020/06/03 16:00:00","2020/06/24 04:59:59","90","40004","25","0","1"
"1023","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101452","戰隊競賽開始！\n培育角色挑戰怪獸吧！","101452","0","0","0","2020/06/24 05:00:00","2020/06/29 23:59:59","2020/06/30","2020/07/25 04:59:59","2020/06/30","2020/07/03 16:00:00","2020/07/25 04:59:59","90","40004","25","0","1"
"1024","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101562","戰隊競賽開始！\n培育角色挑戰怪獸吧！","101562","0","0","0","2020/07/25 05:00:00","2020/07/30 23:59:59","2020/07/31","2020/08/25 04:59:59","2020/07/31","2020/08/06 16:00:00","2020/08/25 04:59:59","90","40004","25","0","1"
"1025","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101011","戰隊競賽開始！\n培育角色挑戰怪獸吧！","101011","0","0","0","2020/08/25 05:00:00","2020/08/30 23:59:59","2020/08/31","2020/09/25 04:59:59","2020/08/31","2020/09/03 16:00:00","2020/09/25 04:59:59","90","40004","25","0","1"
"1026","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101021","戰隊競賽開始！\n培育角色挑戰怪獸吧！","101021","0","0","0","2020/09/25 05:00:00","2020/09/29 23:59:59","2020/09/30","2020/10/26 04:59:59","2020/09/30","2020/10/08 16:00:00","2020/10/26 04:59:59","90","40004","25","0","1"
"1027","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101042","戰隊競賽開始！\n培育角色挑戰怪獸吧！","101042","0","0","0","2020/10/26 05:00:00","2020/10/30 23:59:59","2020/10/31","2020/11/26 04:59:59","2020/10/31","2020/11/06 16:00:00","2020/11/26 04:59:59","90","40004","25","0","1"
"1028","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101162","戰隊競賽開始！\n培育角色挑戰怪獸吧！","101162","0","0","0","2020/11/26 05:00:00","2020/11/30 23:59:59","2020/12/01","2020/12/26 04:59:59","2020/12/01","2020/12/04 16:00:00","2020/12/26 04:59:59","90","40004","25","0","1"
"1029","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101172","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101172","0","0","0","2020/12/26 05:00:00","2020/12/30 23:59:59","2020/12/31","2021/01/26 04:59:59","2020/12/31","2021/01/08 16:00:00","2021/01/26 04:59:59","90","40004","25","0","1"
"1030","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101192","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101192","0","0","0","2021/01/26 05:00:00","2021/01/30 23:59:59","2021/01/31","2021/02/24 04:59:59","2021/01/31","2021/02/09 16:00:00","2021/02/24 04:59:59","90","40004","25","0","1"
"1031","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101202","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101202","0","0","0","2021/02/24 05:00:00","2021/02/28 23:59:59","2021/03/01","2021/03/26 04:59:59","2021/03/01","2021/03/08 16:00:00","2021/03/26 04:59:59","90","40004","25","0","1"
"1032","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101292","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101292","0","0","0","2021/03/26 05:00:00","2021/03/30 23:59:59","2021/03/31","2021/04/26 04:59:59","2021/03/31","2021/04/09 16:00:00","2021/04/26 04:59:59","90","40004","25","0","1"
"1033","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101302","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101302","0","0","0","2021/04/26 05:00:00","2021/04/30 23:59:59","2021/05/01","2021/05/27 04:59:59","2021/05/01","2021/05/11 16:00:00","2021/05/27 04:59:59","90","40004","25","0","1"
"1034","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101441","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101441","0","0","0","2021/05/27 05:00:00","2021/05/31 23:59:59","2021/06/01","2021/06/26 04:59:59","2021/06/01","2021/06/09 16:00:00","2021/06/26 04:59:59","90","40004","25","0","1"
"1035","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101452","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101452","0","0","0","2021/06/26 05:00:00","2021/06/30 23:59:59","2021/07/01","2021/07/27 04:59:59","2021/07/01","2021/07/09 16:00:00","2021/07/27 04:59:59","90","40004","25","0","1"
"1036","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101562","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101562","0","0","0","2021/07/27 05:00:00","2021/07/31 23:59:59","2021/08/01","2021/08/27 04:59:59","2021/08/01","2021/08/10 16:00:00","2021/08/27 04:59:59","90","40004","25","0","1"
"1037","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101011","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101011","0","0","0","2021/08/27 05:00:00","2021/08/31 23:59:59","2021/09/01","2021/09/26 04:59:59","2021/09/01","2021/09/10 16:00:00","2021/09/26 04:59:59","90","40004","25","0","1"
"1038","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101021","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101021","0","0","0","2021/09/26 05:00:00","2021/09/30 23:59:59","2021/10/01","2021/10/27 04:59:59","2021/10/01","2021/10/08 16:00:00","2021/10/27 04:59:59","90","40004","25","0","1"
"1039","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101042","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101042","0","0","0","2021/10/27 05:00:00","2021/10/31 23:59:59","2021/11/01","2021/11/26 04:59:59","2021/11/01","2021/11/10 16:00:00","2021/11/26 04:59:59","90","40004","25","0","1"
"1040","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101162","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101162","0","0","0","2021/11/26 05:00:00","2021/11/30 23:59:59","2021/12/01","2021/12/27 04:59:59","2021/12/01","2021/12/09 16:00:00","2021/12/27 04:59:59","90","40004","25","0","1"
"1041","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101172","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101172","0","0","0","2021/12/27 05:00:00","2021/12/31 23:59:59","2022/01/01","2022/01/27 04:59:59","2022/01/01","2022/01/11 16:00:00","2022/01/27 04:59:59","90","40004","25","0","1"
"1042","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101192","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101192","0","0","0","2022/01/27 05:00:00","2022/01/31 23:59:59","2022/02/01","2022/02/24 04:59:59","2022/02/01","2022/02/11 16:00:00","2022/02/24 04:59:59","90","40004","25","0","1"
"1043","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101202","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101202","0","0","0","2022/02/24 05:00:00","2022/02/28 23:59:59","2022/03/01","2022/03/27 04:59:59","2022/03/01","2022/03/09 16:00:00","2022/03/27 04:59:59","90","40004","25","0","1"
"1044","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101292","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101292","0","0","0","2022/03/27 05:00:00","2022/03/31 23:59:59","2022/04/01","2022/04/26 04:59:59","2022/04/01","2022/04/11 16:00:00","2022/04/26 04:59:59","90","40004","25","0","1"
"1045","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101302","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101302","0","0","0","2022/04/26 05:00:00","2022/04/30 23:59:59","2022/05/01","2022/05/27 04:59:59","2022/05/01","2022/05/09 16:00:00","2022/05/27 04:59:59","90","40004","25","0","1"
"1046","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101441","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101441","0","0","0","2022/05/27 05:00:00","2022/05/31 23:59:59","2022/06/01","2022/06/26 04:59:59","2022/06/01","2022/06/10 16:00:00","2022/06/26 04:59:59","90","40004","25","0","1"
"1047","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101452","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101452","0","0","0","2022/06/26 05:00:00","2022/06/30 23:59:59","2022/07/01","2022/07/27 04:59:59","2022/07/01","2022/07/08 16:00:00","2022/07/27 04:59:59","90","40004","25","0","1"
"1048","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101562","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101562","0","0","0","2022/07/27 05:00:00","2022/07/31 23:59:59","2022/08/01","2022/08/27 04:59:59","2022/08/01","2022/08/09 16:00:00","2022/08/27 04:59:59","90","40004","25","0","1"
"1049","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101011","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101011","0","0","0","2022/08/27 05:00:00","2022/08/31 23:59:59","2022/09/01","2022/09/26 04:59:59","2022/09/01","2022/09/08 16:00:00","2022/09/26 04:59:59","90","40004","25","0","1"
"1050","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101021","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101021","0","0","0","2022/09/26 05:00:00","2022/09/30 23:59:59","2022/10/01","2022/10/27 04:59:59","2022/10/01","2022/10/07 16:00:00","2022/10/27 04:59:59","90","40004","25","0","1"
"1051","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101042","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101042","0","0","0","2022/10/27 05:00:00","2022/10/31 23:59:59","2022/11/01","2022/11/26 04:59:59","2022/11/01","2022/11/08 16:00:00","2022/11/26 04:59:59","90","40004","25","0","1"
"1052","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101162","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101162","0","0","0","2022/11/26 05:00:00","2022/11/30 23:59:59","2022/12/01","2022/12/26 04:59:59","2022/12/01","2022/12/09 16:00:00","2022/12/26 04:59:59","90","40004","25","0","1"
"1053","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101172","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101172","0","0","0","2022/12/26 05:00:00","2022/12/30 23:59:59","2022/12/31","2023/01/27 04:59:59","2022/12/31","2023/01/10 16:00:00","2023/01/27 04:59:59","90","40004","25","0","1"
"1054","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101192","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101192","0","0","0","2023/01/27 05:00:00","2023/01/31 23:59:59","2023/02/01","2023/02/24 04:59:59","2023/02/01","2023/02/10 16:00:00","2023/02/24 04:59:59","90","40004","25","0","1"
"1055","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101202","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101202","0","0","0","2023/02/24 05:00:00","2023/02/28 23:59:59","2023/03/01","2023/03/27 04:59:59","2023/03/01","2023/03/10 16:00:00","2023/03/27 04:59:59","90","40004","25","0","1"
"1056","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101292","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101292","0","0","0","2023/03/27 05:00:00","2023/03/31 23:59:59","2023/04/01","2023/04/26 04:59:59","2023/04/01","2023/04/13 16:00:00","2023/04/26 04:59:59","90","40004","25","0","1"
"1057","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101302","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101302","0","0","0","2023/04/26 05:00:00","2023/04/30 23:59:59","2023/05/01","2023/05/27 04:59:59","2023/05/01","2023/05/08 16:00:00","2023/05/27 04:59:59","90","40004","25","0","1"
"1058","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101441","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101441","0","0","0","2023/05/27 05:00:00","2023/05/31 23:59:59","2023/06/01","2023/06/26 04:59:59","2023/06/01","2023/06/09 16:00:00","2023/06/26 04:59:59","90","40004","25","0","1"
"1059","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101452","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101452","0","0","0","2023/06/26 05:00:00","2023/06/30 23:59:59","2023/07/01","2023/07/27 04:59:59","2023/07/01","2023/07/10 16:00:00","2023/07/27 04:59:59","90","40004","25","0","1"
"1060","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101562","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101562","0","0","0","2023/07/27 05:00:00","2023/07/31 23:59:59","2023/08/01","2023/08/27 04:59:59","2023/08/01","2023/08/10 16:00:00","2023/08/27 04:59:59","90","40004","25","0","1"
"1061","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101011","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101011","0","0","0","2023/08/27 05:00:00","2023/08/31 23:59:59","2023/09/01","2023/09/26 04:59:59","2023/09/01","2023/09/08 16:00:00","2023/09/26 04:59:59","90","40004","25","0","1"
"1063","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101021","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101021","0","0","0","2023/09/26 05:00:00","2023/09/30 23:59:59","2023/10/01","2023/10/27 04:59:59","2023/10/01","2023/10/12 16:00:00","2023/10/27 04:59:59","90","40004","25","0","1"
"1064","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101042","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101042","0","0","0","2023/10/27 05:00:00","2023/10/31 23:59:59","2023/11/01","2023/11/26 04:59:59","2023/11/01","2023/11/10 16:00:00","2023/11/26 04:59:59","90","40004","25","0","1"
"1065","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101162","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101162","0","0","0","2023/11/26 05:00:00","2023/11/30 23:59:59","2023/12/01","2023/12/26 04:59:59","2023/12/01","2023/12/08 16:00:00","2023/12/26 04:59:59","90","40004","25","0","1"
"1066","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101172","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101172","0","0","0","2023/12/26 05:00:00","2023/12/30 23:59:59","2023/12/31","2024/01/27 04:59:59","2023/12/31","2024/01/10 16:00:00","2024/01/27 04:59:59","90","40004","25","0","1"
"1067","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101192","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101192","0","0","0","2024/01/27 05:00:00","2024/01/31 23:59:59","2024/02/01","2024/02/25 04:59:59","2024/02/01","2024/02/07 16:00:00","2024/02/25 04:59:59","90","40004","25","0","1"
"1068","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101202","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101202","0","0","0","2024/02/25 05:00:00","2024/02/29 23:59:59","2024/03/01","2024/03/27 04:59:59","2024/03/01","2024/03/12 16:00:00","2024/03/27 04:59:59","90","40004","25","0","1"
"1069","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101292","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101292","0","0","0","2024/03/27 05:00:00","2024/03/31 23:59:59","2024/04/01","2024/04/26 04:59:59","2024/04/01","2024/04/12 16:00:00","2024/04/26 04:59:59","90","40004","25","0","1"
"1070","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101302","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101302","0","0","0","2024/04/26 05:00:00","2024/04/30 23:59:59","2024/05/01","2024/05/27 04:59:59","2024/05/01","2024/05/10 16:00:00","2024/05/27 04:59:59","90","40004","25","0","1"
"1071","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101441","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101441","0","0","0","2024/05/27 05:00:00","2024/05/31 23:59:59","2024/06/01","2024/06/26 04:59:59","2024/06/01","2024/06/10 16:00:00","2024/06/26 04:59:59","90","40004","25","0","1"
"1072","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101452","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101452","0","0","0","2024/06/26 05:00:00","2024/06/30 23:59:59","2024/07/01","2024/07/27 04:59:59","2024/07/01","2024/07/10 16:00:00","2024/07/27 04:59:59","90","40004","25","0","1"
"1073","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101562","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101562","0","0","0","2024/07/27 05:00:00","2024/07/31 23:59:59","2024/08/01","2024/08/27 04:59:59","2024/08/01","2024/08/10 16:00:00","2024/08/27 04:59:59","90","40004","25","0","1"
"1074","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101011","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101011","0","0","0","2024/08/27 05:00:00","2024/08/31 23:59:59","2024/09/01","2024/09/26 04:59:59","2024/09/01","2024/09/10 16:00:00","2024/09/26 04:59:59","90","40004","25","0","1"
"1075","1","和戰隊夥伴們一起\n討伐強力的怪物吧！","101021","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101021","0","0","0","2024/09/26 05:00:00","2024/09/30 23:59:59","2024/10/01","2024/10/27 04:59:59","2024/10/01","2024/10/11 16:00:00","2024/10/27 04:59:59","90","40004","25","0","1"
