1476fd6a717ed0d6814250e1203236e18e71eab04b1fcc68bbf301e0c51785bc,105d8c4f5d09c80bcc82f0f5392bb50867908503a9fac35ede0298a4234915e6,0189a75490d13385481dd5cdba0ea91a35a8ab18d495b6e60826142a9a336ade,31430fc6af20dfe3845bb23cf6ce4b8c4227072d64a3fd628e403dc315816047,b03ff3a3ad9a5f64130fcde10287f9c6fbfd55ae9f206e7e17943e489ec5fe71,3d2000be9736d8faa4f83af9ed61fd4575e9d343196df2ed0d6166099325fca1,175257220918df807769131a770e95e8797282b1c4f1049eb5b395473c7cb080,24783ab6d988202a23dfd4be7f8b1610a9dd60e2ab2a92d7dbfcadd7a7a5bb12,1e1511b9882908256289662f7c4046ee3fb7404dc689acf5304239bb725c6e20,7ee646583513ef94fb212955624ca9a739ddbb67c418324e4f00ffff0f8b52b1,e8d7b99b8865e304a8836600084bd0505452fe0a2868423cf0635ee75d44b6a0,7a4881037731ace62804b48686930bc28da74123452722f7fefbb756ac50519d,c7bd211ea5c143288a2dbb40bdf01e62667baa1db2584935c16c1550fa1f9e6d,441d6ffe4065e3c00d82f9477d05c29b40b4e4a8a7d152230657c2bf6de0cc03,347d0de98b94bac4775c8f706cf0169121e02c3ce5646a7a1eeb9c6662564809,4a530292c0cedaa9fe2251eed2123925062cd7719caabfb2af26b8ca08ba915b,32ac5aa7f295a2a301cf62001b1e2928546e79c0018c578c75de1b0bb4d52348,e1383df6d6814f3729a626eee303dcc390cef72189ea24fb12bdf6cb9376ab11,f4b2b2c5c1a1d3f422ae1c382705314bb5d6e795042e7753ac5a08560d3f89f1,0954fe5844c667e3bb8a776075b750962ad173a375258ef393e07aefd849bc7c,f51c5a6c38f1593fe6e3047748baa10d993e23bc77c9f0237582f59051ef2a17,c16d329156918af299bc65a8ee54f51769736cc022e723b40b381503238d7990,ae866d3a4a50cef05682430eaaf238a467ce7d58662de74d3054f0be334dd2b2,8a472fd7239039d5b0958091f2d975bb9b17d084fd84d940d5331276ca04f266,0aa5773df61125b2112ddf9ece57f6764fac3210ef4470ef79f54e918be7411e,4ea56e363de15678282c97f017c0759256a96e9d3abb768a2f836386f0e6ed91,812d032a9feeade97e7b091c105ab80c5c4b698471b5d8b25de8cbc8151284da,86c525c1bcda1e8c1c8b2ada544b7b19638f392839d5b92557902bbd42de80c9,d5f24a2084cb4dd08944a826fc50eabae2ae7fba9ea1a0242fa691048f858ac1,526eec1240d124c7ff612bdcf1df9dd259cb74e22aea338d01ade282fe2b9382,7fb17a737b7a4d1e90aef7a4e887d47f46efe593103d34cc1d0e2f1a98a0ac93,7c0e91139f6e246f66eb272ab3915f95a8beedd4f525a93a48b6f1669c80f000,a2e127c1815179c6457357be9f2cd78cb812ab285aa2faf518ce5c448cdc3e59,47d0fd1ace26ebf7f2e50d44244ef624c2cfa2ffe200d835b0faad824f70fef0,e5a2c2722b6cf48d5d205483138f33d0c4d58dc04433ecc442a4e9b4fccb1a2e,ffa511c868d4d8c23d5541327a83f3a46bb0cc5af4df801d40b6e7127ee2a85f,1387fd88eb106e4d1dcb603dfc97509724c7a2e83f35720f6cf161c1f707bda1,efc14f198247ea46c0cd023c0126367eef8c476cc5148e6186c7feffcbc69fe7,d00b0099e8a6028bdbacca663bcc8c6e69a0bdf681a2da730a4c132773799d78,261b114d8ad4a32228c11d4d9928a76b1aef28ee2c7f020da956df5d6c7a9fec,45acf7a2f226a4e1775cb82e816f6ada687fb58f1a23cc52a10534c1d93ae4fa,66558a3893aff091120b2e0de74c645ea8ff3a904055b097b9aa0353da4037ce,e16233aaf3ded83d4393e6fe0d24e70680aa231e82c899536a47aec831fc1277,210b427ad2822d33a86feb919ff41f24cfdab8c64ea80e2d88b01e3572e31311
"0","3020","0","0","2273","3020","0","0","3020","302","0","3020","0","岩龜暴君","200000001","0","10244800","251100","0","0","1515","3020","0","0","42","0","0","0","0","0","0","3020","0","0","9724","810100401","0","0","0","0","1","0","0","0"
"0","3020","0","0","1364","3020","0","200","3020","302","0","3020","0","小小哥布林","200000001","0","13243084","250300","0","0","303","3020","0","0","42","0","0","0","0","0","0","3020","0","0","11670","810100402","0","0","0","0","1","0","0","0"
"0","3020","0","0","909","3020","0","0","3020","302","0","3020","0","小狸貓","200000001","6528","12323722","250600","0","0","606","3020","0","0","42","0","0","0","0","0","0","3020","0","0","0","810100403","0","0","0","0","1","0","0","0"
"0","302","5","0","580","302","0","24","302","302","0","302","0","琪愛兒的闇影","200000001","0","6746755","610901","0","15","772","302","2391","0","62","0","0","0","0","0","0","302","0","0","52112","810100404","0","0","20","0","32","0","1","40"
"0","302","5","0","1882","302","0","28","302","302","0","302","0","望（聖誕節）的闇影","200000001","0","7957592","611602","0","4","2744","302","652","0","42","0","0","0","0","0","0","302","0","0","28169","810100405","0","0","114","0","32","0","1","20"
"0","3020","0","0","909","3020","0","0","3020","302","0","3020","0","魔像","200000001","0","12217327","250700","0","0","2424","3020","0","0","42","0","0","0","0","0","0","3020","0","0","9951","810100501","0","0","0","0","1","0","0","0"
"0","3020","0","0","1364","3020","0","0","3020","302","0","3020","0","閃焰軟泥怪","200000001","35424","11048088","252700","0","0","909","3020","0","0","42","0","0","0","0","0","0","3020","0","0","0","810100502","0","0","0","0","1","0","0","0"
"0","302","5","0","432","302","0","10","302","302","0","302","0","智（魔法少女）的闇影","200000001","0","8027121","614301","0","0","499","302","2110","0","71","0","0","0","0","0","0","302","0","1208","53888","810100503","0","0","36","0","32","0","1","30"
"0","302","5","0","841","302","0","0","302","302","0","302","0","七七香（夏日）的闇影","200000001","51298","8146777","613301","0","29","559","302","0","0","42","0","0","0","0","0","0","302","0","1023","0","810100504","0","0","146","0","32","0","1","20"
"0","3020","0","0","455","3020","0","0","3020","302","0","3020","0","鈴蘭蟲","200000001","25403","13418414","258400","0","0","303","3020","0","0","42","0","0","0","0","0","0","3020","0","0","0","810100505","0","0","906","0","1","0","0","0"
"0","302","6","0","2313","302","0","21","302","302","0","302","0","貪吃佩可的闇影","200000001","0","11033748","605802","0","5","2493","302","493","0","42","0","0","0","0","0","0","302","0","0","27753","810100601","0","0","140","0","32","0","1","26"
"0","3020","0","0","1818","3020","0","0","3020","302","0","3020","0","沙塵野豬","200000001","0","12297640","253200","0","0","1212","3020","0","0","42","0","0","0","0","0","0","3020","0","0","12951","810100602","0","0","0","0","1","0","0","0"
"0","302","6","0","727","302","0","20","302","302","0","302","0","日和的闇影","200000001","0","9189303","600101","0","15","856","302","2194","0","62","0","0","0","0","0","0","302","0","0","62481","810100603","0","0","20","0","32","0","1","49"
"0","302","6","0","1743","302","0","3","302","302","0","302","0","千歌的闇影","200000001","48319","9140499","604201","0","21","1451","302","0","0","42","0","0","0","0","0","0","302","0","522","0","810100604","0","0","2740","0","32","0","1","19"
"0","3020","0","0","1364","3020","0","0","3020","302","0","3020","0","氣球鳥","200000001","0","11258510","257600","0","0","909","3020","0","0","42","0","0","0","0","0","0","3020","0","0","1957","810100605","0","0","906","0","1","0","0","0"
"0","3030","0","0","912","3030","0","0","3030","303","0","3030","0","魔像","200000001","0","12976749","250700","0","0","2432","3030","0","0","42","0","0","0","0","0","0","3030","0","0","9953","810100701","0","0","0","0","1","0","0","0"
"0","3030","0","0","912","3030","0","0","3030","303","0","3030","0","小狸貓","200000001","6526","14306969","250600","0","0","608","3030","0","0","42","0","0","0","0","0","0","3030","0","0","0","810100702","0","0","0","0","1","0","0","0"
"0","3030","0","0","1824","3030","0","0","3030","303","0","3030","0","生者戰士像","200000001","0","12098087","250900","0","0","1824","3030","0","0","42","0","0","0","0","0","0","3030","0","0","11784","810100703","0","0","0","0","1","0","0","0"
"0","303","5","0","2167","303","0","12","303","303","0","303","0","空花（黑暗）的闇影","200000001","26088","10708529","619101","0","20","2650","303","0","0","42","0","0","0","0","0","0","303","0","130","0","810100704","0","0","86","0","32","0","1","15"
"0","303","6","0","773","303","0","15","303","303","0","303","0","亞里莎的闇影","200000001","0","8710513","606301","0","0","548","303","1984","0","75","0","0","0","0","0","0","303","0","0","56723","810100705","0","0","40","0","32","0","1","35"
"0","3030","0","0","2280","3030","0","0","3030","303","0","3030","0","守門者","200000001","26865","10975615","251500","0","0","1520","3030","0","0","42","0","0","0","0","0","0","3030","0","0","0","810100801","0","0","0","0","1","0","0","0"
"0","3030","0","0","2736","3030","0","0","3030","303","0","3030","0","生者劍士","200000001","0","12063237","251000","0","0","1216","3030","0","0","42","0","0","0","0","0","0","3030","0","0","11903","810100802","0","0","0","0","1","0","0","0"
"0","303","5","0","2683","303","0","6","303","303","0","303","0","依里（天使）的闇影","200000001","32023","9483730","613801","0","18","1815","303","0","0","42","0","0","0","0","0","0","303","0","198","0","810100803","0","0","1580","0","32","0","1","23"
"0","3030","0","0","684","3030","0","0","3030","303","0","3030","0","翼耳兔","200000001","46833","11869295","256000","0","0","456","3030","0","0","42","0","0","0","0","0","0","3030","0","0","0","810100804","0","0","0","0","1","0","0","0"
"0","303","6","0","596","303","0","0","303","303","0","303","0","凱留（夏日）的闇影","200000001","59172","8824926","607801","0","18","507","303","0","0","42","0","0","0","0","0","0","303","0","2393","0","810100805","0","0","45","0","32","0","1","34"
"0","3030","0","0","2280","3030","0","0","3030","303","0","3030","0","叢林護衛","200000001","0","13035517","251300","0","0","912","3030","0","0","42","0","0","0","0","0","0","3030","0","0","11557","810100901","0","0","0","0","1","0","0","0"
"0","303","6","0","2936","303","0","26","303","303","0","303","0","純的闇影","200000001","0","11252501","604701","0","5","2558","303","536","0","42","0","0","0","0","0","0","303","0","0","23811","810100902","0","0","69","0","32","0","1","30"
"0","3030","0","0","1368","3030","0","0","3030","303","0","3030","0","鼠妖","200000001","0","11872997","253700","0","0","912","3030","0","0","42","0","0","0","0","0","0","3030","0","0","31676","810100903","0","0","0","0","1","0","0","0"
"0","303","6","0","2271","303","0","41","303","303","0","303","0","步未的闇影","200000001","0","10665885","605501","0","4","2978","303","196","0","42","0","0","0","0","0","0","303","0","0","28818","810100904","0","0","64","0","32","0","1","31"
"0","3030","0","0","1140","3030","0","0","3030","303","0","3030","0","土蛇","200000001","0","11582580","255000","0","0","760","3030","0","0","42","0","0","0","0","0","0","3030","0","0","12468","810100905","0","0","0","0","1","0","0","0"
"0","0","1","0","1300","1200","0","0","0","310","0","1800","0","哥布林王者","300000008","0","145000000","305705","0","0","1400","600","0","0","60","0","0","0","0","0","0","0","0","0","80000","810101001","0","0","0","0","1","0","0","70"
"0","125","1","0","0","125","0","0","100","310","150","0","0","爆裂敵人","300000008","0","1000000000","217300","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","810101002","0","0","0","5000","1","0","0","0"
"0","0","1","0","0","0","0","0","0","310","0","0","0","爆裂敵人","300000008","0","1000000000","217301","0","0","0","250","0","0","100","0","0","0","0","0","0","0","0","0","0","810101003","0","0","0","0","1","0","0","0"
"0","3000","1","0","0","0","0","0","0","310","0","0","0","爆裂敵人","300000008","0","1000000000","217303","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","810101004","0","0","0","0","1","0","0","0"
"0","3040","0","0","915","3040","0","0","3040","304","0","3040","0","魔像","200000001","0","13682634","250700","0","0","2440","3040","0","0","42","0","0","0","0","0","0","3040","0","0","11008","810101101","0","0","0","0","1","0","0","0"
"0","304","5","0","450","304","0","48","304","304","0","304","0","克蘿依的闇影","200000001","0","9514010","610801","0","0","605","304","2553","0","64","0","0","0","0","0","0","304","0","0","59852","810101102","0","0","30","0","32","0","1","18"
"0","304","6","0","1112","304","0","11","304","304","0","304","0","祈梨的闇影","200000001","0","10405471","606602","0","0","1187","304","1254","0","47","0","0","0","0","0","0","304","0","0","59250","810101103","0","0","50","0","32","0","1","32"
"0","3040","0","0","687","3040","0","0","3040","304","0","3040","0","洞窟猿猴","200000001","0","12723732","256800","0","0","458","3040","0","0","42","0","0","0","0","0","0","3040","0","0","45193","810101104","0","0","0","0","1","0","0","0"
"0","3040","0","0","915","3040","0","0","3040","304","0","3040","0","鬼燈螢","200000001","0","13243526","258300","0","0","610","3040","0","0","42","0","0","0","0","0","0","3040","0","0","24400","810101105","0","0","912","0","1","0","0","0"
"0","3040","0","0","2288","3040","0","0","3040","304","0","3040","0","岩龜暴君","200000001","0","13170027","251100","0","0","1525","3040","0","0","42","0","0","0","0","0","0","3040","0","0","10761","810101201","0","0","0","0","1","0","0","0"
"0","3040","0","0","1830","3040","0","0","3040","304","0","3040","0","沙塵野豬","200000001","0","13646968","253200","0","0","1220","3040","0","0","42","0","0","0","0","0","0","3040","0","0","12126","810101202","0","0","0","0","1","0","0","0"
"0","3040","0","0","1373","3040","0","0","3040","304","0","3040","0","哥布林護衛","200000001","0","13653499","251200","0","0","1525","3040","0","0","42","0","0","0","0","0","0","3040","0","0","12627","810101203","0","0","0","0","1","0","0","0"
"0","304","5","0","1961","304","0","21","304","304","0","304","0","靜流（夏日）的闇影","200000001","0","11650699","617101","0","5","2933","304","511","0","42","0","0","0","0","0","0","304","0","0","28742","810101204","0","0","147","0","32","0","1","26"
"0","304","6","0","585","304","0","0","304","304","0","304","0","鏡華的闇影","200000001","60649","9813346","603602","0","17","480","304","0","0","42","0","0","0","0","0","0","304","0","2460","0","810101205","0","0","60","0","32","0","1","29"
"0","304","6","0","2367","304","0","36","304","304","0","304","0","胡桃的闇影","200000001","0","12642341","602101","0","4","2305","304","365","0","42","0","0","0","0","0","0","304","0","0","34960","810101301","0","0","59","0","32","0","1","28"
"0","3040","0","0","1373","3040","0","0","3040","304","0","3040","0","軟泥怪","200000001","39832","13680314","252600","0","0","915","3040","0","0","42","0","0","0","0","0","0","3040","0","0","0","810101302","0","0","0","0","1","0","0","0"
"0","304","5","0","857","304","0","0","304","304","0","304","0","七七香（夏日）的闇影","200000001","55499","10594265","613301","0","29","571","304","0","0","42","0","0","0","0","0","0","304","0","1023","0","810101303","0","0","146","0","32","0","1","20"
"0","304","5","0","2734","304","0","6","304","304","0","304","0","依里（天使）的闇影","200000001","40965","11357835","613801","0","18","1849","304","0","0","42","0","0","0","0","0","0","304","0","201","0","810101304","0","0","1580","0","32","0","1","23"
"0","3040","0","0","687","3040","0","0","3040","304","0","3040","0","搗蛋惡魔","200000001","53440","13860738","256300","0","0","458","3040","0","0","42","0","0","0","0","0","0","3040","0","0","0","810101305","0","0","0","0","1","0","0","0"
"0","3050","0","0","2295","3050","0","0","3050","305","0","3050","0","高等獸人","200000001","0","14485103","252900","0","0","918","3050","0","0","42","0","0","0","0","0","0","3050","0","0","11384","810101401","0","0","0","0","1","0","0","0"
"0","3050","0","0","2295","3050","0","0","3050","305","0","3050","0","叢林護衛","200000001","0","14412407","251300","0","0","918","3050","0","0","42","0","0","0","0","0","0","3050","0","0","12749","810101402","0","0","0","0","1","0","0","0"
"0","305","6","0","2358","305","0","21","305","305","0","305","0","貪吃佩可的闇影","200000001","0","12722511","605802","0","5","2544","305","493","0","42","0","0","0","0","0","0","305","0","0","28176","810101403","0","0","141","0","32","0","1","26"
"0","305","5","0","459","305","0","0","305","305","0","305","0","凱留（新年）的闇影","200000001","68142","9549941","612001","0","17","395","305","0","0","42","0","0","0","0","0","0","305","0","2268","0","810101404","0","0","45","0","32","0","1","24"
"0","3050","0","0","689","3050","0","0","3050","305","0","3050","0","搗蛋惡魔","200000001","53438","13479043","256300","0","0","459","3050","0","0","42","0","0","0","0","0","0","3050","0","0","0","810101405","0","0","0","0","1","0","0","0"
"0","3050","0","0","2295","3050","0","0","3050","305","0","3050","0","高等獸人","200000001","0","14708223","252900","0","0","918","3050","0","0","42","0","0","0","0","0","0","3050","0","0","11384","810101501","0","0","0","0","1","0","0","0"
"0","3050","0","0","1836","3050","0","0","3050","305","0","3050","0","狂野角鹿","200000001","0","14428666","251600","0","0","1224","3050","0","0","42","0","0","0","0","0","0","3050","0","0","11507","810101502","0","0","0","0","1","0","0","0"
"0","3050","0","0","2295","3050","0","0","3050","305","0","3050","0","叢林護衛","200000001","0","14635506","251300","0","0","918","3050","0","0","42","0","0","0","0","0","0","3050","0","0","12749","810101503","0","0","0","0","1","0","0","0"
"0","305","5","0","3207","305","0","12","305","305","0","305","0","空花（大江戶）的闇影","200000001","27063","12183422","609501","0","20","2237","305","0","0","42","0","0","0","0","0","0","305","0","120","0","810101504","0","0","208","0","32","0","1","19"
"0","305","6","0","574","305","0","0","305","305","0","305","0","美咲的闇影","200000001","72998","10490545","605001","0","17","467","305","0","0","42","0","0","0","0","0","0","305","0","2341","0","810101505","0","0","45","0","32","0","1","29"
"0","305","6","0","2506","305","0","12","305","305","0","305","0","莉瑪的闇影","200000001","0","13592091","605202","0","6","3503","305","135","0","42","0","0","0","0","0","0","305","0","0","26315","810101601","0","0","24","0","32","0","1","19"
"0","305","6","0","769","305","0","20","305","305","0","305","0","日和的闇影","200000001","0","12013495","600101","0","15","875","305","2197","0","62","0","0","0","0","0","0","305","0","0","62513","810101602","0","0","20","0","32","0","1","49"
"0","305","6","0","2881","305","0","13","305","305","0","305","0","優花梨的闇影","200000001","0","12986070","603401","0","5","2021","305","575","0","42","0","0","0","0","0","0","305","0","0","32893","810101603","0","0","2640","0","32","0","1","26"
"0","3050","0","0","689","3050","0","0","3050","305","0","3050","0","流浪之鴉","200000001","0","14602120","256100","0","0","459","3050","0","0","42","0","0","0","0","0","0","3050","0","0","44918","810101604","0","0","0","0","1","0","0","0"
"0","3050","0","0","689","3050","0","0","3050","305","0","3050","0","洞窟猿猴","200000001","0","14556578","256800","0","0","459","3050","0","0","42","0","0","0","0","0","0","3050","0","0","45170","810101605","0","0","0","0","1","0","0","0"
"0","3060","0","0","1842","3060","0","0","3060","306","0","3060","0","狂野角鹿","200000001","0","14908947","251600","0","0","1228","3060","0","0","42","0","0","0","0","0","0","3060","0","0","11507","810101701","0","0","0","0","1","0","0","0"
"0","3060","0","0","1382","3060","0","0","3060","306","0","3060","0","哥布林護衛","200000001","0","14882731","251200","0","0","1535","3060","0","0","42","0","0","0","0","0","0","3060","0","0","12624","810101702","0","0","0","0","1","0","0","0"
"0","3060","0","0","1842","3060","0","0","3060","306","0","3060","0","生者戰士像","200000001","0","14280959","250900","0","0","1842","3060","0","0","42","0","0","0","0","0","0","3060","0","0","12994","810101703","0","0","0","0","1","0","0","0"
"0","306","6","0","2286","306","0","29","306","306","0","306","0","望的闇影","200000001","0","12876732","602901","0","4","2976","306","565","0","45","0","0","0","0","0","0","306","0","0","31261","810101704","0","0","49","0","32","0","1","25"
"0","306","6","0","1436","306","0","17","306","306","0","306","0","莫妮卡的闇影","200000001","0","12068561","605301","0","2","1451","306","1400","0","58","0","0","0","0","0","0","306","0","0","52650","810101705","0","0","22","0","32","0","1","28"
"0","3060","0","0","3684","3060","0","0","3060","306","0","3060","0","青藍魔像","200000001","0","15938297","250800","0","0","614","3060","0","0","42","0","0","0","0","0","0","3060","0","0","11131","810101801","0","0","0","0","1","0","0","0"
"0","3060","0","0","1152","3060","0","0","3060","306","0","3060","0","洞窟蝙蝠","200000001","47677","13894026","254900","0","0","768","3060","0","0","42","0","0","0","0","0","0","3060","0","0","0","810101802","0","0","0","0","1","0","0","0"
"0","306","6","0","761","306","0","0","306","306","0","306","0","七七香的闇影","200000001","69248","11113683","601301","0","16","600","306","0","0","42","0","0","0","0","0","0","306","0","2176","0","810101803","0","0","49","0","32","0","1","34"
"0","3060","0","0","1382","3060","0","0","3060","306","0","3060","0","岩窟蝸牛","200000001","1929","14385049","256900","0","0","921","3060","0","0","42","0","0","0","0","0","0","3060","0","0","0","810101804","0","0","918","0","1","0","0","0"
"0","306","6","0","586","306","0","0","306","306","0","306","0","鏡華的闇影","200000001","60736","11244578","603602","0","17","482","306","0","0","42","0","0","0","0","0","0","306","0","2462","0","810101805","0","0","60","0","32","0","1","29"
"0","3060","0","0","2303","3060","0","0","3060","306","0","3060","0","高等獸人","200000001","0","15594947","252900","0","0","921","3060","0","0","42","0","0","0","0","0","0","3060","0","0","11383","810101901","0","0","0","0","1","0","0","0"
"0","3060","0","0","1842","3060","0","0","3060","306","0","3060","0","狂野角鹿","200000001","0","15315245","251600","0","0","1228","3060","0","0","42","0","0","0","0","0","0","3060","0","0","11507","810101902","0","0","0","0","1","0","0","0"
"0","306","5","0","969","306","0","13","306","306","0","306","0","美冬（工作服）的闇影","200000001","0","11633792","616901","0","0","1137","306","1287","0","42","0","0","0","0","0","0","306","0","0","55211","810101903","0","0","35","0","32","0","1","29"
