c6f91ae9f20128ad4fdac4e3e5a6f3d2934efa51644f3d17ccb8333eddef0d60,f1389a3d2d3fc96e9a1f252af77072921ddbe8226c3e54bf622da81c14fe047f,99b0d1da9f31ec8c01d758885ed15734168d699c3813a37c12a037f0141dbe94,e02082dc2ef014895c5cc5d3f2ceb93fc5d39402b00caebe08a22faefc53070b,ae9980e132a345439e2d367c979bd24703ef2acf84597e82547426d7cd6a3f73,71bd368eb7d6bf25e7faf4d4ae4c8e00472ea2138ebae4b96fd08b923f17c7b4,2bec48ee2560d52914c7356424b0b97c104f1ad68acb206966001e4c7d973cfa,8f0b2263d7aea8a4d5b4846fec50e50c542b209c19ec40408edd333d77ed6575,e246865e11a329a2baf0398493ea4ae6e6c34408c115df8f346aabc711a3658c,be150160709aa25c62985db4e9793e0e1f208f3a48e3aa0d2524abe792fb3ce2,46349318d5cc37bf807d52aa09827eed0cc650db43a19098ada9278a463cd0d7,de53694ea6747024929770d47b0eb76235a936370a9ffd2679f44733d0eeb1b0,e9e15fbd78ea143b14e0b9efdb8d890842961a000cd4990b8fdb90edf21a273e,e9b7a2e8b29720e641e62d43648dbdac3321a0b5815815442ee4ec91b67c50ca,cbabfc1236c9d53947cf3b78443cf7551ca5a412d84a96dd064b94ab9566813f,716800d1f7979292ef175d79b356bc1b9fd4efd343c70466dbb2fe109e75d498,a4ded0f641b2c41421a93cdf094690422ad460e8e4472a9c2ad8831e220c04d2,afab63ba19ecb5de7b3c68916b8aec8a690015a23f1036c4bb8bf59a740982ff,a9234312566345fc0e11fb29a6a9080e4a879409b18be8e1e33b787cfac106ab,0a5045c9ece5c5aa0cf1a321e7deaece48d56ef881f92fb324f56acf5f55ec99,754e0a154b5c981b3a32b5e0e6e4bf3119127e26ec4c636a96900070940d7ce0,5b4261bb2d012eca4f3283b7c41ea4ece5dedf66d5faa85bd8fb14400c1e3a14,f863dd107345e61fe890d439da82663089cabfdce4f1e5f1cafdc38036ded150,790b30db0de2725f31082c920c58efca3805b32d04e77bc3e08220fb61995f1d,c2f1d7e1ee041c93a281f97682ba55e2b30b79da746b06a04ef9a4dd198217e7,62c85cca4c7ffca311e03e2c1b67b6d4623a2d97d672cfa8c88adc1e664b31a8,79f740ff2528525992983c1fdc58f96db9c759586a67e686420688d82f266b8f,ddf3d1fc0a8924a5b7db2c3a79458c8abec17d8d0b7dbacc7c1efdc4a7aecbbb,919e463a5d0537cab48ac2f3b271e0c84f2be7e05c6889f948cc51ead610eb84,ee6507a45020e56e76d9123dcff9306411e0b0d45c29529172d2002d8daca8e4,876733dbf5463e8e517c504ec9911c551b65e67dcb7b68c2cc029fe79da25294,d937f40a385776212f61eb85e66c4a0779a420d3422c627fc64eb6ce983d2aeb,a1b82a295f8539a1d133fd3c08d5c05d3ba12a1d21a756e8d05c0d51cb0a559e,3b696b25ed686f4c13d53ee6212da2a0b7f9943d10c9705ecb2047d3431f90d4,a25d80ac0990fad7b87ea3c24e34583fad5f8a40e7e5822e8106a0b4633a4f0e,ca6d3c670993d5bee150410d4f42796779de690d2d36b3eb792f5e9bc66e7c42,2501126b19f91623c7fd68e54fab321f5e92b7c8959cf217eff8a4a464ebeb91,f85cf7a25cd2591bdb0224fec2dcb6234493f3cfe0a31aca99f10b02cf04a977,695721bb17ac023a63e8af1e48d939b4cf537b5cdf53af5aa88fbbf509983929,827e9594660edb00eab7f36f90ea29479d4d840c5e326058ccb7d403c454bed3,b9cdf94d485f13275a77e97bb1f7b2863bab6e392e067fa2d83eceea40e47cad,e761349b716cc2c56a5167432efb40dc0667a8917d1424823f632be791b658ea
"0.7","0","0","0.9","30","90","-335","40001","300","166","0","0","0","-1","0.7","370","94002","140000","-1","90005","1","2200116","0","0","102152","0","-40","-168","91002","0.7","16","0","0.7","bgm_M126","0","1","0","480000","721603701","0","333","72160370"
"0.7","0","0","0.9","30","90","-335","40001","300","166","0","0","0","-1","0.7","380","94002","140000","-1","90005","1","2200117","0","0","102162","0","0","-168","91002","0.7","17","0","0.7","bgm_M126","0","1","0","480000","721703801","0","333","72170380"
"0.7","0","0","0.9","30","90","-335","40001","300","166","0","0","0","-1","0.7","390","94002","140000","-1","90005","1","2200118","0","0","102162","0","0","-168","91002","0.7","18","0","0.7","bgm_M126","0","1","0","560000","721803901","0","333","72180390"
"0.7","0","0","0.9","30","90","-335","40001","300","166","0","0","0","-1","0.7","400","94002","140000","-1","90005","1","2200119","0","0","102322","0","0","-168","91002","0.7","19","0","0.7","bgm_M126","0","1","0","560000","721904001","0","333","72190400"
"0.7","0","0","0.9","30","90","-335","40001","300","166","0","0","0","-1","0.7","410","94002","140000","-1","90005","1","2200120","0","0","102322","0","0","-168","91002","0.7","20","0","0.7","bgm_M126","0","1","0","640000","722004101","0","333","72200410"
"0.7","0","0","0.8","30","90","-335","40001","300","166","0","0","0","-1","0.7","420","94002","140000","-1","90005","1","2200121","0","0","102502","0","0","-168","91002","0.7","21","0","0.7","bgm_M126","0","1","0","640000","722104201","0","333","72210420"
"0.7","0","0","0.8","30","90","-335","40001","300","166","0","0","0","-1","0.7","430","94002","140000","-1","90005","1","2200122","0","0","102502","0","0","-168","91002","0.7","22","0","0.7","bgm_M126","0","1","0","720000","722204301","0","333","72220430"
"0.7","0","0","0.9","30","90","-335","40001","300","166","0","0","0","-1","0.7","440","94002","140000","-1","90005","1","2200123","0","0","102512","0","0","-168","91002","0.7","23","0","0.7","bgm_M126","0","1","0","720000","722304401","0","333","72230440"
"0.7","0","0","0.9","30","90","-335","40001","300","166","0","0","0","-1","0.7","450","94002","140000","-1","90005","1","2200124","0","0","102512","0","0","-168","91002","0.7","24","0","0.7","bgm_M126","0","1","0","800000","722404501","0","333","72240450"
"0.7","0","0","0.9","30","90","-335","40001","300","166","0","0","0","-1","0.7","460","94002","140000","-1","90005","1","2200125","0","0","102632","0","0","-168","91002","0.7","25","0","0.7","bgm_M126","0","1","0","800000","722504601","0","333","72250460"
"0.7","0","0","0.9","30","90","-335","40001","300","166","0","0","0","-1","0.7","470","94002","140000","-1","90005","1","2200126","0","0","102632","0","0","-168","91002","0.7","26","0","0.7","bgm_M126","0","1","0","880000","722604701","0","333","72260470"
"0.7","0","0","0.8","30","90","-335","40001","300","166","0","0","0","-1","0.7","480","94002","140000","-1","90005","1","2200127","0","0","102642","0","0","-168","91002","0.7","27","0","0.7","bgm_M126","0","1","0","880000","722704801","0","333","72270480"
"0.7","0","0","0.8","30","90","-335","40001","300","166","0","0","0","-1","0.7","490","94002","140000","-1","90005","1","2200128","0","0","102642","0","0","-168","91002","0.7","28","0","0.7","bgm_M126","0","1","0","960000","722804901","0","333","72280490"
"0.7","0","0","0.8","30","90","-335","40001","300","166","0","0","0","-1","0.7","500","94002","140000","-1","90005","1","2200129","0","0","102702","0","0","-168","91002","0.7","29","0","0.7","bgm_M126","0","1","0","960000","722905001","0","333","72290500"
"0.7","0","0","0.8","30","90","-335","40001","300","166","0","0","0","-1","0.7","510","94002","140000","-1","90005","1","2200130","0","0","102702","0","0","-168","91002","0.7","30","0","0.7","bgm_M126","0","1","0","1040000","723005101","0","333","72300510"
"0.7","0","0","0.8","30","90","-335","40001","300","166","0","0","0","-1","0.7","520","94002","140000","-1","90005","1","2200131","0","0","102712","0","0","-168","91002","0.7","31","0","0.7","bgm_M126","0","1","0","1040000","723105201","0","333","72310520"
"0.7","0","0","0.8","30","90","-335","40001","300","166","0","0","0","-1","0.7","530","94002","140000","-1","90005","1","2200132","0","0","102712","0","0","-168","91002","0.7","32","0","0.7","bgm_M126","0","1","0","1120000","723205301","0","333","72320530"
"0.7","0","0","0.8","30","90","-335","40001","300","166","0","0","0","-1","0.7","540","94002","140000","-1","90005","1","2200133","0","0","102502","0","0","-168","91002","0.7","33","0","0.7","bgm_M126","0","1","0","1120000","723305401","0","333","72330540"
"0.7","0","0","0.8","30","90","-335","40001","300","166","0","0","0","-1","0.7","550","94002","140000","-1","90005","1","2200134","0","0","102502","0","0","-168","91002","0.7","34","0","0.7","bgm_M126","0","1","0","1200000","723405501","0","333","72340550"
"0.7","0","0","0.9","30","90","-335","40001","300","166","0","0","0","-1","0.7","560","94002","140000","-1","90005","1","2200135","0","0","102832","0","0","-168","91002","0.7","35","0","0.7","bgm_M126","0","1","0","1200000","723505601","0","333","72350560"
"0.7","0","0","0.9","30","90","-335","40001","300","166","0","0","0","-1","0.7","570","94002","140000","-1","90005","1","2200136","0","0","102832","0","0","-168","91002","0.7","36","0","0.7","bgm_M126","0","1","0","1280000","723605701","0","333","72360570"
"0.7","0","0","0.8","30","90","-335","40001","300","166","0","0","0","-1","0.7","580","94002","140000","-1","90005","1","2200137","0","0","102502","0","0","-168","91002","0.7","37","0","0.7","bgm_M126","0","1","0","1280000","723705801","0","333","72370580"
"0","0","0","0.8","30","90","-301","40001","300","299","0","0","0","99","0.7","590","94002","140000","-1","90005","1","2200138","0","0","102502","0","0","-101","91002","0.7","38","0","0.7","bgm_M126","0","1","0","1360000","723805901","0","0","72380590"
"0","0","0","0.9","30","90","-301","40001","300","299","0","0","0","99","0.7","600","94002","140000","-1","90005","1","2200139","0","0","101902","0","0","-101","91002","0.7","39","0","0.7","bgm_M126","0","1","0","1360000","723906001","0","0","72390600"
"0","0","0","0.9","30","90","-301","40001","300","299","0","0","0","99","0.7","610","94002","140000","-1","90005","1","2200140","0","0","101902","0","0","-101","91002","0.7","40","0","0.7","bgm_M126","0","1","0","1440000","724006101","0","0","72400610"
"0","0","0","0.9","30","90","-301","40001","300","299","0","0","0","99","0.7","620","94002","140000","-1","90005","1","2200141","0","0","102162","0","0","-101","91002","0.7","41","0","0.7","bgm_M126","0","1","0","1440000","724106201","0","0","72410620"
"0","0","0","0.9","30","90","-301","40001","300","299","0","0","0","99","0.7","630","94002","140000","-1","90005","1","2200142","0","0","102162","0","0","-101","91002","0.7","42","0","0.7","bgm_M126","0","1","0","1520000","724206301","0","0","72420630"
"0","0","0","0.7","30","90","-301","40001","300","299","0","0","0","99","0.7","640","94002","140000","-1","90005","1","2200143","0","0","101312","0","0","-101","91002","0.7","43","0","0.7","bgm_M126","0","1","0","1520000","724306401","0","0","72430640"
"0","0","0","0.7","30","90","-301","40001","300","299","0","0","0","99","0.7","650","94002","140000","-1","90005","1","2200144","0","0","101312","0","0","-101","91002","0.7","44","0","0.7","bgm_M126","0","1","0","1600000","724406501","0","0","72440650"
"0","0","0","0.7","30","90","-301","40001","300","299","0","0","0","99","0.7","660","94002","140000","-1","90005","1","2200145","0","0","102142","0","0","-101","91002","0.7","45","0","0.7","bgm_M126","0","1","0","1600000","724506601","0","0","72450660"
"0","0","0","0.7","30","90","-301","40001","300","299","0","0","0","99","0.7","670","94002","140000","-1","90005","1","2200146","0","0","102142","0","0","-101","91002","0.7","46","0","0.7","bgm_M126","0","1","0","1680000","724606701","0","0","72460670"
"0","0","0","0.9","30","90","-301","40001","300","299","0","0","0","99","0.7","680","94002","140000","-1","90005","1","2200147","0","0","102512","0","0","-101","91002","0.7","47","0","0.7","bgm_M126","0","1","0","1680000","724706801","0","0","72470680"
"0","0","0","0.9","30","90","-301","40001","300","299","0","0","0","99","0.7","690","94002","140000","-1","90005","1","2200148","0","0","102512","0","0","-101","91002","0.7","48","0","0.7","bgm_M126","0","1","0","1760000","724806901","0","0","72480690"
"0","0","0","0.9","30","90","-301","40001","300","299","0","0","0","99","0.7","700","94002","140000","-1","90005","1","2200149","0","0","101512","0","0","-101","91002","0.7","49","0","0.7","bgm_M126","0","1","0","1760000","724907001","0","0","72490700"
"0","0","0","0.9","30","90","-301","40001","300","299","0","0","0","99","0.7","710","94002","140001","-1","90005","1","2200150","0","0","101512","10","0","-101","91002","0.7","50","0","0.7","bgm_M126","50003","15","0","1840000","725007101","0","0","72500710"
"0","0","0","0.9","30","90","-301","40001","300","299","0","0","0","99","0.7","720","94002","140001","-1","90005","1","2200151","0","0","102642","10","0","-101","91002","0.7","51","0","0.7","bgm_M126","50003","15","0","1840000","725107201","0","0","72510720"
"0","0","0","0.9","30","90","-301","40001","300","299","0","0","0","99","0.7","730","94002","140001","-1","90005","1","2200152","0","0","102642","10","0","-101","91002","0.7","52","0","0.7","bgm_M126","50003","15","0","1920000","725207301","0","0","72520730"
"0","0","0","0.9","30","90","-301","40001","300","299","0","0","0","99","0.7","740","94002","140001","-1","90005","1","2200153","0","0","101522","10","0","-101","91002","0.7","53","0","0.7","bgm_M126","50003","15","0","1920000","725307401","0","0","72530740"
"0","0","0","0.9","30","90","-301","40001","300","299","0","0","0","99","0.7","750","94002","140001","-1","90005","1","2200154","0","0","101522","10","0","-101","91002","0.7","54","0","0.7","bgm_M126","50003","15","0","2000000","725407501","0","0","72540750"
"0","0","0","0.9","30","90","-301","40001","300","299","0","0","0","99","0.7","760","94002","140001","-1","90005","1","2200155","0","0","101522","10","0","-101","91002","0.7","55","0","0.7","bgm_M126","50003","15","0","2000000","725507601","0","0","72550760"
"0","0","0","0.9","30","90","-301","40001","300","299","0","0","0","99","0.7","770","94002","140001","-1","90005","1","2200156","0","0","101522","10","0","-101","91002","0.7","56","0","0.7","bgm_M126","50003","15","0","2080000","725607701","0","0","72560770"
"0.7","0","0","0.7","300","90","-335","40001","15","166","0","0","0","-1","0.7","780","90005","4101511","-1","91002","1","2200157","0","0","81008508","2080000","0","-168","140001","0.7","57","0","0.7","bgm_M559","94002","1","0","30","725707801","0","333","72570780"
