05ed02ffd44c9bfbf523f2b3d8d503316f46dd0e29548947c9004342e55e37b7,bc127b70b4bc4d0dcbda774c15a226e0bfdd37a8797ac2a03b33b519b1b449a1,66f3b40a2c116cadc6b7612c0311f05f97c32c5c24e8dc01ae778eb3b4451614,743232f9f3143af83146c53711db3016507f1c17bcb4e90836d6496be05368e3,232cdd72a0eb0b1678095e720d7f0b2f1a437e5710b321abc4887454f23da2a8,9b0c4683133afde60b5064ca42a75dae13492c2b1bc9c0d5e5055901ad8466fc,65f1e5731842061de75cbd5554cec0ff311f23e6e31525ab15cd9ec6ddc08b7e,a2e3c0e5c3e2a3742a8cda2e36317da3a267be9f4857c42843dab6fba5d3c90c,88461fe6832f05b09f5743ffaa5cf1bb958bd391372f0db233b15a43e28c7f68,c52caec98a784653b86cc1ec6048ce993613e7edf8035b1001e6facd8b21f944,9597904f1198412d5ddf0b915e345888f49315fbb25b7489c7f2401756ce369c,e5f75f08f24de4c15fa29858b14c75496ba4adf21f08d2e4fa18912f8d2c7610,ce3ccd43e9e1da2645761dfc5e85b5b5b58ba8b7f4a1460c943ab8c90b3cdc60,1dc188216cea8ba17edfc61b9293a8d2d21be20a5de3ebcd06d63862aac3282f,c84056c35fe5f1b74f905b69594ab2d3a880cfa71395aa8610eba70c6d694a81,cb70dda00f8e64651c15e7e84bfef2b81106da27bde2f817a0010567ee7e42f6,f20fa0f9c3bf28fe8d8adb06eb0a8f6dd9739e4d549a77f440628d7ae1205e24,f1dc5d9e9ba16158424e1f4f3c140131fb3b1241762b91c44d10a66ed5324710,3b4a43f49b7312c537b4297ce12b3a11a5f130e65749437b257757a9c467060f,fdbc32eb2d7f31b505e4aed81ee68d4705075d294cc05bd8cba9566643730526,35b7213cbc15d160f0f84556cbfa3825a48b58266629f2e52022ebec16bc4c48,8bb553ac74ffac879b260eedfc2d360ca5db556197d64c227ba25ce7490f580a,f0c52accad2ea43e8ccd91a58174784ad54e39a0fcf6ef4dd41380d8b547f9f2,9b6bcd13f60b131daac94c5ef3bb0aef4c12c9fd7019106297d6db11b9034e62,cf7578cf3c0dfe50128e07591b2c7737c5f3616cca0f11a9452910cca7d7b0e2,5bb2b2c8195ece459fa6316a3ccfe22800a80a77258dacf1463fc1de6cc16b99,1a2a7dc4956aa9d45aa630317353c7352b8cc22a1887d7214eba5f10b0417ac2,b306882176aca80e3781430f02f18495d7cffa46a4b775bb9bf7fddd6761f0cf,7c6da90ff6d891dc30d0a9ff0db22704a2099e21c95e9c7f3de9fb78e6991873,c7464aa9e16cfd2117016bc2bae30327b2a73bcc1e5f4e70f5ac08f840ab695f,01074a1c90c407d96b8a96bd694d606e90113ea80d0d24864740d306e2ac344c,38a1bae590bdecf7ba8825b8f64496ce548f6ed1134ea83a7bc6a491091ea4c9,089168f45cd41f80559d5b377d5e4444b50f95a26f683ea050e0667840dc966b,0d0ba24d64e0dd3626007adf8a05dfb7de8e88205d2208f7040c1d719608ae7e,ec7a95ee12203313be4b5db33ddb649a3625b8b7206713a1ddabe0c8792f8ae1,2f236ce85b3625341ebb6480f05e76f168619084a1b0cfc89a715ba2ce2871f7,fa8f3fe6a56f05bef97ac59994af0db6df526fff322abbc6c04338bdaf557562,08b931a5fd26315cc991d9bddcca0f24b371ccc18778e826c143065d21640328,c4e9a14719e35689a65e59872454beb0a064f4521f3df7e76974e701be530862,8b515916ae101af1b9d9c0797aeb1949765e03c12707d85f3f94e45d2edb7091,8db246b0f5cf04735758a4ba3c9e4387ab2462838cb2005fd4322f68d25f256e,52d6d213882cce8452f6b773c8207775267463065232530aa9b477b07a841d7b,e2ebcb32cedc26c9aa3c8115646c0296cde3585b6fd83efe415e89945d0a4ad2,f9d34af7477a28b300b3ef2da3b65585d71dbd8ab5e20929c6c2278c1558a4e9
"0","0","0","750000601","0","0","10000","600","0","0","1","0","0","0","0","0","0","107000000","365","10000","0","60","0","0","311409","海岸暴君‧鮫吉","10000","10000","0","0","70","0","0","0","0","300000020","0","0","600","10000","1","0","0","83000"
"0","0","0","750000602","250","0","100","0","0","0","1","0","0","0","0","0","0","1000000","500","100","0","100","0","150","217300","爆裂敵人","0","0","0","0","0","9000","0","0","0","300000008","0","0","0","0","1","100","0","0"
"0","0","0","750000701","0","0","1000","0","0","0","1","0","0","0","0","0","0","99000000","368","1000","0","60","0","0","313602","蘭法","10000","10000","0","0","110","0","0","0","0","300000008","0","0","0","0","1","10000","0","0"
"0","0","0","750000702","0","0","0","3200","0","0","1","0","0","0","0","0","0","3000000","368","0","0","60","0","0","313602","龍牙兵","0","0","0","0","0","0","0","0","0","300000008","0","0","3200","0","1","0","66000","0"
"0","0","0","750000703","0","0","0","600","0","0","1","0","0","0","0","0","0","1000000","368","0","0","60","0","0","313602","蘭法","0","0","0","0","0","0","0","0","0","300000008","0","0","600","0","1","0","0","0"
"0","0","0","750000704","250","0","100","0","0","0","1","0","0","0","0","0","0","1000000","500","100","0","100","0","150","217300","爆裂敵人","0","0","0","0","0","9000","0","0","0","300000008","0","0","0","0","1","100","0","0"
"0","0","0","750000801","0","0","0","1200","0","0","1","0","0","0","0","0","0","122000000","371","10000","0","60","0","0","315407","貪婪暴君‧賭場王","5000","10000","0","0","110","10000","0","0","0","300000022","0","0","1200","10000","1","10000","0","50000"
"0","0","0","750000802","250","0","100","0","0","0","1","0","0","0","0","0","0","1000000","500","100","0","100","0","150","217300","爆裂敵人","0","0","0","0","0","9000","0","0","0","300000008","0","0","0","0","1","100","0","0"
"0","0","0","750000901","0","0","50000","0","0","0","1","0","0","0","0","0","0","120000000","374","300","0","60","0","0","309601","僕役‧洛克斯（複部位）","50000","50000","0","0","130","300","0","0","0","300000008","0","0","0","300","1","50000","0","0"
"0","0","0","750000902","0","0","0","5000","0","0","1","0","0","0","0","0","0","2000000","374","0","0","60","0","0","309601","僕役‧洛克斯（複部位）","0","0","0","0","0","0","0","0","0","300000008","0","0","5000","0","1","0","1000","80000"
"0","0","0","750000903","0","0","0","1000","0","0","1","0","0","0","0","0","0","3000000","374","0","0","60","0","0","309601","僕役‧洛克斯（複部位）","0","0","0","0","0","0","0","0","0","300000008","0","0","1000","0","1","0","0","0"
"0","0","0","750000904","0","0","0","300","0","0","1","0","0","0","0","0","0","2000000","374","0","0","60","0","0","309601","僕役‧洛克斯（複部位）","0","0","0","0","0","0","0","0","0","300000008","0","0","300","0","1","0","0","0"
"0","0","0","750000905","250","0","100","0","0","0","1","0","0","0","0","0","0","1000000","500","100","0","100","0","150","217300","爆裂敵人","0","0","0","0","0","9000","0","0","0","300000008","0","0","0","0","1","100","0","0"
"0","0","0","750001001","0","0","50000","200","0","0","1","0","0","0","0","0","0","90000000","377","0","0","60","0","0","313708","美空","50000","50000","0","0","130","0","0","0","0","300000008","0","0","200","0","1","50000","0","65000"
"0","0","0","750001002","0","0","0","5000","0","0","1","0","0","0","0","0","0","50000000","320","0","0","60","0","0","210701","怪奇怪靈","25000","0","0","0","0","0","0","0","0","200000011","0","0","5000","0","1","0","0","35000"
"0","0","0","750001003","250","0","100","0","0","0","1","0","0","0","0","0","0","1000000","500","100","0","100","0","150","217300","爆裂敵人","0","0","0","0","0","9000","0","0","0","300000008","0","0","0","0","1","100","0","0"
"0","0","0","750001101","0","0","50000","2000","0","0","1","0","0","0","0","0","0","180000000","380","50000","0","60","0","0","316507","哀執的植物羊","50000","50000","0","0","180","0","0","0","0","300000025","0","0","2000","50000","1","50000","0","30000"
"0","0","0","750001102","250","0","200","0","0","0","1","0","0","0","0","0","0","1000000","500","50","0","100","0","150","217300","爆裂敵人","0","0","0","0","0","9000","0","0","0","300000008","0","0","0","0","1","200","0","0"
"0","0","0","750001201","0","0","50000","6000","0","0","1","0","0","0","0","0","0","150000000","383","50000","0","60","0","0","313802","阿澤爾德","50000","50000","0","0","180","50000","0","0","0","300000008","0","0","6000","50000","1","50000","0","25000"
"0","0","0","750001202","0","0","50000","200","0","0","1","0","0","0","0","0","0","1500000","323","0","0","60","0","0","210803","萬能人偶","50000","0","0","0","0","0","0","0","0","200000001","0","0","200","0","1","400","0","25000"
"0","0","0","750001203","0","0","50000","200","0","0","1","0","0","0","0","0","0","3000000","323","0","0","60","0","0","210804","萬能人偶","50000","0","0","0","0","0","0","0","0","200000001","0","0","200","0","1","400","0","25000"
"0","0","0","750001204","0","0","50000","200","0","0","1","0","0","0","0","0","0","6000000","323","0","0","60","0","0","210805","萬能人偶","50000","0","0","0","0","0","0","0","0","200000001","0","0","200","0","1","400","0","25000"
"0","0","0","750001205","0","0","50000","200","0","0","1","0","0","0","0","0","0","3000000","323","0","0","60","0","0","210803","萬能人偶","50000","0","0","0","0","0","0","0","0","200000001","0","0","200","0","1","400","0","25000"
"0","0","0","750001206","0","0","50000","200","0","0","1","0","0","0","0","0","0","6000000","323","0","0","60","0","0","210804","萬能人偶","50000","0","0","0","0","0","0","0","0","200000001","0","0","200","0","1","400","0","25000"
"0","0","0","750001207","0","0","50000","200","0","0","1","0","0","0","0","0","0","12000000","323","0","0","60","0","0","210805","萬能人偶","50000","0","0","0","0","0","0","0","0","200000001","0","0","200","0","1","400","0","25000"
"0","0","0","750001208","0","0","50000","200","0","0","1","0","0","0","0","0","0","4500000","323","0","0","60","0","0","210803","萬能人偶","50000","0","0","0","0","0","0","0","0","200000001","0","0","200","0","1","400","0","25000"
"0","0","0","750001209","0","0","50000","200","0","0","1","0","0","0","0","0","0","9000000","323","0","0","60","0","0","210804","萬能人偶","50000","0","0","0","0","0","0","0","0","200000001","0","0","200","0","1","400","0","25000"
"0","0","0","750001210","0","0","50000","200","0","0","1","0","0","0","0","0","0","18000000","323","0","0","60","0","0","210805","萬能人偶","50000","0","0","0","0","0","0","0","0","200000001","0","0","200","0","1","400","0","25000"
"0","0","0","750001211","250","0","100","0","0","0","1","0","0","0","0","0","0","1000000","500","100","0","100","0","150","217300","爆裂敵人","0","0","0","0","0","9000","0","0","0","300000008","0","0","0","0","1","100","0","0"
"0","0","0","760100101","0","0","38000","360","0","0","1","0","0","0","0","0","0","40000000","450","38000","0","100","0","0","309805","霸瞳皇帝","38000","38000","0","0","30","0","0","0","0","300000008","0","0","360","0","1","38000","34000","34000"
"0","0","0","760100102","250","0","200","0","0","0","1","0","0","0","0","0","0","1000000","500","100","0","100","0","150","217300","爆裂敵人","0","0","0","0","0","9000","0","0","0","300000009","0","0","0","0","1","200","0","0"
"0","0","0","760100201","0","0","41000","420","0","0","1","0","0","0","0","0","0","60000000","453","41000","0","100","0","0","309805","霸瞳皇帝","41000","41000","0","0","30","0","0","0","0","300000008","0","0","420","0","1","41000","38000","38000"
"0","0","0","760100202","250","0","200","0","0","0","1","0","0","0","0","0","0","1000000","500","100","0","100","0","150","217300","爆裂敵人","0","0","0","0","0","9000","0","0","0","300000009","0","0","0","0","1","200","0","0"
"0","0","0","760100301","0","0","44000","480","0","0","1","0","0","0","0","0","0","80000000","456","44000","0","100","0","0","309805","霸瞳皇帝","44000","44000","0","0","30","0","0","0","0","300000008","0","0","480","0","1","44000","42000","42000"
"0","0","0","760100302","250","0","200","0","0","0","1","0","0","0","0","0","0","1000000","500","100","0","100","0","150","217300","爆裂敵人","0","0","0","0","0","9000","0","0","0","300000009","0","0","0","0","1","200","0","0"
"0","0","0","760100401","0","0","47000","540","0","0","1","0","0","0","0","0","0","100000000","459","47000","0","100","0","0","309805","霸瞳皇帝","47000","47000","0","0","30","0","0","0","0","300000008","0","0","540","0","1","47000","46000","46000"
"0","0","0","760100402","250","0","200","0","0","0","1","0","0","0","0","0","0","1000000","500","100","0","100","0","150","217300","爆裂敵人","0","0","0","0","0","9000","0","0","0","300000009","0","0","0","0","1","200","0","0"
"0","0","0","760100501","0","0","50000","600","0","0","1","0","0","0","0","0","0","120000000","462","50000","0","100","0","0","309805","霸瞳皇帝","50000","50000","0","0","30","0","0","0","0","300000008","0","0","600","0","1","50000","50000","50000"
"0","0","0","760100502","250","0","200","0","0","0","1","0","0","0","0","0","0","1000000","500","100","0","100","0","150","217300","爆裂敵人","0","0","0","0","0","9000","0","0","0","300000009","0","0","0","0","1","200","0","0"
"0","0","0","760200101","0","0","38000","360","0","0","1","0","0","0","0","0","0","50000000","450","38000","0","100","0","0","313902","贊恩","38000","38000","0","0","60","38000","0","0","0","300000008","0","0","360","38000","1","38000","0","7000"
"0","0","0","760200102","250","0","150","0","0","0","1","0","0","0","0","0","0","1000000","500","50","0","100","0","150","217300","爆裂敵人","0","0","0","0","0","9000","0","0","0","300000009","0","0","0","0","1","150","0","0"
"0","0","0","760200201","0","0","41000","420","0","0","1","0","0","0","0","0","0","65000000","453","41000","0","100","0","0","313902","贊恩","41000","41000","0","0","60","41000","0","0","0","300000008","0","0","420","41000","1","41000","0","9000"
"0","0","0","760200202","250","0","150","0","0","0","1","0","0","0","0","0","0","1000000","500","50","0","100","0","150","217300","爆裂敵人","0","0","0","0","0","9000","0","0","0","300000009","0","0","0","0","1","150","0","0"
"0","0","0","760200301","0","0","44000","480","0","0","1","0","0","0","0","0","0","80000000","456","44000","0","100","0","0","313902","贊恩","44000","44000","0","0","60","44000","0","0","0","300000008","0","0","480","44000","1","44000","0","11000"
"0","0","0","760200302","250","0","150","0","0","0","1","0","0","0","0","0","0","1000000","500","50","0","100","0","150","217300","爆裂敵人","0","0","0","0","0","9000","0","0","0","300000009","0","0","0","0","1","150","0","0"
"0","0","0","760200401","0","0","47000","540","0","0","1","0","0","0","0","0","0","95000000","459","47000","0","100","0","0","313902","贊恩","47000","47000","0","0","60","47000","0","0","0","300000008","0","0","540","47000","1","47000","0","13000"
"0","0","0","760200402","250","0","150","0","0","0","1","0","0","0","0","0","0","1000000","500","50","0","100","0","150","217300","爆裂敵人","0","0","0","0","0","9000","0","0","0","300000009","0","0","0","0","1","150","0","0"
"0","0","0","760200501","0","0","50000","600","0","0","1","0","0","0","0","0","0","110000000","462","50000","0","100","0","0","313902","贊恩","50000","50000","0","0","60","50000","0","0","0","300000008","0","0","600","50000","1","50000","0","15000"
"0","0","0","760200502","250","0","150","0","0","0","1","0","0","0","0","0","0","1000000","500","50","0","100","0","150","217300","爆裂敵人","0","0","0","0","0","9000","0","0","0","300000009","0","0","0","0","1","150","0","0"
"0","0","0","760300101","0","0","38000","350","0","0","1","0","0","0","0","0","0","200000000","486","38000","0","100","0","0","317901","彌勒","38000","38000","0","0","120","38000","0","0","0","300000008","0","0","350","38000","1","38000","6000","0"
"0","0","0","760300102","250","0","450","0","0","0","1","0","0","0","0","0","0","1000000","500","100","0","100","0","150","217300","爆裂敵人","0","0","0","0","0","0","0","0","0","300000009","0","0","0","0","1","450","0","0"
"0","0","0","760300201","0","0","41000","450","0","0","1","0","0","0","0","0","0","250000000","495","41000","0","100","0","0","317901","彌勒","41000","41000","0","0","120","41000","0","0","0","300000008","0","0","450","41000","1","41000","7000","0"
"0","0","0","760300202","250","0","500","0","0","0","1","0","0","0","0","0","0","1000000","500","100","0","100","0","150","217300","爆裂敵人","0","0","0","0","0","0","0","0","0","300000009","0","0","0","0","1","500","0","0"
"0","0","0","760300301","0","0","44000","550","0","0","1","0","0","0","0","0","0","300000000","504","44000","0","100","0","0","317901","彌勒","44000","44000","0","0","120","44000","0","0","0","300000008","0","0","550","44000","1","44000","8000","0"
"0","0","0","760300302","250","0","550","0","0","0","1","0","0","0","0","0","0","1000000","500","100","0","100","0","150","217300","爆裂敵人","0","0","0","0","0","0","0","0","0","300000009","0","0","0","0","1","550","0","0"
"0","0","0","760300401","0","0","47000","650","0","0","1","0","0","0","0","0","0","350000000","513","47000","0","100","0","0","317901","彌勒","47000","47000","0","0","120","47000","0","0","0","300000008","0","0","650","47000","1","47000","9000","0"
"0","0","0","760300402","250","0","600","0","0","0","1","0","0","0","0","0","0","1000000","500","100","0","100","0","150","217300","爆裂敵人","0","0","0","0","0","0","0","0","0","300000009","0","0","0","0","1","600","0","0"
"0","0","0","760300501","0","0","50000","750","0","0","1","0","0","0","0","0","0","400000000","522","50000","0","100","0","0","317901","彌勒","50000","50000","0","0","120","50000","0","0","0","300000008","0","0","750","50000","1","50000","10000","0"
"0","0","0","760300502","250","0","650","0","0","0","1","0","0","0","0","0","0","1000000","500","100","0","100","0","150","217300","爆裂敵人","0","0","0","0","0","0","0","0","0","300000009","0","0","0","0","1","650","0","0"
