989f9f5cf179a436aa1b9d40f42c6a67481752052ed0d8e8a132401981d8e617,ee999ff8b3b75f3ba9e6b35fbb2014939866bcb7462f63f62f2d4e525f98e670,4e84c3ec97cf3db3b2d35173dc3f80d5c502165c6fe3f5af4e6438ee175662d9,feb0b60e1ce3ff9068af087bc302aff30b38d65eb514e9d9bafd446e1b66c690,1e5ba338dd4e0b82a78bf2c0c66a0737961b94e1f4858481a86df833099819f3,77046f731a892c1bf7465bce8579c6fe8f611d526b9f30fac03f3e3191c52912,9d26f0fad78c46819d52c847a73639d09fda0994c6dfafdbcfa31bcf94e36d3f,014d530c49d6600718f42ae4ea41e352a33c88a6904c48bef10961dda87e4301,397f7d24c5c66a9591032c0ee3000e3af74c2902bea697dfe496f73357a098b1,a78b635797407cbc66d3eecc17e79aa7315a3adc3a5f45c6c2164318c4c59a2e,bb58b16ecea14fc643fff5b273a0266e8a66f4762862eced975270a5f74c5a5f,f79cdb69ac966624e420bfb4e8f8658a9da7c5a2818aa13c93d68ce56446bff9,b504eadfe0b6e5cbacc7a44e9a4f0ed3a37851707caa790bcbaa4e384e3ffbb7,f569b1ff8188703e16d430fbf575528ec85d1ee44e7a9b9756b51499dcccc5f6,0ee226cc9d42275c8b965dfd426a27a5bf52607661eb41f17384abd7cd369a4f,20da02214a078c713c7ace5490493756ec945dbca065d81768306e9d1a15ed82,cac0b641c16c5001cb377cda4479a5737ecc7d3a5f382657a6edd5c881e1c372,1d5eb0278f204f8aec9360c36af61a4a4788addcd9db8c32e639c1d67a962478,04fa8cbde774dbff014d9cf69af038757eaa10d727b9188fa1bf8eca8b3bd8c0,a76abd7998417f3a272dde87e321392739447d5d5d233a99b909be6684f45713
"0","0","0","110010062","0","101010604","101000017","0","11001062","0","100","0","11999092","101010606","101010602","0","0","0","276","0"
"0","0","0","110010063","0","101010606","101000018","0","11001063","11999103","100","0","11999093","101010605","101010601","0","0","0","276","0"
"0","0","0","110010071","0","101010702","101000019","0","11001071","0","100","0","11999091","101010702","101010703","0","0","0","281","0"
"0","0","0","110010072","0","101010702","101000020","0","11001072","0","100","0","11999092","101010705","101010701","0","0","0","281","0"
"0","0","101010704","110010073","0","101010706","101000021","0","11001073","11999101","100","0","11999093","101010705","101010705","0","0","0","281","0"
"0","0","0","110010081","0","101010801","101000022","0","11001081","0","100","0","11999091","101010801","101010804","0","0","0","281","0"
"0","0","0","110010082","0","101010802","101000023","0","11001082","0","100","0","11999092","101010801","101010803","0","0","0","281","0"
"0","0","0","110010083","0","101010805","101000024","0","11001083","11999102","100","0","11999093","101010804","101010804","0","0","0","281","0"
"0","0","0","110010091","0","101010904","101000025","0","11001091","0","100","0","11999091","101010902","101010901","0","0","0","285","0"
"0","0","0","110010092","0","101010902","101000026","0","11001092","0","100","0","11999092","101010903","101010901","0","0","0","285","0"
"0","0","101010904","110010093","0","101010906","101000027","0","11001093","11999103","100","0","11999093","101010905","101010902","0","0","0","285","0"
"0","0","0","110010101","0","101011006","101000028","0","11001101","11999093","100","0","11999091","101011006","101011003","0","0","0","291","0"
"0","0","0","110010102","0","101011004","101000029","0","11001102","11999101","100","0","11999092","101011004","101011008","0","0","0","291","0"
"0","0","0","110010103","0","101011001","101000030","0","11001103","0","100","0","0","0","0","0","0","0","291","0"
"0","0","0","110020011","0","101020101","101000031","0","11002011","0","100","0","11999091","101020102","101020102","0","0","0","296","0"
"0","0","0","110020012","0","101020103","101000032","0","11002012","0","100","0","11999092","101020104","0","0","0","0","296","0"
"0","0","0","110020013","0","101020105","101000033","0","11002013","11999102","100","0","11999093","101020101","101020106","0","0","0","296","0"
"0","0","0","110020021","0","101020201","101000034","0","11002021","0","100","0","11999091","101020202","0","0","0","0","300","0"
"0","0","0","110020022","0","101020203","101000035","0","11002022","0","100","0","11999092","101020203","101020204","0","0","0","300","0"
"0","0","0","110020023","0","101020202","101000036","0","11002023","11999103","100","0","11999093","101020205","101020206","0","0","0","300","0"
"0","0","0","110020031","0","101020301","101000037","0","11002031","0","100","0","11999091","101020303","0","0","0","0","306","0"
"0","0","0","110020032","0","101020304","101000038","0","11002032","0","100","0","11999092","101020305","101020302","0","0","0","306","0"
"0","0","101020303","110020033","0","101020305","101000039","0","11002033","11999101","100","0","11999093","101020304","101020304","0","0","0","306","0"
"0","0","0","110020041","0","101020401","101000040","0","11002041","0","100","0","11999091","101020402","0","0","0","0","311","0"
"0","0","0","110020042","0","101020403","101000041","0","11002042","0","100","0","11999092","101020403","101020404","0","0","0","311","0"
"0","0","0","110020043","0","101020404","101000042","0","11002043","11999102","100","0","11999093","101020404","101020405","0","0","0","311","0"
"0","0","0","110020051","0","101020501","101000043","0","11002051","0","100","0","11999091","101020502","101020503","0","0","0","311","0"
"0","0","0","110020052","0","101020504","101000044","0","11002052","0","100","0","11999092","101020505","101020503","0","0","0","311","0"
"0","0","0","110020053","0","101020506","101000045","0","11002053","11999103","100","0","11999093","101020502","101020501","0","0","0","311","0"
"0","0","0","110020061","0","101020601","101000046","0","11002061","0","100","0","11999091","101020601","101020602","0","0","0","315","0"
"0","0","0","110020062","0","101020603","101000047","0","11002062","0","100","0","11999092","101020604","101020602","0","0","0","315","0"
"0","0","101020606","110020063","0","101020603","101000048","0","11002063","11999101","100","0","11999093","101020604","101020604","0","0","0","315","0"
"0","0","0","110020071","0","101020701","101000049","0","11002071","0","100","0","11999091","101020702","101020702","0","0","0","321","0"
"0","0","0","110020072","0","101020703","101000050","0","11002072","0","100","0","11999092","101020703","101020704","0","0","0","321","0"
"0","0","0","110020073","0","101020705","101000051","0","11002073","11999102","100","0","11999093","101020704","101020706","0","0","0","321","0"
"0","0","0","110020081","0","101020801","101000052","0","11002081","11002084","100","0","11999091","101020801","101020802","0","0","0","326","0"
"0","0","101020802","110020082","0","101020803","101000053","0","11002082","0","100","0","11999092","101020804","101020804","0","0","0","326","0"
"0","0","101020807","110020083","0","101020805","101000054","0","11002083","11999103","100","0","11999093","101020806","101020807","0","0","0","326","0"
"0","0","0","110020091","0","101020901","101000055","0","11002091","11002094","100","0","11999091","101020902","101020905","0","0","0","330","0"
"0","0","0","110020092","0","101020903","101000056","0","11002092","0","100","0","11999092","101020903","101020904","0","0","0","330","0"
"0","0","101020905","110020093","0","101020901","101000057","0","11002093","11999101","100","0","11999093","101020902","101020904","0","0","0","330","0"
"0","0","0","110020101","0","101021001","101000058","0","11002101","11002104","100","0","11999091","101021001","101021002","0","0","0","336","0"
"0","0","0","110020102","0","101021003","101000059","0","11002102","0","100","0","11999092","101021003","101021004","0","0","0","336","0"
"0","0","101021005","110020103","0","101021007","101000060","0","11002103","11999102","100","0","11999093","101021003","101021002","0","0","0","336","0"
"0","0","0","110020111","0","101021101","101000061","0","11002111","11002114","100","0","11999091","101021102","101021104","0","0","0","341","0"
"0","0","0","110020112","0","101021102","101000062","0","11002112","0","100","0","11999092","101021104","101021108","0","0","0","341","0"
"0","0","101021104","110020113","0","101021101","101000063","0","11002113","11999103","100","0","11999093","101021102","101021103","0","0","0","341","0"
"0","0","0","110020121","0","101021201","101000064","0","11002121","0","100","0","11999091","101021203","0","0","0","0","345","0"
"0","0","0","110020122","0","101021201","101000065","0","11002122","11999101","100","0","11990093","101021201","101021202","0","0","0","345","0"
"0","0","0","110020123","0","101021206","101000066","0","11002123","0","100","0","0","0","0","0","0","0","345","0"
"0","0","0","110030011","0","101030101","101000067","0","11003011","0","100","0","11999091","101030102","0","0","0","0","351","0"
"0","0","0","110030012","0","101030101","101000068","0","11003012","0","100","0","11999092","101030103","101030105","0","0","0","351","0"
"0","0","101030105","110030013","0","101030102","101000069","0","11003013","11999102","100","0","11999093","101030104","101030103","0","0","0","351","0"
"0","0","0","110030021","0","101030201","101000070","0","11003021","0","100","0","11999091","101030202","0","0","0","0","356","0"
"0","0","0","110030022","0","101030203","101000071","0","11003022","0","100","0","11999092","101030203","101030204","0","0","0","356","0"
"0","0","101030204","110030023","0","101030201","101000072","0","11003023","11999103","100","0","11999093","101030203","101030205","0","0","0","356","0"
"0","0","0","110030031","0","101030301","101000073","0","11003031","0","100","0","11999091","101030301","101030302","0","0","0","360","0"
"0","0","0","110030032","0","101030303","101000074","0","11003032","0","100","0","11999092","101030301","101030304","0","0","0","360","0"
"0","0","101030305","110030033","0","101030306","101000075","0","11003033","11999101","100","0","11999093","101030307","101030308","0","0","0","360","0"
"0","0","0","110030041","0","101030401","101000076","0","11003041","0","100","0","11999091","101030401","101030405","0","0","0","366","0"
"0","0","101030405","110030042","0","101030402","101000077","0","11003042","0","100","0","11999092","101030403","101030404","0","0","0","366","0"
"0","0","101030405","110030043","0","101030402","101000078","0","11003043","11999102","100","0","11999093","101030404","101030401","0","0","0","366","0"
"0","0","0","110030051","0","101030501","101000079","0","11003051","0","100","0","11999091","101030502","101030503","0","0","0","371","0"
"0","0","101030506","110030052","0","101030501","101000080","0","11003052","0","100","0","11999092","101030504","101030505","0","0","0","371","0"
"0","0","101030507","110030053","0","101030508","101000081","0","11003053","11999103","100","0","11999093","101030501","101030502","0","0","0","371","0"
"0","0","0","110030061","0","101030601","101000082","0","11003061","0","100","0","11999091","101030601","101030603","0","0","0","375","0"
"0","0","101030602","110030062","0","101030603","101000083","0","11003062","0","100","0","11999092","101030601","101030604","0","0","0","375","0"
"0","0","101030606","110030063","0","101030605","101000084","0","11003063","11999101","100","0","11999093","101030601","101030601","0","0","0","375","0"
"0","0","0","110030071","0","101030701","101000085","0","11003071","0","100","0","11999091","101030703","101030702","0","0","0","381","0"
"0","0","101030705","110030072","0","101030707","101000086","0","11003072","0","100","0","11999092","101030703","101030702","0","0","0","381","0"
"0","0","101030705","110030073","0","101030701","101000087","0","11003073","11999102","100","0","11999093","101030706","101030706","0","0","0","381","0"
"0","0","0","110030081","0","101030801","101000088","0","11003081","11003084","100","0","11999091","101030802","101030803","0","0","0","386","0"
"0","0","101030806","110030082","0","101030804","101000089","0","11003082","0","100","0","11999092","101030804","101030805","0","0","0","386","0"
"0","0","101030810","110030083","0","101030807","101000090","0","11003083","11999103","100","0","11999093","101030808","101030809","0","0","0","386","0"
"0","0","0","110030091","0","101030901","101000091","0","11003091","11003094","100","0","11999091","101030901","101030902","0","0","0","390","0"
"0","0","101030905","110030092","0","101030901","101000092","0","11003092","0","100","0","11999092","101030903","101030904","0","0","0","390","0"
"0","0","0","110030093","0","101030905","101000093","0","11003093","11999101","100","0","11999093","101030906","101030906","0","0","0","390","0"
"0","0","0","110030101","0","101031001","101000094","0","11003101","11003104","100","0","11999091","101031004","101031002","0","0","0","396","0"
"0","0","101031008","110030102","0","101031007","101000095","0","11003102","0","100","0","11999092","101031001","101031004","0","0","0","396","0"
"0","0","101031005","110030103","0","101031007","101000096","101031002","11003103","11999102","100","0","11999093","101031004","101031006","0","0","0","396","0"
"0","0","101031102","110030111","0","101031101","101000097","0","11003111","11003114","100","0","11999091","101031101","101031102","0","0","0","401","0"
"0","0","101031105","110030112","0","101031103","101000098","0","11003112","0","100","0","11999092","101031103","101031104","0","0","0","401","0"
"0","0","101031108","110030113","0","101031106","101000099","101031104","11003113","11999103","100","0","11999093","101031107","101031101","0","0","0","401","0"
"0","0","0","110030121","0","101031201","101000100","0","11003121","11999101","100","0","11999091","101031205","101031202","0","0","0","405","0"
"0","0","0","110030122","0","101031203","101000101","0","11003122","11990093","100","0","11999092","101031204","101031205","0","0","0","405","0"
"0","0","0","110030123","0","101031206","101000102","0","11003123","0","100","0","0","0","0","0","0","0","405","0"
"0","0","0","110040011","0","101040101","101000103","0","11004011","0","100","0","11999191","101040101","101040103","0","0","0","411","0"
"0","0","0","110040012","0","101040101","101000104","0","11004012","0","100","0","11999192","101040104","101040106","0","0","0","411","0"
"0","0","0","110040013","0","101040106","101000105","0","11004013","11999102","100","0","11999193","101040106","101040104","0","0","0","411","0"
"0","0","0","110040021","0","101040201","101000106","0","11004021","0","100","0","11999191","101040202","101040203","0","0","0","420","0"
"0","0","0","110040022","0","101040202","101000107","0","11004022","0","100","0","11999292","101040204","101040205","0","0","0","420","0"
"0","0","101040204","110040023","0","101040201","101000108","0","11004023","11999103","100","0","11999193","101040206","101040205","0","0","0","420","0"
"0","0","0","110040031","0","101040301","101000109","0","11004031","0","100","0","11999191","101040303","101040302","0","0","0","426","0"
"0","0","101040302","110040032","0","101040301","101000110","101040302","11004032","0","100","0","11999192","101040301","101040301","0","0","0","426","0"
"0","0","101040304","110040033","0","101040305","101000111","0","11004033","11999101","100","0","11999193","101040306","101040306","0","0","0","426","0"
"0","0","0","110040041","0","101040401","101000112","0","11004041","0","100","0","11999191","101040401","101040402","0","0","0","431","0"
"0","0","101040408","110040042","0","101040404","101000113","0","11004042","0","100","0","11999192","101040405","101040406","0","0","0","431","0"
"0","0","101040405","110040043","0","101040407","101000114","0","11004043","11999102","100","0","11999193","101040402","101040406","0","0","0","431","0"
"0","0","0","110040051","0","101040501","101000115","0","11004051","0","100","0","11999191","101040503","101040502","0","0","0","435","0"
"0","0","101040504","110040052","0","101040501","101000116","0","11004052","0","100","0","11999192","101040503","101040504","0","0","0","435","0"
"0","0","101040502","110040053","0","101040505","101000117","101040507","11004053","11999103","100","0","11999193","101040503","101040503","0","0","0","435","0"
"0","0","101040607","110040061","0","101040601","101000118","0","11004061","0","100","0","11999191","101040602","101040602","0","0","0","441","0"
"0","0","101040605","110040062","0","101040603","101000119","0","11004062","0","100","0","11999192","101040604","101040605","0","0","0","441","0"
"0","0","101040607","110040063","0","101040603","101000120","0","11004063","11999101","100","0","11999193","101040603","101040607","0","0","0","441","0"
"0","0","0","110040071","0","101040701","101000121","0","11004071","0","100","0","11999191","101040701","101040702","0","0","0","446","0"
"0","0","0","110040072","0","101040703","101000122","0","11004072","0","100","0","11999192","101040705","101040706","0","0","0","446","0"
"0","0","101040705","110040073","0","101040707","101000123","0","11004073","11999102","100","0","11999193","101040701","101040706","0","0","0","446","0"
"0","0","0","110040081","0","101040801","101000124","0","11004081","0","100","0","11999191","101040801","101040803","0","0","0","450","0"
"0","0","101040807","110040082","0","101040801","101000125","0","11004082","0","100","0","11999192","101040806","101040804","0","0","0","450","0"
"0","0","101040808","110040083","0","101040805","101000126","0","11004083","11999103","100","0","11999193","101040806","101040807","0","0","0","450","0"
"0","0","0","110040091","0","101040901","101000127","0","11004091","11004094","100","0","11999191","101040901","101040902","0","0","0","456","0"
"0","0","101040902","110040092","0","101040903","101000128","0","11004092","0","100","0","11999192","101040903","101040904","0","0","0","456","0"
"0","0","101040905","110040093","0","101040907","101000129","0","11004093","11999101","100","0","11999193","101040906","101040901","0","0","0","456","0"
"0","0","0","110040101","0","101041001","101000130","0","11004101","11004104","100","0","11999191","101041005","101041002","0","0","0","461","0"
"0","0","101041002","110040102","0","101041001","101000131","0","11004102","0","100","0","11999192","101041003","101041003","0","0","0","461","0"
"0","0","101041004","110040103","0","101041005","101000132","0","11004103","11999102","100","0","11999193","101041005","101041002","0","0","0","461","0"
"0","0","0","110040111","0","101041104","101000133","0","11004111","11004114","100","0","11999191","101041102","101041103","0","0","0","465","0"
"0","0","101041104","110040112","0","101041101","101000134","0","11004112","0","100","0","11999192","101041104","101041105","0","0","0","465","0"
"0","0","101041105","110040113","0","101041106","101000135","0","11004113","11999103","100","0","11999193","101041102","101041102","0","0","0","465","0"
"0","0","0","110040121","0","101041201","101000136","0","11004121","11004124","100","0","11999191","101041202","101041203","0","0","0","471","0"
"0","0","101041204","110040122","0","101041205","101000137","0","11004122","0","100","0","11999192","101041201","101041204","0","0","0","471","0"
"0","0","101041201","110040123","0","101041205","101000138","101041201","11004123","11999101","100","0","11999193","101041203","101041204","0","0","0","471","0"
"0","0","0","110040131","0","101041301","101000139","0","11004131","0","100","0","11999191","101041301","0","0","0","0","476","0"
"0","0","0","110040132","0","101041303","101000140","0","11004132","11990193","100","0","11999102","101041301","101041305","0","0","0","476","0"
"0","0","0","110040133","0","101041306","101000141","0","11004133","0","100","0","0","0","0","0","0","0","476","0"
"0","0","0","110050011","0","101050103","101000142","0","11005011","0","100","0","11999191","101050101","101050102","0","0","0","480","0"
"0","0","0","110050012","0","101050101","101000143","0","11005012","0","100","0","11999192","101050105","101050102","0","0","0","480","0"
"0","0","0","110050013","0","101050105","101000144","0","11005013","11999201","100","0","11999193","101050101","101050107","0","0","0","480","0"
"0","0","0","110050021","0","101050201","101000145","0","11005021","0","100","0","11999191","101050202","101050202","0","0","0","486","0"
"0","0","0","110050022","0","101050201","101000146","0","11005022","0","100","0","11999292","101050204","101050202","0","0","0","486","0"
"0","0","101050209","110050023","0","101050206","101000147","0","11005023","11999202","100","0","11999193","101050207","101050208","0","0","0","486","0"
"0","0","0","110050031","0","101050301","101000148","0","11005031","0","100","0","11999191","101050302","101050307","0","0","0","491","0"
"0","0","101050307","110050032","0","101050303","101000149","0","11005032","0","100","0","11999192","101050301","101050304","0","0","0","491","0"
"0","0","0","110050033","0","101050302","101000150","0","11005033","11999203","100","0","11999193","101050305","101050306","0","0","0","491","0"
"0","0","0","110050041","0","101050401","101000151","0","11005041","0","100","0","11999191","101050401","101050402","0","0","0","495","0"
"0","0","0","110050042","0","101050401","101000152","0","11005042","0","100","0","11999192","101050403","101050404","0","0","0","495","0"
"0","0","101050402","110050043","0","101050405","101000153","0","11005043","11999201","100","0","11999193","101050406","101050404","0","0","0","495","0"
"0","0","0","110050051","0","101050501","101000154","0","11005051","0","100","0","11999191","101050502","101050504","0","0","0","501","0"
"0","0","0","110050052","0","101050503","101000155","0","11005052","0","100","0","11999192","101050503","101050504","0","0","0","501","0"
"0","0","101050506","110050053","0","101050507","101000156","0","11005053","11999202","100","0","11999193","101050505","101050506","0","0","0","501","0"
"0","0","0","110050061","0","101050603","101000157","0","11005061","0","100","0","11999191","101050601","101050602","0","0","0","506","0"
"0","0","101050602","110050062","0","101050604","101000158","0","11005062","0","100","0","11999192","101050604","101050605","0","0","0","506","0"
"0","0","101050606","110050063","0","101050604","101000159","101050607","11005063","11999203","100","0","11999193","101050604","101050601","0","0","0","506","0"
"0","0","0","110050071","0","101050701","101000160","0","11005071","0","100","0","11999191","101050702","101050703","0","0","0","510","0"
"0","0","101050703","110050072","0","101050704","101000161","101050706","11005072","0","100","0","11999192","101050705","101050702","0","0","0","510","0"
"0","0","101050709","110050073","0","101050708","101000162","0","11005073","11999201","100","0","11999193","101050702","101050703","0","0","0","510","0"
"0","0","101050805","110050081","0","101050801","101000163","0","11005081","0","100","0","11999191","101050801","101050804","0","0","0","516","0"
"0","0","101050803","110050082","0","101050801","101000164","0","11005082","0","100","0","11999192","101050807","101050802","0","0","0","516","0"
"0","0","101050805","110050083","0","101050806","101000165","0","11005083","11999202","100","0","11999193","101050807","101050808","0","0","0","516","0"
"0","0","0","110050091","0","101050901","101000166","0","11005091","11005094","100","0","11999191","101050902","101050904","0","0","0","521","0"
"0","0","0","110050092","0","101050901","101000167","0","11005092","0","100","0","11999192","101050903","101050901","0","0","0","521","0"
"0","0","101050904","110050093","0","101050902","101000168","0","11005093","11999203","100","0","11999193","101050901","101050903","0","0","0","521","0"
"0","0","101051002","110050101","0","101051001","101000169","0","11005101","11005104","100","0","11999191","101051003","101051002","0","0","0","525","0"
"0","0","101051005","110050102","0","101051003","101000170","0","11005102","0","100","0","11999192","101051001","101051004","0","0","0","525","0"
"0","0","101051007","110050103","0","101051006","101000171","101051007","11005103","11999201","100","0","11999193","101051001","101051001","0","0","0","525","0"
"0","0","0","110050111","0","101051101","101000172","0","11005111","11005114","100","0","11999191","101051102","101051103","0","0","0","531","0"
"0","0","101051105","110050112","0","101051102","101000173","0","11005112","0","100","0","11999192","101051104","101051107","0","0","0","531","0"
"0","0","101051105","110050113","0","101051101","101000174","101051105","11005113","11999202","100","0","11999193","101051101","101051106","0","0","0","531","0"
"0","0","0","110050121","0","101051202","101000175","0","11005121","11005124","100","0","11999191","101051203","101051203","0","0","0","536","0"
"0","0","101051203","110050122","0","101051201","101000176","0","11005122","0","100","0","11999192","101051201","101051205","0","0","0","536","0"
"0","0","101051201","110050123","0","101051202","101000177","101051205","11005123","11999203","100","0","11999193","101051202","101051207","0","0","0","536","0"
"0","0","0","110050131","0","101051301","101000178","0","11005131","11990193","100","0","11999191","101051307","101051303","0","0","0","540","0"
"0","0","0","110050132","0","101051304","101000179","0","11005132","11999201","100","0","11999192","101051301","101051307","0","0","0","540","0"
"0","0","0","110050133","0","101051309","101000180","0","11005133","0","100","0","0","0","0","0","0","0","540","0"
"0","0","0","110060011","0","101060101","101000181","0","11006011","0","100","0","11999191","101060102","101060104","0","0","0","546","0"
"0","0","0","110060012","0","101060103","101000182","0","11006012","0","100","0","11999192","101060104","101060105","0","0","0","546","0"
"0","0","101060108","110060013","0","101060104","101000183","0","11006013","11999202","100","0","11999193","101060106","101060107","0","0","0","546","0"
"0","0","0","110060021","0","101060201","101000184","0","11006021","0","100","0","11999191","101060202","101060203","0","0","0","551","0"
"0","0","101060206","110060022","0","101060204","101000185","0","11006022","0","100","0","11999292","101060202","101060205","0","0","0","551","0"
"0","0","101060205","110060023","0","101060204","101000186","0","11006023","11999203","100","0","11999193","101060207","101060208","0","0","0","551","0"
"0","0","0","110060031","0","101060306","101000187","0","11006031","0","100","0","11999191","101060302","101060302","0","0","0","555","0"
"0","0","101060301","110060032","0","101060304","101000188","101060303","11006032","0","100","0","11999192","101060304","101060302","0","0","0","555","0"
"0","0","101060302","110060033","0","101060305","101000189","0","11006033","11999201","100","0","11999193","101060304","101060306","0","0","0","555","0"
"0","0","0","110060041","0","101060401","101000190","0","11006041","0","100","0","11999191","101060402","101060405","0","0","0","561","0"
"0","0","101060406","110060042","0","101060404","101000191","0","11006042","0","100","0","11999192","101060408","101060403","0","0","0","561","0"
"0","0","101060409","110060043","0","101060407","101000192","0","11006043","11999202","100","0","11999193","101060408","101060405","0","0","0","561","0"
"0","0","0","110060051","0","101060501","101000193","0","11006051","0","100","0","11999191","101060502","101060504","0","0","0","566","0"
"0","0","101060504","110060052","0","101060505","101000194","0","11006052","0","100","0","11999192","101060505","101060506","0","0","0","566","0"
"0","0","101060507","110060053","0","101060501","101000195","0","11006053","11999203","100","0","11999193","101060508","101060504","0","0","0","566","0"
"0","0","0","110060061","0","101060601","101000196","0","11006061","0","100","0","11999191","101060604","101060605","0","0","0","570","0"
"0","0","101060604","110060062","0","101060601","101000197","0","11006062","0","100","0","11999192","101060602","101060605","0","0","0","570","0"
"0","0","101060605","110060063","0","101060606","101000198","101060607","11006063","11999201","100","0","11999193","101060606","101060601","0","0","0","570","0"
"0","0","0","110060071","0","101060701","101000199","0","11006071","0","100","0","11999191","101060702","101060702","0","0","0","576","0"
"0","0","101060703","110060072","0","101060701","101000200","0","11006072","0","100","0","11999192","101060704","101060704","0","0","0","576","0"
"0","0","101060703","110060073","0","101060705","101000201","0","11006073","11999202","100","0","11999193","101060704","101060704","0","0","0","576","0"
"0","0","0","110060081","0","101060801","101000202","0","11006081","0","100","0","11999191","101060802","101060805","0","0","0","581","0"
"0","0","101060806","110060082","0","101060804","101000203","0","11006082","0","100","0","11999192","101060805","101060801","0","0","0","581","0"
"0","0","101060809","110060083","0","101060804","101000204","0","11006083","11999203","100","0","11999193","101060804","101060802","0","0","0","581","0"
"0","0","101060907","110060091","0","101060901","101000205","0","11006091","0","100","0","11999191","101060903","101060904","0","0","0","585","0"
"0","0","101060902","110060092","0","101060903","101000206","0","11006092","0","100","0","11999192","101060904","101060904","0","0","0","585","0"
"0","0","101060907","110060093","0","101060905","101000207","0","11006093","11999201","100","0","11999193","101060906","101060902","0","0","0","585","0"
"0","0","101061007","110060101","0","101061001","101000208","0","11006101","11006104","100","0","11999191","101061001","101061002","0","0","0","591","0"
"0","0","0","110060102","0","101061006","101000209","0","11006102","0","100","0","11999192","101061004","101061005","0","0","0","591","0"
"0","0","101061007","110060103","0","101061003","101000210","0","11006103","11999202","100","0","11999193","101061006","101061006","0","0","0","591","0"
"0","0","0","110060111","0","101061101","101000211","0","11006111","11006114","100","0","11999191","101061101","101061106","0","0","0","596","0"
