324be6872b57a505eb7260505cc704b51cd848878c3bb1c55aa77af2dec7afb0,d8ef70406ec5c440f1873139705406af35067da48dc438b21c34504f96899147,571a6317f8631f53ff29d8f0c3a7186646daf597a7f003f32c5248534ca97169,f9663513964cd87d6f9edf863a1c2cd05280268a083b10cae30f8b4847709a2b,36313b9d7a06c025baa6bc645b0293a8e3f0e6ad412a47d5de08535e202786a7,94582d080c63f14c641d16868c8ddab4d592a5a33ef811af5c9c9940a196f2f0,5b4ea409d8a65d384d8eb869f4b8c3d67ab968a6aafa08e55d8ddf8dcc4f854b,6bfafa7023344b8758126ee7dadece46627221d006c43235571521c7d2799c33,3eadc0276a53c2186cd1f457d97d7f05a14ac2676be364c9400f4f82ec55cc17,3e83cf10e5cf6972a6446d5d3d2cc54446b3c5bd8a37b882303f1e9bc1ca8f6a,efe28f7383de68b4bf2477f335e5aa52f62ffb79171f0c8e93761a3905233ebb,33191ea6e5c1f9c175231663567d4c2dffe8601d962da99b80cd6ea5b981659d,882dd209fa7f8aef7585e4ff60578ef28ee4a54acb5274cf468cb3d3d205fc1d,13dc6e3ecf3ac67fca224e7c6d61aef8291ed71e5ab89b6a69a7efb40f8f026e,19a0f30f8d80d7d722826d01271cf5ea96ff17d82627d2dbd10ff2bac7cce13f,46f00e644acb768e6b02d3d42115ea3250a1d2badea5fc968eb50b9e998db656,8b23d99943f0b2840351a5ecfdeffa2046940ae5ddb4b1127b9127186ae44399
"500600","2019/07/01 16:00:00","0","1060","2019/07/15 15:59:59","60","2019/07/18 15:59:59","2019/07/12 15:59:59","2019/06/28 16:00:00","1768","50","10011","bgm_M189","109001","0","0","bgm_M189"
"500013","2019/07/17 16:00:00","0","1060","2019/07/31 15:59:59","60","2019/08/03 15:59:59","2019/07/28 15:59:59","2019/07/15 16:00:00","1768","50","10012","bgm_M206","101401","0","0","bgm_M206"
"500133","2019/08/01 16:00:00","0","1060","2019/08/15 15:59:59","60","2019/08/19 15:59:59","2019/08/12 15:59:59","2019/07/30 16:00:00","1768","50","10013","bgm_M215","109301","0","0","bgm_M215"
"500213","2019/08/16 16:00:00","0","1060","2019/08/23 15:59:59","60","2019/08/26 15:59:59","2019/08/20 15:59:59","2019/08/15 16:00:00","1768","50","10014","bgm_M32","101201","0","10001","bgm_M32"
"500650","2019/09/03 16:00:00","0","1060","2019/09/15 15:59:59","60","2019/09/18 15:59:59","2019/09/12 15:59:59","2019/08/30 16:00:00","1768","50","10015","bgm_M223","109501","0","0","bgm_M223"
"500193","2019/09/17 16:00:00","0","1060","2019/09/24 15:59:59","60","2019/09/27 15:59:59","2019/09/21 15:59:59","2019/09/15 16:00:00","1768","50","10016","bgm_M98","103601","0","10002","bgm_M98"
"500175","2019/10/01 16:00:00","0","1060","2019/10/15 15:59:59","60","2019/10/18 15:59:59","2019/10/12 15:59:59","2019/09/27 16:00:00","1768","50","10017","bgm_M228","109701","0","0","bgm_M228"
"500263","2019/10/17 16:00:00","0","1060","2019/10/24 15:59:59","60","2019/10/27 15:59:59","2019/10/21 15:59:59","2019/10/15 16:00:00","1768","50","10018","bgm_M106","104401","0","10003","bgm_M106"
"500683","2019/11/01 16:00:00","0","1060","2019/11/15 15:59:59","12","2019/11/18 15:59:59","2019/11/12 15:59:59","2019/10/30 16:00:00","1600","50","10019","bgm_M237","110101","0","0","bgm_M237"
"500164","2019/11/17 16:00:00","0","1060","2019/11/24 15:59:59","60","2019/11/27 15:59:59","2019/11/21 15:59:59","2019/11/15 16:00:00","1768","50","10020","bgm_M112","107601","0","10004","bgm_M112"
"500713","2019/12/02 16:00:00","0","1060","2019/12/15 15:59:59","60","2019/12/17 15:59:59","2019/12/12 15:59:59","2019/11/29 16:00:00","1768","50","10021","bgm_M245","110501","0","0","bgm_M245_02"
"500284","2019/12/17 16:00:00","0","1060","2019/12/24 15:59:59","60","2019/12/26 15:59:59","2019/12/21 15:59:59","2019/12/15 16:00:00","1768","50","10022","bgm_M121","108001","0","10005","bgm_M121"
"500731","2020/01/02 16:00:00","0","1060","2020/01/16 15:59:59","34","2020/01/19 15:59:59","2020/01/13 15:59:59","2019/12/31 16:00:00","1800","50","10023","bgm_M254","110701","0","0","bgm_M254"
"500096","2020/01/16 16:00:00","0","1060","2020/01/23 15:59:59","60","2020/01/26 15:59:59","2020/01/20 15:59:59","2020/01/14 16:00:00","1768","50","10024","bgm_M128","104701","0","10006","bgm_M128"
"505033","2020/02/04 16:00:00","0","1060","2020/02/18 15:59:59","60","2020/02/21 15:59:59","2020/02/15 15:59:59","2020/01/31 16:00:00","1768","50","10025","bgm_M265","111201","0","0","bgm_M265_Top"
"500264","2020/02/18 16:00:00","0","1060","2020/02/25 15:59:59","60","2020/02/28 15:59:59","2020/02/22 15:59:59","2020/02/14 16:00:00","1768","50","10026","bgm_M135","108201","0","10007","bgm_M135"
"500836","2020/03/02 16:00:00","0","1060","2020/03/16 15:59:59","60","2020/03/19 15:59:59","2020/03/13 15:59:59","2020/02/27 16:00:00","1800","50","10027","bgm_M273","100501","0","0","bgm_M273"
"500143","2020/03/16 16:00:00","0","1060","2020/03/23 15:59:59","60","2020/03/26 15:59:59","2020/03/20 15:59:59","2020/03/13 16:00:00","1768","50","10028","bgm_M162","100901","0","10008","bgm_M162"
"500880","2020/04/01 16:00:00","0","1060","2020/04/15 15:59:59","60","2020/04/19 15:59:59","2020/04/12 15:59:59","2020/03/30 16:00:00","1768","50","10029","bgm_M281","111601","0","0","bgm_M281"
"500114","2020/04/15 16:00:00","0","1060","2020/04/22 15:59:59","60","2020/04/26 15:59:59","2020/04/19 15:59:59","2020/04/13 16:00:00","1768","50","10030","bgm_M171","108501","0","10009","bgm_M171"
"500911","2020/05/05 16:00:00","0","1060","2020/05/19 15:59:59","60","2020/05/22 15:59:59","2020/05/16 15:59:59","2020/04/30 16:00:00","1768","50","10031","bgm_M294","112101","0","0","bgm_M294"
"500553","2020/05/19 16:00:00","0","1060","2020/05/26 15:59:59","60","2020/05/29 15:59:59","2020/05/23 15:59:59","2020/05/15 16:00:00","1768","50","10032","bgm_M182","108901","0","10010","bgm_M182"
"500016","2020/06/03 16:00:00","0","1060","2020/06/17 15:59:59","60","2020/06/21 15:59:59","2020/06/14 15:59:59","2020/06/01 16:00:00","1768","50","10033","bgm_M316","112301","0","0","bgm_M316"
"500600","2020/06/17 16:00:00","0","1060","2020/06/24 15:59:59","60","2020/06/28 15:59:59","2020/06/21 15:59:59","2020/06/15 16:00:00","1768","50","10034","bgm_M189","109001","0","10011","bgm_M189"
"500175","2020/09/30 16:00:00","0","1060","2020/10/21 15:59:59","60","2020/10/26 15:59:59","2020/10/18 15:59:59","2020/09/28 16:00:00","1768","50","10035","bgm_M330","112401","0","0","bgm_M330"
"500921","2020/10/12 16:00:00","10035","1060","2020/10/21 15:59:59","60","2020/10/26 15:59:59","2020/10/18 15:59:59","2020/09/28 16:00:00","1768","50","10036","bgm_M341","112401","0","0","bgm_M341"
"500013","2020/08/17 16:00:00","0","1060","2020/08/24 15:59:59","60","2020/08/28 15:59:59","2020/08/21 15:59:59","2020/08/14 16:00:00","1768","50","10037","bgm_M206","101401","0","10012","bgm_M206"
"500751","2020/07/02 16:00:00","0","1060","2020/07/16 15:59:59","60","2020/07/19 15:59:59","2020/07/13 15:59:59","2020/06/29 16:00:00","1768","50","10038","bgm_M343","111001","0","0","bgm_M343"
"500133","2020/07/16 16:00:00","0","1060","2020/07/23 15:59:59","60","2020/07/26 15:59:59","2020/07/20 15:59:59","2020/07/13 16:00:00","1768","50","10039","bgm_M215","109301","0","10013","bgm_M215"
"500990","2020/08/03 16:00:00","0","1060","2020/08/17 15:59:59","60","2020/08/21 15:59:59","2020/08/14 15:59:59","2020/07/31 16:00:00","1768","50","10040","bgm_M351","103301","0","0","bgm_M351"
"500650","2020/09/18 16:00:00","0","1060","2020/09/25 15:59:59","60","2020/09/28 15:59:59","2020/09/22 15:59:59","2020/09/14 16:00:00","1768","50","10041","bgm_M223","109501","0","10015","bgm_M223"
"500016","2020/09/04 16:00:00","0","1060","2020/09/18 15:59:59","60","2020/09/22 15:59:59","2020/09/15 15:59:59","2020/09/01 16:00:00","1768","50","10042","bgm_M375","113001","0","0","bgm_M375"
"500683","2020/10/19 16:00:00","0","1060","2020/10/26 15:59:59","12","2020/10/28 15:59:59","2020/10/23 15:59:59","2020/10/15 16:00:00","1600","50","10043","bgm_M237","110101","0","10019","bgm_M237"
"500016","2020/11/02 16:00:00","0","1060","2020/11/16 15:59:59","60","2020/11/20 15:59:59","2020/11/13 15:59:59","2020/10/29 16:00:00","1768","50","10044","bgm_M380A","113201","0","0","bgm_M380A"
"500713","2020/11/17 16:00:00","0","1060","2020/11/24 15:59:59","60","2020/11/27 15:59:59","2020/11/21 15:59:59","2020/11/13 16:00:00","1768","50","10045","bgm_M245","110501","0","10021","bgm_M245_02"
"501091","2020/12/04 16:00:00","0","1060","2020/12/18 15:59:59","60","2020/12/22 15:59:59","2020/12/15 15:59:59","2020/12/01 16:00:00","1768","50","10046","bgm_M393","113501","0","0","bgm_M393"
"500731","2020/12/18 16:00:00","0","1060","2020/12/25 15:59:59","34","2020/12/27 15:59:59","2020/12/22 15:59:59","2020/12/14 16:00:00","1800","50","10047","bgm_M254","110701","0","10023","bgm_M254"
"500016","2020/12/31 16:00:00","0","1060","2021/01/14 15:59:59","60","2021/01/18 15:59:59","2021/01/11 15:59:59","2020/12/28 16:00:00","1768","50","10048","bgm_M403","113801","0","0","bgm_M403"
"505033","2021/01/18 16:00:00","0","1060","2021/01/25 15:59:59","60","2021/01/27 15:59:59","2021/01/22 15:59:59","2021/01/15 16:00:00","1768","50","10049","bgm_M265","111201","0","10025","bgm_M265_Top"
"501133","2021/02/01 16:00:00","0","1060","2021/02/15 15:59:59","60","2021/02/19 15:59:59","2021/02/12 15:59:59","2021/01/29 16:00:00","1768","50","10050","bgm_M413","114101","0","0","bgm_M413"
"500836","2021/02/19 16:00:00","0","1060","2021/02/26 15:59:59","60","2021/02/28 15:59:59","2021/02/23 15:59:59","2021/02/17 16:00:00","1800","50","10051","bgm_M273","100501","0","10027","bgm_M273"
"500016","2021/03/02 16:00:00","0","1060","2021/03/16 15:59:59","60","2021/03/20 15:59:59","2021/03/13 15:59:59","2021/02/26 16:00:00","1768","50","10052","bgm_M421","114201","0","0","bgm_M421"
"500175","2021/04/16 16:00:00","0","1060","2021/04/27 15:59:59","60","2021/04/30 15:59:59","2021/04/24 15:59:59","2021/04/14 16:00:00","1768","50","10053","bgm_M228","109701","0","10017","bgm_M228"
"501171","2021/04/01 16:00:00","0","1060","2021/04/15 15:59:59","60","2021/04/19 15:59:59","2021/04/12 15:59:59","2021/03/30 16:00:00","1768","50","10054","bgm_M426","114401","0","0","bgm_M426"
"500880","2021/03/17 16:00:00","0","1060","2021/03/24 15:59:59","60","2021/03/26 15:59:59","2021/03/21 15:59:59","2021/03/15 16:00:00","1768","50","10055","bgm_M281","111601","0","10029","bgm_M281"
"501160","2021/05/04 16:00:00","0","1060","2021/05/18 15:59:59","60","2021/05/22 15:59:59","2021/05/15 15:59:59","2021/05/01 16:00:00","1768","50","10056","bgm_M435","111801","0","0","bgm_M435"
"500911","2021/05/19 16:00:00","0","1060","2021/05/26 15:59:59","60","2021/05/28 14:59:59","2021/05/23 15:59:59","2021/05/17 16:00:00","1768","50","10057","bgm_M294","112101","0","10031","bgm_M294"
"500143","2021/06/02 16:00:00","0","1060","2021/06/22 15:59:59","60","2021/06/26 15:59:59","2021/06/19 15:59:59","2021/05/31 16:00:00","1768","50","10058","bgm_M442A","115601","0","0","bgm_M442A"
"501203","2021/06/12 16:00:00","10058","1060","2021/06/22 15:59:59","60","2021/06/26 15:59:59","2021/06/19 15:59:59","2021/05/31 16:00:00","1768","50","10059","bgm_M442B","115601","0","0","bgm_M442B"
"500016","2021/06/18 16:00:00","0","1060","2021/06/25 15:59:59","60","2021/06/27 15:59:59","2021/06/22 15:59:59","2021/06/16 16:00:00","1768","50","10060","bgm_M316","112301","1","10033","bgm_M316"
"500133","2021/07/05 16:00:00","0","1060","2021/07/19 15:59:59","60","2021/07/23 15:59:59","2021/07/16 15:59:59","2021/07/02 16:00:00","1768","50","10061","bgm_M451","115801","0","0","bgm_M451"
"500175","2021/08/09 16:00:00","0","1060","2021/08/25 15:59:59","60","2021/08/27 15:59:59","2021/08/22 15:59:59","2021/08/06 16:00:00","1768","50","10062","bgm_M330","112401","0","10035","bgm_M330"
"500921","2021/08/17 16:00:00","10062","1060","2021/08/25 15:59:59","60","2021/08/27 15:59:59","2021/08/22 15:59:59","2021/08/06 16:00:00","1768","50","10063","bgm_M341","112401","0","10036","bgm_M341"
"501260","2021/08/02 16:00:00","0","1060","2021/08/16 15:59:59","34","2021/08/20 15:59:59","2021/08/13 15:59:59","2021/07/30 16:00:00","1768","50","10064","bgm_M457","116201","0","0","bgm_M457"
"500751","2021/07/19 16:00:00","0","1060","2021/07/26 15:59:59","60","2021/07/28 15:59:59","2021/07/23 15:59:59","2021/07/16 16:00:00","1768","50","10065","bgm_M343","111001","0","10038","bgm_M343"
"500016","2021/09/01 16:00:00","0","1060","2021/09/15 15:59:59","60","2021/09/19 15:59:59","2021/09/12 15:59:59","2021/08/30 16:00:00","1768","50","10066","bgm_M467","116501","0","0","bgm_M467"
"500990","2021/09/17 16:00:00","0","1060","2021/09/24 15:59:59","60","2021/09/26 15:59:59","2021/09/21 15:59:59","2021/09/15 16:00:00","1768","50","10067","bgm_M351","103301","0","10040","bgm_M351"
"500016","2021/10/01 16:00:00","0","1060","2021/10/15 15:59:59","60","2021/10/19 15:59:59","2021/10/12 15:59:59","2021/09/28 16:00:00","1768","50","10068","bgm_M478","116701","0","0","bgm_M478_Lofi"
"500016","2021/10/18 16:00:00","0","1060","2021/10/25 15:59:59","60","2021/10/27 15:59:59","2021/10/22 15:59:59","2021/10/15 16:00:00","1768","50","10069","bgm_M375","113001","0","10042","bgm_M375"
"500016","2021/11/01 16:00:00","0","1060","2021/11/15 15:59:59","60","2021/11/19 15:59:59","2021/11/12 15:59:59","2021/10/29 16:00:00","1768","50","10070","bgm_M486","117101","0","0","bgm_M486"
"500016","2021/11/18 16:00:00","0","1060","2021/11/25 15:59:59","60","2021/11/27 15:59:59","2021/11/22 15:59:59","2021/11/16 16:00:00","1768","50","10071","bgm_M380A","113201","0","10044","bgm_M380A"
"501031","2021/12/02 16:00:00","0","1060","2021/12/16 15:59:59","60","2021/12/20 15:59:59","2021/12/13 15:59:59","2021/11/29 16:00:00","1768","50","10072","bgm_M496","117401","0","0","bgm_M496"
"501091","2021/12/17 16:00:00","0","1060","2021/12/24 15:59:59","60","2021/12/26 15:59:59","2021/12/21 15:59:59","2021/12/15 16:00:00","1768","50","10073","bgm_M393","113501","0","10046","bgm_M393"
"500016","2022/01/03 16:00:00","0","1060","2022/01/17 15:59:59","60","2022/01/21 15:59:59","2022/01/14 15:59:59","2021/12/30 16:00:00","1768","50","10074","bgm_M508","117501","0","0","bgm_M508"
"500016","2022/01/19 16:00:00","0","1060","2022/01/26 15:59:59","60","2022/01/28 15:59:59","2022/01/23 15:59:59","2022/01/17 16:00:00","1768","50","10075","bgm_M403","113801","0","10048","bgm_M403"
"505033","2022/02/01 16:00:00","0","1060","2022/02/15 15:59:59","60","2022/02/19 15:59:59","2022/02/12 15:59:59","2022/01/30 16:00:00","1768","50","10076","bgm_M520","117801","0","0","bgm_M520"
"501133","2022/02/16 16:00:00","0","1060","2022/02/23 15:59:59","60","2022/02/25 15:59:59","2022/02/20 15:59:59","2022/02/14 16:00:00","1768","50","10077","bgm_M413","114101","0","10050","bgm_M413"
"500016","2022/03/01 16:00:00","0","1060","2022/03/15 15:59:59","60","2022/03/19 15:59:59","2022/03/12 15:59:59","2022/02/26 16:00:00","1768","50","10078","bgm_M527","119001","0","0","bgm_M527"
"500016","2022/03/18 16:00:00","0","1060","2022/03/25 15:59:59","60","2022/03/27 15:59:59","2022/03/22 15:59:59","2022/03/16 16:00:00","1768","50","10079","bgm_M421","114201","1","10052","bgm_M421"
"500881","2022/04/01 16:00:00","0","1060","2022/04/15 15:59:59","60","2022/04/19 15:59:59","2022/04/12 15:59:59","2022/03/28 16:00:00","1768","50","10080","bgm_M536","119201","0","0","bgm_M536"
"501171","2022/04/18 16:00:00","0","1060","2022/04/25 15:59:59","60","2022/04/27 15:59:59","2022/04/22 15:59:59","2022/04/15 16:00:00","1768","50","10081","bgm_M426","114401","0","10054","bgm_M426"
"501483","2022/05/02 16:00:00","0","1060","2022/05/16 15:59:59","60","2022/05/20 15:59:59","2022/05/13 15:59:59","2022/04/29 16:00:00","1768","50","10082","bgm_M543","120801","0","0","bgm_M543"
"501160","2022/05/19 16:00:00","0","1060","2022/05/26 15:59:59","60","2022/05/28 15:59:59","2022/05/23 15:59:59","2022/05/16 16:00:00","1768","50","10083","bgm_M435","111801","0","10056","bgm_M435"
"510306","2022/06/01 16:00:00","0","1060","2022/06/21 15:59:59","60","2022/06/25 15:59:59","2022/06/18 15:59:59","2022/05/30 16:00:00","1768","50","10084","bgm_M552","106001","0","0","bgm_M552"
"510225","2022/06/08 16:00:00","10084","1060","2022/06/21 15:59:59","60","2022/06/25 15:59:59","2022/06/18 15:59:59","2022/05/30 16:00:00","1768","50","10085","bgm_M553","121201","0","0","bgm_M553"
"500143","2022/06/13 16:00:00","0","1060","2022/06/25 15:59:59","60","2022/06/29 15:59:59","2022/06/22 15:59:59","2022/06/10 16:00:00","1768","50","10086","bgm_M442A","115601","0","10058","bgm_M442A"
"501203","2022/06/19 16:00:00","10086","1060","2022/06/25 15:59:59","60","2022/06/29 15:59:59","2022/06/22 15:59:59","2022/06/10 16:00:00","1768","50","10087","bgm_M442B","115601","0","10059","bgm_M442B"
"500118","2022/07/01 16:00:00","0","1060","2022/07/15 15:59:59","60","2022/07/19 15:59:59","2022/07/12 15:59:59","2022/06/28 16:00:00","1768","50","10088","bgm_M565","121401","0","0","bgm_M565"
"500133","2022/07/19 16:00:00","0","1060","2022/07/26 15:59:59","60","2022/07/28 15:59:59","2022/07/23 15:59:59","2022/07/17 16:00:00","1768","50","10089","bgm_M451","115801","0","10061","bgm_M451"
"500016","2022/08/01 16:00:00","0","1060","2022/08/15 15:59:59","60","2022/08/19 15:59:59","2022/08/12 15:59:59","2022/07/29 16:00:00","1768","50","10090","bgm_M574","121601","1","0","bgm_M574"
"501260","2022/08/19 16:00:00","0","1060","2022/08/26 15:59:59","34","2022/08/28 15:59:59","2022/08/23 15:59:59","2022/08/17 16:00:00","1768","50","10091","bgm_M457","116201","0","10064","bgm_M457"
"500016","2022/09/01 16:00:00","0","1060","2022/09/15 15:59:59","60","2022/09/19 15:59:59","2022/09/12 15:59:59","2022/08/29 16:00:00","1768","50","10092","bgm_M582","122001","0","0","bgm_M582"
"500016","2022/09/19 16:00:00","0","1060","2022/09/26 15:59:59","60","2022/09/28 15:59:59","2022/09/23 15:59:59","2022/09/16 16:00:00","1768","50","10093","bgm_M467","116501","0","10066","bgm_M467"
"500016","2022/10/02 16:00:00","0","1060","2022/10/16 15:59:59","60","2022/10/20 15:59:59","2022/10/13 15:59:59","2022/09/29 16:00:00","1768","50","10094","bgm_M595","122101","0","0","bgm_M595"
"500016","2022/10/19 16:00:00","0","1060","2022/10/26 15:59:59","60","2022/10/28 15:59:59","2022/10/23 15:59:59","2022/10/17 16:00:00","1768","50","10095","bgm_M478","116701","0","10068","bgm_M478_Lofi"
"500016","2022/11/01 16:00:00","0","1060","2022/11/15 15:59:59","60","2022/11/19 15:59:59","2022/11/12 15:59:59","2022/10/30 16:00:00","1768","50","10096","bgm_M601","122401","0","0","bgm_M601"
"500016","2022/11/18 16:00:00","0","1060","2022/11/25 15:59:59","60","2022/11/27 15:59:59","2022/11/22 15:59:59","2022/11/16 16:00:00","1768","50","10097","bgm_M486","117101","0","10070","bgm_M486"
"500010","2022/12/01 16:00:00","0","1060","2022/12/15 15:59:59","60","2022/12/19 15:59:59","2022/12/11 15:59:59","2022/11/29 16:00:00","1768","50","10098","bgm_M608","122801","0","0","bgm_M608"
"501031","2022/12/19 16:00:00","0","1060","2022/12/26 15:59:59","60","2022/12/28 15:59:59","2022/12/23 15:59:59","2022/12/16 16:00:00","1768","50","10099","bgm_M496","117401","0","10072","bgm_M496"
"500016","2023/01/02 16:00:00","0","1060","2023/01/16 15:59:59","60","2023/01/20 15:59:59","2023/01/12 15:59:59","2022/12/30 16:00:00","1768","50","10100","bgm_M618","123101","0","0","bgm_M618"
"500016","2023/01/19 16:00:00","0","1060","2023/01/26 15:59:59","60","2023/01/28 15:59:59","2023/01/23 15:59:59","2023/01/17 16:00:00","1768","50","10101","bgm_M508","117501","0","10074","bgm_M508"
"500096","2023/02/01 16:00:00","0","1060","2023/02/15 15:59:59","60","2023/02/19 15:59:59","2023/02/11 15:59:59","2023/01/30 16:00:00","1768","50","10102","bgm_M623","123501","0","0","bgm_M623"
"505033","2023/02/17 16:00:00","0","1060","2023/02/24 15:59:59","60","2023/02/26 15:59:59","2023/02/21 15:59:59","2023/02/15 16:00:00","1768","50","10103","bgm_M520","117801","0","10076","bgm_M520"
"500096","2023/03/01 16:00:00","0","1060","2023/03/15 15:59:59","60","2023/03/19 15:59:59","2023/03/11 15:59:59","2023/02/26 16:00:00","1768","50","10104","bgm_M630","123901","0","0","bgm_M630"
"500016","2023/03/19 16:00:00","0","1060","2023/03/26 15:59:59","60","2023/03/28 15:59:59","2023/03/23 15:59:59","2023/03/17 16:00:00","1768","50","10105","bgm_M527","119001","0","10078","bgm_M527"
"501463","2023/04/01 16:00:00","0","1060","2023/04/15 15:59:59","60","2023/04/19 15:59:59","2023/04/11 15:59:59","2023/03/30 16:00:00","1768","50","10106","bgm_M638","124001","0","0","bgm_M638"
"500881","2023/04/17 16:00:00","0","1060","2023/04/24 15:59:59","60","2023/04/26 15:59:59","2023/04/21 15:59:59","2023/04/14 16:00:00","1768","50","10107","bgm_M536","119201","0","10080","bgm_M536"
"501884","2023/05/01 16:00:00","0","1060","2023/05/17 15:59:59","60","2023/05/19 15:59:59","2023/05/13 15:59:59","2023/04/28 16:00:00","1768","50","10108","bgm_M647","124701","0","0","bgm_M647"
"501483","2023/05/19 16:00:00","0","1060","2023/05/26 15:59:59","60","2023/05/28 15:59:59","2023/05/23 15:59:59","2023/05/17 16:00:00","1768","50","10109","bgm_M543","120801","0","10082","bgm_M543"
"500013","2023/06/01 16:00:00","0","1060","2023/06/27 15:59:59","60","2023/06/29 15:59:59","2023/06/23 15:59:59","2023/05/29 16:00:00","1768","50","10110","bgm_M659","125901","0","0","bgm_M659"
"501931","2023/06/08 16:00:00","10110","1060","2023/06/27 15:59:59","60","2023/06/29 15:59:59","2023/06/23 15:59:59","2023/05/29 16:00:00","1768","50","10111","bgm_M660","125901","0","0","bgm_M660"
"510306","2023/06/16 16:00:00","0","1060","2023/06/29 15:59:59","60","2023/06/30 15:59:59","2023/06/25 15:59:59","2023/06/11 16:00:00","1768","50","10112","bgm_M552","106001","0","10084","bgm_M552"
"510225","2023/06/21 16:00:00","10112","1060","2023/06/29 15:59:59","60","2023/06/30 15:59:59","2023/06/25 15:59:59","2023/06/11 16:00:00","1768","50","10113","bgm_M553","121201","0","10085","bgm_M553"
"501463","2023/07/02 16:00:00","0","1060","2023/07/16 15:59:59","60","2023/07/20 15:59:59","2023/07/12 15:59:59","2023/06/28 16:00:00","1768","50","10114","bgm_M668","125201","0","0","bgm_M668"
"500118","2023/07/19 16:00:00","0","1060","2023/07/26 15:59:59","60","2023/07/28 15:59:59","2023/07/23 15:59:59","2023/07/17 16:00:00","1768","50","10115","bgm_M565","121401","0","10088","bgm_M565"
"501683","2023/08/01 16:00:00","0","1060","2023/08/15 15:59:59","60","2023/08/19 15:59:59","2023/08/11 15:59:59","2023/07/29 16:00:00","1768","50","10116","bgm_MC017","125401","0","0","bgm_MC017"
"500016","2023/08/18 16:00:00","0","1060","2023/08/25 15:59:59","60","2023/08/28 15:59:59","2023/08/22 15:59:59","2023/08/16 16:00:00","1768","50","10117","bgm_M574","121601","1","10090","bgm_M574"
