b62710d68492dfa181039f805f3db1a77e0e2fc596fe8d3c511711a56340ad53,b18fdfe0d7772f5600c893e970adeca7c8b1506f0485f818435cfcd224f57d2d,fb8990651ec73993105092a54fed4292fd8bbc44e9834c3dca486f640ff4ba6a,10f61aa16687d618b6dfcca4ce2e22d00b3ddfdd0980b8e7beade25a70ac1fd1,62669914711715f965e2d78d3de0128588b405027fdbca2c00c4d4b9c353a9f8,f997c6bfa0081aae8839a4c54842c3d08940c307f5fdf1e45e8feeb7eed86787,6bf7da71dfd93c61f3008185e3b1b13062e3287a6ab67bfad5168964998ba52e,a6c2f70511f62c0a83b9e189f5798de4d975c5c5e87989c663af7119c9433ee8,aa727d3c7cc03d706a0dace76807fd2aed17c35f6af221f1156024f4ebeefd75,e9c37bfc602335498abdddbbed8039efde0cd98e1d4fd466a703663a785af43f,ce5add7771ad077873a3ec053bc7788ae5febb0f874b6068967e9dfd05b6d679,4c4f87bda0541a9b7afe87039bda6de12b8d7916aff7e48d0852cf4a5a58885c,e478e90fe9d700567c45c6a62966e449cf1b37511a225440df21e3b8924d4b2d,b6c69822272b2c25891ee7b02a99da924460f9b57115a0238e772a5ffa1bb2be,598b310af4c3b0e08dab9a6beee9bf819b8069a647854e2149c473f5afc85346,5bc697d115520b60d27febf614ed8b1e5bc985464320b83693aac7c33d2b093f,b26f324461c553753ebaeb3d2b2d11eb818b5443e7a82bdbd5707d5665b58b14,af43baa011736951fb1bdf95fd73620bacd78a0f1680490bc794cb7587963942,0d4d47d3adbe8d31387afcd6c07602ab7c36efd484a96e5b0eb74c0c8ad8e2f7
"1","10","","1","木製桌子②","101","0","0","600","0","1200","16","900128","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","木製椅子","102","0","0","150","0","300","17","900127","1","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","木製凳子","102","0","0","150","0","300","18","900126","1","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","木製床具","104","0","0","750","0","1500","20","900124","1","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","木製櫥櫃","103","0","0","300","0","600","21","900123","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","木製隔板","204","0","0","300","0","600","22","900122","0","1","0","2015-04-01 14:00:00","","0"
"4","1","","1","木牆","902","0","0","600","0","1200","23","900121","0","1","0","2015-04-01 14:00:00","","0"
"3","1","","1","木地板","901","0","0","0","0","1200","24","900120","0","1","0","2015-04-01 14:00:00","","0"
"1","3","","1","木製上樓樓梯","904","0","0","0","0","-1","25","900119","0","1","0","2015-04-01 14:00:00","","0"
"1","3","","1","木製下樓樓梯","904","0","0","0","0","-1","26","900118","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","桃花心木桌子①","101","0","0","300","0","600","27","900117","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","桃花心木桌子②","101","0","0","600","0","1200","28","900116","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","桃花心木椅子","102","0","0","150","0","300","29","900115","1","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","桃花心木凳子","102","0","0","150","0","300","30","900114","1","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","桃花心木床具","104","0","0","750","0","1500","32","900112","1","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","桃花心木櫥櫃","103","0","0","300","0","600","33","900111","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","桃花心木隔板","204","0","0","300","0","600","34","900110","0","1","0","2015-04-01 14:00:00","","0"
"4","1","","1","桃花心木牆","902","0","0","600","0","1200","35","900109","0","1","0","2015-04-01 14:00:00","","0"
"3","1","","1","桃花心木地板","901","0","0","600","0","1200","36","900108","0","1","0","2015-04-01 14:00:00","","0"
"1","3","","1","桃花心木上樓樓梯","904","0","0","750","0","1500","37","900107","0","1","0","2015-04-01 14:00:00","","0"
"1","3","","1","桃花心木下樓樓梯","904","0","0","750","0","1500","38","900106","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","粉紅色桌子①","101","0","0","300","0","600","39","900105","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","粉紅色桌子②","101","0","0","600","0","1200","40","900104","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","粉紅色椅子","102","0","0","150","0","300","41","900103","1","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","粉紅色凳子","102","0","0","150","0","300","42","900102","1","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","粉紅色沙發單人座","102","0","0","450","0","900","43","900101","1","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","粉紅色沙發雙人座","102","0","0","600","0","1200","44","900100","1","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","粉紅色床具","104","0","0","750","0","1500","45","900099","1","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","粉紅色櫥櫃","103","0","0","300","0","600","46","900098","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","粉紅色隔板","204","0","0","300","0","600","47","900097","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","粉紅色地毯","201","0","0","600","0","1200","48","900096","0","1","0","2015-04-01 14:00:00","","0"
"4","1","","1","粉紅色牆壁","902","0","0","600","0","1200","49","900095","0","1","0","2015-04-01 14:00:00","","0"
"3","1","","1","粉紅色地板","901","0","0","600","0","1200","50","900094","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","白色桌子①","101","0","0","300","0","600","51","900093","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","白色桌子②","101","0","0","600","0","1200","52","900092","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","白色椅子","102","0","0","150","0","300","53","900091","1","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","白色凳子","102","0","0","150","0","300","54","900090","1","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","白色沙發單人座","102","0","0","450","0","900","55","900089","1","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","白色沙發雙人座","102","0","0","600","0","1200","56","900088","1","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","白色床具","104","0","0","750","0","1500","57","900087","1","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","白色櫥櫃","103","0","0","300","0","600","58","900086","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","白色隔板","204","0","0","300","0","600","59","900085","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","白色地毯","201","0","0","600","0","1200","60","900084","0","1","0","2015-04-01 14:00:00","","0"
"4","1","","1","白色牆壁","902","0","0","600","0","1200","61","900083","0","1","0","2015-04-01 14:00:00","","0"
"3","1","","1","白色地板","901","0","0","600","0","1200","62","900082","0","1","0","2015-04-01 14:00:00","","0"
"1","3","","1","白色上樓樓梯","904","0","0","750","0","1500","63","900081","0","1","0","2015-04-01 14:00:00","","0"
"1","3","","1","白色下樓樓梯","904","0","0","750","0","1500","64","900080","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","黑色桌子①","101","0","0","300","0","600","65","900079","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","黑色桌子②","101","0","0","600","0","1200","66","900078","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","黑色椅子","102","0","0","150","0","300","67","900077","1","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","黑色凳子","102","0","0","150","0","300","68","900076","1","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","黑色沙發單人座","102","0","0","450","0","900","69","900075","1","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","黑色沙發雙人座","102","0","0","600","0","1200","70","900074","1","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","黑色床具","104","0","0","750","0","1500","71","900073","1","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","黑色櫥櫃","103","0","0","300","0","600","72","900072","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","黑色隔板","204","0","0","300","0","600","73","900071","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","黑色地毯","201","0","0","600","0","1200","74","900070","0","1","0","2015-04-01 14:00:00","","0"
"4","1","","1","黑色牆壁","902","0","0","600","0","1200","75","900069","0","1","0","2015-04-01 14:00:00","","0"
"3","1","","1","黑色地板","901","0","0","600","0","1200","76","900068","0","1","0","2015-04-01 14:00:00","","0"
"1","3","","1","黑色上樓樓梯","904","0","0","750","0","1500","77","900067","0","1","0","2015-04-01 14:00:00","","0"
"1","3","","1","黑色下樓樓梯","904","0","0","750","0","1500","78","900066","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","紅色沙發單人座","102","0","0","450","0","900","79","900065","1","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","紅色沙發雙人座","102","0","0","600","0","1200","80","900064","1","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","紅色地毯","201","0","0","600","0","1200","81","900063","0","1","0","2015-04-01 14:00:00","","0"
"3","1","","1","紅毯地板","901","0","0","600","0","1200","82","900062","0","1","0","2015-04-01 14:00:00","","0"
"1","3","","1","紅毯上樓樓梯","904","0","0","750","0","1500","83","900061","0","1","0","2015-04-01 14:00:00","","0"
"1","3","","1","紅毯下樓樓梯","904","0","0","750","0","1500","84","900060","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","木桶","299","0","0","150","0","300","85","900059","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","褐色沙發單人座","102","0","0","450","0","900","86","900058","1","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","褐色沙發雙人座","102","0","0","600","0","1200","87","900057","1","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","觀葉植物①","203","0","0","150","0","300","88","900056","1","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","觀葉植物②","203","0","0","150","0","300","89","900055","1","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","花①","203","0","0","150","0","300","90","900054","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","花②","203","0","0","150","0","300","91","900053","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","壁爐①","199","0","0","300","0","600","92","900052","1","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","壁爐②","199","0","0","300","0","600","93","900051","1","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","餐具櫃","103","0","0","300","0","600","94","900050","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","藥櫃","103","0","0","300","0","600","95","900049","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","飲品櫃","103","0","0","300","0","600","96","900048","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","座鐘①","299","0","0","150","0","300","97","900047","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","座鐘②","299","0","0","150","0","300","98","900046","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","釣魚竿","199","0","0","150","0","300","99","900045","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","貓咪玩偶","299","0","0","150","0","300","100","900044","1","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","王宮騎士團的鎧甲擺飾","202","0","0","450","0","900","101","900041","1","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","著白色禮服的模特兒人台","202","0","0","150","0","300","102","900040","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","著粉紅色禮服的模特兒人台","202","0","0","150","0","300","103","900039","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","著女僕裝的模特兒人台","202","0","0","150","0","300","104","900038","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","石膏雕像①","202","0","0","150","0","300","105","900037","1","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","石膏雕像②","202","0","0","150","0","300","106","900036","1","1","0","2015-04-01 14:00:00","","0"
"2","10","","1","花朵壁飾","202","0","0","450","0","900","107","900035","0","1","0","2015-04-01 14:00:00","","0"
"2","10","","1","繪畫①","202","0","0","450","0","900","108","900034","0","1","0","2015-04-01 14:00:00","","0"
"2","10","","1","繪畫②","202","0","0","450","0","900","109","900033","0","1","0","2015-04-01 14:00:00","","0"
"2","10","","1","盾牌壁飾","202","0","0","450","0","900","110","900032","0","1","0","2015-04-01 14:00:00","","0"
"2","10","","1","劍壁飾","202","0","0","450","0","900","111","900031","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","手扶欄杆①","204","0","0","300","0","600","112","900030","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","手扶欄杆②","204","0","0","300","0","600","113","900029","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","彩繪玻璃隔板","204","0","0","300","0","600","114","900028","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","紅磚隔板","204","0","0","300","0","600","115","900027","0","1","0","2015-04-01 14:00:00","","0"
"4","1","","1","石板牆","902","0","0","600","0","1200","116","900026","0","1","0","2015-04-01 14:00:00","","0"
"4","1","","1","大理石牆","902","0","0","600","0","1200","117","900025","0","1","0","2015-04-01 14:00:00","","0"
"4","1","","1","紅磚牆","902","0","0","600","0","1200","118","900024","0","1","0","2015-04-01 14:00:00","","0"
"3","1","","1","石板地板","901","0","0","600","0","1200","119","900023","0","1","0","2015-04-01 14:00:00","","0"
"3","1","","1","大理石地板","901","0","0","600","0","1200","120","900022","0","1","0","2015-04-01 14:00:00","","0"
"3","1","","1","紅磚地板","901","0","0","600","0","1200","121","900021","0","1","0","2015-04-01 14:00:00","","0"
"3","1","","1","馬賽克磁磚地板","901","0","0","600","0","1200","122","900020","0","1","0","2015-04-01 14:00:00","","0"
"3","1","","1","黑白磁磚地板","901","0","0","600","0","1200","123","900019","0","1","0","2015-04-01 14:00:00","","0"
"3","1","","1","紅白磁磚地板","901","0","0","600","0","1200","124","900018","0","1","0","2015-04-01 14:00:00","","0"
"5","1","","1","粉紅色印花背景①","903","0","0","600","0","1200","125","900017","0","1","0","2015-04-01 14:00:00","","0"
"5","1","","1","粉紅色印花背景②","903","0","0","600","0","1200","126","900016","0","1","0","2015-04-01 14:00:00","","0"
"5","1","","1","藍色印花背景①","903","0","0","600","0","1200","127","900015","0","1","0","2015-04-01 14:00:00","","0"
"5","1","","1","藍色印花背景②","903","0","0","600","0","1200","128","900014","0","1","0","2015-04-01 14:00:00","","0"
"5","1","","1","黃色印花背景①","903","0","0","600","0","1200","129","900013","0","1","0","2015-04-01 14:00:00","","0"
"5","1","","1","黃色印花背景②","903","0","0","600","0","1200","130","900012","0","1","0","2015-04-01 14:00:00","","0"
"1","10","","1","虎皮地毯","201","0","0","600","0","1200","131","900043","0","1","0","2015-04-01 14:00:00","","0"
"1","99","","1","彩色磁磚①","201","0","0","60","0","120","132","900011","0","1","0","2015-04-01 14:00:00","","0"
"1","99","","1","彩色磁磚②","201","0","0","60","0","120","133","900010","0","1","0","2015-04-01 14:00:00","","0"
"1","99","","1","彩色磁磚③","201","0","0","60","0","120","134","900009","0","1","0","2015-04-01 14:00:00","","0"
"1","99","","1","彩色磁磚④","201","0","0","60","0","120","135","900008","0","1","0","2015-04-01 14:00:00","","0"
"1","99","","1","彩色磁磚⑤","201","0","0","60","0","120","136","900007","0","1","0","2015-04-01 14:00:00","","0"
"1","99","","1","彩色磁磚⑥","201","0","0","60","0","120","137","900006","0","1","0","2015-04-01 14:00:00","","0"
"1","99","","1","彩色磁磚⑦","201","0","0","60","0","120","138","900005","0","1","0","2015-04-01 14:00:00","","0"
"1","99","","1","彩色磁磚⑧","201","0","0","60","0","120","139","900004","0","1","0","2015-04-01 14:00:00","","0"
"1","1","","35","點心桌","199","0","0","0","0","500","140","900003","1","1","2","2015-04-01 14:00:00","","0"
"1","1","","35","藥水產生器","299","0","0","0","0","500","141","900002","1","1","3","2015-04-01 14:00:00","","0"
"1","1","","35","瑪那產生器","299","0","0","0","0","500","142","900001","1","1","4","2015-04-01 14:00:00","","0"
"1","1","","1","咖啡廳小黑板","299","0","0","300","0","600","143","900042","0","1","0","2015-04-01 14:00:00","","0"
"1","1","","1","雲海的魔物肉","299","0","0","0","0","-1","144","900144","0","1","5","2015-04-01 14:00:00","","0"
"1","1","","1","密林的果實","299","0","0","0","0","-1","145","900145","0","1","6","2015-04-01 14:00:00","","0"
"1","1","","1","斷崖的小點","299","0","0","0","0","-1","146","900146","0","1","7","2015-04-01 14:00:00","","0"
"1","1","","1","蒼海的淡雪糖","299","0","0","0","0","-1","147","900177","0","1","8","2015-04-01 14:00:00","","0"
"1","10","","1","粉紅色的民族風花紋靠枕","299","0","0","150","0","300","148","900155","0","1","0","2018-08-30 16:00:00","","0"
"1","10","","1","童話洋裝風幕簾","204","0","0","300","0","600","149","900154","1","1","0","2018-08-30 16:00:00","","0"
"1","10","","1","奇幻之柱子","299","0","0","300","0","600","150","900153","0","1","0","2018-08-30 16:00:00","","0"
"1","1","","1","真步珍藏的玩偶","299","0","0","750","0","1500","151","900152","1","1","0","2018-08-30 16:00:00","","0"
"1","10","","1","哞哞自衛隊的武器桶","299","0","0","150","0","300","152","900151","0","1","0","2018-08-30 16:00:00","","0"
"1","10","","1","真琴的祕密寶箱","299","0","0","150","0","300","153","900150","0","1","0","2018-08-30 16:00:00","","0"
"1","10","","1","童話風燈飾","199","0","0","150","0","300","154","900149","0","1","0","2018-08-30 16:00:00","","0"
"4","1","","1","真步真步王國的牆壁","902","0","0","600","0","1200","155","900148","0","1","0","2018-08-30 16:00:00","","0"
"3","1","","1","民族風花紋圖樣的多彩地板","901","0","0","600","0","1200","156","900147","0","1","0","2018-08-30 16:00:00","","0"
"1","3","","1","奇幻風的上樓樓梯","904","0","0","750","0","1500","157","900119","0","1","0","2018-08-30 16:00:00","","0"
"1","3","","1","幻想風的下樓樓梯","904","0","0","750","0","1500","158","900118","0","1","0","2018-08-30 16:00:00","","0"
"1","10","2024-10-15 15:59:59","1","漆紋椅子","102","0","0","150","0","300","201","900156","1","1","0","2024-09-15 16:00:00","","0"
"1","10","2024-10-15 15:59:59","1","漆紋桌子","101","0","0","600","0","1200","202","900158","0","1","0","2024-09-15 16:00:00","","0"
"1","10","2024-10-15 15:59:59","1","漆紋軟墊椅","102","0","0","150","0","300","203","900157","1","1","0","2024-09-15 16:00:00","","0"
"1","4","2024-10-15 15:59:59","1","榻榻米","201","0","0","600","0","1200","204","900162","0","1","0","2024-09-15 16:00:00","","0"
"1","10","2024-10-15 15:59:59","1","金箔製屏風","204","0","0","300","0","600","205","900159","0","1","0","2024-09-15 16:00:00","","0"
"1","10","2024-10-15 15:59:59","1","日式紙燈","299","0","0","150","0","300","206","900161","0","1","0","2024-09-15 16:00:00","","0"
"1","10","2024-10-15 15:59:59","1","可攜式茶屋","199","0","0","450","0","900","207","900166","1","1","0","2024-09-15 16:00:00","","0"
"1","10","2024-10-15 15:59:59","1","神樂搖鈴","299","0","0","300","0","600","208","900164","1","1","0","2024-09-15 16:00:00","","0"
"1","10","2024-10-15 15:59:59","1","櫻花木","203","0","0","600","0","1200","209","900165","1","1","0","2024-09-15 16:00:00","","0"
"4","1","2024-10-15 15:59:59","1","襖繪之壁","902","0","0","600","0","1200","210","900163","0","1","0","2024-09-15 16:00:00","","0"
"3","1","2024-10-15 15:59:59","1","紅色地毯與木紋地板","901","0","0","600","0","1200","211","900160","0","1","0","2024-09-15 16:00:00","","0"
"1","10","","1","軟綿綿海綿凳子（粉紅色）","102","0","0","150","0","300","301","900171","1","1","0","2018-10-24 16:00:00","","0"
"1","10","","1","軟綿綿海綿凳子（橘色）","102","0","0","150","0","300","302","900170","1","1","0","2018-10-24 16:00:00","","0"
"1","10","","1","軟綿綿海綿凳子（紫羅蘭色）","102","0","0","150","0","300","303","900169","1","1","0","2018-10-24 16:00:00","","0"
"1","10","","1","彩繪孩童用桌","101","0","0","600","0","1200","304","900173","0","1","0","2018-10-24 16:00:00","","0"
"1","10","","1","氣球鳥樣式地毯","201","0","0","650","0","1300","305","900172","0","1","0","2018-10-24 16:00:00","","0"
"1","10","","1","神秘水晶組","299","0","0","300","0","600","306","900176","1","1","0","2018-10-24 16:00:00","","0"
"1","10","","1","小小格里芬造型的搖搖樂木馬","299","0","0","450","0","900","307","900175","1","1","0","2018-10-24 16:00:00","","0"
"1","10","","1","會突然彈出的驚喜箱","299","0","0","300","0","600","308","900174","1","1","0","2018-10-24 16:00:00","","0"
"4","1","","1","孩童藝術牆壁","902","0","0","600","0","1200","309","900168","0","1","0","2018-10-24 16:00:00","","0"
"3","1","","1","孩童藝術地板","901","0","0","600","0","1200","310","900167","0","1","0","2018-10-24 16:00:00","","0"
"1","1","","1","交響曲之星舞台（主舞台）","299","0","0","2500","0","5000","401","900187","1","1","0","2018-11-15 16:00:00","","0"
"1","2","","1","交響曲之星舞台（副舞台）","299","0","0","1250","0","2500","402","900186","1","1","0","2018-11-15 16:00:00","","0"
"1","10","","1","超級偶像的模特兒模型","202","0","0","150","0","300","403","900185","0","1","0","2018-11-15 16:00:00","","0"
"1","10","","1","阻隔線柱","204","0","0","300","0","600","404","900180","0","1","0","2018-11-15 16:00:00","","0"
"1","10","","1","銀白色的長椅","102","0","0","600","0","1200","405","900181","1","1","0","2018-11-15 16:00:00","","0"
"2","10","","1","人氣偶像團體的掛軸","202","0","0","450","0","900","406","900182","0","1","0","2018-11-15 16:00:00","","0"
"1","10","","1","人氣偶像團體的立豎旗","204","0","0","300","0","600","407","900183","0","1","0","2018-11-15 16:00:00","","0"
"1","10","","1","銀白色之柱","299","0","0","300","0","600","408","900184","0","1","0","2018-11-15 16:00:00","","0"
"4","1","","1","舞台設計的垂幕牆壁","902","0","0","600","0","1200","409","900179","0","1","0","2018-11-15 16:00:00","","0"
"3","1","","1","偶像取向的舞蹈用地面","901","0","0","600","0","1200","410","900178","0","1","0","2018-11-15 16:00:00","","0"
"1","10","2025-01-15 15:59:59","1","度假氛圍的吊床","104","0","0","750","0","1500","501","900201","1","1","0","2024-12-15 16:00:00","","0"
"1","10","2025-01-15 15:59:59","1","阿拉伯花紋圖樣的隔板","204","0","0","300","0","600","502","900200","0","1","0","2024-12-15 16:00:00","","0"
"1","10","2025-01-15 15:59:59","1","度假氛圍的單人沙發","102","0","0","450","0","900","503","900199","1","1","0","2024-12-15 16:00:00","","0"
"1","10","2025-01-15 15:59:59","1","度假氛圍的雙人沙發","102","0","0","600","0","1200","504","900198","1","1","0","2024-12-15 16:00:00","","0"
"1","10","2025-01-15 15:59:59","1","度假氛圍的餐具櫃","103","0","0","300","0","600","505","900197","0","1","0","2024-12-15 16:00:00","","0"
"1","10","2025-01-15 15:59:59","1","度假氛圍的櫥櫃","103","0","0","300","0","600","506","900196","0","1","0","2024-12-15 16:00:00","","0"
"1","10","2025-01-15 15:59:59","1","度假氛圍的衣櫥","103","0","0","300","0","600","507","900195","0","1","0","2024-12-15 16:00:00","","0"
"1","10","2025-01-15 15:59:59","1","度假氛圍的椅子","102","0","0","150","0","300","508","900194","1","1","0","2024-12-15 16:00:00","","0"
"1","10","2025-01-15 15:59:59","1","度假氛圍的凳子","102","0","0","150","0","300","509","900193","1","1","0","2024-12-15 16:00:00","","0"
"2","10","2025-01-15 15:59:59","1","白色的掛牆式層架","103","0","0","300","0","600","510","900192","0","1","0","2024-12-15 16:00:00","","0"
"1","10","2025-01-15 15:59:59","1","度假氛圍的桌子①","101","0","0","300","0","600","511","900191","0","1","0","2024-12-15 16:00:00","","0"
"1","10","2025-01-15 15:59:59","1","度假氛圍的桌子②","101","0","0","600","0","1200","512","900190","0","1","0","2024-12-15 16:00:00","","0"
"4","1","2025-01-15 15:59:59","1","度假氛圍的牆壁","902","0","0","600","0","1200","513","900189","0","1","0","2024-12-15 16:00:00","","0"
"3","1","2025-01-15 15:59:59","1","度假氛圍的地板","901","0","0","600","0","1200","514","900188","0","1","0","2024-12-15 16:00:00","","0"
"1","10","2025-02-15 15:59:59","1","嵌地式水族箱","201","0","0","700","0","1400","601","900209","0","1","0","2025-01-15 16:00:00","","0"
"1","1","2025-02-15 15:59:59","1","軟綿綿的海龍","299","0","0","750","0","1500","602","900212","1","1","0","2025-01-15 16:00:00","","0"
"1","10","2025-02-15 15:59:59","1","蔚藍貝殼坐墊","299","0","0","750","0","1500","603","900211","1","1","0","2025-01-15 16:00:00","","0"
"1","10","2025-02-15 15:59:59","1","海洋凳子","102","0","0","150","0","300","604","900206","1","1","0","2025-01-15 16:00:00","","0"
"1","10","2025-02-15 15:59:59","1","海洋隔板","204","0","0","350","0","700","605","900208","0","1","0","2025-01-15 16:00:00","","0"
"1","10","2025-02-15 15:59:59","1","珊瑚的裝飾物","202","0","0","150","0","300","606","900207","0","1","0","2025-01-15 16:00:00","","0"
