f72d6ee4cf0d2668fa5e03ad6cdfa0a75adaed704fd0389d8ad233f14f37674f,4e6969891a0c511058ea1a104f3c8f011a883a1f687b44028500af3e948e849d,fe867bfc8a71f825758ef465357a62f1a98ff5246ef7badd2405dbce9cda0d67,1b2ce5308e9bc2535eb61d35dedc05dcba7d5590c8057cc7a2c63d4bf4aee17e,78e39880454375cf6c906faf493093b72e11256be2da8ba74c4621019b070be0,c0bc4f6185ec13f3a1080c7c23e6d7308f7d5e0101ceb9d49ac6cde7a15e719d,0bf961963ba2d2e279c418f876214d9d1363e0aa9366fa78a13b2c94d98a2f10,039113fadea3e19e685ea162b8a9aa1971f7de8e1c49469f946774562d3ec954,9f2c6157e2e3c1e281a98efdee3606968186f9f9e066408306bdce38caf6498c,79778adb3e53ba5723f17229abb62380a98a30290ac7da5671f336b9d480891f,4fd48d71edb8ceed3b4b31ebb8d123595e40cd4a3431cae5013d72624fcf59ca,431442ddd1d51010dd0652b7ea3bbc4834c734fc87a8714ee1320976c051b22c,f8be4256a3d9b35154e4f37d4a2777d481dddaff93d5dfd06d7f77132e9bb020,7aca326415a85c963d77057ec70be6e044bc09b40ad3d8a129d992414813664a,a24686f3e720d675562a2c4e4e2ec2b9ffe01449f0016fc13800ae8f9c55102c,bc16f3d57f03933afacc7dd84b3678ad7a8a580668cb8b2f3d8f56db733a03cb,e772bb777613cf03edae35cc857687ed9e6f80277486de6b5a8fa0627db7d289,261f3acce7a3dabc7a25e57e3e358af0f214c04368ca26c468ae39bd6d44a52f,be28dbc2008b890c3719795dd9e1109fba1570528583730521a20b5b7ed6f1a8,52674dc478f849545173494e32579612a66a1117d7ad913c1de30b0f4f82aea9,8ca6990899370c6d8f7ecacef9be09a9da9e0525a951e4a661dcaaee78df21e8,b6210c5a81ffcc20a34fbfb4372bf917f751947e8937e309d90da0ca99630a0c,75649d6a5ff2eafb30f0e12e5374b142e62e377e46748674a715c16bbf25173d,81c46c99de41d2a0317ed5d1a166381eb8d4a3df43150b533fc89ed318ad9289,ec79d7e9e02981755e118efb66814528dbb76cf1781d27e5ce15a100dda50a77,a85f5e99fb0fcd3f7f75b0ac0c433781cb635aaa0101c5ec5387498270844a60,f88d80a826b2d765252cfbd2661c10d014272aaf76cdcff6b19e012d12d7ae89,3a02da5392fbe296c34dde5f6ddcef72d05371d042325564ef494e2f85bec53e,50829a4bf594faf8b1a268b8a984f2fdb80875433c2c59d89c3ee57ec82df484,fd76ea951f71d08c1c91a1c41f3bc12c36600cc651183d44717bbf8d5a1e053b,dd4506207fc407d10b1c7cd06438c4f2f84ffe0b8a512a5250b2b4df9fc2d293,9fa5754618277117feb8711c45ce16f4c02ea8065375abe6072ccf9ff679d328,bb26ede727cd8e63d60abb93015e6b5f052dc33da7d96494e4836fa4ec03ca5a,c6870f05e05a7d507ab0f0610e626930e325350f78db9278ff8fbd9790796f96
"1","-40","0","770","1","5005301","0","650005011","0","BOSS戰(NORMAL)","2000501","0","870","90","81000505","20005","0","20005101","660005001","0.6","1","81000505","1","90","bgm_M124","90","bgm_M124","0","0","1","1.3","0","10","510051"
"1","-40","0","450","1","5005302","0","650005021","0","BOSS戰(HARD)","2000502","0","380","90","81000506","20005","0","20005201","660005002","0.6","1","81000506","2","90","bgm_M124","90","bgm_M124","0","0","1","1.3","0","-100","510052"
"1","-40","0","450","1","5005308","0","650005031","0","Boss戰(VERYHARD)","2000503","0","520","90","81000506","20005","0","20005201","660005003","0.6","1","81000506","3","90","bgm_M124","90","bgm_M124","0","0","1","1.3","0","58","510052"
"0.8","-40","0","770","1","5006301","0","650006011","0","BOSS戰(NORMAL)","2000601","0","888","0","81000605","20006","0","20006101","660006001","0.6","1","81000605","1","90","bgm_M131","120","bgm_M131","0","0","1","1.5","0","14","510061"
"0.8","-40","0","450","1","5006302","0","650006021","0","BOSS戰(HARD)","2000602","0","42","0","81000606","20006","0","20006201","660006002","0.6","1","81000606","2","90","bgm_M131","120","bgm_M131","0","0","1","1.5","0","14","510062"
"0.8","-40","0","450","1","5006308","0","650006031","0","BOSS戰(VERY HARD)","2000603","0","500","0","81000606","20006","0","20006201","660006003","0.6","1","81000606","3","90","bgm_M131","120","bgm_M131","0","0","1","1.5","0","-60","510062"
"1","-40","0","770","1","5007301","0","650007011","0","BOSS戰(NORMAL)","2000701","0","482","-50","81000705","20007","0","20007103","660007001","0.6","1","81000705","1","90","bgm_M138","140","bgm_M138","0","0","1","1.3","0","10","510071"
"1","-40","0","450","1.3","5007302","0","650007021","0","BOSS戰(HARD)","2000702","0","-373","-50","81000706","20007","0","20007201","660007002","0.6","1","81000706","2","90","bgm_M138","140","bgm_M138","0","0","1","1.3","0","-186","510072"
"1","-40","0","450","1.3","5007308","0","650007031","0","Boss戰(VERYHARD)","2000703","0","455","-50","81000706","20007","0","20007201","660007003","0.6","1","81000706","3","90","bgm_M138","140","bgm_M138","0","0","1","1.3","0","-63","510072"
"1","-40","0","770","1","5008301","0","650008011","0","BOSS戰(NORMAL)","2000801","0","1400","-50","81000805","20008","0","20008101","660008001","0.6","1","81000805","1","90","bgm_M165","100","bgm_M165","0","0","1","1.5","0","-85","510081"
"0.8","-40","0","450","1","5008302","0","650008021","0","BOSS戰(HARD)","2000802","0","-175","-50","81000806","20008","0","20008201","660008002","0.6","1","81000806","2","90","bgm_M165","100","bgm_M165","0","0","1","1.5","0","-160","510082"
"0.8","-40","0","450","1","5008308","0","650008031","0","Boss戰(VERYHARD)","2000803","0","450","-50","81000806","20008","0","20008201","660008003","0.6","1","81000806","3","90","bgm_M165","100","bgm_M165","0","0","1","1.5","0","-80","510082"
"0.8","-40","0","770","1.1","5009301","0","650009011","0","BOSS戰(NORMAL)","2000901","0","885","-50","81000905","20009","0","20009101","660009001","0.8","1","81000905","1","90","bgm_M172","250","bgm_M172","0","0","1","1.5","0","-56","510091"
"0.8","-40","0","450","1.1","5009302","0","650009021","0","BOSS戰(HARD)","2000902","0","-404","-50","81000906","20009","0","20009201","660009002","0.8","1","81000906","2","90","bgm_M172","250","bgm_M172","0","0","1","1.5","0","37","510092"
"0.8","-40","0","450","1.1","5009308","0","650009031","0","BOSS戰(VERY HARD)","2000903","0","442","-50","81000906","20009","0","20009201","660009003","0.8","1","81000906","3","90","bgm_M172","250","bgm_M172","0","0","1","1.5","0","-104","510092"
"0.8","770","0","450","1","5010301","0","650010011","0","BOSS戰(NORMAL)","2001001","0","450","-50","81001005","20010","0","20010101","660010001","0.6","1","81001005","1","90","bgm_M183","200","bgm_M183","0","0","1","1.5","0","770","510101"
"0.8","12","0","-173","1.4","5010302","0","650010021","0","BOSS戰(HARD)","2001002","0","-173","-50","81001006","20010","0","20010201","660010002","0.6","1","81001006","2","90","bgm_M183","200","bgm_M183","0","0","1","1.5","0","12","510102"
"0.8","85","0","213","1.4","5010308","0","650010031","0","BOSS戰(VERY HARD)","2001003","0","213","-50","81001006","20010","0","20010201","660010003","0.6","1","81001006","3","90","bgm_M183","200","bgm_M183","0","0","1","1.5","0","85","510102"
"0.8","-40","0","770","1.1","5011301","0","650011011","0","BOSS戰(NORMAL)","2001101","0","885","0","81001105","20011","0","20011102","660011001","0.8","1","81001105","1","90","bgm_M192","100","bgm_M192","0","0","1","1.4","0","-56","510111"
"0.8","-90","0","450","1.1","5011302","0","650011021","0","BOSS戰(HARD)","2001102","0","-67","0","81001106","20011","0","20011201","660011002","0.8","1","81001106","2","90","bgm_M192","100","bgm_M192","0","0","1","1.4","0","-1","510112"
"0.8","-55","0","375","1.1","5011308","0","650011031","0","Boss戰(VERYHARD)","2001103","0","395","0","81001106","20011","0","20011201","660011003","0.8","1","81001106","3","90","bgm_M192","100","bgm_M192","0","0","1","1.4","0","-99","510112"
"0.8","-60","0","1130","1.1","5012301","0","650012011","0","BOSS戰(NORMAL)","2001201","0","980","-50","81001205","20012","0","20012101","660012001","0.8","1","81001205","1","90","bgm_M209","100","bgm_M209","0","0","1","1.5","0","-40","510121"
"0.8","-175","0","-32","1.1","5012302","0","650012021","0","BOSS戰(HARD)","2001202","0","-32","-50","81001206","20012","0","20012201","660012002","0.8","1","81001206","2","90","bgm_M209","100","bgm_M209","0","0","1","1.5","0","-175","510122"
"0.8","-63","0","510","1.1","5012308","0","650012031","0","BOSS戰(VERY HARD)","2001203","0","500","-50","81001206","20012","0","20012201","660012003","0.8","1","81001206","3","90","bgm_M209_02","100","bgm_M209","0","0","1","1.5","0","-80","510122"
"1","-40","0","450","1.1","5013301","0","650013011","0","BOSS戰(NORMAL)","2001301","-48","313","84","81001305","20013","0","20013102","660013001","0.2","1","81001305","1","90","bgm_M218","120","bgm_M218","205","0","1","1","1","29","0"
"1","-40","0","450","1.1","5013302","0","650013021","0","BOSS戰(HARD)","2001302","-41","-384","84","81001306","20013","0","20013201","660013002","-0.18","1","81001306","2","90","bgm_M218","120","bgm_M218","73","0","1","1","1","41","0"
"1","-40","0","450","1.1","5013308","0","650013031","0","Boss戰(VERYHARD)","2001303","-40","220","84","81001306","20013","0","20013201","660013003","0.2","1","81001306","3","90","bgm_M218","120","bgm_M218","178","0","1","1","1","52","0"
"0.7","-95","0","963","1","5015301","0","650014011","0","BOSS戰(NORMAL)","2001401","0","963","-50","81001505","20014","0","20014101","660014001","0.7","1","81001505","1","90","bgm_M226","100","bgm_M226","0","0","1","1.3","0","-65","510141"
"0.7","-4","0","121","1","5015302","0","650014021","0","BOSS戰(HARD)","2001402","0","121","-50","81001506","20014","0","20014201","660014002","0.7","1","81001506","2","90","bgm_M226","100","bgm_M226","0","0","1","1.3","0","-4","510142"
"0.7","23","0","500","1","5015308","0","650014031","0","Boss戰(VERYHARD)","2001403","0","500","-50","81001506","20014","0","20014201","660014003","0.7","1","81001506","3","90","bgm_M226_02","100","bgm_M226","0","0","1","1.3","0","23","510142"
"1","-85","0","800","1","5019301","0","650015011","0","BOSS戰(NORMAL)","2001501","0","900","-50","81001905","20015","0","20015101","660015001","0.6","1","81001905","1","90","bgm_M240_02","370","bgm_M240","0","0","1","1.25","0","-35","510181"
"1","-10","0","145","1","5019302","0","650015021","0","BOSS戰(HARD)","2001502","0","205","-50","81001906","20015","0","20015201","660015002","0.6","1","81001906","2","90","bgm_M240_02","370","bgm_M240","0","0","1","1.25","0","40","510182"
"1","-70","0","480","1","5019308","0","650015031","0","BOSS戰(VERY HARD)","2001503","0","515","-50","81001906","20015","0","20015201","660015003","0.6","1","81001906","3","90","bgm_M240_02","370","bgm_M240","0","0","1","1.25","0","-70","510182"
"1","-116","0","1019","1","5021301","0","650016011","0","BOSS戰(NORMAL)","2001601","0","1072","0","81002101","20016","0","20016101","660016001","0.6","1","81002101","1","90","bgm_M248","300","bgm_M248","0","0","1","1","0","-71","510211"
"1","20","0","180","1","5021302","0","650016021","0","BOSS戰(HARD)","2001602","0","233","0","81002102","20016","0","20016201","660016002","0.6","1","81002102","2","90","bgm_M248","300","bgm_M248","0","0","1","1","0","65","510212"
"1","-40","0","450","1","5021308","0","650016031","0","BOSS戰(VERY HARD)","2001603","0","515","0","81002102","20016","0","20016201","660016003","0.6","1","81002102","3","90","bgm_M248_02","300","bgm_M248","0","0","1","1","0","-65","510212"
"1","-50","0","730","1","5023301","0","650017011","0","BOSS戰(NORMAL)","2001701","0","780","-50","81002301","20017","0","20017101","660017001","0.6","1","81002301","1","90","bgm_M257","170","bgm_M257","0","0","1","1.25","0","0","510231"
"0.8","20","0","160","1","5023302","0","650017021","0","BOSS戰(HARD)","2001702","0","210","-50","81002302","20017","0","20017201","660017002","0.6","1","81002302","2","90","bgm_M257","170","bgm_M257","0","0","1","1.25","0","70","510232"
"0.8","-85","0","460","1","5023308","0","650017031","0","BOSS戰(VERY HARD)","2001703","0","510","-50","81002302","20017","0","20017201","660017003","0.6","1","81002302","3","90","bgm_M257","170","bgm_M257","0","0","1","1.25","0","-35","510232"
"1","-85","0","800","1","5025301","0","650018011","0","BOSS戰(NORMAL)","2001801","0","458","-50","81002501","20018","0","20018102","660018001","0.6","1","81002501","1","90","bgm_M268","240","bgm_M268","0","0","1","1.25","0","0","510251"
"1","-10","0","145","1","5025302","0","650018021","0","BOSS戰(HARD)","2001802","0","0","-50","81002502","20018","0","20018201","660018002","0.6","1","81002502","2","90","bgm_M268","240","bgm_M268","0","0","1","1.25","0","8","510252"
"1","-70","0","480","1","5025308","0","650018031","0","BOSS戰(VERY HARD)","2001803","0","490","-50","81002502","20018","0","20018201","660018003","0.6","1","81002502","3","90","bgm_M268","240","bgm_M268","0","0","1","1.25","0","-80","510252"
"1","-85","0","800","1","5027301","0","650019011","0","Boss戰（NORMAL）","2001901","0","827","-50","81002701","20019","0","20019101","660019001","0.6","1","81002701","1","90","bgm_M276","170","bgm_M276","0","0","1","1.25","0","0","510271"
"1","-10","0","145","1","5027302","0","650019021","0","Boss戰（HARD）","2001902","0","-43","-50","81002702","20019","0","20019201","660019002","0.6","1","81002702","2","90","bgm_M276","170","bgm_M276","0","0","1","1.25","0","10","510272"
"1","-70","0","480","1","5027308","0","650019031","0","Boss戰（VERY HARD）","2001903","0","450","-50","81002702","20019","0","20019201","660019003","0.6","1","81002702","3","90","bgm_M276","170","bgm_M276","0","0","1","1.25","0","-15","510272"
"0.6","-57","0","820","1","5029301","0","650020011","0","Boss戰（NORMAL）","2002001","0","458","0","81002901","20020","0","20020102","660020001","0.8","1","81002901","1","90","bgm_M284","170","bgm_M284","0","0","1","1.7","0","0","510331"
"0.6","19","0","150","1","5029302","0","650020021","0","Boss戰（HARD）","2002002","0","-38","0","81002902","20020","0","20020201","660020002","0.8","1","81002902","2","90","bgm_M284","170","bgm_M284","0","0","1","1.7","0","39","510332"
"0.6","-70","0","480","1","5029308","0","650020031","0","Boss戰（VERY HARD）","2002003","0","474","0","81002902","20020","0","20020201","660020003","0.8","1","81002902","3","90","bgm_M284","170","bgm_M284","0","0","1","1.7","0","-40","510333"
"1","-85","0","800","1","5031301","0","650021011","0","BOSS戰(NORMAL)","2002101","0","550","-50","81003101","20021","0","20021102","660021001","0.6","1","81003101","1","90","bgm_M297","170","bgm_M297","0","0","1","1.25","0","-50","510311"
"1","-10","0","145","1","5031302","0","650021021","0","BOSS戰(HARD)","2002102","0","-17","-50","81003102","20021","0","20021201","660021002","0.6","1","81003102","2","90","bgm_M297","170","bgm_M297","0","0","1","1.25","0","10","510312"
"1","-70","0","480","1","5031308","0","650021031","0","BOSS戰(VERY HARD)","2002103","0","516","-50","81003102","20021","0","20021201","660021003","0.6","1","81003102","3","90","bgm_M297","170","bgm_M297","0","0","1","1.25","0","-70","510312"
"0.8","-75","0","822","1.1","5033301","0","650022011","0","Boss戰（NORMAL）","2002201","0","825","-50","81000605","20022","0","20022101","660022001","0.8","1","81000605","1","90","bgm_M319","100","bgm_M319","0","0","1","1.25","0","-85","510331"
"0.8","-190","0","-30","1.1","5033302","0","650022021","0","Boss戰（HARD）","2002202","0","-27","-50","81003301","20022","0","20022201","660022002","0.8","1","81003304","2","90","bgm_M319","100","bgm_M319","0","0","1","1.25","0","-200","510332"
"0.8","-60","0","482","1.1","5033308","0","650022031","0","Boss戰（VERY HARD）","2002203","0","485","-50","81003301","20022","0","20022201","660022003","0.8","1","81003304","3","90","bgm_M319","100","bgm_M319","0","0","1","1.25","0","-70","510333"
"0.65","-93","0","613","0.8","5038301","0","650023011","0","BOSS戰(NORMAL)","2002301","0","663","-50","81003801","20023","0","20023101","660023001","0.8","1","81003801","1","90","bgm_M346","325","bgm_M346","0","0","1","1.8","0","-43","510331"
"0.65","-21","0","-62","0.8","5038302","0","650023021","0","Boss戰（HARD）","2002302","0","-12","-50","81003802","20023","0","20023201","660023002","0.8","1","81003803","2","90","bgm_M346","325","bgm_M346","0","0","1","1.8","0","29","510332"
"0.65","-117","0","467","0.8","5038308","0","650023031","0","Boss戰（VERY HARD）","2002303","0","517","-50","81003802","20023","0","20023201","660023003","0.8","1","81003803","3","90","bgm_M346","325","bgm_M346","0","0","1","1.8","0","-67","510333"
"0.65","-85","0","406","0.8","5040301","0","650024011","0","BOSS戰(NORMAL)","2002401","0","456","-35","81004001","20024","0","20024103","660024001","0.8","1","81004001","1","90","bgm_M354","100","bgm_M354","0","0","1","1.7","0","-35","510331"
"0.65","-41","0","49","0.8","5040302","0","650024021","0","Boss戰（HARD）","2002402","0","99","-35","81004002","20024","0","20024201","660024002","0.8","1","81004002","2","90","bgm_M354","100","bgm_M354","0","0","1","1.7","0","9","510332"
"0.65","-109","0","431","0.8","5040308","0","650024031","0","Boss戰（VERY HARD）","2002403","0","481","-35","81004002","20024","0","20024201","660024003","0.8","1","81004002","3","90","bgm_M354","100","bgm_M354","0","0","1","1.7","0","-59","510333"
"0.65","-40","0","770","0.8","5042301","0","650025011","0","BOSS戰(NORMAL)","2002501","0","1345","-50","81004201","20025","0","20025101","660025001","0.8","1","81004201","1","90","bgm_M378","140","bgm_M378","0","0","1","1.8","0","33","510331"
"0.65","-40","0","450","0.8","5042302","0","650025021","0","Boss戰（HARD）","2002502","0","160","-50","81004202","20025","0","20025201","660025002","0.8","1","81004202","2","90","bgm_M378","140","bgm_M378","0","0","1","1.8","0","-155","510332"
"0.65","-40","0","450","0.8","5042308","0","650025031","0","Boss戰（VERY HARD）","2002503","0","577","-50","81004202","20025","0","20025201","660025003","0.8","1","81004202","3","90","bgm_M378","140","bgm_M378","0","0","1","1.8","0","44","510333"
"0.65","-85","0","770","0.8","5044301","0","650026011","0","BOSS戰(NORMAL)","2002601","0","482","-54","81004401","20026","0","20026102","660026001","0.8","1","81004401","1","90","bgm_M384","140","bgm_M384","0","0","1","1.8","0","-35","510331"
"0.65","110","0","720","0.8","5044302","0","650026021","0","Boss戰（HARD）","2002602","0","-37","-54","81004402","20026","0","20026201","660026002","0.8","1","81004402","2","90","bgm_M384","140","bgm_M384","0","0","1","1.8","0","-22","510332"
"0.65","-40","0","490","0.8","5044308","0","650026031","0","Boss戰（VERY HARD）","2002603","0","514","-54","81004402","20026","0","20026201","660026003","0.8","1","81004402","3","90","bgm_M384","140","bgm_M384","0","0","1","1.8","0","-51","510333"
"0.65","6","0","833","0.8","5046301","0","650027011","0","Boss戰（NORMAL）","2002701","0","883","-35","81004601","20027","0","20027101","660027001","0.8","1","81004601","1","90","bgm_M397","320","bgm_M397","0","0","1","1.7","0","80","510331"
"0.65","29","0","124","0.8","5046302","0","650027021","0","Boss戰（HARD）","2002702","0","174","-35","81004602","20027","0","20027201","660027002","0.8","1","81004602","2","90","bgm_M397","320","bgm_M397","0","0","1","1.7","0","79","510332"
"0.65","43","0","436","0.8","5046308","0","650027031","0","Boss戰（VERY HARD）","2002703","0","486","-35","81004602","20027","0","20027201","660027003","0.8","1","81004602","3","90","bgm_M397","320","bgm_M397","0","0","1","1.7","0","-7","510333"
"0.75","-176","0","798","0.7","5048301","0","650028011","0","BOSS戰(NORMAL)","2002801","0","828","-35","81000605","20028","0","20028101","660028001","0.7","1","81000605","1","90","bgm_M406","100","bgm_M406","0","0","1","1.25","0","-73","510331"
"0.75","-260","0","-63","0.7","5048302","0","650028021","0","Boss戰（HARD）","2002802","0","-13","-35","81000606","20028","0","20028201","660028002","0.7","1","81000606","2","90","bgm_M406","100","bgm_M406","0","0","1","1.25","0","-210","510332"
"0.75","-115","0","432","0.7","5048308","0","650028031","0","Boss戰（VERY HARD）","2002803","0","482","-35","81000606","20028","0","20028201","660028003","0.7","1","81000606","3","90","bgm_M406","100","bgm_M406","0","0","1","1.25","0","-65","510333"
"0.65","-85","0","770","0.8","5050301","0","650029011","0","BOSS戰(NORMAL)","2002901","0","1029","-35","81005001","20029","0","20029101","660029001","0.8","1","81005001","1","90","bgm_M416","100","bgm_M416","0","0","1.3","1.7","0","-25","510331"
"0.65","110","0","720","0.8","5050302","0","650029021","0","Boss戰（HARD）","2002902","0","-88","-35","81005002","20029","0","20029201","660029002","0.8","1","81005002","2","90","bgm_M416","100","bgm_M416","0","0","1.3","1.7","0","-190","510332"
"0.65","-40","0","490","0.8","5050308","0","650029031","0","Boss戰（VERY HARD）","2002903","0","465","-35","81005002","20029","0","20029201","660029003","0.8","1","81005002","3","90","bgm_M416","100","bgm_M416","0","0","1.3","1.7","0","-65","510333"
"0.65","-85","0","770","0.8","5052301","0","650030011","0","BOSS戰(NORMAL)","2003001","0","842","-75","81000605","20030","0","20030101","660030001","0.8","1","81000605","1","90","bgm_M424","260","bgm_M424","0","0","1","1.7","0","-54","510331"
"0.65","110","0","720","0.8","5052302","0","650030021","0","Boss戰（HARD）","2003002","0","-15","-75","81003301","20030","0","20030201","660030002","0.8","1","81003304","2","90","bgm_M424","260","bgm_M424","0","0","1","1.7","0","32","510332"
"0.65","-40","0","490","0.8","5052308","0","650030031","0","Boss戰（VERY HARD）","2003003","0","514","-75","81003301","20030","0","20030201","660030003","0.8","1","81003304","3","90","bgm_M424","260","bgm_M424","0","0","1","1.7","0","-25","510333"
"0.65","0","0","698","0.8","5054301","0","650031011","0","BOSS戰(NORMAL)","2003101","0","732","-75","81000905","20031","0","20031101","660031001","0.8","1","81000905","1","90","bgm_M429","380","bgm_M429","0","0","1","1.7","0","-25","510331"
"0.65","110","0","720","0.8","5054302","0","650031021","0","Boss戰（HARD）","2003102","0","-42","-75","81000906","20031","0","20031201","660031002","0.8","1","81000906","2","90","bgm_M429","380","bgm_M429","0","0","1","1.7","0","-10","510332"
"0.65","-40","0","490","0.8","5054308","0","650031031","0","Boss戰（VERY HARD）","2003103","0","437","-75","81000906","20031","0","20031201","660031003","0.8","1","81000906","3","90","bgm_M429","380","bgm_M429","0","0","1","1.7","0","-63","510333"
"0.65","-85","0","800","0.75","5056301","0","650032011","0","Boss戰（NORMAL）","2003201","0","883","-20","81005601","20032","0","20032101","660032001","0.8","1","81005601","1","90","bgm_M438","150","bgm_M438","0","0","1","2","0","-30","510331"
"0.65","-10","0","145","0.75","5056302","0","650032021","0","Boss戰（HARD）","2003202","0","-28","-20","81005602","20032","0","20032201","660032002","0.8","1","81005602","2","90","bgm_M438","150","bgm_M438","0","0","1","2","0","-21","510332"
