3b7fcce55435bddd70dd04e79c6e4c2f9a0e1610cd8577ec65c2e700a636d973,92ff25922d310dfcefe07fd2377c84ee1e9071ef15b2dc4317a64ae0f7be796c,731af49c1681929f0b8f3bc63973f6c887a8c2752f3ed3811e6c1927a21ca57f,233e5f13f7c7bcf026946669fd1423e368be304c341146e5bc58d681686fc4fa,d03b62ba04cbdf381981cb51916ed537fa3996eb7c0e050cabc47dedd69ef7f6,b433dd7efdbfd04c90011139ce24874aa3c445419c42419303c7089d5380e0e7,fb5590e231dd540d0d3d49de1fe21b799e8da8e6e240e619641376737902fae1,35ba43eca754ef089d5af54acfe3d1342ed518762f9812c1f93e859a310a36d6,45156fdb8206a2b6f151d8eaa2352ad2596c66656461fd5afee7c2793e2667f5,c13c3090db0addd07e38fd8cd6e6bb78ef16f548e30f83e24ede094f5a83b2b0,1cecf8c14f28f097f502a942fb95e28bafafe4e1b5ee0dd8e8592e14e6809aa7
"0","0","0","0","0","0","3016","105901","0","0","0"
"0","0","0","0","0","0","3020","106001","0","0","0"
"0","0","0","0","0","0","3026","102001","0","0","0"
"0","0","0","0","0","0","3029","101201","0","0","0"
"0","0","0","0","0","0","3066","104001","0","0","0"
"0","103801","0","0","0","0","3067","101201","0","0","0"
"0","0","0","0","0","0","3068","107101","0","0","0"
"0","0","0","0","0","0","3069","100501","0","0","0"
"0","0","0","0","0","0","3070","102301","0","0","0"
"0","0","0","0","0","0","3073","104801","0","0","0"
"0","0","0","0","0","0","3074","104601","0","0","0"
"0","0","0","0","0","0","3075","101801","0","0","0"
"0","0","0","0","0","0","3076","105001","0","0","0"
"0","0","0","0","0","0","3077","100801","0","0","0"
"0","0","0","0","0","0","3080","106301","0","0","0"
"0","0","0","0","0","0","3082","109401","0","0","0"
"0","0","0","0","0","0","3085","111401","0","0","0"
"0","102701","0","0","0","0","3086","104901","0","0","0"
"0","0","0","0","0","0","3087","104501","0","0","0"
"0","0","0","0","0","0","3088","101701","0","0","0"
"0","106601","0","0","0","0","3089","106501","0","0","0"
"0","0","0","0","0","0","3090","102601","0","0","0"
"0","0","0","0","0","0","3091","101501","0","0","0"
"0","0","0","0","0","0","3103","100701","0","0","0"
"0","0","0","0","0","0","3124","102901","0","0","0"
"0","0","0","0","0","0","3134","100601","0","0","0"
"105901","106001","0","0","0","0","3143","105801","106401","0","0"
"105901","106001","0","0","0","0","3144","105801","106401","0","0"
"0","0","0","0","0","0","3145","106001","0","0","0"
"0","102501","0","0","0","0","3146","102801","0","0","0"
"0","104901","0","0","0","0","3147","101101","0","0","0"
"0","104301","0","0","0","0","3148","101401","0","0","0"
"104501","100801","0","0","0","105301","3149","103001","105501","0","0"
"105001","101801","0","0","0","0","3150","101601","0","0","0"
"110801","111001","0","0","0","0","3151","110901","0","0","0"
"105901","106001","0","0","100201","100101","3152","105801","106401","0","100301"
"0","102601","0","0","0","0","3153","103301","0","0","0"
"0","105401","0","0","0","0","3154","100301","0","0","0"
"105401","104201","0","0","0","0","3155","102901","0","0","0"
"0","0","0","0","0","0","3156","100801","0","0","0"
"110801","111001","0","0","0","0","3157","110901","0","0","0"
"0","0","0","0","0","0","3158","100701","0","0","0"
"0","0","0","0","0","0","3167","104501","0","0","0"
"0","0","0","0","0","0","3168","104501","0","0","0"
"0","0","0","0","0","0","3169","104501","0","0","0"
"0","0","0","0","0","0","3171","104501","0","0","0"
"0","0","0","0","0","0","3173","104501","0","0","0"
"0","0","0","0","0","0","3174","104501","0","0","0"
"0","0","0","0","0","0","3175","104501","0","0","0"
"0","0","0","0","0","0","3177","104501","0","0","0"
"0","106601","0","0","0","0","3179","106501","0","0","0"
"105401","104201","0","0","0","0","3244","102901","0","0","0"
"105401","104201","0","0","0","0","3245","102901","0","0","0"
"0","0","0","0","0","0","3287","101601","0","0","0"
"103801","105201","0","0","0","0","4017","103301","102601","0","0"
"0","0","0","0","0","0","4049","111001","0","0","0"
"104801","104601","0","0","0","0","4050","104001","0","0","0"
"0","106601","0","0","0","0","4053","106501","0","0","0"
"106001","105901","0","0","0","0","4054","105801","0","0","0"
"0","0","0","0","0","0","4087","110901","0","0","0"
"0","0","0","0","0","0","4088","111001","0","0","0"
"0","0","0","0","0","0","4200","105901","0","0","0"
"0","0","0","0","0","0","4204","101201","0","0","0"
"0","0","0","0","0","0","4212","101601","0","0","0"
"0","0","0","0","0","0","4218","107001","0","0","0"
"0","0","0","0","0","0","5003","104001","0","0","0"
"0","0","0","0","0","0","5032","105801","0","0","0"
"0","0","0","0","0","0","5035","105801","0","0","0"
"0","0","0","0","0","0","5036","104601","0","0","0"
"101301","100901","0","0","0","105101","5038","102701","105601","0","0"
"100601","102201","0","0","0","103101","5039","100701","104401","0","0"
"104501","100801","0","0","0","103001","5040","105301","105501","0","0"
"105201","103301","0","0","0","0","5041","102601","103801","0","0"
"0","0","0","0","0","0","5042","106801","0","0","0"
"103701","107101","0","0","0","0","5043","104701","100501","0","0"
"104601","103201","0","0","0","0","5044","104801","0","0","0"
"0","0","0","0","0","0","5049","105801","0","0","0"
"0","0","0","0","0","0","5103","101001","0","0","0"
"105901","106001","0","0","0","0","5107","105801","106401","0","0"
"0","0","0","0","0","0","5112","106801","0","0","0"
"0","0","0","0","0","0","5116","105901","0","0","0"
"0","0","0","0","0","0","5209","118001","0","0","0"
"0","0","0","0","0","0","5220","105901","0","0","0"
"105901","106001","0","0","0","0","5221","105801","0","0","0"
"104401","102901","0","0","0","0","5223","107101","0","0","0"
"0","0","0","0","0","0","6003","103601","0","0","0"
"0","0","0","0","0","0","6004","111001","0","0","0"
"0","0","0","0","0","0","6005","110901","0","0","0"
"0","0","0","0","0","0","6006","110801","0","0","0"
"0","105801","0","0","0","0","6020","118001","0","0","0"
"0","0","0","0","0","0","6021","102201","0","0","0"
"0","0","0","0","0","0","6024","110901","0","0","0"
"0","0","0","0","0","0","6025","100901","0","0","0"
"0","0","0","0","0","0","6028","101501","0","0","0"
"0","0","0","0","0","0","6041","106001","0","0","0"
"105501","104301","0","0","0","0","6042","101401","0","0","0"
"0","0","0","0","0","0","6043","101101","0","0","0"
"101301","100901","0","0","0","0","6044","105601","0","0","0"
"106001","105801","0","0","0","0","6045","105901","0","0","0"
"105401","104201","0","0","0","0","6046","102901","0","0","0"
"104901","101801","0","0","0","0","6047","104501","0","0","0"
"0","0","0","0","0","0","6048","105001","0","0","0"
"0","0","0","0","0","0","6055","105301","0","0","0"
"0","0","0","0","0","0","6056","105101","0","0","0"
"0","0","0","0","0","0","6057","101301","0","0","0"
"0","0","0","0","0","0","6058","105701","0","0","0"
"0","0","0","0","0","0","6065","106101","0","0","0"
"0","0","0","0","0","0","6066","100901","0","0","0"
"0","0","0","0","0","0","6067","105801","0","0","0"
"0","0","0","0","0","0","6070","101801","0","0","0"
"0","0","0","0","0","0","6071","118001","0","0","0"
"0","0","0","0","0","0","6074","106001","0","0","0"
"0","0","0","0","0","0","6080","106401","0","0","0"
"0","0","0","0","0","0","6085","102901","0","0","0"
"0","0","0","0","0","0","6086","104201","0","0","0"
"0","0","0","0","0","0","6088","100501","0","0","0"
"0","0","0","0","0","0","6091","107001","0","0","0"
"0","0","0","0","0","0","6092","106501","0","0","0"
"0","0","0","0","0","0","6094","103201","0","0","0"
"0","0","0","0","0","0","6095","106101","0","0","0"
"0","0","0","0","0","0","6096","118001","0","0","0"
"0","107001","0","0","0","0","6097","107101","0","0","0"
"0","0","0","0","0","0","6100","106601","0","0","0"
"0","0","0","0","0","0","6102","104401","0","0","0"
"103601","100401","0","0","0","0","6104","102001","0","0","0"
"0","0","0","0","0","0","6105","102701","0","0","0"
"0","0","0","0","0","0","6112","105801","0","0","0"
"0","0","0","0","0","0","6114","106801","0","0","0"
"0","0","0","0","0","0","6115","106801","0","0","0"
"0","0","0","0","0","0","6117","104401","0","0","0"
"0","0","0","0","0","0","6132","101101","0","0","0"
"0","100601","0","0","0","0","6135","102201","0","0","0"
"0","0","0","0","0","0","6136","104601","0","0","0"
"0","0","0","0","0","0","6138","104001","0","0","0"
"0","0","0","0","0","0","6139","101001","0","0","0"
"0","0","0","0","0","0","6140","105001","0","0","0"
"0","0","0","0","0","0","6141","101001","0","0","0"
"0","0","0","0","0","0","6142","105901","0","0","0"
"0","0","0","0","0","0","6143","104501","0","0","0"
"0","0","0","0","0","0","6144","111001","0","0","0"
"0","0","0","0","0","0","6151","103801","0","0","0"
"0","0","0","0","0","0","6153","103701","0","0","0"
"0","0","0","0","0","0","6161","101401","0","0","0"
"0","0","0","0","0","0","6165","100101","0","0","0"
"0","0","0","0","0","0","6166","106001","0","0","0"
"0","0","0","0","0","0","6169","103601","0","0","0"
"0","0","0","0","0","0","6173","101201","0","0","0"
"0","0","0","0","0","0","6176","100301","0","0","0"
"0","0","0","0","0","0","6184","104301","0","0","0"
"0","0","0","0","0","0","6185","101401","0","0","0"
"0","0","0","0","0","0","6186","103301","0","0","0"
"0","0","0","0","0","0","6187","100301","0","0","0"
"0","0","0","0","0","0","6188","105201","0","0","0"
"0","0","0","0","0","0","6189","105601","0","0","0"
"0","0","0","0","0","0","6224","104501","0","0","0"
"0","106601","0","0","0","0","6230","106501","0","0","0"
"0","0","0","0","0","0","6234","100801","0","0","0"
"0","0","0","0","0","0","6235","102101","0","0","0"
"0","0","0","0","0","0","6252","104401","0","0","0"
"0","0","0","0","0","0","6253","100701","0","0","0"
"0","0","0","0","0","0","6254","104701","0","0","0"
"0","106101","0","0","0","0","6255","100201","0","0","0"
"0","0","0","0","0","0","6256","102801","0","0","0"
