d120035ed23be9fdb15ae19f54c3559136e34b756cd9b191ba47b40a9811f108,37b9e3cc4921f3bfba816fdf06445b3c0dab84170390417c0e350ea82f07a286,ec32a9606d7e387fe9ce6188de4702e0dadcd25aa086ae0ec465282323927a32,fb62e4e53ce81fbefe7b3975bba9a3d9afee5b8e0050bedf0f936a48198f5c89,68461e989e8ffae99725d4d4fcb84a3716ce3cb6751755d9249f2dcbbe3382da,2630c9793870584f2fbd142357765f63010c99e2f3a7a58151ad3b86e3f2138f,6716442bdf87b39c711ceae7f75ab3d521523a6ccd6a4df9acb410a5f0c1081d,75f56445c67f0d9047bee8ec2380d342b2227ffa3cb10917c1efafa4e605ba97,3578386a9d2a59282b40829d6a13a644534f12e775b250651111233e0ce00950,ed0f8868e076f7ca2d3690a130c373435eb4da789e6d359201591a68cb69315b,0dfcd7f0828899dd0a8b0a79fd7df0f5771348321032654e58b2148879792727,0502dc3028884bc40cacb376a77667d5f1640f4e62341301dd3c0b14a38d25ca,2d25953c4d56e5c50bf461d23c0eae8aabc03623d6b706b1b6434ebb85902464,69bab1b825da6b4a8e03438f9de9eabde0b98818cb30ad941174dcc4b7bc9991,203088c40ad04d6959e3304f63e2410ee16389c5ff0f17d3e1477d10c1bc69b1,20cf2ee27438969dd079e39b561e9f2162c47c9ad2b989d41ba778a20371f558
"1","0","101131","0","0","4","0","0","4","0","0","110020081","0","0","1","101581"
"1","0","102163","0","0","4","0","0","4","0","0","110020091","0","0","1","122371"
"1","0","102013","0","0","4","0","0","4","0","0","110020101","0","0","1","102581"
"1","0","102252","0","0","4","0","0","4","0","0","110020111","0","0","1","102551"
"1","0","102222","0","0","4","0","0","4","0","0","110020121","0","0","1","102612"
"1","0","122493","0","0","4","0","0","4","0","0","110030011","0","0","1","102551"
"1","0","122491","0","0","4","0","0","4","0","0","110030021","0","0","1","102612"
"1","0","102163","0","0","4","0","0","4","0","0","110030031","0","0","1","102252"
"1","0","102222","0","0","4","0","0","4","0","0","110030041","0","0","1","102192"
"1","0","102013","0","0","4","0","0","4","0","0","110030051","0","0","1","102131"
"1","0","102014","0","0","4","0","0","4","0","0","110030061","0","0","1","102101"
"1","0","102041","0","0","4","0","0","4","0","0","110030071","0","0","1","122282"
"1","0","122312","0","0","4","0","0","4","0","0","110030081","0","0","1","122342"
"1","0","122372","0","0","4","0","0","4","0","0","110030091","0","0","1","122401"
"1","0","122432","0","0","4","0","0","4","0","0","110030101","0","0","1","122521"
"1","0","102552","0","0","4","0","0","4","0","0","110030111","0","0","1","102582"
"1","0","122614","0","0","4","0","0","4","0","0","110030121","0","0","1","122613"
"1","0","102101","0","0","4","0","0","4","0","0","110040011","0","0","1","102252"
"1","0","102014","0","0","4","0","0","4","0","0","110040021","0","0","1","102192"
"1","0","113071","0","0","4","0","0","4","0","0","110040031","0","0","1","102013"
"1","0","113011","0","0","4","0","0","4","0","0","110040041","0","0","1","102163"
"1","0","123161","0","0","4","0","0","4","0","0","110040051","0","0","1","123251"
"1","0","113221","0","0","4","0","0","4","0","0","110040061","0","0","1","113191"
"1","0","123281","0","0","4","0","0","4","0","0","110040071","0","0","1","102552"
"1","0","123311","0","0","4","0","0","4","0","0","110040081","0","0","1","102582"
"1","0","123341","0","0","4","0","0","4","0","0","110040091","0","0","1","122614"
"1","0","113431","0","0","4","0","0","4","0","0","110040101","0","0","1","113521"
"1","0","113551","0","0","4","0","0","4","0","0","110040111","0","0","1","113581"
"1","0","113611","0","0","4","0","0","4","0","0","110040121","0","0","1","123612"
"1","0","123192","0","0","4","0","0","4","0","0","110040131","0","0","1","113252"
"1","0","123161","0","0","4","0","0","4","0","0","110050011","0","0","1","113191"
"1","0","113221","0","0","4","0","0","4","0","0","110050021","0","0","1","113071"
"1","0","123192","0","0","4","0","0","4","0","0","110050031","0","0","1","123251"
"1","0","113012","0","0","4","0","0","4","0","0","110050041","0","0","1","113101"
"1","0","113162","0","0","4","0","0","4","0","0","110050051","0","0","1","113252"
"1","0","123041","0","0","4","0","0","4","0","0","110050061","0","0","1","113131"
"1","0","113342","0","0","4","0","0","4","0","0","110050071","0","0","1","113522"
"1","0","123371","0","0","4","0","0","4","0","0","110050081","0","0","1","123432"
"1","0","123282","0","0","4","0","0","4","0","0","110050091","0","0","1","123461"
"1","0","113401","0","0","4","0","0","4","0","0","110050101","0","0","1","123491"
"1","0","113552","0","0","4","0","0","4","0","0","110050111","0","0","1","113162"
"1","0","123582","0","0","4","0","0","4","0","0","110050121","0","0","1","113012"
"1","0","123072","0","0","4","0","0","4","0","0","110050131","0","0","1","113222"
"1","0","113101","0","0","4","0","0","4","0","0","110060011","0","0","1","113131"
"1","0","113162","0","0","4","0","0","4","0","0","110060021","0","0","1","123192"
"1","0","123193","0","0","4","0","0","4","0","0","110060031","0","0","1","113252"
"1","0","123132","0","0","4","0","0","4","0","0","110060041","0","0","1","113012"
"1","0","113013","0","0","4","0","0","4","0","0","110060051","0","0","1","123072"
"1","0","123042","0","0","4","0","0","4","0","0","110060061","0","0","1","113222"
"1","0","113283","0","0","4","0","0","4","0","0","110060071","0","0","1","123041"
"1","0","123343","0","0","4","0","0","4","0","0","110060081","0","0","1","113522"
"1","0","113372","0","0","4","0","0","4","0","0","110060091","0","0","1","113552"
"1","0","113553","0","0","4","0","0","4","0","0","110060101","0","0","1","123582"
"1","0","113614","0","0","4","0","0","4","0","0","110060111","0","0","1","113013"
"1","0","123583","0","0","4","0","0","4","0","0","110060121","0","0","1","123193"
"1","0","124131","0","0","4","0","0","4","0","0","110060131","0","0","1","123042"
"1","0","124101","0","0","4","0","0","4","0","0","110060141","0","0","1","124251"
"1","0","113222","0","0","4","0","0","4","0","0","110070011","0","0","1","123432"
"1","0","113013","0","0","4","0","0","4","0","0","110070021","0","0","1","123072"
"1","0","124251","0","0","4","0","0","4","0","0","110070031","0","0","1","123132"
"1","0","114011","0","0","4","0","0","4","0","0","110070041","0","0","1","124131"
"1","0","124101","0","0","4","0","0","4","0","0","110070051","0","0","1","114191"
"1","0","124161","0","0","4","0","0","4","0","0","110070061","0","0","1","124071"
"1","0","114041","0","0","4","0","0","4","0","0","110070071","0","0","1","114221"
"1","0","114011","0","0","4","0","0","4","0","0","110070081","0","0","1","124251"
"1","0","114281","0","0","4","0","0","4","0","0","110070091","0","0","1","124101"
"1","0","114221","0","0","4","0","0","4","0","0","110070101","0","0","1","124161"
"1","0","124311","0","0","4","0","0","4","0","0","110070111","0","0","1","114041"
"1","0","114341","0","0","4","0","0","4","0","0","110070121","0","0","1","124071"
"1","0","114371","0","0","4","0","0","4","0","0","110070131","0","0","1","114191"
"1","0","124401","0","0","4","0","0","4","0","0","110070141","0","0","1","124131"
"1","0","114041","0","0","4","0","0","4","0","0","110080011","0","0","1","114011"
"1","0","124131","0","0","4","0","0","4","0","0","110080021","0","0","1","124161"
"1","0","124101","0","0","4","0","0","4","0","0","110080031","0","0","1","124071"
"1","0","114191","0","0","4","0","0","4","0","0","110080041","0","0","1","114221"
"1","0","114281","0","0","4","0","0","4","0","0","110080051","0","0","1","114011"
"1","0","124311","0","0","4","0","0","4","0","0","110080061","0","0","1","114041"
"1","0","114341","0","0","4","0","0","4","0","0","110080071","0","0","1","114221"
"1","0","124431","0","0","4","0","0","4","0","0","110080081","0","0","1","114191"
"1","0","124521","0","0","4","0","0","4","0","0","110080091","0","0","1","124131"
"1","0","124401","0","0","4","0","0","4","0","0","110080101","0","0","1","114011"
"1","0","114371","0","0","4","0","0","4","0","0","110080111","0","0","1","124101"
"1","0","114341","0","0","4","0","0","4","0","0","110080121","0","0","1","124251"
"1","0","124491","0","0","4","0","0","4","0","0","110080131","0","0","1","124071"
"1","0","114461","0","0","4","0","0","4","0","0","110080141","0","0","1","114221"
"1","0","114371","0","0","4","0","0","4","0","0","110080151","0","0","1","124161"
"1","0","124251","0","0","4","0","0","4","0","0","110090011","0","0","1","124071"
"1","0","114011","0","0","4","0","0","4","0","0","110090021","0","0","1","114221"
"1","0","114191","0","0","4","0","0","4","0","0","110090031","0","0","1","124161"
"1","0","114162","0","0","4","0","0","4","0","0","110090041","0","0","1","124311"
"1","0","114012","0","0","4","0","0","4","0","0","110090051","0","0","1","114072"
"1","0","124192","0","0","4","0","0","4","0","0","110090061","0","0","1","114102"
"1","0","114132","0","0","4","0","0","4","0","0","110090071","0","0","1","114252"
"1","0","114222","0","0","4","0","0","4","0","0","110090081","0","0","1","124042"
"1","0","114072","0","0","4","0","0","4","0","0","110090091","0","0","1","114461"
"1","0","114162","0","0","4","0","0","4","0","0","110090101","0","0","1","114132"
"1","0","114012","0","0","4","0","0","4","0","0","110090111","0","0","1","124431"
"1","0","114102","0","0","4","0","0","4","0","0","110090121","0","0","1","124192"
"1","0","114252","0","0","4","0","0","4","0","0","110090131","0","0","1","124491"
"1","0","124042","0","0","4","0","0","4","0","0","110090141","0","0","1","114222"
"1","0","114012","0","0","4","0","0","4","0","0","110090151","0","0","1","114252"
"1","0","124192","0","0","4","0","0","4","0","0","110100011","0","0","1","114012"
"1","0","114222","0","0","4","0","0","4","0","0","110100021","0","0","1","114162"
"1","0","114252","0","0","4","0","0","4","0","0","110100031","0","0","1","114132"
"1","0","124282","0","0","4","0","0","4","0","0","110100041","0","0","1","114072"
"1","0","124372","0","0","4","0","0","4","0","0","110100051","0","0","1","124342"
"1","0","124312","0","0","4","0","0","4","0","0","110100061","0","0","1","114611"
"1","0","124522","0","0","4","0","0","4","0","0","110100071","0","0","1","114581"
"1","0","124432","0","0","4","0","0","4","0","0","110100081","0","0","1","114551"
"1","0","124342","0","0","4","0","0","4","0","0","110100091","0","0","1","114581"
"1","0","124372","0","0","4","0","0","4","0","0","110100101","0","0","1","114611"
"1","0","124312","0","0","4","0","0","4","0","0","110100111","0","0","1","114551"
"1","0","124342","0","0","4","0","0","4","0","0","110100121","0","0","1","114581"
"1","0","124522","0","0","4","0","0","4","0","0","110100131","0","0","1","114551"
"1","0","124432","0","0","4","0","0","4","0","0","110100141","0","0","1","114611"
"1","0","124282","0","0","4","0","0","4","0","0","110100151","0","0","1","114551"
"1","0","124342","0","0","4","0","0","4","0","0","110100161","0","0","1","124432"
"1","0","124312","0","0","4","0","0","4","0","0","110100171","0","0","1","124282"
"1","0","124282","0","0","4","0","0","4","0","0","110110011","0","0","1","124312"
"1","0","124372","0","0","4","0","0","4","0","0","110110021","0","0","1","124522"
"1","0","124342","0","0","4","0","0","4","0","0","110110031","0","0","1","124432"
"1","0","114073","0","0","4","0","0","4","0","0","110110041","0","0","1","124312"
"1","0","124163","0","0","4","0","0","4","0","0","110110051","0","0","1","124253"
"1","0","114013","0","0","4","0","0","4","0","0","110110061","0","0","1","114193"
"1","0","114223","0","0","4","0","0","4","0","0","110110071","0","0","1","124103"
"1","0","114133","0","0","4","0","0","4","0","0","110110081","0","0","1","114043"
"1","0","114073","0","0","4","0","0","4","0","0","110110091","0","0","1","124282"
"1","0","124163","0","0","4","0","0","4","0","0","110110101","0","0","1","124522"
"1","0","124253","0","0","4","0","0","4","0","0","110110111","0","0","1","124372"
"1","0","114013","0","0","4","0","0","4","0","0","110110121","0","0","1","114551"
"1","0","114193","0","0","4","0","0","4","0","0","110110131","0","0","1","124432"
"1","0","114223","0","0","4","0","0","4","0","0","110110141","0","0","1","114611"
"1","0","124103","0","0","4","0","0","4","0","0","110110151","0","0","1","124342"
"1","0","114133","0","0","4","0","0","4","0","0","110110161","0","0","1","114581"
"1","0","114043","0","0","4","0","0","4","0","0","110110171","0","0","1","114611"
"1","0","114193","0","0","4","0","0","4","0","0","110120011","0","0","1","114013"
"1","0","114223","0","0","4","0","0","4","0","0","110120021","0","0","1","124163"
"1","0","124253","0","0","4","0","0","4","0","0","110120031","0","0","1","114133"
"1","0","124313","0","0","4","0","0","4","0","0","110120041","0","0","1","114073"
"1","0","124462","0","0","4","0","0","4","0","0","110120051","0","0","1","124343"
"1","0","124283","0","0","4","0","0","4","0","0","110120061","0","0","1","124402"
"1","0","124523","0","0","4","0","0","4","0","0","110120071","0","0","1","124313"
"1","0","124402","0","0","4","0","0","4","0","0","110120081","0","0","1","124462"
"1","0","124343","0","0","4","0","0","4","0","0","110120091","0","0","1","124523"
"1","0","124462","0","0","4","0","0","4","0","0","110120101","0","0","1","114612"
"1","0","124283","0","0","4","0","0","4","0","0","110120111","0","0","1","114552"
"1","0","124343","0","0","4","0","0","4","0","0","110120121","0","0","1","114582"
"1","0","124523","0","0","4","0","0","4","0","0","110120131","0","0","1","114552"
"1","0","124402","0","0","4","0","0","4","0","0","110120141","0","0","1","114612"
"1","0","124313","0","0","4","0","0","4","0","0","110120151","0","0","1","114552"
"1","0","124343","0","0","4","0","0","4","0","0","110120161","0","0","1","114582"
"1","0","124283","0","0","4","0","0","4","0","0","110120171","0","0","1","114612"
"1","0","124283","0","0","4","0","0","4","0","0","110130011","0","0","1","124462"
"1","0","124523","0","0","4","0","0","4","0","0","110130021","0","0","1","124343"
"1","0","124402","0","0","4","0","0","4","0","0","110130031","0","0","1","124313"
"1","0","124074","0","0","4","0","0","4","0","0","110130041","0","0","1","124462"
"1","0","114164","0","0","4","0","0","4","0","0","110130051","0","0","1","114254"
"1","0","114014","0","0","4","0","0","4","0","0","110130061","0","0","1","114194"
"1","0","124224","0","0","4","0","0","4","0","0","110130071","0","0","1","114104"
"1","0","114134","0","0","4","0","0","4","0","0","110130081","0","0","1","124044"
"1","0","124074","0","0","4","0","0","4","0","0","110130091","0","0","1","124283"
"1","0","114164","0","0","4","0","0","4","0","0","110130101","0","0","1","124343"
"1","0","114254","0","0","4","0","0","4","0","0","110130111","0","0","1","124523"
"1","0","114014","0","0","4","0","0","4","0","0","110130121","0","0","1","114552"
"1","0","114194","0","0","4","0","0","4","0","0","110130131","0","0","1","124313"
"1","0","124224","0","0","4","0","0","4","0","0","110130141","0","0","1","114612"
"1","0","114104","0","0","4","0","0","4","0","0","110130151","0","0","1","124402"
"1","0","114134","0","0","4","0","0","4","0","0","110130161","0","0","1","114582"
"1","0","124044","0","0","4","0","0","4","0","0","110130171","0","0","1","114612"
"1","0","114014","0","0","4","0","0","4","0","0","110140011","0","0","1","114254"
"1","0","114134","0","0","4","0","0","4","0","0","110140021","0","0","1","114104"
"1","0","124224","0","0","4","0","0","4","0","0","110140031","0","0","1","124074"
"1","0","114553","0","0","4","0","0","4","0","0","110140041","0","0","1","124044"
"1","0","114613","0","0","4","0","0","4","0","0","110140051","0","0","1","124224"
"1","0","114583","0","0","4","0","0","4","0","0","110140061","0","0","1","114164"
"1","0","114554","0","0","4","0","0","4","0","0","110140071","0","0","1","114134"
"1","0","114553","0","0","4","0","0","4","0","0","110140081","0","0","1","114104"
"1","0","114613","0","0","4","0","0","4","0","0","110140091","0","0","1","114254"
"1","0","114583","0","0","4","0","0","4","0","0","110140101","0","0","1","114194"
"1","0","114554","0","0","4","0","0","4","0","0","110140111","0","0","1","124074"
"1","0","114583","0","0","4","0","0","4","0","0","110140121","0","0","1","114613"
"1","0","114554","0","0","4","0","0","4","0","0","110140131","0","0","1","114583"
"1","0","114553","0","0","4","0","0","4","0","0","110140141","0","0","1","114554"
"1","0","114583","0","0","4","0","0","4","0","0","110150011","0","0","1","124044"
"1","0","114613","0","0","4","0","0","4","0","0","110150021","0","0","1","114104"
"1","0","114553","0","0","4","0","0","4","0","0","110150031","0","0","1","114194"
"1","0","124284","0","0","4","0","0","4","0","0","110150041","0","0","1","114554"
"1","0","124433","0","0","4","0","0","4","0","0","110150051","0","0","1","114583"
"1","0","124373","0","0","4","0","0","4","0","0","110150061","0","0","1","114613"
"1","0","124314","0","0","4","0","0","4","0","0","110150071","0","0","1","114553"
"1","0","124344","0","0","4","0","0","4","0","0","110150081","0","0","1","114554"
"1","0","124463","0","0","4","0","0","4","0","0","110150091","0","0","1","114613"
"1","0","124344","0","0","4","0","0","4","0","0","110150101","0","0","1","124373"
"1","0","124284","0","0","4","0","0","4","0","0","110150111","0","0","1","124433"
"1","0","124373","0","0","4","0","0","4","0","0","110150121","0","0","1","124463"
"1","0","124314","0","0","4","0","0","4","0","0","110150131","0","0","1","124284"
"1","0","124433","0","0","4","0","0","4","0","0","110150141","0","0","1","124344"
"1","0","124314","0","0","4","0","0","4","0","0","110160011","0","0","1","124463"
"1","0","124373","0","0","4","0","0","4","0","0","110160021","0","0","1","124344"
"1","0","124433","0","0","4","0","0","4","0","0","110160031","0","0","1","124314"
"1","0","115071","0","0","4","0","0","4","0","0","110160041","0","0","1","124463"
"1","0","115161","0","0","4","0","0","4","0","0","110160051","0","0","1","115251"
"1","0","115011","0","0","4","0","0","4","0","0","110160061","0","0","1","125191"
"1","0","115221","0","0","4","0","0","4","0","0","110160071","0","0","1","125101"
"1","0","115041","0","0","4","0","0","4","0","0","110160081","0","0","1","125131"
"1","0","115071","0","0","4","0","0","4","0","0","110160091","0","0","1","124284"
"1","0","125101","0","0","4","0","0","4","0","0","110160101","0","0","1","124344"
"1","0","115251","0","0","4","0","0","4","0","0","110160111","0","0","1","124373"
"1","0","115011","0","0","4","0","0","4","0","0","110160121","0","0","1","114553"
"1","0","125131","0","0","4","0","0","4","0","0","110160131","0","0","1","124314"
"1","0","115221","0","0","4","0","0","4","0","0","110160141","0","0","1","114613"
"1","0","115161","0","0","4","0","0","4","0","0","110170011","0","0","1","115071"
"1","0","125191","0","0","4","0","0","4","0","0","110170021","0","0","1","115251"
"1","0","115041","0","0","4","0","0","4","0","0","110170031","0","0","1","115221"
"1","0","115581","0","0","4","0","0","4","0","0","110170041","0","0","1","115011"
"1","0","115611","0","0","4","0","0","4","0","0","110170051","0","0","1","125101"
"1","0","115551","0","0","4","0","0","4","0","0","110170061","0","0","1","125131"
"1","0","115581","0","0","4","0","0","4","0","0","110170071","0","0","1","115161"
"1","0","115611","0","0","4","0","0","4","0","0","110170081","0","0","1","115041"
"1","0","115551","0","0","4","0","0","4","0","0","110170091","0","0","1","125191"
"1","0","115581","0","0","4","0","0","4","0","0","110170101","0","0","1","125101"
"1","0","115611","0","0","4","0","0","4","0","0","110170111","0","0","1","115071"
"1","0","115551","0","0","4","0","0","4","0","0","110170121","0","0","1","115581"
"1","0","115581","0","0","4","0","0","4","0","0","110170131","0","0","1","115611"
"1","0","115611","0","0","4","0","0","4","0","0","110170141","0","0","1","115551"
"1","0","115551","0","0","4","0","0","4","0","0","110180011","0","0","1","115581"
"1","0","115581","0","0","4","0","0","4","0","0","110180021","0","0","1","115611"
"1","0","115611","0","0","4","0","0","4","0","0","110180031","0","0","1","115551"
"1","0","125401","0","0","4","0","0","4","0","0","110180041","0","0","1","115551"
"1","0","125341","0","0","4","0","0","4","0","0","110180051","0","0","1","115581"
"1","0","125521","0","0","4","0","0","4","0","0","110180061","0","0","1","115611"
"1","0","125281","0","0","4","0","0","4","0","0","110180071","0","0","1","115551"
"1","0","125311","0","0","4","0","0","4","0","0","110180081","0","0","1","115581"
"1","0","125371","0","0","4","0","0","4","0","0","110180091","0","0","1","115611"
"1","0","125341","0","0","4","0","0","4","0","0","110180101","0","0","1","115551"
"1","0","125521","0","0","4","0","0","4","0","0","110180111","0","0","1","115581"
"1","0","125311","0","0","4","0","0","4","0","0","110180121","0","0","1","125401"
"1","0","125371","0","0","4","0","0","4","0","0","110180131","0","0","1","125521"
"1","0","125281","0","0","4","0","0","4","0","0","110180141","0","0","1","125341"
"1","0","125371","0","0","4","0","0","4","0","0","110190011","0","0","1","125401"
"1","0","125311","0","0","4","0","0","4","0","0","110190021","0","0","1","125281"
"1","0","125521","0","0","4","0","0","4","0","0","110190031","0","0","1","125341"
"1","0","125072","0","0","4","0","0","4","0","0","110190041","0","0","1","125371"
"1","0","125012","0","0","4","0","0","4","0","0","110190051","0","0","1","115192"
"1","0","115222","0","0","4","0","0","4","0","0","110190061","0","0","1","115102"
"1","0","115042","0","0","4","0","0","4","0","0","110190071","0","0","1","115132"
"1","0","125252","0","0","4","0","0","4","0","0","110190081","0","0","1","125162"
"1","0","125072","0","0","4","0","0","4","0","0","110190091","0","0","1","125281"
"1","0","115042","0","0","4","0","0","4","0","0","110190101","0","0","1","125401"
"1","0","125252","0","0","4","0","0","4","0","0","110190111","0","0","1","125371"
"1","0","125012","0","0","4","0","0","4","0","0","110190121","0","0","1","125311"
"1","0","115132","0","0","4","0","0","4","0","0","110190131","0","0","1","125341"
"1","0","115222","0","0","4","0","0","4","0","0","110190141","0","0","1","125521"
"1","0","115102","0","0","4","0","0","4","0","0","110200011","0","0","1","125162"
"1","0","115192","0","0","4","0","0","4","0","0","110200021","0","0","1","125252"
"1","0","115042","0","0","4","0","0","4","0","0","110200031","0","0","1","115222"
"1","0","115582","0","0","4","0","0","4","0","0","110200041","0","0","1","115132"
"1","0","115612","0","0","4","0","0","4","0","0","110200051","0","0","1","125012"
"1","0","115552","0","0","4","0","0","4","0","0","110200061","0","0","1","115102"
"1","0","115582","0","0","4","0","0","4","0","0","110200071","0","0","1","125072"
"1","0","115612","0","0","4","0","0","4","0","0","110200081","0","0","1","115042"
"1","0","115552","0","0","4","0","0","4","0","0","110200091","0","0","1","115192"
"1","0","115582","0","0","4","0","0","4","0","0","110200101","0","0","1","125012"
"1","0","115612","0","0","4","0","0","4","0","0","110200111","0","0","1","115222"
"1","0","115552","0","0","4","0","0","4","0","0","110200121","0","0","1","115582"
"1","0","115582","0","0","4","0","0","4","0","0","110200131","0","0","1","115612"
"1","0","115612","0","0","4","0","0","4","0","0","110200141","0","0","1","115552"
"1","0","115552","0","0","4","0","0","4","0","0","110210011","0","0","1","115582"
"1","0","115582","0","0","4","0","0","4","0","0","110210021","0","0","1","115612"
"1","0","115612","0","0","4","0","0","4","0","0","110210031","0","0","1","115552"
"1","0","125431","0","0","4","0","0","4","0","0","110210041","0","0","1","115552"
"1","0","125342","0","0","4","0","0","4","0","0","110210051","0","0","1","115582"
"1","0","125522","0","0","4","0","0","4","0","0","110210061","0","0","1","115612"
"1","0","125282","0","0","4","0","0","4","0","0","110210071","0","0","1","115552"
"1","0","125312","0","0","4","0","0","4","0","0","110210081","0","0","1","115582"
"1","0","125372","0","0","4","0","0","4","0","0","110210091","0","0","1","115612"
"1","0","125342","0","0","4","0","0","4","0","0","110210101","0","0","1","115552"
"1","0","125522","0","0","4","0","0","4","0","0","110210111","0","0","1","115582"
"1","0","125312","0","0","4","0","0","4","0","0","110210121","0","0","1","125431"
"1","0","125372","0","0","4","0","0","4","0","0","110210131","0","0","1","125522"
"1","0","125282","0","0","4","0","0","4","0","0","110210141","0","0","1","125342"
"1","0","125431","0","0","4","0","0","4","0","0","110220011","0","0","1","125282"
"1","0","125342","0","0","4","0","0","4","0","0","110220021","0","0","1","125312"
"1","0","125522","0","0","4","0","0","4","0","0","110220031","0","0","1","125431"
"1","0","115073","0","0","4","0","0","4","0","0","110220041","0","0","1","125372"
"1","0","125013","0","0","4","0","0","4","0","0","110220051","0","0","1","125193"
"1","0","125223","0","0","4","0","0","4","0","0","110220061","0","0","1","125103"
"1","0","125043","0","0","4","0","0","4","0","0","110220071","0","0","1","115133"
"1","0","125253","0","0","4","0","0","4","0","0","110220081","0","0","1","115163"
"1","0","115073","0","0","4","0","0","4","0","0","110220091","0","0","1","125312"
"1","0","125043","0","0","4","0","0","4","0","0","110220101","0","0","1","125282"
"1","0","125253","0","0","4","0","0","4","0","0","110220111","0","0","1","125522"
"1","0","125013","0","0","4","0","0","4","0","0","110220121","0","0","1","125342"
"1","0","115133","0","0","4","0","0","4","0","0","110220131","0","0","1","125431"
"1","0","125223","0","0","4","0","0","4","0","0","110220141","0","0","1","125372"
"1","0","125103","0","0","4","0","0","4","0","0","110230011","0","0","1","125043"
"1","0","125223","0","0","4","0","0","4","0","0","110230021","0","0","1","115073"
"1","0","125253","0","0","4","0","0","4","0","0","110230031","0","0","1","125013"
"1","0","115583","0","0","4","0","0","4","0","0","110230041","0","0","1","115133"
"1","0","115613","0","0","4","0","0","4","0","0","110230051","0","0","1","115163"
"1","0","115553","0","0","4","0","0","4","0","0","110230061","0","0","1","125193"
"1","0","115583","0","0","4","0","0","4","0","0","110230071","0","0","1","125103"
"1","0","115613","0","0","4","0","0","4","0","0","110230081","0","0","1","115073"
"1","0","115553","0","0","4","0","0","4","0","0","110230091","0","0","1","125223"
"1","0","115583","0","0","4","0","0","4","0","0","110230101","0","0","1","125043"
"1","0","115613","0","0","4","0","0","4","0","0","110230111","0","0","1","125013"
"1","0","115583","0","0","4","0","0","4","0","0","110230121","0","0","1","115553"
"1","0","115613","0","0","4","0","0","4","0","0","110230131","0","0","1","115583"
"1","0","115553","0","0","4","0","0","4","0","0","110230141","0","0","1","115613"
"1","0","115553","0","0","4","0","0","4","0","0","110240011","0","0","1","125223"
"1","0","115613","0","0","4","0","0","4","0","0","110240021","0","0","1","115163"
"1","0","115583","0","0","4","0","0","4","0","0","110240031","0","0","1","125253"
"1","0","125491","0","0","4","0","0","4","0","0","110240041","0","0","1","115553"
"1","0","125343","0","0","4","0","0","4","0","0","110240051","0","0","1","115613"
"1","0","125373","0","0","4","0","0","4","0","0","110240061","0","0","1","115583"
