301785bd732e2392b77bc940517dc3cd27bf8ca40bc6f3ced1bd6d2ff1cf39f1,25cc4521e03a8970a5527480db9f3844bf442f4102d82c3c8483db1cc6256f85,774e062913499075fb0ba2f5e5f8c4759656db0250d0960d6e363080149017f5,15d61e9ca5643e44c4c6a9828e4d3bf257150456d421f82e01af9c91ff2cf724,505923b821e72ca907987eef074dfb4052b365f53fe4597f7c8b4f48183c657b,305a41d0f7aa762d8b3539b00dd94a49972b402b0b6fd6fb463b240a82ba1cbc,77fd2b2e5e7753639f87121b121a9adf27161475c2b1baa5b9518e6aaac89671,7d65e03e347e95c5b3cc08e61972f2e34eba2607dacc28317521c29821f2b20d,18e845596ac0548e4a030f5dc7e71e37bfa72a9a4c85d3bc221b861a7ce85b62,9ed8310be0a6ea65b39fe027038ed6b971b39fc2a9481bd1d2fe01329b93efec,a705c74e6be89d9bae37328cfc123b3334e656c489ea5209ffc9ba436e17ca5d,eeec935683de164426e30919e72d2f1f60a3290185b6b3de2d412c674ff07b7f,b77a52674e37f26e791e051bc0b904598e3032a65355009e4b197274d6a98018,82af41a1e1ba7918d309f987a28420f69fece9bd8dc5a22ec3352546af264f49,cfaf4a0f2db53d26088a42fdc2df5c7da66b3c6cb55a671a579db2b2a35b3551,66ab20524cdb696f5f27000452f23c7a79ec8da2c2b17e1473b23c791006bdc3,6a10a1d4ee2ef7ee71975da5d7ca3856cd4c0dc2d3cae674e712c093f7cf6d80,d64a1163ddc90ff0e69b5e4b7437ffa2a760939ae27b9004b1ed92c88db95cc5,c0b124089cdc6e1f43d7f32bb328359608a8c5f5b6786506456efa10a1b207da,73f3d30e1ebf18fe2eed96a9614c1830a4057fac1f880d6cbdee7597f61a2772,ba96765b7a50a82c593b5059c4fd594d9fcdc41d460640d74913d186586c91f3
"101452","2019/07/03 16:00:00","0","2019/06/22 05:00:00","0","2019/07/01","2019/07/24 04:59:59","戰隊競賽開始！\n培育角色挑戰怪獸吧！","101452","2019/06/30 23:59:59","90","0","25","0","2019/07/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1011","0","1","40004","2019/07/24 04:59:59"
"101562","2019/08/05 16:00:00","0","2019/07/24 05:00:00","0","2019/08/01","2019/08/23 04:59:59","戰隊競賽開始！\n培育角色挑戰怪獸吧！","101562","2019/07/31 23:59:59","90","1","25","0","2019/08/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1012","0","1","40004","2019/08/23 04:59:59"
"101011","2019/09/05 16:00:00","0","2019/08/23 05:00:00","0","2019/09/01","2019/09/23 04:59:59","戰隊競賽開始！\n培育角色挑戰怪獸吧！","101011","2019/08/31 23:59:59","90","1","25","0","2019/09/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1013","0","1","40004","2019/09/23 04:59:59"
"101021","2019/10/03 16:00:00","0","2019/09/23 05:00:00","0","2019/10/01","2019/10/24 04:59:59","戰隊競賽開始！\n培育角色挑戰怪獸吧！","101021","2019/09/30 23:59:59","90","1","25","0","2019/10/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1014","0","1","40004","2019/10/24 04:59:59"
"101042","2019/11/05 16:00:00","0","2019/10/24 05:00:00","0","2019/11/01","2019/11/23 04:59:59","戰隊競賽開始！\n培育角色挑戰怪獸吧！","101042","2019/10/31 23:59:59","90","1","25","0","2019/11/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1015","0","1","40004","2019/11/23 04:59:59"
"101162","2019/12/04 16:00:00","0","2019/11/23 05:00:00","0","2019/12/01","2019/12/23 04:59:59","戰隊競賽開始！\n培育角色挑戰怪獸吧！","101162","2019/11/30 23:59:59","90","1","25","0","2019/12/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1016","0","1","40004","2019/12/23 04:59:59"
"101172","2020/01/02 16:00:00","0","2019/12/23 05:00:00","0","2019/12/31","2020/01/23 04:59:59","戰隊競賽開始！\n培育角色挑戰怪獸吧！","101172","2019/12/30 23:59:59","90","1","25","0","2019/12/31","和戰隊夥伴們一起\n討伐強力的怪物吧！","1017","0","1","40004","2020/01/23 04:59:59"
"101192","2020/02/04 16:00:00","0","2020/01/23 05:00:00","0","2020/01/31","2020/02/24 04:59:59","戰隊競賽開始！\n培育角色挑戰怪獸吧！","101192","2020/01/30 23:59:59","90","1","25","0","2020/01/31","和戰隊夥伴們一起\n討伐強力的怪物吧！","1018","0","1","40004","2020/02/24 04:59:59"
"101202","2020/03/04 16:00:00","0","2020/02/24 05:00:00","0","2020/03/01","2020/03/25 04:59:59","戰隊競賽開始！\n培育角色挑戰怪獸吧！","101202","2020/02/29 23:59:59","90","1","25","0","2020/03/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1019","0","1","40004","2020/03/25 04:59:59"
"101292","2020/04/06 16:00:00","0","2020/03/25 05:00:00","0","2020/04/01","2020/04/24 04:59:59","戰隊競賽開始！\n培育角色挑戰怪獸吧！","101292","2020/03/31 23:59:59","90","1","25","0","2020/04/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1020","0","1","40004","2020/04/24 04:59:59"
"101302","2020/05/05 16:00:00","0","2020/04/24 05:00:00","0","2020/05/01","2020/05/25 04:59:59","戰隊競賽開始！\n培育角色挑戰怪獸吧！","101302","2020/04/30 23:59:59","90","1","25","0","2020/05/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1021","0","1","40004","2020/05/25 04:59:59"
"101441","2020/06/03 16:00:00","0","2020/05/25 05:00:00","0","2020/06/01","2020/06/24 04:59:59","戰隊競賽開始！\n培育角色挑戰怪獸吧！","101441","2020/05/31 23:59:59","90","1","25","0","2020/06/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1022","0","1","40004","2020/06/24 04:59:59"
"101452","2020/07/03 16:00:00","0","2020/06/24 05:00:00","0","2020/06/30","2020/07/25 04:59:59","戰隊競賽開始！\n培育角色挑戰怪獸吧！","101452","2020/06/29 23:59:59","90","1","25","0","2020/06/30","和戰隊夥伴們一起\n討伐強力的怪物吧！","1023","0","1","40004","2020/07/25 04:59:59"
"101562","2020/08/06 16:00:00","0","2020/07/25 05:00:00","0","2020/07/31","2020/08/25 04:59:59","戰隊競賽開始！\n培育角色挑戰怪獸吧！","101562","2020/07/30 23:59:59","90","1","25","0","2020/07/31","和戰隊夥伴們一起\n討伐強力的怪物吧！","1024","0","1","40004","2020/08/25 04:59:59"
"101011","2020/09/03 16:00:00","0","2020/08/25 05:00:00","0","2020/08/31","2020/09/25 04:59:59","戰隊競賽開始！\n培育角色挑戰怪獸吧！","101011","2020/08/30 23:59:59","90","1","25","0","2020/08/31","和戰隊夥伴們一起\n討伐強力的怪物吧！","1025","0","1","40004","2020/09/25 04:59:59"
"101021","2020/10/08 16:00:00","0","2020/09/25 05:00:00","0","2020/09/30","2020/10/26 04:59:59","戰隊競賽開始！\n培育角色挑戰怪獸吧！","101021","2020/09/29 23:59:59","90","1","25","0","2020/09/30","和戰隊夥伴們一起\n討伐強力的怪物吧！","1026","0","1","40004","2020/10/26 04:59:59"
"101042","2020/11/06 16:00:00","0","2020/10/26 05:00:00","0","2020/10/31","2020/11/26 04:59:59","戰隊競賽開始！\n培育角色挑戰怪獸吧！","101042","2020/10/30 23:59:59","90","1","25","0","2020/10/31","和戰隊夥伴們一起\n討伐強力的怪物吧！","1027","0","1","40004","2020/11/26 04:59:59"
"101162","2020/12/04 16:00:00","0","2020/11/26 05:00:00","0","2020/12/01","2020/12/26 04:59:59","戰隊競賽開始！\n培育角色挑戰怪獸吧！","101162","2020/11/30 23:59:59","90","1","25","0","2020/12/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1028","0","1","40004","2020/12/26 04:59:59"
"101172","2021/01/08 16:00:00","0","2020/12/26 05:00:00","0","2020/12/31","2021/01/26 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101172","2020/12/30 23:59:59","90","1","25","0","2020/12/31","和戰隊夥伴們一起\n討伐強力的怪物吧！","1029","0","1","40004","2021/01/26 04:59:59"
"101192","2021/02/09 16:00:00","0","2021/01/26 05:00:00","0","2021/01/31","2021/02/24 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101192","2021/01/30 23:59:59","90","1","25","0","2021/01/31","和戰隊夥伴們一起\n討伐強力的怪物吧！","1030","0","1","40004","2021/02/24 04:59:59"
"101202","2021/03/08 16:00:00","0","2021/02/24 05:00:00","0","2021/03/01","2021/03/26 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101202","2021/02/28 23:59:59","90","1","25","0","2021/03/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1031","0","1","40004","2021/03/26 04:59:59"
"101292","2021/04/09 16:00:00","0","2021/03/26 05:00:00","0","2021/03/31","2021/04/26 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101292","2021/03/30 23:59:59","90","1","25","0","2021/03/31","和戰隊夥伴們一起\n討伐強力的怪物吧！","1032","0","1","40004","2021/04/26 04:59:59"
"101302","2021/05/11 16:00:00","0","2021/04/26 05:00:00","0","2021/05/01","2021/05/27 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101302","2021/04/30 23:59:59","90","1","25","0","2021/05/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1033","0","1","40004","2021/05/27 04:59:59"
"101441","2021/06/09 16:00:00","0","2021/05/27 05:00:00","0","2021/06/01","2021/06/26 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101441","2021/05/31 23:59:59","90","1","25","0","2021/06/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1034","0","1","40004","2021/06/26 04:59:59"
"101452","2021/07/09 16:00:00","0","2021/06/26 05:00:00","0","2021/07/01","2021/07/27 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101452","2021/06/30 23:59:59","90","1","25","0","2021/07/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1035","0","1","40004","2021/07/27 04:59:59"
"101562","2021/08/10 16:00:00","0","2021/07/27 05:00:00","0","2021/08/01","2021/08/27 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101562","2021/07/31 23:59:59","90","1","25","0","2021/08/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1036","0","1","40004","2021/08/27 04:59:59"
"101011","2021/09/10 16:00:00","0","2021/08/27 05:00:00","0","2021/09/01","2021/09/26 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101011","2021/08/31 23:59:59","90","1","25","0","2021/09/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1037","0","1","40004","2021/09/26 04:59:59"
"101021","2021/10/08 16:00:00","0","2021/09/26 05:00:00","0","2021/10/01","2021/10/27 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101021","2021/09/30 23:59:59","90","1","25","0","2021/10/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1038","0","1","40004","2021/10/27 04:59:59"
"101042","2021/11/10 16:00:00","0","2021/10/27 05:00:00","0","2021/11/01","2021/11/26 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101042","2021/10/31 23:59:59","90","1","25","0","2021/11/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1039","0","1","40004","2021/11/26 04:59:59"
"101162","2021/12/09 16:00:00","0","2021/11/26 05:00:00","0","2021/12/01","2021/12/27 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101162","2021/11/30 23:59:59","90","1","25","0","2021/12/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1040","0","1","40004","2021/12/27 04:59:59"
"101172","2022/01/11 16:00:00","0","2021/12/27 05:00:00","0","2022/01/01","2022/01/27 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101172","2021/12/31 23:59:59","90","1","25","0","2022/01/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1041","0","1","40004","2022/01/27 04:59:59"
"101192","2022/02/11 16:00:00","0","2022/01/27 05:00:00","0","2022/02/01","2022/02/24 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101192","2022/01/31 23:59:59","90","1","25","0","2022/02/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1042","0","1","40004","2022/02/24 04:59:59"
"101202","2022/03/09 16:00:00","0","2022/02/24 05:00:00","0","2022/03/01","2022/03/27 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101202","2022/02/28 23:59:59","90","1","25","0","2022/03/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1043","0","1","40004","2022/03/27 04:59:59"
"101292","2022/04/11 16:00:00","0","2022/03/27 05:00:00","0","2022/04/01","2022/04/26 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101292","2022/03/31 23:59:59","90","1","25","0","2022/04/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1044","0","1","40004","2022/04/26 04:59:59"
"101302","2022/05/09 16:00:00","0","2022/04/26 05:00:00","0","2022/05/01","2022/05/27 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101302","2022/04/30 23:59:59","90","1","25","0","2022/05/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1045","0","1","40004","2022/05/27 04:59:59"
"101441","2022/06/10 16:00:00","0","2022/05/27 05:00:00","0","2022/06/01","2022/06/26 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101441","2022/05/31 23:59:59","90","1","25","0","2022/06/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1046","0","1","40004","2022/06/26 04:59:59"
"101452","2022/07/08 16:00:00","0","2022/06/26 05:00:00","0","2022/07/01","2022/07/27 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101452","2022/06/30 23:59:59","90","1","25","0","2022/07/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1047","0","1","40004","2022/07/27 04:59:59"
"101562","2022/08/09 16:00:00","0","2022/07/27 05:00:00","0","2022/08/01","2022/08/27 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101562","2022/07/31 23:59:59","90","1","25","0","2022/08/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1048","0","1","40004","2022/08/27 04:59:59"
"101011","2022/09/08 16:00:00","0","2022/08/27 05:00:00","0","2022/09/01","2022/09/26 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101011","2022/08/31 23:59:59","90","1","25","0","2022/09/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1049","0","1","40004","2022/09/26 04:59:59"
"101021","2022/10/07 16:00:00","0","2022/09/26 05:00:00","0","2022/10/01","2022/10/27 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101021","2022/09/30 23:59:59","90","1","25","0","2022/10/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1050","0","1","40004","2022/10/27 04:59:59"
"101042","2022/11/08 16:00:00","0","2022/10/27 05:00:00","0","2022/11/01","2022/11/26 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101042","2022/10/31 23:59:59","90","1","25","0","2022/11/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1051","0","1","40004","2022/11/26 04:59:59"
"101162","2022/12/09 16:00:00","0","2022/11/26 05:00:00","0","2022/12/01","2022/12/26 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101162","2022/11/30 23:59:59","90","1","25","0","2022/12/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1052","0","1","40004","2022/12/26 04:59:59"
"101172","2023/01/10 16:00:00","0","2022/12/26 05:00:00","0","2022/12/31","2023/01/27 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101172","2022/12/30 23:59:59","90","1","25","0","2022/12/31","和戰隊夥伴們一起\n討伐強力的怪物吧！","1053","0","1","40004","2023/01/27 04:59:59"
"101192","2023/02/10 16:00:00","0","2023/01/27 05:00:00","0","2023/02/01","2023/02/24 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101192","2023/01/31 23:59:59","90","1","25","0","2023/02/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1054","0","1","40004","2023/02/24 04:59:59"
"101202","2023/03/10 16:00:00","0","2023/02/24 05:00:00","0","2023/03/01","2023/03/27 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101202","2023/02/28 23:59:59","90","1","25","0","2023/03/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1055","0","1","40004","2023/03/27 04:59:59"
"101292","2023/04/13 16:00:00","0","2023/03/27 05:00:00","0","2023/04/01","2023/04/26 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101292","2023/03/31 23:59:59","90","1","25","0","2023/04/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1056","0","1","40004","2023/04/26 04:59:59"
"101302","2023/05/08 16:00:00","0","2023/04/26 05:00:00","0","2023/05/01","2023/05/27 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101302","2023/04/30 23:59:59","90","1","25","0","2023/05/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1057","0","1","40004","2023/05/27 04:59:59"
"101441","2023/06/09 16:00:00","0","2023/05/27 05:00:00","0","2023/06/01","2023/06/26 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101441","2023/05/31 23:59:59","90","1","25","0","2023/06/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1058","0","1","40004","2023/06/26 04:59:59"
"101452","2023/07/10 16:00:00","0","2023/06/26 05:00:00","0","2023/07/01","2023/07/27 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101452","2023/06/30 23:59:59","90","1","25","0","2023/07/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1059","0","1","40004","2023/07/27 04:59:59"
"101562","2023/08/10 16:00:00","0","2023/07/27 05:00:00","0","2023/08/01","2023/08/27 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101562","2023/07/31 23:59:59","90","1","25","0","2023/08/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1060","0","1","40004","2023/08/27 04:59:59"
"101011","2023/09/08 16:00:00","0","2023/08/27 05:00:00","0","2023/09/01","2023/09/26 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101011","2023/08/31 23:59:59","90","1","25","0","2023/09/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1061","0","1","40004","2023/09/26 04:59:59"
"101021","2023/10/12 16:00:00","0","2023/09/26 05:00:00","0","2023/10/01","2023/10/27 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101021","2023/09/30 23:59:59","90","1","25","0","2023/10/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1063","0","1","40004","2023/10/27 04:59:59"
"101042","2023/11/10 16:00:00","0","2023/10/27 05:00:00","0","2023/11/01","2023/11/26 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101042","2023/10/31 23:59:59","90","1","25","0","2023/11/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1064","0","1","40004","2023/11/26 04:59:59"
"101162","2023/12/08 16:00:00","0","2023/11/26 05:00:00","0","2023/12/01","2023/12/26 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101162","2023/11/30 23:59:59","90","1","25","0","2023/12/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1065","0","1","40004","2023/12/26 04:59:59"
"101172","2024/01/10 16:00:00","0","2023/12/26 05:00:00","0","2023/12/31","2024/01/27 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101172","2023/12/30 23:59:59","90","1","25","0","2023/12/31","和戰隊夥伴們一起\n討伐強力的怪物吧！","1066","0","1","40004","2024/01/27 04:59:59"
"101192","2024/02/07 16:00:00","0","2024/01/27 05:00:00","0","2024/02/01","2024/02/25 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101192","2024/01/31 23:59:59","90","1","25","0","2024/02/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1067","0","1","40004","2024/02/25 04:59:59"
"101202","2024/03/12 16:00:00","0","2024/02/25 05:00:00","0","2024/03/01","2024/03/27 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101202","2024/02/29 23:59:59","90","1","25","0","2024/03/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1068","0","1","40004","2024/03/27 04:59:59"
"101292","2024/04/12 16:00:00","0","2024/03/27 05:00:00","0","2024/04/01","2024/04/26 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101292","2024/03/31 23:59:59","90","1","25","0","2024/04/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1069","0","1","40004","2024/04/26 04:59:59"
"101302","2024/05/10 16:00:00","0","2024/04/26 05:00:00","0","2024/05/01","2024/05/27 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101302","2024/04/30 23:59:59","90","1","25","0","2024/05/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1070","0","1","40004","2024/05/27 04:59:59"
"101441","2024/06/10 16:00:00","0","2024/05/27 05:00:00","0","2024/06/01","2024/06/26 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101441","2024/05/31 23:59:59","90","1","25","0","2024/06/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1071","0","1","40004","2024/06/26 04:59:59"
"101452","2024/07/10 16:00:00","0","2024/06/26 05:00:00","0","2024/07/01","2024/07/27 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101452","2024/06/30 23:59:59","90","1","25","0","2024/07/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1072","0","1","40004","2024/07/27 04:59:59"
"101562","2024/08/10 16:00:00","0","2024/07/27 05:00:00","0","2024/08/01","2024/08/27 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101562","2024/07/31 23:59:59","90","1","25","0","2024/08/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1073","0","1","40004","2024/08/27 04:59:59"
"101011","2024/09/10 16:00:00","0","2024/08/27 05:00:00","0","2024/09/01","2024/09/26 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101011","2024/08/31 23:59:59","90","1","25","0","2024/09/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1074","0","1","40004","2024/09/26 04:59:59"
"101021","2024/10/11 16:00:00","0","2024/09/26 05:00:00","0","2024/10/01","2024/10/27 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101021","2024/09/30 23:59:59","90","1","25","0","2024/10/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1075","0","1","40004","2024/10/27 04:59:59"
