89463f917cf8e7f58829c58388f110f41f9b7c0addc4242689a1c9c886b9a714,68e1b2801ef95ffe7ada7d03a16095fb0c36107ae53fdf022894ac481a8e066d,f97308c6bb8a73fa9a4ebf986696660628f6aa94ba4bf2edf3c4918666238f87,37f56332265248496f8ce1d4c2902f4dda328b1fae4a23ee42728cd722379dc6,bfe8c143637ec673b03989cb59c47dff110890d1fe202961ecabaff862f5f491,36553042f8e7feae905a0359832b2412713b6dcfd133ff71b2067d0e5c03132a,828a7a2289e1ccd1745442f593557fb3a922bd0c845099023bebbdbac223bc4b,049a4ad402b8505ac2c89cd0344ea94991133e80f9b8a94692f1718660b13445,e9ba18b7cb9212f2d0e9fff52fd0c8d9d90721e15f66915f41524724f96ddd25,8b0d550bb8ce23da3a8dc401d1807876e58f2efb3db05f76cb7885518a24fdc9,40b20d7b798f8d3e8188ef25ccb5eb3e2b3ac779d184224523635327795dbe1e,6264bd00a171bdbfbb9e8ea15560e7bb0f799be97492f6e0385d6132ef2664a8,6e4b96f2490f2a1f5206833f54737b3e7521e9a5aeb2b79a1d3b35ec4362c62f,b1256bb4ccd12ee873f9ff1ba7ac2cc7cf75fd4f255c19b17c329f0ff5425848,83979f81ce7503d341420333fe1d7f92991cf4f9496b278614c1803ed970d2a1,7adfe6a842847404f5087004d4d75fc8fc72f8453a5bbf79da19f2d28e3e7142,8f8ec056032b656680a65cf51f083bf542d6a16e9ceaaa8b2c4910b78cfc1590,cfbca3a0431cdf50cd6c6ea400f900c5a9cecdbf7eac2cd1dc3c5ec77c37eb3b,8056d99cc110ef3964e1f1901fc6c1b3cb7aa0615e6c39b8e1ee9053b5bdefb3,2e7fcaa2f4d3387398e3ad6e35b6c019b3de4d19f72782d72585f05759c2b520,f21e1961f55ac8b4811c4e3457c5ffc529dce9cd6d5bef9a64457369f71c67ff,004511d88214e05a4a4425f0d500e2e6338e9ff2ff564a3dae30a59fc98d3285,20b47b5b66df01a5869cea34264398df1e0926d098cb5b84df616ca45478ed97,5b684548012014f169120b80250ad6c3603a498ef51592c2f17522ca53926298,a5437b67475fc8419f99788fea0d2dc9be485b9403c282dd4daa192104016a98,2380789329b1832a813a2598d2829dc9368eb913130578fce72ee06e23184483
"0","4000","2030/12/17 14:59:59","820010211","30","0","蒼波的深域3-1","90","10","382001021","82001021","0","182100","10","0","25","25012","282001021","2024/06/14 16:00:00","0","215","25021","100501","82001","182001021","10"
"0","4200","2030/12/17 14:59:59","820010221","30","0","蒼波的深域3-2","90","10","382001022","82001022","0","182100","10","0","100","25012","282001022","2024/06/14 16:00:00","0","215","25021","100501","82001","182001022","10"
"0","4400","2030/12/17 14:59:59","820010231","30","0","蒼波的深域3-3","90","10","382001023","82001023","0","182100","10","0","175","25012","282001023","2024/06/14 16:00:00","0","215","25021","100501","82001","182001023","10"
"0","4550","2030/12/17 14:59:59","820010241","30","0","蒼波的深域3-4","90","10","382001024","82001024","0","182100","10","0","50","25012","282001024","2024/06/14 16:00:00","0","215","25021","100501","82001","182001024","10"
"0","4750","2030/12/17 14:59:59","820010251","30","0","蒼波的深域3-5","90","10","382001025","82001025","0","182100","10","0","125","25012","282001025","2024/06/14 16:00:00","0","215","25021","100501","82001","182001025","10"
"0","4950","2030/12/17 14:59:59","820010261","30","0","蒼波的深域3-6","90","10","382001026","82001026","0","182100","10","0","200","25012","282001026","2024/06/14 16:00:00","0","215","25021","100461","82001","182001026","10"
"0","5100","2030/12/17 14:59:59","820010271","30","0","蒼波的深域3-7","90","10","382001027","82001027","0","182100","10","0","25","25012","282001027","2024/06/14 16:00:00","0","215","25021","100501","82001","182001027","10"
"0","5300","2030/12/17 14:59:59","820010281","30","0","蒼波的深域3-8","90","10","382001028","82001028","0","182100","10","0","100","25012","282001028","2024/06/14 16:00:00","0","215","25021","100501","82001","182001028","10"
"0","5500","2030/12/17 14:59:59","820010291","30","0","蒼波的深域3-9","90","10","382001029","82001029","0","182100","10","0","175","25012","282001029","2024/06/14 16:00:00","0","215","25021","100501","82001","182001029","10"
"0","5750","2030/12/17 14:59:59","820010301","30","0","蒼波的深域3-10","90","10","382001030","82001030","0","182100","10","0","50","25012","282001030","2024/06/14 16:00:00","0","215","25021","82001","82001","182001030","10"
"0","6000","2030/12/17 14:59:59","820010311","60","0","蒼波的深域4-1","90","10","382001031","82001031","0","182100","10","0","25","25012","282001031","2024/06/14 16:00:00","0","215","25021","100501","82001","182001031","10"
"0","6200","2030/12/17 14:59:59","820010321","60","0","蒼波的深域4-2","90","10","382001032","82001032","0","182100","10","0","100","25012","282001032","2024/06/14 16:00:00","0","215","25021","100501","82001","182001032","10"
"0","6400","2030/12/17 14:59:59","820010331","60","0","蒼波的深域4-3","90","10","382001033","82001033","0","182100","10","0","175","25012","282001033","2024/06/14 16:00:00","0","215","25021","100501","82001","182001033","10"
"0","6550","2030/12/17 14:59:59","820010341","60","0","蒼波的深域4-4","90","10","382001034","82001034","0","182100","10","0","50","25012","282001034","2024/06/14 16:00:00","0","215","25021","100501","82001","182001034","10"
"0","6750","2030/12/17 14:59:59","820010351","60","0","蒼波的深域4-5","90","10","382001035","82001035","0","182100","10","0","125","25012","282001035","2024/06/14 16:00:00","0","215","25021","100501","82001","182001035","10"
"0","6950","2030/12/17 14:59:59","820010361","60","0","蒼波的深域4-6","90","10","382001036","82001036","0","182100","10","0","200","25012","282001036","2024/06/14 16:00:00","0","215","25021","100461","82001","182001036","10"
"0","7100","2030/12/17 14:59:59","820010371","60","0","蒼波的深域4-7","90","10","382001037","82001037","0","182100","10","0","25","25012","282001037","2024/06/14 16:00:00","0","215","25021","100501","82001","182001037","10"
"0","7300","2030/12/17 14:59:59","820010381","60","0","蒼波的深域4-8","90","10","382001038","82001038","0","182100","10","0","100","25012","282001038","2024/06/14 16:00:00","0","215","25021","100501","82001","182001038","10"
"0","7500","2030/12/17 14:59:59","820010391","60","0","蒼波的深域4-9","90","10","382001039","82001039","0","182100","10","0","175","25012","282001039","2024/06/14 16:00:00","0","215","25021","100501","82001","182001039","10"
"0","7750","2030/12/17 14:59:59","820010401","60","0","蒼波的深域4-10","90","10","382001040","82001040","0","182100","10","0","50","25012","282001040","2024/06/14 16:00:00","0","215","25021","82001","82001","182001040","10"
"0","8000","2030/12/17 14:59:59","820010411","90","0","蒼波的深域5-1","90","10","382001041","82001041","0","182100","10","0","25","25012","282001041","2024/06/14 16:00:00","0","215","25021","100501","82001","182001041","10"
"0","8200","2030/12/17 14:59:59","820010421","90","0","蒼波的深域5-2","90","10","382001042","82001042","0","182100","10","0","100","25012","282001042","2024/06/14 16:00:00","0","215","25021","100501","82001","182001042","10"
"0","8400","2030/12/17 14:59:59","820010431","90","0","蒼波的深域5-3","90","10","382001043","82001043","0","182100","10","0","175","25012","282001043","2024/06/14 16:00:00","0","215","25021","100501","82001","182001043","10"
"0","8550","2030/12/17 14:59:59","820010441","90","0","蒼波的深域5-4","90","10","382001044","82001044","0","182100","10","0","50","25012","282001044","2024/06/14 16:00:00","0","215","25021","100501","82001","182001044","10"
"0","8750","2030/12/17 14:59:59","820010451","90","0","蒼波的深域5-5","90","10","382001045","82001045","0","182100","10","0","125","25012","282001045","2024/06/14 16:00:00","0","215","25021","100501","82001","182001045","10"
"0","8950","2030/12/17 14:59:59","820010461","90","0","蒼波的深域5-6","90","10","382001046","82001046","0","182100","10","0","200","25012","282001046","2024/06/14 16:00:00","0","215","25021","100461","82001","182001046","10"
"0","9100","2030/12/17 14:59:59","820010471","90","0","蒼波的深域5-7","90","10","382001047","82001047","0","182100","10","0","25","25012","282001047","2024/06/14 16:00:00","0","215","25021","100501","82001","182001047","10"
"0","9300","2030/12/17 14:59:59","820010481","90","0","蒼波的深域5-8","90","10","382001048","82001048","0","182100","10","0","100","25012","282001048","2024/06/14 16:00:00","0","215","25021","100501","82001","182001048","10"
"0","9500","2030/12/17 14:59:59","820010491","90","0","蒼波的深域5-9","90","10","382001049","82001049","0","182100","10","0","175","25012","282001049","2024/06/14 16:00:00","0","215","25021","100501","82001","182001049","10"
"0","9750","2030/12/17 14:59:59","820010501","90","0","蒼波的深域5-10","90","10","382001050","82001050","0","182100","10","0","50","25012","282001050","2024/06/14 16:00:00","0","215","25021","82001","82001","182001050","10"
"0","0","2030/12/17 14:59:59","830010011","10","0","翠嵐的深域1-1","90","10","383001001","83001001","0","182100","10","0","25","25013","283001001","2024/06/14 16:00:00","0","215","25021","100450","83001","183001001","10"
"0","200","2030/12/17 14:59:59","830010021","10","0","翠嵐的深域1-2","90","10","383001002","83001002","0","182100","10","0","100","25013","283001002","2024/06/14 16:00:00","0","215","25021","100450","83001","183001002","10"
"0","400","2030/12/17 14:59:59","830010031","10","0","翠嵐的深域1-3","90","10","383001003","83001003","0","182100","10","0","175","25013","283001003","2024/06/14 16:00:00","0","215","25021","100450","83001","183001003","10"
"0","550","2030/12/17 14:59:59","830010041","10","0","翠嵐的深域1-4","90","10","383001004","83001004","0","182100","10","0","50","25013","283001004","2024/06/14 16:00:00","0","215","25021","100450","83001","183001004","10"
"0","750","2030/12/17 14:59:59","830010051","10","0","翠嵐的深域1-5","90","10","383001005","83001005","0","182100","10","0","125","25013","283001005","2024/06/14 16:00:00","0","215","25021","100450","83001","183001005","10"
"0","950","2030/12/17 14:59:59","830010061","10","0","翠嵐的深域1-6","90","10","383001006","83001006","0","182100","10","0","200","25013","283001006","2024/06/14 16:00:00","0","215","25021","100830","83001","183001006","10"
"0","1100","2030/12/17 14:59:59","830010071","10","0","翠嵐的深域1-7","90","10","383001007","83001007","0","182100","10","0","25","25013","283001007","2024/06/14 16:00:00","0","215","25021","100450","83001","183001007","10"
"0","1300","2030/12/17 14:59:59","830010081","10","0","翠嵐的深域1-8","90","10","383001008","83001008","0","182100","10","0","100","25013","283001008","2024/06/14 16:00:00","0","215","25021","100450","83001","183001008","10"
"0","1500","2030/12/17 14:59:59","830010091","10","0","翠嵐的深域1-9","90","10","383001009","83001009","0","182100","10","0","175","25013","283001009","2024/06/14 16:00:00","0","215","25021","100450","83001","183001009","10"
"0","1750","2030/12/17 14:59:59","830010101","10","0","翠嵐的深域1-10","90","10","383001010","83001010","0","182100","10","0","50","25013","283001010","2024/06/14 16:00:00","0","215","25021","83001","83001","183001010","10"
"0","2000","2030/12/17 14:59:59","830010111","20","0","翠嵐的深域2-1","90","10","383001011","83001011","0","182100","10","0","25","25013","283001011","2024/06/14 16:00:00","0","215","25021","100450","83001","183001011","10"
"0","2200","2030/12/17 14:59:59","830010121","20","0","翠嵐的深域2-2","90","10","383001012","83001012","0","182100","10","0","100","25013","283001012","2024/06/14 16:00:00","0","215","25021","100450","83001","183001012","10"
"0","2400","2030/12/17 14:59:59","830010131","20","0","翠嵐的深域2-3","90","10","383001013","83001013","0","182100","10","0","175","25013","283001013","2024/06/14 16:00:00","0","215","25021","100450","83001","183001013","10"
"0","2550","2030/12/17 14:59:59","830010141","20","0","翠嵐的深域2-4","90","10","383001014","83001014","0","182100","10","0","50","25013","283001014","2024/06/14 16:00:00","0","215","25021","100450","83001","183001014","10"
"0","2750","2030/12/17 14:59:59","830010151","20","0","翠嵐的深域2-5","90","10","383001015","83001015","0","182100","10","0","125","25013","283001015","2024/06/14 16:00:00","0","215","25021","100450","83001","183001015","10"
"0","2950","2030/12/17 14:59:59","830010161","20","0","翠嵐的深域2-6","90","10","383001016","83001016","0","182100","10","0","200","25013","283001016","2024/06/14 16:00:00","0","215","25021","100830","83001","183001016","10"
