b04c287c30d219f573eb28745ab5453e711cd70f621105f9bfd7c9c81b9a7acd,7a46a5c40c02a26fca2cc572c907c6bb650a3800afee6df636a5d3c040006397,3197469d515bbe53872063d6047bf549af6faa4f49233cb7c3050af72d3ef22b,e7b1951f0e259078562e7de58750086322505ceb0b0cd94a3fd1de16ea7a8968,cf3858a49ada8320c6ff8caa9fee331febb94f2b1b2a67ca723ef07f8076e7e8,357e3c75f0cf39ecd3d4151684976c46faabeea36c5f0785c9d4531c7a2fc1b2,1c728757560ffae07418954bbfab09baaca19f4a62d27f451a50c6a4302a6ab5,fada2923ee69b46c42f9a5d0d7f851740a71fa20c2ee7249f3f732bac6dcc3d6,f05f956aa3a82302763ea635a66b11c83a03e6955bfe54d92af787c0e3766159,af0f24efbfa54c2e633e397e0301af77d024164d19eec9a1c8a9ca1579a14759,b1977f0549fe91dd686f53b564aa6eeb3c53be1a3e5eb0b665da8c2bc167e2d0,9b0ee4bc6209970cc6929c93eb263d34d923b4400b9ecf345d04f7bb66098aa8,341fcf5dbef0bd118aa3c8895571f1e9898bb0dd1507aeb02acb10e7587fcae3,36464cb1b0d4e7168fdfe9a643e921e3c8a5b0958081f514fe2dff0d7861916c,00568668716c6cf99f2c8e4894b075b9bd29518c844446b21d72176d7ba88686,8907e02cb0a159e5444e995fe63847a9fdc1dafe23e72c4127d33a35b0f1a2e8,f415ac62aca8db0b992f73079a7b9ffdbb0525aabc19ef64fb6fddfe8cade791,a4cadec5d420b80a0ce618b81d7d6fbc45c12bfe1825a0b4d2c411a254ba0686,c3d8092884e44594466356fb6dc184f892b1be9c9956e6e58e7a9038fbaa7100,00651a82aa6965cf45251c689de96d730444389035a7280e880bc7c14d35fdc7,029040d2e72b6500c24dfeda663f716967a5ea689223926b237dcbc6e102fbf9
"0","0","0","0","-1","10001","90006","500","0","2","91002","0","0","500","65","5","1005","8","1","31025","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","66","30","1006","8","1","31043","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","67","30","1006","8","1","31043","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","68","30","1006","8","1","31043","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","69","30","1006","8","1","31043","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","4500","70","25","1006","8","1","31043","2"
"0","0","0","0","100","51","90006","6000","0","2","91002","0","0","4500","71","25","1006","8","1","31043","2"
"0","0","0","0","250","101","90006","4000","0","2","91002","0","0","4000","72","20","1006","8","1","31043","2"
"0","0","0","0","500","251","90006","3500","0","2","91002","0","0","3500","73","18","1006","8","1","31043","2"
"0","0","0","0","1000","501","90006","3000","0","2","91002","0","0","3000","74","16","1006","8","1","31043","2"
"0","0","0","0","2000","1001","90006","2500","0","2","91002","0","0","2500","75","14","1006","8","1","31043","2"
"0","0","0","0","3000","2001","90006","2000","0","2","91002","0","0","2000","76","12","1006","8","1","31043","2"
"0","0","0","0","5000","3001","90006","1500","0","2","91002","0","0","1500","77","10","1006","8","1","31043","2"
"0","0","0","0","10000","5001","90006","1000","0","2","91002","0","0","1000","78","8","1006","8","1","31043","2"
"0","0","0","0","-1","10001","90006","500","0","2","91002","0","0","500","79","5","1006","8","1","31043","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","80","30","1007","8","1","31022","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","81","30","1007","8","1","31022","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","82","30","1007","8","1","31022","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","83","30","1007","8","1","31022","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","4500","84","25","1007","8","1","31022","2"
"0","0","0","0","100","51","90006","6000","0","2","91002","0","0","4500","85","25","1007","8","1","31022","2"
"0","0","0","0","250","101","90006","4000","0","2","91002","0","0","4000","86","20","1007","8","1","31022","2"
"0","0","0","0","500","251","90006","3500","0","2","91002","0","0","3500","87","18","1007","8","1","31022","2"
"0","0","0","0","1000","501","90006","3000","0","2","91002","0","0","3000","88","16","1007","8","1","31022","2"
"0","0","0","0","2000","1001","90006","2500","0","2","91002","0","0","2500","89","14","1007","8","1","31022","2"
"0","0","0","0","3000","2001","90006","2000","0","2","91002","0","0","2000","90","12","1007","8","1","31022","2"
"0","0","0","0","5000","3001","90006","1500","0","2","91002","0","0","1500","91","10","1007","8","1","31022","2"
"0","0","0","0","10000","5001","90006","1000","0","2","91002","0","0","1000","92","8","1007","8","1","31022","2"
"0","0","0","0","-1","10001","90006","500","0","2","91002","0","0","500","93","5","1007","8","1","31022","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","94","30","1008","8","1","31042","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","95","30","1008","8","1","31042","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","96","30","1008","8","1","31042","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","97","30","1008","8","1","31042","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","4500","98","25","1008","8","1","31042","2"
"0","0","0","0","100","51","90006","6000","0","2","91002","0","0","4500","99","25","1008","8","1","31042","2"
"0","0","0","0","250","101","90006","4000","0","2","91002","0","0","4000","100","20","1008","8","1","31042","2"
"0","0","0","0","500","251","90006","3500","0","2","91002","0","0","3500","101","18","1008","8","1","31042","2"
"0","0","0","0","1000","501","90006","3000","0","2","91002","0","0","3000","102","16","1008","8","1","31042","2"
"0","0","0","0","2000","1001","90006","2500","0","2","91002","0","0","2500","103","14","1008","8","1","31042","2"
"0","0","0","0","3000","2001","90006","2000","0","2","91002","0","0","2000","104","12","1008","8","1","31042","2"
"0","0","0","0","5000","3001","90006","1500","0","2","91002","0","0","1500","105","10","1008","8","1","31042","2"
"0","0","0","0","10000","5001","90006","1000","0","2","91002","0","0","1000","106","8","1008","8","1","31042","2"
"0","0","0","0","-1","10001","90006","500","0","2","91002","0","0","500","107","5","1008","8","1","31042","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","108","30","1009","8","1","31018","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","109","30","1009","8","1","31018","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","110","30","1009","8","1","31018","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","111","30","1009","8","1","31018","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","4500","112","25","1009","8","1","31018","2"
"0","0","0","0","100","51","90006","6000","0","2","91002","0","0","4500","113","25","1009","8","1","31018","2"
"0","0","0","0","250","101","90006","4000","0","2","91002","0","0","4000","114","20","1009","8","1","31018","2"
"0","0","0","0","500","251","90006","3500","0","2","91002","0","0","3500","115","18","1009","8","1","31018","2"
"0","0","0","0","1000","501","90006","3000","0","2","91002","0","0","3000","116","16","1009","8","1","31018","2"
"0","0","0","0","2000","1001","90006","2500","0","2","91002","0","0","2500","117","14","1009","8","1","31018","2"
"0","0","0","0","3000","2001","90006","2000","0","2","91002","0","0","2000","118","12","1009","8","1","31018","2"
"0","0","0","0","5000","3001","90006","1500","0","2","91002","0","0","1500","119","10","1009","8","1","31018","2"
"0","0","0","0","10000","5001","90006","1000","0","2","91002","0","0","1000","120","8","1009","8","1","31018","2"
"0","0","0","0","-1","10001","90006","500","0","2","91002","0","0","500","121","5","1009","8","1","31018","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","122","30","1010","8","1","31025","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","123","30","1010","8","1","31025","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","124","30","1010","8","1","31025","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","125","30","1010","8","1","31025","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","4500","126","25","1010","8","1","31025","2"
"0","0","0","0","100","51","90006","6000","0","2","91002","0","0","4500","127","25","1010","8","1","31025","2"
"0","0","0","0","250","101","90006","4000","0","2","91002","0","0","4000","128","20","1010","8","1","31025","2"
"0","0","0","0","500","251","90006","3500","0","2","91002","0","0","3500","129","18","1010","8","1","31025","2"
"0","0","0","0","1000","501","90006","3000","0","2","91002","0","0","3000","130","16","1010","8","1","31025","2"
"0","0","0","0","2000","1001","90006","2500","0","2","91002","0","0","2500","131","14","1010","8","1","31025","2"
"0","0","0","0","3000","2001","90006","2000","0","2","91002","0","0","2000","132","12","1010","8","1","31025","2"
"0","0","0","0","5000","3001","90006","1500","0","2","91002","0","0","1500","133","10","1010","8","1","31025","2"
"0","0","0","0","10000","5001","90006","1000","0","2","91002","0","0","1000","134","8","1010","8","1","31025","2"
"0","0","0","0","-1","10001","90006","500","0","2","91002","0","0","500","135","5","1010","8","1","31025","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","136","30","1011","8","1","31043","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","137","30","1011","8","1","31043","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","138","30","1011","8","1","31043","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","139","30","1011","8","1","31043","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","4500","140","25","1011","8","1","31043","2"
"0","0","0","0","100","51","90006","6000","0","2","91002","0","0","4500","141","25","1011","8","1","31043","2"
"0","0","0","0","250","101","90006","4000","0","2","91002","0","0","4000","142","20","1011","8","1","31043","2"
"0","0","0","0","500","251","90006","3500","0","2","91002","0","0","3500","143","18","1011","8","1","31043","2"
"0","0","0","0","1000","501","90006","3000","0","2","91002","0","0","3000","144","16","1011","8","1","31043","2"
"0","0","0","0","2000","1001","90006","2500","0","2","91002","0","0","2500","145","14","1011","8","1","31043","2"
"0","0","0","0","3000","2001","90006","2000","0","2","91002","0","0","2000","146","12","1011","8","1","31043","2"
"0","0","0","0","5000","3001","90006","1500","0","2","91002","0","0","1500","147","10","1011","8","1","31043","2"
"0","0","0","0","10000","5001","90006","1000","0","2","91002","0","0","1000","148","8","1011","8","1","31043","2"
"0","0","0","0","-1","10001","90006","500","0","2","91002","0","0","500","149","5","1011","8","1","31043","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","150","30","1012","8","1","31022","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","151","30","1012","8","1","31022","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","152","30","1012","8","1","31022","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","153","30","1012","8","1","31022","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","4500","154","25","1012","8","1","31022","2"
"0","0","0","0","100","51","90006","6000","0","2","91002","0","0","4500","155","25","1012","8","1","31022","2"
"0","0","0","0","250","101","90006","4000","0","2","91002","0","0","4000","156","20","1012","8","1","31022","2"
"0","0","0","0","500","251","90006","3500","0","2","91002","0","0","3500","157","18","1012","8","1","31022","2"
"0","0","0","0","1000","501","90006","3000","0","2","91002","0","0","3000","158","16","1012","8","1","31022","2"
"0","0","0","0","2000","1001","90006","2500","0","2","91002","0","0","2500","159","14","1012","8","1","31022","2"
"0","0","0","0","3000","2001","90006","2000","0","2","91002","0","0","2000","160","12","1012","8","1","31022","2"
"0","0","0","0","5000","3001","90006","1500","0","2","91002","0","0","1500","161","10","1012","8","1","31022","2"
"0","0","0","0","10000","5001","90006","1000","0","2","91002","0","0","1000","162","8","1012","8","1","31022","2"
"0","0","0","0","-1","10001","90006","500","0","2","91002","0","0","500","163","5","1012","8","1","31022","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","164","30","1013","8","1","31042","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","165","30","1013","8","1","31042","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","166","30","1013","8","1","31042","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","167","30","1013","8","1","31042","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","4500","168","25","1013","8","1","31042","2"
"0","0","0","0","100","51","90006","6000","0","2","91002","0","0","4500","169","25","1013","8","1","31042","2"
"0","0","0","0","250","101","90006","4000","0","2","91002","0","0","4000","170","20","1013","8","1","31042","2"
"0","0","0","0","500","251","90006","3500","0","2","91002","0","0","3500","171","18","1013","8","1","31042","2"
"0","0","0","0","1000","501","90006","3000","0","2","91002","0","0","3000","172","16","1013","8","1","31042","2"
"0","0","0","0","2000","1001","90006","2500","0","2","91002","0","0","2500","173","14","1013","8","1","31042","2"
"0","0","0","0","3000","2001","90006","2000","0","2","91002","0","0","2000","174","12","1013","8","1","31042","2"
"0","0","0","0","5000","3001","90006","1500","0","2","91002","0","0","1500","175","10","1013","8","1","31042","2"
"0","0","0","0","10000","5001","90006","1000","0","2","91002","0","0","1000","176","8","1013","8","1","31042","2"
"0","0","0","0","-1","10001","90006","500","0","2","91002","0","0","500","177","5","1013","8","1","31042","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","178","30","1014","8","1","31018","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","179","30","1014","8","1","31018","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","180","30","1014","8","1","31018","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","181","30","1014","8","1","31018","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","4500","182","25","1014","8","1","31018","2"
"0","0","0","0","100","51","90006","6000","0","2","91002","0","0","4500","183","25","1014","8","1","31018","2"
"0","0","0","0","250","101","90006","4000","0","2","91002","0","0","4000","184","20","1014","8","1","31018","2"
"0","0","0","0","500","251","90006","3500","0","2","91002","0","0","3500","185","18","1014","8","1","31018","2"
"0","0","0","0","1000","501","90006","3000","0","2","91002","0","0","3000","186","16","1014","8","1","31018","2"
"0","0","0","0","2000","1001","90006","2500","0","2","91002","0","0","2500","187","14","1014","8","1","31018","2"
"0","0","0","0","3000","2001","90006","2000","0","2","91002","0","0","2000","188","12","1014","8","1","31018","2"
"0","0","0","0","5000","3001","90006","1500","0","2","91002","0","0","1500","189","10","1014","8","1","31018","2"
"0","0","0","0","10000","5001","90006","1000","0","2","91002","0","0","1000","190","8","1014","8","1","31018","2"
"0","0","0","0","-1","10001","90006","500","0","2","91002","0","0","500","191","5","1014","8","1","31018","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","192","30","1015","8","1","31042","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","193","30","1015","8","1","31042","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","194","30","1015","8","1","31042","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","195","30","1015","8","1","31042","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","4500","196","25","1015","8","1","31042","2"
"0","0","0","0","100","51","90006","6000","0","2","91002","0","0","4500","197","25","1015","8","1","31042","2"
"0","0","0","0","250","101","90006","4000","0","2","91002","0","0","4000","198","20","1015","8","1","31042","2"
"0","0","0","0","500","251","90006","3500","0","2","91002","0","0","3500","199","18","1015","8","1","31042","2"
"0","0","0","0","1000","501","90006","3000","0","2","91002","0","0","3000","200","16","1015","8","1","31042","2"
"0","0","0","0","2000","1001","90006","2500","0","2","91002","0","0","2500","201","14","1015","8","1","31042","2"
"0","0","0","0","3000","2001","90006","2000","0","2","91002","0","0","2000","202","12","1015","8","1","31042","2"
"0","0","0","0","5000","3001","90006","1500","0","2","91002","0","0","1500","203","10","1015","8","1","31042","2"
"0","0","0","0","10000","5001","90006","1000","0","2","91002","0","0","1000","204","8","1015","8","1","31042","2"
"0","0","0","0","-1","10001","90006","500","0","2","91002","0","0","500","205","5","1015","8","1","31042","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","206","30","1016","8","1","31025","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","207","30","1016","8","1","31025","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","208","30","1016","8","1","31025","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","209","30","1016","8","1","31025","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","210","30","1016","8","1","31025","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","211","25","1016","8","1","31025","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","212","20","1016","8","1","31025","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","213","18","1016","8","1","31025","2"
"0","0","0","0","1300","701","90006","3000","0","2","91002","0","0","3000","214","16","1016","8","1","31025","2"
"0","0","0","0","2500","1301","90006","2500","0","2","91002","0","0","2500","215","14","1016","8","1","31025","2"
"0","0","0","0","4000","2501","90006","2000","0","2","91002","0","0","2000","216","12","1016","8","1","31025","2"
"0","0","0","0","6000","4001","90006","1500","0","2","91002","0","0","1500","217","10","1016","8","1","31025","2"
"0","0","0","0","10000","6001","90006","1000","0","2","91002","0","0","1000","218","8","1016","8","1","31025","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","219","7","1016","8","1","31025","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","220","30","1017","8","1","31043","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","221","30","1017","8","1","31043","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","222","30","1017","8","1","31043","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","223","30","1017","8","1","31043","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","224","30","1017","8","1","31043","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","225","25","1017","8","1","31043","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","226","20","1017","8","1","31043","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","227","18","1017","8","1","31043","2"
"0","0","0","0","1300","701","90006","3000","0","2","91002","0","0","3000","228","16","1017","8","1","31043","2"
"0","0","0","0","2500","1301","90006","2500","0","2","91002","0","0","2500","229","14","1017","8","1","31043","2"
"0","0","0","0","4000","2501","90006","2000","0","2","91002","0","0","2000","230","12","1017","8","1","31043","2"
"0","0","0","0","6000","4001","90006","1500","0","2","91002","0","0","1500","231","10","1017","8","1","31043","2"
"0","0","0","0","10000","6001","90006","1000","0","2","91002","0","0","1000","232","8","1017","8","1","31043","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","233","7","1017","8","1","31043","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","234","30","1018","8","1","31022","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","235","30","1018","8","1","31022","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","236","30","1018","8","1","31022","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","237","30","1018","8","1","31022","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","238","30","1018","8","1","31022","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","239","25","1018","8","1","31022","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","240","20","1018","8","1","31022","2"
