f4927cb4bedcb50ee9d7c94a5c8179d73817da62d8a949fbbf7ac4d9bfda244f,bbb30a7d544859ad7556beea202a1d4ebb35f91fc69fbfba67da898fe2b401d4,e2a61a4d35cd22ece1ace72778492938ce14e079afc52580ea3e067fa71c50e0,5601530c7d161992ea819c062dee7c64a864eaea3a59333a19979aaae6ac79cf,398ba7a3a7b5c2042c3763891e89fffd3daa9028f4a63d5c9ed747a6b29a9f92,b9f666ecc4ccbc0cbb87c325b920f30ca451e2dae976fbfa69d54fe9fb7ef37c,a43c4ac935add68aaaf5c6dbda27281396ee9d6be3edebeb0e2870d13d0a24e7,d5cf5d744935555cf07dd7774d2d52243d6bf677db6597b48e3fcb23c91f1568,3e1b69426f47a94ce0bbe16bb147139cab7f1694e3567202bd09578a5c6b5485,27f4988bb4c22b70c4cbd6708fad9f17e7c8904dfd19399104998b11dfcedf1c,c3079497576807f5657c91e1e4b20de48f9a08c586657c8b39de02c691f5ae70,12979dd44fb8afaa8fbcf0e1b0dab130b3b173197eb8adeccc40932140655dfe
"0","1009804","vo_lsv","2","0","0","100980417","vo_lsv_0404","0","0","0","17"
"0","1009804","0","1","0","327","100980418","0","0","7","1.51","18"
"1","1009804","0","4","1.61","0","100980419","0","0","0","0","19"
"0","1009804","0","1","0","327","100980420","0","327","7","1.29","20"
"1","1009804","0","4","1.949","0","100980421","0","0","0","0","21"
"0","1009804","0","1","0","300","100980422","0","0","8","1.925","22"
"1","1009805","0","4","0.8","0","100980501","0","0","0","0","1"
"0","1009805","vo_lsv","2","0","0","100980502","vo_lsv_0501","0","0","0","2"
"0","1009805","0","1","0","300","100980503","0","0","1","2.115","3"
"1","1009805","0","4","3.115","0","100980504","0","0","0","0","4"
"0","1009805","vo_lsv","2","0","0","100980505","vo_lsv_0502","0","0","0","5"
"0","1009805","0","1","0","310","100980506","0","0","2","1.743","6"
"1","1009805","0","4","2.743","0","100980507","0","0","0","0","7"
"0","1009805","vo_lsv","2","0","0","100980508","vo_lsv_0503","0","0","0","8"
"0","1009805","0","1","0","300","100980509","0","0","3","1.86","9"
"1","1009805","0","4","2.26","0","100980510","0","0","0","0","10"
"0","1009805","0","1","0","350","100980511","0","0","4","1.667","11"
"1","1009805","0","4","2.324","0","100980512","0","0","0","0","12"
"0","1009805","0","1","0","310","100980513","0","0","5","2.168","13"
"1","1009805","0","4","3.168","0","100980514","0","0","0","0","14"
"0","1009805","vo_lsv","2","0","0","100980515","vo_lsv_0504","0","0","0","15"
"0","1009805","0","1","0","300","100980516","0","0","6","1.752","16"
"1","1009805","0","4","2.276","0","100980517","0","0","0","0","17"
"0","1009805","0","1","0","300","100980518","0","0","7","1.43","18"
"1","1009805","0","4","1.43","0","100980519","0","0","0","0","19"
"0","1009805","0","1","0","300","100980520","0","300","7","0.749","20"
"1","1009805","0","4","1.749","0","100980521","0","0","0","0","21"
"0","1009805","vo_lsv","2","0","0","100980522","vo_lsv_0505","0","0","0","22"
"0","1009805","0","1","0","300","100980523","0","0","8","0.65","23"
"1","1009805","0","4","0.65","0","100980524","0","0","0","0","24"
"0","1009805","0","1","0","300","100980525","0","300","8","1.753","25"
"1","1009805","0","4","1.753","0","100980526","0","0","0","0","26"
"0","1009805","0","1","0","300","100980527","0","0","9","0.929","27"
"1","1009805","0","4","1.929","0","100980528","0","0","0","0","28"
"0","1009805","vo_lsv","2","0","0","100980529","vo_lsv_0506","0","0","0","29"
"0","1009805","0","1","0","300","100980530","0","0","10","0.536","30"
"1","1009805","0","4","0.536","0","100980531","0","0","0","0","31"
"0","1009805","0","1","0","300","100980532","0","300","10","1.438","32"
"1","1009805","0","4","1.438","0","100980533","0","0","0","0","33"
"0","1009805","0","1","0","327","100980534","0","0","11","2.426","34"
"1","1009806","0","4","0.8","0","100980601","0","0","0","0","1"
"0","1009806","vo_lsv","2","0","0","100980602","vo_lsv_0601","0","0","0","2"
"0","1009806","0","1","0","330","100980603","0","0","1","2.5","3"
"1","1009806","0","4","2.5","0","100980604","0","0","0","0","4"
"0","1009806","0","1","0","350","100980605","0","0","2","1.5","5"
"1","1009806","0","4","2.5","0","100980606","0","0","0","0","6"
"0","1009806","vo_lsv","2","0","0","100980607","vo_lsv_0602","0","0","0","7"
"0","1009806","0","1","0","325","100980608","0","0","3","1.9","8"
"1","1009806","0","4","1.9","0","100980609","0","0","0","0","9"
"0","1009806","0","1","0","300","100980610","0","0","4","1.744","10"
"1","1009806","0","4","2.329","0","100980611","0","0","0","0","11"
"0","1009806","0","1","0","300","100980612","0","0","5","1.049","12"
"1","1009806","0","4","1.049","0","100980613","0","0","0","0","13"
"0","1009806","0","1","0","210","100980614","0","0","6","1.093","14"
"1","1009806","0","4","2.093","0","100980615","0","0","0","0","15"
"0","1009806","vo_lsv","2","0","0","100980616","vo_lsv_0603","0","0","0","16"
"0","1009806","0","1","0","300","100980617","0","0","7","1.9","17"
"1","1009806","0","4","1.9","0","100980618","0","0","0","0","18"
"0","1009806","0","1","0","300","100980619","0","0","8","2.4","19"
"1","1009806","0","4","2.4","0","100980620","0","0","0","0","20"
"0","1009806","0","1","0","300","100980621","0","0","9","1.65","21"
"1","1009806","0","4","2.65","0","100980622","0","0","0","0","22"
"0","1009806","vo_lsv","2","0","0","100980623","vo_lsv_0604","0","0","0","23"
"0","1009806","0","1","0","300","100980624","0","0","10","1.763","24"
"1","1009806","0","4","1.763","0","100980625","0","0","0","0","25"
"0","1009806","0","1","0","320","100980626","0","0","11","1.308","26"
"1","1009806","0","4","2.308","0","100980627","0","0","0","0","27"
"0","1009806","vo_lsv","2","0","0","100980628","vo_lsv_0605","0","0","0","28"
"0","1009806","0","1","0","320","100980629","0","0","12","1","29"
"1","1009806","0","4","1","0","100980630","0","0","0","0","30"
"0","1009806","0","1","0","320","100980631","0","320","12","1.853","31"
"1","1009807","0","4","0.8","0","100980701","0","0","0","0","1"
"0","1009807","vo_lsv","2","0","0","100980702","vo_lsv_0701","0","0","0","2"
"0","1009807","0","1","0","300","100980703","0","0","1","1.355","3"
"1","1009807","0","4","1.355","0","100980704","0","0","0","0","4"
"0","1009807","0","1","0","300","100980705","0","0","2","1.126","5"
"1","1009807","0","4","1.126","0","100980706","0","0","0","0","6"
"0","1009807","0","1","0","300","100980707","0","0","3","1.641","7"
"1","1009807","0","4","2","0","100980708","0","0","0","0","8"
"0","1009807","vo_lsv","2","0","0","100980709","vo_lsv_0702","0","0","0","9"
"0","1009807","0","1","0","300","100980710","0","0","4","1.325","10"
"1","1009807","0","4","1.325","0","100980711","0","0","0","0","11"
"0","1009807","0","1","0","327","100980712","0","0","5","1.891","12"
"1","1009807","0","4","2.437","0","100980713","0","0","0","0","13"
"0","1009807","0","1","0","327","100980714","0","0","6","1.93","14"
"1","1009807","0","4","2.93","0","100980715","0","0","0","0","15"
"0","1009807","vo_lsv","2","0","0","100980716","vo_lsv_0703","0","0","0","16"
"0","1009807","0","1","0","300","100980717","0","0","7","1.84","17"
"1","1009807","0","4","2.361","0","100980718","0","0","0","0","18"
"0","1009807","0","1","0","300","100980719","0","0","8","1.38","19"
"1","1009807","0","4","1.38","0","100980720","0","0","0","0","20"
"0","1009807","0","1","0","300","100980721","0","0","9","1.399","21"
"1","1009807","0","4","2.399","0","100980722","0","0","0","0","22"
"0","1009807","vo_lsv","2","0","0","100980723","vo_lsv_0704","0","0","0","23"
"0","1009807","0","1","0","300","100980724","0","0","10","2.268","24"
"1","1009807","0","4","2.268","0","100980725","0","0","0","0","25"
"0","1009807","0","1","0","300","100980726","0","0","11","1.299","26"
"1","1009808","0","4","0.8","0","100980801","0","0","0","0","1"
"0","1009808","vo_lsv","2","0","0","100980802","vo_lsv_0801","0","0","0","2"
"0","1009808","0","1","0","300","100980803","0","0","1","1.4","3"
"1","1009808","0","4","1.4","0","100980804","0","0","0","0","4"
"0","1009808","0","1","0","300","100980805","0","0","2","1","5"
"1","1009808","0","4","2","0","100980806","0","0","0","0","6"
"0","1009808","vo_lsv","2","0","0","100980807","vo_lsv_0802","0","0","0","7"
"0","1009808","0","1","0","300","100980808","0","0","3","1.6","8"
"1","1009808","0","4","1.8","0","100980809","0","0","0","0","9"
"0","1009808","0","1","0","300","100980810","0","0","4","1","10"
"1","1009808","0","4","1","0","100980811","0","0","0","0","11"
"0","1009808","0","1","0","300","100980812","0","300","4","1.5","12"
"1","1009808","0","4","2.5","0","100980813","0","0","0","0","13"
"0","1009808","vo_lsv","2","0","0","100980814","vo_lsv_0803","0","0","0","14"
"0","1009808","0","1","0","320","100980815","0","0","5","1.9","15"
"1","1009808","0","4","2.5","0","100980816","0","0","0","0","16"
"0","1009808","0","1","0","350","100980817","0","0","6","1.3","17"
"1","1009808","0","4","2.3","0","100980818","0","0","0","0","18"
"0","1009808","vo_lsv","2","0","0","100980819","vo_lsv_0804","0","0","0","19"
"0","1009808","0","1","0","300","100980820","0","0","7","1.3","20"
"1","1009808","0","4","1.3","0","100980821","0","0","0","0","21"
"0","1009808","0","1","0","300","100980822","0","0","8","1.5","22"
"1","1009808","0","4","2.5","0","100980823","0","0","0","0","23"
"0","1009808","vo_lsv","2","0","0","100980824","vo_lsv_0805","0","0","0","24"
"0","1009808","0","1","0","300","100980825","0","0","9","1.4","25"
"1","1009808","0","4","2.6","0","100980826","0","0","0","0","26"
"0","1009808","vo_lsv","2","0","0","100980827","vo_lsv_0806","0","0","0","27"
"0","1009808","0","1","0","327","100980828","0","15","10","1.363","28"
"1","1009809","0","4","0.8","0","100980901","0","0","0","0","1"
"0","1009809","vo_lsv","2","0","0","100980902","vo_lsv_0901","0","0","0","2"
"0","1009809","0","1","0","300","100980903","0","0","1","2.1","3"
"1","1009809","0","4","2.9","0","100980904","0","0","0","0","4"
"0","1009809","vo_lsv","2","0","0","100980905","vo_lsv_0902","0","0","0","5"
"0","1009809","0","1","0","327","100980906","0","0","2","2.46","6"
"1","1009809","0","4","2.64","0","100980907","0","0","0","0","7"
"0","1009809","0","1","0","327","100980908","0","327","2","1.845","8"
"1","1009809","0","4","1.85","0","100980909","0","0","0","0","9"
"0","1009809","0","1","0","300","100980910","0","0","3","1.735","10"
"1","1009809","0","4","2","0","100980911","0","0","0","0","11"
"0","1009809","vo_lsv","2","0","0","100980912","vo_lsv_0903","0","0","0","12"
"0","1009809","0","1","0","327","100980913","0","0","4","2.484","13"
"1","1009809","0","4","2.663","0","100980914","0","0","0","0","14"
"0","1009809","0","1","0","327","100980915","0","327","4","1.546","15"
"1","1009809","0","4","1.55","0","100980916","0","0","0","0","16"
"0","1009809","0","1","0","327","100980917","0","0","5","1.205","17"
"1","1009809","0","4","1.5","0","100980918","0","0","0","0","18"
"0","1009809","vo_lsv","2","0","0","100980919","vo_lsv_0904","0","0","0","19"
"0","1009809","0","1","0","327","100980920","0","0","6","2.079","20"
"1","1009809","0","4","2.4","0","100980921","0","0","0","0","21"
"0","1009809","0","1","0","327","100980922","0","0","7","2.05","22"
"1","1009809","0","4","2.35","0","100980923","0","0","0","0","23"
"0","1009809","0","1","0","327","100980924","0","0","8","2.55","24"
"1","1009810","0","4","0.8","0","100981001","0","0","0","0","1"
"0","1009810","vo_lsv","2","0","0","100981002","vo_lsv_1001","0","0","0","2"
"0","1009810","0","1","0","300","100981003","0","0","1","1.707","3"
"1","1009810","0","4","1.717","0","100981004","0","0","0","0","4"
"0","1009810","0","1","0","120","100981005","0","0","2","0.75","5"
"1","1009810","0","4","1.15","0","100981006","0","0","0","0","6"
"0","1009810","0","1","0","327","100981007","0","120","2","1.46","7"
"1","1009810","0","4","1.66","0","100981008","0","0","0","0","8"
"0","1009810","0","1","0","327","100981009","0","0","3","2.03","9"
"1","1009810","0","4","2.23","0","100981010","0","0","0","0","10"
"0","1009810","0","1","0","327","100981011","0","327","3","1.732","11"
"1","1009810","0","4","2.5","0","100981012","0","0","0","0","12"
"0","1009810","vo_lsv","2","0","0","100981013","vo_lsv_1002","0","0","0","13"
"0","1009810","0","1","0","300","100981014","0","0","4","1.9","14"
"1","1009810","0","4","1.949","0","100981015","0","0","0","0","15"
"0","1009810","0","1","0","327","100981016","0","0","5","2.05","16"
"1","1009810","0","4","2.08","0","100981017","0","0","0","0","17"
"0","1009810","0","1","0","327","100981018","0","327","5","0.8","18"
"1","1009810","0","4","2","0","100981019","0","0","0","0","19"
"0","1009810","vo_lsv","2","0","0","100981020","vo_lsv_1003","0","0","0","20"
"0","1009810","0","1","0","116","100981021","0","0","6","1.575","21"
"1","1009810","0","4","1.6","0","100981022","0","0","0","0","22"
"0","1009810","0","1","0","300","100981023","0","116","6","1.243","23"
"1","1009810","0","4","3","0","100981024","0","0","0","0","24"
"0","1009810","vo_lsv","2","0","0","100981025","vo_lsv_1004","0","0","0","25"
"0","1009810","0","1","0","300","100981026","0","0","7","1.867","26"
"1","1009810","0","4","2.067","0","100981027","0","0","0","0","27"
"0","1009810","0","1","0","327","100981028","0","0","8","0.956","28"
"1","1009810","0","4","1","0","100981029","0","0","0","0","29"
"0","1009810","0","1","0","160","100981030","0","0","9","1.851","30"
"1","1009810","0","4","1.88","0","100981031","0","0","0","0","31"
"0","1009810","0","1","0","160","100981032","0","160","9","1.172","32"
"1","1009810","0","4","2.5","0","100981033","0","0","0","0","33"
"0","1009810","vo_lsv","2","0","0","100981034","vo_lsv_1005","0","0","0","34"
"0","1009810","0","1","0","52","100981035","0","0","10","0.95","35"
"1","1009810","0","4","1.1","0","100981036","0","0","0","0","36"
"0","1009810","0","1","0","300","100981037","0","52","10","1.392","37"
"1","1009811","0","4","0.8","0","100981101","0","0","0","0","1"
"0","1009811","vo_lsv","2","0","0","100981102","vo_lsv_1101","0","0","0","2"
"0","1009811","0","1","0","300","100981103","0","0","1","1.813","3"
"1","1009811","0","4","2","0","100981104","0","0","0","0","4"
"0","1009811","0","1","0","280","100981105","0","0","2","1.065","5"
"1","1009811","0","4","1.095","0","100981106","0","0","0","0","6"
"0","1009811","0","1","0","327","100981107","0","0","3","2.176","7"
"1","1009811","0","4","3.1","0","100981108","0","0","0","0","8"
"0","1009811","vo_lsv","2","0","0","100981109","vo_lsv_1102","0","0","0","9"
"0","1009811","0","1","0","327","100981110","0","0","4","1.283","10"
"1","1009811","0","4","1.31","0","100981111","0","0","0","0","11"
"0","1009811","0","1","0","327","100981112","0","0","5","2.351","12"
"1","1009811","0","4","2.381","0","100981113","0","0","0","0","13"
"0","1009811","0","1","0","327","100981114","0","0","6","2.037","14"
"1","1009811","0","4","3","0","100981115","0","0","0","0","15"
"0","1009811","vo_lsv","2","0","0","100981116","vo_lsv_1103","0","0","0","16"
"0","1009811","0","1","0","327","100981117","0","0","7","2.637","17"
"1","1009811","0","4","3.23","0","100981118","0","0","0","0","18"
"0","1009811","0","1","0","327","100981119","0","0","8","1.789","19"
"1","1009811","0","4","1.81","0","100981120","0","0","0","0","20"
"0","1009811","0","1","0","167","100981121","0","0","9","0.763","21"
"1","1009811","0","4","0.893","0","100981122","0","0","0","0","22"
"0","1009811","0","1","0","327","100981123","0","167","9","1.079","23"
"1","1009811","0","4","1.1","0","100981124","0","0","0","0","24"
"0","1009811","0","1","0","327","100981125","0","327","9","1.424","25"
"1","1009811","0","4","2.5","0","100981126","0","0","0","0","26"
"0","1009811","vo_lsv","2","0","0","100981127","vo_lsv_1104","0","0","0","27"
"0","1009811","0","1","0","350","100981128","0","0","10","2.2","28"
"1","1009811","0","4","2.25","0","100981129","0","0","0","0","29"
"0","1009811","0","1","0","350","100981130","0","350","10","0.85","30"
"1","1009811","0","4","1.05","0","100981131","0","0","0","0","31"
"0","1009811","0","1","0","300","100981132","0","0","11","1.6","32"
"1","1009812","0","4","0.8","0","100981201","0","0","0","0","1"
"0","1009812","vo_lsv","2","0","0","100981202","vo_lsv_1201","0","0","0","2"
"0","1009812","0","1","0","300","100981203","0","0","1","2.379","3"
"1","1009812","0","4","3.5","0","100981204","0","0","0","0","4"
"0","1009812","vo_lsv","2","0","0","100981205","vo_lsv_1202","0","0","0","5"
"0","1009812","0","1","0","327","100981206","0","0","2","1.623","6"
"1","1009812","0","4","1.63","0","100981207","0","0","0","0","7"
"0","1009812","0","1","0","327","100981208","0","0","3","2.644","8"
"1","1009812","0","4","3.5","0","100981209","0","0","0","0","9"
"0","1009812","vo_lsv","2","0","0","100981210","vo_lsv_1203","0","0","0","10"
"0","1009812","0","1","0","300","100981211","0","0","4","1.502","11"
"1","1009812","0","4","1.51","0","100981212","0","0","0","0","12"
"0","1009812","0","1","0","327","100981213","0","0","5","2.171","13"
"1","1009812","0","4","2.2","0","100981214","0","0","0","0","14"
"0","1009812","0","1","0","155","100981215","0","0","6","1.319","15"
"1","1009812","0","4","1.8","0","100981216","0","0","0","0","16"
"0","1009812","vo_lsv","2","0","0","100981217","vo_lsv_1204","0","0","0","17"
"0","1009812","0","1","0","300","100981218","0","155","6","1.03","18"
"1","1009812","0","4","2","0","100981219","0","0","0","0","19"
"0","1009812","vo_lsv","2","0","0","100981220","vo_lsv_1205","0","0","0","20"
"0","1009812","0","1","0","300","100981221","0","0","7","3.21","21"
"1","1009812","0","4","3.25","0","100981222","0","0","0","0","22"
"0","1009812","0","1","0","327","100981223","0","0","8","0.887","23"
"1","1009812","0","4","2.25","0","100981224","0","0","0","0","24"
"0","1009812","vo_lsv","2","0","0","100981225","vo_lsv_1206","0","0","0","25"
"0","1009812","0","1","0","300","100981226","0","0","9","1.602","26"
"1","1009812","0","4","1.7","0","100981227","0","0","0","0","27"
"0","1009812","0","1","0","327","100981228","0","0","10","2.476","28"
"1","1009812","0","4","3.5","0","100981229","0","0","0","0","29"
"0","1009812","vo_lsv","2","0","0","100981230","vo_lsv_1207","0","0","0","30"
"0","1009812","0","1","0","355","100981231","0","0","11","1.155","31"
"1","1009812","0","4","1.18","0","100981232","0","0","0","0","32"
"0","1009812","0","1","0","355","100981233","0","355","11","1.28","33"
"1","1009813","0","4","0.8","0","100981301","0","0","0","0","1"
"0","1009813","vo_lsv","2","0","0","100981302","vo_lsv_1301","0","0","0","2"
"0","1009813","0","1","0","300","100981303","0","0","1","2.09","3"
"1","1009813","0","4","2.12","0","100981304","0","0","0","0","4"
"0","1009813","0","1","0","340","100981305","0","0","2","2.649","5"
"1","1009813","0","4","3.6","0","100981306","0","0","0","0","6"
"0","1009813","vo_lsv","2","0","0","100981307","vo_lsv_1302","0","0","0","7"
"0","1009813","0","1","0","300","100981308","0","0","3","2.138","8"
"1","1009813","0","4","2.17","0","100981309","0","0","0","0","9"
"0","1009813","0","1","0","327","100981310","0","0","4","2.111","10"
"1","1009813","0","4","2.45","0","100981311","0","0","0","0","11"
"0","1009813","0","1","0","327","100981312","0","0","5","2","12"
"1","1009813","0","4","2.3","0","100981313","0","0","0","0","13"
"0","1009813","0","1","0","290","100981314","0","0","6","1.354","14"
"1","1009813","0","4","3","0","100981315","0","0","0","0","15"
"0","1009813","vo_lsv","2","0","0","100981316","vo_lsv_1303","0","0","0","16"
"0","1009813","0","1","0","300","100981317","0","0","7","1.539","17"
"1","1009813","0","4","1.569","0","100981318","0","0","0","0","18"
"0","1009813","0","1","0","0","100981319","0","0","8","0.732","19"
"1","1009813","0","4","1.08","0","100981320","0","0","0","0","20"
"0","1009813","0","1","0","300","100981321","0","0","8","1.207","21"
"1","1009813","0","4","1.407","0","100981322","0","0","0","0","22"
"0","1009813","0","1","0","327","100981323","0","0","9","1.798","23"
"1","1009813","0","4","2.7","0","100981324","0","0","0","0","24"
"0","1009813","vo_lsv","2","0","0","100981325","vo_lsv_1304","0","0","0","25"
