a35781acf3dc1b2c86ff2d997c90ce8c3ca1f81effdbe6df1d85856b8ebfce5f,0c69392c583bfbcc658ef88f6fab14090153448e5ea57833e393dde2f0fa65e3,1bfcc3e3f7dd0f5248379b85da8e7b7ec3d06bf50c49bf35898b144bf69c3e86,ac81ca3b4e7eed3a728f91588f16bee698e004a36b49916ddd874ec4212e5fe7,28e80e3bf253bc20ece7ee534fb537a7affd62109e597f8b3c1e7fcb33b63f18,924cc75d8d2d9fbb8dda49983ec1623c9e0193422a8eedd50a082d380f29ffbf,83913be0ba0b0ab24aafdd00e53a894337e25da3378afbdc2d4147fc69873dca,f3c11d4578b663fe56454b3b11e449eeb14311436dbecc59ec97d038b43e62af,9b5ade4feb4f57dee4680e7bdd0990faa5ad1d2c8fc6ba36219deefc5b9f7853,04da89c47a58600f3b2607c814472cb7fa7d86cdcb37e7aa7889084e7f92ed0f,8606e91f078cde638ac9ca6184956715ca24b3d08ef07a8385351c425e3a897b,0b43491c56f6781ed16182c925bb4b4cfa36b8023cc488bbec1b49ff1a3eaf5e,2303d5b1378ffde00ecc2ef2646b5bacfe227b8f6bf372450ce7a073638d4804,841cb3b48541dea56ad7f782e310c0323fc6feac88552000b60d05eef91faa17,3026699f4a78233ecc657fa860eeea40189c662bd3a482f51ff49031a63a47e9,4dc75d15550d0bdda3db17697825ca7fa4b6788823d354766e027eb76e073123,9b3717086c0c4856ecf0228a70e1417d370735f3b4b3085731af1c0a8e112fdb,63d6a76612f1dea9c0f1552542e7cb5a0184b44ff633400807cd4859ea563de5,c9e2dc1b1509c2be162e31672937e466d8da7342657e27ee80477843ddf88bd4,e39a5eb9179193df709d4a7759d989d39248e4b19ebfe235a9f704179e2a4c8d,b0478847d254a5edd7f4c6a236de2df8ddfe153569b6e7d4ccb69742bef5faac,9eda37c6ce54e2a774b03733b57eff6528c61e320e02a9ca7cbb45107658dc42,696f1dcbc31a4ee9f83ab89a1ce83fd11546d42789a2e2e239408ecdcf701083,a90e0939c9439800cee1693d3ee13f499c22c089c6906dd77a9685992baaaf57,44d115b54a43a48ba896eea9dcb931204ee7ae67c37a53a548f3c8af9056b3fe,8b1640e0663499e7727eeecaa1aa9b8beb980ccaadf1bcb636d52bddd68c1733,5d30432598ddff8abff87956e631ec52b713102ff4ac83d3ee6a0e1d9154bb62,72111192a1e50b8c1425e0699c161db124a887f3a9a61eaea4fffb2e168a606b,84e1d61851eb2a615a7af9572d5ab4b77549f2c4164ee1e4bb953d13806d4ab7,01b3d99a811a88dbcf4bac63ebe367c00b9cf50dc9110357c07772c7b282c900,92cbce7b708b4a4cdf6a75f6ef52826f31bedd7027577363911ae58b84722db2,ef1b28a14acd4ad7219889ff4f2590a7ee53ac780a9dfdd53186e67dfb6af017,96bf4035531b08a92799b839fdc5cbbb3bec5496542f6f839c99059627511aa7,553d3582f122ba4d1c4bcaf892b8164f48b3e516f069d684c51f17b2642ff02d,6f57faaa41ea2f8aa835df08cbb2cfecd369091eb8eda1a4d43b9355d76e7487,9e8b9b9414c7d84694a44ace3072f9d7f4167d2a6d245157fb7cbc1712b2a4b9,b0eac8d755b27a56ee3497d5edac51ac7ccc2643c9f7bdc757da61b9511dcf06,319e585418aa3010c56f689db5063c2344941e0c8acf1b803c0d45850939a6fb,f5cd1060842cf6a5ededa92e3397f2d2786743ff106cb5b2255b1470894a0910,6cb62f89510a21af2499bad5b5f6d1895ecd321ff083f021641cec051bebfa4c,856a3fcc4f24a7ee1e02e44c6e613f6898f93fd398d63ced902dbd5ca59be3de
"91002","0","0","140000","13900","1","20001","50001","0","0","0","0","2100120","100","8","1","4","1","2","6","0","2","1","123311","1","94002","5","0","0","0","0","1","0","4","12","0","0","1","0","4","0"
"123341","0","0","91002","4","1","50001","0","0","0","0","0","2100121","5","4","1","8","30","2","1","0","0","0","94002","1","20001","14000","0","0","0","0","0","0","1","2","0","0","1","0","12","0"
"113342","0","0","91002","4","1","50001","0","0","0","0","0","2100122","5","4","1","8","30","2","1","0","0","0","94002","1","20001","14100","0","0","0","0","0","0","1","2","0","0","1","0","12","0"
"123343","0","0","91002","4","1","50001","0","0","0","0","0","2100123","5","4","1","8","30","2","1","0","0","0","94002","1","20001","14200","0","0","0","0","0","0","1","2","0","0","1","0","12","0"
"123371","0","0","91002","4","1","50001","0","0","0","0","0","2100124","5","4","1","8","30","2","1","0","0","0","94002","1","20001","14300","0","0","0","0","0","0","1","2","0","0","1","0","12","0"
"113372","0","0","91002","4","1","50001","0","0","0","0","0","2100125","5","4","1","8","30","2","1","0","0","0","94002","1","20001","14400","0","0","0","0","0","0","1","2","0","0","1","0","12","0"
"113401","0","0","91002","4","1","50001","0","0","0","0","0","2100126","5","4","1","8","30","2","1","0","0","0","94002","1","20001","14500","0","0","0","0","0","0","1","2","0","0","1","0","12","0"
"113431","0","0","91002","4","1","50001","0","0","0","0","0","2100127","5","4","1","8","30","2","1","0","0","0","94002","1","20001","14600","0","0","0","0","0","0","1","2","0","0","1","0","12","0"
"123432","0","0","91002","4","1","50001","0","0","0","0","0","2100128","5","4","1","8","30","2","1","0","0","0","94002","1","20001","14700","0","0","0","0","0","0","1","2","0","0","1","0","12","0"
"123461","0","0","91002","4","1","50001","0","0","0","0","0","2100129","5","4","1","8","30","2","1","0","0","0","94002","1","20001","14800","0","0","0","0","0","0","1","2","0","0","1","0","12","0"
"91002","0","0","140000","14900","1","20001","50001","0","0","0","0","2100130","100","8","1","4","1","2","6","0","2","1","31032","1","94002","2","0","0","0","0","1","0","4","12","0","0","1","0","2","0"
"123491","0","0","91002","5","1","50001","0","0","0","0","0","2100131","5","4","1","8","30","2","1","0","0","0","94002","1","20001","15000","0","0","0","0","0","0","1","2","0","0","1","0","12","0"
"113521","0","0","91002","5","1","50001","0","0","0","0","0","2100132","5","4","1","8","30","2","1","0","0","0","94002","1","20001","15100","0","0","0","0","0","0","1","2","0","0","1","0","12","0"
"113522","0","0","91002","5","1","50001","0","0","0","0","0","2100133","5","4","1","8","30","2","1","0","0","0","94002","1","20001","15200","0","0","0","0","0","0","1","2","0","0","1","0","12","0"
"113551","0","0","91002","5","1","50001","0","0","0","0","0","2100134","5","4","1","8","30","2","1","0","0","0","94002","1","20001","15300","0","0","0","0","0","0","1","2","0","0","1","0","12","0"
"113552","0","0","91002","5","1","50001","0","0","0","0","0","2100135","5","4","1","8","30","2","1","0","0","0","94002","1","20001","15400","0","0","0","0","0","0","1","2","0","0","1","0","12","0"
"113553","0","0","91002","5","1","50001","0","0","0","0","0","2100136","5","4","1","8","30","2","1","0","0","0","94002","1","20001","15500","0","0","0","0","0","0","1","2","0","0","1","0","12","0"
"113581","0","0","91002","5","1","50001","0","0","0","0","0","2100137","5","4","1","8","30","2","1","0","0","0","94002","1","20001","15600","0","0","0","0","0","0","1","2","0","0","1","0","12","0"
"123582","0","0","91002","5","1","50001","0","0","0","0","0","2100138","5","4","1","8","30","2","1","0","0","0","94002","1","20001","15700","0","0","0","0","0","0","1","2","0","0","1","0","12","0"
"113611","0","0","91002","5","1","50001","0","0","0","0","0","2100139","5","4","1","8","30","2","1","0","0","0","94002","1","20001","15800","0","0","0","0","0","0","1","2","0","0","1","0","12","0"
"91002","0","0","140000","15900","1","20001","50001","0","0","0","0","2100140","100","8","1","4","1","2","6","0","2","1","31023","1","94002","2","0","0","0","0","1","0","5","12","0","0","1","0","2","0"
"123583","0","0","91002","5","1","50001","0","0","0","0","0","2100141","5","4","1","8","30","2","1","0","0","0","94002","1","20001","16000","0","0","0","0","0","0","1","2","0","0","1","0","12","0"
"123612","0","0","91002","5","1","50001","0","0","0","0","0","2100142","5","4","1","8","30","2","1","0","0","0","94002","1","20001","16100","0","0","0","0","0","0","1","2","0","0","1","0","12","0"
"113614","0","0","91002","5","1","50001","0","0","0","0","0","2100143","5","4","1","8","30","2","1","0","0","0","94002","1","20001","16200","0","0","0","0","0","0","1","2","0","0","1","0","12","0"
"114222","0","0","91002","5","1","50001","0","0","0","0","0","2100144","5","4","1","8","30","2","1","0","0","0","94002","1","20001","16300","0","0","0","0","0","0","1","2","0","0","1","0","12","0"
"124251","0","0","91002","5","1","50001","0","0","0","0","0","2100145","5","4","1","8","30","2","1","0","0","0","94002","1","20001","16400","0","0","0","0","0","0","1","2","0","0","1","0","12","0"
"114252","0","0","91002","5","1","50001","0","0","0","0","0","2100146","5","4","1","8","30","2","1","0","0","0","94002","1","20001","16500","0","0","0","0","0","0","1","2","0","0","1","0","12","0"
"114281","0","0","91002","5","1","50001","0","0","0","0","0","2100147","5","4","1","8","30","2","1","0","0","0","94002","1","20001","16600","0","0","0","0","0","0","1","2","0","0","1","0","12","0"
"124311","0","0","91002","5","1","50001","0","0","0","0","0","2100148","5","4","1","8","30","2","1","0","0","0","94002","1","20001","16700","0","0","0","0","0","0","1","2","0","0","1","0","12","0"
"114341","0","0","91002","5","1","50001","0","0","0","0","0","2100149","5","4","1","8","30","2","1","0","0","0","94002","1","20001","16800","0","0","0","0","0","0","1","2","0","0","1","0","12","0"
"91002","0","0","140000","16900","1","20001","50001","0","0","0","0","2100150","100","8","1","4","1","2","6","0","2","1","31049","1","94002","3","0","0","0","0","1","0","5","12","0","0","1","0","2","0"
"124101","0","0","91002","8","1","50001","0","0","0","0","0","2100151","5","4","1","8","30","2","1","0","0","0","94002","1","20001","17000","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"114102","0","0","91002","8","1","50001","0","0","0","0","0","2100152","5","4","1","8","30","2","1","0","0","0","94002","1","20001","17100","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124131","0","0","91002","8","1","50001","0","0","0","0","0","2100153","5","4","1","8","30","2","1","0","0","0","94002","1","20001","17200","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"114132","0","0","91002","8","1","50001","0","0","0","0","0","2100154","5","4","1","8","30","2","1","0","0","0","94002","1","20001","17300","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124161","0","0","91002","8","1","50001","0","0","0","0","0","2100155","5","4","1","8","30","2","1","0","0","0","94002","1","20001","17400","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"114162","0","0","91002","8","1","50001","0","0","0","0","0","2100156","5","4","1","8","30","2","1","0","0","0","94002","1","20001","17500","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"114191","0","0","91002","8","1","50001","0","0","0","0","0","2100157","5","4","1","8","30","2","1","0","0","0","94002","1","20001","17600","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124192","0","0","91002","8","1","50001","0","0","0","0","0","2100158","5","4","1","8","30","2","1","0","0","0","94002","1","20001","17700","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"114221","0","0","91002","8","1","50001","0","0","0","0","0","2100159","5","4","1","8","30","2","1","0","0","0","94002","1","20001","17800","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"91002","0","0","140000","17900","1","20001","50001","0","0","0","0","2100160","100","8","1","4","1","2","6","0","2","2","31053","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","2","0"
"124101","0","0","91002","8","1","50001","0","0","0","0","0","2100161","5","4","1","8","30","2","1","0","0","0","94002","1","20001","18000","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"114102","0","0","91002","8","1","50001","0","0","0","0","0","2100162","5","4","1","8","30","2","1","0","0","0","94002","1","20001","18100","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124131","0","0","91002","8","1","50001","0","0","0","0","0","2100163","5","4","1","8","30","2","1","0","0","0","94002","1","20001","18200","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124071","0","0","91002","8","1","50001","0","0","0","0","0","2100164","5","4","1","8","30","2","1","0","0","0","94002","1","20001","18300","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"114011","0","0","91002","8","1","50001","0","0","0","0","0","2100165","5","4","1","8","30","2","1","0","0","0","94002","1","20001","18400","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"114072","0","0","91002","8","1","50001","0","0","0","0","0","2100166","5","4","1","8","30","2","1","0","0","0","94002","1","20001","18500","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"114041","0","0","91002","8","1","50001","0","0","0","0","0","2100167","5","4","1","8","30","2","1","0","0","0","94002","1","20001","18600","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124042","0","0","91002","8","1","50001","0","0","0","0","0","2100168","5","4","1","8","30","2","1","0","0","0","94002","1","20001","18700","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"114012","0","0","91002","8","1","50001","0","0","0","0","0","2100169","5","4","1","8","30","2","1","0","0","0","94002","1","20001","18800","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"91002","0","0","140000","18900","1","20001","50001","0","0","0","0","2100170","100","8","1","4","1","2","6","0","2","2","31011","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","2","0"
"124282","0","0","91002","8","1","50001","0","0","0","0","0","2100171","5","4","1","8","30","2","1","0","0","0","94002","1","20001","19000","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"114222","0","0","91002","8","1","50001","0","0","0","0","0","2100172","5","4","1","8","30","2","1","0","0","0","94002","1","20001","19100","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124312","0","0","91002","8","1","50001","0","0","0","0","0","2100173","5","4","1","8","30","2","1","0","0","0","94002","1","20001","19200","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124342","0","0","91002","8","1","50001","0","0","0","0","0","2100174","5","4","1","8","30","2","1","0","0","0","94002","1","20001","19300","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"114252","0","0","91002","8","1","50001","0","0","0","0","0","2100175","5","4","1","8","30","2","1","0","0","0","94002","1","20001","19400","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124372","0","0","91002","8","1","50001","0","0","0","0","0","2100176","5","4","1","8","30","2","1","0","0","0","94002","1","20001","19500","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"114132","0","0","91002","8","1","50001","0","0","0","0","0","2100177","5","4","1","8","30","2","1","0","0","0","94002","1","20001","19600","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124432","0","0","91002","8","1","50001","0","0","0","0","0","2100178","5","4","1","8","30","2","1","0","0","0","94002","1","20001","19700","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124522","0","0","91002","8","1","50001","0","0","0","0","0","2100179","5","4","1","8","30","2","1","0","0","0","94002","1","20001","19800","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"91002","0","0","140000","19900","1","20001","50001","0","0","0","0","2100180","100","8","1","4","1","2","6","0","2","2","31036","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","2","0"
"114162","0","0","91002","8","1","50001","0","0","0","0","0","2100181","5","4","1","8","30","2","1","0","0","0","94002","1","20001","20000","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124042","0","0","91002","8","1","50001","0","0","0","0","0","2100182","5","4","1","8","30","2","1","0","0","0","94002","1","20001","20100","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"114102","0","0","91002","8","1","50001","0","0","0","0","0","2100183","5","4","1","8","30","2","1","0","0","0","94002","1","20001","20200","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"114072","0","0","91002","8","1","50001","0","0","0","0","0","2100184","5","4","1","8","30","2","1","0","0","0","94002","1","20001","20300","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124192","0","0","91002","8","1","50001","0","0","0","0","0","2100185","5","4","1","8","30","2","1","0","0","0","94002","1","20001","20400","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"114012","0","0","91002","8","1","50001","0","0","0","0","0","2100186","5","4","1","8","30","2","1","0","0","0","94002","1","20001","20500","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124282","0","0","91002","8","1","50001","0","0","0","0","0","2100187","5","4","1","8","30","2","1","0","0","0","94002","1","20001","20600","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"114222","0","0","91002","8","1","50001","0","0","0","0","0","2100188","5","4","1","8","30","2","1","0","0","0","94002","1","20001","20700","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124312","0","0","91002","8","1","50001","0","0","0","0","0","2100189","5","4","1","8","30","2","1","0","0","0","94002","1","20001","20800","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"91002","0","0","140000","20900","1","20001","50001","0","0","0","0","2100190","100","8","1","4","1","2","6","0","2","2","31044","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","2","0"
"124342","0","0","91002","8","1","50001","0","0","0","0","0","2100191","5","4","1","8","30","2","1","0","0","0","94002","1","20001","21000","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"114252","0","0","91002","8","1","50001","0","0","0","0","0","2100192","5","4","1","8","30","2","1","0","0","0","94002","1","20001","21100","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124372","0","0","91002","8","1","50001","0","0","0","0","0","2100193","5","4","1","8","30","2","1","0","0","0","94002","1","20001","21200","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"114132","0","0","91002","8","1","50001","0","0","0","0","0","2100194","5","4","1","8","30","2","1","0","0","0","94002","1","20001","21300","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124432","0","0","91002","8","1","50001","0","0","0","0","0","2100195","5","4","1","8","30","2","1","0","0","0","94002","1","20001","21400","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124522","0","0","91002","8","1","50001","0","0","0","0","0","2100196","5","4","1","8","30","2","1","0","0","0","94002","1","20001","21500","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"114162","0","0","91002","8","1","50001","0","0","0","0","0","2100197","5","4","1","8","30","2","1","0","0","0","94002","1","20001","21600","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124042","0","0","91002","8","1","50001","0","0","0","0","0","2100198","5","4","1","8","30","2","1","0","0","0","94002","1","20001","21700","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"114102","0","0","91002","8","1","50001","0","0","0","0","0","2100199","5","4","1","8","30","2","1","0","0","0","94002","1","20001","21800","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"91002","0","0","140000","21900","1","20001","50001","0","0","0","0","2100200","100","8","1","4","1","2","6","0","2","2","31023","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","2","0"
"114072","0","0","91002","8","1","50001","0","0","0","0","0","2100201","5","4","1","8","30","2","1","0","0","0","94002","1","20001","22000","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124192","0","0","91002","8","1","50001","0","0","0","0","0","2100202","5","4","1","8","30","2","1","0","0","0","94002","1","20001","22100","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"114012","0","0","91002","8","1","50001","0","0","0","0","0","2100203","5","4","1","8","30","2","1","0","0","0","94002","1","20001","22200","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124282","0","0","91002","8","1","50001","0","0","0","0","0","2100204","5","4","1","8","30","2","1","0","0","0","94002","1","20001","22300","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"114222","0","0","91002","8","1","50001","0","0","0","0","0","2100205","5","4","1","8","30","2","1","0","0","0","94002","1","20001","22400","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124312","0","0","91002","8","1","50001","0","0","0","0","0","2100206","5","4","1","8","30","2","1","0","0","0","94002","1","20001","22500","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124342","0","0","91002","8","1","50001","0","0","0","0","0","2100207","5","4","1","8","30","2","1","0","0","0","94002","1","20001","22600","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"114252","0","0","91002","8","1","50001","0","0","0","0","0","2100208","5","4","1","8","30","2","1","0","0","0","94002","1","20001","22700","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124372","0","0","91002","8","1","50001","0","0","0","0","0","2100209","5","4","1","8","30","2","1","0","0","0","94002","1","20001","22800","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"91002","0","0","140000","22900","1","20001","50001","0","0","0","0","2100210","100","8","1","4","1","2","6","0","2","2","31037","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","2","0"
"114132","0","0","91002","8","1","50001","0","0","0","0","0","2100211","5","4","1","8","30","2","1","0","0","0","94002","1","20001","23000","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124432","0","0","91002","8","1","50001","0","0","0","0","0","2100212","5","4","1","8","30","2","1","0","0","0","94002","1","20001","23100","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124522","0","0","91002","8","1","50001","0","0","0","0","0","2100213","5","4","1","8","30","2","1","0","0","0","94002","1","20001","23200","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
