bf19364b45555b45c557981ea9145b101cb2ce60cc34ef9ca424a9681d95b701,e38d60299d441acd35c15564d0d6d0759f28a5fd24ac0d459528816b63a09e8b,d5bfb89986f96205101cb886e92834e97e3d26ede5078d4f9a3f87a0f1a2ca1b,b4bed490322ba6f14d018dc39fbc3c3ec814f917da2c6115b3b7ab8dcce77d56,d5571c4f711eb1666257daf6d2e2593efd33038828062111630a03b214ee7bc4,73e1a8b978479bcd6e68f0a04cd4f5d88ade903d0ab0891657dbfc5ccee5dc52,1f29ab829047ce7a236d4f7cdb8d67d047115283dd1ebd936d5382d9a876d785,9cf76895834e3ad7b2dbf53f590eb238b1d675226f2b02e5db41e077cc3be1f9,fb3fa8340c111e6be3d59718891f82db4bb67cdaab918fbf606dbd4dc1614beb,f124770465167e53de20d7617be042ab1cd56aaed997142df22474b445ebb61c,ea3862acdd0817dcd93ad36d4c8dcecf9af53a223a610819c9e590a681e7d18d,9531b58955b87a57bbd7e65ab535d703d0f6a0ef2e34ce4e89950b8b75f23a12,db96a4d2f08ca9296c13ab726c790ccc4c9bc6c54290d6fd2e7f7e7548a26617,baaae91c5f3371740693ce7b748f58f1994a6c7f4d7fcf0d4899b7f77b9f5441,2c546dfdc3123bff3ee14100e4c1e2c910f1cb6377f3d1e975ff399fcaea0301,a1fff05225469882fbaebb0ed9df55adc9edddbc75581ffa531c859fc402af37,100e6a10b552667db04e7bec12f5a79fa2305f71b23a7990d1f4ecd04889cc85,2853d2fb3f291bd80e29f1a80c3c8c6f0bcfc7016377846f7c6d611d511d0849,f1db570e42e2720f2f02a42f7846493381213db69558025c115c00e71cff6a56,ae6263f1c2eae5fa72a1f3178796e44a2c776cf849f47da2dc9ff7e731d64a59,7af614bf1db46f46ae022d77d6b5cde5ef195f257396185ecb8c1d5a8ba45bda,5d85097b50c355e185b7c56436ff4f5b316d174290945f740792b74a17799611,ac1a29a57929f5fd384af60f3822b4176c3d490da7517b5169c427942c1b443e,6284fdd3cd128ebc2cd77ffaaeb4de0776f430c0b5dcdf0f9d7822c0c56b3080,36794fcd768882552f4d3f6956b340b091fad42be5d56e392e6d5aa5d9a3e729,bc83a9759e6004833706a27cfc9279fe01494ddfeadececc1856f23e27d0f2c3,0a5b1926bb0d10aa1ea7afcb8192735bac49de453fa6e54488d5a4828c9407bf,0338ea1994e53f2e478532b90d1918d987d024b0360b3ab45f50b981fde6dc14
"0","0","0","0","0","0","0","0","0","0","0","0","花朵氣場+","3003","0","戰鬥開始時，中幅度提升自己的魔法攻擊力，並小幅提升自己的魔法防禦力。","0","100251101","0","0","0","0","0","0","100251102","0","0","1002511"
"0","0","0","0","0","0","0","0","0","0","0","0","斬擊風暴","1001","0","對面前的 1 名敵人造成特大幅度的物理傷害。","0","100300101","0","0","0","0","0","0","0","0","0","1003001"
"0","0","0","0","0","0","0","0","0","0","0.955","0","狂風刺擊","2001","0","對面前的 1 名敵人造成中幅度的物理傷害。","0","100300201","0","0","0","0","0","0","0","0","0","1003002"
"100300305","100300303","100300306","0","0","0","0","0","0","0","1.3275","0","反擊斬","2001","100300304","對面前的 1 名敵人造成中幅度的物理傷害。根據攻擊前處於戰鬥反擊姿勢時怜所受到傷害的比例，來提升造成的傷害。","0","100300301","0","0","0","0","0","0","100300302","0","0","1003003"
"0","0","0","0","0","0","0","0","0","0","0","0","斬擊暴風雨","1001","0","對面前的1名敵人造成特大幅度的物理傷害，同時將風之刃纏繞於身。在纏繞於身的期間，技能的效果值將會變為2倍。","0","100301101","0","0","0","0","0","0","100301102","0","0","1003011"
"100301205","100301203","0","100301203","0","0","100301202","0","0","0","0.955","0","狂風刺擊+","2001","100301204","對眼前一名敵人角色造成中幅度物理傷害，再小幅度降低其物理防禦力。","0","100301201","0","0","0","0","0","0","100301202","0","0","1003012"
"0","0","0","0","0","0","0","0","0","0","0","0","高速刺擊","3001","0","戰鬥開始時，中幅度提升自己的物理攻擊力。","0","100350101","0","0","0","0","0","0","0","0","0","1003501"
"0","0","0","0","0","0","0","0","0","0","0","0","高速刺擊+","3001","0","戰鬥開始時，中幅度提升自己的物理攻擊力，並小幅度提升自己的最高 HP。","0","100351101","0","0","0","0","0","0","100351102","0","0","1003511"
"0","0","0","0","0","0","0","0","0","0","0","0","搗蛋炸彈","1001","0","以離自己第 2 近的敵人為中心，對範圍內所有敵人造成中幅度的物理傷害。","0","100400101","0","0","0","0","0","0","100400102","0","100400101","1004001"
"0","0","0","0","0","0","0","0","0","0","1.55","0","黑墨射手","2010","0","對離自己第 2 近的 1 名敵人造成小幅度的物理傷害，並且使其陷入黑暗狀態。","0","100400201","0","0","0","0","0","0","100400202","0","100400201","1004002"
"0","100400303","0","0","0","0","0","0","0","0","1.18","0","水球","2004","0","對物理攻擊力最高的 1 名敵人造成小幅度的物理傷害，且小幅度降低其物理攻擊力。並且小幅度的提升自己的物理攻擊力。","0","100400301","0","0","0","0","0","0","100400302","0","100400301","1004003"
"0","100401103","0","0","0","0","100401101","0","0","0","0","0","搗蛋真心","1001","100401104","對敵方全體造成大幅度的物理傷害，特大幅度降低物理攻擊力與物理暴擊。並且中幅度降低物理攻擊暴擊時的傷害。","0","100401101","0","0","0","0","0","0","100401102","100401101","100401101","1004011"
"0","100401203","0","0","0","0","100401203","0","0","0","1.55","0","黑墨射手+","2010","100401204","對離自己第 2 近的 1 名敵人造成中幅度的物理傷害，使其陷入黑暗狀態。並且小幅度降低範圍內所有敵人的物理攻擊力。","0","100401201","0","0","0","0","0","0","100401202","0","100401201","1004012"
"0","0","0","0","0","0","0","0","0","0","0","0","陷阱專家","3002","0","戰鬥開始時，中幅度提升自己的物理防禦力。","0","100450101","0","0","0","0","0","0","0","0","0","1004501"
"0","0","0","0","0","0","0","0","0","0","0","0","陷阱專家+","3002","0","戰鬥開始時，中幅度提升自己的物理防禦力，並小幅度提升自己的物理攻擊力。","0","100451101","0","0","0","0","0","0","100451102","0","0","1004511"
"0","100500103","0","0","0","0","0","0","0","0","0","0","猛虎英雄轟炸","1001","0","飛到前方第三名敵人眼前，以該名敵人為中心，對範圍內所有敵人造成大幅度的物理傷害。","0","100500101","0","0","0","0","0","0","100500102","100500102","0","1005001"
"0","0","0","0","0","0","0","0","0","0","0.76","0","猛虎衝擊","2018","0","對自己前後範圍內的敵人造成小幅度物理傷害，再使其暈眩。","0","100500201","0","0","0","0","0","0","100500202","0","100500201","1005002"
"0","0","0","0","0","0","0","0","0","0","1.5","0","猛虎旋","2001","0","對自己前後範圍內的敵人造成小幅度的物理傷害。","0","100500301","0","0","0","0","0","0","0","0","0","1005003"
"100501105","100501103","100501106","0","0","0","0","0","0","0","0","0","英勇王宮騎士團","1001","100501104","飛到前方第3名敵人面前，以該名敵人為中心，對範圍內所有敵人造成大幅度的物理傷害。同時，對自身展開物理/魔法無效的護盾。自身的HP越低，傷害與護盾的無效傷害量也會隨之提升。","0","100501101","0","0","0","0","0","0","100501102","100501102","0","1005011"
"0","100501203","0","0","0","0","0","0","0","0","0.76","0","猛虎衝擊+","2018","100501204","對自己前後範圍內的敵人造成小幅度物理傷害，使其暈眩。並且大幅度提升自己的物理防禦力與魔法防禦力。","0","100501201","0","0","0","0","0","0","100501202","0","100501201","1005012"
"0","0","0","0","0","0","0","0","0","0","0","0","英雄的心得","3001","0","戰鬥開始時，中幅度提升自己的物理攻擊力。","0","100550101","0","0","0","0","0","0","0","0","0","1005501"
"0","0","0","0","0","0","0","0","0","0","0","0","英雄的心得+","3001","0","戰鬥開始時，中幅度提升自己的物理攻擊力，並小幅度提升自己的物理防禦力。","0","100551101","0","0","0","0","0","0","100551102","0","0","1005511"
"0","0","0","0","0","0","0","0","0","1","0","0","甜蜜惡魔的聲援","1003","0","小幅度提升己方全體的魔法攻擊力，並且於下次攻擊時，依照攻擊的傷害比例，追加恢復 HP。","0","100600101","0","0","0","0","0","0","100600102","0","0","1006001"
"0","0","0","0","0","0","0","0","0","0","1.18","0","闇影箭","2002","0","對面前的 1 名敵人造成中幅度的魔法傷害。","0","100600201","0","0","0","0","0","0","0","0","0","1006002"
"0","0","0","0","0","0","0","0","0","1","1.25","0","小惡魔的親吻","2004","0","對面前的１名敵人造成大幅度的魔法防禦力下降。","0","100600301","0","0","0","0","0","0","0","0","0","1006003"
"0","100601103","0","0","0","0","0","0","0","1","0","0","融心惡魔的魅惑","1003","100601104","特大幅度提升我方全體的魔法攻擊力，大幅度提升魔法暴擊，並且於下次攻擊時，依照攻擊的傷害比例，追加恢復HP。同時小幅度降低敵方全體魔法防禦力。","0","100601101","0","0","0","0","0","0","100601102","0","0","1006011"
"0","0","0","0","0","0","0","0","0","0","1.18","0","闇影箭+","2002","0","對面前的１名敵人造成大幅度的魔法傷害，並小幅度降低其魔法防禦力。","0","100601201","0","0","0","0","0","0","100601202","0","100601201","1006012"
"0","0","0","0","0","0","0","0","0","1","0","0","甜蜜惡魔的聲援","1003","0","中幅度提升我方全體的魔法攻擊力，並且於下次攻擊時，依照攻擊的傷害比例，追加恢復HP。","0","100620101","0","0","0","0","0","0","100620102","0","0","1006201"
"0","100621103","0","0","0","0","0","0","0","1","0","0","融心惡魔的魅惑","1003","100621104","特大幅度提升我方全體的魔法攻擊力，大幅度提升魔法暴擊，並且於下次攻擊時，依照攻擊的傷害比例，追加恢復HP。同時小幅度降低敵方全體魔法防禦力。","0","100621101","0","0","0","0","0","0","100621102","0","0","1006211"
"0","0","0","0","0","0","0","0","0","0","0","0","甜美燃燒","3003","0","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","100650101","0","0","0","0","0","0","0","0","0","1006501"
"0","0","0","0","0","0","0","0","0","0","0","0","甜美燃燒+","3003","0","戰鬥開始時，大幅度提升自己的魔法攻擊力。","0","100651101","0","0","0","0","0","0","0","0","0","1006511"
"0","0","0","0","0","0","0","0","0","1","0","0","把你變成布丁喲","1001","0","對面前的１名敵人造成大幅度的物理傷害，並中幅度恢復自身的ＨＰ。","0","100700101","0","0","0","0","0","0","100700102","0","0","1007001"
"0","100700203","0","0","0","0","0","0","0","0","0","0","我～好～恨～好～恨～喲","2017","0","【變身】變身成幽靈，短時間內呈現無敵狀態。","0","100700201","0","0","0","0","0","0","100700202","100700202","0","1007002"
"0","0","0","0","0","0","0","0","0","1","0.27","0","點心的時間喲","2005","0","中幅度恢復自己的 HP。","0","100700301","0","0","0","0","0","0","0","0","0","1007003"
"0","100701103","0","0","0","0","0","0","0","1","0","0","把你們全～都變成布丁喲","1001","0","對面前的1名敵人造成特大幅度的物理傷害，並且中幅度恢復自身的HP，同時中幅度提升迴避。","0","100701101","0","0","0","0","0","0","100701102","0","0","1007011"
"100701205","100701203","0","0","0","0","0","0","0","0","0","0","我～好～恨～好～恨～喲+","2017","100701204","【變身】變身成幽靈，短時間內呈現無敵狀態。同時，中幅度提升自己的迴避，並且大幅度提升物理防禦力。","0","100701201","0","0","0","0","0","0","100701202","100701202","0","1007012"
"0","100720203","0","0","0","0","0","0","0","0","0","0","我～好～恨～好～恨～喲","2017","100720204","【變身】變身成幽靈，短時間內呈現無敵狀態，並小幅度提升物理防禦力。","0","100720201","0","0","0","0","0","0","100720202","100720202","0","1007202"
"0","100721103","0","0","0","0","0","0","0","1","0","0","把你們全～都變成布丁喲","1001","0","對面前的1名敵人造成特大幅度的物理傷害，並且中幅度恢復自身的HP，同時中幅度提升迴避。","0","100721101","0","0","0","0","0","0","100721102","0","0","1007211"
"100721205","100721203","0","0","0","0","0","0","0","0","0","0","我～好～恨～好～恨～喲+","2017","100721204","【變身】變身成幽靈，短時間內呈現無敵狀態。同時，中幅度提升自己的迴避，並且大幅度提升物理防禦力。","0","100721201","0","0","0","0","0","0","100721202","100721202","0","1007212"
"0","0","0","0","0","0","0","0","0","0","0","0","透明的幽靈喲～","3002","0","戰鬥開始時，中幅度提升自己的物理防禦力。","0","100750101","0","0","0","0","0","0","0","0","0","1007501"
"0","0","0","0","0","0","0","0","0","0","0","0","透明的幽靈喲～+","3002","0","戰鬥開始時，大幅度提升自己的物理防禦力。","0","100751101","0","0","0","0","0","0","0","0","0","1007511"
"0","0","0","0","0","0","0","0","0","1","0","0","臣服於我的美之下吧！","1002","0","對全體敵人造成小幅度的魔法傷害，並且造成小幅度的物理防禦力下降。","0","100800101","0","0","0","0","0","0","100800102","0","100800101","1008001"
"0","0","0","0","0","0","0","0","0","1","1.93","0","我這雙眸美到令人眩目♪","2010","0","對離自己第２近的１名敵人造成中幅度的魔法傷害，並使其陷入黑暗狀態。","0","100800201","0","0","0","0","0","0","100800202","0","100800201","1008002"
"0","0","0","0","0","0","0","0","0","1","1.6","0","可愛的我來聲援囉♪","2006","0","使己方中 TP 最多的 1 名角色恢復中幅度的 TP。","0","100800301","0","0","0","0","0","0","0","0","0","1008003"
"0","100801103","0","0","0","0","0","0","0","1","0","0","欣賞美麗之神降臨吧！","1002","0","在敵方全體中，目標的物理防禦力低於魔法防禦力時，給予視為物理傷害的中幅度的魔法傷害，中幅度降低其物理防禦力，並且使其陷入誘惑狀態。","0","100801101","0","0","0","0","0","0","100801102","100801101","100801101","1008011"
"0","100801203","0","0","0","0","0","0","0","1","1.93","0","我這雙眸美到令人眩目♪+","2010","0","對離自己第２近的１名敵人造成中幅度的魔法傷害，並使其陷入黑暗及誘惑狀態。","0","100801201","0","0","0","0","0","0","100801202","100801201","100801201","1008012"
"0","0","0","0","0","0","0","0","0","1","1.6","0","可愛的我來聲援囉♪","2006","0","使己方中TP最多的1名角色恢復中幅度的TP，並且小幅度提升物理攻擊力。","0","100820301","0","0","0","0","0","0","100820302","0","100820301","1008203"
"0","0","0","0","0","0","0","0","0","0","0","0","可愛的我會加油的唷","3003","0","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","100850101","0","0","0","0","0","0","0","0","0","1008501"
"0","0","0","0","0","0","0","0","0","0","0","0","可愛的我會加油的唷+","3003","0","戰鬥開始時，中幅度提升自己的魔法攻擊力，並小幅度提升自己的物理防禦力。","0","100851101","0","0","0","0","0","0","100851102","0","0","1008511"
"0","100900103","0","0","0","0","0","0","0","1","0","0","羅剎涅槃・極光終天冥壞破","1002","0","對全體敵人造成中幅度的魔法傷害，但使用此招後，杏奈的物理防禦力及魔法防禦力會極大幅降低。","0","100900101","0","0","0","0","0","0","100900102","0","0","1009001"
"0","0","0","0","0","0","0","0","0","1","1.58","0","羅剎涅槃・無式","2002","0","對面前的 1 名敵人造成中幅度的魔法傷害。","0","100900201","0","0","0","0","0","0","0","0","0","1009002"
"0","100900303","0","0","0","2160","0","0","0","1","1.25","0","冥空天昇","2017","100900304","【自爆】當杏奈的HP降於10%以下時便會發動，能對自己周圍的所有敵人造成大幅度的魔法傷害，但自己則無法繼續戰鬥。","0","100900301","0","0","0","0","0","0","100900302","0","0","1009003"
"0","100901103","0","0","0","0","0","0","0","1","0","0","羅剎涅槃‧《霸極》萬象無盡冥壞破","1002","100901104","短時間內特大幅度提升自身的魔法攻擊力，對敵方全體造成特大幅度的魔法傷害，但使用此招後，杏奈的物理防禦力及魔法防禦力會特大幅度降低。","0","100901101","0","0","0","0","0","0","100901102","0","0","1009011"
"0","0","0","0","0","0","0","0","0","1","1.58","0","羅剎涅槃‧無式+","2002","0","對面前的 1 名敵人造成中幅度的魔法傷害，並小幅度降低其魔法防禦力。","0","100901201","0","0","0","0","0","0","100901202","0","100901201","1009012"
"0","0","0","0","0","0","0","0","0","0","0","0","霸叉冥滅獄炎咒","3003","0","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","100950101","0","0","0","0","0","0","0","0","0","1009501"
"0","0","0","0","0","0","0","0","0","0","0","0","霸叉冥滅獄炎咒+","3003","0","戰鬥開始時，大幅度提升自己的魔法攻擊力。","0","100951101","0","0","0","0","0","0","0","0","0","1009511"
"0","101000103","0","0","0","0","0","0","0","1","0","0","童話之庭","1003","0","大幅度提升我方全體的魔法攻擊力，中幅度提升物理防禦力，同時小幅度恢復固定量的TP。","0","101000101","0","0","0","0","0","0","101000102","0","0","1010001"
"0","0","0","0","0","0","0","0","0","1","1.53","0","真步真步恢復","2005","0","中幅度恢復HP比例最低的1名我方角色的HP。","0","101000201","0","0","0","0","0","0","0","0","0","1010002"
"0","0","0","0","0","0","0","0","0","1","2.13","0","真步真步黑暗","2010","0","使最前方數來第 2 位的 1 名敵人陷入黑暗狀態。","0","101000301","0","0","0","0","0","0","0","0","0","1010003"
"101001105","101001103","101001106","0","0","0","0","0","0","1","0","0","童話王國","1003","101001104","特大幅度提升我方全體的魔法攻擊力，大幅度提升魔法暴擊率，小幅度提升魔法攻擊暴擊時的傷害，大幅度提升物理防禦力，同時中幅度恢復固定量的TP，並施加持續恢復TP的狀態。","0","101001101","0","0","0","0","0","0","101001102","0","0","1010011"
"0","101001203","0","0","0","0","0","0","0","1","1.53","0","真步真步恢復+","2005","0","大幅度恢復HP比例最低的1名我方角色的HP，並中幅度提升其物理防禦力、賦予HP持續恢復狀態。","0","101001201","0","0","0","0","0","0","101001202","0","101001201","1010012"
"0","0","0","0","0","0","0","0","0","0","0","0","童話蓄力","3002","0","戰鬥開始時，中幅度提升自己的物理防禦力。","0","101050101","0","0","0","0","0","0","0","0","0","1010501"
"0","0","0","0","0","0","0","0","0","0","0","0","童話蓄力+","3002","0","戰鬥開始時，中幅度提升自己的物理防禦力，並小幅度提升自己的魔法攻擊力。","0","101051101","0","0","0","0","0","0","101051102","0","0","1010511"
"0","0","0","0","0","0","0","0","0","0","0","0","箭雨","1001","0","對前方範圍內的全體敵人造成中幅度的物理傷害。","0","101100101","0","0","0","0","0","0","0","0","0","1011001"
"0","0","0","0","0","0","0","0","0","0","1.07","0","精神集中","2003","0","中幅提升自己的物理攻擊力，以及物理暴擊。","0","101100202","0","0","0","0","0","0","101100201","0","0","1011002"
"0","0","0","0","0","0","0","0","0","0","1.5","0","破甲箭","2001","0","對面前的 1 名敵人造成中幅度的物理傷害。","0","101100301","0","0","0","0","0","0","0","0","0","1011003"
"0","0","0","0","0","0","0","0","0","0","0","0","日冕箭雨","1001","0","對前方範圍內的全體敵人造成大幅度的物理傷害。此技能造成暴擊時的傷害，從 2 倍變成 3.5 倍。","0","101101101","0","0","0","0","0","0","0","0","0","1011011"
"0","101101203","0","0","0","0","0","0","0","0","1.07","0","精神集中+","2003","0","大幅度提升自己的物理攻擊力，中幅度提升物理暴擊，以及大幅度提升行動速度。","0","101101202","0","0","0","0","0","0","101101201","0","0","1011012"
"0","101101303","0","0","0","0","0","0","0","0","1.5","0","破甲箭+","2001","101101304","特大幅度提升自身的物理攻擊力，小幅度提升物理攻擊暴擊時的傷害，並對前方範圍內的全體敵人造成大幅度的物理傷害。同時特大幅度恢復自身的TP。","0","101101301","0","0","0","0","0","0","101101302","0","0","1011013"
"0","0","0","0","0","0","0","0","0","0","0","0","侵入集中","3001","0","戰鬥開始時，中幅度提升自己的物理攻擊力。","0","101150101","0","0","0","0","0","0","0","0","0","1011501"
"0","0","0","0","0","0","0","0","0","0","0","0","侵入集中+","3001","0","戰鬥開始時，大幅度提升自己的物理攻擊力。","0","101151101","0","0","0","0","0","0","0","0","0","1011511"
"0","0","0","0","0","0","0","0","0","1","0","0","流星☆","1002","0","對使用物理攻擊的敵人造成小幅度的魔法傷害，以及對全體敵人造成中幅度的魔法傷害。","0","101200101","0","0","0","0","0","0","101200102","0","0","1012001"
"0","0","0","0","0","0","0","0","0","1","1.4","0","精神☆炸裂","2002","0","對物理攻擊力最高的 1 名敵人造成中幅度的魔法傷害。","0","101200201","0","0","0","0","0","0","0","0","0","1012002"
"0","0","0","0","0","0","0","0","0","1","1.4","0","星光☆","2002","0","對物理攻擊力最高的 1 名敵人造成小幅度的魔法傷害，並且使敵人暈眩。","0","101200301","0","0","0","0","0","0","101200302","0","101200301","1012003"
"0","101201103","0","0","0","0","0","0","0","1","0","0","流星☆隕星","1002","101201104","對使用物理攻擊的全體敵人造成大幅度的魔法傷害，小幅度降低魔法防禦力並使敵人長時間暈眩。並且再對全體敵人造成中幅度的魔法傷害。","0","101201101","0","0","0","0","0","0","101201102","101201101","101201101","1012011"
"0","0","0","0","0","0","0","0","0","1","1.4","0","精神☆炸裂+","2002","0","對物理攻擊力最高的 1 名敵人造成中幅度的魔法傷害，並小幅度降低其魔法防禦力。","0","101201201","0","0","0","0","0","0","101201202","0","101201201","1012012"
"0","0","0","0","0","0","0","0","0","0","0","0","歡樂☆能量","3003","0","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","101250101","0","0","0","0","0","0","0","0","0","1012501"
"0","0","0","0","0","0","0","0","0","0","0","0","歡樂☆能量+","3003","0","戰鬥開始時，大幅度提升自己的魔法攻擊力。","0","101251101","0","0","0","0","0","0","0","0","0","1012511"
"0","0","0","0","0","0","0","0","0","1","0","0","七七香‧∞‧爆轟","1002","0","對HP比例最高的1名敵人角色造成特大幅度魔法傷害。","0","101300101","0","0","0","0","0","0","0","0","0","1013001"
"0","0","0","0","0","0","0","0","0","1","1.4","0","星塵魔法","2004","0","以面前的1名敵人為中心，對範圍內所有敵人造成小幅度的魔法防禦力下降。","0","101300201","0","0","0","0","0","0","101300202","0","101300201","1013002"
"0","0","0","0","0","0","0","0","0","1","1.4","0","能量衝擊","2002","0","對HP比例最高的1名敵人角色造成中幅度魔法傷害，再使其暈眩。","0","101300301","0","0","0","0","0","0","101300302","0","101300301","1013003"
"0","0","0","0","0","0","0","0","0","1","0","0","七七香‧∞‧閃亮","1002","0","對HP比例最高的1名敵人角色造成特大幅度的魔法傷害，並小幅度降低其魔法防禦力。","0","101301101","0","0","0","0","0","0","101301102","0","101301101","1013011"
"0","0","0","0","0","0","0","0","0","1","1.4","0","星塵魔法+","2004","0","以面前的1名敵人為中心，對範圍內所有敵人造成中幅度的魔法防禦力下降。","0","101301201","0","0","0","0","0","0","101301202","0","101301201","1013012"
"0","101301303","0","0","0","0","0","0","0","1","1.4","0","能量衝擊+","2002","0","對ＨＰ比例最高的１名敵人造成特大幅度的魔法傷害，並使其暈眩，同時特大幅度降低ＨＰ恢復量。","0","101301301","0","0","0","0","0","0","101301302","101301301","101301301","1013013"
"0","0","0","0","0","0","0","0","0","0","0","0","覺醒模式","3003","0","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","101350101","0","0","0","0","0","0","0","0","0","1013501"
"0","0","0","0","0","0","0","0","0","0","0","0","覺醒模式+","3003","0","戰鬥開始時，大幅度提升自己的魔法攻擊力。","0","101351101","0","0","0","0","0","0","0","0","0","1013511"
