927f0bb101705e5524cd1704f22968c4ac062cc19bb1ee0ce3061e89face7b5e,d9c26ca6a6cf85c1598f702776d339d80b46e872d3d201c21af58404f23b4b36,f3dc1c5abaaaf5bd04b83c80f345195a4a8ce343e1ef6b0784dda4b8582ac7e6,fbcb28fbdc53cb46063dbc01c7be84e5e03182e185eb900ff1adb79e687e61cd,48b29ca77421b67c5d8ea8540c4d58dcca7721b4224b899ddc734d4a46a3a1cf,b259cffb6132dc490574b2a6d21874491212fb5e6464c1925bc263342f7f355b,d90bea50b7e77417af3cb58d8ac1de1feac2faeba6fdb8fbb2c9c5b244007851,2f8df0dd4ec68b7ecede983856fcf748a810913b995289eed72c903fa2f3b2b4,9140f50482940b67ece4edb8d0b4620f4f6d6646d78abf88d88a230f689d5dca,2b80c8701cd43b444ae0c91c84c859ebcbfb79eb5c74b0a11652308ca1fb715b,c5f402b12507ec02bd356d4f744750a84e98d1dffba753801b50dc0458c9bf9f,d45f807174265e7325fb390142167d1c35c508fc139f35b34c8e9418eaa1f6e1
"10","0","2","352","10140","0","10140360","1","0","浮板+踢水（藍）","0","110411"
"10","0","2","352","10140","0","10140361","1","0","浮板+踢水（藍）","0","110511"
"5","0","1","352","10140","0","10140363","1","0","浮板+踢水（藍）","0","113111"
"5","0","1","352","10140","0","10140364","1","0","浮板+踢水（藍）","0","113211"
"5","0","1","352","10140","0","10140365","1","0","浮板+踢水（藍）","0","113311"
"10","0","2","352","10140","0","10140366","1","0","浮板+踢水（藍）","0","113411"
"10","0","2","352","10140","0","10140367","1","0","浮板+踢水（藍）","0","113511"
"10","0","2","352","10140","0","10140368","1","0","浮板+踢水（藍）","0","113611"
"5","0","1","352","10140","0","10140369","1","0","浮板+踢水（藍）","0","115711"
"10","0","2","351","10140","0","10140370","1","0","浮板+踢水（粉）","0","117011"
"10","0","2","352","10140","0","10140371","1","0","浮板+踢水（藍）","0","117111"
"10","0","2","352","10140","0","10140372","1","0","浮板+踢水（藍）","0","117211"
"10","0","2","352","10140","0","10140373","1","0","浮板+踢水（藍）","0","117311"
"10","0","2","351","10140","0","10140374","1","0","浮板+踢水（粉）","0","117411"
"10","0","2","351","10140","0","10140375","1","0","浮板+踢水（粉）","0","122411"
"5","0","1","352","10140","0","10140376","1","0","浮板+踢水（藍）","0","122511"
"10","0","2","351","10140","0","10140377","1","0","浮板+踢水（粉）","0","122611"
"10","0","1","352","10140","0","10140378","1","0","浮板+踢水（藍）","0","122711"
"10","0","1","351","10140","0","10140379","1","0","浮板+踢水（粉）","0","122811"
"10","0","1","351","10140","0","10140380","1","0","浮板+踢水（粉）","0","122911"
"5","0","1","351","10140","0","10140382","1","0","浮板+踢水（粉）","0","126711"
"10","0","2","352","10140","0","10140383","1","0","浮板+踢水（藍）","0","126811"
"5","0","1","351","10140","0","10140385","1","0","浮板+踢水（粉）","0","127011"
"10","0","2","352","10140","0","10140388","1","0","浮板+踢水（藍）","0","129411"
"10","0","2","351","10140","0","10140389","1","0","浮板+踢水（粉）","0","129511"
"10","0","2","401","10140","0","10140401","1","0","漂浮（普通）","0","107511"
"15","0","2","402","10140","0","10140402","1","0","漂浮（小孩）","0","107611"
"10","0","1","401","10140","0","10140403","1","0","漂浮（普通）","0","107711"
"20","0","2","401","10140","0","10140406","1","0","漂浮（普通）","0","108011"
"10","0","2","401","10140","0","10140407","1","0","漂浮（普通）","0","110011"
"10","0","1","401","10140","0","10140408","1","0","漂浮（普通）","0","110111"
"3","0","1","401","10140","0","10140409","1","0","漂浮（普通）","0","110311"
"10","0","2","401","10140","0","10140410","1","0","漂浮（普通）","0","110411"
"10","0","2","401","10140","0","10140411","1","0","漂浮（普通）","0","110511"
"50","0","2","401","10140","0","10140412","1","0","漂浮（普通）","0","110611"
"5","0","1","401","10140","0","10140413","1","0","漂浮（普通）","0","113111"
"5","0","1","401","10140","0","10140414","1","0","漂浮（普通）","0","113211"
"5","0","1","401","10140","0","10140415","1","0","漂浮（普通）","0","113311"
"10","0","2","401","10140","0","10140416","1","0","漂浮（普通）","0","113411"
"10","0","2","401","10140","0","10140417","1","0","漂浮（普通）","0","113511"
"10","0","2","401","10140","0","10140418","1","0","漂浮（普通）","0","113611"
"5","0","1","401","10140","0","10140419","1","0","漂浮（普通）","0","115711"
"10","0","2","401","10140","0","10140420","1","0","漂浮（普通）","0","117011"
"10","0","2","401","10140","0","10140421","1","0","漂浮（普通）","0","117111"
"10","0","2","401","10140","0","10140422","1","0","漂浮（普通）","0","117211"
"10","0","2","401","10140","0","10140423","1","0","漂浮（普通）","0","117311"
"10","0","2","401","10140","0","10140424","1","0","漂浮（普通）","0","117411"
"10","0","2","401","10140","0","10140425","1","0","漂浮（普通）","0","122411"
"5","0","1","401","10140","0","10140426","1","0","漂浮（普通）","0","122511"
"10","0","2","401","10140","0","10140427","1","0","漂浮（普通）","0","122611"
"10","0","1","402","10140","0","10140428","1","0","漂浮（小孩）","0","122711"
"10","0","1","402","10140","0","10140429","1","0","漂浮（小孩）","0","122811"
"10","0","1","402","10140","0","10140430","1","0","漂浮（小孩）","0","122911"
"10","0","2","401","10140","0","10140431","1","0","漂浮（普通）","0","126611"
"5","0","1","401","10140","0","10140432","1","0","漂浮（普通）","0","126711"
"10","0","2","401","10140","0","10140433","1","0","漂浮（普通）","0","126811"
"30","0","2","401","10140","0","10140434","1","0","漂浮（普通）","0","126911"
"5","0","1","401","10140","0","10140435","1","0","漂浮（普通）","0","127011"
"10","0","2","401","10140","0","10140436","1","0","漂浮（普通）","0","127111"
"30","0","2","402","10140","0","10140437","1","0","漂浮（小孩）","0","129311"
"10","0","2","401","10140","0","10140438","1","0","漂浮（普通）","0","129411"
"10","0","2","401","10140","0","10140439","1","0","漂浮（普通）","0","129511"
"10","0","2","451","10140","0","10140451","1","0","捷泳","0","107511"
"20","0","2","451","10140","0","10140456","1","0","捷泳","0","108011"
"10","0","2","451","10140","0","10140457","1","0","捷泳","0","110011"
"3","0","1","451","10140","0","10140459","1","0","捷泳","0","110311"
"10","0","2","451","10140","0","10140460","1","0","捷泳","0","110411"
"10","0","2","451","10140","0","10140461","1","0","捷泳","0","110511"
"5","0","1","451","10140","0","10140463","1","0","捷泳","0","113111"
"5","0","1","451","10140","0","10140464","1","0","捷泳","0","113211"
"10","0","2","451","10140","0","10140466","1","0","捷泳","0","113411"
"10","0","2","451","10140","0","10140467","1","0","捷泳","0","113511"
"5","0","1","451","10140","0","10140469","1","0","捷泳","0","115711"
"10","0","2","451","10140","0","10140470","1","0","捷泳","0","117011"
"10","0","2","451","10140","0","10140471","1","0","捷泳","0","117111"
"10","0","2","451","10140","0","10140472","1","0","捷泳","0","117211"
"10","0","2","451","10140","0","10140473","1","0","捷泳","0","117311"
"10","0","2","451","10140","0","10140474","1","0","捷泳","0","117411"
"10","0","2","451","10140","0","10140475","1","0","捷泳","0","122411"
"5","0","1","451","10140","0","10140476","1","0","捷泳","0","122511"
"10","0","2","451","10140","0","10140477","1","0","捷泳","0","122611"
"5","0","1","451","10140","0","10140482","1","0","捷泳","0","126711"
"10","0","2","451","10140","0","10140483","1","0","捷泳","0","126811"
"5","0","1","451","10140","0","10140485","1","0","捷泳","0","127011"
"10","0","2","451","10140","0","10140488","1","0","捷泳","0","129411"
"10","0","2","501","10140","0","10140501","1","0","衝浪","0","107511"
"20","0","2","501","10140","0","10140505","1","0","衝浪","0","107911"
"20","0","2","501","10140","0","10140506","1","0","衝浪","0","108011"
"10","0","2","501","10140","0","10140507","1","0","衝浪","0","110011"
"3","0","1","501","10140","0","10140509","1","0","衝浪","0","110311"
"10","0","2","501","10140","0","10140510","1","0","衝浪","0","110411"
"10","0","2","501","10140","0","10140511","1","0","衝浪","0","110511"
"5","0","1","501","10140","0","10140513","1","0","衝浪","0","113111"
"5","0","1","501","10140","0","10140514","1","0","衝浪","0","113211"
"5","0","1","501","10140","0","10140515","1","0","衝浪","0","113311"
"10","0","2","501","10140","0","10140516","1","0","衝浪","0","113411"
"5","0","1","501","10140","0","10140519","1","0","衝浪","0","115711"
"10","0","2","501","10140","0","10140521","1","0","衝浪","0","117111"
"10","0","2","501","10140","0","10140522","1","0","衝浪","0","117211"
"10","0","2","501","10140","0","10140524","1","0","衝浪","0","117411"
"10","0","2","501","10140","0","10140525","1","0","衝浪","0","122411"
"5","0","1","501","10140","0","10140526","1","0","衝浪","0","122511"
"10","0","1","501","10140","0","10140529","1","0","衝浪","0","122811"
"5","0","1","501","10140","0","10140532","1","0","衝浪","0","126711"
"10","0","2","501","10140","0","10140533","1","0","衝浪","0","126811"
"5","0","1","501","10140","0","10140535","1","0","衝浪","0","127011"
"10","0","2","501","10140","0","10140538","1","0","衝浪","0","129411"
"10","0","2","501","10140","0","10140539","1","0","衝浪","0","129511"
"10","0","2","851","10140","107611","10140851","1","0","貪吃佩可 / 可可蘿 / 凱留","107811","107511"
"10","0","2","852","10140","122611","10140852","1","0","日和 / 優衣 / 怜","122511","122411"
"10","0","2","853","10140","117411","10140853","1","0","千歌 / 望 / 紡希","117311","117211"
"10","0","1","854","10140","122711","10140854","1","0","禊 / 美美 / 鏡華","122811","122911"
"20","0","1","855","10140","0","10140855","1","0","初音 / 美里","113511","113411"
"20","0","1","856","10140","0","10140856","1","0","咲戀 / 鈴莓","107711","110311"
"10","0","2","857","10140","110611","10140857","1","110511","真琴 / 霞 / 真步 / 香織","115711","110411"
"10","0","2","858","10140","126711","10140858","1","108011","美冬 / 秋乃 / 珠希 / 優花梨","107911","126811"
"10","0","1","859","10140","113311","10140859","1","113111","惠理子 / 杏奈 / 七七香 / 流夏","113211","117011"
"20","0","1","860","10140","0","10140860","1","0","伊緒 / 鈴奈","110011","110111"
"10","0","2","861","10140","129511","10140861","1","0","琪愛兒 / 優妮 / 克蘿依","129411","129311"
"20","0","1","862","10140","126811","10140862","1","0","似似花 / 秋乃 / 優花梨","126711","126611"
"20","0","2","863","10140","126911","10140863","1","0","忍 / 空花 / 蘭法","127011","127111"
"20","0","2","864","10140","0","10140864","1","0","凱留 / 鈴奈","110011","107811"
"20","0","1","865","10140","0","10140865","1","0","咲戀 / 流夏","113111","110311"
"20","0","1","866","10140","0","10140866","1","0","初音 / 霞","115711","113411"
"20","0","2","867","10140","0","10140867","1","0","杏奈 / 忍","127111","113211"
"20","0","2","868","10140","0","10140868","1","0","惠理子 / 靜流","117111","117011"
"20","0","2","869","10140","0","10140869","1","0","鈴奈 / 香織","110511","110011"
"20","0","2","870","10140","117111","10140870","1","0","伊緒 / 空花 / 靜流","127011","110111"
"20","0","2","871","10140","0","10140871","1","0","怜 / 紡希","117411","122511"
"20","0","1","872","10140","0","10140872","1","0","咲戀 / 秋乃","126711","110311"
"20","0","2","873","10140","0","10140873","1","0","真琴 / 霞","115711","110411"
"20","0","2","874","10140","0","10140874","1","0","優衣 / 真琴","110411","122611"
"20","0","2","875","10140","0","10140875","1","0","克蘿依 / 美冬","108011","129411"
"20","0","2","876","10140","0","10140876","1","0","優妮 / 靜流","117111","129311"
"20","0","2","877","10140","117411","10140877","1","117311","琪愛兒 / 望 / 紡希 / 千歌","117211","129511"
"20","0","2","878","10140","0","10140878","1","0","琪愛兒 / 真步","110611","129511"
"20","0","2","879","10140","0","10140879","1","0","可可蘿 / 優衣","122611","107611"
"20","0","2","880","10140","0","10140880","1","0","優妮 / 咲戀","110311","129311"
"20","0","2","881","10140","0","10140881","1","0","優妮 / 美里","113511","129311"
"20","0","2","882","10140","0","10140882","1","0","珠希 / 美冬","108011","107911"
"20","0","2","883","10140","115711","10140883","1","122411","真琴 / 香織 / 霞 / 日和","110511","110411"
"20","0","2","884","10140","0","10140884","1","0","似似花 / 貪吃佩可","107511","126611"
"20","0","2","885","10140","0","10140885","1","0","鈴莓 / 可可蘿","107611","107711"
"20","0","1","886","10140","0","10140886","1","0","流夏 / 怜","122511","113111"
"20","0","1","887","10140","0","10140887","1","0","鈴莓 / 鏡華","122711","107711"
"10","0","1","889","10140","0","10140889","1","0","泳池邊奔跑的禊","0","122811"
"10","0","2","890","10140","0","10140890","1","0","泳池邊奔跑的珠希","0","107911"
"10","0","2","891","10140","0","10140891","1","0","踢水逆向的日和","0","122411"
"10","0","2","892","10140","0","10140892","1","0","小船上害怕的珠希","0","107911"
"10","0","2","893","10140","0","10140893","1","0","小船上害怕的凱留","0","107811"
"5","0","1","894","10140","0","10140894","1","0","和水母一起漂流的空花","0","127011"
"10","0","2","895","10140","0","10140895","1","0","用游泳圈漂流的凱留","0","107811"
"10","0","2","896","10140","0","10140896","1","0","用游泳圈漂流的似似花","0","126611"
"10","1","1","901","10140","0","10140901","2","0","喝麥酒也不要喝得爛醉","0","126811"
"10","1","2","902","10140","0","10140902","2","0","漂流的大妃","0","126611"
"10","1","2","903","10140","0","10140903","2","0","當她換穿上傳說","113311","113211"
"10","1","1","904","10140","122711","10140904","2","129311","同世代很棒吧？","122811","122911"
"30","1","1","905","10140","107611","10140905","2","0","漂流的氣場","117011","117111"
"30","1","1","906","10140","0","10140906","2","0","泳池內的音樂會","117311","126911"
"10","1","2","907","10140","113111","10140907","2","0","色慾薰心","427111","127111"
"10","1","1","908","10140","0","10140908","2","0","漂浮的怪奇怪靈","107811","126911"
"30","1","1","909","10140","113411","10140909","2","0","她的著裝守則","113511","113611"
"10","1","1","910","10140","110411","10140910","2","0","經商精神化為泡影","110511","107911"
"10","1","1","911","10140","122711","10140911","2","129311","開心的小小甜心一家","122811","122911"
"10","1","1","912","10140","122711","10140912","2","0","您看出來了嗎","126911","127111"
"5","1","2","913","10140","0","10140913","2","0","被虐狂水漂","0","127011"
"20","1","1","914","10140","110411","10140914","2","0","出發！度假村遊船","110511","110611"
"10","1","2","915","10140","0","10140915","2","0","泳池邊的女僕","110311","107711"
"5","1","2","916","10140","117411","10140916","2","117011","喜歡釣魚的天性","113311","113111"
"5","1","2","917","10140","0","10140917","2","0","秋乃之輪迴","110311","126711"
"20","1","2","918","10140","0","10140918","2","0","老師也是努力的孩子！","113511","110111"
"30","1","1","919","10140","117411","10140919","2","0","閃亮亮☆網紅","110011","117211"
"2","1","2","920","10140","0","10140920","2","0","名偵探霞的墨丘利度假村事件簿①","0","115711"
"2","1","2","921","10140","0","10140921","2","0","名偵探霞的墨丘利度假村事件簿②","0","115711"
"2","1","2","922","10140","0","10140922","2","0","名偵探霞的墨丘利度假村事件簿③","0","115711"
"2","1","2","923","10140","0","10140923","2","0","名偵探霞的墨丘利度假村事件簿④","0","115711"
"30","2","1","941","10140","107611","10140941","2","0","享受度假村！美食殿堂♪","107811","107511"
"10","2","2","942","10140","0","10140942","2","0","那之後的冒險故事","127111","113211"
"10","2","2","943","10140","0","10140943","2","0","了解魚心即為釣心？","122511","117411"
"10","2","1","944","10140","108011","10140944","2","0","STOP！無照營業","126811","107911"
"30","2","1","945","10140","117011","10140945","2","0","請小心戀愛話題？","110411","122611"
"30","2","1","946","10140","107911","10140946","2","0","十貓十色","107811","122411"
"30","2","1","947","10140","129311","10140947","2","0","從微亮的水底處","129411","129511"
"5","0","2","951","10140","0","10140951","1","0","擲岩猴玩具","0","0"
"5","0","1","952","10140","0","10140952","1","0","雷雲長老玩具","0","0"
"5","0","2","953","10140","0","10140953","1","0","可可拉玩具","0","0"
"5","0","1","954","10140","0","10140954","1","0","魔像玩具","0","0"
"5","0","2","955","10140","0","10140955","1","0","席茲玩具","0","0"
"5","0","1","956","10140","0","10140956","1","0","沉睡之梟玩具","0","0"
"5","0","2","957","10140","0","10140957","1","0","軟泥怪玩具","0","0"
"5","0","1","958","10140","0","10140958","1","0","喵特玩具","0","0"
"5","0","2","959","10140","0","10140959","1","0","氣球鳥玩具","0","0"
"5","0","1","960","10140","0","10140960","1","0","小小格里芬玩具","0","0"
"5","0","2","961","10140","0","10140961","1","0","紅蕈菇玩具","0","0"
"5","0","1","962","10140","0","10140962","1","0","摩拉玩具","0","0"
