ab6dd54cf7809fc1a148be1e044650d3cae119f142f49eb37001463916678c61,0d42381f73bb8658ad997f6bbc2e8cda3f064944ffe07c7b50db53f12b5524aa,d5ef0aecacaf075d3bc9cf27a5669211491324ad1732274b1060e73e7d937419,3ac8c044abc8cf5b4c52da534c1cb5d015e19d2b598404fc45100f1d00543474,a8052f69edac935f3ec89fccd1f04bd730d9ccba36d2e749ad29eab5aad57d15,abda11ae37044e03ec3b96c3f3721fa86f37812b732ec785ed4985dd096760bf,ddc9b5a242c28593132fdaf9fe10468742d2af4629d47140d7dc32ac548935c4,e057503bfdca38c211235a50067d1b6120929ca458aa7babf369ba13548aa5f3,2c3d579e3a220a2bb7e107ac5fdeb30cfb6f7609f3dd10fc11662fa7f590a8ae,98bb70480d9baa2992bd89c266a56b39a8480025e95c21df1945e7e62d82df33,a2b9b9ccbe7bcb3682ad7834bd071855f4d195dcd850422996dc3bb3f200e172,de0c67ab03ef1323f754258c6375351f8dc45817c7517d600e1c9d22db85fdec,21dffea719f3b9e321227f80d90c7418c4fb2667a165fcebf66f85fd17219400,426094240f51f36ad310a012dd1bf87c60c737f59ea246bc73fa2ae186efbfd2,191720001d9f2dc6b73a28d2484f4ff5b4ff2314cf87e63d1d97830b82afcc58,ebd64db340304009cf1951913aa7ab266e9b562192b1edc714b2d3b6fa29ae6e,9665bc95cdaf90c91aec16c0d45bc45193ba2661cb75419fd7dc488b1f016544,4070487318920f9c2172c2ed9ac5efe168ab271b744057aabc0cd55a0c3b8120,f4d91e341767765029b5f79eb0199724348878e6a1bc18226ac920d817fe3751,a1746b76d7bb548f9094da690747b1143341372f91bd6beddce06bd97d958ad7,5e0ccc7e922f95cf4540874c812bf78ff1f5f9ebd6e06c48273409607a2080a3,e2c2883e3d064a63dc804a84c170a0195481a5db1fabb492ba11e2ab8020bdf6
"12","601","閱覽活動劇情終幕","0","20111","201","50","2","11","101","6113","94002","2","9002","2025/06/07 16:00:00","0","0","1","2","10120111","100000","62001"
"12","601","閱覽活動劇情終幕","0","20112","201","50","2","12","101","6113","94002","2","9002","2025/06/07 16:00:00","0","0","1","2","10120112","100000","62001"
"2","601","完成前篇活動冒險 N-1","0","20201","202","30","8","1","101","6114","22002","2","9003","2025/06/01 16:00:00","0","0","1","1","10120201","1","91002"
"2","601","完成前篇活動冒險 N-2","0","20202","202","30","8","2","101","6114","22002","2","9003","2025/06/01 16:00:00","0","0","1","1","10120202","1","91002"
"2","601","完成前篇活動冒險 N-3","0","20203","202","30","8","3","101","6114","22002","2","9003","2025/06/01 16:00:00","0","0","1","1","10120203","1","91002"
"2","601","完成前篇活動冒險 N-4","0","20204","202","30","8","4","101","6114","22002","2","9003","2025/06/01 16:00:00","0","0","1","1","10120204","1","91002"
"2","601","完成前篇活動冒險 N-5","0","20205","202","30","8","5","101","6114","22002","2","9003","2025/06/01 16:00:00","0","0","1","1","10120205","1","91002"
"2","601","完成前篇活動冒險 N-6","0","20206","202","30","8","6","101","6114","22002","2","9003","2025/06/01 16:00:00","0","0","1","1","10120206","1","91002"
"2","601","完成前篇活動冒險 N-7","0","20207","202","30","8","7","101","6114","22002","2","9003","2025/06/01 16:00:00","0","0","1","1","10120207","1","91002"
"2","601","完成前篇活動冒險 N-8","0","20208","202","30","8","8","101","6114","22002","2","9003","2025/06/01 16:00:00","0","0","1","1","10120208","1","91002"
"2","601","完成前篇活動冒險 N-9","0","20209","202","30","8","9","101","6114","22002","2","9003","2025/06/01 16:00:00","0","0","1","1","10120209","1","91002"
"2","601","完成前篇活動冒險 N-10","0","20210","202","30","8","10","101","6114","22002","2","9003","2025/06/01 16:00:00","0","0","1","1","10120210","1","91002"
"2","601","完成前篇活動冒險 H-1","0","20211","202","60","8","11","101","6114","22002","2","9003","2025/06/01 16:00:00","0","0","1","1","10120211","3","91002"
"2","601","完成前篇活動冒險 H-2","0","20212","202","60","8","12","101","6114","22002","2","9003","2025/06/01 16:00:00","0","0","1","1","10120212","3","91002"
"2","601","完成前篇活動冒險 H-3","0","20213","202","60","8","13","101","6114","22002","2","9003","2025/06/01 16:00:00","0","0","1","1","10120213","3","91002"
"2","601","完成後篇活動冒險 N-1","0","20214","202","30","8","14","101","6114","22002","2","9003","2025/06/07 16:00:00","0","0","1","1","10120214","1","91002"
"2","601","完成後篇活動冒險 N-2","0","20215","202","30","8","15","101","6114","22002","2","9003","2025/06/07 16:00:00","0","0","1","1","10120215","1","91002"
"2","601","完成後篇活動冒險 N-3","0","20216","202","30","8","16","101","6114","22002","2","9003","2025/06/07 16:00:00","0","0","1","1","10120216","1","91002"
"2","601","完成後篇活動冒險 N-4","0","20217","202","30","8","17","101","6114","22002","2","9003","2025/06/07 16:00:00","0","0","1","1","10120217","1","91002"
"2","601","完成後篇活動冒險 N-5","0","20218","202","30","8","18","101","6114","22002","2","9003","2025/06/07 16:00:00","0","0","1","1","10120218","1","91002"
"2","601","完成後篇活動冒險 N-6","0","20219","202","30","8","19","101","6114","22002","2","9003","2025/06/07 16:00:00","0","0","1","1","10120219","1","91002"
"2","601","完成後篇活動冒險 N-7","0","20220","202","30","8","20","101","6114","22002","2","9003","2025/06/07 16:00:00","0","0","1","1","10120220","1","91002"
"2","601","完成後篇活動冒險 N-8","0","20221","202","30","8","21","101","6114","22002","2","9003","2025/06/07 16:00:00","0","0","1","1","10120221","1","91002"
"2","601","完成後篇活動冒險 N-9","0","20222","202","30","8","22","101","6114","22002","2","9003","2025/06/07 16:00:00","0","0","1","1","10120222","1","91002"
"2","601","完成後篇活動冒險 N-10","0","20223","202","30","8","23","101","6114","22002","2","9003","2025/06/07 16:00:00","0","0","1","1","10120223","1","91002"
"2","601","完成後篇活動冒險 H-1","0","20224","202","60","8","24","101","6114","22002","2","9003","2025/06/07 16:00:00","0","0","1","1","10120224","3","91002"
"2","601","完成後篇活動冒險 H-2","0","20225","202","60","8","25","101","6114","22002","2","9003","2025/06/07 16:00:00","0","0","1","1","10120225","3","91002"
"2","601","完成後篇活動冒險 H-3","0","20226","202","60","8","26","101","6114","22002","2","9003","2025/06/07 16:00:00","0","0","1","1","10120226","3","91002"
"2","601","通過前篇Boss戰（SCENARIO）","12","20301","203","50","8","1","101","6115","90005","2","9019","2025/06/01 16:00:00","750000","94002","1","1","10120301","10","91002"
"2","601","通過後篇Boss戰（SCENARIO）","12","20401","204","50","8","1","101","6115","90005","2","9028","2025/06/07 16:00:00","750000","94002","1","1","10120401","10","91002"
"2","601","通過前篇Boss戰（SPECIAL）的MODE1","0","30101","301","30","8","1","101","6116","62001","3","9016","2025/06/01 16:00:00","0","0","1","1","10130101","200","91002"
"2","601","通過前篇Boss戰（SPECIAL）的MODE2","0","30201","302","30","8","2","101","6116","62001","3","9016","2025/06/01 16:00:00","0","0","1","1","10130201","200","91002"
"12","601","通過前篇Boss戰（SPECIAL）","0","30301","303","30","8","3","101","6116","94002","3","9016","2025/06/01 16:00:00","0","0","1","1","10130301","120000","91002"
"0","601","挑戰次數5次以內通過前篇Boss戰（SPECIAL）","0","30401","304","100","8","5","101","6116","0","3","9015","2025/06/01 16:00:00","0","0","1","1","10130401","0","91002"
"0","601","通過前篇Boss戰（SPECIAL+）的MODE1","0","30501","305","500000","12","1","101","6117","0","3","9026","2025/06/01 16:00:00","0","0","1","1","10130501","0","94002"
"0","601","通過前篇Boss戰（SPECIAL+）的MODE2","0","30601","306","500000","12","2","101","6117","0","3","9026","2025/06/01 16:00:00","0","0","1","1","10130601","0","94002"
"12","601","挑戰次數5次以內通過前篇Boss戰（SPECIAL+）","0","30701","307","20","4","5","101","6117","94002","3","9027","2025/06/01 16:00:00","0","0","1","1","10130701","1000000","140001"
"2","601","通過後篇Boss戰（SPECIAL）的MODE1","0","30801","308","30","8","1","101","6116","62001","3","9029","2025/06/07 16:00:00","0","0","1","1","10130801","200","91002"
"2","601","通過後篇Boss戰（SPECIAL）的MODE2","0","30901","309","30","8","2","101","6116","62001","3","9029","2025/06/07 16:00:00","0","0","1","1","10130901","200","91002"
"12","601","通過後篇Boss戰（SPECIAL）","0","31001","310","30","8","3","101","6116","94002","3","9029","2025/06/07 16:00:00","0","0","1","1","10131001","120000","91002"
"0","601","挑戰次數5次以內通過後篇Boss戰（SPECIAL）","0","31101","311","100","8","5","101","6116","0","3","9030","2025/06/07 16:00:00","0","0","1","1","10131101","0","91002"
"0","601","通過後篇Boss戰（SPECIAL+）的MODE1","0","31201","312","500000","12","1","101","6117","0","3","9031","2025/06/07 16:00:00","0","0","1","1","10131201","0","94002"
"0","601","通過後篇Boss戰（SPECIAL+）的MODE2","0","31301","313","500000","12","2","101","6117","0","3","9031","2025/06/07 16:00:00","0","0","1","1","10131301","0","94002"
"12","601","挑戰次數5次以內通過後篇Boss戰（SPECIAL+）","0","31401","314","20","4","5","101","6117","94002","3","9032","2025/06/07 16:00:00","0","0","1","1","10131401","1000000","140001"
"0","601","完成1次活動冒險","0","10101","101","10","2","0","102","6114","0","1","9004","2025/07/01 16:00:00","0","0","1","1","10210101","0","62001"
"12","601","閱覽活動劇情序幕","0","20101","201","50","2","1","102","6113","94002","2","9002","2025/07/01 16:00:00","0","0","1","2","10220101","100000","62001"
"12","601","閱覽活動劇情 第1話","0","20102","201","50","2","2","102","6113","94002","2","9002","2025/07/01 16:00:00","0","0","1","2","10220102","100000","62001"
"12","601","閱覽活動劇情 第2話","0","20103","201","50","2","3","102","6113","94002","2","9002","2025/07/01 16:00:00","0","0","1","2","10220103","100000","62001"
"12","601","閱覽活動劇情 第3話","0","20104","201","50","2","4","102","6113","94002","2","9002","2025/07/01 16:00:00","0","0","1","2","10220104","100000","62001"
"12","601","閱覽活動劇情 第4話","0","20105","201","50","2","5","102","6113","94002","2","9002","2025/07/01 16:00:00","0","0","1","2","10220105","100000","62001"
"12","601","閱覽活動劇情 第5話","0","20106","201","50","2","6","102","6113","94002","2","9002","2025/07/01 16:00:00","0","0","1","2","10220106","100000","62001"
"12","601","閱覽活動劇情 第6話","0","20107","201","50","2","7","102","6113","94002","2","9002","2025/07/01 16:00:00","0","0","1","2","10220107","100000","62001"
"12","601","閱覽活動劇情終幕","0","20108","201","50","2","8","102","6113","94002","2","9002","2025/07/01 16:00:00","0","0","1","2","10220108","100000","62001"
"2","601","完成活動冒險 N-1","0","20201","202","30","8","1","102","6114","22002","2","9003","2025/07/01 16:00:00","0","0","1","1","10220201","1","91002"
"2","601","完成活動冒險 N-2","0","20202","202","30","8","2","102","6114","22002","2","9003","2025/07/01 16:00:00","0","0","1","1","10220202","1","91002"
"2","601","完成活動冒險 N-3","0","20203","202","30","8","3","102","6114","22002","2","9003","2025/07/01 16:00:00","0","0","1","1","10220203","1","91002"
"2","601","完成活動冒險 N-4","0","20204","202","30","8","4","102","6114","22002","2","9003","2025/07/01 16:00:00","0","0","1","1","10220204","1","91002"
"2","601","完成活動冒險 N-5","0","20205","202","30","8","5","102","6114","22002","2","9003","2025/07/01 16:00:00","0","0","1","1","10220205","1","91002"
"2","601","完成活動冒險 N-6","0","20206","202","30","8","6","102","6114","22002","2","9003","2025/07/01 16:00:00","0","0","1","1","10220206","1","91002"
"2","601","完成活動冒險 N-7","0","20207","202","30","8","7","102","6114","22002","2","9003","2025/07/01 16:00:00","0","0","1","1","10220207","1","91002"
"2","601","完成活動冒險 N-8","0","20208","202","30","8","8","102","6114","22002","2","9003","2025/07/01 16:00:00","0","0","1","1","10220208","1","91002"
"2","601","完成活動冒險 N-9","0","20209","202","30","8","9","102","6114","22002","2","9003","2025/07/01 16:00:00","0","0","1","1","10220209","1","91002"
"2","601","完成活動冒險 N-10","0","20210","202","30","8","10","102","6114","22002","2","9003","2025/07/01 16:00:00","0","0","1","1","10220210","1","91002"
"2","601","完成活動冒險 H-1","0","20211","202","60","8","11","102","6114","22002","2","9003","2025/07/01 16:00:00","0","0","1","1","10220211","3","91002"
"2","601","完成活動冒險 H-2","0","20212","202","60","8","12","102","6114","22002","2","9003","2025/07/01 16:00:00","0","0","1","1","10220212","3","91002"
"2","601","完成活動冒險 H-3","0","20213","202","60","8","13","102","6114","22002","2","9003","2025/07/01 16:00:00","0","0","1","1","10220213","3","91002"
"2","601","通過Boss戰（SCENARIO）","12","20301","203","50","8","1","102","6115","90005","2","9019","2025/07/01 16:00:00","750000","94002","1","1","10220301","10","91002"
"2","601","通過Boss戰（SPECIAL）的MODE1","0","30101","301","30","8","1","102","6116","62001","3","9016","2025/07/01 16:00:00","0","0","1","1","10230101","200","91002"
"2","601","通過Boss戰（SPECIAL）的MODE2","0","30201","302","30","8","2","102","6116","62001","3","9016","2025/07/01 16:00:00","0","0","1","1","10230201","200","91002"
"12","601","通過Boss戰（SPECIAL）","0","30301","303","30","8","3","102","6116","94002","3","9016","2025/07/01 16:00:00","0","0","1","1","10230301","120000","91002"
"0","601","挑戰次數5次以內通過Boss戰（SPECIAL）","0","30401","304","100","8","5","102","6116","0","3","9015","2025/07/01 16:00:00","0","0","1","1","10230401","0","91002"
"0","601","通過Boss戰（SPECIAL+）的MODE1","0","30501","305","500000","12","1","102","6117","0","3","9026","2025/07/01 16:00:00","0","0","1","1","10230501","0","94002"
"0","601","通過Boss戰（SPECIAL+）的MODE2","0","30601","306","500000","12","2","102","6117","0","3","9026","2025/07/01 16:00:00","0","0","1","1","10230601","0","94002"
"12","601","挑戰次數5次以內通過Boss戰（SPECIAL+）","0","30701","307","20","4","5","102","6117","94002","3","9027","2025/07/01 16:00:00","0","0","1","1","10230701","1000000","140001"
"0","601","完成1次活動冒險","0","10101","101","10","2","0","103","6114","0","1","9004","2026/03/01 16:00:00","0","0","1","1","10310101","0","62001"
"12","601","閱覽活動劇情序幕","0","20101","201","50","2","1","103","6113","94002","2","9002","2026/03/01 16:00:00","0","0","1","2","10320101","100000","62001"
"12","601","閱覽活動劇情 第1話","0","20102","201","50","2","2","103","6113","94002","2","9002","2026/03/01 16:00:00","0","0","1","2","10320102","100000","62001"
"12","601","閱覽活動劇情 第2話","0","20103","201","50","2","3","103","6113","94002","2","9002","2026/03/01 16:00:00","0","0","1","2","10320103","100000","62001"
"12","601","閱覽活動劇情 第3話","0","20104","201","50","2","4","103","6113","94002","2","9002","2026/03/01 16:00:00","0","0","1","2","10320104","100000","62001"
"12","601","閱覽活動劇情 第4話","0","20105","201","50","2","5","103","6113","94002","2","9002","2026/03/01 16:00:00","0","0","1","2","10320105","100000","62001"
"12","601","閱覽活動劇情 第5話","0","20106","201","50","2","6","103","6113","94002","2","9002","2026/03/01 16:00:00","0","0","1","2","10320106","100000","62001"
"12","601","在活動劇情 第6話找出真兇吧","0","20107","201","50","2","7","103","6113","94002","2","9002","2026/03/01 16:00:00","0","0","1","2","10320107","100000","62001"
"12","601","閱覽活動劇情終幕","0","20108","201","50","2","8","103","6113","94002","2","9002","2026/03/01 16:00:00","0","0","1","2","10320108","100000","62001"
"2","601","完成活動冒險 N-1","0","20201","202","30","8","1","103","6114","22002","2","9003","2026/03/01 16:00:00","0","0","1","1","10320201","1","91002"
"2","601","完成活動冒險 N-2","0","20202","202","30","8","2","103","6114","22002","2","9003","2026/03/01 16:00:00","0","0","1","1","10320202","1","91002"
"2","601","完成活動冒險 N-3","0","20203","202","30","8","3","103","6114","22002","2","9003","2026/03/01 16:00:00","0","0","1","1","10320203","1","91002"
"2","601","完成活動冒險 N-4","0","20204","202","30","8","4","103","6114","22002","2","9003","2026/03/01 16:00:00","0","0","1","1","10320204","1","91002"
"2","601","完成活動冒險 N-5","0","20205","202","30","8","5","103","6114","22002","2","9003","2026/03/01 16:00:00","0","0","1","1","10320205","1","91002"
"2","601","完成活動冒險 N-6","0","20206","202","30","8","6","103","6114","22002","2","9003","2026/03/01 16:00:00","0","0","1","1","10320206","1","91002"
"2","601","完成活動冒險 N-7","0","20207","202","30","8","7","103","6114","22002","2","9003","2026/03/01 16:00:00","0","0","1","1","10320207","1","91002"
"2","601","完成活動冒險 N-8","0","20208","202","30","8","8","103","6114","22002","2","9003","2026/03/01 16:00:00","0","0","1","1","10320208","1","91002"
"2","601","完成活動冒險 N-9","0","20209","202","30","8","9","103","6114","22002","2","9003","2026/03/01 16:00:00","0","0","1","1","10320209","1","91002"
"2","601","完成活動冒險 N-10","0","20210","202","30","8","10","103","6114","22002","2","9003","2026/03/01 16:00:00","0","0","1","1","10320210","1","91002"
"2","601","完成活動冒險 H-1","0","20211","202","60","8","11","103","6114","22002","2","9003","2026/03/01 16:00:00","0","0","1","1","10320211","3","91002"
"2","601","完成活動冒險 H-2","0","20212","202","60","8","12","103","6114","22002","2","9003","2026/03/01 16:00:00","0","0","1","1","10320212","3","91002"
"2","601","完成活動冒險 H-3","0","20213","202","60","8","13","103","6114","22002","2","9003","2026/03/01 16:00:00","0","0","1","1","10320213","3","91002"
"2","601","通過Boss戰（SCENARIO）","12","20301","203","50","8","1","103","6115","90005","2","9019","2026/03/01 16:00:00","750000","94002","1","1","10320301","10","91002"
"2","601","通過Boss戰（SPECIAL）的MODE1","0","30101","301","30","8","1","103","6116","62001","3","9016","2026/03/01 16:00:00","0","0","1","1","10330101","200","91002"
"2","601","通過Boss戰（SPECIAL）的MODE2","0","30201","302","30","8","2","103","6116","62001","3","9016","2026/03/01 16:00:00","0","0","1","1","10330201","200","91002"
"12","601","通過Boss戰（SPECIAL）","0","30301","303","30","8","3","103","6116","94002","3","9016","2026/03/01 16:00:00","0","0","1","1","10330301","120000","91002"
"0","601","挑戰次數5次以內通過Boss戰（SPECIAL）","0","30401","304","100","8","5","103","6116","0","3","9015","2026/03/01 16:00:00","0","0","1","1","10330401","0","91002"
"0","601","通過Boss戰（SPECIAL+）的MODE1","0","30501","305","500000","12","1","103","6117","0","3","9026","2026/03/01 16:00:00","0","0","1","1","10330501","0","94002"
"0","601","通過Boss戰（SPECIAL+）的MODE2","0","30601","306","500000","12","2","103","6117","0","3","9026","2026/03/01 16:00:00","0","0","1","1","10330601","0","94002"
"12","601","挑戰次數5次以內通過Boss戰（SPECIAL+）","0","30701","307","20","4","5","103","6117","94002","3","9027","2026/03/01 16:00:00","0","0","1","1","10330701","1000000","140001"
