dcd9d6ca0c19d8d641821f9f8a4b922bd0f63ec53507b07f4f840f7ef8570a8d,0eb0f7ce3371b7e19d92c9925194464fab944d9aac844404c5d48b7e02c70538,382b78b8008c546bf09002af3fecbb2191d4cd54f1193decc8860874e3f92602,aa11da2bfdfc8359ebe7420c42a5e7fa6fcdd546715ece509e3803959f1dbea1,56f9d329402578fb48e3c84539d843959db751ace8e76197f8dcd665fb6123bf,00aa0f22b5ae08eabcce066122a886574e1bbd6f82cbee7e11e6126e8570476c,a66461f415570b364acccdb980dd2e07248ae5055ccba5234af55700f2660aae,58e9d8714d42d88325fb246289461542b4bc8006ff930ce0f69224480bf5a891,9a6b8f52a5c8cfa6fddb06b3eeca8f6641d1a25587280b54802f335668a70ce4,b120da2b1737db0500cafe1f52c36513b07df22b69bab646b088625c3128a268,9e2d01a9bf7b6bdf01f0ef548e1d2e8ab98863a61608354cbb5e901677f0afde,53fbdf35a015f597127f5b3331b04561b4c8979e17873988719cff135cd27b6f,98a2790bf226f88c39b1bcde3bb20df5e9e3a1f4b5fa8a94d7a6b84143148aab,ab8ee0c8a9a5eb0bcf9b3f927a0f9926b45d6fed671031cb799721630c940fcc,efd6036b8d7e650033aa0ebc4c1857e4906c40198ed9b1bc33e358ff52c03b91,896c67e2e03cc1da33727288e10cef4e8453207380c9344f2c916146b95e0613,04ba36d7d6bc7888ea1847ae515845ef82f97e267f4df9e8cebf668dea615dec,f3d5a3616a14248edb601a7c40932d0e33d01d54df979919e99d2ad1580bcf1f,48b624445ebc4321674d5a9735043adad96fcf67b13e1a4ab3960743772739b8,64de88703f6d24dec150607c9024f133cf33b55e6755373f7f74bf0802f199ca,edf49883111f1431e31d98fd38ade2870c5e8a7415c4e2dbe3b81eb204394c9f,e2bc1b857f20db57b1c156bdd2b9d926bafd0860bb9677a4e5dbbb80f95a35ad,2c102c7c5f42fb1b35254215cb9ce19a66e3378961e9f3f6f630fd3fca385b7a,0b25b24ef2477be5bdded5ca47bbb3350aed46af21263a62d951a231663e01ef,b5e9561bafd67313d54f6d9f3e36c0738235c157b21b064a9061e9ac4eec5fe7,4afdff52e97698c9cba9740551bee8ee9eda7963e754aa5cdacbcd38341136fd,45245cab7daf0ccc41d186208cde0914b9a0fdfea6b4d900e8f3e15f8114f7a5,66d88f81bf59166b20e848d2559b74ad4098af7148f258a8e31bcc25c52e426f,351e3913cc53e5e0b0f2e031472781ec76290eb91b4450a77fc3bd5f813a56e8,c18b617cacbfb99a8f09397b60d720a1edf457d954282162f58ec7d9a9895ad1,0953c46bb97354ca15993c317c25f1d3950bbec1976b502e6cbd4d70bf1bca0e,aee150d8bc888f64a4775554cbe9deafa3ac76b2a9a82230904a713fec4d9285,ffd9c8f854a357f6a8272bbd6c70f2970c77dc1fa3c2de814e8efca8fd0d9fd3,0e34f0a8b4a04285f18270cac1eec1bea08e5ae32256fa69d9e8ed61b0e3dd2a,38c4ad3c90ccc6fafda834045cc3cc5bceb43d16702ccbbb17c36596cf1cd45e,41870ab96744e235e77ec23ce2803d8ee21892f51c2fd4e3f2e5111ea34d60b2,5410d733de6ff957fd74862acfc4a0da2f72e6e6a578b470acf8c405b9a90d5b,13ea775847c23c450bf8e4d4a075397343885648996f46fbaa0bc96d678e93e8,05998b04c9846f566e68903529d31dcfc81a80175088acf5213c4ed2ca54dc22
"1","401040341","1","401040321","1004105","10070101","1","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","100000","1007","0","10070102","1004205","1.5","10070105","10070104","401040351","1","710071","10070103","401040311","1.3","0","1","401040331","1","1","1004102","1","1004202","13"
"1","401040391","-1","401040371","1004110","10070101","1.3","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","100000","1007","0","10070102","1004210","2","10070105","10070104","401040401","2","710071","10070103","401040361","1.8","0","1.3","401040381","2","1","1004107","1","1004207","14"
"1","401040441","1","401040421","1004105","10080101","1","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","100000","1008","0","10080102","1004205","1.5","10080105","10080104","401040451","1","710081","10080103","401040411","1.3","0","1","401040431","1","1","1004102","1","1004202","15"
"1","401040491","-1","401040471","1004110","10080101","1.3","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","100000","1008","0","10080102","1004210","2","10080105","10080104","401040501","2","710081","10080103","401040461","1.8","0","1.3","401040481","2","1","1004107","1","1004207","16"
"1","401040541","1","401040521","1004105","10090101","1","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","100000","1009","0","10090102","1004205","1.5","10090105","10090104","401040551","1","710091","10090103","401040511","1.3","0","1","401040531","1","1","1004102","1","1004202","17"
"1","401040591","5","401040571","1004110","10090101","1.4","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","100000","1009","0","10090102","1004210","2","10090105","10090104","401040601","2","710091","10090103","401040561","1.8","0","1.4","401040581","2","1","1004107","1","1004207","18"
"1","401040641","-1","401040621","1004105","10090101","2","1004203","2.5","1004201","1004204","1001303","1004103","0.06","1004104","1004101","100000","1009","0","10090102","1004205","3","10090105","10090104","401040651","2","710091","10090103","401040611","2.5","0","2","401040631","6","1","1004102","1","1004202","19"
"1","401011004","3","401011002","1004110","10100101","1","1004208","1.3","1004206","1004209","1001301","1004108","0.03","1004109","1004106","100000","1010","0","10100102","1004210","1.5","10100105","10100104","401011005","1","710101","10100103","401011001","1.3","0","1","401011003","1","1","1004107","1","1004207","20"
"1","401021004","10","401021002","1004105","10100101","1.4","1004203","1.8","1004201","1004204","1001303","1004103","0.06","1004104","1004101","100000","1010","0","10100102","1004205","2","10100105","10100104","401021005","2","710101","10100103","401021001","1.8","0","1.4","401021003","4","1","1004102","1","1004202","21"
"1","401031004","-1","401031002","1004110","10100101","2","1004208","2.5","1004206","1004209","1001303","1004108","0.06","1004109","1004106","100000","1010","0","10100102","1004210","3","10100105","10100104","401031005","2","710101","10100103","401031001","2.5","0","2","401031003","11","1","1004107","1","1004207","22"
"1","401040691","1","401040671","1004105","10110101","1","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","100000","1011","0","10110102","1004205","1.5","10110105","10110104","401040701","1","710111","10110103","401040661","1.3","0","1","401040681","1","1","1004102","2","1004202","23"
"1","401040691","3","401040671","1004110","10110101","1","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","100000","1011","0","10110102","1004210","1.5","10110105","10110104","401040701","1","710111","10110103","401040661","1.3","0","1","401040681","2","1","1004107","2","1004207","24"
"2","401040741","10","401040721","1004105","10110101","1.4","1004203","1.8","1004201","1004204","1001303","1004103","0.06","1004104","1004101","100000","1011","0","10110102","1004205","2","10110105","10110104","401040751","2","710111","10110103","401040711","1.8","0","1.4","401040731","4","1","1004102","5","1004202","25"
"3","401040791","-1","401040771","1004110","10110101","2","1004208","2.5","1004206","1004209","1001303","1004108","0.06","1004109","1004106","100000","1011","0","10110102","1004210","3","10110105","10110104","401040801","2","710111","10110103","401040761","2.5","0","2","401040781","11","1","1004107","12","1004207","26"
"1","401040841","1","401040821","1004105","10120101","1","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","100000","1012","0","10120102","1004205","1.5","10120105","10120104","401040851","1","710121","10120103","401040811","1.3","0","1","401040831","1","1","1004102","2","1004202","27"
"1","401040841","3","401040821","1004110","10120101","1","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","100000","1012","0","10120102","1004210","1.5","10120105","10120104","401040851","1","710121","10120103","401040811","1.3","0","1","401040831","2","1","1004107","2","1004207","28"
"2","401040891","10","401040871","1004105","10120101","1.4","1004203","1.8","1004201","1004204","1001303","1004103","0.06","1004104","1004101","100000","1012","0","10120102","1004205","2","10120105","10120104","401040901","2","710121","10120103","401040861","1.8","0","1.4","401040881","4","1","1004102","5","1004202","29"
"3","401040941","-1","401040921","1004110","10120101","2","1004208","2.5","1004206","1004209","1001303","1004108","0.06","1004109","1004106","100000","1012","0","10120102","1004210","3","10120105","10120104","401040951","2","710121","10120103","401040911","2.5","0","2","401040931","11","1","1004107","12","1004207","30"
"1","401040991","1","401040971","1004105","10130101","1","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","100000","1013","0","10130102","1004205","1.5","10130105","10130104","401041001","1","710011","10130103","401040961","1.3","0","1","401040981","1","1","1004102","2","1004202","31"
"1","401040991","3","401040971","1004110","10130101","1","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","100000","1013","0","10130102","1004210","1.5","10130105","10130104","401041001","1","710011","10130103","401040961","1.3","0","1","401040981","2","1","1004107","2","1004207","32"
"2","401041041","10","401041021","1004105","10130101","1.4","1004203","1.8","1004201","1004204","1001303","1004103","0.06","1004104","1004101","100000","1013","0","10130102","1004205","2","10130105","10130104","401041051","2","710011","10130103","401041011","1.8","0","1.4","401041031","4","1","1004102","5","1004202","33"
"3","401041091","-1","401041071","1004110","10130101","2","1004208","2.5","1004206","1004209","1001303","1004108","0.06","1004109","1004106","100000","1013","0","10130102","1004210","3","10130105","10130104","401041101","2","710011","10130103","401041061","2.5","0","2","401041081","11","1","1004107","12","1004207","34"
"1","401041141","1","401041121","1004105","10140101","1","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","100000","1014","0","10140102","1004205","1.5","10140105","10140104","401041151","1","710021","10140103","401041111","1.3","0","1","401041131","1","1","1004102","2","1004202","35"
"1","401041141","3","401041121","1004110","10140101","1","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","100000","1014","0","10140102","1004210","1.5","10140105","10140104","401041151","1","710021","10140103","401041111","1.3","0","1","401041131","2","1","1004107","2","1004207","36"
"2","401041191","10","401041171","1004105","10140101","1.4","1004203","1.8","1004201","1004204","1001303","1004103","0.06","1004104","1004101","100000","1014","0","10140102","1004205","2","10140105","10140104","401041201","2","710021","10140103","401041161","1.8","0","1.4","401041181","4","1","1004102","5","1004202","37"
"3","401041241","-1","401041221","1004110","10140101","2","1004208","2.5","1004206","1004209","1001303","1004108","0.06","1004109","1004106","100000","1014","0","10140102","1004210","3","10140105","10140104","401041251","2","710021","10140103","401041211","2.5","0","2","401041231","11","1","1004107","12","1004207","38"
"1","401041291","1","401041271","1004105","10150101","1","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","100000","1015","0","10150102","1004205","1.5","10150105","10150104","401041301","1","710031","10150103","401041261","1.3","0","1","401041281","1","1","1004102","2","1004202","39"
"1","401041291","3","401041271","1004110","10150101","1","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","100000","1015","0","10150102","1004210","1.5","10150105","10150104","401041301","1","710031","10150103","401041261","1.3","0","1","401041281","2","1","1004107","2","1004207","40"
"2","401041341","10","401041321","1004105","10150101","1.4","1004203","1.8","1004201","1004204","1001303","1004103","0.06","1004104","1004101","100000","1015","0","10150102","1004205","2","10150105","10150104","401041351","2","710031","10150103","401041311","1.8","0","1.4","401041331","4","1","1004102","5","1004202","41"
"3","401041391","-1","401041371","1004110","10150101","2","1004208","2.5","1004206","1004209","1001303","1004108","0.06","1004109","1004106","100000","1015","0","10150102","1004210","3","10150105","10150104","401041401","2","710031","10150103","401041361","2.5","0","2","401041381","11","1","1004107","12","1004207","42"
"1","401041441","1","401041421","1004105","10160101","1","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","100000","1016","0","10160102","1004205","1.5","10160105","10160104","401041451","1","710041","10160103","401041411","1.3","0","1","401041431","1","1","1004102","2","1004202","43"
"1","401041441","3","401041421","1004110","10160101","1","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","100000","1016","0","10160102","1004210","1.5","10160105","10160104","401041451","1","710041","10160103","401041411","1.3","0","1","401041431","2","1","1004107","2","1004207","44"
"2","401041491","10","401041471","1004110","10160101","1.4","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","100000","1016","0","10160102","1004210","2","10160105","10160104","401041501","2","710041","10160103","401041461","1.8","0","1.4","401041481","4","1","1004107","5","1004207","45"
"3","401041541","-1","401041521","1004110","10160101","2","1004208","2.5","1004206","1004209","1001303","1004108","0.06","1004109","1004106","100000","1016","0","10160102","1004210","3","10160105","10160104","401041551","2","710041","10160103","401041511","2.5","0","2","401041531","11","1","1004107","12","1004207","46"
"1","401041741","1","401041721","1004105","10170101","1","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","100000","1017","0","10170102","1004205","1.5","10170105","10170104","401041751","1","710051","10170103","401041711","1.3","0","1","401041731","1","1","1004102","2","1004202","47"
"1","401041741","3","401041721","1004110","10170101","1","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","100000","1017","0","10170102","1004210","1.5","10170105","10170104","401041751","1","710051","10170103","401041711","1.3","0","1","401041731","2","1","1004107","2","1004207","48"
"2","401041791","10","401041771","1004110","10170101","1.4","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","100000","1017","0","10170102","1004210","2","10170105","10170104","401041801","2","710051","10170103","401041761","1.8","0","1.4","401041781","4","1","1004107","5","1004207","49"
"3","401041841","-1","401041821","1004110","10170101","2","1004208","2.5","1004206","1004209","1001303","1004108","0.06","1004109","1004106","100000","1017","0","10170102","1004210","3","10170105","10170104","401041851","2","710051","10170103","401041811","2.5","0","2","401041831","11","1","1004107","12","1004207","50"
"1","401041891","1","401041871","1004105","10180101","1","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","100000","1018","0","10180102","1004205","1.5","10180105","10180104","401041901","1","710061","10180103","401041861","1.3","0","1","401041881","1","1","1004102","2","1004202","51"
"1","401041891","3","401041871","1004110","10180101","1","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","100000","1018","0","10180102","1004210","1.5","10180105","10180104","401041901","1","710061","10180103","401041861","1.3","0","1","401041881","2","1","1004107","2","1004207","52"
"2","401041941","10","401041921","1004110","10180101","1.4","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","100000","1018","0","10180102","1004210","2","10180105","10180104","401041951","2","710061","10180103","401041911","1.8","0","1.4","401041931","4","1","1004107","5","1004207","53"
"3","401041991","-1","401041971","1004110","10180101","2","1004208","2.5","1004206","1004209","1001303","1004108","0.06","1004109","1004106","100000","1018","0","10180102","1004210","3","10180105","10180104","401042001","2","710061","10180103","401041961","2.5","0","2","401041981","11","1","1004107","12","1004207","54"
"1","401042191","1","401042171","1004105","10190101","1","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1019","0","10190102","1004205","1.5","10190105","10190104","401042201","1","710071","10190103","401042161","1.3","0","1","401042181","1","1","1004102","2","1004202","55"
"1","401042191","3","401042171","1004110","10190101","1","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1019","0","10190102","1004210","1.5","10190105","10190104","401042201","1","710071","10190103","401042161","1.3","0","1","401042181","2","1","1004107","2","1004207","56"
"2","401042241","10","401042221","1004110","10190101","1.4","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1019","0","10190102","1004210","2","10190105","10190104","401042251","2","710071","10190103","401042211","1.8","0","1.4","401042231","4","1","1004107","5","1004207","57"
"3","401042291","-1","401042271","1004110","10190101","2","1004208","2.5","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1019","0","10190102","1004210","3","10190105","10190104","401042301","2","710071","10190103","401042261","2.5","0","2","401042281","11","1","1004107","12","1004207","58"
"1","401042491","1","401042471","1004105","10200101","1","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1020","0","10200102","1004205","1.5","10200105","10200104","401042501","1","710081","10200103","401042461","1.3","0","1","401042481","1","1","1004102","2","1004202","59"
"1","401042491","3","401042471","1004110","10200101","1","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1020","0","10200102","1004210","1.5","10200105","10200104","401042501","1","710081","10200103","401042461","1.3","0","1","401042481","2","1","1004107","2","1004207","60"
"2","401042541","10","401042521","1004110","10200101","1.4","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1020","0","10200102","1004210","2","10200105","10200104","401042551","2","710081","10200103","401042511","1.8","0","1.4","401042531","4","1","1004107","5","1004207","61"
"3","401042591","-1","401042571","1004110","10200101","2","1004208","2.5","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1020","0","10200102","1004210","3","10200105","10200104","401042601","2","710081","10200103","401042561","2.5","0","2","401042581","11","1","1004107","12","1004207","62"
"1","401042791","1","401042771","1004105","10210101","1.2","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1021","0","10210102","1004205","1.5","10210105","10210104","401042801","1","710091","10210103","401042761","1.4","0","1.2","401042781","1","1","1004102","2","1004202","63"
"1","401042791","3","401042771","1004110","10210101","1.2","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1021","0","10210102","1004210","1.5","10210105","10210104","401042801","1","710091","10210103","401042761","1.4","0","1.2","401042781","2","1","1004107","2","1004207","64"
"2","401042841","10","401042821","1004110","10210101","1.6","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1021","0","10210102","1004210","2","10210105","10210104","401042851","2","710091","10210103","401042811","1.9","0","1.6","401042831","4","1","1004107","5","1004207","65"
"3","401042891","-1","401042871","1004110","10210101","2","1004208","2.4","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1021","0","10210102","1004210","2.6","10210105","10210104","401042901","2","710091","10210103","401042861","2.4","0","2","401042881","11","1","1004107","12","1004207","66"
"1","401043141","1","401043121","1004105","10220101","1.2","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1022","0","10220102","1004205","1.5","10220105","10220104","401043151","1","710101","10220103","401043111","1.4","0","1.2","401043131","1","1","1004102","2","1004202","67"
"1","401043141","3","401043121","1004110","10220101","1.2","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1022","0","10220102","1004210","1.5","10220105","10220104","401043151","1","710101","10220103","401043111","1.4","0","1.2","401043131","2","1","1004107","2","1004207","68"
"2","401043191","10","401043171","1004110","10220101","1.6","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1022","0","10220102","1004210","2","10220105","10220104","401043201","2","710101","10220103","401043161","1.9","0","1.6","401043181","4","1","1004107","5","1004207","69"
"3","401043241","-1","401043221","1004110","10220101","2","1004208","2.4","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1022","0","10220102","1004210","2.6","10220105","10220104","401043251","2","710101","10220103","401043211","2.4","0","2","401043231","11","1","1004107","12","1004207","70"
"1","401043491","1","401043471","1004105","10230101","1.2","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1023","0","10230102","1004205","1.5","10230105","10230104","401043501","1","710111","10230103","401043461","1.4","0","1.2","401043481","1","1","1004102","2","1004202","71"
"1","401043491","3","401043471","1004110","10230101","1.2","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1023","0","10230102","1004210","1.5","10230105","10230104","401043501","1","710111","10230103","401043461","1.4","0","1.2","401043481","2","1","1004107","2","1004207","72"
"2","401043541","10","401043521","1004110","10230101","1.6","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1023","0","10230102","1004210","2","10230105","10230104","401043551","2","710111","10230103","401043511","1.9","0","1.6","401043531","4","1","1004107","5","1004207","73"
"3","401043591","-1","401043571","1004110","10230101","2","1004208","2.4","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1023","0","10230102","1004210","2.6","10230105","10230104","401043601","2","710111","10230103","401043561","2.4","0","2","401043581","11","1","1004107","12","1004207","74"
"1","401043791","1","401043771","1004105","10240101","1.2","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1024","0","10240102","1004205","1.5","10240105","10240104","401043801","1","710121","10240103","401043761","1.4","0","1.2","401043781","1","1","1004102","1","1004202","75"
"1","401043791","3","401043771","1004110","10240101","1.2","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1024","0","10240102","1004210","1.5","10240105","10240104","401043801","1","710121","10240103","401043761","1.4","0","1.2","401043781","2","1","1004107","1","1004207","76"
"2","401043841","10","401043821","1004110","10240101","1.6","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1024","0","10240102","1004210","2","10240105","10240104","401043851","2","710121","10240103","401043811","1.9","0","1.6","401043831","4","1","1004107","4","1004207","77"
"3","401043891","34","401043871","1004110","10240101","2","1004208","2.4","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1024","0","10240102","1004210","2.6","10240105","10240104","401043901","2","710121","10240103","401043861","2.4","0","2","401043881","11","1","1004107","11","1004207","78"
"4","401043941","-1","401043921","1004110","10240101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1024","0","10240102","1004210","4","10240105","10240104","401043951","2","710121","10240103","401043911","3.8","0","3.5","401043931","35","1","1004107","35","1004207","79"
