30523f070ba85e1eeb04567cbb9fb0d677a4b81f64a1fe61873752f9a8a42cd8,28006a908a2f4c509d7347b36387a688edf61af7f5c52bc46b45504f270ff6ed,bda853361a412e21a49f62ad9221c80f0a64c1de0f36e96a943ca57486a3b2b1,fb6b0efc275fc7de149d783e5d1c61521764e259050b4889bc21a964e3d4ea57,0d6b6df6597701a906669feea3334a455ecdc6864057ffd1446e613be7e7b0c5,7293d4eb48e9f7b53f664bacca032ee4fdb4f511d09a4b13ed3892c38bac3268,bff81f48fe9318150db4cf636d191286c5717dd32cfa816964c05a37656b65be,5f69b1786dab5a2cdc2c9152a1b96ad238355ccf3050bb5414dc3270b0c02103,56e4dd69851fe4598c0270231fc97bbfd67cda0d037ef10a4810890be4bd0cfc,eadf18d7df9cb09a488aebe554f8ef9949363cf0a2711df5955692891a3e6703,a110b008ada9b9935612e3659ac773105f7c3b4cf52121257eb315405cd01b55,60e9b68cd6324d276223364fb7ef36f18ab9e8e1d8a03534a8a84e5b3da6bef3,b107d37d50e1a36881d0784fc48d590d66586c7865bf7e19b207974892b2f28a,184b4473ee92de4b6996e318d31d3ebc192415976a2ae8fc7ed4575334593557,1475763bf5902c1702598c1a4895999bad9d3eb3532302a73c6cd2c33d21fb1f,64771c1aa42f8ba28f96ed54a77496f21d684b9ac0117cdefaf4b5e246a565a5,b7bcb0df1448a85d54541ded1ed4f2533437d032d09b36913ab7e52f16437a0c,31c90ed0dbe9c4de1324d8608aaffb70f73ab187d93dc8fcab26a03f4177a637,05c194cdc40408e41e677ab6a777624d2a399e9f11d3a8f47ec0086412ae7204,31ec652da7ca1e1d859b974e072dca37b00dfda72abfa3dfd093a61f2204b5ea,59b66cba177b29521654a1bd506a8b4548a512e78d5621e168cd41babc68c190,bd8e3e324bab2872a6bf5136dccc08cc54f5a073b2099c58bf1a218aa0b1e8ea,14f987a1c692f125fdbd1c6138b85aac232f218bb2bd68636ff3f769acab1563,604f4936d083c4427cca0cf919a5d1af382fc0b60aad0fc53973903afa4c382e,135e377fb8fc936c3215d774f7389e7687a7464f7659994ec610823c8b4348d6
"31020","0","0","5002002","5002001","8","0","0","重修舊好的食譜","1","0","20","5002","1","2030/12/31 23:59:59","0","0","小小甜心大冒險 第2話","0","2018/10/03 16:00:00","2","0","0","91002","0"
"31004","0","0","5002003","5002002","8","0","0","禊探險隊出發！","1","0","20","5002","1","2030/12/31 23:59:59","0","0","小小甜心大冒險 第3話","0","2018/10/03 16:00:00","2","0","0","91002","0"
"31020","0","0","5002004","5002003","8","0","0","迷宮陷阱千鈞一髮！","1","0","20","5002","1","2030/12/31 23:59:59","0","0","小小甜心大冒險 第4話","0","2018/10/03 16:00:00","2","0","0","91002","0"
"31004","0","0","5002005","5002004","8","0","0","想傳達的情感","1","55002005","20","5002","1","2030/12/31 23:59:59","0","0","小小甜心大冒險 第5話","0","2018/10/03 16:00:00","2","1","0","91002","0"
"31020","0","0","5002006","5002005","8","0","0","小小甜心大作戰！","1","55002006","20","5002","1","2030/12/31 23:59:59","0","0","小小甜心大冒險 第6話","0","2018/10/03 16:00:00","2","1","0","91002","0"
"31004","0","0","5002007","5002006","8","0","0","以滿分的笑容","1","0","20","5002","1","2030/12/31 23:59:59","0","0","小小甜心大冒險 尾聲","0","2018/10/03 16:00:00","2","0","0","91002","0"
"31017","0","0","5003000","0","8","0","0","甦醒的傳說","1","0","20","5003","1","2030/12/31 23:59:59","0","0","吸血鬼獵人 with伊莉亞 序章","0","2018/11/01 15:59:59","2","0","0","91002","0"
"31010","0","0","5003001","5003000","8","0","0","尋求超越傳說之物","1","0","20","5003","1","2030/12/31 23:59:59","0","0","吸血鬼獵人 with伊莉亞 第1話","0","2018/11/01 15:59:59","2","0","0","91002","0"
"31017","0","0","5003002","5003001","8","0","0","旅途的同伴是吸血鬼","1","0","20","5003","1","2030/12/31 23:59:59","0","0","吸血鬼獵人 with伊莉亞 第2話","0","2018/11/01 15:59:59","2","0","0","91002","0"
"31010","0","0","5003003","5003002","8","0","0","找尋密林中的蔬菜","1","0","20","5003","1","2030/12/31 23:59:59","0","0","吸血鬼獵人 with伊莉亞 第3話","0","2018/11/01 15:59:59","2","0","0","91002","0"
"31017","0","0","5003004","5003003","8","0","0","尋求魔物之角","1","0","20","5003","1","2030/12/31 23:59:59","0","0","吸血鬼獵人 with伊莉亞 第4話","0","2018/11/01 15:59:59","2","0","0","91002","0"
"31010","0","0","5003005","5003004","8","0","0","與傳說的相遇","1","0","20","5003","1","2030/12/31 23:59:59","0","0","吸血鬼獵人 with伊莉亞 第5話","0","2018/11/01 15:59:59","2","0","0","91002","0"
"31017","0","0","5003006","5003005","8","0","0","Dear‧吸血鬼","1","55003006","20","5003","1","2030/12/31 23:59:59","0","0","吸血鬼獵人 with伊莉亞 第6話","0","2018/11/01 15:59:59","2","1","0","91002","0"
"31010","0","0","5003007","5003006","8","0","0","大家一起開烏龍麵派對","1","0","20","5003","1","2030/12/31 23:59:59","0","0","吸血鬼獵人 with伊莉亞 尾聲","0","2018/11/01 15:59:59","2","0","0","91002","0"
"31028","0","0","5004000","0","8","0","0","前往「迷人的南國之旅」！","1","0","20","5004","1","2030/12/31 23:59:59","0","0","危險的假期！海岸邊的美食公主 序章","0","2018/12/01 16:00:00","2","0","0","91002","0"
"31076","0","0","5004001","5004000","8","0","0","盛夏的失蹤事件","1","0","20","5004","1","2030/12/31 23:59:59","0","0","危險的假期！海岸邊的美食公主 第1話","0","2018/12/01 16:00:00","2","0","0","91002","0"
"31028","0","0","5004002","5004001","8","0","0","那個時候，女僕看見了！","1","0","20","5004","1","2030/12/31 23:59:59","0","0","危險的假期！海岸邊的美食公主 第2話","0","2018/12/01 16:00:00","2","0","0","91002","0"
"31076","0","0","5004003","5004002","8","0","0","海邊作戰會議","1","0","20","5004","1","2030/12/31 23:59:59","0","0","危險的假期！海岸邊的美食公主 第3話","0","2018/12/01 16:00:00","2","0","0","91002","0"
"31028","0","0","5004004","5004003","8","0","0","為了拯救的深潛","1","0","20","5004","1","2030/12/31 23:59:59","0","0","危險的假期！海岸邊的美食公主 第4話","0","2018/12/01 16:00:00","2","0","0","91002","0"
"31076","0","0","5004005","5004004","8","0","0","充滿謎團的海底遺跡","1","55004005","20","5004","1","2030/12/31 23:59:59","0","0","危險的假期！海岸邊的美食公主 第5話","0","2018/12/01 16:00:00","2","1","0","91002","0"
"31028","0","0","5004006","5004005","8","0","0","美食殿堂的作戰","1","0","20","5004","1","2030/12/31 23:59:59","0","0","危險的假期！海岸邊的美食公主 第6話","0","2018/12/01 16:00:00","2","0","0","91002","0"
"31076","0","0","5004007","5004006","8","0","0","幸腹烤肉，開場！","1","0","20","5004","1","2030/12/31 23:59:59","0","0","危險的假期！海岸邊的美食公主 終章","0","2018/12/01 16:00:00","2","0","0","91002","0"
"31032","0","0","5005000","0","8","0","0","實現願望之島","1","0","20","5005","1","2030/12/31 14:59:59","0","0","珠希和美冬的無人島０盧幣生活 序章","0","2019/01/03 16:00:00","2","0","0","91002","0"
"31080","0","0","5005001","5005000","8","0","0","無法逃離的無人島","1","0","20","5005","1","2030/12/31 14:59:59","0","0","珠希和美冬的無人島０盧幣生活 第1話","0","2019/01/03 16:00:00","2","0","0","91002","0"
"31032","0","0","5005002","5005001","8","0","0","魅惑的夢想空間","1","0","20","5005","1","2030/12/31 14:59:59","0","0","珠希和美冬的無人島０盧幣生活 第2話","0","2019/01/03 16:00:00","2","0","0","91002","0"
"31080","0","0","5005003","5005002","8","0","0","貪婪的樂園生活","1","0","20","5005","1","2030/12/31 14:59:59","0","0","珠希和美冬的無人島０盧幣生活 第3話","0","2019/01/03 16:00:00","2","0","0","91002","0"
"31032","0","0","5005004","5005003","8","0","0","樂園的真實","1","0","20","5005","1","2030/12/31 14:59:59","0","0","珠希和美冬的無人島０盧幣生活 第4話","0","2019/01/03 16:00:00","2","0","0","91002","0"
"31080","0","0","5005005","5005004","8","0","0","樂園的閉幕","1","0","20","5005","1","2030/12/31 14:59:59","0","0","珠希和美冬的無人島０盧幣生活 第5話","0","2019/01/03 16:00:00","2","0","0","91002","0"
"31032","0","0","5005006","5005005","8","0","0","對決！島鯨！","1","55005006","20","5005","1","2030/12/31 14:59:59","0","0","珠希和美冬的無人島０盧幣生活 第6話","0","2019/01/03 16:00:00","2","1","0","91002","0"
"31080","0","0","5005007","5005006","8","0","0","Come back 夢之島！？","1","0","20","5005","1","2030/12/31 14:59:59","0","0","珠希和美冬的無人島０盧幣生活 終章","0","2019/01/03 16:00:00","2","0","0","91002","0"
"31034","0","0","5006000","0","8","0","0","團長的孤獨","1","0","20","5006","1","2030/12/31 14:59:59","0","0","黑鐵的亡靈 序幕","0","2019/02/01 12:00:00","2","0","0","91002","0"
"31047","0","0","5006001","5006000","8","0","0","未曾消失的遺恨","1","0","20","5006","1","2030/12/31 14:59:59","0","0","黑鐵的亡靈 第1話","0","2019/02/01 12:00:00","2","0","0","91002","0"
"31034","0","0","5006002","5006001","8","0","0","疑神疑鬼","1","0","20","5006","1","2030/12/31 14:59:59","0","0","黑鐵的亡靈 第2話","0","2019/02/01 12:00:00","2","0","0","91002","0"
"31047","0","0","5006003","5006002","8","0","0","徘徊的盔甲","1","0","20","5006","1","2030/12/31 14:59:59","0","0","黑鐵的亡靈 第3話","0","2019/02/01 12:00:00","2","0","0","91002","0"
"31034","0","0","5006004","5006003","8","0","0","被釋放的惡夢","1","0","20","5006","1","2030/12/31 14:59:59","0","0","黑鐵的亡靈 第4話","0","2019/02/01 12:00:00","2","0","0","91002","0"
"31047","0","0","5006005","5006004","8","0","0","獸人街的暴動","1","0","20","5006","1","2030/12/31 14:59:59","0","0","黑鐵的亡靈 第5話","0","2019/02/01 12:00:00","2","0","0","91002","0"
"31034","0","0","5006006","5006005","8","0","0","正義所在之處","1","0","20","5006","1","2030/12/31 14:59:59","0","0","黑鐵的亡靈 第6話","0","2019/02/01 12:00:00","2","0","0","91002","0"
"31047","0","0","5006007","5006006","8","0","0","暢談未來理想圖","1","0","20","5006","1","2030/12/31 14:59:59","0","0","黑鐵的亡靈 終幕","0","2019/02/01 12:00:00","2","0","0","91002","0"
"31022","0","0","5007000","0","8","0","0","漫漫長夜的開端","1","0","20","5007","1","2030/12/31 14:59:59","0","0","不給布丁就搗蛋！約定的萬聖節派對 序章","0","2019/03/06 14:00:00","2","0","0","91002","0"
"31082","0","0","5007001","5007000","8","0","0","我是傑克！","1","0","20","5007","1","2030/12/31 14:59:59","0","0","不給布丁就搗蛋！約定的萬聖節派對 第1話","0","2019/03/06 14:00:00","2","0","0","91002","0"
"31022","0","0","5007002","5007001","8","0","0","新的附身對象","1","0","20","5007","1","2030/12/31 14:59:59","0","0","不給布丁就搗蛋！約定的萬聖節派對 第2話","0","2019/03/06 14:00:00","2","0","0","91002","0"
"31082","0","0","5007003","5007002","8","0","0","祕密的日記","1","0","20","5007","1","2030/12/31 14:59:59","0","0","不給布丁就搗蛋！約定的萬聖節派對 第3話","0","2019/03/06 14:00:00","2","0","0","91002","0"
"31022","0","0","5007004","5007003","8","0","0","入魂！　忍奪回作戰","1","0","20","5007","1","2030/12/31 14:59:59","0","0","不給布丁就搗蛋！約定的萬聖節派對 第4話","0","2019/03/06 14:00:00","2","0","0","91002","0"
"31082","0","0","5007005","5007004","8","0","0","究極的選擇","1","0","20","5007","1","2030/12/31 14:59:59","0","0","不給布丁就搗蛋！約定的萬聖節派對 第5話","0","2019/03/06 14:00:00","2","0","0","91002","0"
"31022","0","0","5007006","5007005","8","0","0","真正的萬聖節之夜","1","0","20","5007","1","2030/12/31 14:59:59","0","0","不給布丁就搗蛋！約定的萬聖節派對 第6話","0","2019/03/06 14:00:00","2","0","0","91002","0"
"31082","0","0","5007007","5007006","8","0","0","被最愛之物包圍著","1","0","20","5007","1","2030/12/31 14:59:59","0","0","不給布丁就搗蛋！約定的萬聖節派對 終章","0","2019/03/06 14:00:00","2","0","0","91002","0"
"31051","0","0","5008000","0","8","0","0","狂風暴雨的旅途","1","0","20","5008","1","2030/12/31 14:59:59","0","0","暮光破壞者 序幕","0","2019/04/03 16:00:00","2","0","0","91002","0"
"31009","0","0","5008001","5008000","8","0","0","被絕望所統治的村落","1","0","20","5008","1","2030/12/31 14:59:59","0","0","暮光破壞者 第1話","0","2019/04/03 16:00:00","2","0","0","91002","0"
"31051","0","0","5008002","5008001","8","0","0","可疑的洞窟","1","0","20","5008","1","2030/12/31 14:59:59","0","0","暮光破壞者 第2話","0","2019/04/03 16:00:00","2","0","0","91002","0"
"31009","0","0","5008003","5008002","8","0","0","天下沒有白吃的午餐","1","0","20","5008","1","2030/12/31 14:59:59","0","0","暮光破壞者 第3話","0","2019/04/03 16:00:00","2","0","0","91002","0"
"31051","0","0","5008004","5008003","8","0","0","惡徒們的陰謀","1","0","20","5008","1","2030/12/31 14:59:59","0","0","暮光破壞者 第4話","0","2019/04/03 16:00:00","2","0","0","91002","0"
"31009","0","0","5008005","5008004","8","0","0","反擊的狼煙","1","0","20","5008","1","2030/12/31 14:59:59","0","0","暮光破壞者 第5話","0","2019/04/03 16:00:00","2","0","0","91002","0"
"31051","0","0","5008006","5008005","8","0","0","巨大武器與復仇之刃","1","0","20","5008","1","2030/12/31 14:59:59","0","0","暮光破壞者 第6話","0","2019/04/03 16:00:00","2","0","0","91002","0"
"31009","0","0","5008007","5008006","8","0","0","無盡的旅途","1","0","20","5008","1","2030/12/31 14:59:59","0","0","暮光破壞者 終幕","0","2019/04/03 16:00:00","2","0","0","91002","0"
"31029","0","0","5009000","0","8","0","0","冬空的嘆歌","1","0","20","5009","1","2030/12/31 14:59:59","0","0","忘却的頌歌 序幕","0","2019/05/02 16:00:00","2","0","0","91002","0"
"31085","0","0","5009001","5009000","8","0","0","沉睡的歌姬","1","0","20","5009","1","2030/12/31 14:59:59","0","0","忘却的頌歌 第1話","0","2019/05/02 16:00:00","2","0","0","91002","0"
"31029","0","0","5009002","5009001","8","0","0","野獸的饗宴","1","0","20","5009","1","2030/12/31 14:59:59","0","0","忘却的頌歌 第2話","0","2019/05/02 16:00:00","2","0","0","91002","0"
"31085","0","0","5009003","5009002","8","0","0","以歌曲點綴的回憶","1","0","20","5009","1","2030/12/31 14:59:59","0","0","忘却的頌歌 第3話","0","2019/05/02 16:00:00","2","0","0","91002","0"
"31029","0","0","5009004","5009003","8","0","0","回憶之歌要和家人一起唱","1","0","20","5009","1","2030/12/31 14:59:59","0","0","忘却的頌歌 第4話","0","2019/05/02 16:00:00","2","0","0","91002","0"
"31085","0","0","5009005","5009004","8","0","0","記憶的大精靈霧奇","1","0","20","5009","1","2030/12/31 14:59:59","0","0","忘却的頌歌 第5話","0","2019/05/02 16:00:00","2","0","0","91002","0"
"31029","0","0","5009006","5009005","8","0","0","追憶的珍貴回憶","1","0","20","5009","1","2030/12/31 14:59:59","0","0","忘却的頌歌 第6話","0","2019/05/02 16:00:00","2","0","0","91002","0"
"31085","0","0","5009007","5009006","8","0","0","平安夜的慈愛頌歌","1","0","20","5009","1","2030/12/31 14:59:59","0","0","忘却的頌歌 終幕","0","2019/05/02 16:00:00","2","0","0","91002","0"
"31002","0","0","5010000","0","8","0","0","一年之末的約定","1","0","20","5010","1","2030/12/31 14:59:59","0","0","新春破曉之星大危機！ 序幕","0","2019/06/03 16:00:00","2","0","0","91002","0"
"31089","0","0","5010001","5010000","8","0","0","創造今年最後的回憶","1","0","20","5010","1","2030/12/31 14:59:59","0","0","新春破曉之星大危機！ 第1話","0","2019/06/03 16:00:00","2","0","0","91002","0"
"31002","0","0","5010002","5010001","8","0","0","願望的話語聲","1","0","20","5010","1","2030/12/31 14:59:59","0","0","新春破曉之星大危機！ 第2話","0","2019/06/03 16:00:00","2","0","0","91002","0"
"31089","0","0","5010003","5010002","8","0","0","沒有奢望的願望？","1","0","20","5010","1","2030/12/31 14:59:59","0","0","新春破曉之星大危機！ 第3話","0","2019/06/03 16:00:00","2","0","0","91002","0"
"31002","0","0","5010004","5010003","8","0","0","粉身碎骨的淨化","1","0","20","5010","1","2030/12/31 14:59:59","0","0","新春破曉之星大危機！ 第4話","0","2019/06/03 16:00:00","2","0","0","91002","0"
"31089","0","0","5010005","5010004","8","0","0","想要累積的回憶","1","0","20","5010","1","2030/12/31 14:59:59","0","0","新春破曉之星大危機！ 第5話","0","2019/06/03 16:00:00","2","0","0","91002","0"
"31002","0","0","5010006","5010005","8","0","0","巡迴往復的羈絆","1","0","20","5010","1","2030/12/31 14:59:59","0","0","新春破曉之星大危機！ 第6話","0","2019/06/03 16:00:00","2","0","0","91002","0"
"31089","0","0","5010007","5010006","8","0","0","新願望的開始","1","0","20","5010","1","2030/12/31 14:59:59","0","0","新春破曉之星大危機！ 終幕","0","2019/06/03 16:00:00","2","0","0","91002","0"
"0","0","0","5010501","0","0","0","0","新年演出","1","0","0","5010","0","2030/12/31 14:59:59","8","0","新年演出","0","2019/06/03 16:00:00","0","0","0","0","0"
"31011","0","0","5011000","0","8","0","0","那是與甜蜜香氣同在","1","0","20","5011","1","2030/12/31 14:59:59","0","0","情人節之戰！ 正中紅心的甜蜜戰鬥 序幕","0","2019/07/01 16:00:00","2","0","0","91002","0"
"31090","0","0","5011001","5011000","8","0","0","突發狀況，甜點對決！","1","0","20","5011","1","2030/12/31 14:59:59","0","0","情人節之戰！ 正中紅心的甜蜜戰鬥 第1話","0","2019/07/01 16:00:00","2","0","0","91002","0"
"31011","0","0","5011002","5011001","8","0","0","廚房競技場的戰鬥","1","0","20","5011","1","2030/12/31 14:59:59","0","0","情人節之戰！ 正中紅心的甜蜜戰鬥 第2話","0","2019/07/01 16:00:00","2","1","0","91002","0"
"31090","0","0","5011003","5011002","8","0","0","命運芳香的巧克力","1","0","20","5011","1","2030/12/31 14:59:59","0","0","情人節之戰！ 正中紅心的甜蜜戰鬥 第3話","0","2019/07/01 16:00:00","2","0","0","91002","0"
"31011","0","0","5011004","5011003","8","0","0","姐姐要抓住胃袋","1","0","20","5011","1","2030/12/31 14:59:59","0","0","情人節之戰！ 正中紅心的甜蜜戰鬥 第4話","0","2019/07/01 16:00:00","2","0","0","91002","0"
"31090","0","0","5011005","5011004","8","0","0","萌芽的心意之花","1","55011005","20","5011","1","2030/12/31 14:59:59","0","0","情人節之戰！ 正中紅心的甜蜜戰鬥 第5話","0","2019/07/01 16:00:00","2","1","0","91002","0"
"31011","0","0","5011006","5011005","8","0","0","溶化巧克力的熾愛一擊","1","55011006","20","5011","1","2030/12/31 14:59:59","0","0","情人節之戰！ 正中紅心的甜蜜戰鬥 第6話","0","2019/07/01 16:00:00","2","1","0","91002","0"
"31090","0","0","5011007","5011006","8","0","0","愛就在戰鬥之後","1","0","20","5011","1","2030/12/31 14:59:59","0","0","情人節之戰！ 正中紅心的甜蜜戰鬥 終幕","0","2019/07/01 16:00:00","2","0","0","91002","0"
"31008","0","0","5012000","0","8","0","0","競賽、災難、凝視的瞳孔","1","0","20","5012","1","2030/12/31 14:59:59","0","0","王都的名偵探 嘆息的追緝者 序幕","0","2019/07/17 16:00:00","2","0","0","91002","0"
"31043","0","0","5012001","5012000","8","0","0","身家調查是搜查的基本","1","0","20","5012","1","2030/12/31 14:59:59","0","0","王都的名偵探 嘆息的追緝者 第1話","0","2019/07/17 16:00:00","2","0","0","91002","0"
"31008","0","0","5012002","5012001","8","0","0","多災多難的目擊者","1","0","20","5012","1","2030/12/31 14:59:59","0","0","王都的名偵探 嘆息的追緝者 第2話","0","2019/07/17 16:00:00","2","0","0","91002","0"
"31043","0","0","5012003","5012002","8","0","0","愚者的氣味","1","0","20","5012","1","2030/12/31 14:59:59","0","0","王都的名偵探 嘆息的追緝者 第3話","0","2019/07/17 16:00:00","2","0","0","91002","0"
"31008","0","0","5012004","5012003","8","0","0","跨出勇氣的那一步","1","0","20","5012","1","2030/12/31 14:59:59","0","0","王都的名偵探 嘆息的追緝者 第4話","0","2019/07/17 16:00:00","2","0","0","91002","0"
"31043","0","0","5012005","5012004","8","0","0","解決事件的秘訣","1","0","20","5012","1","2030/12/31 14:59:59","0","0","王都的名偵探 嘆息的追緝者 第5話","0","2019/07/17 16:00:00","2","0","0","91002","0"
"31008","0","0","5012006","5012005","8","0","0","哀嘆者和救贖者","1","0","20","5012","1","2030/12/31 14:59:59","0","0","王都的名偵探 嘆息的追緝者 第6話","0","2019/07/17 16:00:00","2","0","0","91002","0"
"31043","0","0","5012007","5012006","8","0","0","事件解決後發現的事","1","0","20","5012","1","2030/12/31 14:59:59","0","0","王都的名偵探 嘆息的追緝者 終幕","0","2019/07/17 16:00:00","2","0","0","91002","0"
"31018","0","0","5013000","0","8","0","0","從密斯塔爾西亞前往異世界","1","0","20","5013","1","2030/12/31 14:59:59","0","0","在阿斯特朗盛開的雙輪之花 序幕","0","2019/08/01 16:00:00","2","0","0","91002","0"
"31093","0","0","5013001","5013000","8","0","0","登上加托羅斯山！","1","0","20","5013","1","2030/12/31 14:59:59","0","0","在阿斯特朗盛開的雙輪之花 第1話","0","2019/08/01 16:00:00","2","0","0","91002","0"
"31018","0","0","5013002","5013001","8","0","0","龍人公主與引路的巫女","1","0","20","5013","1","2030/12/31 14:59:59","0","0","在阿斯特朗盛開的雙輪之花 第2話","0","2019/08/01 16:00:00","2","0","0","91002","0"
"31093","0","0","5013003","5013002","8","0","0","蘭德索爾觀光導覽","1","0","20","5013","1","2030/12/31 14:59:59","0","0","在阿斯特朗盛開的雙輪之花 第3話","0","2019/08/01 16:00:00","2","0","0","91002","0"
"31018","0","0","5013004","5013003","8","0","0","光之裂縫與世界的危機","1","0","20","5013","1","2030/12/31 14:59:59","0","0","在阿斯特朗盛開的雙輪之花 第4話","0","2019/08/01 16:00:00","2","0","0","91002","0"
"31093","0","0","5013005","5013004","8","0","0","公主們的對話","1","0","20","5013","1","2030/12/31 14:59:59","0","0","在阿斯特朗盛開的雙輪之花 第5話","0","2019/08/01 16:00:00","2","0","0","91002","0"
"31018","0","0","5013006","5013005","8","0","0","最完美的合作","1","0","20","5013","1","2030/12/31 14:59:59","0","0","在阿斯特朗盛開的雙輪之花 第6話","0","2019/08/01 16:00:00","2","0","0","91002","0"
"31093","0","0","5013007","5013006","8","0","0","落櫻紛飛與真正的美食","1","0","20","5013","1","2030/12/31 14:59:59","0","0","在阿斯特朗盛開的雙輪之花 終幕","0","2019/08/01 16:00:00","2","0","0","91002","0"
"31045","0","0","5015000","0","8","0","0","來吧！　前往大江戶的邀約","1","0","20","5015","1","2030/12/31 14:59:59","0","0","將軍道中記　白翼的武士 序幕","0","2019/09/03 16:00:00","2","0","0","91002","0"
"31053","0","0","5015001","5015000","8","0","0","艷麗白翼少女","1","0","20","5015","1","2030/12/31 14:59:59","0","0","將軍道中記　白翼的武士 第1話","0","2019/09/03 16:00:00","2","1","0","91002","0"
"31045","0","0","5015002","5015001","8","0","0","恐怖的強迫推銷大街","1","0","20","5015","1","2030/12/31 14:59:59","0","0","將軍道中記　白翼的武士 第2話","0","2019/09/03 16:00:00","2","0","0","91002","0"
"31053","0","0","5015003","5015002","8","0","0","大江戶搜查網","1","0","20","5015","1","2030/12/31 14:59:59","0","0","將軍道中記　白翼的武士 第3話","0","2019/09/03 16:00:00","2","0","0","91002","0"
"31045","0","0","5015004","5015003","8","0","0","屈辱的敗退","1","0","20","5015","1","2030/12/31 14:59:59","0","0","將軍道中記　白翼的武士 第4話","0","2019/09/03 16:00:00","2","0","0","91002","0"
"31053","0","0","5015005","5015004","8","0","0","白翼之羈絆","1","0","20","5015","1","2030/12/31 14:59:59","0","0","將軍道中記　白翼的武士 第5話","0","2019/09/03 16:00:00","2","0","0","91002","0"
