05c132d1623771fc84055759521fb96c491ef766e2ec4e007e9a53d647a6bf83,7be6b811194db2d869ebe9ffbad35feb088726af51b803ed9a3e1482a8282c7e,abf756703e56c23f4004b301ee2f8469e028036a56aa0efe31eb516c8839ad68,4eae43a617b555dd21b5df8e8f206034632f93caa9bd64cf0ea4b999f469df9b,2ca1413388317d64bde033430871eb94d7a23840d88d99af58ae018790b4bfa6,84bb6b0a40571b2680b22ab9ff5f5f6ad8cffb7a38341abb40edf5d13d260c5e,5f0e00b63a018609dc4cd11122e44ce49004b2813491b932ccaed5a48c120538,9f98d60270f2cc1cc0033bfd7e61407b92c53828e05b20bea17714cbd081ccca,ba91308e8d2da0281eb67311a861d9ca9d5bad0e44fff5fa744b465707afbc34,f6db34617a05c97a4bc4291454acf83bc265c875d58326358842d22cc66c26db,7637690595f919bf0143a45e3a20e4158eb8e7fd9ad4a77ff363e847364970f9,7e5bc5a52dfc3b92d80e1c16cc8f1c35af4c0528d51fca33b07935fd8c5f3fbd,2eab0fa26cc2f5fe47d1532cdee75c32052fc882655636915e12190aca61694f,ba5330baf33e1ce03b2de1d93670eccdc030c39815d41b4b98c458f7b0dad908,79867d68c896a2818bdd30cef95e340a61b984555b1fe411015052df02834208,7753c2f4032ce11c633ce18b33e175930624ed1e64b26d653a89abe4f9bbb9a0,75fc977d9bea0e859bb75a38049382c5f76db49c1b65b10315b65c844686ae89,d0c59d47d5c657e469e77336aae77db714db6332753dca311daa7b7366f0b06f,cc586aeda7d7f6b869b7e7eaf2987693d4f1c02af039aaffd1576689c7897b02,1063dcef57b1d487a6eb59b6a01c4354ded357df5f7c27d3939684d41d9f9a58,312a924f3db65a85ea52bc85a616fafc297e69f1b6ffab53f3fdf60aabfbb161,288bdc37054aeb2efb340ef2700278476f9a391d9c3c14bcc3de7c22debceea7,8ffacede8c49083d2fe44dce155b263b232f3511d4909e5c27653ee99c0aa466,9569943bf4d60ec4dc18a4b6279be2fc5b3554640620cfe08120d2169e334ca1,7751e54cd159e47a91bf5cb86424b3063d44555c21cb6bf42a0fa335a5cd4c69,1c17c886d37d4f2b3bec5e8474788926af7ce8a99ff4c0836d079fc3de25bade,f47351a96ea9ab7241281ba583f96435225500220cd8c8cbd06e78bfea978c92,93336dca958d2156376f8f4a9e7fc8b1b6f981c8e701cf9ae83647ed96ebd801,d7dd798da5cebb73ae15a63a7a0e39184d800ba8f744e90c0eb550de5fd693b0,fe267a39d7fc1f737755a379676c96615ca611428cc84d9e4c9070685e4176a4,a6e341dfe3de17e271dd6a268373b55b58e4f3848d7ab52bcd27e294f8d208fa,993877445b794a84a91293050bfeec8690e0975195f14cb3808d1dcf91d84108,5161545a85e06bfb34cb130a27dc71aa8a3b1871b9e804b1b12c059eca759416,0897b6049f845029782e6857c49965266e33bc66aeb2de7e1bb6690b45815f04,a71b9c82b7c1bed041c8da79ea81a2d3ec8ecf7a29580aa7448e789040cb657f,5e247006a243bf468f5e08e9e8b7c589b925a440131b62838fc798ba142f18fe,7fd2418d561383e48b763c22b5b3ec711203bc36b4629f235528be79f1049a12,91d41e4b93870a411825c1c36879ae7ba987eb8bd44924a73ea7fe326799c94a,1837e7d3ef909462c7e11a5560548b0edb1c9be115d4898e823c7def39a2e172
"0","4.56","0","76.19","120","0.8","3.64","13.22","0","20","0","110.3","0","0","0","0","0","0","0","0","0","0","0","0.62","0","0","0","0","4","0","40000","0","0","100401","635.1","0","0","0","31004"
"0","5.13","0","85.71","150","0.96","4.1","15.87","0","20","0","132.3","0","0","0","0","0","0","0","0","0","0","0","0.75","0","0","0","0","5","0","50000","0","0","100401","714.5","0","0","0","31004"
"0","71.99","0","1205","0","1.28","4.79","21.16","0","20","0","176.4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","6","0","0","0","10","100401","833.5","10","0","0","31004"
"0","3.19","0","43.52","15","0.35","2.85","4.84","0","10","0","47","0","0","0","0","0","0","0","0","0","0","0","0.32","0","0","0","0","1","0","10000","0","0","100501","423","0","0","0","31005"
"0","3.83","0","52.22","30","0.53","3.42","7.26","0","10","0","70.5","0","0","0","0","0","0","0","0","0","0","0","0.48","0","0","0","0","2","0","20000","0","0","100501","507.6","0","0","0","31005"
"0","4.47","0","60.93","100","0.7","3.99","9.68","0","10","0","94","0","0","0","0","0","0","0","0","0","0","0","0.64","0","0","0","0","3","0","30000","0","0","100501","592.2","0","0","0","31005"
"0","5.1","0","69.63","120","0.88","4.56","12.1","0","10","0","117.5","0","0","0","0","0","0","0","0","0","0","0","0.8","0","0","0","0","4","0","40000","0","0","100501","676.8","0","0","0","31005"
"0","5.74","0","78.34","150","1.05","5.13","14.52","0","10","0","141","0","0","0","0","0","0","0","0","0","0","0","0.96","0","0","0","0","5","0","50000","0","0","100501","761.4","0","0","0","31005"
"0","36.7","0","691.4","0","1.4","35.99","19.36","0","10","0","188","0","0","0","0","0","0","0","0","0","0","0","1.28","0","0","0","0","6","0","0","0","0","100501","3388.3","10","0","0","31005"
"0","2.28","0","0","15","0.25","2.62","0","0","0","0","42.52","0","0","0","0","45.34","0","0","0","0","5.04","0","0.29","0","0","0","0","1","0","10000","0","0","100601","382.7","0","0","0","31006"
"0","2.73","0","0","30","0.37","3.14","0","0","0","0","63.78","0","0","0","0","54.4","0","0","0","0","7.56","0","0.43","0","0","0","0","2","0","20000","0","0","100601","459.2","0","0","0","31006"
"0","3.19","0","0","100","0.5","3.66","0","0","0","0","85.04","0","0","0","0","63.47","0","0","0","0","10.08","0","0.58","0","0","0","0","3","0","30000","0","0","100601","535.8","0","0","0","31006"
"0","3.64","0","0","120","0.62","4.19","0","0","0","0","106.3","0","0","0","0","72.54","0","0","0","0","12.6","0","0.72","0","0","0","0","4","0","40000","0","0","100601","612.3","0","0","0","31006"
"0","4.1","0","0","150","0.75","4.71","0","0","0","0","127.6","0","0","0","0","81.61","0","0","0","0","15.12","0","0.87","0","0","0","0","5","0","50000","0","0","100601","688.8","0","0","0","31006"
"0","4.79","0","0","0","1","5.5","0","0","0","0","170.1","0","0","0","0","1685.3","0","0","0","0","20.16","0","1.16","0","0","0","0","6","0","0","0","0","100601","803.6","10","65","0","31006"
"0","3.53","0","33.84","15","0.39","2.28","3.76","0","5","0","56.28","0","0","0","0","0","0","0","0","0","0","0","0.25","0","0","0","0","1","0","10000","0","0","100701","506.6","0","0","0","31007"
"0","4.23","0","40.6","30","0.58","2.73","5.64","0","5","0","84.42","0","0","0","0","0","0","0","0","0","0","0","0.37","0","0","0","0","2","0","20000","0","0","100701","607.9","0","0","0","31007"
"0","4.94","0","47.37","100","0.78","3.19","7.52","0","5","0","112.6","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","3","0","30000","0","0","100701","709.2","0","0","0","31007"
"0","5.64","0","54.14","120","0.97","3.64","9.4","0","5","0","140.7","0","0","0","0","0","0","0","0","0","0","0","0.62","0","0","0","0","4","0","40000","0","0","100701","810.5","0","0","0","31007"
"0","6.35","0","60.91","150","1.17","4.1","11.28","0","5","0","168.9","0","0","0","0","0","0","0","0","0","0","0","0.75","0","0","0","0","5","0","50000","0","0","100701","911.8","0","0","0","31007"
"0","122.5","0","71.06","0","1.56","4.79","15.04","0","5","0","225.2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","6","0","0","0","39","100701","3563.7","0","0","0","31007"
"0","2.51","0","0","15","0.28","1.94","0","0","0","0","37.72","0","0","0","0","40.22","0","0","0","0","4.47","0","0.22","0","0","0","0","1","0","10000","0","0","100801","339.5","0","0","0","31008"
"0","3.01","0","0","30","0.42","2.32","0","0","0","0","56.58","0","0","0","0","48.26","0","0","0","0","6.7","0","0.33","0","0","0","0","2","0","20000","0","0","100801","407.4","0","0","0","31008"
"0","3.51","0","0","100","0.56","2.71","0","0","0","0","75.44","0","0","0","0","56.3","0","0","0","0","8.94","0","0.44","0","0","0","0","3","0","30000","0","0","100801","475.3","0","0","0","31008"
"0","4.01","0","0","120","0.7","3.1","0","0","0","0","94.3","0","0","0","0","64.35","0","0","0","0","11.17","0","0.55","0","0","0","0","4","0","40000","0","0","100801","543.2","0","0","0","31008"
"0","4.51","0","0","150","0.84","3.49","0","0","0","0","113.2","0","0","0","0","72.39","0","0","0","0","13.41","0","0.66","0","0","0","0","5","0","50000","0","0","100801","611.1","0","0","0","31008"
"0","5.27","0","0","0","1.12","4.07","0","0","0","1","150.9","0","0","0","0","2394.5","0","0","0","0","17.88","0","0.88","0","0","0","0","6","0","0","0","0","100801","712.9","10","75","0","31008"
"0","2.28","0","0","15","0.25","2.16","0","0","0","0","35.97","0","0","0","0","54.11","0","0","0","0","6.01","0","0.24","0","0","0","0","1","0","10000","0","0","100901","323.8","0","0","0","31009"
"0","2.73","0","0","30","0.37","2.59","0","0","0","0","53.95","0","0","0","0","64.93","0","0","0","0","9.01","0","0.36","0","0","0","0","2","0","20000","0","0","100901","388.6","0","0","0","31009"
"0","3.19","0","0","100","0.5","3.02","0","0","0","0","71.94","0","0","0","0","75.75","0","0","0","0","12.02","0","0.48","0","0","0","0","3","0","30000","0","0","100901","453.3","0","0","0","31009"
"0","3.64","0","0","120","0.62","3.45","0","0","0","0","89.92","0","0","0","0","86.57","0","0","0","0","15.02","0","0.6","0","0","0","0","4","0","40000","0","0","100901","518.1","0","0","0","31009"
"0","4.1","0","0","150","0.75","3.88","0","0","0","0","108","0","0","0","0","97.39","0","0","0","0","18.03","0","0.72","0","0","0","0","5","0","50000","0","0","100901","582.8","0","0","0","31009"
"0","4.79","0","0","0","1","4.54","0","0","0","0","143.9","0","0","0","0","3353.7","0","0","0","0","24.04","0","0.96","0","0","0","0","6","0","0","0","0","100901","680","10","150","0","31009"
"0","2.51","0","0","15","0.28","1.94","0","0","0","0","37.72","0","0","0","0","40.22","0","0","0","0","4.47","0","0.22","0","0","0","0","1","0","10000","0","0","101001","339.5","0","0","0","31010"
"0","3.01","0","0","30","0.42","2.32","0","0","0","0","56.58","0","0","0","0","48.26","0","0","0","0","6.7","0","0.33","0","0","0","0","2","0","20000","0","0","101001","407.4","0","0","0","31010"
"0","3.51","0","0","100","0.56","2.71","0","0","0","0","75.44","0","0","0","0","56.3","0","0","0","0","8.94","0","0.44","0","0","0","0","3","0","30000","0","0","101001","475.3","0","0","0","31010"
"0","4.01","0","0","120","0.7","3.1","0","0","0","0","94.3","0","0","0","0","64.35","0","0","0","0","11.17","0","0.55","0","0","0","0","4","0","40000","0","0","101001","543.2","0","0","0","31010"
"0","4.51","0","0","150","0.84","3.49","0","0","0","0","113.2","0","0","0","0","72.39","0","0","0","0","13.41","0","0.66","0","0","0","0","5","0","50000","0","0","101001","611.1","0","0","0","31010"
"0","35.27","0","0","0","1.12","4.07","0","0","0","0","150.9","0","0","0","0","544.5","0","0","0","0","17.88","0","0.88","30","0","0","0","6","0","0","0","0","101001","712.9","0","0","0","31010"
"0","2.28","0","46.59","15","0.25","1.82","5.18","0","10","0","31.91","0","0","0","0","0","0","0","0","0","0","0","0.2","0","0","0","0","1","0","10000","0","0","101101","287.2","0","0","0","31011"
"0","2.73","0","55.9","30","0.37","2.18","7.77","0","10","0","47.86","0","0","0","0","0","0","0","0","0","0","0","0.3","0","0","0","0","2","0","20000","0","0","101101","344.7","0","0","0","31011"
"0","3.19","0","65.22","100","0.5","2.54","10.36","0","10","0","63.82","0","0","0","0","0","0","0","0","0","0","0","0.4","0","0","0","0","3","0","30000","0","0","101101","402.1","0","0","0","31011"
"0","3.64","0","74.54","120","0.62","2.91","12.95","0","10","0","79.77","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","4","0","40000","0","0","101101","459.6","0","0","0","31011"
"0","4.1","0","83.86","150","0.75","3.27","15.54","0","10","0","95.73","0","0","0","0","0","0","0","0","0","0","0","0.6","0","0","0","0","5","0","50000","0","0","101101","517","0","0","0","31011"
"0","4.79","0","1837.9","0","1","3.82","20.72","0","110","0","127.7","0","0","0","0","0","0","2","0","0","0","0","0.8","0","0","0","0","6","0","0","0","0","101101","603.1","10","0","0","31011"
"0","2.51","0","0","15","0.28","1.71","0","0","0","0","32.89","0","0","0","0","46.03","0","0","0","0","5.11","0","0.19","0","0","0","0","1","0","10000","0","0","101201","296","0","0","0","31012"
"0","3.01","0","0","30","0.42","2.05","0","0","0","0","49.33","0","0","0","0","55.23","0","0","0","0","7.66","0","0.28","0","0","0","0","2","0","20000","0","0","101201","355.2","0","0","0","31012"
"0","3.51","0","0","100","0.56","2.39","0","0","0","0","65.78","0","0","0","0","64.44","0","0","0","0","10.22","0","0.38","0","0","0","0","3","0","30000","0","0","101201","414.4","0","0","0","31012"
"0","4.01","0","0","120","0.7","2.73","0","0","0","0","82.22","0","0","0","0","73.64","0","0","0","0","12.77","0","0.47","0","0","0","0","4","0","40000","0","0","101201","473.6","0","0","0","31012"
"0","4.51","0","0","150","0.84","3.07","0","0","0","0","98.67","0","0","0","0","82.85","0","0","0","0","15.33","0","0.57","0","0","0","0","5","0","50000","0","0","101201","532.8","0","0","0","31012"
"0","5.27","0","0","0","1.12","3.59","0","0","0","0","131.6","0","0","0","0","1836.7","0","2","0","0","20.44","0","0.76","0","0","0","0","6","0","0","0","0","101201","621.5","5","90","0","31012"
"0","2.16","0","0","15","0.24","2.05","0","0","0","0","32.28","0","0","0","0","45.23","0","0","0","0","5.03","0","0.23","0","0","0","0","1","0","10000","0","0","101301","290.5","0","0","0","31013"
"0","2.59","0","0","30","0.36","2.46","0","0","0","0","48.42","0","0","0","0","54.28","0","0","0","0","7.55","0","0.35","0","0","0","0","2","0","20000","0","0","101301","348.6","0","0","0","31013"
"0","3.02","0","0","100","0.48","2.87","0","0","0","0","64.56","0","0","0","0","63.32","0","0","0","0","10.06","0","0.46","0","0","0","0","3","0","30000","0","0","101301","406.7","0","0","0","31013"
"0","3.46","0","0","120","0.6","3.28","0","0","0","0","80.7","0","0","0","0","72.37","0","0","0","0","12.58","0","0.58","0","0","0","0","4","0","40000","0","0","101301","464.8","0","0","0","31013"
"0","3.89","0","0","150","0.72","3.69","0","0","0","0","96.84","0","0","0","0","81.41","0","0","0","0","15.09","0","0.69","0","0","0","0","5","0","50000","0","0","101301","522.9","0","0","0","31013"
"0","4.54","0","0","0","0.96","4.31","0","0","0","0","129.2","0","0","0","0","1610","0","2","0","0","20.12","0","0.92","0","0","0","0","6","0","0","0","0","101301","610.1","10","90","0","31013"
"0","2.51","0","0","15","0.28","2.28","0","0","0","0","37.03","0","0","0","0","37.59","0","0","0","0","4.18","0","0.25","0","0","0","0","1","0","10000","0","0","101401","333.2","0","0","0","31014"
"0","3.01","0","0","30","0.42","2.74","0","0","0","0","55.55","0","0","0","0","45.11","0","0","0","0","6.27","0","0.38","0","0","0","0","2","0","20000","0","0","101401","399.8","0","0","0","31014"
"0","3.51","0","0","100","0.56","3.19","0","0","0","0","74.06","0","0","0","0","52.63","0","0","0","0","8.36","0","0.5","0","0","0","0","3","0","30000","0","0","101401","466.5","0","0","0","31014"
"0","4.02","0","0","120","0.7","3.65","0","0","0","0","92.58","0","0","0","0","60.14","0","0","0","0","10.45","0","0.63","0","0","0","0","4","0","40000","0","0","101401","533.1","0","0","0","31014"
"0","4.52","0","0","150","0.84","4.1","0","0","0","0","111.1","0","0","0","0","67.66","0","0","0","0","12.54","0","0.75","0","0","0","0","5","0","50000","0","0","101401","599.8","0","0","0","31014"
"0","88.27","0","0","0","1.12","87.79","0","0","0","0","148.2","0","0","0","0","2389","0","0","0","0","16.72","0","1","0","0","0","0","6","0","0","0","0","101401","699.7","0","0","0","31014"
"0","2.39","0","0","15","0.27","1.94","0","0","0","0","36.08","0","0","0","0","40.9","0","0","0","0","4.54","0","0.22","0","0","0","0","1","0","10000","0","0","101501","324.7","0","0","0","31015"
"0","2.87","0","0","30","0.41","2.33","0","0","0","0","54.12","0","0","0","0","49.08","0","0","0","0","6.81","0","0.33","0","0","0","0","2","0","20000","0","0","101501","389.6","0","0","0","31015"
"0","3.35","0","0","100","0.54","2.72","0","0","0","0","72.16","0","0","0","0","57.26","0","0","0","0","9.08","0","0.44","0","0","0","0","3","0","30000","0","0","101501","454.6","0","0","0","31015"
"0","3.82","0","0","120","0.68","3.1","0","0","0","0","90.2","0","0","0","0","65.44","0","0","0","0","11.35","0","0.55","0","0","0","0","4","0","40000","0","0","101501","519.5","0","0","0","31015"
"0","4.3","0","0","150","0.81","3.49","0","0","0","0","108.3","0","0","0","0","73.62","0","0","0","0","13.62","0","0.66","0","0","0","0","5","0","50000","0","0","101501","584.5","0","0","0","31015"
"0","5.02","0","0","0","1.08","4.07","0","0","0","0","144.4","0","0","0","0","1965.9","0","0","0","0","18.16","0","0.88","0","0","0","0","6","0","0","0","0","101501","681.9","10","0","0","31015"
"0","2.28","0","44.32","15","0.25","1.94","4.92","0","15","0","33.85","0","0","0","0","0","0","0","0","0","0","0","0.22","0","0","0","0","1","0","10000","0","0","101601","304.7","0","0","0","31016"
"0","2.73","0","53.18","30","0.37","2.32","7.38","0","15","0","50.77","0","0","0","0","0","0","0","0","0","0","0","0.33","0","0","0","0","2","0","20000","0","0","101601","365.6","0","0","0","31016"
"0","3.19","0","62.04","100","0.5","2.71","9.84","0","15","0","67.7","0","0","0","0","0","0","0","0","0","0","0","0.44","0","0","0","0","3","0","30000","0","0","101601","426.5","0","0","0","31016"
"0","3.64","0","70.91","120","0.62","3.1","12.3","0","15","0","84.62","0","0","0","0","0","0","0","0","0","0","0","0.55","0","0","0","0","4","0","40000","0","0","101601","487.4","0","0","0","31016"
"0","4.1","0","79.77","150","0.75","3.49","14.76","0","15","0","101.6","0","0","0","0","0","0","0","0","0","0","0","0.66","0","0","0","0","5","0","50000","0","0","101601","548.4","0","0","0","31016"
"0","4.79","0","1973.1","0","1","4.07","19.68","0","15","0","135.4","0","0","0","0","0","0","0","0","0","0","0","0.88","0","0","0","0","6","0","0","0","0","101601","639.7","10","0","0","31016"
"0","2.96","0","54.34","15","0.33","1.94","6.04","0","15","0","38.29","0","0","0","0","0","0","0","0","0","0","0","0.22","0","0","0","0","1","0","10000","0","0","101701","344.7","0","0","0","31017"
"0","3.55","0","65.2","30","0.49","2.32","9.06","0","15","0","57.43","0","0","0","0","0","0","0","0","0","0","0","0.33","0","0","0","0","2","0","20000","0","0","101701","413.6","0","0","0","31017"
"0","4.14","0","76.07","100","0.66","2.71","12.08","0","15","0","76.58","0","0","0","0","0","0","0","0","0","0","0","0.44","0","0","0","0","3","0","30000","0","0","101701","482.5","0","0","0","31017"
"0","4.73","0","86.94","120","0.82","3.1","15.1","0","15","0","95.72","0","0","0","0","0","0","0","0","0","0","0","0.55","0","0","0","0","4","0","40000","0","0","101701","551.4","0","0","0","31017"
"0","5.32","0","97.81","150","0.99","3.49","18.12","0","15","0","114.9","0","0","0","0","0","0","0","0","0","0","0","0.66","0","0","0","0","5","0","50000","0","0","101701","620.4","0","0","0","31017"
"0","6.22","0","1944.2","0","1.32","4.07","24.16","0","15","0","153.2","0","0","0","0","0","0","2","0","0","0","0","0.88","0","0","0","0","6","0","0","0","0","101701","723.7","10","0","0","31017"
"0","2.28","0","0","15","0.25","2.39","0","0","0","0","34.81","0","0","0","0","42.15","0","0","0","0","4.68","0","0.27","0","0","0","0","1","0","10000","0","0","101801","313.3","0","0","0","31018"
"0","2.73","0","0","30","0.37","2.86","0","0","0","0","52.21","0","0","0","0","50.58","0","0","0","0","7.02","0","0.4","0","0","0","0","2","0","20000","0","0","101801","376","0","0","0","31018"
"0","3.19","0","0","100","0.5","3.34","0","0","0","0","69.62","0","0","0","0","59.01","0","0","0","0","9.36","0","0.54","0","0","0","0","3","0","30000","0","0","101801","438.6","0","0","0","31018"
"0","3.64","0","0","120","0.62","3.82","0","0","0","0","87.02","0","0","0","0","67.44","0","0","0","0","11.7","0","0.67","0","0","0","0","4","0","40000","0","0","101801","501.3","0","0","0","31018"
"0","4.1","0","0","150","0.75","4.3","0","0","0","0","104.5","0","0","0","0","75.87","0","0","0","0","14.04","0","0.81","0","0","0","0","5","0","50000","0","0","101801","564","0","0","0","31018"
"0","26.79","0","0","0","1","29.02","0","0","0","0","139.3","0","0","0","0","548.6","0","0","0","0","18.72","0","1.08","0","0","0","0","6","0","0","0","0","101801","827.9","2","0","0","31018"
