5706aaef93f8286d0fc37d7dd184ae8619b01080f77c80ff1b40fc6313095da5,fbaa0c4093e0e75444141fb796848540b7e3af5dcfaedbb18914610be4b4e81d,c88c4adf92eecbde83c367e2d349dd5421e5a833b4c23584f5da2fb80143b857,bf5dbb6f3570e63c2fe4bfc1d3268c2eb6733330026adf781936e43220fa8d55,07108ebe270bfef0c910e2eaadcd6bb30755c23abe96ff2e178bd8320524f63f,81ad06f6f77e9b0a739803ee9bae808673b887fac9042495a8b5c9d21d19ae3e,64031990344cbb34fd0aec8d6a3a68f5859765ccde65231bb7eee019a01c0b6d,676bc9cd49f7d142381ae0e2828dac03c80c2e15441786ae1764e8685f850920,409be2e175e3b993a7d737fdb9a64bc09ec4b274fd2bd31332737266c253297c,5881ba7e397fea16dc5015ddb0d15240c157f2a314e1ced281b135e3f6d4a40a,de69b78792ffbf88edd864363d27101d3dbf68503ed167fdde3a9163f950571d,c6a92d978847315b158dad75774fa015ffebbeac350a2009b7c8b0011486aeed,f88eb2f27b738fdb364cfb7ec8afc9f50ec5c79d0a589fe71a728323dbac3bf0,07537f92b3a9872469c861a897fc6950d0998d7b4d7a71acd320c55e18133ac3,fd2eb8e62ef499bf43bd8dffee3ddb320d741b7058d14767305f2590a40f3a14,f682ae1796bfb2ff955eca3f1b6c0e80228e74ada3f8727241bc6efd18c29bc4,f09a8cd85da0fc697c8621cdbab364c2bc2fc1c5dc27f4d07b4b0895ac84aab2,184446fe065d56022c6ea865dccd96f8e0e10fe4b07f4fc4404823245efd6d78,bb8ee14549a02f2da49ef98a81b1750667c9d984d64acbe8e718bd11f2418b2b,e8144904461222c569eaa9ffde407937937adb2fd4187e4595b88c451cea4096,ba18ee98bdb97910a181a31ebb5563b49731896b7a4c7d27bde67376d59e2138,a4e45f70f2949bb6f66f91088843b8e5157823fabf278cccfac85666ae22874b
"0","0","0","0","0","0","113401","2","103401","0","0","0","0","0","0","0","0","7000","0","0","0","0"
"0","0","0","0","0","0","113431","2","103431","0","0","0","0","0","0","0","0","5000","0","0","0","0"
"0","1","103431","0","0","0","123432","3","103432","0","0","0","0","0","0","0","0","7000","0","0","0","0"
"0","1","102614","0","1","0","123461","3","103461","0","0","0","0","0","0","102432","0","7000","0","0","0","0"
"0","1","102312","0","1","0","123491","3","103491","0","0","0","0","0","0","102493","0","7000","0","0","0","0"
"0","0","0","0","0","0","113521","2","103521","0","0","0","0","0","0","0","0","5000","0","0","0","0"
"0","0","0","0","0","0","113522","2","103522","0","0","0","0","0","0","0","0","7000","0","0","0","0"
"0","0","0","0","0","0","113551","2","103551","0","0","0","0","0","0","0","0","5000","0","0","0","0"
"0","0","0","0","0","0","113552","2","103552","0","0","0","0","0","0","0","0","7000","0","0","0","0"
"0","0","0","0","0","0","113553","2","103553","0","0","0","0","0","0","0","0","10000","0","0","0","0"
"0","0","0","0","0","0","113581","2","103581","0","0","0","0","0","0","0","0","5000","0","0","0","0"
"0","1","102582","0","0","0","123582","3","103582","0","0","0","0","0","0","0","0","7000","0","0","0","0"
"0","1","103581","0","0","0","123583","3","103583","0","0","0","0","0","0","0","0","10000","0","0","0","0"
"0","0","0","0","0","0","113611","2","103611","0","0","0","0","0","0","0","0","5000","0","0","0","0"
"0","1","102614","0","0","0","123612","3","103612","0","0","0","0","0","0","0","0","5000","0","0","0","0"
"0","1","102614","0","0","0","103611","1","103613","0","0","0","0","0","0","0","0","7000","0","0","0","0"
"0","0","0","0","0","0","113614","2","103614","0","0","0","0","0","0","0","0","10000","0","0","0","0"
"0","0","0","0","0","0","114011","3","104011","0","0","0","0","0","0","0","0","20000","0","0","0","0"
"0","0","0","0","0","0","114012","3","104012","0","0","0","0","0","0","0","0","25000","0","0","0","0"
"0","0","0","0","0","0","114013","7","104013","0","0","0","0","0","0","0","0","30000","0","0","0","0"
"0","1","0","0","0","0","114014","10","104014","0","0","0","0","0","0","0","0","35000","0","0","0","0"
"0","0","0","0","0","0","114041","3","104041","0","0","0","0","0","0","0","0","20000","0","0","0","0"
"0","1","103013","0","0","0","124042","3","104042","0","0","0","0","0","0","0","0","25000","0","0","0","0"
"0","0","0","0","0","0","114043","7","104043","0","0","0","0","0","0","0","0","30000","0","0","0","0"
"0","1","104041","0","0","0","124044","5","104044","0","0","0","0","0","0","0","0","35000","0","0","0","0"
"0","1","103013","0","0","0","124071","3","104071","0","0","0","0","0","0","0","0","20000","0","0","0","0"
"0","0","0","0","0","0","114072","3","104072","0","0","0","0","0","0","0","0","25000","0","0","0","0"
"0","0","0","0","0","0","114073","7","104073","0","0","0","0","0","0","0","0","30000","0","0","0","0"
"0","1","104072","0","0","0","124074","5","104074","0","0","0","0","0","0","0","0","35000","0","0","0","0"
"0","1","103101","0","1","0","124101","3","104101","0","0","0","0","0","0","103552","0","20000","0","0","0","0"
"0","0","0","0","0","0","114102","3","104102","0","0","0","0","0","0","0","0","25000","0","0","0","0"
"0","1","104101","0","1","0","124103","5","104103","0","0","0","0","0","0","103611","0","30000","0","0","0","0"
"0","1","0","0","0","0","114104","10","104104","0","0","0","0","0","0","0","0","35000","0","0","0","0"
"0","1","103611","0","1","0","124131","3","104131","0","0","0","0","0","0","103132","0","20000","0","0","0","0"
"0","0","0","0","0","0","114132","3","104132","0","0","0","0","0","0","0","0","25000","0","0","0","0"
"0","0","0","0","0","0","114133","7","104133","0","0","0","0","0","0","0","0","30000","0","0","0","0"
"0","1","0","0","1","0","114134","10","104134","0","0","0","0","0","0","0","0","35000","0","0","0","0"
"0","1","103162","0","1","0","124161","3","104161","0","0","0","0","0","0","103551","0","20000","0","0","0","0"
"0","0","0","0","0","0","114162","3","104162","0","0","0","0","0","0","0","0","25000","0","0","0","0"
"0","1","104161","0","0","0","124163","5","104163","0","0","0","0","0","0","0","0","30000","0","0","0","0"
"0","1","0","0","1","0","114164","10","104164","0","0","0","0","1","0","0","0","35000","0","0","0","0"
"0","0","0","0","0","0","114191","3","104191","0","0","0","0","0","0","0","0","20000","0","0","0","0"
"0","1","103553","0","0","0","124192","3","104192","0","0","0","0","0","0","0","0","25000","0","0","0","0"
"0","0","0","0","0","0","114193","7","104193","0","0","0","0","0","0","0","0","30000","0","0","0","0"
"0","0","0","0","0","0","114194","10","104194","0","0","0","0","0","0","0","0","35000","0","0","0","0"
"0","0","0","0","0","0","114221","3","104221","0","0","0","0","0","0","0","0","20000","0","0","0","0"
"0","0","0","0","0","0","114222","3","104222","0","0","0","0","0","0","0","0","25000","0","0","0","0"
"0","0","0","0","0","0","114223","7","104223","0","0","0","0","0","0","0","0","30000","0","0","0","0"
"0","1","104221","0","1","0","124224","5","104224","0","0","0","0","0","0","104611","0","35000","0","0","0","0"
"0","1","103222","0","0","0","124251","3","104251","0","0","0","0","0","0","0","0","20000","0","0","0","0"
"0","0","0","0","0","0","114252","3","104252","0","0","0","0","0","0","0","0","25000","0","0","0","0"
"0","1","104251","0","1","0","124253","5","104253","0","0","103553","0","1","0","103614","0","30000","0","0","0","0"
"0","0","0","0","0","0","114254","10","104254","0","0","0","0","0","0","0","0","35000","0","0","0","0"
"0","0","0","0","0","0","114281","3","104281","0","0","0","0","0","0","0","0","20000","0","0","0","0"
"0","1","103282","0","1","0","124282","3","104282","0","0","103552","0","1","0","103401","0","25000","0","0","0","0"
"0","1","104281","0","0","0","124283","5","104283","0","0","0","0","0","0","0","0","30000","0","0","0","0"
"0","1","104281","0","1","0","124284","5","104284","0","0","0","0","0","0","104551","0","35000","0","0","0","0"
"0","1","103583","0","1","0","124311","3","104311","0","0","0","0","0","0","103311","0","20000","0","0","0","0"
"0","1","103283","0","1","0","124312","3","104312","0","0","0","0","0","0","103162","0","25000","0","0","0","0"
"0","1","104282","0","0","0","124313","5","104313","0","0","0","0","0","0","0","0","30000","0","0","0","0"
"0","1","104312","0","1","0","124314","5","104314","0","0","0","0","0","0","104161","0","35000","0","0","0","0"
"0","0","0","0","0","0","114341","3","104341","0","0","0","0","0","0","0","0","20000","0","0","0","0"
"0","1","103072","0","1","0","124342","3","104342","0","0","0","0","0","0","103551","0","25000","0","0","0","0"
"0","1","104341","0","0","0","124343","5","104343","0","0","0","0","0","0","0","0","30000","0","0","0","0"
"0","1","104342","0","1","0","124344","5","104344","0","0","0","0","0","0","104191","0","35000","0","0","0","0"
"0","0","0","0","0","0","114371","3","104371","0","0","0","0","0","0","0","0","20000","0","0","0","0"
"0","1","103614","0","1","0","124372","3","104372","0","0","0","0","0","0","103612","0","25000","0","0","0","0"
"0","1","104372","0","1","0","124373","5","104373","0","0","0","0","0","0","104251","0","35000","0","0","0","0"
"0","1","103583","0","1","0","124401","3","104401","0","0","0","0","0","0","103613","0","20000","0","0","0","0"
"0","1","104401","0","0","0","124402","5","104402","0","0","0","0","0","0","0","0","30000","0","0","0","0"
"0","1","103431","0","1","0","124431","3","104431","0","0","103581","0","1","0","103551","0","20000","0","0","0","0"
"0","1","103582","0","1","0","124432","3","104432","0","0","0","0","0","0","103013","0","25000","0","0","0","0"
"0","1","104432","0","1","0","124433","5","104433","0","0","103583","0","1","0","103614","0","35000","0","0","0","0"
"0","0","0","0","0","0","114461","3","104461","0","0","0","0","0","0","0","0","20000","0","0","0","0"
"0","1","104461","0","1","0","124462","5","104462","0","0","0","0","0","0","103222","0","30000","0","0","0","0"
"0","1","104461","0","1","0","124463","5","104463","0","0","0","0","0","0","104581","0","35000","0","0","0","0"
"0","1","103583","0","1","0","124491","3","104491","0","0","0","0","0","0","102493","0","20000","0","0","0","0"
"0","1","103614","0","0","0","124521","3","104521","0","0","0","0","0","0","0","0","20000","0","0","0","0"
"0","1","103583","0","1","0","124522","3","104522","0","0","103371","0","1","0","103522","0","25000","0","0","0","0"
"0","1","104521","0","1","0","124523","5","104523","0","0","103612","0","1","0","103614","0","30000","0","0","0","0"
"0","0","0","0","0","0","114551","3","104551","0","0","0","0","0","0","0","0","25000","0","0","0","0"
"0","0","0","0","0","0","114552","7","104552","0","0","0","0","0","0","0","0","30000","0","0","0","0"
"0","0","0","0","0","0","114553","10","104553","0","0","0","0","0","0","0","0","35000","0","0","0","0"
"0","0","0","0","0","0","114554","10","104554","0","0","0","0","0","0","0","0","35000","0","0","0","0"
"0","0","0","0","0","0","114581","3","104581","0","0","0","0","0","0","0","0","25000","0","0","0","0"
"0","0","0","0","0","0","114582","7","104582","0","0","0","0","0","0","0","0","30000","0","0","0","0"
"0","0","0","0","0","0","114583","10","104583","0","0","0","0","0","0","0","0","35000","0","0","0","0"
"0","0","0","0","0","0","114611","3","104611","0","0","0","0","0","0","0","0","25000","0","0","0","0"
"0","0","0","0","0","0","114612","7","104612","0","0","0","0","0","0","0","0","30000","0","0","0","0"
"0","0","0","0","0","0","114613","10","104613","0","0","0","0","0","0","0","0","35000","0","0","0","0"
"0","0","0","0","0","0","115011","10","105011","0","0","0","0","0","0","0","0","40000","0","0","0","0"
"0","1","104012","0","1","0","125012","5","105012","0","0","0","0","0","0","104011","0","45000","0","0","0","0"
"0","1","104431","0","1","0","125013","5","105013","0","0","0","0","0","0","103013","0","50000","0","0","0","0"
"0","1","104194","0","1","0","125014","5","105014","0","0","0","0","0","0","104013","0","55000","0","0","0","0"
"0","1","104164","0","1","0","125015","5","105015","0","0","0","0","0","0","104312","0","55000","0","0","0","0"
"0","1","104312","0","1","0","125016","5","105016","0","0","0","0","0","0","103012","0","55000","0","0","0","0"
"0","1","104071","0","1","0","125017","5","105017","0","0","0","0","0","0","103011","0","55000","0","0","0","0"
"0","0","0","0","0","0","115041","10","105041","0","0","0","0","0","0","0","0","40000","0","0","0","0"
"0","0","0","0","0","0","115042","10","105042","0","0","0","0","0","0","0","0","45000","0","0","0","0"
"0","1","104191","0","1","0","125043","5","105043","0","0","0","0","0","0","104042","0","50000","0","0","0","0"
"0","1","104553","0","1","0","125044","5","105044","0","0","0","0","0","0","104043","0","55000","0","0","0","0"
"0","1","104373","0","1","0","125045","5","105045","0","0","0","0","0","0","104041","0","55000","0","0","0","0"
"0","1","104042","0","1","0","125046","5","105046","0","0","0","0","0","0","103041","0","55000","0","0","0","0"
"0","1","104072","0","0","0","115047","10","105047","0","0","0","0","0","0","0","0","55000","0","0","0","0"
"0","0","0","0","0","0","115071","10","105071","0","0","0","0","0","0","0","0","40000","0","0","0","0"
"0","1","104071","0","1","0","125072","5","105072","0","0","103553","0","1","0","104551","0","45000","0","0","0","0"
"0","0","0","0","0","0","115073","10","105073","0","0","0","0","0","0","0","0","50000","0","0","0","0"
"0","1","104104","0","1","0","125074","5","105074","0","0","0","0","0","0","104073","0","55000","0","0","0","0"
"0","1","104014","0","1","0","125075","5","105075","0","0","0","0","0","0","104551","0","55000","0","0","0","0"
"0","1","104012","0","1","0","125076","5","105076","0","0","0","0","0","0","103491","0","55000","0","0","0","0"
"0","1","104551","0","0","0","115077","10","105077","0","0","0","0","0","0","0","0","55000","0","0","0","0"
"0","1","104102","0","1","0","125101","5","105101","0","0","0","0","0","0","104582","0","40000","0","0","0","0"
"0","0","0","0","0","0","115102","10","105102","0","0","0","0","0","0","0","0","45000","0","0","0","0"
"0","1","103101","0","1","0","125103","5","105103","0","0","0","0","0","0","104013","0","50000","0","0","0","0"
"0","1","104101","0","0","0","115104","10","105104","0","0","0","0","0","0","0","0","55000","0","0","0","0"
"0","1","104104","0","0","0","115105","10","105105","0","0","0","0","0","0","0","0","55000","0","0","0","0"
"0","1","104101","0","0","0","115106","10","105106","0","0","0","0","0","0","0","0","55000","0","0","0","0"
"0","1","104102","0","1","0","125107","5","105107","0","0","0","0","0","0","103551","0","55000","0","0","0","0"
"0","1","104133","0","1","0","125131","5","105131","0","0","103552","0","1","0","103131","0","40000","0","0","0","0"
"0","0","0","0","0","0","115132","10","105132","0","0","0","0","0","0","0","0","45000","0","0","0","0"
"0","0","0","0","0","0","115133","10","105133","0","0","0","0","0","0","0","0","50000","0","0","0","0"
"0","1","104134","0","1","0","125134","5","105134","0","0","0","0","0","0","104133","0","55000","0","0","0","0"
"0","1","104013","0","0","0","115135","10","105135","0","0","0","0","0","0","0","0","55000","0","0","0","0"
"0","1","104133","0","0","0","115136","10","105136","0","0","0","0","0","0","0","0","55000","0","0","0","0"
"0","1","104342","0","0","0","115137","10","105137","0","0","0","0","0","0","0","0","55000","0","0","0","0"
"0","0","0","0","0","0","115161","10","105161","0","0","0","0","0","0","0","0","40000","0","0","0","0"
"0","1","104162","0","1","0","125162","5","105162","0","0","0","0","0","0","103552","0","45000","0","0","0","0"
"0","0","0","0","0","0","115163","10","105163","0","0","0","0","0","0","0","0","50000","0","0","0","0"
"0","1","104164","0","1","0","125164","5","105164","0","0","0","0","0","0","104313","0","55000","0","0","0","0"
"0","1","104553","0","0","0","115165","10","105165","0","0","0","0","0","0","0","0","55000","0","0","0","0"
"0","1","104162","0","0","0","115166","10","105166","0","0","0","0","0","0","0","0","55000","0","0","0","0"
"0","1","104222","0","1","0","125167","5","105167","0","0","0","0","0","0","103161","0","55000","0","0","0","0"
"0","1","104191","0","1","0","125191","5","105191","0","0","0","0","0","0","104462","0","40000","0","0","0","0"
"0","0","0","0","0","0","115192","10","105192","0","0","0","0","0","0","0","0","45000","0","0","0","0"
"0","1","104192","0","1","0","125193","5","105193","0","0","0","0","0","0","103614","0","50000","0","0","0","0"
"0","1","104192","0","0","0","115194","10","105194","0","0","0","0","0","0","0","0","55000","0","0","0","0"
"0","1","104193","0","1","0","125195","5","105195","0","0","0","0","0","0","103191","0","55000","0","0","0","0"
"0","1","104191","0","0","0","115196","10","105196","0","0","0","0","0","0","0","0","55000","0","0","0","0"
"0","1","104192","0","0","0","115197","10","105197","0","0","0","0","0","0","0","0","55000","0","0","0","0"
"0","0","0","0","0","0","115221","10","105221","0","0","0","0","0","0","0","0","40000","0","0","0","0"
"0","0","0","0","0","0","115222","10","105222","0","0","0","0","0","0","0","0","45000","0","0","0","0"
"0","1","104222","0","1","0","125223","5","105223","0","0","0","0","0","0","104131","0","50000","0","0","0","0"
"0","1","104314","0","1","0","125224","5","105224","0","0","0","0","0","0","104223","0","55000","0","0","0","0"
"0","1","104224","0","0","0","115225","10","105225","0","0","0","0","0","0","0","0","55000","0","0","0","0"
"0","1","104041","0","1","0","125226","5","105226","0","0","0","0","0","0","103222","0","55000","0","0","0","0"
"0","1","104131","0","1","0","125227","5","105227","0","0","0","0","0","0","103221","0","55000","0","0","0","0"
"0","0","0","0","0","0","115251","10","105251","0","0","0","0","0","0","0","0","40000","0","0","0","0"
"0","1","104252","0","1","0","125252","5","105252","0","0","0","0","0","0","103252","0","45000","0","0","0","0"
"0","1","104252","0","1","0","125253","5","105253","0","0","0","0","0","0","104611","0","50000","0","0","0","0"
"0","1","104251","0","0","0","115254","10","105254","0","0","0","0","0","0","0","0","55000","0","0","0","0"
"0","1","104433","0","1","0","125255","5","105255","0","0","0","0","0","0","104253","0","55000","0","0","0","0"
"0","1","104252","0","1","0","125256","5","105256","0","0","0","0","0","0","103553","0","55000","0","0","0","0"
"0","1","104522","0","1","0","125257","5","105257","0","0","0","0","0","0","103251","0","55000","0","0","0","0"
"0","1","104283","0","1","0","125281","5","105281","0","0","0","0","1","0","103072","0","40000","0","0","0","0"
"0","1","104282","0","1","0","125282","5","105282","0","0","0","0","0","0","103013","0","45000","0","0","0","0"
"0","1","104134","0","1","0","125283","5","105283","0","0","0","0","0","0","103282","0","50000","0","0","0","0"
"0","1","104072","0","0","0","115284","10","105284","0","0","0","0","0","0","0","0","55000","0","0","0","0"
"0","1","104343","0","1","0","125285","5","105285","0","0","0","0","0","0","103583","0","55000","0","0","0","0"
"0","1","104011","0","1","0","125286","5","105286","0","0","0","0","0","0","103281","0","55000","0","0","0","0"
"0","1","104311","0","1","0","125287","5","105287","0","0","0","0","0","0","103612","0","55000","0","0","0","0"
"0","1","104313","0","1","0","125311","5","105311","0","0","0","0","1","0","104431","0","40000","0","0","0","0"
"0","1","104311","0","1","0","125312","5","105312","0","0","0","0","0","0","103192","0","45000","0","0","0","0"
"0","1","104313","0","1","0","125313","5","105313","0","0","0","0","0","0","104491","0","50000","0","0","0","0"
"0","1","104193","0","1","0","125314","5","105314","0","0","0","0","0","0","104312","0","55000","0","0","0","0"
"0","1","104282","0","0","0","115315","10","105315","0","0","0","0","0","0","0","0","55000","0","0","0","0"
"0","1","104161","0","0","0","115316","10","105316","0","0","0","0","0","0","0","0","55000","0","0","0","0"
"0","1","104191","0","0","0","115317","10","105317","0","0","0","0","0","0","0","0","55000","0","0","0","0"
"0","1","104343","0","1","0","125341","5","105341","0","0","0","0","1","0","104491","0","40000","0","0","0","0"
"0","1","104611","0","1","0","125342","5","105342","0","0","0","0","0","0","103343","0","45000","0","0","0","0"
"0","1","104044","0","1","0","125343","5","105343","0","0","0","0","0","0","103342","0","50000","0","0","0","0"
"0","1","104043","0","0","0","115344","10","105344","0","0","0","0","0","0","0","0","55000","0","0","0","0"
"0","1","104463","0","1","0","125345","5","105345","0","0","0","0","0","0","104342","0","55000","0","0","0","0"
"0","1","103252","0","0","0","115346","10","105346","0","0","0","0","0","0","0","0","55000","0","0","0","0"
"0","1","104521","0","1","0","125347","5","105347","0","0","0","0","0","0","103192","0","55000","0","0","0","0"
"0","1","104552","0","1","0","125371","5","105371","0","0","0","0","1","0","104372","0","40000","0","0","0","0"
"0","1","104342","0","1","0","125372","5","105372","0","0","0","0","0","0","103222","0","45000","0","0","0","0"
"0","1","104613","0","1","0","125373","5","105373","0","0","0","0","0","0","104371","0","50000","0","0","0","0"
"0","1","104373","0","1","0","125374","5","105374","0","0","0","0","0","0","104372","0","55000","0","0","0","0"
"0","1","104222","0","0","0","115375","10","105375","0","0","0","0","0","0","0","0","55000","0","0","0","0"
"0","1","104372","0","1","0","125376","5","105376","0","0","0","0","0","0","103461","0","55000","0","0","0","0"
"0","1","104252","0","1","0","125377","5","105377","0","0","0","0","0","0","103341","0","55000","0","0","0","0"
"0","1","104402","0","1","0","125401","5","105401","0","0","103343","0","1","0","103401","0","40000","0","0","0","0"
"0","1","104402","0","0","0","115402","10","105402","0","0","0","0","0","0","0","0","45000","0","0","0","0"
"0","1","104162","0","0","0","115403","10","105403","0","0","0","0","0","0","0","0","55000","0","0","0","0"
"0","1","104432","0","1","0","125431","5","105431","0","0","0","0","0","0","103132","0","45000","0","0","0","0"
"0","1","104132","0","0","0","115432","10","105432","0","0","0","0","0","0","0","0","55000","0","0","0","0"
"0","1","104432","0","0","0","115433","10","105433","0","0","0","0","0","0","0","0","55000","0","0","0","0"
"0","1","104463","0","1","0","125462","5","105462","0","0","0","0","0","0","103371","0","50000","0","0","0","0"
"0","1","104523","0","1","0","125463","5","105463","0","0","0","0","0","0","104431","0","50000","0","0","0","0"
"0","1","104041","0","0","0","115464","10","105464","0","0","0","0","0","0","0","0","55000","0","0","0","0"
"0","1","104072","0","1","0","125491","5","105491","0","0","0","0","0","0","103522","0","50000","0","0","0","0"
"0","1","104523","0","1","0","125521","5","105521","0","0","0","0","1","0","103222","0","40000","0","0","0","0"
"0","1","104522","0","1","0","125522","5","105522","0","0","0","0","0","0","103583","0","45000","0","0","0","0"
"0","1","104344","0","1","0","125523","5","105523","0","0","0","0","0","0","104522","0","55000","0","0","0","0"
"0","1","104132","0","1","0","125524","5","105524","0","0","0","0","0","0","103522","0","55000","0","0","0","0"
"0","0","0","0","0","0","115551","10","105551","0","0","0","0","0","0","0","0","40000","0","0","0","0"
"0","0","0","0","0","0","115552","10","105552","0","0","0","0","0","0","0","0","45000","0","0","0","0"
"0","0","0","0","0","0","115553","10","105553","0","0","0","0","0","0","0","0","45000","0","0","0","0"
