e45bcd991595b75af00dc305fe1ce91bbea2a3cdd988275fa611c8fc815c2bb6,d75e22adf7a58941a3c4f063516f943a8c42b04de104b70ac951650df3bc4e49,afbcb7c6bcf05289d49a7840ed9d115ddbce78e3d7ce1d67d906830185a1d169,1fb4af8a05afee90d083a30e21c4863bda8613acdbe44fe7358aa90e196531f2,b21fb3599d447c1d081e7e8c50caf20e15af2f5dc360d55d88d61fab96b22b74,62afacf84d5ad584fcc0623e55a9c87d2b474b95748318b5ce784db0abce0514,e053eebf1dd93a03d756ae7a622f2f02dd550e44c7d1ecf8480c64cf6e4cf62b,03b25fdd9f5e96eba378efe190cbe3228b9d9972c5c5333c2d7c072c92e4794d,3f1c6e5259c129bfb113266f51e7a3b4ae1091251e396137cb79d7c724c52ff2,3efd04844f066c71fae31299dfa77b63dbd06657ab4690073d5d5733fe6545fa,ea024a99b54bf258bfcebb812a91b7fa573b93b87b48f0b6690ecabf60145dd6,545c9c0ac827649b97810ca4eec777d3bd0df5fb51350a2d5732d769c686e180,c585535623f30363cfb607b1c9344bdfa1d6374bb1598703eb8a849347f56874,b22277e131e973abed06dcd4557e48280221048a0b17e1ca5bf12c7c2e916b53,7fceea33906eb45f749530e840b259942141b366d9753a81ff78582527864a59,d6865758757238fd6a27257f69b2044c3b9a877fb756d4775de0e71e29a93911,074d7fcf360ea6fa1bd37e07ceae8a32781c39c3f1155a42333cf4b13e6a50f2,4ee9a0d1c4e69ec19c245679073f08d6a578e0a7ba1ba59e6babdea5d48cc4c0,1262c0689124e0e0bbd3f889f821401960d1db9d291346d6f0bd6c84412d1efd,d07ecde2b6ade02aa319e8e265233e5b0e717ad47854d3a4863804c5f68e4903,bef2f581fd5faab575cab1d047cad60718db0503513991a55c6c8dc3aa4c6a86
"0","5000","0","91002","30","19","1002","0","31022","5000","0","8","0","0","10","1","0","2","2","90006","-1"
"0","500","0","91002","5","20","1003","0","31042","500","0","8","0","0","1","1","0","2","2","90006","1"
"0","1000","0","91002","8","21","1003","0","31042","1000","0","8","0","0","2","1","0","2","2","90006","2"
"0","1500","0","91002","10","22","1003","0","31042","1500","0","8","0","0","3","1","0","2","2","90006","3"
"0","2000","0","91002","12","23","1003","0","31042","2000","0","8","0","0","4","1","0","2","2","90006","4"
"0","2500","0","91002","14","24","1003","0","31042","2500","0","8","0","0","5","1","0","2","2","90006","5"
"0","3000","0","91002","16","25","1003","0","31042","3000","0","8","0","0","6","1","0","2","2","90006","6"
"0","3500","0","91002","18","26","1003","0","31042","3500","0","8","0","0","7","1","0","2","2","90006","7"
"0","4000","0","91002","20","27","1003","0","31042","4000","0","8","0","0","8","1","0","2","2","90006","8"
"0","4500","0","91002","25","28","1003","0","31042","4500","0","8","0","0","9","1","0","2","2","90006","9"
"0","5000","0","91002","30","29","1003","0","31042","5000","0","8","0","0","10","1","0","2","2","90006","-1"
"0","500","0","91002","5","30","1004","0","31018","500","0","8","0","0","1","1","0","2","2","90006","1"
"0","1000","0","91002","8","31","1004","0","31018","1000","0","8","0","0","2","1","0","2","2","90006","2"
"0","1500","0","91002","10","32","1004","0","31018","1500","0","8","0","0","3","1","0","2","2","90006","3"
"0","2000","0","91002","12","33","1004","0","31018","2000","0","8","0","0","4","1","0","2","2","90006","4"
"0","2500","0","91002","14","34","1004","0","31018","2500","0","8","0","0","5","1","0","2","2","90006","5"
"0","3000","0","91002","16","35","1004","0","31018","3000","0","8","0","0","6","1","0","2","2","90006","6"
"0","3500","0","91002","18","36","1004","0","31018","3500","0","8","0","0","7","1","0","2","2","90006","7"
"0","4000","0","91002","20","37","1004","0","31018","4000","0","8","0","0","8","1","0","2","2","90006","8"
"0","4500","0","91002","25","38","1004","0","31018","4500","0","8","0","0","9","1","0","2","2","90006","9"
"0","5000","0","91002","30","39","1004","0","31018","5000","0","8","0","0","10","1","0","2","2","90006","-1"
"0","500","0","91002","5","40","1005","0","31025","500","0","8","0","0","1","1","0","2","2","90006","1"
"0","1000","0","91002","8","41","1005","0","31025","1000","0","8","0","0","2","1","0","2","2","90006","2"
"0","1500","0","91002","10","42","1005","0","31025","1500","0","8","0","0","3","1","0","2","2","90006","3"
"0","2000","0","91002","12","43","1005","0","31025","2000","0","8","0","0","4","1","0","2","2","90006","4"
"0","2500","0","91002","14","44","1005","0","31025","2500","0","8","0","0","5","1","0","2","2","90006","5"
"0","3000","0","91002","16","45","1005","0","31025","3000","0","8","0","0","6","1","0","2","2","90006","6"
"0","3500","0","91002","18","46","1005","0","31025","3500","0","8","0","0","7","1","0","2","2","90006","7"
"0","4000","0","91002","20","47","1005","0","31025","4000","0","8","0","0","8","1","0","2","2","90006","8"
"0","4500","0","91002","25","48","1005","0","31025","4500","0","8","0","0","9","1","0","2","2","90006","9"
"0","5000","0","91002","30","49","1005","0","31025","5000","0","8","0","0","10","1","0","2","2","90006","-1"
"0","500","0","91002","5","50","1006","0","31043","500","0","8","0","0","1","1","0","2","2","90006","1"
"0","1000","0","91002","8","51","1006","0","31043","1000","0","8","0","0","2","1","0","2","2","90006","2"
"0","1500","0","91002","10","52","1006","0","31043","1500","0","8","0","0","3","1","0","2","2","90006","3"
"0","2000","0","91002","12","53","1006","0","31043","2000","0","8","0","0","4","1","0","2","2","90006","4"
"0","2500","0","91002","14","54","1006","0","31043","2500","0","8","0","0","5","1","0","2","2","90006","5"
"0","3000","0","91002","16","55","1006","0","31043","3000","0","8","0","0","6","1","0","2","2","90006","6"
"0","3500","0","91002","18","56","1006","0","31043","3500","0","8","0","0","7","1","0","2","2","90006","7"
"0","4000","0","91002","20","57","1006","0","31043","4000","0","8","0","0","8","1","0","2","2","90006","8"
"0","4500","0","91002","25","58","1006","0","31043","4500","0","8","0","0","9","1","0","2","2","90006","9"
"0","5000","0","91002","30","59","1006","0","31043","5000","0","8","0","0","10","1","0","2","2","90006","-1"
"0","500","0","91002","5","60","1007","0","31022","500","0","8","0","0","1","1","0","2","2","90006","1"
"0","1000","0","91002","8","61","1007","0","31022","1000","0","8","0","0","2","1","0","2","2","90006","2"
"0","1500","0","91002","10","62","1007","0","31022","1500","0","8","0","0","3","1","0","2","2","90006","3"
"0","2000","0","91002","12","63","1007","0","31022","2000","0","8","0","0","4","1","0","2","2","90006","4"
"0","2500","0","91002","14","64","1007","0","31022","2500","0","8","0","0","5","1","0","2","2","90006","5"
"0","3000","0","91002","16","65","1007","0","31022","3000","0","8","0","0","6","1","0","2","2","90006","6"
"0","3500","0","91002","18","66","1007","0","31022","3500","0","8","0","0","7","1","0","2","2","90006","7"
"0","4000","0","91002","20","67","1007","0","31022","4000","0","8","0","0","8","1","0","2","2","90006","8"
"0","4500","0","91002","25","68","1007","0","31022","4500","0","8","0","0","9","1","0","2","2","90006","9"
"0","5000","0","91002","30","69","1007","0","31022","5000","0","8","0","0","10","1","0","2","2","90006","-1"
"0","500","0","91002","5","70","1008","0","31042","500","0","8","0","0","1","1","0","2","2","90006","1"
"0","1000","0","91002","8","71","1008","0","31042","1000","0","8","0","0","2","1","0","2","2","90006","2"
"0","1500","0","91002","10","72","1008","0","31042","1500","0","8","0","0","3","1","0","2","2","90006","3"
"0","2000","0","91002","12","73","1008","0","31042","2000","0","8","0","0","4","1","0","2","2","90006","4"
"0","2500","0","91002","14","74","1008","0","31042","2500","0","8","0","0","5","1","0","2","2","90006","5"
"0","3000","0","91002","16","75","1008","0","31042","3000","0","8","0","0","6","1","0","2","2","90006","6"
"0","3500","0","91002","18","76","1008","0","31042","3500","0","8","0","0","7","1","0","2","2","90006","7"
"0","4000","0","91002","20","77","1008","0","31042","4000","0","8","0","0","8","1","0","2","2","90006","8"
"0","4500","0","91002","25","78","1008","0","31042","4500","0","8","0","0","9","1","0","2","2","90006","9"
"0","5000","0","91002","30","79","1008","0","31042","5000","0","8","0","0","10","1","0","2","2","90006","-1"
"0","500","0","91002","5","80","1009","0","31018","500","0","8","0","0","1","1","0","2","2","90006","1"
"0","1000","0","91002","8","81","1009","0","31018","1000","0","8","0","0","2","1","0","2","2","90006","2"
"0","1500","0","91002","10","82","1009","0","31018","1500","0","8","0","0","3","1","0","2","2","90006","3"
"0","2000","0","91002","12","83","1009","0","31018","2000","0","8","0","0","4","1","0","2","2","90006","4"
"0","2500","0","91002","14","84","1009","0","31018","2500","0","8","0","0","5","1","0","2","2","90006","5"
"0","3000","0","91002","16","85","1009","0","31018","3000","0","8","0","0","6","1","0","2","2","90006","6"
"0","3500","0","91002","18","86","1009","0","31018","3500","0","8","0","0","7","1","0","2","2","90006","7"
"0","4000","0","91002","20","87","1009","0","31018","4000","0","8","0","0","8","1","0","2","2","90006","8"
"0","4500","0","91002","25","88","1009","0","31018","4500","0","8","0","0","9","1","0","2","2","90006","9"
"0","5000","0","91002","30","89","1009","0","31018","5000","0","8","0","0","10","1","0","2","2","90006","-1"
"0","500","0","91002","5","90","1010","0","31025","500","0","8","0","0","1","1","0","2","2","90006","1"
"0","1000","0","91002","8","91","1010","0","31025","1000","0","8","0","0","2","1","0","2","2","90006","2"
"0","1500","0","91002","10","92","1010","0","31025","1500","0","8","0","0","3","1","0","2","2","90006","3"
"0","2000","0","91002","12","93","1010","0","31025","2000","0","8","0","0","4","1","0","2","2","90006","4"
"0","2500","0","91002","14","94","1010","0","31025","2500","0","8","0","0","5","1","0","2","2","90006","5"
"0","3000","0","91002","16","95","1010","0","31025","3000","0","8","0","0","6","1","0","2","2","90006","6"
"0","3500","0","91002","18","96","1010","0","31025","3500","0","8","0","0","7","1","0","2","2","90006","7"
"0","4000","0","91002","20","97","1010","0","31025","4000","0","8","0","0","8","1","0","2","2","90006","8"
"0","4500","0","91002","25","98","1010","0","31025","4500","0","8","0","0","9","1","0","2","2","90006","9"
"0","5000","0","91002","30","99","1010","0","31025","5000","0","8","0","0","10","1","0","2","2","90006","-1"
"0","500","0","91002","5","100","1011","0","31043","500","0","8","0","0","1","1","0","2","2","90006","1"
"0","1000","0","91002","8","101","1011","0","31043","1000","0","8","0","0","2","1","0","2","2","90006","2"
"0","1500","0","91002","10","102","1011","0","31043","1500","0","8","0","0","3","1","0","2","2","90006","3"
"0","2000","0","91002","12","103","1011","0","31043","2000","0","8","0","0","4","1","0","2","2","90006","4"
"0","2500","0","91002","14","104","1011","0","31043","2500","0","8","0","0","5","1","0","2","2","90006","5"
"0","3000","0","91002","16","105","1011","0","31043","3000","0","8","0","0","6","1","0","2","2","90006","6"
"0","3500","0","91002","18","106","1011","0","31043","3500","0","8","0","0","7","1","0","2","2","90006","7"
"0","4000","0","91002","20","107","1011","0","31043","4000","0","8","0","0","8","1","0","2","2","90006","8"
"0","4500","0","91002","25","108","1011","0","31043","4500","0","8","0","0","9","1","0","2","2","90006","9"
"0","5000","0","91002","30","109","1011","0","31043","5000","0","8","0","0","10","1","0","2","2","90006","-1"
"0","500","0","91002","5","110","1012","0","31022","500","0","8","0","0","1","1","0","2","2","90006","1"
"0","1000","0","91002","8","111","1012","0","31022","1000","0","8","0","0","2","1","0","2","2","90006","2"
"0","1500","0","91002","10","112","1012","0","31022","1500","0","8","0","0","3","1","0","2","2","90006","3"
"0","2000","0","91002","12","113","1012","0","31022","2000","0","8","0","0","4","1","0","2","2","90006","4"
"0","2500","0","91002","14","114","1012","0","31022","2500","0","8","0","0","5","1","0","2","2","90006","5"
"0","3000","0","91002","16","115","1012","0","31022","3000","0","8","0","0","6","1","0","2","2","90006","6"
"0","3500","0","91002","18","116","1012","0","31022","3500","0","8","0","0","7","1","0","2","2","90006","7"
"0","4000","0","91002","20","117","1012","0","31022","4000","0","8","0","0","8","1","0","2","2","90006","8"
"0","4500","0","91002","25","118","1012","0","31022","4500","0","8","0","0","9","1","0","2","2","90006","9"
"0","5000","0","91002","30","119","1012","0","31022","5000","0","8","0","0","10","1","0","2","2","90006","-1"
"0","500","0","91002","5","120","1013","0","31042","500","0","8","0","0","1","1","0","2","2","90006","1"
"0","1000","0","91002","8","121","1013","0","31042","1000","0","8","0","0","2","1","0","2","2","90006","2"
"0","1500","0","91002","10","122","1013","0","31042","1500","0","8","0","0","3","1","0","2","2","90006","3"
"0","2000","0","91002","12","123","1013","0","31042","2000","0","8","0","0","4","1","0","2","2","90006","4"
"0","2500","0","91002","14","124","1013","0","31042","2500","0","8","0","0","5","1","0","2","2","90006","5"
"0","3000","0","91002","16","125","1013","0","31042","3000","0","8","0","0","6","1","0","2","2","90006","6"
"0","3500","0","91002","18","126","1013","0","31042","3500","0","8","0","0","7","1","0","2","2","90006","7"
"0","4000","0","91002","20","127","1013","0","31042","4000","0","8","0","0","8","1","0","2","2","90006","8"
"0","4500","0","91002","25","128","1013","0","31042","4500","0","8","0","0","9","1","0","2","2","90006","9"
"0","5000","0","91002","30","129","1013","0","31042","5000","0","8","0","0","10","1","0","2","2","90006","-1"
"0","500","0","91002","5","130","1014","0","31018","500","0","8","0","0","1","1","0","2","2","90006","1"
"0","1000","0","91002","8","131","1014","0","31018","1000","0","8","0","0","2","1","0","2","2","90006","2"
"0","1500","0","91002","10","132","1014","0","31018","1500","0","8","0","0","3","1","0","2","2","90006","3"
"0","2000","0","91002","12","133","1014","0","31018","2000","0","8","0","0","4","1","0","2","2","90006","4"
"0","2500","0","91002","14","134","1014","0","31018","2500","0","8","0","0","5","1","0","2","2","90006","5"
"0","3000","0","91002","16","135","1014","0","31018","3000","0","8","0","0","6","1","0","2","2","90006","6"
"0","3500","0","91002","18","136","1014","0","31018","3500","0","8","0","0","7","1","0","2","2","90006","7"
"0","4000","0","91002","20","137","1014","0","31018","4000","0","8","0","0","8","1","0","2","2","90006","8"
"0","4500","0","91002","25","138","1014","0","31018","4500","0","8","0","0","9","1","0","2","2","90006","9"
"0","5000","0","91002","30","139","1014","0","31018","5000","0","8","0","0","10","1","0","2","2","90006","-1"
"0","0","0","94002","0","150","1016","0","0","10000","0","12","0","0","1","1","0","0","0","0","1"
"0","20","0","94002","4","151","1016","0","22003","250000","0","12","0","0","2","1","0","2","2","22002","2"
"0","40","0","94002","8","152","1016","0","22003","500000","0","12","0","0","3","1","0","2","2","22002","3"
"0","60","0","94002","12","153","1016","0","22003","750000","0","12","0","0","4","1","0","2","2","22002","4"
"0","80","0","94002","16","154","1016","0","22003","1000000","0","12","0","0","5","1","0","2","2","22002","-1"
"0","0","0","94002","0","157","1019","0","0","10000","0","12","0","0","1","1","0","0","0","0","1"
"0","20","0","94002","4","158","1019","0","22003","250000","0","12","0","0","2","1","0","2","2","22002","2"
"0","40","0","94002","8","159","1019","0","22003","500000","0","12","0","0","3","1","0","2","2","22002","3"
"0","60","0","94002","12","160","1019","0","22003","750000","0","12","0","0","4","1","0","2","2","22002","4"
"0","80","0","94002","16","161","1019","0","22003","1000000","0","12","0","0","5","1","0","2","2","22002","-1"
"0","0","0","94002","0","162","1020","0","0","10000","0","12","0","0","1","1","0","0","0","0","1"
"0","20","0","94002","4","163","1020","0","22003","250000","0","12","0","0","2","1","0","2","2","22002","2"
"0","40","0","94002","8","164","1020","0","22003","500000","0","12","0","0","3","1","0","2","2","22002","3"
"0","60","0","94002","12","165","1020","0","22003","750000","0","12","0","0","4","1","0","2","2","22002","4"
"0","80","0","94002","16","166","1020","0","22003","1000000","0","12","0","0","5","1","0","2","2","22002","-1"
"0","0","0","94002","0","167","1021","0","0","10000","0","12","0","0","1","1","0","0","0","0","1"
"0","20","0","94002","4","168","1021","0","22003","250000","0","12","0","0","2","1","0","2","2","22002","2"
"0","40","0","94002","8","169","1021","0","22003","500000","0","12","0","0","3","1","0","2","2","22002","3"
"0","60","0","94002","12","170","1021","0","22003","750000","0","12","0","0","4","1","0","2","2","22002","4"
"0","80","0","94002","16","171","1021","0","22003","1000000","0","12","0","0","5","1","0","2","2","22002","-1"
"0","0","0","94002","0","172","1022","0","0","10000","0","12","0","0","1","1","0","0","0","0","1"
"0","20","0","94002","4","173","1022","0","22003","250000","0","12","0","0","2","1","0","2","2","22002","2"
"0","40","0","94002","8","174","1022","0","22003","500000","0","12","0","0","3","1","0","2","2","22002","3"
"0","60","0","94002","12","175","1022","0","22003","750000","0","12","0","0","4","1","0","2","2","22002","4"
"0","80","0","94002","16","176","1022","0","22003","1000000","0","12","0","0","5","1","0","2","2","22002","-1"
"0","0","0","94002","0","177","1023","0","0","10000","0","12","0","0","1","1","0","0","0","0","1"
"0","20","0","94002","4","178","1023","0","22003","250000","0","12","0","0","2","1","0","2","2","22002","2"
"0","40","0","94002","8","179","1023","0","22003","500000","0","12","0","0","3","1","0","2","2","22002","3"
"0","60","0","94002","12","180","1023","0","22003","750000","0","12","0","0","4","1","0","2","2","22002","4"
"0","80","0","94002","16","181","1023","0","22003","1000000","0","12","0","0","5","1","0","2","2","22002","-1"
"0","0","0","94002","0","182","1024","0","0","10000","0","12","0","0","1","1","0","0","0","0","1"
"0","20","0","94002","4","183","1024","0","22003","250000","0","12","0","0","2","1","0","2","2","22002","2"
"0","40","0","94002","8","184","1024","0","22003","500000","0","12","0","0","3","1","0","2","2","22002","3"
"0","60","0","94002","12","185","1024","0","22003","750000","0","12","0","0","4","1","0","2","2","22002","4"
"0","80","0","94002","16","186","1024","0","22003","1000000","0","12","0","0","5","1","0","2","2","22002","-1"
"0","0","0","94002","0","187","1025","0","0","10000","0","12","0","0","1","1","0","0","0","0","1"
"0","20","0","94002","4","188","1025","0","22003","250000","0","12","0","0","2","1","0","2","2","22002","2"
"0","40","0","94002","8","189","1025","0","22003","500000","0","12","0","0","3","1","0","2","2","22002","3"
"0","60","0","94002","12","190","1025","0","22003","750000","0","12","0","0","4","1","0","2","2","22002","4"
"0","80","0","94002","16","191","1025","0","22003","1000000","0","12","0","0","5","1","0","2","2","22002","-1"
"0","0","0","94002","0","192","1026","0","0","10000","0","12","0","0","1","1","0","0","0","0","1"
"0","20","0","94002","4","193","1026","0","22003","250000","0","12","0","0","2","1","0","2","2","22002","2"
"0","40","0","94002","8","194","1026","0","22003","500000","0","12","0","0","3","1","0","2","2","22002","3"
"0","60","0","94002","12","195","1026","0","22003","750000","0","12","0","0","4","1","0","2","2","22002","4"
"0","80","0","94002","16","196","1026","0","22003","1000000","0","12","0","0","5","1","0","2","2","22002","-1"
"0","0","0","94002","0","197","1027","0","0","10000","0","12","0","0","1","1","0","0","0","0","1"
"0","20","0","94002","4","198","1027","0","22003","250000","0","12","0","0","2","1","0","2","2","22002","2"
"0","40","0","94002","8","199","1027","0","22003","500000","0","12","0","0","3","1","0","2","2","22002","3"
"0","60","0","94002","12","200","1027","0","22003","750000","0","12","0","0","4","1","0","2","2","22002","4"
"0","80","0","94002","16","201","1027","0","22003","1000000","0","12","0","0","5","1","0","2","2","22002","-1"
"0","0","0","94002","0","202","1028","0","0","10000","0","12","0","0","1","1","0","0","0","0","1"
"0","20","0","94002","4","203","1028","0","22003","250000","0","12","0","0","2","1","0","2","2","22002","2"
"0","40","0","94002","8","204","1028","0","22003","500000","0","12","0","0","3","1","0","2","2","22002","3"
"0","60","0","94002","12","205","1028","0","22003","750000","0","12","0","0","4","1","0","2","2","22002","4"
"0","80","0","94002","16","206","1028","0","22003","1000000","0","12","0","0","5","1","0","2","2","22002","-1"
"0","0","0","94002","0","207","1029","0","0","10000","0","12","0","0","1","1","0","0","0","0","1"
"0","20","0","94002","4","208","1029","0","22003","250000","0","12","0","0","2","1","0","2","2","22002","2"
"0","40","0","94002","8","209","1029","0","22003","500000","0","12","0","0","3","1","0","2","2","22002","3"
"0","60","0","94002","12","210","1029","0","22003","750000","0","12","0","0","4","1","0","2","2","22002","4"
"0","80","0","94002","16","211","1029","0","22003","1000000","0","12","0","0","5","1","0","2","2","22002","-1"
"0","0","0","94002","0","212","1030","0","0","10000","0","12","0","0","1","1","0","0","0","0","1"
"0","20","0","94002","4","213","1030","0","22003","250000","0","12","0","0","2","1","0","2","2","22002","2"
"0","40","0","94002","8","214","1030","0","22003","500000","0","12","0","0","3","1","0","2","2","22002","3"
"0","60","0","94002","12","215","1030","0","22003","750000","0","12","0","0","4","1","0","2","2","22002","4"
"0","80","0","94002","16","216","1030","0","22003","1000000","0","12","0","0","5","1","0","2","2","22002","-1"
"0","0","0","94002","0","217","1031","0","0","10000","0","12","0","0","1","1","0","0","0","0","1"
"0","20","0","94002","4","218","1031","0","22003","250000","0","12","0","0","2","1","0","2","2","22002","2"
"0","40","0","94002","8","219","1031","0","22003","500000","0","12","0","0","3","1","0","2","2","22002","3"
"0","60","0","94002","12","220","1031","0","22003","750000","0","12","0","0","4","1","0","2","2","22002","4"
"0","80","0","94002","16","221","1031","0","22003","1000000","0","12","0","0","5","1","0","2","2","22002","-1"
"0","0","0","94002","0","222","1032","0","0","10000","0","12","0","0","1","1","0","0","0","0","1"
"0","20","0","94002","4","223","1032","0","22003","250000","0","12","0","0","2","1","0","2","2","22002","2"
"0","40","0","94002","8","224","1032","0","22003","500000","0","12","0","0","3","1","0","2","2","22002","3"
"0","60","0","94002","12","225","1032","0","22003","750000","0","12","0","0","4","1","0","2","2","22002","4"
"0","80","0","94002","16","226","1032","0","22003","1000000","0","12","0","0","5","1","0","2","2","22002","-1"
"0","0","0","94002","0","227","1033","0","0","10000","0","12","0","0","1","1","0","0","0","0","1"
"0","20","0","94002","4","228","1033","0","22003","250000","0","12","0","0","2","1","0","2","2","22002","2"
"0","40","0","94002","8","229","1033","0","22003","500000","0","12","0","0","3","1","0","2","2","22002","3"
"0","60","0","94002","12","230","1033","0","22003","750000","0","12","0","0","4","1","0","2","2","22002","4"
"0","80","0","94002","16","231","1033","0","22003","1000000","0","12","0","0","5","1","0","2","2","22002","-1"
"0","0","0","94002","0","232","1034","0","0","10000","0","12","0","0","1","1","0","0","0","0","1"
"0","20","0","94002","4","233","1034","0","22003","250000","0","12","0","0","2","1","0","2","2","22002","2"
"0","40","0","94002","8","234","1034","0","22003","500000","0","12","0","0","3","1","0","2","2","22002","3"
"0","60","0","94002","12","235","1034","0","22003","750000","0","12","0","0","4","1","0","2","2","22002","4"
"0","80","0","94002","16","236","1034","0","22003","1000000","0","12","0","0","5","1","0","2","2","22002","-1"
"0","0","0","94002","0","237","1035","0","0","10000","0","12","0","0","1","1","0","0","0","0","1"
"0","20","0","94002","4","238","1035","0","22003","250000","0","12","0","0","2","1","0","2","2","22002","2"
"0","40","0","94002","8","239","1035","0","22003","500000","0","12","0","0","3","1","0","2","2","22002","3"
"0","60","0","94002","12","240","1035","0","22003","750000","0","12","0","0","4","1","0","2","2","22002","4"
"0","80","0","94002","16","241","1035","0","22003","1000000","0","12","0","0","5","1","0","2","2","22002","-1"
"0","0","0","94002","0","242","1036","0","0","10000","0","12","0","0","1","1","0","0","0","0","1"
"0","20","0","94002","4","243","1036","0","22003","250000","0","12","0","0","2","1","0","2","2","22002","2"
"0","40","0","94002","8","244","1036","0","22003","500000","0","12","0","0","3","1","0","2","2","22002","3"
"0","60","0","94002","12","245","1036","0","22003","750000","0","12","0","0","4","1","0","2","2","22002","4"
"0","80","0","94002","16","246","1036","0","22003","1000000","0","12","0","0","5","1","0","2","2","22002","-1"
"0","0","0","94002","0","247","1037","0","0","10000","0","12","0","0","1","1","0","0","0","0","1"
"0","20","0","94002","4","248","1037","0","22003","250000","0","12","0","0","2","1","0","2","2","22002","2"
"0","40","0","94002","8","249","1037","0","22003","500000","0","12","0","0","3","1","0","2","2","22002","3"
"0","60","0","94002","12","250","1037","0","22003","750000","0","12","0","0","4","1","0","2","2","22002","4"
"0","80","0","94002","16","251","1037","0","22003","1000000","0","12","0","0","5","1","0","2","2","22002","-1"
"0","0","0","94002","0","252","1038","0","0","10000","0","12","0","0","1","1","0","0","0","0","1"
"0","20","0","94002","4","253","1038","0","22003","250000","0","12","0","0","2","1","0","2","2","22002","2"
"0","40","0","94002","8","254","1038","0","22003","500000","0","12","0","0","3","1","0","2","2","22002","3"
"0","60","0","94002","12","255","1038","0","22003","750000","0","12","0","0","4","1","0","2","2","22002","4"
"0","80","0","94002","16","256","1038","0","22003","1000000","0","12","0","0","5","1","0","2","2","22002","-1"
"0","0","0","94002","0","257","1039","0","0","10000","0","12","0","0","1","1","0","0","0","0","1"
"0","20","0","94002","4","258","1039","0","22003","250000","0","12","0","0","2","1","0","2","2","22002","2"
