c426ba2d9fc4efd11e316363d27e53a4e1bb742fa4860f0b519c2d894441df4d,d8299c636d8c10645a26f6314d03babb10e9a4d52a7ff5eb340c03ca4242177a,357d1f919e5951c1c0d89d82dc3d161b2b15356e0d770043ef51e691b27b8493,786ec4a79a3fc6da76112eb95cd825d2546ec5808e21348b770b3c13b420f791,db5d3a4e0da8b4405fd0676661f66cc713c8c3910f2e002f2e2fc17a24510acb,b013e7cffbdfa66e2f4f6caa635be6510d2f9dcf5d907b5643b0880721702d2f,d0684419cef81a5c8d0e19dc058e3ccc151ccdafef089b10bd4dbb339551fd1a,c1a3a5120483a252b23dd2ec3c7f602cd2164e5d75b0bd03d928114e37214506,79cd71f904b750083064745b0404c6f52ba0e83f2ffba7a91b18eaf3b1b3ad8f,92d754d4cd191f48cdbadf5adf5d86240fb6ba73f56a1f774da6e6641cdb9351,9c501c02045a782a126bbc5cf5e8f8e5dc10b3ec2bf4ec97b24d1525b01b729d,8cbe8eaec5353cf97f31e3bcbdeb5ebc5f9303c26986867732b8d046f14b569b,1636c4f9a90c73e8e53ef11e5601a0b5d954e44f5c13b8e6bbbc4a50796ab12c,731dcd46aa71333b86c926b16aefc36e134863562fb291fe249cc079609a733a,8e28249400abd2b6e993a772bee11e5e6c8156718c839d6f15df065a2a9b292d,54a1e634f57975b876fa85e61ea8cdc5f60c7f11abe179113b60cb4b214478fb,09ada4a3e6914f6ecf5fd6b72dcbace7b2e548e1741f40a94cbb3cf22165958f,98ecbabb97e7a11a4a85706963bf41946dc9f23c3d6f8ba0a36f458f003568fc,73bb7cd13622810259badd6e32989126e2ac5d21c82b0fe15b2c829cadac7888,b6bfb178967702521e9a15af9f15ba436fab987b299b7a10da571415966efa89,77037aa01f491a9d4c2a9be08a01ff297d863a671246082eb8b728d6592cf2a7,904c0e5b3dd4b6d31e360c9adaa068aa8cb4f2e06a030f783fe9b76cbcf4ffcc,fe7d79b9e701a8ddba20cd53c1cd9310ff03f926108c1da5675ba7488ceb40cc,98ac09a4c358df205d14623d0c72b684a24de928df27dfd0dfe8ab430831fe79,0cf62e00d44676614eff8257306e7d7d8d5b6be86e7413597b7fa83e6d9529cd,561089106b5d53409012484e70d99f3d12d9275cc1d5142f76f1a3928d230e7b,38ac82526d5d320d0928d815655180ac77fd95a14a25b96ca44c8fed565bf214,c06d66160908ab20edbdd302a12a4c07bec7d33325e2f0b4322f9a4de7989ac0,b8eeac5d4d8a28e3f7155f44bb80eb1fb52fef69b9a1c823b3b09b41df92f9ec,7eb1431dec4499bcee57df6714ef7fc8b2fb6e5658cfa45713cab5174abb89f9,e94b858d55f6a4788b8c5fa92240dd5ef1d350a1b81b3bfa7c27e5ae7cc9ff9f,590d893271932c803627da17c6efeb0502aa3b4199d3162cb8361cf040ab01b3,ef85b674948e1db86275f041050ce6e6d0bced192cde2b0a01bdfb2110b9b33f,ccf53624d2aec0de73fc3b057d75db6233f8c04a94e6c274f9f607d3dbf03b76,8272bfddf01702ed7a021d97f5755afad37f2aa125e2a5c6ddbb8745e973cd69,4929f434aa4780ccab277d59f2ca2dd3bd2b86b055f43cba38d4f9bb7d319054,862b06637f845dae4eae0fc5fbc71fa220a45ab3cf546b64380250ab764ca90d,84eb72ea392de73f4ee4a2cb60ba5417a854c02b11b7ea12cd97e397ca96ad50,9e72474b03d3b4e4759f6616abfb095134f4da7f937b24d5e313fb1b7af66842,d2cae8371de58b0985903a1ab83fff75355842848fc25a8a880c1368e5c360c1,ef690c1cb9e05f2e1dffcac2f5935b008dac372a795bfb881b5aeb6bb64d7385,f55a9f65a3fabd7254f2a20b27ad6c2788d99e8d74c17ddc3b093b643e636f54
"0","0","0","2200123","0","722304401","0","90","0","102512","166","0.9","90005","-1","0","0.7","0","23","1","440","72230440","bgm_M126","720000","1","0","-168","300","140000","30","94002","-1","0","0","0.7","-335","91002","0.7","0","0.7","0","40001","333"
"0","0","0","2200124","0","722404501","0","90","0","102512","166","0.9","90005","-1","0","0.7","0","24","1","450","72240450","bgm_M126","800000","1","0","-168","300","140000","30","94002","-1","0","0","0.7","-335","91002","0.7","0","0.7","0","40001","333"
"0","0","0","2200125","0","722504601","0","90","0","102632","166","0.9","90005","-1","0","0.7","0","25","1","460","72250460","bgm_M126","800000","1","0","-168","300","140000","30","94002","-1","0","0","0.7","-335","91002","0.7","0","0.7","0","40001","333"
"0","0","0","2200126","0","722604701","0","90","0","102632","166","0.9","90005","-1","0","0.7","0","26","1","470","72260470","bgm_M126","880000","1","0","-168","300","140000","30","94002","-1","0","0","0.7","-335","91002","0.7","0","0.7","0","40001","333"
"0","0","0","2200127","0","722704801","0","90","0","102642","166","0.8","90005","-1","0","0.7","0","27","1","480","72270480","bgm_M126","880000","1","0","-168","300","140000","30","94002","-1","0","0","0.7","-335","91002","0.7","0","0.7","0","40001","333"
"0","0","0","2200128","0","722804901","0","90","0","102642","166","0.8","90005","-1","0","0.7","0","28","1","490","72280490","bgm_M126","960000","1","0","-168","300","140000","30","94002","-1","0","0","0.7","-335","91002","0.7","0","0.7","0","40001","333"
"0","0","0","2200129","0","722905001","0","90","0","102702","166","0.8","90005","-1","0","0.7","0","29","1","500","72290500","bgm_M126","960000","1","0","-168","300","140000","30","94002","-1","0","0","0.7","-335","91002","0.7","0","0.7","0","40001","333"
"0","0","0","2200130","0","723005101","0","90","0","102702","166","0.8","90005","-1","0","0.7","0","30","1","510","72300510","bgm_M126","1040000","1","0","-168","300","140000","30","94002","-1","0","0","0.7","-335","91002","0.7","0","0.7","0","40001","333"
"0","0","0","2200131","0","723105201","0","90","0","102712","166","0.8","90005","-1","0","0.7","0","31","1","520","72310520","bgm_M126","1040000","1","0","-168","300","140000","30","94002","-1","0","0","0.7","-335","91002","0.7","0","0.7","0","40001","333"
"0","0","0","2200132","0","723205301","0","90","0","102712","166","0.8","90005","-1","0","0.7","0","32","1","530","72320530","bgm_M126","1120000","1","0","-168","300","140000","30","94002","-1","0","0","0.7","-335","91002","0.7","0","0.7","0","40001","333"
"0","0","0","2200133","0","723305401","0","90","0","102502","166","0.8","90005","-1","0","0.7","0","33","1","540","72330540","bgm_M126","1120000","1","0","-168","300","140000","30","94002","-1","0","0","0.7","-335","91002","0.7","0","0.7","0","40001","333"
"0","0","0","2200134","0","723405501","0","90","0","102502","166","0.8","90005","-1","0","0.7","0","34","1","550","72340550","bgm_M126","1200000","1","0","-168","300","140000","30","94002","-1","0","0","0.7","-335","91002","0.7","0","0.7","0","40001","333"
"0","0","0","2200135","0","723505601","0","90","0","102832","166","0.9","90005","-1","0","0.7","0","35","1","560","72350560","bgm_M126","1200000","1","0","-168","300","140000","30","94002","-1","0","0","0.7","-335","91002","0.7","0","0.7","0","40001","333"
"0","0","0","2200136","0","723605701","0","90","0","102832","166","0.9","90005","-1","0","0.7","0","36","1","570","72360570","bgm_M126","1280000","1","0","-168","300","140000","30","94002","-1","0","0","0.7","-335","91002","0.7","0","0.7","0","40001","333"
"0","0","0","2200137","0","723705801","0","90","0","102502","166","0.8","90005","-1","0","0.7","0","37","1","580","72370580","bgm_M126","1280000","1","0","-168","300","140000","30","94002","-1","0","0","0.7","-335","91002","0.7","0","0.7","0","40001","333"
"0","0","0","2200138","0","723805901","0","90","0","102502","299","0.8","90005","99","0","0.7","0","38","1","590","72380590","bgm_M126","1360000","1","0","-101","300","140000","30","94002","-1","0","0","0.7","-301","91002","0.7","0","0","0","40001","0"
"0","0","0","2200139","0","723906001","0","90","0","101902","299","0.9","90005","99","0","0.7","0","39","1","600","72390600","bgm_M126","1360000","1","0","-101","300","140000","30","94002","-1","0","0","0.7","-301","91002","0.7","0","0","0","40001","0"
"0","0","0","2200140","0","724006101","0","90","0","101902","299","0.9","90005","99","0","0.7","0","40","1","610","72400610","bgm_M126","1440000","1","0","-101","300","140000","30","94002","-1","0","0","0.7","-301","91002","0.7","0","0","0","40001","0"
"0","0","0","2200141","0","724106201","0","90","0","102162","299","0.9","90005","99","0","0.7","0","41","1","620","72410620","bgm_M126","1440000","1","0","-101","300","140000","30","94002","-1","0","0","0.7","-301","91002","0.7","0","0","0","40001","0"
"0","0","0","2200142","0","724206301","0","90","0","102162","299","0.9","90005","99","0","0.7","0","42","1","630","72420630","bgm_M126","1520000","1","0","-101","300","140000","30","94002","-1","0","0","0.7","-301","91002","0.7","0","0","0","40001","0"
"0","0","0","2200143","0","724306401","0","90","0","101312","299","0.7","90005","99","0","0.7","0","43","1","640","72430640","bgm_M126","1520000","1","0","-101","300","140000","30","94002","-1","0","0","0.7","-301","91002","0.7","0","0","0","40001","0"
"0","0","0","2200144","0","724406501","0","90","0","101312","299","0.7","90005","99","0","0.7","0","44","1","650","72440650","bgm_M126","1600000","1","0","-101","300","140000","30","94002","-1","0","0","0.7","-301","91002","0.7","0","0","0","40001","0"
"0","0","0","2200145","0","724506601","0","90","0","102142","299","0.7","90005","99","0","0.7","0","45","1","660","72450660","bgm_M126","1600000","1","0","-101","300","140000","30","94002","-1","0","0","0.7","-301","91002","0.7","0","0","0","40001","0"
"0","0","0","2200146","0","724606701","0","90","0","102142","299","0.7","90005","99","0","0.7","0","46","1","670","72460670","bgm_M126","1680000","1","0","-101","300","140000","30","94002","-1","0","0","0.7","-301","91002","0.7","0","0","0","40001","0"
"0","0","0","2200147","0","724706801","0","90","0","102512","299","0.9","90005","99","0","0.7","0","47","1","680","72470680","bgm_M126","1680000","1","0","-101","300","140000","30","94002","-1","0","0","0.7","-301","91002","0.7","0","0","0","40001","0"
"0","0","0","2200148","0","724806901","0","90","0","102512","299","0.9","90005","99","0","0.7","0","48","1","690","72480690","bgm_M126","1760000","1","0","-101","300","140000","30","94002","-1","0","0","0.7","-301","91002","0.7","0","0","0","40001","0"
"0","0","0","2200149","0","724907001","0","90","0","101512","299","0.9","90005","99","0","0.7","0","49","1","700","72490700","bgm_M126","1760000","1","0","-101","300","140000","30","94002","-1","0","0","0.7","-301","91002","0.7","0","0","0","40001","0"
"0","0","0","2200150","50003","725007101","0","90","0","101512","299","0.9","90005","99","0","0.7","10","50","1","710","72500710","bgm_M126","1840000","15","0","-101","300","140001","30","94002","-1","0","0","0.7","-301","91002","0.7","0","0","0","40001","0"
"0","0","0","2200151","50003","725107201","0","90","0","102642","299","0.9","90005","99","0","0.7","10","51","1","720","72510720","bgm_M126","1840000","15","0","-101","300","140001","30","94002","-1","0","0","0.7","-301","91002","0.7","0","0","0","40001","0"
"0","0","0","2200152","50003","725207301","0","90","0","102642","299","0.9","90005","99","0","0.7","10","52","1","730","72520730","bgm_M126","1920000","15","0","-101","300","140001","30","94002","-1","0","0","0.7","-301","91002","0.7","0","0","0","40001","0"
"0","0","0","2200153","50003","725307401","0","90","0","101522","299","0.9","90005","99","0","0.7","10","53","1","740","72530740","bgm_M126","1920000","15","0","-101","300","140001","30","94002","-1","0","0","0.7","-301","91002","0.7","0","0","0","40001","0"
"0","0","0","2200154","50003","725407501","0","90","0","101522","299","0.9","90005","99","0","0.7","10","54","1","750","72540750","bgm_M126","2000000","15","0","-101","300","140001","30","94002","-1","0","0","0.7","-301","91002","0.7","0","0","0","40001","0"
"0","0","0","2200155","50003","725507601","0","90","0","101522","299","0.9","90005","99","0","0.7","10","55","1","760","72550760","bgm_M126","2000000","15","0","-101","300","140001","30","94002","-1","0","0","0.7","-301","91002","0.7","0","0","0","40001","0"
"0","0","0","2200156","50003","725607701","0","90","0","101522","299","0.9","90005","99","0","0.7","10","56","1","770","72560770","bgm_M126","2080000","15","0","-101","300","140001","30","94002","-1","0","0","0.7","-301","91002","0.7","0","0","0","40001","0"
"0","0","0","2200157","94002","725707801","0","90","0","81008508","166","0.7","91002","-1","0","0.7","2080000","57","1","780","72570780","bgm_M559","30","1","0","-168","15","4101511","300","90005","-1","0","0","0.7","-335","140001","0.7","0","0.7","0","40001","333"
