95da98bfeefc3130e635f9518a0d15b88d8f77beaf7c89469f7065c48b7de5b0,330296edb24a28195c9412419e2132c86442bc25431987c0c3c3c1ca5b7fd32a,cc16d1b69bfb2f3a07c33b740b1f4e8f73a01f141fb2ebcf060856422843235d,f47de815548cc02030422d7b056d546d245f600487b9dbb8c80c854384de291d,e7ca3c69a71c061c5e16422a47fce56be7e0fa4e9ed8d3f0303df5596fe2413b,2c474cac80312e43c8bee3214831b8b3113d2c6a48fd672a01ce890c7b8b9668,47e5c03e92b79a3a7254f38a82be70ba52ac729402c7954884625322d7a13edf,1ede3e328076f2ef13e91355f5d924b067e395a0cbaf6bb469e4d55b701347f0,7b98caea42a8ddb73e1283a613cba7fc93a9a8bdd5bf065b72453b3a2af93b00,574a0aa337a1bd86009233d30e576bf38f4b61b5afe62ab39cd68eea0f0a9d05,420b20ad1e63a33e01e4baf6f0c9fe9fe53f4fdf38cf9096dd60d02bd980ff00,b60c88e32bcfa3808acdf40f312907d5027847064b5f227b7dc084a14f49a8e3,5ac070db0164e32d8ab58f49125b0eaa0e46d26b4f1227716134862bc36b20e4,56ed6a2c0b308c7b877b6f6fe97500bf041f3138a306d4ba0b7ded6a5a0de075,23d3e9426ce7296f265615138c258058ae42544197599f46301df59108176e3c,0e612b72cb1e27abaa6e15d2f57f9ab556768851ac053698b1bc5b884a6b538b,d1f634c2ebe1c2274dfa8a8de9797661d78fb38901815e9941e619212846e247,4ea53b217c25a0f900b16a56f731e25d55763004abc3625815cdc375f4a89c4c,cbcd0c3d49e6c8300b33bf86d3f4be8c753205b4ed6bf3c044357294678c26ca,0ccbbb1ded03b420f86ba26eeaf17d7daf4f2e482efe1a3af564158dd0969b02,06377ecf13699f1588129dbd03e96ac90c77bc6aec55108a64033f64366506ee,6f9714339f6996a69e3d2e25540d4fe31fb3accd21c7d10dfc4cc234bf1eea89,c3d85c2a913b98c2e98251e0259bdaf84ec2da282842ef8d14888cb5772c528c,4c39427350875ac4bb665ba71ec880684e7e3b7272823856ad004b8e7483e226,6464d23b3756f896fa5b04a652cc8d6561d68a78498af18a02555c3026bb947f,6ea1efc2d66f120501b20e8e41a516075da346e48eb3aec62f411253b33a1e41,114ea6a0ee1f613beee59f9149cd4595ede360226c17fbaf9f75862142fb81df,b80d38d829032e4a2a408158408115cc0ee08302520e6b15bfc2dbc19e7e2b05,2170348117ee2172b16efe256faf6411b6c71bebad2b7e1e899da1f760b8db07,832cfcf5ad03cb74b124eb985648a25f9fcd7410f2850e8ef2cbd1212e546b4d,a8d0e670e15a1e28c99ad8a6ed895e39e5b9a15cb372dd83b5f5e911f647b007,7dab7f3ff5011a5e210af6bae2d3d487c138b60cf97e6624200b3791b09b279b,d3f9328e0a1f49be6b4389324994ac8985e917b5a74544cd29287de0d0d8715f,09985ce2ace7040b6bbce5c554e7ce2e2fdb7904dd2639f7599490ce889351a4,f26a87c6b6bd3c113c0c7f0d37d32c58abceb880cb741eb22eead0773bf7e5eb,00e5bdc1a38a97ad0db36c0a881f3ad5c79642c73a48ca96e350df3ef516deed,74285a40c66d0e646fad084426b0a996e4a82c61814c151decb530bf3a836312,3ce9055a6ba0d95117104f848dc594fdaadbc097a2911f277e0e578baa5f2cf1
"21001","210010111","500","2030/12/17 14:59:59","100053","bgm_M06","221001011","0","0","0","100051","11025001","201011105","210010112","2021/08/01 16:00:00","21001010","0","bgm_M06","94002","201011107","210010113","0","bgm_M06","0","90","21001011","201011106","bgm_M06","23001","1","瑪那冒險Lv11","100052","0","100052","bgm_M06","201011104","bgm_M06","201011102"
"21001","210010121","550","2030/12/17 14:59:59","100053","bgm_M06","221001012","0","0","0","100051","11030001","201011205","210010122","2022/02/01 16:00:00","21001011","0","bgm_M06","94002","201011208","210010123","0","bgm_M06","0","90","21001012","201011206","bgm_M06","23001","1","瑪那冒險Lv12","100052","0","100052","bgm_M06","201011207","bgm_M06","201011202"
"21001","210010131","600","2030/12/17 14:59:59","100053","bgm_M06","221001013","0","0","0","100051","11036001","201011305","210010132","2022/08/01 16:00:00","21001012","0","bgm_M06","94002","201011307","210010133","0","bgm_M06","0","90","21001013","201011304","bgm_M06","23001","1","瑪那冒險Lv13","100052","0","100052","bgm_M06","201011306","bgm_M06","201011302"
"21001","210010141","600","2030/12/17 14:59:59","100053","bgm_M06","221001014","0","0","0","100051","11041001","201011405","210010142","2023/01/20 16:00:00","21001013","0","bgm_M06","94002","201011407","210010143","0","bgm_M06","0","90","21001014","201011406","bgm_M06","23001","1","瑪那冒險Lv14","100052","0","100052","bgm_M06","201011402","bgm_M06","201011404"
"21001","210010151","600","2030/12/17 14:59:59","100053","bgm_M06","221001015","0","0","0","100051","11045001","201011501","210010152","2023/08/01 16:00:00","21001014","0","bgm_M06","94002","201011508","210010153","0","bgm_M06","0","90","21001015","201011505","bgm_M06","23001","1","瑪那冒險Lv15","100052","0","100052","bgm_M06","201011504","bgm_M06","201011506"
"21001","210010161","600","2030/12/17 14:59:59","100053","bgm_M06","221001016","0","0","0","100051","11051001","201011601","210010162","2024/02/07 16:00:00","21001015","0","bgm_M06","94002","201011608","210010163","0","bgm_M06","0","90","21001016","201011604","bgm_M06","23001","1","瑪那冒險Lv16","100052","0","100052","bgm_M06","201011605","bgm_M06","201011602"
"21001","210010171","600","2030/12/17 14:59:59","100053","bgm_M06","221001017","0","0","0","100051","11056001","201011701","210010172","2024/08/01 16:00:00","21001016","0","bgm_M06","94002","201011708","210010173","0","bgm_M06","0","90","21001017","201011705","bgm_M06","23001","1","瑪那冒險Lv17","100052","0","100052","bgm_M06","201011707","bgm_M06","201011704"
"21001","210010181","600","2030/12/17 14:59:59","100053","bgm_M06","221001018","0","0","0","100051","11061001","201011801","210010182","2025/02/01 16:00:00","21001017","0","bgm_M06","94002","201011808","210010183","0","bgm_M06","0","90","21001018","201011805","bgm_M06","23001","1","瑪那冒險Lv18","100052","0","100052","bgm_M06","201011806","bgm_M06","201011803"
"21002","210020011","80","2030/12/17 14:59:59","100393","bgm_M06","221002001","0","0","0","100391","0","202020104","210020012","2015/12/17 15:00:00","0","0","bgm_M06","20001","0","210020013","0","bgm_M06","23001","90","21002001","202020105","bgm_M06","20002","1","經驗值冒險 Lv1","100392","0","100392","bgm_M06","202020102","bgm_M06","202020101"
"21002","210020021","100","2030/12/17 14:59:59","100393","bgm_M06","221002002","0","23001","0","100391","11004001","202020204","210020022","2015/12/17 15:00:00","21002001","0","bgm_M06","20001","202020206","210020023","0","bgm_M06","20003","90","21002002","202020202","bgm_M06","20002","1","經驗值冒險 Lv2","100392","0","100392","bgm_M06","202020205","bgm_M06","202020201"
"21002","210020031","140","2030/12/17 14:59:59","100393","bgm_M06","221002003","0","23001","0","100391","11006001","202020304","210020032","2015/12/17 15:00:00","21002002","0","bgm_M06","20001","0","210020033","0","bgm_M06","20003","90","21002003","202020306","bgm_M06","20002","1","經驗值冒險 Lv3","100392","0","100392","bgm_M06","202020307","bgm_M06","202020305"
"21002","210020041","180","2030/12/17 14:59:59","100393","bgm_M06","221002004","0","23001","0","100391","11007001","202020404","210020042","2015/12/17 15:00:00","21002003","0","bgm_M06","20001","0","210020043","0","bgm_M06","20003","90","21002004","202020401","bgm_M06","20002","1","經驗值冒險 Lv4","100392","0","100392","bgm_M06","202020402","bgm_M06","202020406"
"21002","210020051","200","2030/12/17 14:59:59","100393","bgm_M06","221002005","0","23001","0","100391","11008001","202020504","210020052","2015/12/17 15:00:00","21002004","0","bgm_M06","20001","202020506","210020053","0","bgm_M06","20003","90","21002005","202020502","bgm_M06","20002","1","經驗值冒險 Lv5","100392","0","100392","bgm_M06","202020508","bgm_M06","202020507"
"21002","210020061","250","2030/12/17 14:59:59","100393","bgm_M06","221002006","0","23001","0","100391","11010001","202020607","210020062","2019/03/06 16:00:00","21002005","0","bgm_M06","20002","0","210020063","0","bgm_M06","20004","90","21002006","202020605","bgm_M06","20003","1","經驗值冒險 Lv6","100392","0","100392","bgm_M06","202020603","bgm_M06","202020608"
"21002","210020071","300","2030/12/17 14:59:59","100393","bgm_M06","221002007","0","23001","0","100391","11011001","202020705","210020072","2019/08/01 16:00:00","21002006","0","bgm_M06","20002","202020704","210020073","0","bgm_M06","20004","90","21002007","202020706","bgm_M06","20003","1","經驗值冒險 Lv7","100392","0","100392","bgm_M06","202020707","bgm_M06","202020701"
"21002","210020081","350","2030/12/17 14:59:59","100393","bgm_M06","221002008","0","23001","0","100391","11013001","202020808","210020082","2020/02/18 16:00:00","21002007","0","bgm_M06","20002","202020804","210020083","0","bgm_M06","20004","90","21002008","202020806","bgm_M06","20003","1","經驗值冒險 Lv8","100392","0","100392","bgm_M06","202020803","bgm_M06","202020809"
"21002","210020091","400","2030/12/17 14:59:59","100393","bgm_M06","221002009","0","23001","0","100391","11015001","202020908","210020092","2020/08/03 16:00:00","21002008","0","bgm_M06","20002","202020909","210020093","0","bgm_M06","20004","90","21002009","202020902","bgm_M06","20003","1","經驗值冒險 Lv9","100392","0","100392","bgm_M06","202020903","bgm_M06","202020901"
"21002","210020101","450","2030/12/17 14:59:59","100393","bgm_M06","221002010","0","23001","0","100391","11020001","202021004","210020102","2021/02/09 05:00:00","21002009","0","bgm_M06","20002","202021009","210020103","0","bgm_M06","20004","90","21002010","202021002","bgm_M06","20003","1","經驗值冒險Lv10","100392","0","100392","bgm_M06","202021006","bgm_M06","202021001"
"21002","210020111","500","2030/12/17 14:59:59","100393","bgm_M06","221002011","0","23001","0","100391","11025001","202021105","210020112","2021/08/01 16:00:00","21002010","0","bgm_M06","20002","202021109","210020113","0","bgm_M06","20004","90","21002011","202021104","bgm_M06","20003","1","經驗值冒險Lv11","100392","0","100392","bgm_M06","202021107","bgm_M06","202021108"
"21002","210020121","550","2030/12/17 14:59:59","100393","bgm_M06","221002012","0","23001","0","100391","11030001","202021205","210020122","2022/02/01 16:00:00","21002011","0","bgm_M06","20003","202021208","210020123","0","bgm_M06","20005","90","21002012","202021206","bgm_M06","20004","1","經驗值冒險Lv12","100392","0","100392","bgm_M06","202021207","bgm_M06","202021201"
"21002","210020131","600","2030/12/17 14:59:59","100393","bgm_M06","221002013","0","23001","0","100391","11036001","202021301","210020132","2022/08/01 16:00:00","21002012","0","bgm_M06","20003","202021303","210020133","0","bgm_M06","20005","90","21002013","202021304","bgm_M06","20004","1","經驗值冒險Lv13","100392","0","100392","bgm_M06","202021305","bgm_M06","202021307"
"21002","210020141","600","2030/12/17 14:59:59","100393","bgm_M06","221002014","0","23001","0","100391","11041001","202021406","210020142","2023/01/20 16:00:00","21002013","0","bgm_M06","20003","202021408","210020143","0","bgm_M06","20005","90","21002014","202021404","bgm_M06","20004","1","經驗值冒險Lv14","100392","0","100392","bgm_M06","202021405","bgm_M06","202021407"
"21002","210020151","600","2030/12/17 14:59:59","100393","bgm_M06","221002015","0","23001","0","100391","11045001","202021502","210020152","2023/08/01 16:00:00","21002014","0","bgm_M06","20003","202021503","210020153","0","bgm_M06","20005","90","21002015","202021507","bgm_M06","20004","1","經驗值冒險Lv15","100392","0","100392","bgm_M06","202021505","bgm_M06","202021508"
"21002","210020161","600","2030/12/17 14:59:59","100393","bgm_M06","221002016","0","23001","0","100391","11051001","202021601","210020162","2024/02/07 16:00:00","21002015","0","bgm_M06","20003","202021608","210020163","0","bgm_M06","20005","90","21002016","202021605","bgm_M06","20004","1","經驗值冒險Lv16","100392","0","100392","bgm_M06","202021606","bgm_M06","202021602"
"21002","210020171","600","2030/12/17 14:59:59","100393","bgm_M06","221002017","0","23001","0","100391","11056001","202021701","210020172","2024/08/01 16:00:00","21002016","0","bgm_M06","20003","202021708","210020173","0","bgm_M06","20005","90","21002017","202021706","bgm_M06","20004","1","經驗值冒險Lv17","100392","0","100392","bgm_M06","202021707","bgm_M06","202021705"
"21002","210020181","600","2030/12/17 14:59:59","100393","bgm_M06","221002018","0","0","0","100391","11061001","202021801","210020182","2025/02/01 16:00:00","21002017","0","bgm_M06","20004","202021808","210020183","0","bgm_M06","23001","90","21002018","202021805","bgm_M06","20005","1","經驗值冒險Lv18","100392","0","100392","bgm_M06","202021807","bgm_M06","202021803"
