242fd4f3dc2b4034c17b7b61d6ea908273d99b7d890621027fd8f7905c211013,829aa19b8b35e96c9bb44a1a0abc08e5baefc4f3a3308788f67ef7d237ca805c,90b456badb62ded8eebf84b23c07236f78ac604a017b881a986c482b5fd735af,9dd140cae57380148db5948bc375c862fe46733b148878c18220e98e5372e226,ba927205fe88d4f3f116f00156fc44bea268fac95b66b321001387a096300a78,a4c64bac0afe99d7f2dd85f2db1189ca761697ae296aa6825d0ab91d771fb099,344b0f2f72267f252a6a64be9fae61f4dcd963984d677d49e696a903c515b565,eb39ed33dcc50ffed05d21e369f76f88698a92a60fed98802161dd4a6dd149ac,0014db88ec79ff17a7ab9d9c157adf4c27780234e3a1ebfcf759b37307da7f4d,219e6eac95a39ee8e7acd8428f99dd3e2d0f82254f82ea0f460a0f2d7da5fef6,70ebc54788ea4f93902b94e717267173577fc2207718e1e2bd0d088290e92cf1,ec8a1ebff69d2612a67857ac1cd74e9acadb29bf3ee01da96565b5aef01c8286,84b8244250562417094c9a6502d00c91d8c6bfb1f6fbc8116712c92594da0149,c190272f311cb8242f06567cc85a5b6d635b0059825e7f077641e0ca5fcc5cfb
"601","0","20005102","20005","8004","72005006","完成活動任務1-6 (NORMAL)","2030/12/31 14:59:59","20005106","1","0","72005006","2020/11/02 16:00:00","9003"
"601","0","20005102","20005","8004","72005007","完成活動任務1-7 (NORMAL)","2030/12/31 14:59:59","20005107","1","0","72005007","2020/11/02 16:00:00","9003"
"601","0","20005102","20005","8004","72005008","完成活動任務1-8 (NORMAL)","2030/12/31 14:59:59","20005108","1","0","72005008","2020/11/02 16:00:00","9003"
"601","0","20005102","20005","8004","72005009","完成活動任務1-9 (NORMAL)","2030/12/31 14:59:59","20005109","1","0","72005009","2020/11/02 16:00:00","9003"
"601","0","20005102","20005","8004","72005010","完成活動任務1-10 (NORMAL)","2030/12/31 14:59:59","20005110","1","0","72005010","2020/11/02 16:00:00","9003"
"601","0","20005102","20005","8004","72005011","完成活動任務1-11 (NORMAL)","2030/12/31 14:59:59","20005111","1","0","72005011","2020/11/02 16:00:00","9003"
"601","0","20005102","20005","8004","72005012","完成活動任務1-12 (NORMAL)","2030/12/31 14:59:59","20005112","1","0","72005012","2020/11/02 16:00:00","9003"
"601","0","20005102","20005","8004","72005013","完成活動任務1-13 (NORMAL)","2030/12/31 14:59:59","20005113","1","0","72005013","2020/11/02 16:00:00","9003"
"601","0","20005102","20005","8004","72005014","完成活動任務1-14 (NORMAL)","2030/12/31 14:59:59","20005114","1","0","72005014","2020/11/02 16:00:00","9003"
"601","0","20005102","20005","8004","72005015","完成活動任務1-15 (NORMAL)","2030/12/31 14:59:59","20005115","1","0","72005015","2020/11/02 16:00:00","9003"
"601","0","20005103","20005","8005","72005016","完成活動任務1-1 (HARD)","2030/12/31 14:59:59","20005201","1","0","72005016","2020/11/02 16:00:00","9003"
"601","0","20005103","20005","8005","72005017","完成活動任務1-2 (HARD)","2030/12/31 14:59:59","20005202","1","0","72005017","2020/11/02 16:00:00","9003"
"601","0","20005103","20005","8005","72005018","完成活動任務1-3 (HARD)","2030/12/31 14:59:59","20005203","1","0","72005018","2020/11/02 16:00:00","9003"
"601","0","20005103","20005","8005","72005019","完成活動任務1-4 (HARD)","2030/12/31 14:59:59","20005204","1","0","72005019","2020/11/02 16:00:00","9003"
"601","0","20005103","20005","8005","72005020","完成活動任務1-5 (HARD)","2030/12/31 14:59:59","20005205","1","0","72005020","2020/11/02 16:00:00","9003"
"601","0","20005104","20005","8006","72005021","打倒 1 隻島鯨（NORMAL限定）","2030/12/31 14:59:59","660005101","1","0","72005021","2020/11/02 16:00:00","9001"
"601","0","20005104","20005","8007","72005022","打倒 1 隻島鯨（HARD限定）","2030/12/31 14:59:59","660005201","1","0","72005022","2020/11/02 16:00:00","9001"
"601","0","20005104","20005","8010","72005023","打倒1隻島鯨(VERY HARD限定)","2030/12/31 14:59:59","660005301","1","0","72005023","2020/11/02 16:00:00","9001"
"601","0","20006102","20006","8004","72006001","完成活動任務1-1 (NORMAL)","2030/12/31 14:59:59","20006101","1","0","72006001","2020/12/04 16:00:00","9003"
"601","0","20006102","20006","8004","72006002","完成活動任務1-2 (NORMAL)","2030/12/31 14:59:59","20006102","1","0","72006002","2020/12/04 16:00:00","9003"
"601","0","20006102","20006","8004","72006003","完成活動任務1-3 (NORMAL)","2030/12/31 14:59:59","20006103","1","0","72006003","2020/12/04 16:00:00","9003"
"601","0","20006102","20006","8004","72006004","完成活動任務1-4 (NORMAL)","2030/12/31 14:59:59","20006104","1","0","72006004","2020/12/04 16:00:00","9003"
"601","0","20006102","20006","8004","72006005","完成活動任務1-5 (NORMAL)","2030/12/31 14:59:59","20006105","1","0","72006005","2020/12/04 16:00:00","9003"
"601","0","20006102","20006","8004","72006006","完成活動任務1-6 (NORMAL)","2030/12/31 14:59:59","20006106","1","0","72006006","2020/12/04 16:00:00","9003"
"601","0","20006102","20006","8004","72006007","完成活動任務1-7 (NORMAL)","2030/12/31 14:59:59","20006107","1","0","72006007","2020/12/04 16:00:00","9003"
"601","0","20006102","20006","8004","72006008","完成活動任務1-8 (NORMAL)","2030/12/31 14:59:59","20006108","1","0","72006008","2020/12/04 16:00:00","9003"
"601","0","20006102","20006","8004","72006009","完成活動任務1-9 (NORMAL)","2030/12/31 14:59:59","20006109","1","0","72006009","2020/12/04 16:00:00","9003"
"601","0","20006102","20006","8004","72006010","完成活動任務1-10 (NORMAL)","2030/12/31 14:59:59","20006110","1","0","72006010","2020/12/04 16:00:00","9003"
"601","0","20006102","20006","8004","72006011","完成活動任務1-11 (NORMAL)","2030/12/31 14:59:59","20006111","1","0","72006011","2020/12/04 16:00:00","9003"
"601","0","20006102","20006","8004","72006012","完成活動任務1-12 (NORMAL)","2030/12/31 14:59:59","20006112","1","0","72006012","2020/12/04 16:00:00","9003"
"601","0","20006102","20006","8004","72006013","完成活動任務1-13 (NORMAL)","2030/12/31 14:59:59","20006113","1","0","72006013","2020/12/04 16:00:00","9003"
"601","0","20006102","20006","8004","72006014","完成活動任務1-14 (NORMAL)","2030/12/31 14:59:59","20006114","1","0","72006014","2020/12/04 16:00:00","9003"
"601","0","20006102","20006","8004","72006015","完成活動任務1-15 (NORMAL)","2030/12/31 14:59:59","20006115","1","0","72006015","2020/12/04 16:00:00","9003"
"601","0","20006103","20006","8005","72006016","完成活動任務1-1 (HARD)","2030/12/31 14:59:59","20006201","1","0","72006016","2020/12/04 16:00:00","9003"
"601","0","20006103","20006","8005","72006017","完成活動任務1-2 (HARD)","2030/12/31 14:59:59","20006202","1","0","72006017","2020/12/04 16:00:00","9003"
"601","0","20006103","20006","8005","72006018","完成活動任務1-3 (HARD)","2030/12/31 14:59:59","20006203","1","0","72006018","2020/12/04 16:00:00","9003"
"601","0","20006103","20006","8005","72006019","完成活動任務1-4 (HARD)","2030/12/31 14:59:59","20006204","1","0","72006019","2020/12/04 16:00:00","9003"
"601","0","20006103","20006","8005","72006020","完成活動任務1-5 (HARD)","2030/12/31 14:59:59","20006205","1","0","72006020","2020/12/04 16:00:00","9003"
"601","0","20006104","20006","8006","72006021","打倒 1 隻亡靈鎧甲（NORMAL限定）","2030/12/31 14:59:59","660006101","1","0","72006021","2020/12/04 16:00:00","9001"
"601","0","20006104","20006","8007","72006022","打倒 1 隻亡靈鎧甲（HARD限定）","2030/12/31 14:59:59","660006201","1","0","72006022","2020/12/04 16:00:00","9001"
"601","0","20006104","20006","8010","72006023","打倒1隻亡靈鎧甲(VERY HARD限定)","2030/12/31 14:59:59","660006301","1","0","72006023","2020/12/04 16:00:00","9001"
"601","0","20007102","20007","8004","72007001","完成活動任務1-1 (NORMAL)","2030/12/31 14:59:59","20007101","1","0","72007001","2021/01/20 16:00:00","9003"
"601","0","20007102","20007","8004","72007002","完成活動任務1-2 (NORMAL)","2030/12/31 14:59:59","20007102","1","0","72007002","2021/01/20 16:00:00","9003"
"601","0","20007102","20007","8004","72007003","完成活動任務1-3 (NORMAL)","2030/12/31 14:59:59","20007103","1","0","72007003","2021/01/20 16:00:00","9003"
"601","0","20007102","20007","8004","72007004","完成活動任務1-4 (NORMAL)","2030/12/31 14:59:59","20007104","1","0","72007004","2021/01/20 16:00:00","9003"
"601","0","20007102","20007","8004","72007005","完成活動任務1-5 (NORMAL)","2030/12/31 14:59:59","20007105","1","0","72007005","2021/01/20 16:00:00","9003"
"601","0","20007102","20007","8004","72007006","完成活動任務1-6 (NORMAL)","2030/12/31 14:59:59","20007106","1","0","72007006","2021/01/20 16:00:00","9003"
"601","0","20007102","20007","8004","72007007","完成活動任務1-7 (NORMAL)","2030/12/31 14:59:59","20007107","1","0","72007007","2021/01/20 16:00:00","9003"
"601","0","20007102","20007","8004","72007008","完成活動任務1-8 (NORMAL)","2030/12/31 14:59:59","20007108","1","0","72007008","2021/01/20 16:00:00","9003"
"601","0","20007102","20007","8004","72007009","完成活動任務1-9 (NORMAL)","2030/12/31 14:59:59","20007109","1","0","72007009","2021/01/20 16:00:00","9003"
"601","0","20007102","20007","8004","72007010","完成活動任務1-10 (NORMAL)","2030/12/31 14:59:59","20007110","1","0","72007010","2021/01/20 16:00:00","9003"
"601","0","20007102","20007","8004","72007011","完成活動任務1-11 (NORMAL)","2030/12/31 14:59:59","20007111","1","0","72007011","2021/01/20 16:00:00","9003"
"601","0","20007102","20007","8004","72007012","完成活動任務1-12 (NORMAL)","2030/12/31 14:59:59","20007112","1","0","72007012","2021/01/20 16:00:00","9003"
"601","0","20007102","20007","8004","72007013","完成活動任務1-13 (NORMAL)","2030/12/31 14:59:59","20007113","1","0","72007013","2021/01/20 16:00:00","9003"
"601","0","20007102","20007","8004","72007014","完成活動任務1-14 (NORMAL)","2030/12/31 14:59:59","20007114","1","0","72007014","2021/01/20 16:00:00","9003"
"601","0","20007102","20007","8004","72007015","完成活動任務1-15 (NORMAL)","2030/12/31 14:59:59","20007115","1","0","72007015","2021/01/20 16:00:00","9003"
"601","0","20007103","20007","8005","72007016","完成活動任務1-1 (HARD)","2030/12/31 14:59:59","20007201","1","0","72007016","2021/01/20 16:00:00","9003"
"601","0","20007103","20007","8005","72007017","完成活動任務1-2 (HARD)","2030/12/31 14:59:59","20007202","1","0","72007017","2021/01/20 16:00:00","9003"
"601","0","20007103","20007","8005","72007018","完成活動任務1-3 (HARD)","2030/12/31 14:59:59","20007203","1","0","72007018","2021/01/20 16:00:00","9003"
"601","0","20007103","20007","8005","72007019","完成活動任務1-4 (HARD)","2030/12/31 14:59:59","20007204","1","0","72007019","2021/01/20 16:00:00","9003"
"601","0","20007103","20007","8005","72007020","完成活動任務1-5 (HARD)","2030/12/31 14:59:59","20007205","1","0","72007020","2021/01/20 16:00:00","9003"
"601","0","20007104","20007","8006","72007021","打倒1隻傑克南瓜布丁（NORMAL限定）","2030/12/31 14:59:59","660007101","1","0","72007021","2021/01/20 16:00:00","9001"
"601","0","20007104","20007","8007","72007022","打倒1隻傑克南瓜布丁（HARD限定）","2030/12/31 14:59:59","660007201","1","0","72007022","2021/01/20 16:00:00","9001"
"601","0","20007104","20007","8010","72007023","打倒1隻傑克南瓜布丁（VERY HARD限定）","2030/12/31 14:59:59","660007301","1","0","72007023","2021/01/20 16:00:00","9001"
