7969db28cfc238552e68f034f92c809290e7964705190abb739073813bd38034,d59c7fe1b8b1dfc6cfdb73e099418196697a0165e8ffadf95d005174b7977a35,e717639b7d0ad2de0f4c8a78769d261beb7a4642eba07b2074e431acf7a86f22,1222e6d2400b5ceac47a929882797426b11319d8ca7a283ff2db6d61bc42d47d,02d28df18f5ffbc69882fb88d8abf420907db734c0beea9a7e7273b4dd0308be,618e63b51e2debd6a05becb7a0a309cf56d481f8aeb6b0d67b22a44b440d7a65,aa549af034d2eab3f03a31678e3b882f8090330257bc90079d958abf4af6078d,824e8aaea8df7fe882cdab07426f981de5c75c8aad5c9748b11fc21645010b0e,b4bf9e5bd355cbf964287acb8029e6d68b253ebc6ebb57376f8ec3ab4d8fab9b,f5aaa6e3b9a568d68de6cbfabb931fb0d954bc093ee1bd5c470f3a00ab831728,bcb769a560e00dc03b7c7e79b7065db1a0a68fa44be5eb411e7b1a07f0613f94,783260690dc281a882d8777a6e0399f176aabe6113a020196d5e50b46a2b535c,fa09b4fa77da0e5df9524dc00e685c315f6d7057ea71aa2796676efc04d807d6,6e794e976d1567d01cee40c5039cf39909646dfbfbfe3509f3cc0363af2cd7a7,4c099ec4faf0ac1767a64ce4ba7976427b67ce53b93c172a3db72bd236b6101c,36e2fa0888952f84f8fdde48c7e2bf0ee3a6fe6043d8a394db99036cf14acb53,9a9ccd5fe10c95a5997ceabe1f7d23bed981c5af33f8632daf28294935cd60f6,a47b3974c6ed2ae911e33b52e70add6274807b1e60e3fd861cb5ccc1cc4fe8f1,6fcd25bdc2364cb406980a82968379a56083f6b0c8a499bdea6af2b7502be804,0662cc2ea96245ac6537754bb80179393c9060dc603577652d34516c1b29c334
"101000033","11002013","0","101020106","0","0","0","0","0","11999102","0","0","101020101","296","11999093","101020105","100","110020013","0","0"
"101000034","11002021","0","0","0","0","0","0","0","0","0","0","101020202","300","11999091","101020201","100","110020021","0","0"
"101000035","11002022","0","101020204","0","0","0","0","0","0","0","0","101020203","300","11999092","101020203","100","110020022","0","0"
"101000036","11002023","0","101020206","0","0","0","0","0","11999103","0","0","101020205","300","11999093","101020202","100","110020023","0","0"
"101000037","11002031","0","0","0","0","0","0","0","0","0","0","101020303","306","11999091","101020301","100","110020031","0","0"
"101000038","11002032","0","101020302","0","0","0","0","0","0","0","0","101020305","306","11999092","101020304","100","110020032","0","0"
"101000039","11002033","0","101020304","0","0","0","0","0","11999101","101020303","0","101020304","306","11999093","101020305","100","110020033","0","0"
"101000040","11002041","0","0","0","0","0","0","0","0","0","0","101020402","311","11999091","101020401","100","110020041","0","0"
"101000041","11002042","0","101020404","0","0","0","0","0","0","0","0","101020403","311","11999092","101020403","100","110020042","0","0"
"101000042","11002043","0","101020405","0","0","0","0","0","11999102","0","0","101020404","311","11999093","101020404","100","110020043","0","0"
"101000043","11002051","0","101020503","0","0","0","0","0","0","0","0","101020502","311","11999091","101020501","100","110020051","0","0"
"101000044","11002052","0","101020503","0","0","0","0","0","0","0","0","101020505","311","11999092","101020504","100","110020052","0","0"
"101000045","11002053","0","101020501","0","0","0","0","0","11999103","0","0","101020502","311","11999093","101020506","100","110020053","0","0"
"101000046","11002061","0","101020602","0","0","0","0","0","0","0","0","101020601","315","11999091","101020601","100","110020061","0","0"
"101000047","11002062","0","101020602","0","0","0","0","0","0","0","0","101020604","315","11999092","101020603","100","110020062","0","0"
"101000048","11002063","0","101020604","0","0","0","0","0","11999101","101020606","0","101020604","315","11999093","101020603","100","110020063","0","0"
"101000049","11002071","0","101020702","0","0","0","0","0","0","0","0","101020702","321","11999091","101020701","100","110020071","0","0"
"101000050","11002072","0","101020704","0","0","0","0","0","0","0","0","101020703","321","11999092","101020703","100","110020072","0","0"
"101000051","11002073","0","101020706","0","0","0","0","0","11999102","0","0","101020704","321","11999093","101020705","100","110020073","0","0"
"101000052","11002081","0","101020802","0","0","0","0","0","11002084","0","0","101020801","326","11999091","101020801","100","110020081","0","0"
"101000053","11002082","0","101020804","0","0","0","0","0","0","101020802","0","101020804","326","11999092","101020803","100","110020082","0","0"
"101000054","11002083","0","101020807","0","0","0","0","0","11999103","101020807","0","101020806","326","11999093","101020805","100","110020083","0","0"
"101000055","11002091","0","101020905","0","0","0","0","0","11002094","0","0","101020902","330","11999091","101020901","100","110020091","0","0"
"101000056","11002092","0","101020904","0","0","0","0","0","0","0","0","101020903","330","11999092","101020903","100","110020092","0","0"
"101000057","11002093","0","101020904","0","0","0","0","0","11999101","101020905","0","101020902","330","11999093","101020901","100","110020093","0","0"
"101000058","11002101","0","101021002","0","0","0","0","0","11002104","0","0","101021001","336","11999091","101021001","100","110020101","0","0"
"101000059","11002102","0","101021004","0","0","0","0","0","0","0","0","101021003","336","11999092","101021003","100","110020102","0","0"
"101000060","11002103","0","101021002","0","0","0","0","0","11999102","101021005","0","101021003","336","11999093","101021007","100","110020103","0","0"
"101000061","11002111","0","101021104","0","0","0","0","0","11002114","0","0","101021102","341","11999091","101021101","100","110020111","0","0"
"101000062","11002112","0","101021108","0","0","0","0","0","0","0","0","101021104","341","11999092","101021102","100","110020112","0","0"
"101000063","11002113","0","101021103","0","0","0","0","0","11999103","101021104","0","101021102","341","11999093","101021101","100","110020113","0","0"
"101000064","11002121","0","0","0","0","0","0","0","0","0","0","101021203","345","11999091","101021201","100","110020121","0","0"
"101000065","11002122","0","101021202","0","0","0","0","0","11999101","0","0","101021201","345","11990093","101021201","100","110020122","0","0"
"101000066","11002123","0","0","0","0","0","0","0","0","0","0","0","345","0","101021206","100","110020123","0","0"
"101000067","11003011","0","0","0","0","0","0","0","0","0","0","101030102","351","11999091","101030101","100","110030011","0","0"
"101000068","11003012","0","101030105","0","0","0","0","0","0","0","0","101030103","351","11999092","101030101","100","110030012","0","0"
"101000069","11003013","0","101030103","0","0","0","0","0","11999102","101030105","0","101030104","351","11999093","101030102","100","110030013","0","0"
"101000070","11003021","0","0","0","0","0","0","0","0","0","0","101030202","356","11999091","101030201","100","110030021","0","0"
"101000071","11003022","0","101030204","0","0","0","0","0","0","0","0","101030203","356","11999092","101030203","100","110030022","0","0"
"101000072","11003023","0","101030205","0","0","0","0","0","11999103","101030204","0","101030203","356","11999093","101030201","100","110030023","0","0"
"101000073","11003031","0","101030302","0","0","0","0","0","0","0","0","101030301","360","11999091","101030301","100","110030031","0","0"
"101000074","11003032","0","101030304","0","0","0","0","0","0","0","0","101030301","360","11999092","101030303","100","110030032","0","0"
"101000075","11003033","0","101030308","0","0","0","0","0","11999101","101030305","0","101030307","360","11999093","101030306","100","110030033","0","0"
"101000076","11003041","0","101030405","0","0","0","0","0","0","0","0","101030401","366","11999091","101030401","100","110030041","0","0"
"101000077","11003042","0","101030404","0","0","0","0","0","0","101030405","0","101030403","366","11999092","101030402","100","110030042","0","0"
"101000078","11003043","0","101030401","0","0","0","0","0","11999102","101030405","0","101030404","366","11999093","101030402","100","110030043","0","0"
"101000079","11003051","0","101030503","0","0","0","0","0","0","0","0","101030502","371","11999091","101030501","100","110030051","0","0"
"101000080","11003052","0","101030505","0","0","0","0","0","0","101030506","0","101030504","371","11999092","101030501","100","110030052","0","0"
"101000081","11003053","0","101030502","0","0","0","0","0","11999103","101030507","0","101030501","371","11999093","101030508","100","110030053","0","0"
"101000082","11003061","0","101030603","0","0","0","0","0","0","0","0","101030601","375","11999091","101030601","100","110030061","0","0"
"101000083","11003062","0","101030604","0","0","0","0","0","0","101030602","0","101030601","375","11999092","101030603","100","110030062","0","0"
"101000084","11003063","0","101030601","0","0","0","0","0","11999101","101030606","0","101030601","375","11999093","101030605","100","110030063","0","0"
"101000085","11003071","0","101030702","0","0","0","0","0","0","0","0","101030703","381","11999091","101030701","100","110030071","0","0"
"101000086","11003072","0","101030702","0","0","0","0","0","0","101030705","0","101030703","381","11999092","101030707","100","110030072","0","0"
"101000087","11003073","0","101030706","0","0","0","0","0","11999102","101030705","0","101030706","381","11999093","101030701","100","110030073","0","0"
"101000088","11003081","0","101030803","0","0","0","0","0","11003084","0","0","101030802","386","11999091","101030801","100","110030081","0","0"
"101000089","11003082","0","101030805","0","0","0","0","0","0","101030806","0","101030804","386","11999092","101030804","100","110030082","0","0"
"101000090","11003083","0","101030809","0","0","0","0","0","11999103","101030810","0","101030808","386","11999093","101030807","100","110030083","0","0"
"101000091","11003091","0","101030902","0","0","0","0","0","11003094","0","0","101030901","390","11999091","101030901","100","110030091","0","0"
"101000092","11003092","0","101030904","0","0","0","0","0","0","101030905","0","101030903","390","11999092","101030901","100","110030092","0","0"
"101000093","11003093","0","101030906","0","0","0","0","0","11999101","0","0","101030906","390","11999093","101030905","100","110030093","0","0"
"101000094","11003101","0","101031002","0","0","0","0","0","11003104","0","0","101031004","396","11999091","101031001","100","110030101","0","0"
"101000095","11003102","0","101031004","0","0","0","0","0","0","101031008","0","101031001","396","11999092","101031007","100","110030102","0","0"
"101000096","11003103","0","101031006","0","0","0","0","0","11999102","101031005","0","101031004","396","11999093","101031007","100","110030103","0","101031002"
"101000097","11003111","0","101031102","0","0","0","0","0","11003114","101031102","0","101031101","401","11999091","101031101","100","110030111","0","0"
"101000098","11003112","0","101031104","0","0","0","0","0","0","101031105","0","101031103","401","11999092","101031103","100","110030112","0","0"
"101000099","11003113","0","101031101","0","0","0","0","0","11999103","101031108","0","101031107","401","11999093","101031106","100","110030113","0","101031104"
"101000100","11003121","0","101031202","0","0","0","0","0","11999101","0","0","101031205","405","11999091","101031201","100","110030121","0","0"
"101000101","11003122","0","101031205","0","0","0","0","0","11990093","0","0","101031204","405","11999092","101031203","100","110030122","0","0"
"101000102","11003123","0","0","0","0","0","0","0","0","0","0","0","405","0","101031206","100","110030123","0","0"
"101000103","11004011","0","101040103","0","0","0","0","0","0","0","0","101040101","411","11999191","101040101","100","110040011","0","0"
"101000104","11004012","0","101040106","0","0","0","0","0","0","0","0","101040104","411","11999192","101040101","100","110040012","0","0"
"101000105","11004013","0","101040104","0","0","0","0","0","11999102","0","0","101040106","411","11999193","101040106","100","110040013","0","0"
"101000106","11004021","0","101040203","0","0","0","0","0","0","0","0","101040202","420","11999191","101040201","100","110040021","0","0"
"101000107","11004022","0","101040205","0","0","0","0","0","0","0","0","101040204","420","11999292","101040202","100","110040022","0","0"
"101000108","11004023","0","101040205","0","0","0","0","0","11999103","101040204","0","101040206","420","11999193","101040201","100","110040023","0","0"
"101000109","11004031","0","101040302","0","0","0","0","0","0","0","0","101040303","426","11999191","101040301","100","110040031","0","0"
"101000110","11004032","0","101040301","0","0","0","0","0","0","101040302","0","101040301","426","11999192","101040301","100","110040032","0","101040302"
"101000111","11004033","0","101040306","0","0","0","0","0","11999101","101040304","0","101040306","426","11999193","101040305","100","110040033","0","0"
"101000112","11004041","0","101040402","0","0","0","0","0","0","0","0","101040401","431","11999191","101040401","100","110040041","0","0"
"101000113","11004042","0","101040406","0","0","0","0","0","0","101040408","0","101040405","431","11999192","101040404","100","110040042","0","0"
"101000114","11004043","0","101040406","0","0","0","0","0","11999102","101040405","0","101040402","431","11999193","101040407","100","110040043","0","0"
"101000115","11004051","0","101040502","0","0","0","0","0","0","0","0","101040503","435","11999191","101040501","100","110040051","0","0"
"101000116","11004052","0","101040504","0","0","0","0","0","0","101040504","0","101040503","435","11999192","101040501","100","110040052","0","0"
"101000117","11004053","0","101040503","0","0","0","0","0","11999103","101040502","0","101040503","435","11999193","101040505","100","110040053","0","101040507"
"101000118","11004061","0","101040602","0","0","0","0","0","0","101040607","0","101040602","441","11999191","101040601","100","110040061","0","0"
"101000119","11004062","0","101040605","0","0","0","0","0","0","101040605","0","101040604","441","11999192","101040603","100","110040062","0","0"
"101000120","11004063","0","101040607","0","0","0","0","0","11999101","101040607","0","101040603","441","11999193","101040603","100","110040063","0","0"
"101000121","11004071","0","101040702","0","0","0","0","0","0","0","0","101040701","446","11999191","101040701","100","110040071","0","0"
"101000122","11004072","0","101040706","0","0","0","0","0","0","0","0","101040705","446","11999192","101040703","100","110040072","0","0"
"101000123","11004073","0","101040706","0","0","0","0","0","11999102","101040705","0","101040701","446","11999193","101040707","100","110040073","0","0"
"101000124","11004081","0","101040803","0","0","0","0","0","0","0","0","101040801","450","11999191","101040801","100","110040081","0","0"
"101000125","11004082","0","101040804","0","0","0","0","0","0","101040807","0","101040806","450","11999192","101040801","100","110040082","0","0"
"101000126","11004083","0","101040807","0","0","0","0","0","11999103","101040808","0","101040806","450","11999193","101040805","100","110040083","0","0"
"101000127","11004091","0","101040902","0","0","0","0","0","11004094","0","0","101040901","456","11999191","101040901","100","110040091","0","0"
"101000128","11004092","0","101040904","0","0","0","0","0","0","101040902","0","101040903","456","11999192","101040903","100","110040092","0","0"
"101000129","11004093","0","101040901","0","0","0","0","0","11999101","101040905","0","101040906","456","11999193","101040907","100","110040093","0","0"
"101000130","11004101","0","101041002","0","0","0","0","0","11004104","0","0","101041005","461","11999191","101041001","100","110040101","0","0"
"101000131","11004102","0","101041003","0","0","0","0","0","0","101041002","0","101041003","461","11999192","101041001","100","110040102","0","0"
"101000132","11004103","0","101041002","0","0","0","0","0","11999102","101041004","0","101041005","461","11999193","101041005","100","110040103","0","0"
"101000133","11004111","0","101041103","0","0","0","0","0","11004114","0","0","101041102","465","11999191","101041104","100","110040111","0","0"
"101000134","11004112","0","101041105","0","0","0","0","0","0","101041104","0","101041104","465","11999192","101041101","100","110040112","0","0"
"101000135","11004113","0","101041102","0","0","0","0","0","11999103","101041105","0","101041102","465","11999193","101041106","100","110040113","0","0"
"101000136","11004121","0","101041203","0","0","0","0","0","11004124","0","0","101041202","471","11999191","101041201","100","110040121","0","0"
"101000137","11004122","0","101041204","0","0","0","0","0","0","101041204","0","101041201","471","11999192","101041205","100","110040122","0","0"
"101000138","11004123","0","101041204","0","0","0","0","0","11999101","101041201","0","101041203","471","11999193","101041205","100","110040123","0","101041201"
"101000139","11004131","0","0","0","0","0","0","0","0","0","0","101041301","476","11999191","101041301","100","110040131","0","0"
"101000140","11004132","0","101041305","0","0","0","0","0","11990193","0","0","101041301","476","11999102","101041303","100","110040132","0","0"
"101000141","11004133","0","0","0","0","0","0","0","0","0","0","0","476","0","101041306","100","110040133","0","0"
"101000142","11005011","0","101050102","0","0","0","0","0","0","0","0","101050101","480","11999191","101050103","100","110050011","0","0"
"101000143","11005012","0","101050102","0","0","0","0","0","0","0","0","101050105","480","11999192","101050101","100","110050012","0","0"
"101000144","11005013","0","101050107","0","0","0","0","0","11999201","0","0","101050101","480","11999193","101050105","100","110050013","0","0"
"101000145","11005021","0","101050202","0","0","0","0","0","0","0","0","101050202","486","11999191","101050201","100","110050021","0","0"
"101000146","11005022","0","101050202","0","0","0","0","0","0","0","0","101050204","486","11999292","101050201","100","110050022","0","0"
"101000147","11005023","0","101050208","0","0","0","0","0","11999202","101050209","0","101050207","486","11999193","101050206","100","110050023","0","0"
"101000148","11005031","0","101050307","0","0","0","0","0","0","0","0","101050302","491","11999191","101050301","100","110050031","0","0"
"101000149","11005032","0","101050304","0","0","0","0","0","0","101050307","0","101050301","491","11999192","101050303","100","110050032","0","0"
"101000150","11005033","0","101050306","0","0","0","0","0","11999203","0","0","101050305","491","11999193","101050302","100","110050033","0","0"
"101000151","11005041","0","101050402","0","0","0","0","0","0","0","0","101050401","495","11999191","101050401","100","110050041","0","0"
"101000152","11005042","0","101050404","0","0","0","0","0","0","0","0","101050403","495","11999192","101050401","100","110050042","0","0"
"101000153","11005043","0","101050404","0","0","0","0","0","11999201","101050402","0","101050406","495","11999193","101050405","100","110050043","0","0"
"101000154","11005051","0","101050504","0","0","0","0","0","0","0","0","101050502","501","11999191","101050501","100","110050051","0","0"
"101000155","11005052","0","101050504","0","0","0","0","0","0","0","0","101050503","501","11999192","101050503","100","110050052","0","0"
"101000156","11005053","0","101050506","0","0","0","0","0","11999202","101050506","0","101050505","501","11999193","101050507","100","110050053","0","0"
"101000157","11005061","0","101050602","0","0","0","0","0","0","0","0","101050601","506","11999191","101050603","100","110050061","0","0"
"101000158","11005062","0","101050605","0","0","0","0","0","0","101050602","0","101050604","506","11999192","101050604","100","110050062","0","0"
"101000159","11005063","0","101050601","0","0","0","0","0","11999203","101050606","0","101050604","506","11999193","101050604","100","110050063","0","101050607"
"101000160","11005071","0","101050703","0","0","0","0","0","0","0","0","101050702","510","11999191","101050701","100","110050071","0","0"
"101000161","11005072","0","101050702","0","0","0","0","0","0","101050703","0","101050705","510","11999192","101050704","100","110050072","0","101050706"
"101000162","11005073","0","101050703","0","0","0","0","0","11999201","101050709","0","101050702","510","11999193","101050708","100","110050073","0","0"
"101000163","11005081","0","101050804","0","0","0","0","0","0","101050805","0","101050801","516","11999191","101050801","100","110050081","0","0"
"101000164","11005082","0","101050802","0","0","0","0","0","0","101050803","0","101050807","516","11999192","101050801","100","110050082","0","0"
"101000165","11005083","0","101050808","0","0","0","0","0","11999202","101050805","0","101050807","516","11999193","101050806","100","110050083","0","0"
"101000166","11005091","0","101050904","0","0","0","0","0","11005094","0","0","101050902","521","11999191","101050901","100","110050091","0","0"
"101000167","11005092","0","101050901","0","0","0","0","0","0","0","0","101050903","521","11999192","101050901","100","110050092","0","0"
"101000168","11005093","0","101050903","0","0","0","0","0","11999203","101050904","0","101050901","521","11999193","101050902","100","110050093","0","0"
"101000169","11005101","0","101051002","0","0","0","0","0","11005104","101051002","0","101051003","525","11999191","101051001","100","110050101","0","0"
"101000170","11005102","0","101051004","0","0","0","0","0","0","101051005","0","101051001","525","11999192","101051003","100","110050102","0","0"
"101000171","11005103","0","101051001","0","0","0","0","0","11999201","101051007","0","101051001","525","11999193","101051006","100","110050103","0","101051007"
"101000172","11005111","0","101051103","0","0","0","0","0","11005114","0","0","101051102","531","11999191","101051101","100","110050111","0","0"
"101000173","11005112","0","101051107","0","0","0","0","0","0","101051105","0","101051104","531","11999192","101051102","100","110050112","0","0"
"101000174","11005113","0","101051106","0","0","0","0","0","11999202","101051105","0","101051101","531","11999193","101051101","100","110050113","0","101051105"
"101000175","11005121","0","101051203","0","0","0","0","0","11005124","0","0","101051203","536","11999191","101051202","100","110050121","0","0"
"101000176","11005122","0","101051205","0","0","0","0","0","0","101051203","0","101051201","536","11999192","101051201","100","110050122","0","0"
"101000177","11005123","0","101051207","0","0","0","0","0","11999203","101051201","0","101051202","536","11999193","101051202","100","110050123","0","101051205"
"101000178","11005131","0","101051303","0","0","0","0","0","11990193","0","0","101051307","540","11999191","101051301","100","110050131","0","0"
"101000179","11005132","0","101051307","0","0","0","0","0","11999201","0","0","101051301","540","11999192","101051304","100","110050132","0","0"
"101000180","11005133","0","0","0","0","0","0","0","0","0","0","0","540","0","101051309","100","110050133","0","0"
"101000181","11006011","0","101060104","0","0","0","0","0","0","0","0","101060102","546","11999191","101060101","100","110060011","0","0"
"101000182","11006012","0","101060105","0","0","0","0","0","0","0","0","101060104","546","11999192","101060103","100","110060012","0","0"
"101000183","11006013","0","101060107","0","0","0","0","0","11999202","101060108","0","101060106","546","11999193","101060104","100","110060013","0","0"
"101000184","11006021","0","101060203","0","0","0","0","0","0","0","0","101060202","551","11999191","101060201","100","110060021","0","0"
"101000185","11006022","0","101060205","0","0","0","0","0","0","101060206","0","101060202","551","11999292","101060204","100","110060022","0","0"
"101000186","11006023","0","101060208","0","0","0","0","0","11999203","101060205","0","101060207","551","11999193","101060204","100","110060023","0","0"
"101000187","11006031","0","101060302","0","0","0","0","0","0","0","0","101060302","555","11999191","101060306","100","110060031","0","0"
"101000188","11006032","0","101060302","0","0","0","0","0","0","101060301","0","101060304","555","11999192","101060304","100","110060032","0","101060303"
"101000189","11006033","0","101060306","0","0","0","0","0","11999201","101060302","0","101060304","555","11999193","101060305","100","110060033","0","0"
"101000190","11006041","0","101060405","0","0","0","0","0","0","0","0","101060402","561","11999191","101060401","100","110060041","0","0"
"101000191","11006042","0","101060403","0","0","0","0","0","0","101060406","0","101060408","561","11999192","101060404","100","110060042","0","0"
"101000192","11006043","0","101060405","0","0","0","0","0","11999202","101060409","0","101060408","561","11999193","101060407","100","110060043","0","0"
"101000193","11006051","0","101060504","0","0","0","0","0","0","0","0","101060502","566","11999191","101060501","100","110060051","0","0"
"101000194","11006052","0","101060506","0","0","0","0","0","0","101060504","0","101060505","566","11999192","101060505","100","110060052","0","0"
"101000195","11006053","0","101060504","0","0","0","0","0","11999203","101060507","0","101060508","566","11999193","101060501","100","110060053","0","0"
"101000196","11006061","0","101060605","0","0","0","0","0","0","0","0","101060604","570","11999191","101060601","100","110060061","0","0"
"101000197","11006062","0","101060605","0","0","0","0","0","0","101060604","0","101060602","570","11999192","101060601","100","110060062","0","0"
"101000198","11006063","0","101060601","0","0","0","0","0","11999201","101060605","0","101060606","570","11999193","101060606","100","110060063","0","101060607"
"101000199","11006071","0","101060702","0","0","0","0","0","0","0","0","101060702","576","11999191","101060701","100","110060071","0","0"
"101000200","11006072","0","101060704","0","0","0","0","0","0","101060703","0","101060704","576","11999192","101060701","100","110060072","0","0"
"101000201","11006073","0","101060704","0","0","0","0","0","11999202","101060703","0","101060704","576","11999193","101060705","100","110060073","0","0"
"101000202","11006081","0","101060805","0","0","0","0","0","0","0","0","101060802","581","11999191","101060801","100","110060081","0","0"
"101000203","11006082","0","101060801","0","0","0","0","0","0","101060806","0","101060805","581","11999192","101060804","100","110060082","0","0"
"101000204","11006083","0","101060802","0","0","0","0","0","11999203","101060809","0","101060804","581","11999193","101060804","100","110060083","0","0"
"101000205","11006091","0","101060904","0","0","0","0","0","0","101060907","0","101060903","585","11999191","101060901","100","110060091","0","0"
"101000206","11006092","0","101060904","0","0","0","0","0","0","101060902","0","101060904","585","11999192","101060903","100","110060092","0","0"
"101000207","11006093","0","101060902","0","0","0","0","0","11999201","101060907","0","101060906","585","11999193","101060905","100","110060093","0","0"
"101000208","11006101","0","101061002","0","0","0","0","0","11006104","101061007","0","101061001","591","11999191","101061001","100","110060101","0","0"
"101000209","11006102","0","101061005","0","0","0","0","0","0","0","0","101061004","591","11999192","101061006","100","110060102","0","0"
"101000210","11006103","0","101061006","0","0","0","0","0","11999202","101061007","0","101061006","591","11999193","101061003","100","110060103","0","0"
"101000211","11006111","0","101061106","0","0","0","0","0","11006114","0","0","101061101","596","11999191","101061101","100","110060111","0","0"
